Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4_0,Unknown4_1,Unknown4_2,Unknown4_3,Unknown4_4,Unknown4_5,Unknown5
"1853","1444","476","485","26","0","100","2","0","0","0","3"
"1855","1445","571","0","24","3","100","0","0","0","0","1"
"1856","1445","571","0","24","3","100","0","1","0","0","2"
"1857","1445","571","0","24","3","100","0","1","0","0","3"
"1858","1445","0","542","50","0","100","2","1","0","0","4"
"1859","1446","571","0","24","3","100","0","0","0","0","1"
"1860","1446","571","0","24","3","100","0","1","0","0","2"
"1861","1446","571","0","24","3","100","0","1","0","0","3"
"1862","1446","0","542","50","0","100","2","1","0","0","4"
"1863","1447","571","0","24","3","100","0","0","0","0","1"
"1864","1447","571","0","24","3","100","0","1","0","0","2"
"1865","1447","571","0","24","3","100","0","1","0","0","3"
"1866","1447","0","542","50","0","100","2","1","0","0","4"
"1878","1187","0","0","136","1","0","0","0","0","0","2"
"1879","1187","0","0","136","1","0","0","0","0","0","3"
"1880","1323","0","0","136","1","0","0","0","0","0","2"
"1881","1323","0","0","136","1","0","0","0","0","0","3"
"1882","954","0","0","136","1","0","0","0","0","0","2"
"1883","954","0","0","136","1","0","0","0","0","0","3"
"1908","710","0","0","158","0","0","0","0","0","0","2"
"1909","711","0","0","158","0","0","0","0","0","0","2"
"1910","712","0","0","158","0","0","0","0","0","0","2"
"1911","899","0","0","24","15","200","0","0","0","0","3"
"1912","1230","0","796","26","0","100","-1","0","0","0","4"
"1920","1230","0","795","49","200","0","0","0","0","0","5"
"1925","1284","0","903","26","0","100","0","0","0","0","1"
"1957","1511","0","0","24","5","100","1","0","0","0","1"
"1958","1512","0","0","24","12","100","0","0","0","0","1"
"1959","1512","0","900","54","1","100","4","0","0","0","2"
"1964","876","0","0","116","0","0","0","0","0","0","3"
"1965","876","0","0","116","0","0","0","0","0","0","4"
"1966","876","0","0","23","28","100","0","0","0","0","5"
"1969","1092","0","0","103","10","100","0","0","0","0","4"
"1970","639","0","0","164","10","33","0","0","0","0","4"
"1974","281","0","0","158","0","0","0","0","0","0","2"
"1975","281","0","0","136","0","0","0","0","0","0","3"
"1976","214","0","0","158","0","0","0","0","0","0","2"
"1977","214","0","0","136","0","0","0","0","0","0","3"
"1978","1253","0","903","49","100","0","0","0","0","0","3"
"1981","1187","0","0","31","141","0","0","0","0","0","4"
"1982","1323","0","0","31","141","0","0","0","0","0","4"
"1983","954","0","0","31","141","0","0","0","0","0","4"
"1984","596","0","0","22","0","0","0","0","0","0","1"
"1985","1517","0","0","24","30","200","0","0","0","0","1"
"1986","674","0","0","103","10","100","0","0","0","0","4"
"1987","354","0","0","103","10","100","0","0","0","0","4"
"1988","607","0","0","103","10","100","0","0","0","0","4"
"1989","344","0","0","103","10","100","0","0","0","0","4"
"1990","660","533","0","103","10","100","0","0","0","0","4"
"1991","883","0","0","103","10","100","0","0","0","0","4"
"1992","367","0","0","103","10","100","0","0","0","0","4"
"1993","399","0","0","103","10","100","0","0","0","0","4"
"1994","558","0","0","164","10","33","0","0","0","0","4"
"1995","1225","0","0","103","10","100","0","0","0","0","4"
"1996","1519","0","904","26","0","100","4","0","0","0","1"
"1997","1520","0","907","26","0","100","2","0","0","0","1"
"1998","1521","358","0","179","15","100","1","0","0","0","1"
"1999","1522","0","0","24","25","100","0","0","0","0","1"
"2000","1523","0","0","24","30","100","0","0","0","0","1"
"2001","1523","0","248","52","1","100","3","0","0","0","2"
"2002","1524","0","0","24","18","100","0","0","0","0","1"
"2003","1524","0","154","50","1","100","1","0","0","0","2"
"2005","1526","0","0","24","30","100","0","0","0","0","1"
"2006","1526","0","911","50","1","100","2","0","0","0","2"
"2007","1527","0","0","24","25","100","0","0","0","0","1"
"2008","1527","0","462","50","1","50","1","0","0","0","2"
"2009","1528","0","915","26","0","100","1","0","0","0","1"
"2010","1529","0","0","179","20","100","1","0","0","0","1"
"2011","1530","0","0","24","25","100","0","0","0","0","1"
"2012","1531","0","0","24","25","100","0","0","0","0","1"
"2014","1533","0","0","24","25","100","0","0","0","0","1"
"2015","1533","0","0","158","0","0","0","0","0","0","2"
"2016","1535","0","918","50","0","100","3","0","0","0","1"
"2017","1536","0","0","24","10","100","0","0","0","0","1"
"2018","1536","0","154","50","1","100","4","0","0","0","2"
"2019","1536","0","0","24","10","100","0","0","0","0","3"
"2020","1536","0","154","50","1","100","4","0","0","0","4"
"2021","1536","0","0","24","10","100","0","0","0","0","5"
"2022","1536","0","154","50","1","100","4","0","0","0","6"
"2024","1537","571","0","24","4","100","0","0","0","0","1"
"2025","1537","571","0","24","4","100","0","1","0","0","2"
"2026","1537","571","0","24","4","100","0","1","0","0","3"
"2027","1537","0","542","50","0","100","1","0","0","0","4"
"2028","1538","571","0","24","4","100","0","0","0","0","1"
"2029","1538","571","0","24","4","100","0","1","0","0","2"
"2030","1538","571","0","24","4","100","0","1","0","0","3"
"2031","1538","0","542","50","0","100","1","0","0","0","4"
"2032","1539","694","0","23","24","100","0","0","0","0","1"
"2033","1539","694","0","100","12","100","0","9","0","0","2"
"2034","1539","694","0","100","12","100","0","9","0","0","3"
"2035","1540","695","0","24","12","100","0","0","0","0","1"
"2036","1540","695","0","24","9","100","0","0","0","0","2"
"2037","1540","695","0","24","9","100","0","0","0","0","3"
"2038","1541","0","924","26","0","100","2","0","0","0","1"
"2044","1545","0","924","26","0","200","2","0","0","0","1"
"2045","1546","0","926","49","100","0","0","0","0","0","1"
"2046","1547","0","924","26","0","200","3","0","0","0","1"
"2047","1548","0","924","26","0","200","2","0","0","0","1"
"2048","1549","0","0","22","0","100","0","0","0","0","1"
"2049","1550","0","924","26","0","200","2","0","0","0","1"
"2050","1551","0","0","222","25","100","40","0","0","0","1"
"2051","1551","0","928","50","1","100","2","0","0","0","2"
"2052","1552","0","0","27","20","100","5","40","21","0","1"
"2053","1553","0","924","26","0","200","2","0","0","0","1"
"2054","1555","0","0","24","20","100","0","0","0","0","1"
"2055","1556","0","933","26","0","100","-1","0","0","0","1"
"2056","1558","0","935","26","0","100","3","0","0","0","1"
"2057","1559","0","0","24","18","100","0","0","0","0","1"
"2058","1559","0","0","158","0","0","0","0","0","0","2"
"2059","1560","0","0","31","32","0","0","0","0","0","1"
"2060","1561","0","0","24","20","100","0","0","0","0","1"
"2061","1561","0","0","177","149","0","0","0","0","0","2"
"2062","1562","337","0","23","10","100","0","0","0","0","1"
"2063","1563","0","0","24","20","100","0","0","0","0","1"
"2064","1563","0","939","50","1","100","2","0","0","0","2"
"2065","1564","0","0","31","141","1","0","0","0","0","1"
"2066","1564","249","0","31","141","1","0","0","0","0","2"
"2067","1564","249","0","31","141","1","0","0","0","0","3"
"2068","1564","0","0","136","1","0","0","0","0","0","4"
"2069","1564","0","0","136","1","0","0","0","0","0","5"
"2070","1564","0","0","136","1","0","0","0","0","0","6"
"2071","1564","0","0","136","1","0","0","0","0","0","7"
"2072","1564","0","0","31","141","0","0","0","0","0","8"
"2073","1564","0","0","31","141","0","0","0","0","0","9"
"2074","1564","0","0","31","141","0","0","0","0","0","10"
"2075","1565","0","0","24","20","100","0","0","0","0","1"
"2076","1565","0","0","177","149","0","0","0","0","0","2"
"2077","1566","0","491","24","10","100","0","0","0","0","1"
"2078","1566","0","491","54","1","100","5","1","0","0","2"
"2079","1567","0","0","179","10","100","1","0","0","0","1"
"2080","1568","0","944","26","0","100","3","0","0","0","1"
"2081","1570","0","0","24","30","100","0","0","0","0","1"
"2082","1570","0","248","52","1","100","2","0","0","0","2"
"2083","854","0","498","52","1","25","1","0","0","0","3"
"2084","702","0","927","172","0","0","1","52","1","25","3"
"2086","1203","0","927","52","1","25","1","0","0","0","3"
"2087","1174","0","927","52","1","25","1","0","0","0","3"
"2088","1565","0","927","52","1","25","1","0","0","0","3"
"2089","1178","0","927","52","1","25","1","0","0","0","3"
"2090","734","0","498","52","1","25","1","0","0","0","3"
"2091","404","0","822","52","1","25","1","0","0","0","3"
"2095","332","0","927","52","1","25","1","0","0","0","3"
"2096","1215","0","927","52","1","25","1","0","0","0","3"
"2097","760","0","0","24","13","200","0","0","0","0","3"
"2107","430","0","251","26","0","200","4","0","0","0","2"
"2108","430","0","251","26","0","200","4","0","0","0","3"
"2109","755","0","0","159","0","0","0","0","0","0","2"
"2110","755","0","526","50","0","100","4","1","0","0","3"
"2115","710","0","0","170","10","100","54","54","0","0","3"
"2116","711","0","0","170","10","100","54","54","0","0","3"
"2117","712","0","0","170","10","100","54","54","0","0","3"
"2131","1263","0","927","52","1","25","1","0","0","0","3"
"2132","397","390","927","172","0","0","1","82","1","0","3"
"2134","585","0","927","52","1","25","1","0","0","0","3"
"2135","1590","0","954","50","1","200","10","0","0","0","1"
"2136","930","0","927","52","1","25","1","0","0","0","3"
"2137","265","330","0","32","50","100","0","0","0","0","3"
"2138","264","96","0","29","5","100","91","0","0","0","6"
"2139","310","337","0","32","100","100","0","0","0","0","3"
"2140","1559","37","0","32","100","100","0","0","0","0","3"
"2142","336","0","0","29","10","100","0","34","0","0","3"
"2143","676","0","0","145","100","0","0","0","0","0","3"
"2144","1176","0","0","31","114","0","0","0","0","0","2"
"2145","1177","0","0","31","114","0","0","0","0","0","2"
"2146","730","0","0","103","10","100","0","0","0","0","3"
"2147","685","0","0","107","100","0","0","0","0","0","3"
"2148","763","0","0","103","8","100","0","0","0","0","3"
"2149","1533","37","0","104","25","100","0","1","0","0","3"
"2150","346","0","185","26","0","100","1","0","0","0","3"
"2151","629","0","0","103","10","100","0","0","0","0","3"
"2152","1591","526","0","24","30","100","0","0","0","0","1"
"2153","1591","0","485","26","0","100","3","0","0","0","2"
"2154","1592","0","0","24","23","85","0","0","0","0","1"
"2155","1593","0","0","79","20","10000","0","10000","0","0","1"
"2156","1593","0","0","116","0","100","0","0","0","0","2"
"2157","1594","0","0","79","20","-10000","0","10000","0","0","1"
"2158","1594","0","0","116","0","100","0","0","0","0","2"
"2159","1596","0","959","26","0","100","3","0","0","0","1"
"2160","831","0","0","116","0","0","0","0","0","0","3"
"2161","831","0","0","116","0","0","0","0","0","0","4"
"2162","831","0","0","23","28","100","0","0","0","0","5"
"2163","1598","0","0","24","15","100","0","0","0","0","1"
"2164","1598","0","961","26","0","100","1","0","0","0","2"
"2165","1600","439","0","23","12","100","0","0","0","0","1"
"2166","1600","439","0","23","12","100","0","0","0","0","2"
"2167","1600","439","0","23","12","100","0","0","0","0","3"
"2168","1600","223","963","50","0","100","2","0","0","0","4"
"2169","1600","223","963","50","0","100","2","0","0","0","5"
"2170","1600","223","963","50","0","100","2","0","0","0","6"
"2175","548","0","0","29","20","100","0","77","0","0","3"
"2176","506","0","0","177","149","0","0","0","0","0","2"
"2177","1605","0","0","135","100","0","0","0","0","0","1"
"2178","1605","0","0","135","100","0","0","0","0","0","2"
"2179","1605","0","0","135","100","0","0","0","0","0","3"
"2181","697","0","0","24","25","100","0","0","0","0","2"
"2182","1607","0","822","24","20","150","0","0","0","0","1"
"2184","1608","0","970","26","0","100","3","0","0","0","1"
"2191","348","40","187","26","0","100","5","0","0","0","2"
"2192","348","40","187","26","0","100","5","0","0","0","3"
"2193","1613","0","0","96","28","80","55","0","0","0","1"
"2194","1614","0","0","24","23","100","0","0","0","0","1"
"2195","1616","0","976","26","0","100","1","0","0","0","1"
"2196","1617","0","0","222","22","100","60","0","0","0","1"
"2197","1618","498","0","24","5","100","0","0","0","0","1"
"2198","1618","498","0","24","5","100","0","0","0","0","2"
"2199","1618","498","0","24","5","100","0","0","0","0","3"
"2200","1618","499","0","23","5","101","0","0","0","0","4"
"2201","1618","499","0","23","5","101","0","0","0","0","5"
"2202","1618","499","0","23","5","101","0","0","0","0","6"
"2203","1618","0","596","80","0","200","9","0","0","0","7"
"2204","1619","0","981","26","0","100","9","0","0","0","1"
"2205","1619","720","981","26","0","200","9","0","0","0","2"
"2206","1619","720","981","26","0","200","9","0","0","0","3"
"2207","936","148","0","135","100","0","0","1","0","0","3"
"2210","1622","0","0","24","17","100","0","0","0","0","1"
"2211","1622","0","0","158","0","0","0","0","0","0","2"
"2212","1622","761","0","103","8","100","0","0","0","0","3"
"2213","747","0","682","50","1","100","15","0","0","0","3"
"2214","755","0","0","159","0","0","0","0","0","0","4"
"2215","755","0","526","50","0","100","4","1","0","0","5"
"2216","519","491","320","50","0","100","9","0","0","0","5"
"2217","519","0","0","159","0","0","0","0","0","0","6"
"2218","519","0","0","135","200","100","0","0","0","0","7"
"2221","1625","0","0","157","1","1","0","0","0","0","1"
"2222","1625","0","653","49","0","0","0","0","0","0","2"
"2223","1626","571","0","24","9","80","0","0","0","0","1"
"2224","1626","571","0","24","9","80","0","1","0","0","2"
"2225","1626","571","0","24","9","80","0","1","0","0","3"
"2226","1626","0","986","50","0","200","4","0","0","0","4"
"2227","1627","571","0","24","3","100","0","0","0","0","1"
"2236","1186","0","0","159","0","0","0","0","0","0","3"
"2238","1186","0","174","52","0","100","1","0","0","0","4"
"2252","1645","0","926","178","1","100","2","149","0","1","1"
"2253","1646","0","0","197","100","100","0","0","0","0","1"
"2255","1647","0","999","26","0","100","0","0","0","0","1"
"2256","1648","0","853","28","0","100","0","0","0","0","1"
"2257","1648","0","0","116","0","0","0","0","0","0","2"
"2258","1649","0","853","49","100","0","0","0","0","0","1"
"2259","1649","0","0","116","0","0","0","0","0","0","2"
"2260","1649","0","999","49","100","0","0","0","0","0","3"
"2261","1651","0","829","26","0","200","2","0","0","0","1"
"2262","1651","0","827","26","0","100","2","0","0","0","2"
"2263","1652","0","0","24","10","100","0","0","0","0","1"
"2264","1653","571","0","24","3","100","0","0","0","0","1"
"2265","1653","571","0","24","3","100","0","1","0","0","2"
"2266","1653","571","0","24","3","100","0","1","0","0","3"
"2267","1653","0","542","50","0","100","2","1","0","0","4"
"2268","1654","571","0","24","3","100","0","0","0","0","1"
"2269","1654","571","0","24","3","100","0","1","0","0","2"
"2270","1654","571","0","24","3","100","0","1","0","0","3"
"2271","1654","0","542","50","0","100","2","1","0","0","4"
"2272","1655","571","0","24","3","100","0","0","0","0","1"
"2273","1655","571","0","24","3","100","0","1","0","0","2"
"2274","1655","571","0","24","3","100","0","1","0","0","3"
"2275","1655","0","542","50","0","100","2","1","0","0","4"
"2276","1656","0","0","24","35","100","0","0","0","0","1"
"2277","1656","0","0","158","0","0","0","0","0","0","2"
"2278","1656","0","0","24","15","200","0","0","0","0","3"
"2279","1657","0","0","222","21","100","40","0","0","0","1"
"2280","1658","0","0","24","15","100","0","0","0","0","1"
"2281","1658","0","1006","26","0","100","1","0","0","0","2"
"2283","1661","571","0","24","15","100","0","0","0","0","1"
"2284","1661","571","0","24","15","100","0","0","0","0","2"
"2285","1661","571","0","24","15","100","0","0","0","0","3"
"2286","1662","0","0","222","20","100","60","0","0","0","1"
"2287","1664","0","1009","50","0","100","4","1","0","0","1"
"2288","1664","0","0","159","0","0","0","0","0","0","2"
"2289","1664","0","1009","50","0","100","4","1","0","0","3"
"2290","1664","0","0","159","0","0","0","0","0","0","4"
"2291","1664","0","1009","50","0","100","4","1","0","0","5"
"2292","1660","734","1011","26","0","100","1","0","0","0","1"
"2293","1666","37","0","23","22","100","0","0","0","0","1"
"2294","1666","0","485","26","0","100","3","0","0","0","2"
"2295","1667","0","0","24","9","100","0","0","0","0","1"
"2296","1667","0","0","29","4","100","0","52","0","0","2"
"2297","1667","0","0","24","9","100","0","0","0","0","3"
"2298","1667","0","0","29","4","100","0","52","0","0","4"
"2299","1667","0","0","24","9","100","0","0","0","0","5"
"2300","1667","0","0","29","4","100","0","52","0","0","6"
"2301","1667","0","205","80","0","200","9","0","0","0","7"
"2302","1669","0","1014","50","1","100","1","0","0","0","1"
"2304","1670","109","0","24","20","100","0","0","0","0","1"
"2305","1670","0","0","158","0","0","0","0","0","0","2"
"2306","1670","37","0","32","100","100","0","0","0","0","3"
"2307","1671","0","0","31","32","0","0","0","0","0","1"
"2314","1678","0","0","31","113","1","0","0","0","0","1"
"2315","1678","0","0","31","113","0","0","0","0","0","2"
"2316","1679","0","0","24","50","100","0","0","0","0","1"
"2317","1680","0","0","24","10","100","0","0","0","0","1"
"2318","1680","0","462","50","1","100","2","0","0","0","2"
"2319","1681","0","0","222","21","100","40","0","0","0","1"
"2320","1682","571","0","24","7","100","0","0","0","0","1"
"2321","1682","571","0","24","7","100","0","0","0","0","2"
"2322","1682","571","0","24","7","100","0","0","0","0","3"
"2323","1683","0","1023","26","0","100","2","0","0","0","1"
"2324","1684","0","0","22","0","100","0","0","0","0","1"
"2325","1685","0","0","23","70","100","0","0","0","0","1"
"2326","1685","0","1023","49","100","0","0","0","0","0","2"
"2327","1686","641","0","24","20","100","0","0","0","0","1"
"2328","1686","641","0","24","20","100","0","0","0","0","2"
"2329","1686","641","0","24","20","100","0","0","0","0","3"
"2330","1686","0","0","135","200","100","0","0","0","0","4"
"2331","1687","0","1030","178","1","100","1","149","0","1","1"
"2332","1688","0","0","24","10","100","0","0","0","0","1"
"2333","1688","0","0","158","0","0","0","0","0","0","2"
"2334","1688","0","0","164","10","50","0","0","0","0","3"
"2335","1688","0","0","103","10","100","0","0","0","0","4"
"2336","1689","0","1028","49","200","0","0","0","0","0","1"
"2337","1690","0","1028","26","0","100","2","0","0","0","1"
"2338","1691","0","0","22","0","100","0","0","0","0","1"
"2339","1692","0","924","26","0","200","2","0","0","0","1"
"2341","1694","750","0","24","9","100","0","0","0","0","1"
"2342","1694","750","0","24","9","100","0","0","0","0","2"
"2343","1694","750","0","24","9","100","0","0","0","0","3"
"2344","1695","0","1033","26","0","100","5","0","0","0","1"
"2345","1696","0","0","85","161","0","0","0","0","0","1"
"2346","1696","0","1034","26","0","100","3","0","0","0","2"
"2347","1213","0","0","139","100","0","0","0","0","0","3"
"2348","1698","757","0","24","10","100","0","0","0","0","1"
"2349","1698","757","0","24","10","100","0","0","0","0","2"
"2350","1698","757","0","24","10","100","0","0","0","0","3"
"2351","1699","0","0","24","40","100","0","0","0","0","1"
"2352","1699","0","0","158","0","0","0","0","0","0","2"
"2353","1699","0","0","145","100","0","0","0","0","0","3"
"2360","1705","40","1039","26","0","100","9","0","0","0","1"
"2361","1705","40","1039","26","0","100","9","0","0","0","2"
"2362","1705","40","1039","26","0","100","9","0","0","0","3"
"2363","1706","0","0","24","30","100","0","0","0","0","1"
"2364","1707","0","0","24","5","100","1","0","0","0","1"
"2365","1706","0","1042","54","0","50","3","0","0","0","2"
"2366","1708","0","0","62","10","100","0","0","0","0","1"
"2367","1708","0","0","158","0","0","0","0","0","0","2"
"2368","1708","37","0","32","300","100","0","0","0","0","3"
"2369","1709","0","0","31","32","0","0","0","0","0","1"
"2370","1711","0","1044","26","0","100","5","0","0","0","1"
"2371","1713","0","1046","26","0","100","2","0","0","0","1"
"2372","1715","0","1048","50","1","100","1","0","0","0","1"
"2373","1716","0","0","24","20","100","0","0","0","0","1"
"2374","1716","0","0","29","20","100","0","21","0","0","2"
"2375","1717","562","0","24","9","100","0","0","0","0","1"
"2376","1717","562","0","24","9","100","0","0","0","0","2"
"2377","1717","562","0","24","9","100","0","0","0","0","3"
"2378","1717","0","229","80","0","200","9","0","0","0","4"
"2379","1718","0","0","24","30","100","0","0","0","0","1"
"2380","1718","0","0","177","149","0","0","0","0","0","2"
"2381","1718","0","927","52","1","25","1","0","0","0","3"
"2382","1720","0","1053","26","0","100","2","0","0","0","1"
"2383","1721","0","0","24","25","100","0","0","0","0","1"
"2384","1721","0","1059","50","1","100","2","0","0","0","2"
"2385","1722","0","0","222","22","100","60","0","0","0","1"
"2386","1723","0","1058","54","0","100","4","3","0","0","1"
"2387","1725","0","0","24","9","100","0","0","0","0","1"
"2388","1726","0","0","222","22","100","60","0","0","0","1"
"2391","1728","0","0","23","20","100","0","0","0","0","1"
"2392","1728","0","1061","26","0","100","2","0","0","0","2"
"2395","1729","0","1064","50","0","100","3","0","0","0","1"
"2400","1730","804","0","24","5","100","1","0","0","0","1"
"2401","1730","804","0","24","5","100","1","0","0","0","2"
"2402","1731","0","0","23","30","100","0","0","0","0","1"
"2403","1732","0","0","222","22","100","60","0","0","0","1"
"2404","1734","0","1067","50","0","100","4","0","0","0","1"
"2405","1736","0","0","24","20","100","0","0","0","0","1"
"2406","1736","0","1069","52","1","100","5","0","0","0","2"
"2407","1737","0","0","22","0","100","0","0","0","0","1"
"2408","1738","0","0","24","30","100","1","0","0","0","1"
"2409","1739","0","1071","50","0","100","3","0","0","0","1"
"2410","1740","0","1075","137","158","1","1","0","0","0","1"
"2411","1741","0","0","179","5","100","1","0","0","0","1"
"2412","1742","0","0","179","10","100","1","0","0","0","1"
"2413","1740","0","1074","26","0","100","5","0","0","0","2"
"2415","1743","0","0","24","40","100","0","0","0","0","1"
"2416","1744","0","0","24","17","100","0","0","0","0","1"
"2417","1744","0","0","177","149","0","0","0","0","0","2"
"2418","1745","0","0","23","20","100","0","0","0","0","1"
"2419","1745","0","0","44","50","100","0","0","0","0","2"
"2420","1746","0","0","24","20","100","0","0","0","0","1"
"2421","1747","0","1081","50","0","100","9","0","0","0","1"
"2422","1748","0","0","24","40","100","0","0","0","0","1"
"2423","1748","0","1081","49","200","0","0","0","0","0","2"
"2424","1747","0","635","49","200","0","0","0","0","0","2"
"2425","914","0","1081","49","200","0","0","0","0","0","2"
"2426","1749","0","0","24","20","100","0","0","0","0","1"
"2427","1752","0","1083","28","0","100","0","0","0","0","1"
"2428","1753","0","1083","49","100","0","0","0","0","0","1"
"2429","1753","0","0","107","100","0","0","0","0","0","2"
"2430","1754","0","491","24","17","100","0","0","0","0","1"
"2435","605","0","391","26","0","100","3","0","0","0","2"
"2436","1696","0","1033","49","200","0","0","0","0","0","3"
"2437","396","0","224","26","0","100","2","0","0","0","2"
"2438","317","0","164","26","0","100","3","0","0","0","2"
"2441","1757","0","1086","26","0","200","5","0","0","0","1"
"2445","1761","309","379","62","5","100","0","0","0","0","1"
"2446","1762","0","0","27","15","100","5","30","0","0","1"
"2448","1763","571","0","24","9","80","0","0","0","0","1"
"2449","1763","571","0","24","9","80","0","0","0","0","2"
"2450","1763","571","0","24","9","80","0","0","0","0","3"
"2451","1763","0","1092","50","0","200","4","0","0","0","4"
"2452","1764","571","0","24","3","100","0","0","0","0","1"
"2453","1765","571","0","24","3","100","0","0","0","0","1"
"2454","1765","571","0","24","3","100","0","1","0","0","2"
"2455","1765","571","0","24","3","100","0","1","0","0","3"
"2456","1765","0","542","50","0","100","2","0","0","0","4"
"2457","1766","571","0","24","3","100","0","1","0","0","1"
"2458","1766","571","0","24","3","100","0","1","0","0","2"
"2459","1766","571","0","24","3","100","0","1","0","0","3"
"2460","1766","0","542","50","0","100","2","0","0","0","4"
"2461","1767","571","0","24","3","100","0","1","0","0","1"
"2462","1767","571","0","24","3","100","0","1","0","0","2"
"2463","1767","571","0","24","3","100","0","1","0","0","3"
"2464","1767","0","542","50","0","100","2","0","0","0","4"
"2465","1768","0","0","24","20","100","0","0","0","0","1"
"2466","505","0","927","131","0","100","0","0","0","0","3"
"2467","1744","0","927","131","0","100","0","0","0","0","3"
"2468","695","0","927","131","0","100","0","0","0","0","3"
"2469","1561","0","927","131","0","100","0","0","0","0","3"
"2470","956","0","927","131","0","100","0","0","0","0","3"
"2471","506","0","927","131","0","100","0","0","0","0","3"
"2472","1631","0","0","24","30","50","0","0","0","0","1"
"2473","1631","0","0","194","0","0","0","0","0","0","2"
"2474","1631","0","0","159","0","0","0","0","0","0","3"
"2475","1631","747","0","23","30","100","0","0","0","0","4"
"2476","826","0","927","131","1","50","0","0","0","0","3"
"2477","1770","0","0","222","21","100","40","0","0","0","1"
"2478","771","0","0","24","25","100","0","0","0","0","2"
"2490","1781","0","0","222","21","100","40","0","0","0","1"
"2491","1782","528","0","24","7","100","0","0","0","0","1"
"2492","1782","528","0","24","7","100","0","0","0","0","2"
"2493","1782","528","0","24","7","100","0","0","0","0","3"
"2494","1783","0","759","28","0","100","8","0","0","0","1"
"2495","1783","0","759","28","0","100","8","0","0","0","2"
"2496","1783","0","759","28","0","100","8","0","0","0","3"
"2501","1789","0","0","85","161","0","0","0","0","0","1"
"2502","1789","0","1104","26","0","100","2","0","0","0","2"
"2503","1790","0","0","24","40","100","0","0","0","0","1"
"2504","1790","103","174","52","0","100","1","0","0","0","2"
"2506","1792","0","0","201","50","100","0","0","0","0","1"
"2507","1793","0","0","31","141","1","0","0","0","0","1"
"2508","1793","0","0","136","1","0","0","0","0","0","2"
"2509","1793","0","0","136","1","0","0","0","0","0","3"
"2510","1793","0","0","31","141","0","0","0","0","0","4"
"2512","1794","0","491","24","15","100","0","0","0","0","1"
"2513","1794","0","1120","50","1","100","1","1","0","0","2"
"2514","1795","0","0","23","0","100","0","0","0","0","1"
"2515","1795","821","0","23","24","100","0","0","0","0","2"
"2516","1796","0","0","141","33","100","0","0","0","0","1"
"2517","1798","0","0","85","161","0","0","0","0","0","1"
"2518","1798","0","1111","26","0","100","3","0","0","0","2"
"2519","1797","0","0","85","161","0","0","0","0","0","1"
"2521","1802","571","0","24","8","100","0","0","0","0","1"
"2522","1802","571","0","24","7","100","0","0","0","0","2"
"2523","1802","571","0","24","6","100","0","0","0","0","3"
"2524","1802","0","542","50","0","100","1","0","0","0","4"
"2538","1795","821","0","23","24","100","0","0","0","0","3"
"2539","1809","0","1120","49","100","0","0","0","0","0","1"
"2540","1785","0","0","145","100","0","0","0","0","0","1"
"2541","1785","0","1119","26","0","100","1","0","0","0","2"
"2542","1810","0","853","26","0","100","0","0","0","0","1"
"2543","1810","0","0","116","0","0","0","0","0","0","2"
"2544","1811","0","853","49","100","0","0","0","0","0","1"
"2545","1811","0","0","116","0","0","0","0","0","0","2"
"2546","1812","0","0","204","50","100","0","0","0","0","1"
"2549","1813","0","0","24","13","100","0","0","0","0","1"
"2550","1813","0","1122","50","1","100","3","0","0","0","2"
"2551","1815","0","0","31","141","1","0","0","0","0","1"
"2552","1815","0","0","136","1","0","0","0","0","0","2"
"2553","1815","0","0","136","1","0","0","0","0","0","3"
"2554","1815","0","0","31","141","0","0","0","0","0","4"
"2555","1818","0","1124","28","0","100","0","0","0","0","1"
"2556","1819","0","0","145","100","0","0","0","0","0","1"
"2557","1819","0","1124","49","100","0","0","0","0","0","2"
"2558","1823","0","1128","26","0","100","0","0","0","0","1"
"2559","1824","0","1128","49","100","0","0","0","0","0","1"
"2594","1817","0","0","22","0","0","0","0","0","0","1"
"2606","2021","0","0","24","20","100","0","0","0","0","1"
"2608","1279","127","0","135","200","1","93","0","0","0","2"
"2614","2026","0","0","24","20","100","0","0","0","0","1"
"2624","2038","0","0","31","141","1","0","0","0","0","1"
"2625","2038","0","0","136","1","0","0","0","0","0","2"
"2626","2038","0","0","136","1","0","0","0","0","0","3"
"2627","2038","0","0","31","141","0","0","0","0","0","4"
"2628","2038","439","0","23","20","100","0","0","0","0","5"
"2629","2039","840","485","26","0","100","4","0","0","0","1"
"2632","2040","0","0","24","18","200","0","0","0","0","1"
"2637","2039","0","187","26","0","100","4","0","0","0","2"
"2638","2049","0","0","222","21","100","40","0","0","0","1"
"2639","1555","0","931","50","0","100","4","0","0","0","2"
"2640","1280","0","0","135","200","1","93","0","0","0","2"
"2658","2118","0","0","141","20","100","0","0","0","0","1"
"2671","2143","0","189","141","33","100","0","0","0","0","1"
"2674","2152","0","0","22","0","0","0","0","0","0","1"
"2681","2169","518","0","24","14","100","0","0","0","0","1"
"2682","2169","0","0","158","0","0","0","0","0","0","2"
"2683","2169","0","0","32","100","100","0","0","0","0","3"
"2708","2232","0","0","24","0","100","0","0","0","0","1"
"2709","2233","0","0","24","0","100","0","0","0","0","1"
"2710","2234","0","0","23","0","100","0","0","0","0","1"
"2711","2235","0","0","107","0","0","0","0","0","0","1"
