Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1_0,Unknown1_1,Unknown1_2,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown11
"6610","-4323.276","-13626.12","45.22033","0","0","0","AV_Waterfall_CU_Light_Ripple","0","530","0","0","0","0","0","40445"
"6611","-4323.276","-13626.12","45.22033","0","0","0","AV_Waterfall_WS_Light_Ripple","0","530","0","0","0","0","0","40448"
"6612","-4321.569","-13613.72","45.8989","0","0","0","AV_Waterfall_WS_Light_Ripple","0","530","0","0","0","0","0","40448"
"6613","-4325.366","-13618.54","40.68233","0","0","0","AV_Waterfall_WS_Light_Mist","0","530","0","0","0","0","0","40447"
"6614","-4325.366","-13618.54","40.68233","0","0","0","AV_Waterfall_CU_Medium_Pour","0","530","0","0","0","0","0","40455"
"6615","6979.889","4339.119","126.7195","0","0","0","Emitter_FrostFire_Lava Pool","0","1116","0","0","0","0","0","40508"
"6616","7250.175","4393.339","129.9893","0","0","0","Emitter_FrostFire_Lava Pool2_SMall","0","1116","0","0","0","0","0","40509"
"6617","7265.986","4436.607","128.722","0","0","0","Emitter_FrostFire_Lava Pool3_SMall","0","1116","0","0","0","0","0","40509"
"6618","7231.339","4418.831","130.5522","0","0","0","Emitter_FrostFire_Lava Pool4_SMall","0","1116","0","0","0","0","0","40509"
"6619","7248.222","4449.403","130.075","0","0","0","Emitter_FrostFire_Lava Pool5_SMall","0","1116","0","0","0","0","0","40509"
"6620","7352.829","3703.353","129.4944","0","0","0","Emitter_FrostFire_Lava Pool2","0","1116","0","0","0","0","0","40508"
"6621","6827.598","4311.852","119.6342","0","0","0","Emitter_FrostFire_Lava Pool3","0","1116","0","1","0","0","0","40509"
"6626","-4179.656","-13139.18","74.05282","0","0","0","AV_Waterfall_WS_Medium_Mist","0","530","0","0","0","0","0","40453"
"6627","-4177.021","-13118.55","14.55406","0","0","0","AV_Waterfall_WS_Medium_Mist","0","530","0","0","0","0","0","40453"
"6628","-4164.604","-13165.01","137.3146","0","0","0","AV_Waterfall_WS_Medium_Mist","0","530","0","0","0","0","0","40453"
"6629","-4164.604","-13165.01","137.3146","0","0","0","AV_Waterfall_CU_Medium_Mist","0","530","0","0","0","0","0","40450"
"6630","-4177.021","-13118.55","14.55406","0","0","0","AV_Waterfall_CU_Medium_Mist","0","530","0","0","0","0","0","40450"
"6631","-4179.656","-13139.18","74.05282","0","0","0","AV_Waterfall_CU_Medium_Mist","0","530","0","0","0","0","0","40450"
"6632","-4162.127","-13177.31","161.9337","0","0","0","AV_Waterfall_CU_Light_Ripple","0","530","0","0","0","0","0","40445"
"6633","-4164.306","-13153.04","113.426","0","0","0","AV_Waterfall_CU_Light_Ripple","0","530","0","0","0","0","0","40445"
"6634","-4180.108","-13147.79","104.6258","0","0","0","AV_Waterfall_CU_Light_Ripple","0","530","0","0","0","0","0","40445"
"6635","-4184.17","-13128.62","35.74512","0","0","0","AV_Waterfall_CU_Light_Ripple","0","530","0","0","0","0","0","40445"
"6636","-4184.17","-13128.62","35.74512","0","0","0","AV_Waterfall_WS_Light_Ripple","0","530","0","0","0","0","0","40448"
"6637","-4180.108","-13147.79","104.6258","0","0","0","AV_Waterfall_WS_Light_Ripple","0","530","0","0","0","0","0","40448"
"6638","-4164.306","-13153.04","113.426","0","0","0","AV_Waterfall_WS_Light_Ripple","0","530","0","0","0","0","0","40448"
"6639","-4162.127","-13177.31","161.9337","0","0","0","AV_Waterfall_WS_Light_Ripple","0","530","0","0","0","0","0","40448"
"6640","-4167.325","-13152.72","111.899","0","0","0","AV_Waterfall_WS_Medium_Pour","0","530","0","0","0","0","0","40452"
"6641","-4183.519","-13131.49","41.68476","0","0","0","AV_Waterfall_WS_Medium_Pour","0","530","0","0","0","0","0","40452"
"6642","-4175.177","-13110.67","0.974528","0","0","0","AV_Waterfall_WS_Medium_Pour","0","530","0","0","0","0","0","40452"
"6643","-4175.177","-13110.67","0.974528","0","0","0","AV_Waterfall_CU_Light_Pour","0","530","0","0","0","0","0","40446"
"6644","-4183.519","-13131.49","41.68476","0","0","0","AV_Waterfall_CU_Light_Pour","0","530","0","0","0","0","0","40446"
"6645","-4167.325","-13152.72","111.899","0","0","0","AV_Waterfall_CU_Light_Pour","0","530","0","0","0","0","0","40446"
"6646","-4097.45","-12399.89","2.84061","0","0","0","AV_Waterfall_WS_Medium_Mist","0","530","0","0","0","0","0","40453"
"6652","-4097.45","-12399.89","2.84061","0","0","0","AV_Waterfall_CU_Light_Mist","0","530","0","0","0","0","0","40444"
"6653","-4099.221","-12404.48","10.26809","0","0","0","AV_Waterfall_WS_Medium_Ripple","0","530","0","0","0","0","0","40454"
"6654","-4099.221","-12404.48","10.26809","0","0","0","AV_Waterfall_CU_Light_Ripple","0","530","0","0","0","0","0","40445"
"6655","-4116.071","-12407.38","11.06248","0","0","0","AV_Waterfall_CU_Light_Ripple","0","530","0","0","0","0","0","40445"
"6656","-4118.997","-12406.12","9.300622","0","0","0","AV_Waterfall_WS_Medium_Ripple","0","530","0","0","0","0","0","40454"
"6657","-4116.693","-12399.06","-0.9027541","0","0","0","AV_Waterfall_WS_Medium_Pour","0","530","0","0","0","0","0","40452"
"6658","-4116.512","-12400.34","-1.26846","0","0","0","AV_Waterfall_CU_Light_Pour","0","530","0","0","0","0","0","40446"
"6659","-2566.675","-11865.44","9.352046","0","0","0","AV_Waterfall_WS_Medium_Mist","0","530","0","0","0","0","0","40453"
"6660","-2566.675","-11865.44","9.352046","0","0","0","AV_Waterfall_CU_Medium_Mist","0","530","0","0","0","0","0","40450"
"6661","-2561.658","-11866.69","13.04003","0","0","0","AV_Waterfall_WS_Heavy_Ripple","0","530","0","0","0","0","0","40460"
"6662","-2561.554","-11866.71","13.04489","0","0","0","AV_Waterfall_CU_Medium_Ripple","0","530","0","0","0","0","0","40451"
"6663","-2285.927","-12035.08","23.99719","0","0","0","AV_Waterfall_CU_Medium_Ripple","0","530","0","0","0","0","0","40451"
"6664","-2285.927","-12035.08","23.99719","0","0","0","AV_Waterfall_WS_Medium_Ripple","0","530","0","0","0","0","0","40454"
"6665","-2289.832","-12034.29","17.12075","0","0","0","AV_Waterfall_WS_Medium_Pour","0","530","0","0","0","0","0","40452"
"6667","-2040.705","-12275.46","25.04834","0","0","0","AV_Waterfall_WS_Light_Ripple","0","530","0","0","0","0","0","40448"
"6668","-2040.156","-12237.11","25.60362","0","0","0","AV_Waterfall_WS_Light_Ripple","0","530","0","0","0","0","0","40448"
"6669","-2041.535","-12247.52","26.24482","0","0","0","AV_Waterfall_WS_Light_Ripple","0","530","0","0","0","0","0","40448"
"6670","-2040.889","-12262.43","28.00445","0","0","0","AV_Waterfall_WS_Light_Ripple","0","530","0","0","0","0","0","40448"
"6671","-2040.889","-12262.43","28.00445","0","0","0","AV_Waterfall_CU_Light_Ripple","0","530","0","0","0","0","0","40445"
"6672","-2041.535","-12247.52","26.24482","0","0","0","AV_Waterfall_CU_Light_Ripple","0","530","0","0","0","0","0","40445"
"6673","-2040.156","-12237.11","25.60362","0","0","0","AV_Waterfall_CU_Light_Ripple","0","530","0","0","0","0","0","40445"
"6674","-2040.705","-12275.46","25.04834","0","0","0","AV_Waterfall_CU_Light_Ripple","0","530","0","0","0","0","0","40445"
"6675","-2036.118","-12269.66","11.26272","0","0","0","AV_Waterfall_WS_Heavy_Mist","0","530","0","0","0","0","0","40459"
"6676","-2035.226","-12241.77","12.5133","0","0","0","AV_Waterfall_WS_Heavy_Mist","0","530","0","0","0","0","0","40459"
"6677","-2030.606","-12242.41","1.727431","0","0","0","AV_Waterfall_CU_Medium_Pour","0","530","0","0","0","0","0","40455"
"6678","-2030.781","-12268.94","1.145511","0","0","0","AV_Waterfall_CU_Medium_Pour","0","530","0","0","0","0","0","40455"
"6679","-1820.802","-10726.63","108.6093","0","0","0","AV_Waterfall_CU_Light_Ripple","0","530","0","0","0","0","0","40445"
"6680","-1807.366","-10757.74","90.09785","0","0","0","AV_Waterfall_CU_Light_Ripple","0","530","0","0","0","0","0","40445"
"6681","-1792.589","-10741.57","90.63396","0","0","0","AV_Waterfall_CU_Light_Ripple","0","530","0","0","0","0","0","40445"
"6682","-1792.589","-10741.57","90.63396","0","0","0","AV_Waterfall_WS_Medium_Ripple","0","530","0","0","0","0","0","40454"
"6683","-1807.366","-10757.74","90.09785","0","0","0","AV_Waterfall_WS_Medium_Ripple","0","530","0","0","0","0","0","40454"
"6684","-1820.802","-10726.63","108.6093","0","0","0","AV_Waterfall_WS_Medium_Ripple","0","530","0","0","0","0","0","40454"
"6685","-1818.295","-10726.38","99.74282","0","0","0","AV_Waterfall_WS_Medium_Mist","0","530","0","0","0","0","0","40453"
"6686","-1808.481","-10761.17","72.92014","0","0","0","AV_Waterfall_WS_Medium_Mist","0","530","0","0","0","0","0","40453"
"6687","-1789.083","-10742.05","70.93525","0","0","0","AV_Waterfall_WS_Medium_Mist","0","530","0","0","0","0","0","40453"
"6688","-1789.083","-10742.05","70.93525","0","0","0","AV_Waterfall_CU_Light_Mist","0","530","0","0","0","0","0","40444"
"6689","-1808.481","-10761.17","72.92014","0","0","0","AV_Waterfall_CU_Light_Mist","0","530","0","0","0","0","0","40444"
"6690","-1818.295","-10726.38","99.74282","0","0","0","AV_Waterfall_CU_Light_Mist","0","530","0","0","0","0","0","40444"
"6691","-1811.462","-10728.24","92.33344","0","0","0","AV_Waterfall_CU_Light_Pour","0","530","0","0","0","0","0","40446"
"6692","-1807.25","-10764.48","58.33261","0","0","0","AV_Waterfall_CU_Light_Pour","0","530","0","0","0","0","0","40446"
"6693","-1787.219","-10742.06","57.84223","0","0","0","AV_Waterfall_CU_Light_Pour","0","530","0","0","0","0","0","40446"
"6694","-1787.219","-10742.06","57.84223","0","0","0","AV_Waterfall_WS_Light_Pour","0","530","0","0","0","0","0","40449"
"6695","-1807.25","-10764.48","58.33261","0","0","0","AV_Waterfall_WS_Light_Pour","0","530","0","0","0","0","0","40449"
"6696","-1811.462","-10728.24","92.33344","0","0","0","AV_Waterfall_WS_Light_Pour","0","530","0","0","0","0","0","40449"
"6697","-1525.273","-11183.08","56.67482","0","0","0","AV_Waterfall_WS_Medium_Ripple","0","530","0","0","0","0","0","40454"
"6698","-1524.622","-11165.25","57.01076","0","0","0","AV_Waterfall_WS_Medium_Ripple","0","530","0","0","0","0","0","40454"
"6699","-1497.986","-11195.82","34.41428","0","0","0","AV_Waterfall_WS_Medium_Ripple","0","530","0","0","0","0","0","40454"
"6700","-1513.144","-11174.55","36.39564","0","0","0","AV_Waterfall_WS_Medium_Ripple","0","530","0","0","0","0","0","40454"
"6701","-1513.144","-11174.55","36.39564","0","0","0","AV_Waterfall_CU_Medium_Ripple","0","530","0","0","0","0","0","40451"
"6702","-1497.986","-11195.82","34.41428","0","0","0","AV_Waterfall_CU_Medium_Ripple","0","530","0","0","0","0","0","40451"
"6703","-1524.622","-11165.25","57.01076","0","0","0","AV_Waterfall_CU_Medium_Ripple","0","530","0","0","0","0","0","40451"
"6704","-1525.273","-11183.08","56.67482","0","0","0","AV_Waterfall_CU_Medium_Ripple","0","530","0","0","0","0","0","40451"
"6705","-1515.219","-11179.98","34.9559","0","0","0","AV_Waterfall_CU_Heavy_Mist","0","530","0","0","0","0","0","40456"
"6706","-1515.219","-11179.98","34.9559","0","0","0","AV_Waterfall_WS_Heavy_Mist","0","530","0","0","0","0","0","40459"
"6707","-1495.387","-11194.44","4.310163","0","0","0","AV_Waterfall_CU_Medium_Pour","0","530","0","0","0","0","0","40455"
"6708","-1495.387","-11194.44","4.310163","0","0","0","AV_Waterfall_WS_Medium_Pour","0","530","0","0","0","0","0","40452"
"6709","-10155.17","-1546.299","93.17551","0","0","0","AV_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6710","-10155.17","-1546.299","93.17551","0","0","0","DW_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6711","-10149.15","-1542.47","81.58208","0","0","0","DW_Waterfall_WS_Medium_Mist","0","0","0","1","0","0","0","40453"
"6712","-10149.15","-1542.47","81.58208","0","0","0","DW_Waterfall_CU_Medium_Mist","0","0","0","1","0","0","0","40450"
"6713","-10126.24","-1526.406","28.98136","0","0","0","DW_Waterfall_WS_Medium_Pour","0","0","0","0","0","0","0","40452"
"6714","-10126.24","-1526.406","28.98136","0","0","0","DW_Waterfall_CU_Medium_Pour","0","0","0","0","0","0","0","40455"
"6715","-10184.71","-1583.307","126.0068","0","0","0","DW_Waterfall_WS_Medium_Mist","0","0","0","0","0","0","0","40453"
"6716","-10184.71","-1583.307","126.0068","0","0","0","DW_Waterfall_CU_Medium_Mist","0","0","0","0","0","0","0","40450"
"6722","-10170.78","-1586.226","144.091","0","0","0","DW_Waterfall_CU_Light_Ripple","0","0","0","0","0","0","0","40445"
"6723","-10189.42","-1599.644","144.0887","0","0","0","DW_Waterfall_CU_Light_Ripple","0","0","0","0","0","0","0","40445"
"6724","-10184.71","-1583.307","126.0068","0","0","0","DW_Waterfall_WS_Medium_Mist","0","0","0","0","0","0","0","40453"
"6725","-10180.72","-1569.09","94.72844","0","0","0","DW_Waterfall_CU_Light_Pour","0","0","0","0","0","0","0","40445"
"6726","-10200.06","-1579.865","96.77138","0","0","0","DW_Waterfall_CU_Light_Pour","0","0","0","0","0","0","0","40445"
"6727","-10200.06","-1579.865","96.77138","0","0","0","DW_Waterfall_WS_Light_Pour","0","0","0","0","0","0","0","40449"
"6728","-10180.72","-1569.09","94.72844","0","0","0","DW_Waterfall_WS_Light_Pour","0","0","0","0","0","0","0","40445"
"6729","-10175.58","-1610.267","146.3554","0","0","0","DW_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6730","-10193.17","-1641.238","160.9576","0","0","0","DW_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6731","-10218.79","-1627.936","148.8321","0","0","0","DW_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6732","-10218.79","-1627.936","148.8321","0","0","0","DW_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6733","-10193.17","-1641.238","160.9576","0","0","0","DW_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6734","-10175.58","-1610.267","146.3554","0","0","0","DW_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6735","-10231.71","-1622.738","120.4229","0","0","0","DW_Waterfall_CU_Medium_Mist","0","0","0","0","0","0","0","40450"
"6736","-10231.71","-1622.738","120.4229","0","0","0","DW_Waterfall_WS_Medium_Mist","0","0","0","0","0","0","0","40453"
"6737","-10241.39","-1616.16","95.03709","0","0","0","DW_Waterfall_CU_Light_Pour","0","0","0","0","0","0","0","40446"
"6738","-10231.71","-1622.738","120.4229","0","0","0","DW_Waterfall_WS_Medium_Mist","0","0","0","0","0","0","0","40452"
"6739","-11770.15","-1210.774","141.2957","0","0","0","STV_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6740","-11786.01","-1250.12","102.4704","0","0","0","STV_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6741","-11742.2","-1251.856","105.0943","0","0","0","STV_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6742","-11782.96","-1233.884","122.4264","0","0","0","STV_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6743","-11782.96","-1233.884","122.4264","0","0","0","STV_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6744","-11742.2","-1251.856","105.0943","0","0","0","STV_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6745","-11786.01","-1250.12","102.4704","0","0","0","STV_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6746","-11770.15","-1210.774","141.2957","0","0","0","STV_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6747","-11756.88","-1223.354","121.1469","0","0","0","STV_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6748","-11749.54","-1251.168","94.16937","0","0","0","STV_Waterfall_WS_Light_Mist","0","0","0","0","0","0","0","40447"
"6749","-11770.36","-1214.748","131.6094","0","0","0","STV_Waterfall_WS_Light_Mist","0","0","0","0","0","0","0","40447"
"6750","-11784.49","-1236.629","107.7718","0","0","0","STV_Waterfall_WS_Light_Mist","0","0","0","0","0","0","0","40447"
"6751","-11784.49","-1236.629","107.7718","0","0","0","STV_Waterfall_CU_Light_Mist","0","0","0","0","0","0","0","40444"
"6752","-11770.36","-1214.748","131.6094","0","0","0","STV_Waterfall_CU_Light_Mist","0","0","0","0","0","0","0","40444"
"6753","-11784.85","-1252.205","85.87595","0","0","0","STV_Waterfall_CU_Light_Mist","0","0","0","0","0","0","0","40444"
"6755","-11783.77","-1223.663","127.4237","0","0","0","STV_Waterfall_WS_Heavy_Mist","0","0","0","1","0","0","0","40459"
"6756","-11784.14","-1255.962","62.82552","0","0","0","STV_Waterfall_CU_Medium_Mist","0","0","0","0","0","0","0","40455"
"6757","-11749.48","-1254.146","62.60764","0","0","0","STV_Waterfall_CU_Medium_Mist","0","0","0","0","0","0","0","40455"
"6759","-11793.33","-1320.991","60.83451","0","0","0","STV_Waterfall_CU_Heavy_Ripple","0","0","0","0","0","0","0","40457"
"6760","-11768.99","-1313.316","60.84737","0","0","0","STV_Waterfall_CU_Heavy_Ripple","0","0","0","0","0","0","0","40457"
"6761","-11768.99","-1313.316","60.84737","0","0","0","STV_Waterfall_WS_Heavy_Ripple","0","0","0","0","0","0","0","40460"
"6762","-11793.33","-1320.991","60.83451","0","0","0","STV_Waterfall_WS_Heavy_Ripple","0","0","0","0","0","0","0","40460"
"6763","-11791.53","-1325.507","38.72516","0","0","0","STV_Waterfall_CU_Heavy_Mist","0","0","0","0","0","0","0","40456"
"6764","-11768.93","-1317.53","39.71142","0","0","0","STV_Waterfall_CU_Heavy_Mist","0","0","0","0","0","0","0","40456"
"6765","-11768.93","-1317.53","39.71142","0","0","0","STV_Waterfall_WS_Heavy_Mist","0","0","0","0","0","0","0","40459"
"6766","-11791.53","-1325.507","38.72516","0","0","0","STV_Waterfall_WS_Heavy_Mist","0","0","0","0","0","0","0","40459"
"6767","-11792.28","-1329.797","10.86427","0","0","0","STV_Waterfall_CU_Medium_Pour","0","0","0","0","0","0","0","40455"
"6768","-11771.98","-1320.505","11.23372","0","0","0","STV_Waterfall_CU_Medium_Pour","0","0","0","0","0","0","0","40455"
"6770","6700.977","3402.663","100.2346","0","0","0","Emitter_FrostFire_Lava Pool5","0","1116","0","0","0","0","0","40509"
"6771","-11771.98","-1320.505","11.23372","0","0","0","STV_Waterfall_WS_Medium_Pour","0","0","0","0","0","0","0","40452"
"6772","-11792.28","-1329.797","10.86427","0","0","0","STV_Waterfall_WS_Medium_Pour","0","0","0","0","0","0","0","40452"
"6773","6585.836","3462.095","121.896","0","0","0","Emitter_FrostFire_Lava Pool6_Tower","0","1116","0","1","0","0","0","40226"
"6774","-11991.9","-1314.198","171.8172","0","0","0","STV_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6775","-11998.91","-1289.134","173.1026","0","0","0","STV_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6776","-11992.92","-1277.811","157.015","0","0","0","STV_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6777","-11974.46","-1316.063","118.1653","0","0","0","STV_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6778","-11974.46","-1316.063","118.1653","0","0","0","STV_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6779","-11992.92","-1277.811","157.015","0","0","0","STV_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6780","-11998.91","-1289.134","173.1026","0","0","0","STV_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6781","-11991.9","-1314.198","171.8172","0","0","0","STV_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6782","-11990.82","-1314.439","161.7736","0","0","0","STV_Waterfall_WS_Heavy_Mist","0","0","0","1","0","0","0","40459"
"6783","-11986.63","-1282.326","124.9743","0","0","0","STV_Waterfall_CU_Medium_Mist","0","0","0","0","0","0","0","40450"
"6784","-11988.3","-1314.938","141.2234","0","0","0","STV_Waterfall_CU_Medium_Mist","0","0","0","0","0","0","0","40450"
"6785","6702.104","3577.636","111.0113","0","0","0","Emitter_FrostFireRidge_Heavy_Wind_Gusts20","0","1116","0","0","0","0","0","39835"
"6786","-11971.12","-1327.25","76.88216","0","0","0","STV_Waterfall_WS_Medium_Pour","0","0","0","0","0","0","0","40452"
"6787","-11967.61","-1309.285","77.28704","0","0","0","STV_Waterfall_WS_Medium_Pour","0","0","0","0","0","0","0","40452"
"6788","-11980.76","-1281.106","76.64227","0","0","0","STV_Waterfall_WS_Medium_Pour","0","0","0","0","0","0","0","40452"
"6789","-11967.61","-1309.285","77.28704","0","0","0","STV_Waterfall_CU_Medium_Pour","0","0","0","0","0","0","0","40455"
"6790","-11971.12","-1327.25","76.88216","0","0","0","STV_Waterfall_CU_Medium_Pour","0","0","0","0","0","0","0","40455"
"6791","-11980.74","-1281.894","76.83511","0","0","0","STV_Waterfall_CU_Medium_Pour","0","0","0","0","0","0","0","40455"
"6792","-11964.9","-1422.571","75.55653","0","0","0","STV_Waterfall_CU_Heavy_Ripple","0","0","0","0","0","0","0","40457"
"6793","-11964.9","-1422.571","75.55653","0","0","0","STV_Waterfall_WS_Heavy_Ripple","0","0","0","0","0","0","0","40460"
"6794","-11964.7","-1429.569","45.88128","0","0","0","STV_Waterfall_CU_Heavy_Mist","0","0","0","0","0","0","0","40456"
"6795","-11964.7","-1429.569","45.88128","0","0","0","STV_Waterfall_WS_Heavy_Mist","0","0","0","0","0","0","0","40459"
"6796","-11963.8","-1434.778","12.00817","0","0","0","STV_Waterfall_CU_Medium_Pour","0","0","0","0","0","0","0","40455"
"6797","-11963.8","-1434.778","12.00817","0","0","0","STV_Waterfall_WS_Heavy_Pour","0","0","0","0","0","0","0","40458"
"6798","-12125.32","-1589.731","145.6767","0","0","0","STV_Waterfall_CU_Light_Ripple","0","0","0","0","0","0","0","40445"
"6799","-12128.21","-1612.901","148.2263","0","0","0","STV_Waterfall_CU_Light_Ripple","0","0","0","0","0","0","0","40445"
"6800","-12109.67","-1584.533","110.8243","0","0","0","STV_Waterfall_CU_Light_Ripple","0","0","0","0","0","0","0","40445"
"6801","-12109.06","-1622.566","111.1823","0","0","0","STV_Waterfall_CU_Light_Ripple","0","0","0","0","0","0","0","40445"
"6802","-12091.34","-1585.472","76.23741","0","0","0","STV_Waterfall_CU_Light_Ripple","0","0","0","0","0","0","0","40445"
"6803","-12091.34","-1585.472","76.23741","0","0","0","STV_Waterfall_WS_Light_Ripple","0","0","0","0","0","0","0","40448"
"6804","-12109.06","-1622.566","111.1823","0","0","0","STV_Waterfall_WS_Light_Ripple","0","0","0","0","0","0","0","40448"
"6805","-12109.67","-1584.533","110.8243","0","0","0","STV_Waterfall_WS_Light_Ripple","0","0","0","0","0","0","0","40448"
"6806","-12128.21","-1612.901","148.2263","0","0","0","STV_Waterfall_WS_Light_Ripple","0","0","0","0","0","0","0","40448"
"6807","-12125.32","-1589.731","145.6767","0","0","0","STV_Waterfall_WS_Light_Ripple","0","0","0","0","0","0","0","40448"
"6808","-12119.78","-1610.266","131.178","0","0","0","STV_Waterfall_WS_Light_Mist","0","0","0","0","0","0","0","40447"
"6809","-12119.44","-1587.859","129.0573","0","0","0","STV_Waterfall_WS_Light_Mist","0","0","0","0","0","0","0","40447"
"6811","-12119.44","-1587.859","129.0573","0","0","0","STV_Waterfall_CU_Light_Mist","0","0","0","0","0","0","0","40444"
"6812","-12119.78","-1610.266","131.178","0","0","0","STV_Waterfall_CU_Light_Mist","0","0","0","0","0","0","0","40444"
"6813","-12094.29","-1577.811","83.6684","0","0","0","STV_Waterfall_CU_Medium_Mist","0","0","0","0","0","0","0","40450"
"6814","-12091.33","-1618.498","76.13667","0","0","0","STV_Waterfall_CU_Medium_Mist","0","0","0","0","0","0","0","40450"
"6815","-12091.33","-1618.498","76.13667","0","0","0","STV_Waterfall_WS_Medium_Mist","0","0","0","0","0","0","0","40453"
"6816","-12094.29","-1577.811","83.6684","0","0","0","STV_Waterfall_WS_Medium_Mist","0","0","0","0","0","0","0","40453"
"6817","-12072.48","-1621.717","46.98045","0","0","0","STV_Waterfall_WS_Heavy_Ripple","0","0","0","0","0","0","0","40460"
"6818","-12070.87","-1576.769","46.29618","0","0","0","STV_Waterfall_WS_Heavy_Ripple","0","0","0","0","0","0","0","40460"
"6819","-12070.87","-1576.769","46.29618","0","0","0","STV_Waterfall_CU_Heavy_Ripple","0","0","0","0","0","0","0","40457"
"6820","-12072.48","-1621.717","46.98045","0","0","0","STV_Waterfall_CU_Heavy_Ripple","0","0","0","0","0","0","0","40457"
"6821","-12066.72","-1622.549","23.56751","0","0","0","STV_Waterfall_CU_Heavy_Pour","0","0","0","0","0","0","0","40461"
"6823","-12067.99","-1578.134","23.90884","0","0","0","STV_Waterfall_CU_Heavy_Pour","0","0","0","0","0","0","0","40461"
"6824","-12067.99","-1578.134","23.90884","0","0","0","STV_Waterfall_WS_Heavy_Pour","0","0","0","0","0","0","0","40458"
"6825","-12066.72","-1622.549","23.56751","0","0","0","STV_Waterfall_WS_Heavy_Pour","0","0","0","0","0","0","0","40458"
"6826","-11956.55","-1606.196","25.22706","0","0","0","STV_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6827","-11951.55","-1575.969","25.84628","0","0","0","STV_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6828","-11951.55","-1575.969","25.84628","0","0","0","STV_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6829","-11956.55","-1606.196","25.22706","0","0","0","STV_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6830","-11951.5","-1593.188","22.49793","0","0","0","STV_Waterfall_WS_Heavy_Mist","0","0","0","0","0","0","0","40459"
"6831","-11951.5","-1593.188","22.49793","0","0","0","STV_Waterfall_CU_Heavy_Mist","0","0","0","0","0","0","0","40456"
"6832","-11949.62","-1593.462","10.54541","0","0","0","STV_Waterfall_CU_Heavy_Pour","0","0","0","0","0","0","0","40461"
"6833","-11949.62","-1593.462","10.54541","0","0","0","STV_Waterfall_WS_Heavy_Pour","0","0","0","0","0","0","0","40458"
"6834","-12107.44","-1611.882","108.8005","0","0","0","STV_Waterfall_WS_Heavy_Mist","0","0","0","1","0","0","0","40459"
"6835","-12649.07","-1909.807","120.3058","0","0","0","STV_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6836","-12615.95","-1909.281","115.9936","0","0","0","STV_Waterfall_WS_Medium_Ripple","0","0","0","0","0","0","0","40454"
"6837","-12615.95","-1909.281","115.9936","0","0","0","STV_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6838","-12649.07","-1909.807","120.3058","0","0","0","STV_Waterfall_CU_Medium_Ripple","0","0","0","0","0","0","0","40451"
"6839","-12623.09","-1925.375","151.3874","0","0","0","STV_Waterfall_CU_Light_Ripple","0","0","0","0","0","0","0","40445"
"6841","-12642.07","-1926.349","155.0381","0","0","0","STV_Waterfall_CU_Light_Ripple","0","0","0","0","0","0","0","40445"
"6842","-12646.14","-1919.866","139.0824","0","0","0","STV_Waterfall_WS_Light_Mist","0","0","0","0","0","0","0","40447"
