Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8
"1500","Platinum: Earn 1300 Points","Platinum","42718","724","1393","0","9","1","0"
"1501","Platinum: Earn 1300 Points","Platinum","42720","707","1348","0","9","1","0"
"1502","Platinum: Earn 1300 Points","Platinum","42722","733","1415","0","9","1","0"
"1503","Platinum: Earn 1300 Points","Platinum","42724","499","1198","0","9","1","0"
"1504","Travel to the Broken Shore.","The Broken Shore","42768","786","0","0","0","0","0"
"1505","Assault the demon city.","Raze the Black City","42770","786","0","0","5","0","0"
"1506","Get to Tirion.","The Highlord","42772","786","0","0","6","0","0"
"1518","Slay Runas the Shamed.","As Two-Faced As They Come","42883","795","0","0","6","0","0"
"1522","Destroy all demons and structures on the beach.","Storm The Beach","42935","786","0","0","1","0","0"
"1526","Speak with Senegos.","Tides of Glory","43121","795","0","0","1","0","0"
"1527","Protect the Tidestone from the naga.","The Tidestone's Call","43015","795","0","0","2","0","0"
"1528","Slay Majh'Tua and Deeplord Havocbrine.","The Siegebreakers","43011","795","0","0","3","0","0"
"1529","Slay the nightfallen that are feeding on the Tidestone.","Feeding on the Tidestone","43013","795","0","0","4","0","0"
"1530","Protect the Tidestone from the withered.","The Hunger","43019","795","0","0","5","0","0"
"1531","Dispel the naga scouting party.","Wait For Players","46864","795","0","0","0","0","0"
"1532","Destroy the demon portal to stop reinforcements.","Destroy the Portal","43415","786","0","0","4","0","0"
"1539","Defend against the Legion threat at Gadgetzan.","Defend Gadgetzan","48088","806","0","43293","0","0","0"
"1559","Man the Deck Guns","Prepare for Battle","43519","826","0","0","0","0","0"
"1560","Use the Deck Guns to shoot down Forsaken Dreadwings","Fire at Will!","43521","826","0","0","1","0","0"
"1568","Head below decks and use a Skyfire Parachute to board the Forsaken ships and defeat their captains.","Justice from Above","43564","826","0","0","2","0","0"
"1572","Remove Volatile Flares from Skyfire bomb bay.","Bats in the Bomb Bay","43587","826","0","0","3","0","0"
"1589","Locate King Varian Wrynn.","Find Varian","43589","786","0","0","3","0","0"
"1695","Defeat Nathanos Blightcaller on the deck of the Skyfire.","Last Stand","43617","826","0","39800","4","0","0"
"1752","Quell the Infernal Uprising on Kirin Tor Shore.","Pushing Them Back","43677","873","0","0","0","0","0"
"1753","Close the Demon Portals.","Suppressing the Source","43679","873","0","0","1","0","0"
"1754","Defend the research station from the Fel Lord.","Defend the Outpost","43681","873","0","0","2","0","0"
"1758","Legion Activities Disrupted","Push Back the Legion Assault","43683","876","0","0","0","0","0"
"1761","Kill Krosus.","Krosus","43765","786","0","0","7","0","0"
"1790","Report to Lady Sylvanas Windrunner.","The Windrunner","43801","824","0","0","0","0","0"
"1791","Ride with Nathanos to the Eternity and use a Forsaken Catapult to shoot down Skyfire Gryphon Riders.","The Eternity","43803","824","0","0","1","0","0"
"1792","Ride with Nathanos to the Blightcaller and slay incoming 7th Legion forces.","The Blightcaller","43841","824","0","0","2","0","0"
"1793","Ride with Nathanos to the Black Rose and rid the ship of worgen.","The Black Rose","43843","824","0","0","3","0","0"
"1794","Ride with Nathanos to the Skyfire and rig Volatile Flares to the ammunition stockpiles.","Boarding the Skyfire","43845","824","0","0","4","0","0"
"1795","Battle Genn Greymane on the deck of the Skyfire.","Queen Takes King","43847","824","0","39801","5","0","0"
"1799","Defend against the Legion threat at the Sentinel Hill.","Defend Sentinel Hill","43889","897","0","43287","0","0","0"
"1808","Fly into Felsoul Hold.","Stalking Your Prey","44016","900","0","0","0","0","0"
"1809","The Lich King awaits your return to the citadel.","The Call of the North","44180","901","0","0","0","0","0"
"1810","Collect Fragments within Icecrown Citadel.","Seek the Fragments","44039","901","0","0","2","0","0"
"1811","Use the Scourge Teleporter within the Spire.","Travel to the Frozen Throne","44045","901","0","0","3","0","0"
"1812","Reforge the fragments and form your weapon.","Power Overwhelming","44057","901","0","0","4","0","0"
"1814","Purge the blades of the malevolent souls within.","The Purge","44051","901","0","0","5","0","0"
"1819","Defeat the Demon Lord commanding the invasion.","Defeat the Demon Lord","44105","897","0","43245","3","0","0"
"1821","Dive into the fray.","They Are Not Prepared","44321","900","0","0","1","0","0"
"1822","Destroy the wards protecting Varedis and absorb the souls of his minions.","Wrath of the Illidari","44323","900","0","0","2","0","0"
"1825","Kill Varedis Felsoul.","Unleashed Havoc","44331","900","0","0","3","0","0"
"1826","","Show Faction Specific Criteria","44372","908","0","0","0","0","0"
"1827","Obtain the Lich King's Blessing.","Death's March","44378","901","0","0","7","0","0"
"1828","Defeat the Legion forces.","The Disturbance","45337","909","0","0","1","0","0"
"1829","Find Magnar's resting place within the tomb.","Crypt Crawl","44568","909","0","0","2","0","0"
"1830","Defend Hruthnir from Magnar's forces.","The Confrontation","44570","909","0","0","3","0","0"
"1833","The sword and shield are yours, claim them.","Armaments of the Black Wyrm","44572","909","0","0","5","0","0"
"1834","Defeat Dargrul's legions and recover the Hammer of Khaz'goroth before Highmountain is destroyed.","Neltharion's Lair","44595","910","0","44437","0","0","0"
"1835","You made it through the Portal","Safe Entrance","44681","911","0","0","0","0","0"
"1836","Steal food from the three storage locations and three Wyrmtogue Meatholders in the city below.","Obtain the Bait","44974","911","0","0","1","0","0"
"1837","Head out to the back and place the bait.","Place the Bait","0","911","0","0","2","0","0"
"1838","","Slay the Hound","0","911","0","0","3","0","0"
"1839","Retrieve the Fangs and Return to Dalaran.","Retrieve the Fangs","0","911","0","0","4","0","0"
"1843","Defend against the Legion threat at Tarren Mill.","Defend Tarren Mill","49508","916","0","43296","0","0","0"
"1844","Defeat the demon lord commanding the invasion at the Crossroads.","Defeat the Demon Lord","47042","907","0","43282","3","0","0"
"1847","Enter the Eye of Azshara and stop the Wrath of Azshara from being unleashed upon the Broken Isles.","Eye of Azshara","45914","918","0","44437","0","0","0"
"1849","Enter the Eye of Azshara and stop the Wrath of Azshara from being unleashed upon the Broken Isles.","Eye of Azshara","45090","920","0","44437","0","0","0"
"1853","Defeat Balnazzar.","Balnazzar the Risen","45269","775","0","0","5","0","0"
"1854","Return to Tirion Fordring.","The Fate of the Highlord","45277","775","0","0","6","0","0"
"1856","Find Magnar's Tomb with Hruthnir.","The Sealed Tomb","45335","909","0","0","0","0","0"
"1861","Prove your worth and claim the Aegis of Aggramar.","Halls of Valor","45722","929","0","44437","0","0","0"
"1867","Prove your worth and claim the Aegis of Aggramar.","Halls of Valor","45732","932","0","44437","0","0","0"
"1869","Defeat Magnar Icebreaker.","The Greatest Warrior","45762","909","0","0","4","0","0"
"1870","A strange group of vrykul are here battling demons. They don't seem hostile. Approach them and learn their purpose.","Another Battle","45768","933","0","0","0","0","0"
"1871","Another group of demons is attacking, aid the warband in crushing these foes.","A Desperate Charge","45770","933","0","0","1","0","0"
"1872","Demonic reinforcements approach with a large mo'arg. Defeat Bezzeredes and his allies.","Reinforcing the Warband","45772","933","0","0","3","0","0"
"1873","Malgalor, Lord of Butchery has arrived to kill everyone. Stand with what remains of the warband. Kill Malgalor or die trying.","Just A Pit Lord","45776","933","0","0","4","0","0"
"1884","Baron Sliver should have already arrived. Search for him.","Hunting the Hunters","45809","940","0","0","0","0","0"
"1886","Defeat Dargrul's legions and recover the Hammer of Khaz'goroth before Highmountain is destroyed.","Neltharion's Lair","45818","942","0","44437","0","0","0"
"1887","The masters of the Peak of Serenity have gathered for a conclave.","The Council of Masters","45900","943","0","0","0","0","0"
"1888","The village is shrouded in mists. Light the bonfire to clear it and provoke the Helarjar.","Into the Mists","45848","944","0","0","0","0","0"
"1889","The kvaldir are enraged at the loss of the mists. Survive their assault until the commanding helarjar arrives, then kill him.","Village of the Damned","45860","944","0","0","1","0","0"
"1891","Vigfus continues to ignore your presence. Free his cargo of souls to draw him out.","The Stolen Souls","45862","944","0","0","3","0","0"
"1892","Legion Activities Disrupted","Push Back the Legion Assault","45864","945","0","0","0","0","0"
"1896","Rescue Master Crane","The Cry of the Crane","45841","943","0","0","1","0","0"
"1897","With Master Crane's help, reach the west temple grounds","Journey to the East","45902","943","0","0","2","0","0"
"1898","Chen Stormstout was leading a children's class when the attack began. Rescue him and the children!","Tangle with a Tiger","45904","943","0","0","3","0","0"
"1899","Accompany Chen and the children back to the Temple.","Precious Cargo","45906","943","0","0","4","0","0"
"1900","The Demon known as Jorvinax has opened a gigantic portal! You must close it before the Legion can turn the Peak of Serenity into a foothold.","Mastering the Odds","45908","943","0","0","5","0","0"
"1901","With Jorvinax dead the portal is left unguarded. Find a way to destroy it!","Portal Problems","45910","943","0","0","6","0","0"
"1902","Follow Geth'xun's trail of fel blood.","Demon Down","45912","950","0","0","0","0","0"
"1905","Defeat the devouring imps.","Corruption in the Deep","45920","950","0","0","1","0","0"
"1906","Follow Geth'xun's trail of fel blood.","Hot on the Trail","45922","950","0","0","2","0","0"
"1907","Defeat the Corrupted Gyreworm.","Cleansing the Earth","45928","950","0","0","3","0","0"
"1908","Follow the trail to find Geth'xun.","The Demon Below","45930","950","0","0","4","0","0"
"1909","Acquire the Doomhammer!","The Doomhmamer Calls","45932","950","0","0","5","0","0"
"1910","Use the Doomhammer to destroy Geth'xun.","Finishing the Job","45934","950","0","0","6","0","0"
"1911","Help Stormcaller Mylra.","A Ring Eternal","45936","950","0","0","7","0","0"
"1912","The Bladewind has made an appearance. Slay him!","Vigfus Himself","45948","944","0","0","4","0","0"
"1913","The Bladewind is escaping into the shallows, find and kill him.","On The Trail","45950","944","0","0","5","0","0"
"1914","The Warswords of the Bladewind are yours. Take them.","The Warswords","45952","944","0","0","6","0","0"
"1919","Legion Activities Disrupted","Push Back the Legion Assault","45954","955","0","0","0","0","0"
"1926","Defeat the Iceborn Conjurer.","The Frozen Halls","45956","957","0","0","0","0","0"
"1927","The servants of the Lich King have conjured walls of ice to block your path. Destroy them.","Meltdown","45960","957","0","0","1","0","0"
"1928","Survive the assault of the burning dead.","Hot On The Trail","45962","957","0","0","2","0","0"
"1929","Slay Lyandra Sunstrider.","Playing With Fire","45964","957","0","0","3","0","0"
"1930","Felo'melorn is yours. Take it.","The Flamestrike","45966","957","0","0","4","0","0"
"1931","Defend against the Legion threat at the Orgrimmar Rear Gate.","Defend the Rear Gate","50193","958","0","43298","0","0","0"
"1932","Defend against the Legion threat at Kharanos.","Defend Kharanos","49069","959","0","43291","0","0","0"
"1939","Free Allari from her chains.","Picking Up the Pieces","45975","961","0","0","0","0","0"
"1940","Cut through the demon hordes and destroy their portals.","Their Blood Will Flow","45977","961","0","0","1","0","0"
"1941","Use your demonic senses to pickup Caria's trail.","Nowhere to Hide","45979","961","0","0","4","0","0"
"1942","Caria Felsoul's time has come.","Vengeance for the Illidari","45981","961","0","0","5","0","0"
"1943","Vigfus and his souls are below, kill the mystics defending the path down and reach the docks.","Deeper Into the Fog","45983","944","0","0","2","0","0"
"1944","Listen to Ritssyn.","Far From Home","46003","962","0","0","0","0","0"
"1945","Enslave the jailer Beshtal to free yourself from his cage, then defeat him with Ritssyn's aid.","The Dread Warden","46005","962","0","0","1","0","0"
"1947","","A Final Step","31016","908","0","0","1","0","0"
"1948","Gorgonnash has risen to stop your assault.","In the Darkness of the Pit","46015","961","0","0","3","0","0"
"1949","Rescue Jubeka Shadowbreaker, Zinnin Smythe, and Shinfel Blightsworn.","The Shattered Council","46020","962","0","0","2","0","0"
"1950","Follow Calydus to the archives to uncover information about the artifacts Jagganoth hunts.","The Pit Lord's Secrets","46018","962","0","0","4","0","0"
"1952","Follow Calydus to escape from Dreadscar Rift.","To Fight Another Day","46063","962","0","40729","5","0","0"
"1953","Meet with Calydus on the bridge past the fel flame barrier.","Jailbreak","46042","962","0","0","3","0","0"
"1959","Explore the sprawling depths of The Arcway.","The Arcway","46065","967","0","44437","0","0","0"
"1961","Legion Commander Defeated","Defeat the Legion Commander","46079","955","0","0","1","0","0"
"1965","Wuho should have located a good spot to start. Wait for his signal, then regroup at the landing site.","Landing","46178","973","0","0","0","0","0"
"1967","Kvaldir wards bar the way further into the swamp. Investigate Tideskorn Harbor to find a way through.","The Haunted Harbor","46182","973","0","0","1","0","0"
"1968","The Mist Warders manage the wards. Use a Freezing Trap or slay them to steal their wardstones.","Distracting Them Wisely","46184","973","0","0","2","0","0"
"1969","More wardstones will be needed to breach the wall. Collect more wardstones from the kvaldir in the harbor.","Just a Few More","46186","973","0","0","4","0","0"
"1970","Apata and Wuho are out near the wards, find them and find a way to breach the wards.","The Wall of Fog","46220","973","0","0","5","0","0"
"1971","Harpoons and runes in hand, the fog barrier can be breached. Use a harpoon to cross the wards.","Into the Mists","46222","973","0","0","6","0","0"
"1973","Enter Icecrown Citadel.","The Gates Are Open","46224","901","0","0","1","0","0"
"1974","Apata wants to get the lay of the land carefully, follow her around the swamp.","The Shallows of Death","46240","973","0","0","7","0","0"
"1976","Dakarr is sending illusionary stalkers at you, defend yourself!","Deadly Shadows","46246","973","0","0","8","0","0"
"1977","Dakarr hides in deep mists, go into them and lay traps to catch him.","The Hunter or the Hunted","46248","973","0","0","9","0","0"
"1985","The beast has fled to another lair of mist, trap it again and avenge Wuho.","For the Fallen","46287","973","0","0","10","0","0"
"1986","Dakarr has fled to his true lair, but is too weak to hide behind fog. Finish him in his lair.","The Lair of the Beast","46289","973","0","0","11","0","0"
"1987","The foul beast is dead and the path to the Spear is open. Take up Talonclaw.","Talonclaw","46291","973","0","0","12","0","0"
"1988","Survey the rise ahead and eliminate Legion patrols.","The Rescue","46361","972","0","0","0","0","0"
"1992","Speak with the White Tiger.","Proving Your Worth","46300","976","0","0","0","0","0"
"1993","Challenge and triumph over Sigurd the Giantslayer.","Defeat the Giantslayer","46302","976","0","0","1","0","0"
"1994","Defeat the forces of Xavius at the base of Shaladrassil.","Darkheart Thicket","46304","977","0","44437","0","0","0"
"1995","Defeat the forces of Xavius at the base of Shaladrassil.","Darkheart Thicket","46310","978","0","44437","0","0","0"
"1999","Earn a team victory with Rehgar.","Heroes of the Storm","46335","976","0","0","2","0","0"
"2000","Defeat the eredar summoners before they bring in more demons.","Stop the Summoners","46326","972","0","0","1","0","0"
"2001","Go deeper into Legion territory to locate Alleria and Orestes.","Search for Your Allies","46435","972","0","0","2","0","0"
"2002","Slay Mistress Torvis and save Orestes.","Defeat the Hound Mistress","46340","972","0","0","3","0","0"
"2006","Follow Li Li and protect her from the dangers of Skywall.","Into the Skies","46363","983","0","0","0","0","0"
"2007","Your foes are using the Stormtouched Orbs to empower themselves. Destroy the orbs and break through the Raging Winds.","A Shocking Development","46367","983","0","0","2","0","0"
"2008","Typhinius has summoned his servants, survive the assault!","Against The Storm","46392","983","0","0","3","0","0"
"2009","You've weakened the Storm Dragon. Leap upon the beast and use it to reach Typhinius.","Dragon Wrangling","46405","983","0","0","4","0","0"
"2010","Defeat Typhinius","The Tyrant of Skywall","46407","983","0","0","5","0","0"
"2011","The Fists of the Heavens are yours, take them.","Fists of the Heavens","46409","983","0","0","6","0","0"
"2013","Li Li has ran off ahead! Catch up with her.","Running In The Clouds","46365","983","0","0","1","0","0"
"2017","Enter the cathedral and defeat Herald Xarbizuld.","Quiet the Herald","46385","972","0","0","4","0","0"
"2021","Make your way into the Dark Riders' catacombs beneath Karazhan.","The Downward Spiral","46413","988","0","0","0","0","0"
"2022","Find a way to cross Ariden's spirit barrier.","Grasp of the Damned","46415","988","0","0","1","0","0"
"2023","Defeat the guardian of the Dark Riders' vault.","Removal Protocols","46417","988","0","0","2","0","0"
"2024","Find the Deadwind Harvester among the Dark Riders' artifacts.","Reap the Harvester","46421","988","0","0","3","0","0"
"2025","Follow Ariden into the depths of the Karazhan catacombs.","The Rider's Prize","46423","988","0","0","4","0","0"
"2026","Defeat Ariden.","Ulthalesh Feasts","46426","988","0","0","5","0","0"
"2029","Journey into the lair and locate the Claws of Ursoc.","Ursoc's Lair","46437","990","0","0","0","0","0"
"2030","Lea Stonepaw has begun the ritual to remove the last barrier protecting the Claws of Ursoc. Guard her from the creatures of the Nightmare while she performs the ritual!","The Nightmare Approaches","46439","990","0","0","2","0","0"
"2031","The cultists have entered a tomb complex at the bottom of the lake. The ritual must be happening in there.","Raiding the Tomb Raiders","46441","991","0","0","1","0","0"
"2032","The cultists have breached the tomb of an ancient titan keeper! Slay the guards and open the way into the complex.","The Desecrated Tomb","46475","991","0","0","2","0","0"
"2033","A second wave of invaders are approaching!","The Nightmare Continues","46443","990","0","0","3","0","0"
"2034","A third wave of invaders are approaching!","The Nightmare Continues","46445","990","0","0","4","0","0"
"2035","The ritual is nearly complete! Protect Lea from a final wave of invaders.","The Nightmare Continues","46447","990","0","0","5","0","0"
"2040","The Lord of Nightmares has captured Ursoc and empowered his disciple with the Claws!","The Fallen One","46471","990","0","0","6","0","0"
"2041","The forces of the Nightmare have been defeated. The claws are now yours for the taking.","The Claws Reclaimed","46459","990","0","0","7","0","0"
"2042","Board the Naglfar and face Helya in her own domain.","Maw of Souls","46461","992","0","44437","0","0","0"
"2043","Meet with Archmage Khadgar inside Karazhan.","The Archmage","46465","989","0","0","0","0","0"
"2047","Board the Naglfar and face Helya in her own domain.","Maw of Souls","46467","995","0","44437","0","0","0"
"2048","Slaghammer knows the ritual is further inside. Enter the tomb room and deal with the cultists.","The Tomb of Tyr","46553","991","0","0","3","0","0"
"2052","test","test","0","997","0","0","0","0","0"
"2053","Learn the secrets of Karazhan's past.","Visions of the Past","46479","989","0","0","1","0","0"
"2054","Assist Khadgar by deactivating the protective rune.","Breaking In","46481","989","0","0","4","0","0"
"2055","Steal the Wardstone now that the Warder is taken care of.","Easy Pickings","46483","973","0","0","3","0","0"
"2056","Stay with Khadgar.","We Are Not Alone","46485","989","0","0","3","0","0"
"2057","Defeat Jagganoth in Dreadscar Rift.","The Council's Vengeance","46487","998","0","0","0","0","0"
"2058","Collect the Heart of the Overlord.","Cut Out the Heart","46489","998","0","0","1","0","0"
"2059","Place the Heart of the Overlord above the altar in the Seat of the Overlord to take command of his armies.","Becoming the Overlord","46491","998","0","0","2","0","0"
"2061","Wield Thas'dorah, Legacy of the Windrunners.","A Bow of Legend","46511","972","0","0","7","0","0"
"2063","Defeat High Inquisitor Qormaladon and his guardian eyes.","End the Inquisition","46664","972","0","0","5","0","0"
"2065","Assist Khadgar by weakening the guardians.","Not the Intruders You're Looking For","46494","989","0","0","7","0","0"
"2078","Equip and master the Weapons of the Storm.","Weapons of the Storm","46515","976","0","0","3","0","0"
"2079","Defeat Lord Kra'vos","Demonic Interruption","46517","976","0","0","4","0","0"
"2080","Search the Vault of the Wardens for Cordana Felsong and defeat her.","Vault of the Wardens","46531","1005","0","44437","0","0","0"
"2081","Assist Khadgar by attuning the protectors to defend Karazhan.","Defenders of Karazhan","46542","989","0","0","8","0","0"
"2082","Read from the Guardian's Arcanum to escape to the library.","Wisped Away","46544","989","0","0","5","0","0"
"2083","Destroy the Agitated Tomes.","Bookkeeping","46546","989","0","0","6","0","0"
"2084","Stop Gul'dan from summoning the Legion.","Stop Gul'dan","47225","786","0","0","8","0","0"
"2086","Cultists are dampening the holy wards of the tomb. Dispel their defenses and kill the ritualists to break the barrier.","Reconsecration","46477","991","0","0","4","0","0"
"2087","Listen to Khadgar's instructions regarding the tome.","Words of the Wise","46564","989","0","0","10","0","0"
"2089","The way is open to the prison. Continue down the unsealed passage to whatever waits below.","Dark Passage","46618","991","0","0","6","0","0"
"2091","Help Taran Zhu recover from his battle injuries.","Heal Taran Zhu","46575","1007","0","0","0","0","0"
"2098","Open the cages to free the captured Shado-Pan and defeat Hellwarden Xaphan.","Rescue the Shado-Pan","46585","1007","0","0","1","0","0"
"2099","The Twilight Deacon is trying to bring the killer of Tyr back to life! Stop him!","Death to the Deacon","46620","991","0","0","7","0","0"
"2100","Speak with each of the Shadow-Pan to coordinate your attack on the corrupted terrace.","The Shado-Plan","46635","1007","0","0","2","0","0"
"2101","Commandeer the Horizon's Edge.","Maritime Diplomacy","46639","1012","0","0","0","0","0"
"2108","Make your way into the Dark Riders' catacombs beneath Karazhan.","The Downward Spiral","46641","1014","0","0","0","0","0"
"2109","Find a way to cross Ariden's spirit barrier.","Grasp of the Damned","46643","1014","0","0","1","0","0"
"2110","Defeat the guardian of the Dark Riders' vault.","Removal Protocols","46645","1014","0","0","2","0","0"
"2111","Find the Scythe of Elune among the Dark Riders' artifacts.","Elune's Prize","46647","1014","0","0","3","0","0"
"2112","Follow Ariden into the depths of the Karazhan catacombs.","The Rider's Prize","46649","1014","0","0","4","0","0"
"2113","Defeat Ariden.","Reaping the Riders","46651","1014","0","0","5","0","0"
"2115","With the Deacon dead the blade is now yours. Take it.","The Blade of the Black Empire","46666","991","0","0","8","0","0"
"2116","The C'Thraxxi general is still a threat. Use the Blade to kill it forever.","The True Death of Zakajz","46668","991","0","0","9","0","0"
"2117","Find the Dread Admiral Eliza in the Temple of a Thousand Lights.","Blood and Plunder","46655","1012","0","0","1","0","0"
"2126","Travel to the Broken Shore. (H)","The Broken Shore (H)","46657","1017","0","0","0","0","0"
"2127","Travel to the Broken Shore. (A)","The Broken Shore (A)","46659","1018","0","0","0","0","0"
"2131","Defeat Aspersius with the help of the Shado-Pan.","Don't Drink the Water","46661","1007","0","0","3","0","0"
"2132","Defeat Lord Brinebeard.","Eliza's Gambit","46670","1012","0","0","2","0","0"
"2133","Pursue the Dread Admiral Eliza into the temple depths.","Into the Depths","46672","1012","0","0","3","0","0"
"2135","A wall of flames blocks the path. Protect Baron Sliver while he disables the barrier.","Breaching the Defenses","46708","940","0","0","2","0","0"
"2136","Follow Baron Sliver into Legion territory and search the camp.","The Search Continues","46753","940","0","0","3","0","0"
"2137","Hunt down Inquisitor Zalinor and obtain his keystone.","End of the Inquisition","46755","940","0","0","4","0","0"
"2138","With the keystone in hand release your ally.","Back to the Prisoner","46757","940","0","0","5","0","0"
"2139","Travel to the citadel and assist Baron Sliver as he disables it's barrier.","Sieging the Citadel","46759","940","0","0","6","0","0"
"2141","The way is open into the complex. Continue down into the structure and locate Margrave.","Into the Depths","46802","940","0","0","7","0","0"
"2142","Gorelix has slain Margrave! Destroy the demon!","The Fleshripper","46804","940","0","0","8","0","0"
"2143","With Gorelix dead his axe is now yours. Take it.","The Maw of the Damned","46806","940","0","0","9","0","0"
"2150","Defeat the Dread Admiral Eliza and claim the Dreadblades","Claiming the Prize","46690","1012","0","0","4","0","0"
"2151","Ascend Black Rook Hold to track the risen Lord Ravencrest.","Black Rook Hold","46693","1023","0","44437","0","0","0"
"2153","","Black Rook Hold","46698","1023","0","44437","1","0","0"
"2154","Follow Baron Sliver up the rise ahead.","Scout the Path","46712","940","0","0","1","0","0"
"2156","Slay all of the murlocs on the island.","Kill Murlocs","46714","1025","0","0","0","0","0"
"2157","Acquire Sheilun, Staff of the Mists.","The Emperor's Final Gift","46716","1007","0","0","4","0","0"
"2158","Make your way into the Dark Riders' catacombs beneath Karazhan.","The Downward Spiral","46720","1026","0","0","0","0","0"
"2159","Find a way to cross Ariden's spirit barrier.","Grasp of the Damned","46722","1026","0","0","1","0","0"
"2160","Defeat the guardian of the Dark Riders' vault.","Removal Protocols","46724","1026","0","0","2","0","0"
"2161","Find Apocalypse among the Dark Riders' artifacts.","The World-Ender","46726","1026","0","0","3","0","0"
"2162","Follow Ariden into the depths of the Karazhan catacombs.","The Rider's Prize","46728","1026","0","0","4","0","0"
"2163","Follow and defeat Ariden.","The Fate of the Son","46730","1026","0","0","5","0","0"
"2164","Claim Apocalypse.","Apocalypse","46761","1026","0","0","6","0","0"
"2166","Slay Mglrrp.","Mglrrp","46769","1025","0","0","4","0","0"
"2167","Fish up the Gloaming Frenzies.","Fishing","46771","1025","0","0","1","0","0"
"2168","Defend the Violet Hold against the Legion incursion.","Assault on Violet Hold","46774","1027","0","0","0","0","0"
"2170","Defend the Violet Hold against the Legion incursion.","Assault on Violet Hold","52946","1029","0","0","0","0","0"
"2171","The ritual has been thwarted but void energy remains! Defeat it!","Don't Fear the Reaper","46784","991","0","0","5","0","0"
"2175","Help Meryl Felstorm battle the dreadlord Kathra'natir.","Engage the Enemy","46812","1034","0","0","0","0","0"
"2176","Destroy the Siphoning Rifts that are draining the Forge of the Guardian of its power.","The Forge Restrained","46814","1034","0","0","1","0","0"
"2177","Activate the Forge of the Guardian.","The Power of the Guardians","46817","1034","0","0","2","0","0"
"2178","Use the power granted by the Forge of the Guardian to defeat Kathra'natir.","The Dreadlord's Downfall","46819","1034","0","0","3","0","0"
"2179","Help Meryl Felstorm and Alodi to transport the Forge of the Guardian to a safe location.","Keep it Secret, Keep it Safe","46838","1034","0","0","5","0","0"
"2180","The Lich King await's news of your success. Use Baron Sliver's Death Gate to travel to Icecrown.","The Call of Icecrown","46836","940","0","0","10","0","0"
"2181","Listen to Meryl Felstorm.","A Small Victory","46821","1034","0","0","4","0","0"
"2203","The ghost of Thoradin is being tortured by the cultists. Slay the ritualists and free him.","The Ghost King","46850","1037","0","0","1","0","0"
"2204","The ghost has much information. Follow Thoradin and listen to his tale.","Thoradin's Folly","46852","1037","0","0","2","0","0"
"2205","Speak with Nobundo.","A Ring Unbroken","46917","1038","0","0","0","0","0"
"2206","Help the scattered shaman.","We Glorious Few","46919","1038","0","0","1","0","0"
"2207","Defeat the Infernals.","Melee at the Maelstrom","46930","1038","0","0","2","0","0"
"2208","Use Torra's spear to bring down the felbat Falthus.","Felling the Felbat","46938","1038","0","0","3","0","0"
"2209","Activate the Maelstrom Pillar to defeat Geth'xun.","Master of Storms","46946","1038","0","0","4","0","0"
"2210","The broken seal beckons from the lake bottom. Enter the Tomb of Tyr.","The Tomb of Tyr","46862","1037","0","0","3","0","0"
"2211","The prison entrance is blocked with corruption. Cleanse the tomb of the corrupting void tendrils.","Cleansing the Desecration","46866","1037","0","0","4","0","0"
"2212","The corrupter has finally appeared. Slay Soth'ozz and complete the cleansing of the tomb.","The Root of the Corruption","46868","1037","0","0","5","0","0"
"2213","The way below is uncovered, make your way to the prison of Zakajz.","The Dark Passage","46870","1037","0","0","6","0","0"
"2214","Zakajz is struggling to defend itself. Draw out the sword and perform the final blow!","A Quick Execution","46874","1037","0","0","7","0","0"
"2215","Zakajz is awake but neither fully healed or fully in control of its mind. Fight it back into unconsciousness!","To Kill a C'Thraxxi","46876","1037","0","0","8","0","0"
"2216","Zakajz has been defeated again, but it is not permanent. Take up Strom'kar and deal the final true blow.","The Warbreaker","46878","1037","0","0","9","0","0"
"2220","Claim the Deadwind Harvester.","","46881","988","0","0","6","0","0"
"2221","The Twilight's Hammer has set up a temporary camp up here. Investigate the camp for clues.","The Twilight Camp","46885","991","0","0","0","0","0"
"2224","The Blades are purged of the corruption. Claim them as your own.","The Hungering Cold","46909","901","0","0","6","0","0"
"2225","A golden val'kyr named Danica has arrived to collect the souls of the worthy. Watch the ritual.","The Val'kyr","46911","933","0","0","2","0","0"
"2227","Claim the Scythe of Elune.","The Scythe Reclaimed","46932","1014","0","0","6","0","0"
"2233","How to fill a bar!","Fill the bar","46960","1045","0","0","0","0","0"
"2234","This is the final step! (cm 109970)","A Final Step","46963","1045","0","0","1","0","0"
"2235","Prove your worth and claim the Aegis of Aggramar.","Halls of Valor","46965","1046","0","0","0","0","0"
"2236","Repel the Legion's forces throughout Northern Barrens.","Repel the Legion Forces","44325","907","0","43290","2","0","0"
"2237","Twilight cultists are camped near the entrance. Investigate what they are doing here.","Culling the Cultists","46982","1037","0","0","0","0","0"
"2243","Infiltrate the Court of Stars and confront Grand Magistrix Elisande.","Court of Stars","47000","1050","0","44437","0","0","0"
"2244","Infiltrate the Court of Stars and confront Grand Magistrix Elisande.","Court of Stars","47004","1051","0","44437","0","0","0"
"2255","Help Vereesa search the Inquisitor's overlook for Alleria.","Where Is She?","47031","972","0","0","6","0","0"
"2257","Defend against the Legion threat at the Crossroads.","Defend the Crossroads","47038","907","0","43289","0","0","0"
