Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34,Unknown35,Unknown36,Unknown37_0,Unknown37_1,Unknown37_2,Unknown38_0,Unknown38_1,Unknown38_2,Unknown39_0,Unknown39_1,Unknown39_2,Unknown40_0,Unknown40_1,Unknown40_2,Unknown41,Unknown42,Unknown43,Unknown44_0,Unknown44_1,Unknown44_2,Unknown45,Unknown46,Unknown47,Unknown48_0,Unknown48_1,Unknown48_2,Unknown48_3,Unknown48_4,Unknown48_5,Unknown48_6,Unknown48_7,Unknown48_8,Unknown48_9,Unknown48_10,Unknown49,Unknown50,Unknown51,Unknown52,Unknown53,Unknown54,Unknown55,Unknown56,Unknown57,Unknown58,Unknown59,Unknown60,Unknown61
"1937","0.2755","2.65235","0","1.66","999","10","0","2","4","0","0.75","0","0","4.9","0.06283","7.2","0.377","0.1571","0","0","10","-3.142","3.142","-2.513","2.89","0","0","2","0","0","50","100","1","2","0","0.066","0.01","1.66","1","1","0","0","0","2","0","0","0","0","0","0","2.65235","2.65235","Spells\Textures\beam_spiritlink.blp","","","","4736","0","0","2","1936","1936","0","0","0","0","0","0","0","0","0","0","0","0","6","6","255","255","255","255","3","2"
"1938","0.2755","0.279725","0","1.1","999","2","0","2","4","0","0.75","0","0","2.25","0.1257","9.2","0.377","0.1571","0","0","2.55","-0.6283","0.6283","-2.513","2.89","0","0","0","0","0","7","30","20","2","0","0.066","0.01","1.1","1","1","0","0","0","2","0","0","0","0","0","0","0.279725","0.279725","Spells\Textures\beam_firegreen.blp","","","","5310","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","255","144","243","31","3","2"
"1971","0.1","0.3","0","1","1000","360","0","2","4","0","0.75","0","0","0.4","0.3142","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","3","1","10","0","0.066","0.01","1","1","1","0","0","0","10","0","0","0","0","0","0","0.3","0.3","Spells\Textures\beam_shadow_01.blp","","","","5275","0","300","27","1972","1973","1974","1975","1976","1977","1978","0","0","0","0","0","0","0","3","3","255","51","0","246","3","0"
"1972","0.1","0.3","0","1","1000","360","0","2","4","0","0.75","0.14","0.46","0.4","0.3142","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","3","1","10","0","0.066","0.01","1","1","1","0","0","0","10","0","0","0","0","0","0","0.3","0.3","Spells\Textures\beam_shadow_01.blp","","","","5275","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"1973","0.1","0.3","0","1.2","1000","360","0","2","4","0","0.75","0","0","0.3","0.377","0.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","3","1","10","0","0.066","0.01","1.2","1","1","0","0","0","10","0","0","0","0","0","0","0.3","0.3","Spells\Textures\beam_shadow_01.blp","","","","5275","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","16","0","255","3","0"
"1974","0.1","0.3","0","1.34","1000","360","0","2","4","0","0.75","0","0","0.6","0.4398","3","0","0","0","0","0","0","0","-2.136","1.508","0","0","0","0","0","28","3","1","10","0","0.066","0.01","1.34","1","1","0","0","0","10","0","0","0","0","0","0","0.3","0.3","Spells\Textures\beam_shadow_01.blp","","","","5275","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","33","33","255","3","0"
"1975","0.1","0.3","0","1.59","1000","360","0","2","4","0","0.75","0","0","0.8","0.5027","4","0","0","0","0","0","0","0","0","3.267","0","0","0","0","0","32","3","1","10","0","0.066","0.01","1.59","1","1","0","0","0","10","0","0","0","0","0","0","0.3","0.3","Spells\Textures\beam_shadow_01.blp","","","","5275","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","233","233","238","3","0"
"1976","0.1","0.3","0","1.74","1000","360","0","2","4","0","0.75","0","0","0.65","0.5655","1","0","0","0","0","0","0","0","0","2.513","0","0","0","0","0","36","3","1","10","0","0.066","0.01","1.74","1","1","0","0","0","10","0","0","0","0","0","0","0.3","0.3","Spells\Textures\beam_shadow_01.blp","","","","5275","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","55","70","247","3","0"
"1977","0.1","0.3","0","1.99","1000","360","0","2","4","0","0.75","0","0","0.75","0.3142","2","0","0","0","0","0","0","0","0","3.519","0","0","0","0","0","40","3","1","10","0","0.066","0.01","1.99","1","1","0","0","0","10","0","0","0","0","0","0","0.3","0.3","Spells\Textures\beam_shadow_01.blp","","","","5275","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","194","194","235","3","0"
"1978","0.1","0.3","0","1.99","1000","360","0","2","4","0","0.75","0","0","0.5","0.3142","5","0","0","0","0","0","0","0","-3.267","3.267","0","0","0","0","0","40","5","2","10","0","0.066","0.01","1.99","1","1","0","0","0","10","0","0","0","0","0","0","0.3","0.3","Spells\Textures\beam_shadow_01.blp","","","","5275","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","102","102","209","3","0"
"1981","4","0.25","0","0","1000","256","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0.066","0.01","0","1","1","0","0","0","20","0","0","0","0","0","0","0.25","0.25","Textures\SpellChainEffects\RopeBeam_Desaturated.blp","","","","596","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","113","136","207","2","0"
"1982","4","0.55445","0","0","1000","289","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4.5","100","0.5","4.008","0","0.066","0.01","0","1","1","0","0","0","4.008","0","0","0","0","0","0","0.55445","0.55445","Spells\Textures\beam_chaingold.blp","","","","4485","0","200","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","0","2","36","2","0"
"1984","0.1","0.15","0","-1","1000","328","0","2","4","0","0.75","0","0","0.4","0.3142","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-10","10","1","20","0","0.066","0.01","-1","1","1","0","0","0","20","0","0","0","0","0","0","0.15","0.15","Spells\Textures\beam_spiritlink.blp","","","","4736","0","300","27","1985","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","0","3","0"
"1985","0.1","0.15","0","-1.75","1000","328","0","2","4","0","0.75","0","0","0.65","0.5655","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-18","10","1","10","0","0.066","0.01","-1.75","1","1","0","0","0","10","0","0","0","0","0","0","0.15","0.15","Spells\Textures\beam_spiritlink.blp","","","","4736","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","246","255","0","3","0"
"1986","0.1","0.15","0","-1","1000","328","0","2","4","0","0.75","0","0","0.4","0.3142","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-10","10","1","20","0","0.066","0.01","-1","1","1","0","0","0","20","0","0","0","0","0","0","0.15","0.15","Textures\SpellChainEffects\Ghost2purple_Chain.blp","","","","2581","0","300","27","1987","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","0","149","255","3","0"
"1987","0.1","0.15","0","-1.75","1000","328","0","2","4","0","0.75","0","0","0.65","0.5655","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-18","10","1","10","0","0.066","0.01","-1.75","1","1","0","0","0","10","0","0","0","0","0","0","0.15","0.15","Textures\SpellChainEffects\Ghost2purple_Chain.blp","","","","2581","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","0","36","253","3","0"
"1988","1","0.35465","0","1.2","499","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.35465","0.35465","Textures\SpellChainEffects\Lightning_Desaturated.blp","","","","919","0","300","27","1989","1990","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","0","106","0","3","0"
"1989","1","0.129875","0","1.2","499","104","0","2","4","0","0.75","0","0","0.75","0.8796","-3.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.129875","0.129875","Textures\SpellChainEffects\Lightning_Desaturated.blp","","","","919","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","0","53","0","3","0"
"1990","1","0.129875","0","1.2","499","104","0","2","4","0","0.75","0","0","0.75","0.8796","3.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.129875","0.129875","Textures\SpellChainEffects\Lightning_Desaturated.blp","","","","919","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","0","53","0","3","0"
"1991","0.334","0.375","0","1.4","1499","70","0.07","3.7","8.45","0.27","0","0.23","0.72","0","1.194","6.8","0","0","0","0","0.5","0","0","0","0","0","0.26","0.37","0.25","0.45","150","900","0","2","0","0.066","0.01","1.4","1","1","0","0","0","2","0","0","0","0","0","0","0.375","0.375","Textures\SpellChainEffects\ShockLightning.blp","","","","257","0","0","27","1992","1992","1992","0","0","0","0","0","0","0","0","0","0","0","3","4","255","255","0","0","3","0"
"1992","0.334","0.375","0","1.4","1499","70","0.07","3.7","8.45","0.27","0","0.23","0.72","0","1.194","6.8","0","0","0","0","0.5","0","0","0","0","0","0.26","0.37","0.25","0.45","150","900","0","2","0","0.066","0.01","1.4","1","1","0","0","0","2","0","0","0","0","0","0","0.375","0.375","Textures\SpellChainEffects\ShockLightning.blp","","","","257","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","255","255","0","0","3","0"
"1993","0.1","0.375","0","2","2000","321","0","2","4","0","0.6831","0.66","1.42","0","2.388","10.4","0","0","0","0","0","0","-1.257","0","0","0","0","0","0","0","20","100","1","4.308","0","0.066","0.01","2","1","1","0","0","0","4.308","0","0","0","0","0","0","0.375","0.375","Spells\Textures\beam_firered.blp","","","","4955","0","200","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","242","255","255","255","3","0"
"1997","2.78","0.5","0.04","0.75","1000","4","0","0","0","0","0.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","0.75","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Textures\SpellChainEffects\Lightning_Desaturated.blp","","","","919","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","30","30","255","3","1"
"1998","1","0.5","0.04","0.75","1000","4","0","0","0","0","0.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","0.75","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Textures\SpellChainEffects\Lightning_Desaturated.blp","","","","919","0","300","0","1997","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","136","143","235","3","0"
"1999","2.78","0.75","0.04","-0.75","1000","36","0","0","0","0","0.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-47","9.705","9.8","2","0","0.066","0.01","-0.75","1","1","0","0","0","2","0","0","0","0","0","0","0.75","0.75","Textures\SpellChainEffects\Lightning_Desaturated.blp","","","","919","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","196","11","111","28","3","1"
"2000","1","1","0.04","-0.75","1000","36","0","0","0","0","0.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-20","6","4","2","0","0.066","0.01","-0.75","1","1","0","0","0","2","0","0","0","0","0","0","1","1","Textures\SpellChainEffects\Lightning.blp","","","","2","0","300","2","1999","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","229","217","0","3","0"
"2001","1","1","0.04","0.75","1000","4","0","0","0","0","0.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","0.75","1","1","0","0","0","2","0","0","0","0","0","0","1","1","Textures\SpellChainEffects\LightningRed.blp","","","","1519","0","300","0","2002","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"2002","2.78","0.75","0.04","0.75","1000","4","0","0","0","0","0.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","0.75","1","1","0","0","0","2","0","0","0","0","0","0","0.75","0.75","Textures\SpellChainEffects\Lightning.blp","","","","2","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","198","0","0","3","1"
"2011","0.334","0.5","0","1.4","1499","70","0.07","3.7","8.45","0.27","0","0.23","0.72","0","1.194","6.8","0","0","0","0","7.3","-1.005","0.8168","-0.377","0.6283","0","0.26","0.37","0.25","0.45","150","900","0","2","0","0.066","0.01","1.4","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Textures\SpellChainEffects\ShockLightning.blp","","","","257","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","255","255","0","0","3","0"
"2012","0.334","0.5","0","1.4","1499","70","0.07","3.7","8.45","0.27","0","0.23","0.72","0","1.194","6.8","0","0","0","0","8","-1.005","0.8168","-0.377","0.6283","0","0.26","0.37","0.25","0.45","150","900","0","2","0","0.066","0.01","1.4","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Textures\SpellChainEffects\ShockLightning.blp","","","","257","0","0","27","2011","2011","2011","0","0","0","0","0","0","0","0","0","0","0","3","4","255","255","0","0","3","0"
"2017","1","0.5","0.0035","-1.55","1000","41","0.055","2","4","0","0.75","0","0","1.5","0","0","0","0","0","0","0","0.5341","-0.5655","0","0","0","0","0","0","0","-40","0.8","6","2","0","0.066","0.01","-1.55","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Textures\SpellChainEffects\Lightning_Desaturated.blp","","","","919","0","300","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","90","41","255","6","3","1"
"2018","1","0.6","0.0035","-0.85","1000","33","0.055","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-37.5","6.907","7.1","2","0","0.066","0.01","-0.85","1","1","0","0","0","2","0","0","0","0","0","0","0.6","0.6","Textures\SpellChainEffects\Lightning.blp","","","","2","0","300","16","2017","2017","2017","2017","0","0","0","0","0","0","0","0","0","0","3","3","192","152","6","226","3","0"
"2019","1","0.35465","0.0035","-0.85","1000","41","0.055","2","4","0","0.75","0","0","0.25","0","0","0","0","0","0","0.2","0","0","0","0","0","0","0","0","0","-23","0.01","4.3","2","0","0.066","0.01","-0.85","1","1","0","0","0","2","0","0","0","0","0","0","0.35465","0.35465","Textures\SpellChainEffects\Lightning_Desaturated.blp","","","","919","0","300","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","127","6","93","255","3","0"
"2020","1","0.75","0.0035","-1.9","1000","33","0.055","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-23","0.01","4.3","2","0","0.066","0.01","-1.9","1","1","0","0","0","2","0","0","0","0","0","0","0.75","0.75","Textures\SpellChainEffects\Lightning_Desaturated.blp","","","","919","0","300","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","145","11","223","3","0"
"2021","1","0.875","0.005","-0.75","1000","68","0","0","0","0","0.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-30","5","1.5","2","0","0.066","0.01","-0.75","1","1","0","0","0","2","0","0","0","0","0","0","0.875","0.875","Textures\SpellChainEffects\Lightning.blp","","","","2","0","300","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","229","217","0","3","0"
"2022","0.1","0.429575","0","2.1","649","65","0","2","4","0","0.698","0.66","1.42","0","0","0","0","0","0","0","0","1.257","-1.257","5.027","-5.027","100","0","0","0","0","-10.5","10","2","2","0","0.066","0.01","2.1","1","1","0","0","0","2","0","0","0","0","0","0","0.429575","0.429575","Spells\Textures\beam_firered.blp","","","","4955","0","349","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","250","250","250","3","0"
"2023","1","0.625","0.0035","0.75","999","97","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.5","1.5","3","2","0","0.066","0.01","0.75","1","1","0","0","0","2","0","0","0","0","0","0","0.625","0.625","Textures\SpellChainEffects\Lightning.blp","","","","2","0","300","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","229","217","0","3","0"
"2024","0.295","0.75","0","3","1000","192","0","1","3","0","0.297","0","0","0","0.3142","6","0","0","0","0","0","0","0","0","0","0","0.1","0.2","0.3","0.5","50","5","2","2","0","0.066","0.01","3","1","1","0","0","0","2","0","0","0","0","0","0","0.75","0.75","Spells\Textures\beam_shadow_01.blp","","","","5275","0","200","0","2025","2026","2027","0","0","0","0","0","0","0","0","0","0","0","3","5","255","255","255","255","2","3"
"2025","0.295","0.5","0","2","1000","200","0","1","3","0","0.297","0","0","1.1","0.3142","9","0","0","0","0","0.1","2.094","2.094","6.283","6.283","0","0.1","0.2","0.3","0.5","50","5","2","2","0","0.066","0.01","2","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Spells\Textures\beam_purple_02.blp","","","","5240","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","254","94","97","217","2","2"
"2026","0.295","0.5","0","2","1000","76","0","1","3","0","0.297","0.1","0.3","0.75","0.3142","-6","0","0","0","0","0.1","2.094","2.094","6.283","6.283","0","0.1","0.2","0.3","0.5","50","5","2","2","0","0.066","0.01","2","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Spells\Textures\beam_purple_02.blp","","","","5240","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","254","213","94","217","2","2"
"2027","0.295","0.85","0","1","1000","76","0","1","3","0","0.297","0.1","0.3","0","0.3142","1","0","0","0","0","0.1","2.094","2.094","6.283","6.283","0","0.1","0.2","0.3","0.5","50","5","2","2","0","0.066","0.01","1","1","1","0","0","0","2","0","0","0","0","0","0","0.85","0.85","Spells\Textures\beam_spiritlink.blp","","","","4736","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","254","99","57","98","3","2"
"2028","0.1","0.15","0","1","1000","328","0","2","4","0","0.75","0","0","0.4","0.3142","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-10","10","1","20","0","0.066","0.01","1","1","1","0","0","0","20","0","0","0","0","0","0","0.15","0.15","Textures\SpellChainEffects\Ghost2purple_Chain.blp","","","","2581","0","300","27","2029","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","0","149","255","3","0"
"2029","0.1","0.15","0","1.74","1000","328","0","2","4","0","0.75","0","0","0.65","0.5655","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-18","10","1","10","0","0.066","0.01","1.74","1","1","0","0","0","10","0","0","0","0","0","0","0.15","0.15","Textures\SpellChainEffects\Ghost2purple_Chain.blp","","","","2581","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","0","36","253","3","0"
"2032","0.295","0.5","0","2","1000","200","0","1","3","0","0.297","0","0","1.1","0.3142","18","0","0","0","0","0.1","2.094","2.094","6.283","6.283","0","0.1","0.2","0.3","0.5","50","5","2","2","0","0.066","0.01","2","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Spells\Textures\beam_purple_02.blp","","","","5240","0","200","0","2033","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","254","94","97","217","2","2"
"2033","0.295","0.5","0","2","1000","76","0","1","3","0","0.297","0.1","0.3","0.75","0.3142","-9","0","0","0","0","0.1","2.094","2.094","6.283","6.283","0","0.1","0.2","0.3","0.5","50","5","2","2","0","0.066","0.01","2","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Spells\Textures\beam_purple_02.blp","","","","5240","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","254","213","94","217","2","2"
"2034","0.49","1","0.0005","3.15","999","13","0.045","2.45","9.3","0.39","0.2277","2","0.88","0.45","-1.131","-12.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-37.5","3.508","4.5","2","0","0.066","0.01","3.15","1","1","0","0","0","2","0","0","0","0","0","0","1","1","textures\SpellChainEffects\Beam_Purple.blp","","","","2699","0","300","31","2035","2036","1840","1840","1899","0","0","0","0","0","0","0","0","0","5","6","127","138","76","171","3","0"
"2035","1","1","0","1.2","1000","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","1","1","Spells\Textures\beam_smokegrey.blp","","","","4816","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","127","104","9","159","3","0"
"2036","0.49","1","0.0005","3.15","999","13","0.045","2.45","9.3","0.39","0.2277","2","0.88","0.15","0.5027","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-37.5","3.508","4.5","2","0","0.066","0.01","3.15","1","1","0","0","0","2","0","0","0","0","0","0","1","1","Textures\SpellChainEffects\SoulBeam.blp","","","","173","0","300","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","127","31","74","37","3","0"
"2037","0.334","0.2","0","2.3","999","198","0.04","2","3.25","0.765","0","0.15","0.48","0","-0.1257","6.8","0","0","0","0","0.1","-3.142","3.142","3.896","-7.54","0","1","2","1.43","2","2.5","5.107","7.2","2","0","0.066","0.01","2.3","1","1","0","0","0","2","0","0","0","0","0","0","0.2","0.2","Textures\SpellChainEffects\Beam_Red.blp","","","","386","0","299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","127","255","255","255","4","0"
"2038","0.334","0.5045","0","1.4","1499","70","0.07","3.7","8.45","0.27","0","0.23","0.72","4","0.06283","1","0","0","0","0","20","0","0","0","0","0","0.26","0.37","0.25","0.45","150","900","0","2","0","0.066","0.01","1.4","1","1","0","0","0","2","0","0","0","0","0","0","0.5045","0.5045","Textures\SpellChainEffects\ShockLightning.blp","","","","257","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","255","126","210","0","3","0"
"2039","0.49","0.25","0","1.4","999","70","0.07","3.7","8.45","0.27","0","0.23","0.72","0","1.194","6.8","0","0","0","0","0.9","0","0","0","0","0","0.26","0.37","0.25","0.45","-400","900","0","2","0","0.066","0.01","1.4","1","1","0","0","0","2","0","0","0","0","0","0","0.25","0.25","WORLD\DUNGEON\DRAGONSOUL\LIGHTNINGROD\HagaraShockLightning01.blp","","","","5730","0","330","27","2105","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","255","255","255","255","3","0"
"2040","0.295","1.25","0","3","1000","192","0","1","3","0","0.297","0","0","0","0.3142","6","0","0","0","0","0","0","0","0","0","0","0.1","0.2","0.3","0.5","50","5","2","2","0","0.066","0.01","3","1","1","0","0","0","2","0","0","0","0","0","0","1.25","1.25","Spells\Textures\beam_firered.blp","","","","4955","0","200","0","2041","2042","0","0","0","0","0","0","0","0","0","0","0","0","3","5","255","247","115","4","3","2"
"2041","0.295","1","0","3","1000","192","0","1","3","0","0.297","0","0","0","0.3142","6","0","0","0","0","0","0","0","0","0","0","0.1","0.2","0.3","0.5","50","5","2","2","0","0.066","0.01","3","1","1","0","0","0","2","0","0","0","0","0","0","1","1","Spells\Textures\beam_shadow_01.blp","","","","5275","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","255","247","54","4","2","3"
"2042","0.295","1","0","3","1000","192","0","1","3","0","0.297","0","0","0","0.3142","25.2","0","0","0","0","0","0","0","0","0","0","0.1","0.2","0.3","0.5","50","5","2","2","0","0.066","0.01","3","1","1","0","0","0","2","0","0","0","0","0","0","1","1","Spells\Textures\beam_purple_02.blp","","","","5240","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","255","248","252","0","2","3"
"2044","1","0.3","0","1.2","2999","96","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-40","10","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.3","0.3","Textures\Weather\WEATHERMISTGRAINY01.BLP","","","","1478","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"2045","1","0.5","0","-0.75","1000","96","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","3","1","2","0","0.066","0.01","-0.75","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Textures\SpellChainEffects\Lightning.blp","","","","2","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","101","8","134","3","0"
"2046","1","0.3","0","1.2","1000","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.3","0.3","","","","","0","0","0","0","300","27","2045","1527","1528","1529","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","16777215"
"2047","1","0.025","0","0.15","1000","72","0","2","4","0","0.75","0","0","0.45","1.068","25","0","0","0","0","0.2","-3.142","3.142","-12.57","12.57","0","0","0","0","0","20","11.9","6.3","2","0","0.066","0.01","0.15","1","1","0","0","0","2","0","0","0","0","0","0","0.025","0.025","SPELLS\TEXTURES\Beam_SmokeBrown.blp","","","","3121","0","300","27","2045","2048","2049","0","0","0","0","0","0","0","0","0","0","0","3","3","255","0","0","0","5","0"
"2048","0.1","0.075","0","1.2","1000","72","0","2","4","0","0.75","0","0","0.6","0.6283","16","0","0","0","0","0.2","-3.142","3.142","-12.57","12.57","400","0.49","1.37","0.52","0","50","11.9","12.3","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.075","0.075","SPELLS\TEXTURES\Beam_SmokeBrown.blp","","","","3121","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","14","5","253","2","1"
"2049","0.1","0.075","0","1.45","1000","72","0","2","4","0","0.75","0","0","0.35","0.754","16","0","0","0","0","0.15","-3.142","3.142","-12.57","12.57","400","0","0","0","0","50","11.9","12.3","2","0","0.066","0.01","1.45","1","1","0","0","0","2","0","0","0","0","0","0","0.075","0.075","SPELLS\TEXTURES\Beam_SmokeBrown.blp","","","","3121","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","49","5","255","2","3"
"2050","0.1","0.15","0.002","-0.5","599","69","0.0375","2","4","0.255","0.3663","0.03","0.18","0","0","0","0","0","0","0","1.55","0","0","0","0","0","0","0","0","0","20","100","1","2","0","0.066","0.01","-0.5","1","1","0","0","0","2","0","0","0","0","0","0","0.15","0.15","spells\textures\Beam_FireRed.blp","","","","1934","0","0","24","2051","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","196","82","63","3","0"
