Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown0_4,Unknown0_5,Unknown0_6,Unknown0_7,Unknown1,Unknown2_0,Unknown2_1,Unknown2_2,Unknown2_3,Unknown2_4,Unknown2_5,Unknown2_6,Unknown2_7,Unknown3_0,Unknown3_1,Unknown3_2,Unknown3_3,Unknown3_4,Unknown3_5,Unknown3_6,Unknown3_7
"1878","42117","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1880","154294","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1886","76413","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1889","206516","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1890","1","1","0","0","0","0","0","0","0","77","82","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"1891","100","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1892","154830","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1894","0","42251","0","0","0","0","0","0","0","59","75","0","0","0","0","0","0","5","2","0","0","0","0","0","0"
"1895","166168","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1898","155068","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1899","155233","155233","0","0","0","0","0","0","0","17","20","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1900","155233","155233","0","0","0","0","0","0","1","17","20","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1901","42368","100","0","0","0","0","0","0","0","75","12","0","0","0","0","0","0","1","3","0","0","0","0","0","0"
"1902","155700","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1903","42472","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1904","155539","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1905","155798","75","0","0","0","0","0","0","0","76","13","0","0","0","0","0","0","2","3","0","0","0","0","0","0"
"1906","155798","155539","0","0","0","0","0","0","0","76","76","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1907","5","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"1908","152125","152125","0","0","0","0","0","0","0","20","17","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1911","42472","100","0","0","0","0","0","0","0","75","13","0","0","0","0","0","0","1","3","0","0","0","0","0","0"
"1912","42524","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1913","5","45","0","0","0","0","0","0","0","39","39","0","0","0","0","0","0","5","3","0","0","0","0","0","0"
"1914","42545","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1915","42576","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1916","42577","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1917","42578","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1918","42579","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1919","42580","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1920","42581","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1921","42582","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1922","42583","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1923","156051","156051","0","0","0","0","0","0","0","17","20","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1924","156197","156257","0","0","0","0","0","0","0","76","76","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1925","42566","77405","0","0","0","0","0","0","0","75","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1926","77343","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1927","77612","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1928","77665","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1929","155650","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1930","155650","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1931","156830","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1932","156830","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1933","1","0","0","0","0","0","0","0","0","79","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1934","42778","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1935","42779","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1936","42780","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1937","42781","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1938","42782","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1939","42783","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1940","42784","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1941","42785","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1942","156957","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1943","156957","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1944","1","1","0","0","0","0","0","0","0","63","78","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1945","77809","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1946","77877","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1947","77878","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1948","77879","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1949","77325","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1950","154179","154179","154179","0","0","0","0","0","0","76","17","20","0","0","0","0","0","2","2","2","0","0","0","0","0"
"1951","80","157425","0","0","0","0","0","0","0","12","76","0","0","0","0","0","0","3","2","0","0","0","0","0","0"
"1952","42825","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1954","78245","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1955","104308","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1956","205891","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1957","158196","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1958","50","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1959","25","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1960","25","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1961","75","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1962","4","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1963","15","42964","40","0","0","0","0","0","0","39","75","39","0","0","0","0","0","5","1","3","0","0","0","0","0"
"1964","1","45","0","0","0","0","0","0","0","79","39","0","0","0","0","0","0","2","4","0","0","0","0","0","0"
"1965","605","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1966","158635","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1967","158657","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1968","42597","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1969","155176","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1970","42292","50","0","0","0","0","0","0","0","75","12","0","0","0","0","0","0","2","4","0","0","0","0","0","0"
"1971","50","20","42292","0","0","0","0","0","0","12","39","75","0","0","0","0","0","3","4","2","0","0","0","0","0"
"1972","7","30","0","0","0","0","0","0","0","56","39","0","0","0","0","0","0","1","4","0","0","0","0","0","0"
"1974","79068","78954","78926","0","0","0","0","0","1","74","74","74","0","0","0","0","0","1","1","1","0","0","0","0","0"
"1975","155798","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1976","50","1","0","0","0","0","0","0","0","12","4","0","0","0","0","0","0","3","2","0","0","0","0","0","0"
"1977","15","1","1","1","0","0","0","0","0","39","79","78","63","0","0","0","0","5","2","2","1","0","0","0","0"
"1978","43392","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1979","1","5","0","0","0","0","0","0","0","31","56","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1980","18","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"1981","160641","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1982","42742","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1983","1","42742","0","0","0","0","0","0","1","63","75","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1984","79739","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1985","79720","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1986","182055","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1987","43528","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1988","43529","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1989","161233","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1990","43544","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1991","300","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"1992","43630","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1993","43636","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1994","43630","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1995","161901","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1996","1","37548","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1997","161985","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1998","46598","70","0","0","0","0","0","0","1","17","12","0","0","0","0","0","0","1","4","0","0","0","0","0","0"
"1999","155459","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2000","43749","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2001","128970","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2002","605","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2003","1","0","605","0","0","0","0","0","0","31","59","76","0","0","0","0","0","1","5","2","0","0","0","0","0"
"2004","162428","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2005","79956","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2006","162588","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2007","1","161252","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2009","43815","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2010","43817","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2011","162588","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2012","78948","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2013","10","43874","0","0","0","0","0","0","0","39","75","0","0","0","0","0","0","4","1","0","0","0","0","0","0"
"2014","43204","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2015","1","77404","0","0","0","0","0","0","1","63","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2016","43902","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2017","163134","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2018","95","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"2020","76806","79641","0","0","0","0","0","0","1","74","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2021","1","163472","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2022","163708","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2023","151271","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2024","163251","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2025","1","78491","79092","79183","79082","0","0","0","1","63","74","74","74","74","0","0","0","1","1","1","1","1","0","0","0"
"2026","164083","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2027","81071","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2028","1","163322","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2029","164275","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2030","44189","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2031","77428","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2032","152684","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2033","152691","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2034","152695","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2035","44169","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2036","44272","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2037","160364","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2038","164863","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2039","164863","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2040","50","1","0","0","0","0","0","0","0","39","63","0","0","0","0","0","0","3","1","0","0","0","0","0","0"
"2041","1","165147","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2042","1","165147","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2043","165538","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2044","165657","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2045","35","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"2046","165665","165657","0","0","0","0","0","0","0","76","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2047","165538","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2048","44582","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2049","44577","44656","0","0","0","0","0","0","0","75","75","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"2050","166125","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2051","158849","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2052","158849","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2053","90284","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2054","43528","43529","0","0","0","0","0","0","1","75","75","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2055","166330","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2056","78121","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2057","166389","155040","0","0","0","0","0","0","1","76","76","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"2058","155040","166389","0","0","0","0","0","0","0","76","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2059","1","1","166568","0","0","0","0","0","0","35","33","76","0","0","0","0","0","2","2","1","0","0","0","0","0"
"2060","166591","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2061","40","1","1","0","0","0","0","0","0","12","63","5","0","0","0","0","0","4","2","2","0","0","0","0","0"
"2062","93830","94607","94563","93813","94604","93931","93858","0","1","74","74","74","74","74","74","74","0","1","1","1","1","1","1","1","0"
"2063","82721","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2064","166701","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2065","43626","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2066","165090","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2067","82884","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2068","82903","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2069","44818","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2070","5","20","0","0","0","0","0","0","0","39","39","0","0","0","0","0","0","5","4","0","0","0","0","0","0"
"2071","79888","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2072","15","1","0","0","0","0","0","0","1","39","5","0","0","0","0","0","0","5","1","0","0","0","0","0","0"
"2073","162183","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2074","44543","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2075","44890","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2076","80","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"2077","44913","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2078","78560","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2079","167763","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2080","83761","83578","0","0","0","0","0","0","1","74","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2081","45087","45088","45089","0","0","0","0","0","1","75","75","75","0","0","0","0","0","2","2","2","0","0","0","0","0"
"2082","45087","0","0","0","0","0","0","0","1","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2083","45088","0","0","0","0","0","0","0","1","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2084","45089","0","0","0","0","0","0","0","1","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2085","167919","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2086","45100","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2087","45100","50","167933","0","0","0","0","0","0","75","12","76","0","0","0","0","0","1","4","2","0","0","0","0","0"
"2088","1","3","4","7","11","22","25","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0"
"2089","2","5","6","8","9","10","26","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0"
"2090","45121","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2091","70628","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2092","168041","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2093","168105","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2094","1","159113","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2095","168225","168225","0","0","0","0","0","0","0","17","20","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"2096","168475","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2097","168569","168577","0","0","0","0","0","0","1","17","17","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2098","166475","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2099","166476","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2100","166477","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2101","169030","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2102","45311","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2103","45039","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2104","83761","1","0","0","0","0","0","0","0","74","31","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2105","45360","50","169163","0","0","0","0","0","0","75","12","76","0","0","0","0","0","1","4","2","0","0","0","0","0"
"2106","45361","25","0","0","0","0","0","0","0","75","12","0","0","0","0","0","0","1","4","0","0","0","0","0","0"
"2108","45452","50","169164","0","0","0","0","0","0","75","12","76","0","0","0","0","0","1","4","2","0","0","0","0","0"
"2109","45453","50","169441","0","0","0","0","0","0","75","12","76","0","0","0","0","0","1","4","2","0","0","0","0","0"
"2110","45454","25","0","0","0","0","0","0","0","75","12","0","0","0","0","0","0","1","4","0","0","0","0","0","0"
"2111","45449","50","169443","0","0","0","0","0","0","75","12","76","0","0","0","0","0","1","4","2","0","0","0","0","0"
"2112","45450","50","169444","0","0","0","0","0","0","75","12","76","0","0","0","0","0","1","4","2","0","0","0","0","0"
"2113","45451","25","0","0","0","0","0","0","0","75","12","0","0","0","0","0","0","1","4","0","0","0","0","0","0"
"2114","169500","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2116","169789","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2117","169830","45887","0","0","0","0","0","0","0","76","75","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2118","169831","45887","0","0","0","0","0","0","0","76","75","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2119","169832","45887","0","0","0","0","0","0","0","76","75","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2120","169905","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2121","45270","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2122","42243","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2123","100","0","0","0","0","0","0","0","0","12","59","0","0","0","0","0","0","1","5","0","0","0","0","0","0"
"2124","85105","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2125","85116","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2126","85170","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2127","114371","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2128","156861","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2129","45593","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2130","169218","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2131","1","1","0","0","0","0","0","0","0","38","63","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2132","43369","79542","0","0","0","0","0","0","1","75","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2133","79544","79558","0","0","0","0","0","0","1","74","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2134","30140","0","0","0","0","0","0","0","1","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2135","43021","43020","43019","0","0","0","0","0","1","75","75","75","0","0","0","0","0","1","1","1","0","0","0","0","0"
"2136","45664","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2137","1","0","171120","0","0","0","0","0","0","63","0","76","0","0","0","0","0","1","0","1","0","0","0","0","0"
"2138","171766","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2139","171766","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2140","45063","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2141","1","45786","0","0","0","0","0","0","1","63","75","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2142","172088","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
