Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1_0,Unknown1_1,Unknown1_2
"92916","434.5938","2123.208","-3.199015","0","0","264.9618"
"92917","433.257","2108.045","-4.743747","0","0","244.4058"
"92918","420.5382","2093.865","-5.935845","0","0","217.7473"
"92919","392.9045","2076.804","-7.245585","0","0","214.8224"
"92920","371.2726","2059.595","-7.837918","0","0","224.3852"
"92921","348.0208","2032.873","-7.276279","0","0","243.0073"
"92922","347.8524","2013.616","-6.729669","0","0","249.8682"
"92923","335.7431","1999.38","-6.211148","0","0","222.3788"
"92924","319.8333","1988.05","-4.580377","0","0","215.2738"
"92925","307.9496","1979.72","-1.059889","0","0","215.0288"
"92966","6648.989","-787.8021","14.87564","0","0","270.9119"
"92971","6646.851","-539.8455","43.0523","0","0","266.6297"
"93018","3964.159","-2889.484","79.17403","0","0","190.2067"
"93020","3870.242","-2906.394","67.8491","0","0","191.3421"
"93021","3949.274","-2955.311","81.56467","0","0","236.7592"
"93022","3949.384","-2956.115","81.56467","0","0","282.6283"
"93023","3950.301","-2959.894","81.56467","0","0","0.6309814"
"93024","3971.905","-2955.623","97.29369","0","0","10.00069"
"93025","3971.972","-2956.228","97.29369","0","0","216.8373"
"93026","3971.283","-2956.073","97.29396","0","0","216.9584"
"93027","3970.336","-2956.267","97.29446","0","0","5.614105"
"93028","3988.08","-2954.422","91.76772","0","0","5.349444"
"93029","3988.276","-2955.354","91.77403","0","0","234.4216"
"93030","3987.406","-2955.365","91.7186","0","0","137.5925"
"93031","3987.155","-2954.33","91.71857","0","0","187.7176"
"93032","3951.124","-2960.281","81.56466","0","0","173.9563"
"93033","3971.43","-2952.448","97.29369","0","0","0"
"93103","7168.971","1565.682","85.22614","0","0","213.2581"
"93104","7163.38","1562.016","84.18281","0","0","220.7691"
"93105","7155.634","1554.182","81.87538","0","0","230.0214"
"93106","4104.918","-2308.026","64.9573","0","0","269.9066"
"93107","4105.133","-2309.464","64.5498","0","0","278.1793"
"93108","4105.382","-2311.25","64.49603","0","0","297.132"
"93109","4106.567","-2312.262","64.49603","0","0","331.6912"
"93110","4109.021","-2313.21","64.49603","0","0","344.9249"
"93111","4110.982","-2313.451","64.49603","0","0","1.687388"
"93112","4112.974","-2313.094","64.49603","0","0","4.32198"
"93113","4115.876","-2313.082","64.49603","0","0","355.6197"
"93114","4118.255","-2313.498","64.49603","0","0","349.9527"
"93115","4120.521","-2313.905","64.49603","0","0","355.5999"
"93116","4123.04","-2313.866","64.49603","0","0","1.442881"
"93117","4125.9","-2313.769","64.49603","0","0","-0.3468575"
"93118","4127.879","-2313.896","64.49603","0","0","356.4485"
"93119","4130.459","-2314.052","64.49603","0","0","0.7924944"
"93120","4133.774","-2313.814","64.49603","0","0","10.84171"
"93121","4137.802","-2312.646","64.49603","0","0","16.12611"
"93122","4141.19","-2311.67","64.49603","0","0","8.33357"
"93123","4145.056","-2311.583","64.49603","0","0","356.7397"
"93124","4147.683","-2312.04","64.49603","0","0","351.2877"
"93125","4153.124","-2312.82","64.49603","0","0","352.4434"
"93126","4155.391","-2313.063","64.49603","0","0","353.766"
"93127","4158.432","-2313.399","64.49603","0","0","359.1632"
"93128","4161.224","-2313.148","64.49603","0","0","7.147871"
"93129","4163.554","-2312.757","64.49603","0","0","13.21643"
"93130","4165.076","-2312.243","64.49603","0","0","34.92763"
"93131","4166.443","-2310.74","64.25045","0","0","53.00368"
"93132","4167.806","-2308.62","63.39473","0","0","57.26144"
"93133","4166.636","-2306.01","66.23863","0","0","109.6984"
"93134","4167.585","-2309.514","63.83722","0","0","269.9216"
"93159","7149.603","1545.583","80.60155","0","0","250.0276"
"93169","5804.873","934.007","47.022","0","0","316.0163"
"93210","5546.988","1660.754","108.2343","0","0","54.62952"
"93219","5554.433","1642.568","106.1326","0","0","277.2151"
"93220","5561.691","1585.238","100.5706","0","0","276.1627"
"93221","5564.487","1549.457","97.72142","0","0","254.4036"
"93222","5538.214","1501.134","86.72836","0","0","237.9121"
"93223","5509.184","1461.255","85.09357","0","0","233.9465"
"93224","5546.064","1931.948","142.2409","0","0","129.4905"
"93225","5511.651","1941.889","151.0078","0","0","244.7572"
"93235","2523.154","6159.223","51.71247","0","0","310.1945"
"93236","2580.078","6095.354","31.91884","0","0","63.8168"
"93237","2521.887","6154.769","50.42274","0","0","244.912"
"93238","2515.536","6141.204","46.27503","0","0","263.7761"
"93239","2518.024","6119.349","40.06257","0","0","265.1261"
"93240","2511.387","6092.545","35.33208","0","0","256.092"
"93241","2579.302","6090.497","31.83757","0","0","248.2553"
"93242","2573.13","6075.022","32.32796","0","0","244.8459"
"93243","2567.013","6064.327","33.4728","0","0","207.2639"
"93244","2555.417","6065.894","34.82192","0","0","158.7487"
"93245","2543.282","6073.556","34.82802","0","0","139.4296"
"93246","2534.137","6084.114","34.83729","0","0","130.8978"
"93247","2602.34","6329.897","-49.66301","0","0","325.407"
"93248","4614.238","-2228.411","10.74781","0","0","0"
"93249","3949.892","-2654.401","56.35023","0","0","43.82477"
"93250","4120.978","-2535.347","78.19983","0","0","162.4733"
"93251","3789.165","-2605.542","60.05941","0","0","185.6765"
"93252","3785.312","-2568.712","58.70279","0","0","101.4864"
"93253","3781.498","-2567.813","59.46738","0","0","204.1401"
"93254","3716.663","-2599.478","63.3548","0","0","223.3608"
"93255","3752.358","-2674.498","60.35093","0","0","256.7536"
"93256","3697.121","-2676.01","61.55709","0","0","327.9841"
"93257","3884.82","-2752.125","89.0759","0","0","324.6551"
"93258","3845.083","-2780.948","95.15108","0","0","218.2185"
"93259","3848.17","-2780.984","93.95036","0","0","262.4947"
"93260","3840.584","-2815.097","91.83029","0","0","261.9942"
"93261","3842.831","-2818.948","91.466","0","0","18.0272"
"93262","3901.207","-2797.953","89.45359","0","0","25.51102"
"93263","3900.115","-2791.611","88.7365","0","0","111.8072"
"93264","3895.091","-2782.606","90.00613","0","0","100.2352"
"93265","3896.99","-2774.299","89.13708","0","0","63.12471"
"93266","3902.249","-2768.502","89.19093","0","0","40.77238"
"93267","3980.004","-2947.104","92.59331","0","0","91.79306"
"93268","4374.912","-2837.418","8.692251","0","0","0"
"93270","4389.608","-2834.175","5.152254","0","0","0"
"93271","4480.799","-2176.064","-10.47465","0","0","98.67393"
"93272","4480","-2170.825","-10.29028","0","0","22.13299"
"93273","4486.822","-2173.615","-10.93802","0","0","277.571"
"93274","4481.208","-2179.91","-8.872076","0","0","269.769"
"93275","4486.807","-2177.368","-9.91348","0","0","82.21209"
"93276","4482.792","-2168.328","-10.18231","0","0","157.1193"
"93277","4476.72","-2173.111","-5.672213","0","0","303.8542"
"93278","4489.351","-2178.106","-11.42526","0","0","14.74834"
"93279","4488.248","-2170.076","-11.31031","0","0","213.3482"
"93280","4484.251","-2181.462","-9.651364","0","0","200.2848"
"93281","4481.793","-2172.462","-10.41271","0","0","100.6909"
"93282","4481.174","-2165.165","-9.06445","0","0","242.0396"
"93283","4478.667","-2178.351","-6.631822","0","0","0"
"93284","4480.099","-2169.24","-12.10295","0","0","5.939209"
"93285","4486.932","-2165.073","-13.62178","0","0","345.0423"
"93286","4491.788","-2172.34","-12.74919","0","0","260.6513"
"93287","4484.532","-2179.648","-12.29546","0","0","43.84924"
"93288","4481.607","-2179.033","-11.95046","0","0","36.54898"
"93289","4493.535","-2174.519","-13.30022","0","0","9.98278"
"93290","4492.121","-2177.182","-13.76285","0","0","359.5458"
"93292","4478.926","-2172.964","-11.71558","0","0","355.2864"
"93313","5564.688","4643.367","146.9853","0","0","274.8057"
"93315","5563.549","4646.067","147.7892","0","0","288.7204"
"93317","5571.198","4642.071","146.5673","0","0","284.4416"
"93329","5581.781","4617.804","146.872","0","0","298.9069"
"93330","5677.46","4433.366","138.332","0","0","297.4185"
"93333","5566.008","4649.659","149.3854","0","0","0"
"93334","3540.626","-2124.755","17.19482","0","0","22.23767"
"93335","3535.561","-2119.411","17.19481","0","0","38.95062"
"93336","3545.687","-2123.458","17.19482","0","0","214.2452"
"93337","3528.38","-2113.637","17.19481","0","0","27.44177"
"93338","3537.82","-2121.146","17.19481","0","0","27.34857"
"93339","3529.434","-2115.835","17.1948","0","0","34.1163"
"93340","3533.981","-2118.271","17.19481","0","0","37.63239"
"93341","3531.788","-2116.924","17.19481","0","0","34.61642"
"93342","3535.676","-2141.026","17.19481","0","0","31.11115"
"93343","3538.484","-2133.203","17.19481","0","0","18.92737"
"93344","3538.353","-2135.274","17.19484","0","0","25.40137"
"93345","3540.281","-2129.092","17.19481","0","0","18.92737"
"93346","3537.381","-2137.326","17.19484","0","0","31.12323"
"93347","5567.971","4652.071","153.1735","0","0","5.951386"
"93348","5585.69","4653.918","157.4493","0","0","333.5775"
"93349","5615.922","4628.245","159.0613","0","0","322.0328"
"93350","5647.753","4605.486","158.0906","0","0","315.8219"
"93351","5685.647","4560.491","162.9292","0","0","309.0653"
"93352","5745.023","4485.647","163.778","0","0","264.519"
"93353","5670.494","4402.568","192.9961","0","0","207.7934"
"93354","5585.783","4401.713","197.0278","0","0","148.8464"
"93355","5481.814","4516.627","183.0995","0","0","94.24759"
"93356","5567.971","4641.539","160.1112","0","0","48.60202"
"93432","3530.306","-2133.068","17.19483","0","0","269.5637"
"93433","3530.243","-2141.274","17.19485","0","0","269.1672"
"93434","3530","-2154.095","17.69734","0","0","274.3141"
"93435","3531.911","-2163.378","17.72565","0","0","284.8691"
"93436","3536.2","-2177.446","17.72565","0","0","288.1352"
"93437","3540.712","-2190.25","17.72565","0","0","289.4132"
"93444","3530.243","-2141.274","17.19485","0","0","266.8096"
"93445","3529.115","-2154.438","17.69921","0","0","272.0533"
"93446","3531.108","-2165.387","17.72565","0","0","285.5256"
"93447","3535.438","-2177.198","17.72565","0","0","278.411"
"93448","3535.242","-2193.349","17.72565","0","0","270.3159"
"93449","3535.579","-2202.88","17.72565","0","0","345.0505"
"93454","3534.686","-2132.445","17.19483","0","0","269.5637"
"93455","3534.623","-2140.651","17.19482","0","0","269.1672"
"93456","3534.38","-2153.472","17.69766","0","0","271.0877"
"93457","3535.117","-2166.665","17.72565","0","0","274.7692"
"93458","3536.599","-2180.066","17.72565","0","0","275.9093"
"93459","3537.757","-2192.17","17.72565","0","0","272.2201"
"93460","3537.47","-2202.53","17.72565","0","0","265.3395"
"93466","3532.823","-2140.797","17.19483","0","0","268.9135"
"93467","3532.58","-2153.618","17.69641","0","0","270.193"
"93468","3532.901","-2163.991","17.72565","0","0","280.684"
"93469","3537.191","-2178.059","17.72565","0","0","286.9583"
"93476","3529.413","-2133.533","17.19483","0","0","273.8578"
"93477","3529.965","-2141.719","17.19485","0","0","273.4645"
"93478","3530.684","-2154.523","17.70222","0","0","278.6084"
"93479","3533.283","-2163.634","17.72565","0","0","285.4576"
"93480","3536.316","-2174.889","17.72565","0","0","287.4121"
"93481","3540.828","-2187.693","17.72565","0","0","289.5427"
"93482","3543.299","-2194.561","17.72565","0","0","286.6077"
"93483","3544.804","-2201.023","18.69171","0","0","283.1138"
"93488","3528.48","-2141.066","17.19485","0","0","266.8749"
"93489","3527.738","-2154.66","17.69944","0","0","274.4559"
"93490","3530.25","-2163.78","17.72565","0","0","285.0056"
"93491","3533.719","-2176.972","17.72565","0","0","288.0957"
"93492","3538.787","-2189.906","17.72565","0","0","290.8427"
"93493","3541.258","-2196.774","17.72565","0","0","287.7045"
"93494","3542.664","-2202.05","18.71375","0","0","296.9402"
"93498","3526.206","-2133.292","17.19483","0","0","269.5637"
"93499","3526.143","-2141.498","17.19485","0","0","269.1672"
"93500","3525.9","-2154.32","17.69424","0","0","274.3141"
"93501","3527.811","-2163.603","17.72565","0","0","281.6304"
"93509","3531.254","-2132.859","17.19482","0","0","265.9765"
"93510","3530.589","-2142.314","17.19485","0","0","266.6815"
"93511","3529.854","-2157.007","17.72565","0","0","272.7495"
"93512","3531.711","-2165.668","17.72565","0","0","283.0226"
"93513","3534.998","-2179.248","17.72565","0","0","288.1165"
"93514","3540.172","-2191.53","17.72565","0","0","292.4582"
"93515","3542.3","-2196.913","17.72565","0","0","286.989"
"93516","3543.141","-2201.247","18.66331","0","0","280.9749"
"93520","3544.285","-2180.783","17.72565","0","0","262.1"
"93521","3541.339","-2202.009","18.6738","0","0","281.0681"
"93522","3548.132","-2200.451","18.73867","0","0","301.1466"
"93523","3537.828","-2203.875","18.35798","0","0","198.3976"
"93524","3535.892","-2204.523","18.35798","0","0","317.1973"
"93525","3550.547","-2220.595","18.87366","0","0","111.3763"
"93526","3560.826","-2232.392","18.69102","0","0","118.8359"
"93527","3556.036","-2231.158","18.69102","0","0","111.915"
"93528","3552.448","-2232.728","18.69102","0","0","104.4827"
"93529","3551.344","-2237.885","18.79024","0","0","100.6243"
"93530","3554.778","-2238.814","18.69102","0","0","105.6267"
"93531","3558.792","-2236.7","18.69102","0","0","112.6914"
"93532","3562.137","-2237.99","18.69102","0","0","116.5342"
"93533","3559.378","-2241.099","18.71564","0","0","111.0506"
"93534","3554.233","-2241.326","18.69102","0","0","103.8625"
"93535","3542.242","-2181.365","17.72565","0","0","16.76563"
"93536","3544.228","-2199.007","17.72564","0","0","277.9324"
"93537","3547.188","-2220.245","18.90837","0","0","290.9189"
"93538","3554.729","-2226.479","18.69102","0","0","301.2194"
"93539","3556.983","-2236.406","18.69102","0","0","282.7893"
"93540","3551.129","-2218.212","18.87248","0","0","0"
"93541","3547.318","-2219.167","18.91093","0","0","0"
"93550","3549.192","-2218.813","18.88069","0","0","0"
"93551","3547.507","-2229.667","18.69102","0","0","187.5852"
"93552","3538.165","-2217.905","18.45996","0","0","0"
"93553","3535.962","-2218.363","18.54276","0","0","0"
"93554","3542.181","-2186.132","17.72564","0","0","289.6596"
"93555","3544.901","-2193.745","17.72564","0","0","289.1946"
"93556","3547.148","-2200.398","18.70724","0","0","288.6592"
"93557","3553.863","-2214.594","19.51483","0","0","0"
"93587","3530.035","-2145.554","17.60929","0","0","279.3098"
"93590","3533.519","-2166.809","17.72565","0","0","284.5687"
"93591","3538.028","-2176.309","17.72565","0","0","288.942"
"93592","3540.29","-2186.538","17.72565","0","0","277.0546"
"93593","3540.517","-2196.42","17.72565","0","0","282.7557"
"93594","3549.697","-2228.092","18.69101","0","0","287.4816"
"93953","3539.026","-2223.365","17.5242","0","0","13.47209"
"93954","3543.301","-2222.34","18.91654","0","0","339.6228"
"93955","3547.066","-2226.351","18.87829","0","0","298.5204"
"93956","3548.626","-2232.139","18.69103","0","0","285.0844"
"94148","5719.94","1353.069","101.7404","0","0","311.586"
"94149","5726.145","1346.424","101.8325","0","0","318.526"
"94150","5745.163","1330.774","103.1748","0","0","321.2251"
"94151","5756.11","1322.352","105.6636","0","0","322.1448"
"94152","5763.533","1316.497","107.1917","0","0","305.5817"
"94153","5762.746","1313.078","106.5884","0","0","218.6513"
"94154","5760.329","1313.934","106.7072","0","0","144.3025"
"94155","5758.47","1316.15","106.615","0","0","142.168"
"94158","5720.024","1357.865","101.6886","0","0","313.0932"
"94159","5728.443","1348.866","101.7113","0","0","312.2882"
"94160","5740.521","1335.33","102.0518","0","0","316.0541"
"94161","5749.526","1328.545","103.7294","0","0","323.8929"
"94162","5759.272","1321.653","105.8262","0","0","312.8535"
"94163","5761.542","1315.594","106.018","0","0","287.9754"
"94164","5763.57","1308.405","106.8213","0","0","281.4197"
"94165","5764.323","1301.825","106.9352","0","0","267.2946"
"94166","5762.901","1294.238","106.9531","0","0","276.3656"
"94167","5765.54","1290.913","106.964","0","0","331.097"
"94168","5766.615","1292.188","106.9663","0","0","49.85653"
"94170","5719.805","1360.576","101.6892","0","0","313.0932"
"94171","5728.223","1351.578","101.7101","0","0","312.3765"
"94172","5740.962","1337.387","102.1412","0","0","315.4771"
"94173","5751.991","1328.203","104.2202","0","0","322.2102"
"94174","5759.08","1323.339","105.6188","0","0","323.6427"
"94175","5767.585","1316.724","105.7588","0","0","342.9572"
"94176","5775.249","1318.382","105.7567","0","0","0.41629"
"94177","5781.916","1316.828","105.7567","0","0","21.39297"
"94182","5784.072","1321.839","105.7567","0","0","76.27405"
"94183","5783.763","1324.391","105.7567","0","0","96.90534"
"94184","5719.163","1359.674","101.8732","0","0","311.9224"
"94185","5727.277","1350.637","102.282","0","0","312.895"
"94186","5740.335","1336.885","102.2429","0","0","316.1689"
"94187","5751.291","1327.583","104.1169","0","0","324.5308"
"94188","5759.268","1323.396","105.7143","0","0","326.2846"
"94189","5766.898","1317.168","106.5383","0","0","324.7441"
"94190","5779.226","1309.288","106.8118","0","0","325.8173"
"94191","5782.057","1306.873","106.955","0","0","330.9308"
"94192","5787.842","1304.498","106.9627","0","0","338.829"
"94193","5785.836","1305.41","106.9612","0","0","97.89517"
"94194","5719.813","1357.842","101.8613","0","0","309.1321"
"94195","5727.549","1348.333","102.1077","0","0","313.5523"
"94196","5741.002","1335.554","102.3263","0","0","317.7362"
"94197","5749.528","1328.359","103.7631","0","0","323.4324"
"94198","5763.898","1318.569","106.1753","0","0","330.8769"
"94199","5770.516","1316.667","106.6042","0","0","338.8528"
"94200","5779.563","1312.51","106.5737","0","0","337.7272"
"94201","5785.267","1310.625","106.8259","0","0","339.0145"
"94202","5783.478","1311.009","106.7397","0","0","167.8962"
"94208","5740.521","1335.33","102.0518","0","0","315.3531"
"94209","5749.327","1328.238","103.7413","0","0","322.7585"
"94210","5759.086","1321.217","105.9063","0","0","312.8535"
"94211","5761.343","1315.286","106.4201","0","0","280.8087"
"94212","5761.768","1307.168","106.8738","0","0","274.5888"
"94213","5762.522","1300.589","106.9435","0","0","274.3509"
"94214","5762.732","1294.5","106.9518","0","0","278.9042"
"94215","5763.977","1291.307","106.9578","0","0","303.785"
"94216","5766.3","1289.167","107.009","0","0","341.1612"
"94217","5768.424","1289.79","106.9843","0","0","331.222"
"94219","3551.024","-2243.439","18.69102","0","0","31.52038"
"94220","3553.06","-2242.191","18.71434","0","0","319.2197"
"94221","3554.112","-2246.103","18.69102","0","0","339.2935"
"94222","3557.079","-2243.71","18.69101","0","0","16.7969"
"94223","3561.98","-2243.728","18.69101","0","0","52.45806"
"94224","3560.316","-2239.498","18.69102","0","0","35.16123"
"94225","3564.789","-2241.991","18.69102","0","0","25.48094"
"94226","3565.519","-2237.009","18.69271","0","0","121.7752"
"94227","3560.936","-2235.771","18.69102","0","0","120.3486"
"94228","3563.778","-2233.924","18.69101","0","0","52.94661"
"94229","3565.042","-2230.332","18.78605","0","0","128.1352"
"94230","3561.533","-2231.064","18.79626","0","0","126.5572"
"94231","3563.001","-2227.769","18.69203","0","0","214.9992"
"94232","3544.318","-2243.118","19.24906","0","0","238.1915"
"94233","3551.054","-2247.031","18.69101","0","0","326.4023"
"94234","3559.255","-2253.042","18.87321","0","0","308.6405"
"94235","3554.878","-2251.814","18.87631","0","0","81.33107"
"94236","3562.654","-2230.12","18.69101","0","0","75.92854"
"94237","3561.365","-2225.931","18.69101","0","0","168.5977"
"94238","3552.228","-2227.953","18.69101","0","0","134.3658"
"94239","3556.395","-2220.228","18.87034","0","0","45.1779"
"94240","3559.98","-2220.09","18.86755","0","0","200.0406"
"94241","3551.236","-2222.109","18.87375","0","0","276.3799"
"94242","3563.382","-2250.517","18.8709","0","0","299.5103"
"94243","3563.921","-2244.521","18.69101","0","0","74.61222"
"94244","3566.378","-2239.63","18.6932","0","0","0"
"94245","3517.095","-2079.483","17.70483","0","0","262.1"
"94246","3518.417","-2052.576","18.60337","0","0","281.0681"
"94247","3525.211","-2051.019","18.5524","0","0","301.1466"
"94248","3514.35","-2053.382","18.33716","0","0","198.3976"
"94249","3512.413","-2054.03","18.33716","0","0","317.1973"
"94250","3517.932","-2033.748","19.14495","0","0","111.3763"
"94251","3520.411","-2010.271","18.95086","0","0","118.8359"
"94252","3515.622","-2009.036","19.02668","0","0","111.915"
"94253","3512.033","-2010.606","18.95086","0","0","104.4827"
"94254","3510.929","-2015.764","19.05177","0","0","100.6243"
"94255","3514.363","-2016.693","18.95086","0","0","105.6267"
"94256","3518.377","-2014.578","18.95086","0","0","112.6914"
"94257","3521.722","-2015.868","18.95086","0","0","116.5342"
"94258","3518.964","-2018.977","18.95086","0","0","111.0506"
"94259","3513.818","-2019.205","18.95086","0","0","103.8625"
"94260","3509.022","-1997.13","19.16353","0","0","326.1082"
"94261","3511.003","-1998.46","19.14688","0","0","253.8075"
"94262","3507.884","-2001.049","19.13465","0","0","273.8813"
"94263","3511.292","-2002.748","19.13253","0","0","311.3846"
"94264","3519.667","-2012.429","18.95086","0","0","52.45807"
"94265","3518.003","-2008.2","19.04923","0","0","35.16122"
"94266","3522.476","-2010.693","18.97385","0","0","25.48096"
"94267","3523.206","-2005.71","18.9522","0","0","121.7752"
"94268","3517.839","-2002.696","19.11958","0","0","120.3486"
"94269","3520.681","-2000.849","19.12472","0","0","52.94659"
"94270","3521.945","-1997.257","19.12915","0","0","128.1352"
"94271","3518.436","-1997.99","19.12818","0","0","126.5572"
"94272","3519.903","-1994.694","19.13278","0","0","214.9992"
"94273","3508.466","-2021.913","19.04904","0","0","238.1915"
"94274","3505.767","-1998.653","19.13686","0","0","260.9901"
"94275","3521.036","-2023.122","18.95086","0","0","308.6405"
"94276","3516.659","-2021.894","18.95086","0","0","81.33105"
"94277","3519.556","-1997.045","19.12919","0","0","75.92853"
"94278","3520.217","-2002.934","18.95085","0","0","191.0463"
"94279","3516.376","-2006.748","18.95085","0","0","134.3658"
"94280","3513.445","-1999.561","19.13259","0","0","67.6265"
"94281","3516.707","-1998.066","19.12954","0","0","222.4892"
"94282","3509.398","-2003.271","19.1395","0","0","298.8285"
"94283","3525.163","-2020.597","18.95086","0","0","299.5103"
"94284","3521.608","-2013.222","18.99415","0","0","74.61221"
"94285","3524.065","-2008.332","18.95414","0","0","0"
"94287","3532.612","-2095.641","17.74331","0","0","118.5015"
"94288","3527.251","-2085.767","17.74331","0","0","112.5441"
"94289","3523.63","-2074.003","17.74331","0","0","103.9449"
"94290","3521.613","-2063.061","17.70483","0","0","100.246"
"94291","3516.364","-2033.804","19.1746","0","0","101.0764"
"94292","3514.516","-2026.807","19.13087","0","0","104.7967"
"94293","3533.064","-2108.715","17.61378","0","0","82.68346"
"94294","3534.635","-2096.478","17.70483","0","0","87.85563"
"94295","3533.792","-2089.266","17.70483","0","0","96.66718"
"94296","3519.453","-2078.559","17.70483","0","0","0"
"94297","3503.568","-2010.564","19.50891","0","0","181.9544"
"94298","3501.61","-2014.615","19.50891","0","0","0"
"94299","3530.739","-2106.783","17.64141","0","0","85.81357"
"94300","3531.671","-2094.045","17.70481","0","0","88.05803"
"94301","3531.567","-2082.359","17.70481","0","0","93.64326"
"94302","3530.415","-2074.318","17.70481","0","0","98.15129"
"94303","3528.225","-2068.549","17.70482","0","0","102.1198"
"94304","3526.406","-2060.076","17.70483","0","0","107.3937"
"94305","3523.179","-2052.441","18.47481","0","0","112.9077"
"94306","3519.675","-2034.22","19.13243","0","0","0"
"94307","3534.403","-2111.498","17.19482","0","0","88.52581"
"94308","3534.646","-2102.059","17.69425","0","0","94.09997"
"94309","3532.893","-2090.439","17.70481","0","0","104.3336"
"94310","3529.313","-2081.191","17.70483","0","0","115.3044"
"94311","3522.85","-2069.196","17.70481","0","0","118.8975"
"94312","3517.667","-2060.092","17.70483","0","0","118.9324"
"94313","3514.804","-2054.641","17.70483","0","0","117.7121"
"94314","3510.663","-2038.582","19.60668","0","0","0"
"94315","3531.617","-2112.953","17.19481","0","0","89.11652"
"94316","3531.81","-2100.462","17.70946","0","0","96.18733"
"94317","3528.728","-2086.299","17.70482","0","0","100.4136"
"94318","3525.753","-2067.503","17.70482","0","0","98.99403"
"94319","3520.373","-2055.257","17.70482","0","0","89.50578"
"94320","3520.536","-2036.436","20.1071","0","0","87.48267"
"94321","3521.575","-2027.913","19.13239","0","0","108.1952"
"94322","3515.987","-2022.597","18.95086","0","0","111.8075"
"94323","3516.227","-2014.545","18.95086","0","0","88.2963"
"94324","3533.302","-2111.156","17.19481","0","0","93.67609"
"94325","3532.46","-2098.054","17.70482","0","0","97.85951"
"94326","3529.506","-2083.658","17.70483","0","0","101.4004"
"94327","3526.631","-2069.146","17.70483","0","0","103.0066"
"94328","3522.554","-2053.561","18.26417","0","0","104.6605"
"94330","3518.226","-2036.326","20.18658","0","0","0"
"94331","3534.962","-2110.549","17.54878","0","0","93.67764"
"94332","3534.12","-2097.448","17.70483","0","0","97.8585"
"94333","3531.167","-2083.052","17.70483","0","0","101.3979"
"94334","3528.292","-2068.538","17.70483","0","0","103.0084"
"94335","3524.214","-2052.955","17.70483","0","0","104.6605"
"94336","3519.84","-2035.882","20.18161","0","0","0"
"94337","3536.615","-2111.37","17.53228","0","0","93.67757"
"94338","3535.773","-2098.269","17.70947","0","0","97.8585"
"94339","3532.82","-2083.873","17.70483","0","0","101.3979"
"94340","3529.945","-2069.359","17.70483","0","0","103.0084"
"94341","3525.867","-2053.776","17.70483","0","0","104.6605"
"94342","3521.659","-2035.413","20.34471","0","0","0"
"94343","3531.991","-2110.806","17.2841","0","0","100.3225"
"94344","3529.88","-2099.214","17.70947","0","0","101.7998"
"94345","3526.59","-2084.951","17.70483","0","0","101.3111"
"94346","3523.734","-2068.484","17.70483","0","0","100.2987"
"94347","3520.806","-2053.116","18.47986","0","0","100.787"
"94348","3516.976","-2036.557","20.20134","0","0","0"
"94349","3537.911","-2110.538","17.61036","0","0","109.3689"
"94350","3529.8","-2087.464","17.70483","0","0","111.2414"
"94351","3523.024","-2072.24","17.70483","0","0","118.6739"
"94352","3515.282","-2060.918","17.70483","0","0","120.8933"
"94353","3512.786","-2055.128","17.70483","0","0","113.3189"
"94354","3508.799","-2039.377","18.82979","0","0","0"
"94355","3507.276","-2034.436","18.00414","0","0","24.6289"
"94356","3511.245","-2032.616","19.17637","0","0","46.16516"
"94357","3512.962","-2028.514","19.14466","0","0","83.93389"
"94358","3512.378","-2021.957","19.00754","0","0","102.4353"
"94359","3510.82","-2018.799","19.03701","0","0","116.2604"
"94360","5585.41","1881.391","128.3872","0","0","76.21356"
"94361","5588.217","1886.356","127.6598","0","0","103.9515"
"94362","5586.891","1891.696","128.3365","0","0","128.9314"
"94363","5581.393","1894.804","129.7772","0","0","154.1342"
"94364","5577.56","1896.22","131.088","0","0","132.075"
"94370","3866.659","-2679.3","76.5625","0","0","268.2995"
"94371","3870.429","-2690.719","79.32047","0","0","290.6133"
"94372","3875.506","-2702.821","82.72916","0","0","289.6273"
"94373","3877.34","-2710.099","84.37039","0","0","251.4149"
"94374","3867.731","-2725.945","88.65332","0","0","224.908"
"94375","3850.61","-2736.743","89.70313","0","0","212.9782"
"94376","3844.418","-2741.071","90.51322","0","0","228.6821"
"94377","3838.705","-2750.286","92.26902","0","0","244.8034"
"94378","3835.022","-2761.043","93.50142","0","0","247.7064"
"94379","3830.847","-2769.451","94.01491","0","0","247.9471"
"94380","3869.759","-2678.479","76.21702","0","0","269.9296"
"94381","3873.456","-2690.394","79.48959","0","0","285.6772"
"94382","3876.353","-2701.976","82.49387","0","0","284.7449"
"94383","3878.759","-2710.543","84.51519","0","0","255.4408"
"94384","3869.627","-2727.875","88.61551","0","0","228.3253"
"94385","3850.103","-2742.734","90.17361","0","0","220.4917"
"94386","3843.07","-2750.55","92.28646","0","0","246.5082"
"94387","3843.163","-2758.701","93.46354","0","0","283.0198"
"94388","3846.474","-2765.273","93.79037","0","0","280.6022"
"94389","3846.586","-2776.986","93.84134","0","0","270.1451"
"94390","3872.505","-2679.627","76.3559","0","0","270.1354"
"94391","3875.205","-2688.823","79.31873","0","0","283.3223"
"94392","3877.843","-2702.168","82.5625","0","0","281.6215"
"94393","3879.734","-2710.847","84.61192","0","0","254.3343"
"94394","3870.397","-2728.72","88.56863","0","0","229.3383"
