Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown2_0,Unknown2_1,Unknown3,Unknown4,Unknown5_0,Unknown5_1,Unknown5_2,Unknown5_3,Unknown6,Unknown7_0,Unknown7_1,Unknown7_2,Unknown7_3,Unknown8_0,Unknown8_1,Unknown8_2,Unknown8_3,Unknown9,Unknown10_0,Unknown10_1,Unknown11,Unknown12,Unknown13
"1062","0","0","0","0","0","0","0","0","1","1","Vrykul Gladiator","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1063","0","0","0","0","0","0","0","0","1","1","Valgarde Combatant","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1064","33555378","18875469","0","0","0","4294925296","0","0","0.5","0.5","The Taunka","These hardy people are cousins of the Tauren and have become valuable scouts for the armies of the Horde as they march northward.","42999","4294925296","0","0","76","0","0","0","0","16","6","0","0","1052","7","7","0","0","0"
"1065","0","0","0","0","0","0","0","0","1","1","Monster, Zone Force Reaction 1","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1066","0","0","0","0","0","0","0","0","1","1","Monster, Zone Force Reaction 2","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1067","33555378","18875469","0","0","0","4294925296","0","0","0.5","0.5","The Hand of Vengeance","The Forsaken tasked by Sylvanas Windrunner with enacting Undercity's vengeance against Arthas by delivering the latest strain of their deadly Plague.","42999","4294925296","0","0","77","0","0","0","0","16","0","0","0","1052","7","7","0","0","0"
"1068","18875469","33555378","0","0","0","4294925296","0","0","0.5","0.5","Explorers' League","This organization seeks to find the origin of the dwarven race by collecting Titan artifacts.  Their most recent research has led them to various archeological sites in Northrend.","42999","4294925296","0","0","78","0","0","0","0","16","6","0","0","1037","7","7","0","0","0"
"1069","0","0","0","0","0","0","0","0","1","1","Ram Racing Powerup DND","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1070","0","0","0","0","0","0","0","0","1","1","Ram Racing Trap DND","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1071","0","0","0","0","0","0","0","0","1","1","Craig's Squirrels","A test faction.","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1073","60819455","0","0","0","0","0","0","0","0","0","The Kalu'ak","The tuskarr are a tough but peaceful people who derive their livelihood from fishing and whaling.  Their settlements have recently come under fierce attack and welcome any allies who would come to their aid.","42999","0","0","0","79","0","0","0","0","16","0","0","0","1097","5","5","0","0","0"
"1074","0","0","0","0","0","0","0","0","1","1","Holiday - Water Barrel","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1075","0","0","0","0","0","0","0","0","1","1","Holiday - Generic","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1076","0","0","0","0","0","0","0","0","1","1","Iron Dwarves","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1077","60850175","0","0","0","0","0","0","0","0","0","Shattered Sun Offensive","Shattrath City's final push against Prince Kael'thas' operations in the Sunwell.","42999","0","0","0","80","0","0","0","0","16","0","0","0","936","5","5","0","0","0"
"1078","0","0","0","0","0","0","0","0","1","1","Fighting Vanity Pet","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1079","0","0","0","0","0","0","0","0","1","1","Murloc, Winterfin","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1080","0","0","0","0","0","0","0","0","1","1","Friendly, Force Reaction 1","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1081","0","0","0","0","0","0","0","0","1","1","Object, Force Reaction","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1084","0","0","0","0","0","0","0","0","1","1","Vrykul, Sea","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1085","18875469","33555378","0","0","4294925296","0","0","0","0.5","0.5","Warsong Offensive","Garrosh Hellscream commands the Horde's main expeditionary forces as they make their way into Northrend to face Arthas and the armies of the Scourge.","4294925296","42999","0","0","81","0","0","0","0","6","16","0","0","1052","7","7","0","0","0"
"1086","0","0","0","0","0","0","0","0","1","1","Poacher","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1087","0","0","0","0","0","0","0","0","1","1","Holiday Monster","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1088","0","0","0","0","0","0","0","0","1","1","Furbolg, Redfang","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1089","0","0","0","0","0","0","0","0","1","1","Furbolg, Frostpaw","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1090","27264077","33555378","18875469","33555378","0","0","3000","3000","0","0","Kirin Tor","The mages and archmages running the city of Dalaran.  Faced with the rising threats of the Blue Dragonflight and the Scourge, they've transported their city to the heart of Northrend.","42999","42999","42999","42999","84","3967","3967","128","128","16","16","16","16","1097","5","5","0","0","0"
"1091","52430847","0","0","0","0","0","0","0","0","0","The Wyrmrest Accord","With the Blue Dragonflight's violent upheaval against all mortal users of magic, the remaining dragonflights have banded under the leadership of the Red Dragonflight to combat their wayward kin.","42999","0","0","0","83","0","0","0","0","16","0","0","0","1097","5","5","0","0","0"
"1092","0","0","0","0","0","0","0","0","1","1","Azjol-Nerub","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1094","18875469","33555378","0","0","0","4294925296","0","0","0.5","0.5","The Silver Covenant","A militant core of high elves that rejects the admission of blood elves into the Kirin Tor.  They've united under the banner of Vereesa Windrunner and joined the Alliance forces in Northrend.","42999","4294925296","0","0","90","0","0","0","0","16","6","0","0","1037","7","7","0","0","0"
"1095","0","0","0","0","0","0","0","0","1","1","Grizzly Hills Trapper","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1097","60817919","0","0","0","0","0","0","0","0","0","Wrath of the Lich King","","0","0","0","0","89","0","0","0","0","12","0","0","0","0","5","5","2","0","0"
"1098","0","0","0","0","3200","0","0","0","1","1","Knights of the Ebon Blade","Freed from the grasp of the Lich King, his former Death Knights have regrouped against him under the banner of Highlord Darion Mograine.","42999","42999","0","0","91","32","4063","0","0","16","16","0","0","1097","5","5","0","0","0"
"1099","0","0","0","0","0","0","0","0","1","1","Wrathgate Scourge","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1100","0","0","0","0","0","0","0","0","1","1","Wrathgate Alliance","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1101","0","0","0","0","0","0","0","0","1","1","Wrathgate Horde","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1102","0","0","0","0","0","0","0","0","1","1","CTF - Flag - Horde","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1103","0","0","0","0","0","0","0","0","1","1","CTF - Flag - Neutral","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1104","60819455","0","0","0","0","0","0","0","-2.2","1","Frenzyheart Tribe","Driven from their lands by the Scourge, this fierce tribe of wolvar stumbled upon Sholazar Basin, where they intend to make their new home.  Their aggressive nature has put them at odds with the various gorloc tribes known collectively as the Oracles.","42999","0","0","0","92","0","0","0","0","16","0","0","0","1117","7","7","0","0","0"
"1105","60819455","0","0","0","0","0","0","0","-2.2","1","The Oracles","The gorlocs of Sholazar Basin are a race of reptilian creatures who see themselves as guardians of the titan technology that remains in the zone (though they understand little of it).  They find themselves in an escalating territorial war with the wolvar.","42999","0","0","0","93","0","0","0","0","16","0","0","0","1117","7","7","0","0","0"
"1106","60850175","0","0","0","0","0","0","0","0","0","Argent Crusade","Led by Tirion Fordring, the Argent Crusade combines the reformed Order of the Silver Hand with the Argent Dawn in one final push against the forces of the Lich King.","42999","0","0","0","94","0","0","0","0","16","0","0","0","1097","5","5","0","0","0"
"1107","0","0","0","0","0","0","0","0","1","1","Troll, Drakkari","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1108","0","0","0","0","0","0","0","0","1","1","CoT Arthas","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1109","0","0","0","0","0","0","0","0","1","1","CoT Stratholme Citizen","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1110","0","0","0","0","0","0","0","0","1","1","CoT Scourge","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1111","0","0","0","0","0","0","0","0","1","1","Freya","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1112","0","0","0","0","0","0","0","0","1","1","Mount - Taxi - Alliance","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1113","0","0","0","0","0","0","0","0","1","1","Mount - Taxi - Horde","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1114","0","0","0","0","0","0","0","0","1","1","Mount - Taxi - Neutral","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1115","0","0","0","0","0","0","0","0","1","1","Elemental, Water","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1116","0","0","0","0","0","0","0","0","1","1","Elemental, Air","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1117","60819455","0","0","0","0","0","0","0","0","0","Sholazar Basin","","42999","0","0","0","95","0","0","0","0","12","0","0","0","1097","5","5","0","0","0"
"1118","60819455","0","0","0","0","0","0","0","0","0","Classic","","0","0","0","0","96","0","0","0","0","12","0","0","0","0","5","5","0","0","0"
"1119","60819455","0","0","0","4294925296","0","0","0","0","0","The Sons of Hodir","The frost giants of the Storm Peaks are a war-like race that makes their home in Dun Niffelem.","42999","0","0","0","97","0","0","0","0","0","0","0","0","1097","5","5","0","0","0"
"1120","0","0","0","0","0","0","0","0","1","1","Iron Giants","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1121","0","0","0","0","0","0","0","0","1","1","Frost Vrykul","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1122","0","0","0","0","0","0","0","0","1","1","Earthen","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1123","0","0","0","0","0","0","0","0","1","1","Monster Referee","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1124","33555378","18875469","0","0","0","4294925296","0","0","0.5","0.5","The Sunreavers","Traditionally barred from Dalaran, the Horde has been accepted into the city through the efforts of Archmage Aethas Sunreaver.  His followers have taken up his name and watch over the ward known as Sunreaver's Sanctuary.","42999","4294925296","0","0","98","0","0","0","0","16","6","0","0","1052","7","7","0","0","0"
"1125","0","0","0","0","0","0","0","0","1","1","Hyldsmeet","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1126","18875469","33555378","0","0","0","4294925296","0","0","0.5","0.5","The Frostborn","This mysterious race of frost dwarves makes their home in the Storm Peaks.  They've recently befriended members of the Explorers' League and welcome Alliance members within their settlements.","42999","4294925296","0","0","99","0","0","0","0","16","0","0","0","1037","7","7","0","0","0"
"1127","0","0","0","0","0","0","0","0","1","1","Orgrimmar (Alex Test)","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1128","0","0","0","0","0","0","0","0","1","1","Twilight's Hammer","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1129","0","0","0","0","0","0","0","0","1","1","Furbolg, Blackwood","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1130","0","0","0","0","0","0","0","0","1","1","Stag, Darkshore","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1131","0","0","0","0","0","0","0","0","1","1","Bear, Darkshore","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1132","0","0","0","0","0","0","0","0","1","1","Moonstalker, Darkshore","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1133","33555378","18875469","0","0","3100","4294925296","0","0","1","0.25","Bilgewater Cartel","Run by the ruthless Trade Prince Gallywix, the Bilgewater Cartel is the most powerful trading company on the Isle of Kezan. From their headquarters at Bilgewater Port, the cartel dominates trade all over the South Seas.","42999","4294925296","0","0","105","0","0","0","0","273","6","0","0","67","4","7","0","0","0"
"1134","16778317","33555378","2097152","0","0","4294925296","3000","0","1","0.25","Gilneas","The people of Gilneas are a nation of survivors.  Having walled themselves off from the rest of humanity, they must now face new threats from within.","42999","4294925296","42999","0","106","0","0","0","0","273","6","17","0","469","4","7","0","0","0"
"1135","62914559","0","0","0","0","0","0","0","0","0","The Earthen Ring","This gathering of the most powerful shaman of Azeroth seeks to maintain the balance between the world's elemental forces.  Their main focus during the cataclysm has been to  repair and stabilize the damage caused by Deathwing's arrival.","42999","0","0","0","110","0","0","0","0","16","0","0","0","1162","5","5","0","0","0"
"1136","62914559","0","0","0","0","0","0","0","0","0","Tranquillien Conversion","","42999","0","0","0","100","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"1137","60882943","0","0","0","0","0","0","0","0","0","Wintersaber Conversion","","42999","0","0","0","101","3583","0","0","0","4","0","0","0","0","0","0","0","0","0"
"1138","0","0","0","0","0","0","0","0","1","1","Cataclysm - New Neutral Reputation","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1142","0","0","0","0","0","0","0","0","0","0","Magram Remnant","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1143","0","0","0","0","0","0","0","0","0","0","Sons of Gelkis","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1144","0","0","0","0","0","0","0","0","0","0","REUSE","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1145","0","0","0","0","0","0","0","0","0","0","Hates Everything","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1152","0","0","0","0","0","0","0","0","1","1","PLAYER, Goblin","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1153","0","0","0","0","0","0","0","0","1","1","PLAYER, Worgen","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1154","62914559","0","0","0","0","0","0","0","0","0","Silver Covenant Conversion","","42000","0","0","0","102","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"1155","62914559","0","0","0","0","0","0","0","0","0","Sunreavers Conversion","","42999","0","0","0","103","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"1156","62914559","0","0","0","0","0","0","0","0","0","The Ashen Verdict","Under a pact by Tirion Fordring and Darion Mograine, the Argent Crusade and the Knights of the Ebon Blade have set aside their differences during the attack on Icecrown Citadel until the Lich King is slain.","42999","0","0","0","104","0","0","0","0","16","0","0","0","1097","0","0","0","0","0"
"1157","0","0","0","0","0","0","0","0","0","0","Pygmy","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1158","60819455","0","0","0","0","0","0","0","0","0","Guardians of Hyjal","Faced with the impending devastation of Mount Hyjal, the most powerful members of the Cenarion Circle have joined forces with their Emerald Dragonflight allies to fend off Ragnaros' elemental hordes and the Twilight's Hammer.","42999","0","0","0","113","0","0","0","0","16","0","0","0","1162","0","0","0","0","0"
"1159","0","0","0","0","0","0","0","0","1","1","CTF - Flag - Alliance 2","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1160","0","0","0","0","0","0","0","0","1","1","CTF - Flag - Horde 2","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1161","0","0","0","0","0","0","0","0","0","0","Grimtotem","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1162","62914559","0","0","0","0","0","0","0","0","0","Cataclysm","","0","0","0","0","111","0","0","0","0","8","0","0","0","0","0","0","3","0","0"
"1163","1","0","0","0","0","0","0","0","0","0","New test rep for Alex","","42999","0","0","0","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1168","54525951","0","0","0","0","0","0","0","0","0","Guild","Guild reputation is your personal standing with your guild, and is required to buy guild rewards.  Guild reputation is gained automatically when you earn guild experience.","42999","0","0","0","114","0","0","0","0","528","0","0","0","1169","0","0","0","0","0"
"1169","54525951","0","0","0","0","0","0","0","0","0","Guild","","0","0","0","0","115","0","0","0","0","28","0","0","0","0","0","0","0","0","0"
"1171","54525951","0","0","0","4294925296","0","0","0","0","0","Therazane","The elemental plane of earth, Deepholm, is ruled by Therazane and her children, the Stone Lords.  After witnessing the devastation Deathwing and his followers caused her realm, Therazane treats all outsiders with open hostility.","42999","0","0","0","116","0","0","0","0","64","0","0","0","1162","0","0","0","0","0"
"1172","33555378","18875469","0","0","0","4294925296","0","0","0","0","Dragonmaw Clan","This wayward orc clan was once empowered by Deathwing himself to enslave red dragons, including Alexstrasza.  Currently less numerous and powerful, the Dragonmaw make their home in the Twilight Highlands.","42999","4294925296","0","0","117","0","0","0","0","16","0","0","0","1162","0","0","0","0","0"
"1173","52430847","0","0","0","0","0","0","0","0","0","Ramkahen","The cat-like people of Ramkahen are the descendants of the Tol'vir, guardians of Uldum.  Though they've lost their stone bodies, protecting the secrets of the titans is still a part of their rigid tradition.","42999","0","0","0","118","0","0","0","0","16","0","0","0","1162","0","0","0","0","0"
"1174","18875469","33555378","0","0","0","4294925296","0","0","0","0","Wildhammer Clan","The Wildhammer dwarves are known for their near-reckless courage as well as their unsurpassed gryphon-riding skills.  After losing their home of Grim Batol to a Dark Iron Curse, they've spread their dwellings around the Twilight Highlands.","42999","4294925296","0","0","119","0","0","0","0","16","4","0","0","1162","0","0","0","0","0"
"1177","18875469","33555378","0","0","0","4294925296","0","0","0","0","Baradin's Wardens","Once led by Duke Reginald Baradin II, this fierce army has historic ties to the island stronghold of Tol Barad.  They have joined the forces of the Alliance in an effort to repeal the Horde invaders and gain control of this strategic island.","42999","4294925296","0","0","122","0","0","0","0","0","6","0","0","1162","0","0","0","0","0"
"1178","18875469","33555378","0","0","4294925296","0","0","0","0","0","Hellscream's Reach","Hellscream's Reach is an elite Horde regiment comprised solely of veterans of multiple tours of duty.   Handpicked by Garrosh himself, he has commanded them to take complete control of Tol Barad.  Failure is not an option.","4294925296","42999","0","0","123","0","0","0","0","6","16","0","0","1162","0","0","0","0","0"
"1179","0","0","0","0","0","0","0","0","1","1","Slime","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1181","0","0","0","0","0","0","0","0","1","1","Friendly, New","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1189","0","0","0","0","0","0","0","0","1","1","K3","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1204","60819455","0","0","0","0","0","0","0","0","0","Avengers of Hyjal","Infuriated by the destruction wrought by the Lord of Flame, the Cenarion Circle seize the initiative, fighting back against Ragnaros and driving deep into the very heart of the Firelands.","42999","0","0","0","127","0","0","0","0","16","0","0","0","1162","0","0","0","0","0"
"1216","58720256","0","0","0","3000","0","0","0","0","0","Shang Xi's Academy","For nearly three generations, the esteemed Shang Xi has prepared pandaren heroes for lives of adventure.","42999","0","0","0","131","0","0","0","0","81","0","0","0","1245","0","0","0","0","0"
"1228","33555378","23069773","0","0","4294925296","4294925296","0","0","0","0","Forest Hozen","A spirited, violent, and short-lived race of monkey people","42999","4294925296","0","0","144","0","0","0","0","2","2","0","0","1245","5","5","0","0","0"
"1233","0","0","0","0","0","0","0","0","1","1","CoT Well of Eternity - Illidan","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1234","0","0","0","0","0","0","0","0","1","1","CoT Well of Eternity - High Elves","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1235","0","0","0","0","0","0","0","0","1","1","CoT Well of Eternity - Illidan (Stealth)","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1237","0","0","0","0","0","0","0","0","1","1","CoT Well of Eternity - Demons","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1240","0","0","0","0","0","0","0","0","0","0","CoT Well of Eternity - Demon Balls","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1241","0","0","0","0","0","0","0","0","1","1","CoT Well of Eternity - Hunter Stalkers","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1242","23069773","33555378","0","0","0","4294925296","0","0","0","0","Pearlfin Jinyu","A reserved, methodical race of fish people.","42999","4294925296","0","0","143","4095","0","0","0","16","2","0","0","1245","0","0","0","0","0"
"1243","33555378","0","0","0","4294925296","0","0","0","0","0","Hozen","A noble and spirited tribe of Monkey people.","42999","0","0","0","-1","2047","0","0","0","2","0","0","0","1245","0","0","0","0","0"
"1245","67108863","0","0","0","0","0","0","0","0","0","Mists of Pandaria","","0","0","0","0","145","0","0","0","0","8","0","0","0","0","0","0","4","0","0"
"1249","0","0","0","0","0","0","0","0","1","1","PLAYER, Expansion 4 Neutral","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","5","5","0","0","0"
"1252","0","0","0","0","0","0","0","0","0","0","Sha","The evil spirits of the land.","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1253","0","0","0","0","0","0","0","0","0","0","Guardians of the East Temple","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1265","0","0","0","0","0","0","0","0","1","1","Shen'dralar","A remnant of the once powerful elves living in Dire Maul, yet still wise and knowledgeable about great secrets.","0","0","0","0","-1","0","0","0","0","0","0","0","0","1118","5","5","0","0","0"
"1268","0","0","0","0","0","0","0","0","1","1","Mogu","The ancient progenitors of this land, the Mogu hate any and all pretenders, including the upstart Pandaren.","0","0","0","0","-1","0","0","0","0","0","0","0","0","1245","0","0","0","0","0"
"1269","65013759","0","0","0","0","0","0","0","0","0","Golden Lotus","This mysterious society of Pandaren intend to solve the Mogu problem once and for all.","42999","0","0","0","167","0","0","0","0","16","0","0","0","1245","0","0","0","1","0"
"1270","56625151","0","0","0","0","0","0","0","0","0","Shado-Pan","The shadowy protectors of Pandaria's temples, the Shado-Pan are wrought with mystery.","42999","0","0","0","182","0","0","0","0","16","0","0","0","1245","0","0","0","1","0"
"1271","65013759","0","0","0","3000","0","0","0","0","0","Order of the Cloud Serpent","Guardians of the East Temple","42999","0","0","0","154","4095","0","0","0","16","0","0","0","1245","0","0","0","1","0"
"1272","56625151","0","0","0","0","0","0","0","0","0","The Tillers","The Tillers are peaceful and productive pandaren, working with the land to feed the massive appetites of their people.","42999","0","0","0","171","4095","0","0","0","152","0","0","0","1245","0","0","0","1","0"
"1273","65013759","0","0","0","0","0","0","0","0","0","Jogu the Drunk","Jogu's easy to find - gazing into the bottom of a bottle of the cheapest Stormstout Brewery has to offer.","42999","0","0","0","156","0","0","0","0","16","0","0","0","1272","0","0","0","0","21"
"1275","65013759","0","0","0","0","0","0","0","0","0","Ella","Ella aspires to be a great brewer, but she has a long road ahead of her!","42999","0","0","0","158","0","0","0","0","16","0","0","0","1272","0","0","0","0","17"
"1276","65013759","0","0","0","0","0","0","0","0","0","Old Hillpaw","Old Hillpaw is the canniest chicken raiser around.","42999","0","0","0","159","0","0","0","0","16","0","0","0","1272","0","0","0","0","22"
"1277","65013759","0","0","0","0","0","0","0","0","0","Chee Chee","If you've ever had a question about sheep, Chee Chee will know the answer.","42999","0","0","0","160","0","0","0","0","16","0","0","0","1272","0","0","0","0","16"
"1278","65013759","0","0","0","0","0","0","0","0","0","Sho","A stout, proud defender of the farmlands, Sho is always there when you need a strong fist.","42999","0","0","0","161","0","0","0","0","16","0","0","0","1272","0","0","0","0","23"
"1279","65013759","0","0","0","0","0","0","0","0","0","Haohan Mudclaw","The respected leader of the Tillers, Haohan Mudclaw is swamped with responsibilities.","42999","0","0","0","162","0","0","0","0","16","0","0","0","1272","0","0","0","0","20"
"1280","65013759","0","0","0","0","0","0","0","0","0","Tina Mudclaw","Tina Mudclaw is fond of the delicate things in life.","42999","0","0","0","163","0","0","0","0","16","0","0","0","1272","0","0","0","0","24"
"1281","65013759","0","0","0","0","0","0","0","0","0","Gina Mudclaw","Managing the Halfhill Market makes Gina Mudclaw one stressed lady!","42999","0","0","0","164","0","0","0","0","16","0","0","0","1272","0","0","0","0","19"
"1282","65013759","0","0","0","0","0","0","0","0","0","Fish Fellreed","Fish Fellreed's found out more about the history of this land than the rest of the town's forgotten.","42999","0","0","0","165","0","0","0","0","16","0","0","0","1272","0","0","0","0","18"
"1283","65013759","0","0","0","0","0","0","0","0","0","Farmer Fung","Farmer Fung grows the biggest vegetables in the Heartland!","42999","0","0","0","166","0","0","0","0","16","0","0","0","1272","0","0","0","0","2"
"1286","0","0","0","0","0","0","0","0","0","0","Guardians of the Red Crane","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1302","56625151","0","0","0","0","0","0","0","0","0","The Anglers","The Anglers are a group of Pandaren fisherman that hope to feed their people and grow their knowledge of fishing.","42999","0","0","0","172","0","0","0","0","152","0","0","0","1245","0","0","0","1","0"
"1336","0","0","0","0","0","0","0","0","1","1","The Mantid Swarm","The ravening swarms of the Mantid roam the Towlong Steppes and Dread Wastes, crushing all in their path.","0","0","0","0","-1","0","0","0","0","0","0","0","0","1245","0","0","0","0","0"
"1337","65013759","0","0","0","0","0","0","0","0","0","The Klaxxi","These Mantid Elders are untouched by the corruption and insanity that has overtaken the remainder of the Mantid Swarm. They seek to work with the races of Pandaria to restore their Queen to glory.","42999","0","0","0","181","0","0","0","0","16","0","0","0","1245","0","0","0","1","0"
"1338","0","0","0","0","0","0","0","0","0","0","Gurthan Mogu","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1339","0","0","0","0","0","0","0","0","0","0","Harthak Mogu","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1340","0","0","0","0","0","0","0","0","0","0","Korgesh Mogu","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1341","65013759","0","0","0","0","0","0","0","0","0","The August Celestials","These brave Pandaren defend the temples of Pandaria from the evils of the Sha.","42999","0","0","0","183","0","0","0","0","16","0","0","0","1245","0","0","0","1","0"
"1345","65013759","0","0","0","0","0","0","0","0","0","The Lorewalkers","Caretakers of the mysteries of Pandaria, these brave souls roam the continent, hoping to learn from their history.","42999","0","0","0","184","0","0","0","0","16","0","0","0","1245","0","0","0","1","0"
"1351","65013759","0","0","0","0","0","0","0","0","0","The Brewmasters","These noble Pandaren safeguard the secrets of hereditary brews, braving great hardship to construct their potent concoctions.","42999","0","0","0","186","0","0","0","0","0","0","0","0","1245","0","0","0","1","0"
"1352","33555378","18875469","0","0","3100","4294925296","0","0","1","0.25","Huojin Pandaren","Led by the intrepid Ji Firepaw, the Huojin Pandaren are quick to act and quicker to fight for what they believe in.","42999","4294925296","0","0","187","0","0","0","0","273","6","0","0","67","4","7","0","0","0"
