Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2
"3706","-1872.965","-3136.705","463","14"
"3707","-1722.488","-3141.17","463","15"
"3708","-1636.881","-3141.062","463","16"
"3709","-1639.361","-2968.167","463","17"
"3710","-1634.796","-2821.603","463","18"
"3714","-1414.467","-2555.534","463","19"
"3716","-1113.211","-2556.58","463","20"
"3719","-1113.992","-2316.71","463","21"
"3720","-1206.845","-2313.576","463","22"
"3721","-1241.479","-2272.064","463","23"
"3722","-1372.208","-2271.554","463","24"
"3723","-1377.424","-2143.001","463","25"
"3724","-1484.206","-2080.058","463","26"
"3725","-1580.634","-2036.653","463","27"
"3726","-1639.761","-1980.951","463","28"
"3727","-1641.946","-1806.376","463","29"
"3728","-1768.27","-1806.465","463","30"
"3729","-1847.881","-1811.141","463","31"
"3732","-1905.566","-2020.558","463","32"
"3733","-1945.544","-2154.219","463","33"
"3734","-1990.082","-2241.418","463","34"
"3735","-2033.53","-2277.339","463","35"
"3736","-2162.438","-2310.714","463","36"
"3737","-2215.919","-2347.36","463","37"
"3738","-2334.811","-2339.822","463","38"
"3739","-2444.627","-2317.55","463","39"
"3740","-2530.338","-2312.242","463","40"
"3741","420.457","5078.168","464","1"
"3742","-416.9074","4699.417","464","2"
"3743","-398.6549","2326.509","464","3"
"3744","581.3735","2240.759","464","4"
"3745","1786.079","2256.73","464","5"
"3746","2030.215","2886.464","464","6"
"3747","2009.681","4688.959","464","7"
"3748","1306.936","5067.712","464","8"
"3749","1129.444","4489.887","464","9"
"3750","1094.078","4332.454","464","10"
"3751","1055.29","4275.413","464","11"
"3752","983.9783","4271.737","464","12"
"3753","948.2327","4277.821","464","13"
"3754","860.4846","4316.12","464","14"
"3755","833.3222","4316.12","464","15"
"3756","791.56","4296.075","464","16"
"3757","755.0538","4261.85","464","17"
"3758","700.2945","4276.3","464","18"
"3759","650.8589","4277.821","464","19"
"3760","599.9023","4312.046","464","20"
"3761","542.8614","4372.89","464","21"
"3762","482.7782","4443.621","464","22"
"3763","482.0915","4444.825","465","1"
"3764","542.9354","4373.713","465","2"
"3765","598.4553","4312.49","465","3"
"3766","650.933","4278.265","465","4"
"3767","700.7488","4275.983","465","5"
"3768","755.5082","4261.913","465","6"
"3769","792.0145","4296.899","465","7"
"3770","833.2062","4315.111","465","8"
"3771","859.1191","4314.296","465","9"
"3772","949.4476","4278.075","465","10"
"3773","985.9538","4270.66","465","11"
"3774","1056.304","4274.082","465","12"
"3775","1095.473","4332.264","465","13"
"3776","1131.979","4488.557","465","14"
"3777","1168.865","4601.117","465","15"
"3778","1313.369","5072.656","465","16"
"3779","861.6045","5187.879","465","17"
"3780","415.9242","5076.459","465","18"
"3831","-2678.767","-4431.932","443","5"
"3832","1644.513","130.4154","443","32"
"3833","1945.472","13.17463","443","28"
"3834","2084.051","-23.90989","443","27"
"3835","7365.67","1891.067","441","19"
"3836","1186.356","-208.2736","450","111"
"3837","790.7308","21.71354","476","1"
"3838","983.9603","72.70421","476","2"
"3839","1163.961","48.95566","476","3"
"3840","1351.37","37.67471","476","4"
"3841","1623.18","384.0185","476","6"
"3842","1759.807","658.2487","476","7"
"3843","1794.939","850.5024","476","8"
"3844","1735.409","1010.226","476","9"
"3845","1712.324","1153.536","476","10"
"3846","1552.15","1142.988","476","11"
"3847","1420.888","1079.377","476","12"
"3848","1110.136","1051.77","476","14"
"3849","973.9031","1065.087","476","15"
"3869","748.1052","1086.428","476","17"
"3870","774.1406","955.9004","476","18"
"3871","825.8634","829.0325","476","19"
"3872","831.719","765.5984","476","20"
"3873","799.514","610.4291","476","21"
"3874","722.806","436.7176","476","22"
"3875","729.0498","237.244","476","23"
"3876","724.9782","91.0026","476","24"
"3919","4198.278","422.2458","461","14"
"3920","4827.899","197.1421","461","41"
"3921","5036.958","289.595","461","34"
"3922","4478.435","663.0793","461","51"
"3923","4506.463","601.024","461","50"
"3924","3918.272","580.6797","461","59"
"3925","4128.976","149.009","461","10"
"3926","3868.615","437.894","461","61"
"3927","4497.124","226.5072","461","21"
"3929","4669.292","-72.65864","461","27"
"3930","4693.084","260.0602","461","44"
"3932","3703.642","392.164","461","64"
"3933","4564.452","168.9607","461","23"
"3934","4587.358","106.2635","461","24"
"3935","4774.163","-56.70004","461","29"
"3936","4983.43","149.0957","461","32"
"3937","5036.596","328.4053","461","35"
"3993","-2273.908","-2573.843","463","8"
"4015","4624.642","487.912","461","47"
"4016","4396.601","794.7015","461","54"
"4017","4466.825","740.2927","461","52"
"4018","4028.391","711.1902","461","56"
"4019","3809.78","381.6002","461","63"
"4020","4122.737","399.3147","461","11"
"4021","4157.322","427.9953","461","13"
"4022","4458.891","253.8026","461","20"
"4023","4533.966","200.2374","461","22"
"4024","4785.767","163.9647","461","42"
"4025","4847.345","236.51","461","40"
"4027","4153.69","759.7237","461","55"
"4028","3949.927","649.2592","461","58"
"4177","-2295.89","-2533.77","463","7"
"4178","-2241.903","-2600.411","463","9"
"4210","211.0063","7034.438","520","1"
"4228","253.3596","6135.167","520","2"
"4230","1222.738","3101.079","520","14"
"4231","1070.867","2297.37","520","20"
"4232","1591.594","2093.593","520","25"
"4233","1944.968","2394.52","520","35"
"4234","1933.328","2588.842","520","37"
"4235","2015.547","2776.178","520","39"
"4236","2210.13","2916.64","520","41"
"4237","2575.654","2905.407","520","43"
"4238","2976.51","3062.747","520","46"
"4239","3111.798","3791.503","520","49"
"4240","3265.31","4426.09","520","50"
"4241","3716.606","4517.744","520","52"
"4242","4194.548","4504.522","520","53"
"4243","4331.604","6502.874","520","57"
"4244","3355.486","7496.566","520","60"
"4245","1310.873","7480.605","520","62"
"4256","2845.368","953.0739","521","1"
"4257","2765.022","1047.274","521","2"
"4258","2698.529","1149.785","521","3"
"4259","2670.823","1266.148","521","4"
"4260","2593.247","1329.871","521","5"
"4261","2526.754","1437.923","521","6"
"4262","2490.736","1612.468","521","7"
"4263","2474.113","1781.473","521","8"
"4264","2404.849","1886.754","521","9"
"4265","2327.273","2011.43","521","10"
"4266","2332.814","2219.222","521","11"
"4267","2523.983","2180.434","521","12"
"4268","2654.199","2246.927","521","13"
"4269","2684.676","2368.832","521","14"
"4270","2789.957","2499.049","521","15"
"4271","2909.091","2637.577","521","16"
"4272","2859.221","2765.023","521","17"
"4273","2878.615","2848.139","521","18"
"4274","3094.719","3047.62","521","19"
"4275","3224.935","2906.321","521","20"
"4276","3241.559","2706.841","521","21"
"4277","3202.771","2521.213","521","22"
"4278","3091.948","2404.849","521","23"
"4279","3014.373","2227.533","521","24"
"4280","3072.554","2041.906","521","25"
"4281","3080.866","1823.031","521","26"
"4282","3136.277","1618.01","521","27"
"4283","3055.931","1451.776","521","28"
"4284","3211.083","1255.066","521","29"
"4285","3247.1","1152.555","521","30"
"4286","3078.096","964.1561","521","31"
"4291","247.0894","-814.4462","439","130"
"4292","20.91971","-805.0203","439","128"
"4293","-95.00687","-673.5425","439","126"
"4294","-223.6571","-518.0311","439","124"
"4295","-270.3105","-515.2036","439","123"
"4296","-317.6708","-460.775","439","122"
"4297","-325.4464","-415.5353","439","121"
"4298","-394.7197","-331.4178","439","120"
"4299","-640.7103","-277.6956","439","118"
"4300","-606.7807","-211.2499","439","117"
"4301","-688.7775","-101.6851","439","116"
"4302","-748.1546","103.3071","439","113"
"4303","-768.6539","139.3574","439","112"
"4304","-714.9316","-50.79044","439","115"
"4305","-809.6522","185.3041","439","111"
"4306","-957.0446","561.9026","439","105"
"4307","-934.4657","521.2647","439","106"
"4308","-918.0712","465.9332","439","107"
"4309","-908.8494","383.9609","439","108"
"4310","-893.992","330.6786","439","109"
"4311","-879.3052","264.5884","439","110"
"4312","-942.1507","707.2397","439","103"
"4313","-895.5289","768.7192","439","102"
"4314","-898.6027","836.8588","439","101"
"4315","-1000.044","1220.592","450","41"
"4316","-1010.803","1276.436","450","42"
"4317","-917.559","1020.272","439","99"
"4318","-918.5837","1104.806","439","98"
"4319","-954.9588","1203.173","439","97"
"4320","-997.4823","1222.641","439","96"
"4321","-1009.266","1277.461","439","95"
"4322","-1070.233","1316.91","439","94"
"4323","-1050.252","1354.822","439","93"
"4324","-1067.309","1685.672","439","90"
"4325","-1115.809","1498.502","439","91"
"4326","-1102.844","1819.921","439","89"
"4327","-1083.717","1953.809","439","88"
"4328","-1101.478","2108.874","439","87"
"4329","-1029.069","2218.854","439","86"
"4330","-1147.246","2407.391","439","84"
"4331","-1229.218","2467.503","439","83"
"4332","-1365.839","2503.025","439","81"
"4333","-1335.099","2463.406","439","80"
"4334","-1343.979","2388.947","439","79"
"4335","-1397.261","2304.242","439","77"
"4336","-1453.276","2301.509","439","76"
"4337","-1487.431","2205.192","439","75"
"4338","-1588.53","2231.832","439","74"
"4339","-1735.397","2069.937","439","71"
"4340","-1703.292","1985.232","439","70"
"4341","-1777.067","1912.14","439","69"
"4342","-1841.28","1819.92","439","67"
"4343","-1811.223","1802.843","439","68"
"4344","-1878.85","1755.026","439","66"
"4345","-1818.737","1724.286","439","65"
"4346","-1860.406","1668.954","439","64"
"4347","-1882.948","1630.018","439","63"
"4348","-1873.385","1582.884","439","62"
"4349","-1833.765","1541.214","439","61"
"4350","-1930.083","1570.588","439","60"
"4351","-1953.991","1510.474","439","59"
"4352","-1917.787","1423.721","439","58"
"4353","-1960.139","1377.27","439","57"
"4354","-1995.66","1227.67","439","56"
"4355","-2053.724","1162.092","439","55"
"4356","-2050.991","1076.021","439","54"
"4357","-2046.893","965.3581","439","52"
"4358","-2025.034","865.6251","439","51"
"4359","-1999.076","795.9482","439","50"
"4360","-1954.674","778.1876","439","49"
"4361","-1895.927","783.6522","439","48"
"4362","-1794.828","752.2293","439","47"
"4363","-1668.454","655.2289","439","45"
"4364","-1695.095","700.9969","439","46"
"4365","-1592.629","632.0031","439","44"
"4366","-1588.531","585.5522","439","43"
"4367","-1551.643","550.7141","439","42"
"4368","-1462.84","408.6285","439","40"
"4369","-1451.227","342.3673","439","39"
"4370","-1369.938","153.8308","439","36"
"4371","-1415.023","264.4933","439","38"
"4372","-1376.769","246.0496","439","37"
"4373","-1298.895","93.0344","439","35"
"4374","-1296.163","30.18896","439","34"
"4375","-1287.965","-59.29742","439","33"
"4376","-1197.796","-211.6298","439","32"
"4377","-1192.331","-294.2853","439","31"
"4378","-1170.472","-324.3421","439","30"
"4379","-1146.563","-292.9193","439","29"
"4380","-1111.042","-308.6306","439","28"
"4381","-1083.035","-401.5326","439","26"
"4382","-980.5695","-360.5465","439","24"
"4383","-1114.458","-343.4688","439","27"
"4384","-1004.478","-401.5327","439","25"
"4385","-962.1257","-387.1876","439","23"
"4386","-1029.07","-472.5753","439","22"
"4388","672.816","4916.444","520","4"
"4389","1147.877","3551.109","520","11"
"4390","1130.018","3415.639","520","12"
"4392","1211.006","2295.263","520","21"
"4394","1666.982","2062.436","520","26"
"4395","1819.339","2053.708","520","28"
"4396","-1234.682","-586.6541","439","20"
"4397","-1249.711","-667.9434","439","19"
"4398","-1191.648","-697.9996","439","18"
"4399","-1133.584","-687.0701","439","17"
"4400","-1043.414","-616.7106","439","16"
"4401","-981.2518","-634.4712","439","15"
"4402","-904.7444","-611.2457","439","14"
"4403","-913.6247","-562.0623","439","13"
"4404","-852.8285","-556.5975","439","12"
"4405","-814.5746","-605.0976","439","11"
"4406","-768.8069","-607.8303","439","10"
"4407","-770.8561","-653.598","439","9"
"4408","-664.292","-699.366","439","7"
"4409","-667.0245","-769.7259","439","6"
"4410","-645.8483","-813.4445","439","5"
"4411","-695.0318","-976.7059","439","4"
"4412","1917.999","2140.514","520","32"
"4413","1947.411","2315.068","520","34"
"4414","2914.8","2996.205","520","45"
"4415","2801.143","2903.257","520","44"
"4416","2982.819","3306.76","520","47"
"4417","-646.0464","-815.114","523","1"
"4418","-667.2227","-769.0044","523","2"
"4419","-851.4897","-554.8515","523","8"
"4420","-1190.651","-696.7665","523","14"
"4421","-1233.174","-586.6156","523","16"
"4422","-1051.297","-550.2405","523","17"
"4423","-1196.799","-210.5672","523","28"
"4424","-1368.429","154.2105","523","32"
"4425","-1588.217","586.1027","523","39"
"4426","-1794.173","752.6093","523","43"
"4427","-1997.567","796.6693","523","46"
"4428","-2052.386","1161.959","523","51"
"4429","-1959.143","1376.625","523","53"
"4430","-1877.682","1755.235","523","62"
"4431","-1776.241","1911.495","523","65"
"4432","-1644.573","2199.936","523","69"
"4433","-1451.426","2300.352","523","72"
"4434","-1273.136","2634.902","523","78"
"4435","-1425.809","2787.575","523","79"
"4436","-3624.509","4611.684","523","86"
"4437","-4560.23","3647.263","523","87"
"4439","-4873.776","1565.162","523","88"
"4440","-4674.994","-4.61122","523","89"
"4441","-3972.079","-1031.316","523","90"
"4442","-2310.087","-1005.7","523","91"
"4443","-1360.231","-993.4039","523","92"
"4444","-621.2039","-1035.837","523","93"
"4445","-695.9979","-976.1123","523","94"
"4446","-663.8068","-698.218","523","3"
"4447","-710.4279","-698.1321","523","4"
"4448","-770.541","-653.0471","523","5"
"4449","-767.8086","-607.2792","523","6"
"4450","-812.8936","-603.8636","523","7"
"4451","-906.3079","-610.1826","523","10"
"4452","-914.5054","-561.5114","523","9"
"4453","-980.0833","-633.2373","523","11"
"4454","-1041.563","-615.3059","523","12"
"4455","-1134.806","-685.4948","523","13"
"4456","-1249.055","-667.0507","523","15"
"4457","-1027.218","-473.3909","523","18"
"4458","-1082.036","-400.1281","523","22"
"4459","-1169.132","-323.2789","523","26"
"4460","-1190.65","-294.0763","523","27"
"4461","-1113.288","-342.7473","523","23"
"4462","-1109.703","-307.9091","523","24"
"4463","-1003.138","-400.128","523","21"
"4464","-960.6148","-387.3198","523","19"
"4465","-980.5957","-360.1664","523","20"
"4466","-1146.206","-291.6013","523","25"
"4467","-1286.584","-57.4675","523","29"
"4468","-1294.781","31.16522","523","30"
"4469","-1298.879","93.66913","523","31"
"4470","-1376.241","246.3431","523","33"
"4471","-1413.641","265.2992","523","34"
"4472","-1450.529","342.1483","523","35"
"4473","-1461.8","409.2631","523","36"
"4474","-1500.737","533.2466","523","37"
"4475","-1551.457","551.6904","523","38"
"4476","-1591.931","631.6136","523","40"
"4477","-1666.731","656.2053","523","41"
"4478","-1693.884","702.3147","523","42"
"4479","-1895.741","784.7996","523","44"
"4480","-1954.659","779.6761","523","45"
"4481","-2023.823","865.7474","523","47"
"4482","-2045.853","965.6512","523","48"
"4483","-2015.626","1010.736","523","49"
"4484","-2049.952","1076.314","523","50"
"4485","-1994.108","1227.451","523","52"
"4486","-1916.747","1424.185","523","54"
"4487","-1952.609","1510.256","523","55"
"4488","-1929.043","1569.686","523","56"
"4489","-1881.908","1630.141","523","59"
"4490","-1872.174","1582.494","523","58"
"4491","-1833.237","1539.971","523","57"
"4492","-1859.366","1667.541","523","60"
"4493","-1817.355","1724.921","523","61"
"4494","-1840.922","1818.165","523","63"
"4495","-1810.695","1801.771","523","64"
"4496","-1731.284","2069.205","523","67"
"4497","-1700.545","1985.184","523","66"
"4498","-1680.564","2123.512","523","68"
"4499","-1586.808","2230.076","523","70"
"4500","-1486.391","2202.923","523","71"
"4501","-1406.468","2358.671","523","74"
"4502","-1395.709","2303.339","523","73"
"4503","-1364.457","2503.147","523","77"
"4504","-1332.693","2463.186","523","76"
"4505","-1342.94","2388.386","523","75"
"4506","-1679.539","2123","439","72"
"4913","-1746.108","3071.698","523","80"
"4914","-2066.777","3298.839","523","81"
"4915","-2334","3579.422","523","82"
"4916","-2547.781","3953.537","523","83"
"4917","-2841.724","4341.01","523","84"
"4918","-3108.948","4621.594","523","85"
"4919","1193.749","2775.966","520","15"
"4920","1158.646","2653.032","520","16"
"4921","1222.296","3694.522","520","10"
"4922","1242.737","3820.585","520","9"
"4924","1168.255","3931.089","520","8"
"4925","1023.041","4000.888","520","7"
"4927","861.9536","4357.985","520","6"
"4929","793.7782","4697.221","520","5"
"4930","4163.091","7109.702","520","58"
"4931","2426.45","7553.525","520","61"
"4932","4654.345","5277.873","520","55"
"4933","3453.128","4515.5","520","51"
"4934","4638.403","6050.282","520","56"
"4935","4502.299","4656.906","520","54"
"4936","872.1219","7373.719","520","63"
"4937","3720.642","7469.571","520","59"
"4938","3715.615","4517.936","441","26"
"4939","4196.619","4504.575","441","25"
"4940","4637.268","4467.465","441","23"
"4941","1171.858","2527.597","571","1"
"4942","1200.679","3453.661","571","6"
"4943","1294.652","3668.202","571","8"
"4944","989.5771","4255.151","571","13"
"4945","943.1631","4433.18","571","14"
"4946","561.2073","7216.675","571","20"
"4947","-93.64319","6948.814","571","21"
"4948","-1453.295","6799.742","571","22"
"4949","1201.937","3321.333","571","5"
"4950","1276.118","3074.49","571","4"
"4951","1279.954","2842.632","571","3"
"4952","1263.328","2653.706","571","2"
"4953","1239.554","3531.141","571","7"
"4954","1326.951","3840.653","571","9"
"4955","1322.688","3936.151","571","10"
"4956","1168.784","4018.431","571","11"
"4957","1064.761","4121.603","571","12"
"4958","949.2266","4578.198","571","15"
"4959","908.2992","4771.75","571","16"
"4960","795.3234","4983.634","571","17"
"4961","637.2562","5457.901","571","18"
"4962","-2568.71","6022.967","571","23"
"4963","-2952.405","5163.495","571","24"
"4964","-2842.412","4341.538","571","26"
"4965","-3109.293","4622.059","571","25"
"4966","-2547.497","3953.63","571","27"
"4967","1106.141","2367.399","571","66"
"4968","745.7905","2299.983","571","63"
"4970","-117.0374","2411.04","571","50"
"4971","-1150.229","2564.266","571","37"
"4972","-1497.768","2826.76","571","33"
"4973","-1746.507","3071.603","571","30"
"4974","-2334.12","3580.063","571","28"
"4975","-2066.388","3298.688","571","29"
"4977","-1580.812","2890.089","571","32"
"4978","-1208.637","2613.533","571","36"
"4979","-274.8941","2443.185","571","48"
"4980","44.537","2271.099","571","52"
"4982","727.6893","2076.899","571","61"
"4983","644.4438","2073.915","571","60"
"4984","427.7266","2164.426","571","56"
"4985","1124.438","2462.101","571","67"
"4986","1937.622","2196.425","520","33"
"4988","1963.9","2663.311","520","38"
"4989","2102.95","2856.847","520","40"
"4990","2408.924","2906.342","520","42"
"4991","3047.482","3538.12","520","48"
"4992","-1115.249","2556.186","450","58"
"4993","-993.1063","2515.258","450","59"
"4994","-838.3505","2431.888","450","61"
"4996","-672.227","2397.456","450","64"
"4997","-469.085","2388.366","450","68"
"4998","-364.0366","2419.493","450","69"
"4999","-272.8488","2454.32","450","70"
"5000","-145.0157","2431.105","450","72"
"5001","-21.72373","2366.897","450","75"
"5002","28.4764","2291.438","450","77"
"5003","94.98324","2258.184","450","78"
"5004","316.2462","2178.249","450","80"
"5005","416.6458","2172.493","450","81"
"5006","462.1487","2168.124","450","82"
"5007","730.9863","2290.546","571","62"
"5016","-1303.797","2654.369","571","35"
"5019","-1015.638","2509.399","571","39"
"5020","-1075.032","2530.38","571","38"
"5022","-861.9243","2427.63","571","40"
"5023","-761.6038","2400.09","571","41"
"5025","-694.9388","2396.842","571","42"
"5027","-520.6675","2387.113","571","45"
"5028","-176.7379","2444.092","571","49"
"5030","270.72","2179.951","571","54"
"5032","-28.43741","2344.515","450","76"
"5033","-50.81957","2399.511","450","74"
"5034","-82.15446","2397.593","450","73"
"5035","-644.9622","2401.02","450","65"
"5036","-805.5311","2419.177","450","62"
"5037","-1178.557","2601.909","450","57"
"5043","-1401.82","2749.525","571","34"
"5045","-371.5893","2409.908","571","47"
"5046","-453.6592","2384.457","571","46"
"5047","-581.0825","2393.82","571","44"
"5049","-618.0651","2378.365","571","43"
"5050","-1676.203","2981.057","571","31"
"5051","-27.91547","2327.445","571","51"
"5052","1166.107","3263.415","520","13"
"5053","1130.962","2539.694","520","17"
"5054","1111.318","2460.043","520","18"
"5057","1103.478","2397.407","520","19"
"5099","1749.877","2059.887","520","27"
"5100","1334.312","2290.367","520","22"
"5103","445.6298","6212.928","571","19"
"5104","1426.259","2262.101","520","23"
"5105","1522.055","2171.734","520","24"
"5106","1938.855","2512.893","520","36"
"5107","1864.967","2052.043","520","29"
"5108","1885.4","2064.662","520","30"
"5127","446.2672","5466.92","520","3"
"5128","1741.336","1785.709","441","51"
"5129","1760.878","1626.116","441","53"
"5130","867.7944","1070.904","476","16"
"5131","1260.866","1058.383","476","13"
"5155","1088.948","-185.9995","443","38"
"5160","411.4316","1740.095","450","93"
"5161","416.0087","1546.863","450","95"
"5162","359.2184","1653.142","450","94"
"5180","1706.668","1155.325","581","1"
"5181","1559.828","1135.931","581","2"
"5182","1421.3","1072.208","581","3"
"5183","1263.378","1050.044","581","4"
"5184","1110.997","1044.503","581","5"
"5185","969.6981","1055.585","581","6"
"5186","867.1876","1066.667","581","7"
"5187","748.0526","1086.061","581","8"
"5188","725.8889","1268.919","581","9"
"5189","626.1483","1401.906","581","10"
"5190","504.2436","1501.646","581","11"
"5191","405.1961","1538.356","581","12"
"5192","348.8613","1654.258","581","13"
"5193","404.5031","1748.226","581","14"
"5194","484.8495","1789.784","581","15"
"5195","498.7023","1900.607","581","16"
"5196","509.9618","2064.392","581","18"
"5197","724.0208","2080.118","581","21"
"5198","742.7543","2302.946","581","23"
"5199","916.409","2304.126","581","24"
"5200","1070.946","2304.995","581","25"
"5201","1213.402","2300.035","581","26"
"5202","1802.237","1984.564","581","35"
"5203","1755.516","1901.414","581","37"
"5204","1716.046","1858.084","581","38"
"5205","1739.915","1787.014","581","39"
"5206","1770.391","1712.209","581","40"
"5207","1767.62","1629.092","581","41"
"5208","1764.85","1565.369","581","42"
"5209","1701.127","1410.217","581","43"
"5210","1670.651","1285.542","581","44"
"5258","1894.632","2098.378","520","31"
"5259","1782.772","2063.921","581","33"
"5260","1833.209","2057.429","581","34"
"5261","1777.778","1942.573","581","36"
"5262","1738.827","2067.416","581","32"
"5263","1672.41","2067.916","581","31"
"5264","1594.507","2099.875","581","30"
"5265","1519.101","2185.269","581","29"
"5266","1429.214","2269.164","581","28"
"5267","1331.836","2298.128","581","27"
"5268","1073.992","2297.129","571","65"
"5269","916.8546","2299.127","571","64"
"5270","638.5356","2120.683","571","59"
"5271","583.2715","2130.671","571","58"
"5272","498.0446","2153.975","571","57"
"5273","348.2321","2161.965","571","55"
"5274","160.467","2218.561","571","53"
"5275","-611.7339","2401","450","66"
"5276","564.2946","2077.404","581","19"
"5277","498.8764","2004.495","581","17"
"5278","671.6604","2081.898","581","20"
"5279","727.3638","2292.918","581","22"
"5280","595.2559","2067.416","450","89"
"5281","627.7153","2125.843","450","84"
"5282","648.6891","2123.346","450","85"
"5283","649.6878","2101.374","450","86"
"5284","649.1885","2083.396","450","87"
"5285","625.7178","2071.411","450","88"
"5348","4446.042","2101.374","595","1"
"5349","4354.157","2480.899","595","2"
"5350","4406.092","2900.375","595","3"
"5351","4238.302","3215.98","595","4"
"5352","4022.572","3587.516","595","5"
"5353","3770.886","3747.316","595","6"
"5354","3419.325","3883.146","595","7"
"5355","3187.615","3731.336","595","8"
"5356","3139.675","3491.636","595","9"
"5357","3207.59","3227.965","595","10"
"5358","3239.55","3028.215","595","11"
"5359","3303.47","2840.45","595","12"
"5360","3303.47","2664.669","595","13"
"5361","3263.521","2504.869","595","14"
"5362","3159.65","2349.064","595","15"
"5363","3115.705","2201.249","595","16"
"5364","3163.645","1997.504","595","17"
"5365","3195.605","1785.768","595","18"
"5366","3223.57","1598.003","595","19"
"5367","3211.585","1434.208","595","20"
"5368","3311.46","1270.412","595","21"
"5369","3483.246","1034.707","595","22"
"5370","3583.121","894.8818","595","23"
"5371","3675.006","763.0467","595","24"
"5372","3870.761","775.0317","595","25"
"5373","3926.691","974.782","595","26"
"5374","3986.616","1182.522","595","27"
"5375","4146.417","1346.318","595","28"
"5376","4282.247","1470.163","595","29"
"5377","4509.962","1570.038","595","30"
"5378","4621.823","1753.808","595","31"
"5379","4529.938","1949.563","595","32"
"5454","7509.613","7509.612","602","1"
"5455","3725.023","7465.283","602","2"
"5456","4157.233","7113.421","602","3"
"5457","4329.007","6501.127","602","4"
"5458","4633.769","6041.214","602","5"
"5459","4650.393","5282.081","602","6"
"5460","4500.782","4639.31","602","7"
"5461","4617.146","4467.535","602","8"
"5462","5415.068","3824.763","602","9"
"5463","6118.791","3564.33","602","10"
"5464","6650.738","3536.625","602","11"
"5465","7498.53","3459.049","602","12"
"6095","1853.744","101.0276","443","30"
"6096","1328.633","49.33847","443","35"
"6097","1429.661","131.571","476","5"
"6158","-523.8451","5121.598","641","1"
"6159","-416.9787","5182.189","641","2"
"6161","-264.3362","5190.678","641","3"
"6162","-148.6475","5093.3","641","4"
"6168","-59.92497","5005.244","641","5"
"6169","41.44835","4988.764","641","6"
"6172","256.1797","5015.73","641","7"
"6175","434.9563","4972.784","641","8"
"6178","653.6829","4832.959","641","9"
"6179","899.8762","4456.43","641","10"
"6180","1209.489","4230.712","641","11"
"6181","1313.359","4679.151","641","12"
"6182","1485.145","5089.638","641","13"
"6183","1455.182","5375.281","641","14"
"6184","1373.284","5682.897","641","15"
"6185","1309.365","5886.642","641","16"
"6186","1199.502","6106.367","641","17"
"6187","1097.629","6296.129","641","18"
"6188","1133.584","6505.867","641","19"
"6189","1163.547","6829.463","641","20"
"6190","1193.509","7199.001","641","21"
"6191","1273.409","7420.724","641","22"
"6192","1413.234","7514.607","641","23"
"6193","1581.025","7614.482","641","24"
"6194","1728.84","7730.337","641","25"
"6195","1984.52","7840.2","641","26"
"6196","2874.907","8828.964","641","27"
"6197","2872.909","9853.683","641","28"
"6199","1981.528","10406.99","641","29"
"6200","-61.91787","10554.81","641","30"
"6201","-948.8093","10247.19","641","31"
"6202","-431.456","9036.708","641","32"
"6203","-414.6473","8942.323","641","33"
"6205","-428.9626","8841.782","641","34"
"6207","-351.06","8804.995","641","35"
"6208","-311.2764","8776.696","641","36"
"6209","-336.0787","8738.244","641","37"
"6211","-417.3105","8695.631","641","38"
"6212","-489.2206","8642.364","641","39"
"6214","-463.2531","8492.552","641","40"
"6215","-425.467","8428.466","641","41"
"6216","-445.1092","8359.552","641","42"
"6217","-452.9327","8286.476","641","43"
"6218","-466.5823","8224.221","641","44"
"6219","-465.2506","8169.788","641","45"
"6221","-409.9864","8028.465","641","46"
"6222","-427.9639","7926.593","641","47"
"6223","-425.9664","7736.83","641","48"
"6224","-383.2703","7634.707","641","49"
"6225","-386.2665","7550.812","641","50"
"6226","-414.2316","7491.885","641","51"
"6227","-432.2091","7408.989","641","52"
"6228","-433.2079","7276.155","641","53"
"6229","-421.2228","7123.346","641","54"
"6231","-461.173","6845.694","641","55"
"6232","-522.0968","6657.928","641","56"
"6233","-526.0917","6569.039","641","57"
"6234","-617.9769","6497.129","641","58"
"6235","-648.9383","6402.249","641","59"
"6236","-651.9344","6309.364","641","60"
"6237","-661.9219","6289.389","641","61"
"6238","-931.5848","6287.392","641","62"
"6239","-1076.903","6288.89","641","64"
"6241","-1143.819","6313.858","641","65"
"6242","-1216.229","6221.474","641","66"
"6243","-1247.69","6122.099","641","67"
"6244","-1063.42","6016.729","641","68"
"6245","-1007.49","5946.817","641","69"
"6246","-991.5099","5872.909","641","70"
"6247","-1023.47","5835.956","641","71"
"6248","-1089.387","5821.973","641","72"
"6249","-1164.294","5762.048","641","73"
"6250","-1164.294","5681.149","641","74"
"6251","-1186.266","5633.209","641","75"
"6252","-1208.239","5604.245","641","76"
"6253","-1258.177","5562.298","641","77"
"6255","-1248.189","5472.411","641","78"
"6258","-1131.335","5479.401","641","79"
"6259","-1057.427","5424.47","641","80"
"6260","-1059.425","5359.551","641","81"
"6262","-1132.334","5293.634","641","82"
"6265","-1156.304","5134.832","641","83"
"6266","-1117.353","5077.903","641","84"
"6269","-802.7459","4954.058","641","85"
"6270","-678.9007","5034.957","641","86"
"6272","1461.467","2970.169","642","1"
"6273","1577.322","3986.898","642","2"
"6274","918.1458","4470.294","642","3"
"6275","659.1364","4839.167","642","4"
