Unknown0,Unknown1,Unknown2,Unknown3,Unknown4
"11256","3330","7","205","24"
"11257","3331","7","205","24"
"11258","3697","7","206","24"
"11259","3698","7","206","24"
"11260","3699","7","206","24"
"11261","3700","7","206","24"
"11262","3701","7","206","24"
"11263","3702","7","206","24"
"11264","3703","7","206","24"
"11265","3704","7","206","24"
"11266","3705","7","206","24"
"11267","3706","7","206","24"
"11268","3707","7","206","24"
"11269","3708","7","208","24"
"11270","3709","7","209","24"
"11271","8963","7","215","24"
"11272","8964","7","215","24"
"11273","7776","7","225","24"
"11274","7777","7","225","24"
"11275","7778","7","225","24"
"11276","7865","7","242","24"
"11277","7866","7","242","24"
"11278","-8600","7","12","25"
"11279","-7179","7","12","25"
"11280","-7178","7","12","25"
"11281","3934","8","12","25"
"11282","3935","8","12","25"
"11283","3936","8","12","25"
"11284","3937","8","12","25"
"11285","3938","8","12","25"
"11286","3939","8","12","25"
"11287","3940","8","12","25"
"11288","3941","8","12","25"
"11289","3942","8","12","25"
"11290","3943","8","12","25"
"11291","3944","8","12","25"
"11292","3945","8","12","25"
"11293","3946","8","12","25"
"11294","3947","8","12","25"
"11295","3948","8","12","25"
"11296","3949","8","12","25"
"11297","-8577","7","17","25"
"11298","-8576","7","17","25"
"11299","-8575","7","17","25"
"11300","-8574","7","17","25"
"11301","-4632","7","19","25"
"11302","-4631","7","19","25"
"11303","-4630","7","19","25"
"11304","-4629","7","19","25"
"11305","-4628","7","19","25"
"11306","-4627","7","19","25"
"11307","-4626","7","19","25"
"11308","-4625","7","19","25"
"11309","-8564","7","20","25"
"11310","-2023","8","32","25"
"11311","-2022","8","32","25"
"11312","1104","8","33","25"
"11313","-18594","8","34","25"
"11314","1105","8","43","25"
"11315","1106","8","43","25"
"11316","1107","8","43","25"
"11317","-765","7","44","25"
"11318","-763","7","44","25"
"11319","-762","7","44","25"
"11320","-758","7","44","25"
"11321","-18548","8","44","25"
"11322","-18547","8","44","25"
"11323","-18546","8","44","25"
"11324","-18545","8","44","25"
"11325","-18531","8","45","25"
"11326","-18530","8","45","25"
"11327","-18529","8","45","25"
"11328","-2441","7","58","25"
"11329","-18532","8","60","25"
"11330","1036","8","62","25"
"11331","1037","8","62","25"
"11332","1038","8","62","25"
"11333","1039","8","62","25"
"11334","1040","8","62","25"
"11335","1041","8","62","25"
"11336","1042","8","62","25"
"11337","1043","8","62","25"
"11338","1044","8","62","25"
"11339","1045","8","62","25"
"11340","1046","8","62","25"
"11341","1047","8","62","25"
"11342","1048","8","62","25"
"11343","1049","8","62","25"
"11344","1050","8","62","25"
"11345","1051","8","62","25"
"11346","1052","8","62","25"
"11347","1053","8","62","25"
"11348","1054","8","62","25"
"11349","1055","8","62","25"
"11350","1056","8","62","25"
"11351","1057","8","62","25"
"11352","1058","8","62","25"
"11353","1059","8","62","25"
"11354","1060","8","62","25"
"11355","1061","8","62","25"
"11356","1062","8","62","25"
"11357","1063","8","62","25"
"11358","1064","8","62","25"
"11359","1065","8","62","25"
"11360","1066","8","62","25"
"11361","1068","8","62","25"
"11362","1069","8","62","25"
"11363","1070","8","62","25"
"11364","1071","8","62","25"
"11365","1072","8","62","25"
"11366","1073","8","62","25"
"11367","1074","8","62","25"
"11368","1075","8","62","25"
"11369","1076","8","62","25"
"11370","1077","8","62","25"
"11371","1078","8","62","25"
"11372","1079","8","62","25"
"11373","1081","8","62","25"
"11374","3950","8","62","25"
"11375","-4230","7","69","25"
"11376","-4229","7","69","25"
"11377","-4228","7","69","25"
"11378","-4227","7","69","25"
"11379","-4226","7","69","25"
"11380","-4225","7","69","25"
"11381","-4224","7","69","25"
"11382","-4223","7","69","25"
"11383","1108","8","73","25"
"11384","-30412","9","73","25"
"11385","1110","8","74","25"
"11386","-18539","8","74","25"
"11387","1113","8","75","25"
"11388","1114","8","75","25"
"11389","-18538","8","75","25"
"11390","-18537","8","75","25"
"11391","1084","8","76","25"
"11392","-18623","8","76","25"
"11393","-18622","8","76","25"
"11394","-18621","8","76","25"
"11395","-18620","8","76","25"
"11396","-12094","8","76","25"
"11397","13822","9","76","25"
"11398","23931","9","76","25"
"11399","-30110","9","76","25"
"11400","-26092","9","76","25"
"11401","-26091","9","76","25"
"11402","2652","10","76","25"
"11403","2653","10","76","25"
"11404","-13595","8","78","25"
"11405","-13594","8","78","25"
"11406","-13593","8","78","25"
"11407","-13592","8","78","25"
"11408","-13591","8","78","25"
"11409","-13590","8","78","25"
"11410","-13589","8","78","25"
"11411","-13588","8","78","25"
"11412","-13587","8","78","25"
"11413","-13586","8","78","25"
"11414","-12847","8","80","25"
"11415","-12846","8","80","25"
"11416","-12845","8","80","25"
"11417","-12844","8","80","25"
"11418","-12843","8","80","25"
"11419","-12842","8","80","25"
"11420","-12841","8","80","25"
"11421","-12840","8","80","25"
"11422","-12839","8","80","25"
"11423","-12838","8","80","25"
"11424","-2440","7","85","25"
"11425","18913","9","85","25"
"11426","-18602","8","86","25"
"11427","-18597","8","86","25"
"11428","-12084","8","86","25"
"11429","24732","9","86","25"
"11430","28686","9","86","25"
"11431","-30418","9","86","25"
"11432","-345","9","86","25"
"11433","3987","10","86","25"
"11434","1097","8","87","25"
"11435","1099","8","87","25"
"11436","1100","8","87","25"
"11437","1102","8","87","25"
"11438","-18617","8","87","25"
"11439","-18614","8","87","25"
"11440","-18613","8","87","25"
"11441","-12086","8","87","25"
"11442","31911","9","87","25"
"11443","31912","9","87","25"
"11444","31913","9","87","25"
"11445","31914","9","87","25"
"11446","1088","8","103","25"
"11447","1089","8","103","25"
"11448","1090","8","103","25"
"11449","1091","8","103","25"
"11450","1092","8","103","25"
"11451","1093","8","103","25"
"11452","1094","8","103","25"
"11453","1095","8","103","25"
"11454","1096","8","103","25"
"11455","-18595","8","114","25"
"11456","-12858","8","119","25"
"11457","-12857","8","119","25"
"11458","-12856","8","119","25"
"11459","-12855","8","119","25"
"11460","-12854","8","119","25"
"11461","-12853","8","119","25"
"11462","-10814","8","137","25"
"11463","24792","9","143","25"
"11464","15465","9","144","25"
"11465","-18542","8","145","25"
"11466","-18626","8","146","25"
"11467","-18625","8","146","25"
"11468","-12121","8","154","25"
"11469","-18541","8","155","25"
"11470","-18540","8","182","25"
"11471","-12952","8","185","25"
"11472","-18612","8","190","25"
"11473","-18611","8","190","25"
"11474","-18609","8","190","25"
"11475","-18606","8","190","25"
"11476","24731","9","190","25"
"11477","28685","9","190","25"
"11478","-12895","8","191","25"
"11479","-12894","8","191","25"
"11480","-18528","8","192","25"
"11481","-18527","8","192","25"
"11482","-18526","8","192","25"
"11483","-18536","8","193","25"
"11484","-12905","8","194","25"
"11485","-18525","8","197","25"
"11486","-18524","8","197","25"
"11487","-18523","8","197","25"
"11488","-18522","8","197","25"
"11489","-18521","8","197","25"
"11490","-18520","8","197","25"
"11491","-18519","8","197","25"
"11492","-18518","8","197","25"
"11493","-18517","8","197","25"
"11494","-12098","8","203","25"
"11495","-12893","8","206","25"
"11496","-12892","8","206","25"
"11497","-12891","8","206","25"
"11498","-12890","8","206","25"
"11499","-12889","8","206","25"
"11500","-12888","8","206","25"
"11501","-12887","8","206","25"
"11502","-12886","8","206","25"
"11503","-12951","8","210","25"
"11504","-12896","8","211","25"
"11505","-18593","8","223","25"
"11506","-18589","8","223","25"
"11507","2259","9","223","25"
"11508","2260","9","223","25"
"11509","2261","9","223","25"
"11510","2262","9","223","25"
"11511","-12946","8","235","25"
"11512","-12945","8","235","25"
"11513","-12944","8","235","25"
"11514","-12943","8","235","25"
"11515","-18557","8","241","25"
"11516","-18556","8","241","25"
"11517","-18552","8","241","25"
"11518","-18551","8","241","25"
"11519","-18550","8","241","25"
"11520","-12059","8","241","25"
"11521","-12058","8","241","25"
"11522","-12057","8","241","25"
"11523","-12056","8","241","25"
"11524","-18587","8","243","25"
"11525","-18586","8","243","25"
"11526","-18585","8","243","25"
"11527","-18584","8","243","25"
"11528","-18583","8","243","25"
"11529","-18582","8","243","25"
"11530","-18579","8","243","25"
"11531","-18573","8","243","25"
"11532","-18572","8","243","25"
"11533","-18571","8","243","25"
"11534","-18567","8","243","25"
"11535","-18566","8","243","25"
"11536","-18565","8","243","25"
"11537","-18564","8","243","25"
"11538","-18563","8","243","25"
"11539","-18562","8","243","25"
"11540","-12066","8","243","25"
"11541","-12065","8","243","25"
"11542","-12064","8","243","25"
"11543","-12063","8","243","25"
"11544","-12062","8","243","25"
"11545","-12061","8","243","25"
"11546","-12060","8","243","25"
"11547","-2001","8","243","25"
"11548","-1412","8","243","25"
"11549","-1411","8","243","25"
"11550","-1410","8","243","25"
"11551","-30413","9","243","25"
"11552","-30104","9","243","25"
"11553","-30103","9","243","25"
"11554","-30102","9","243","25"
"11555","-30101","9","243","25"
"11556","-30100","9","243","25"
"11557","-12100","8","244","25"
"11558","-2049","8","244","25"
"11559","2253","9","244","25"
"11560","28671","9","244","25"
"11561","-18534","8","247","25"
"11562","-18533","8","247","25"
"11563","2323","9","247","25"
"11564","2324","9","247","25"
"11565","2325","9","247","25"
"11566","1118","9","2","26"
"11567","1119","9","2","26"
"11568","1120","9","2","26"
"11569","1121","9","2","26"
"11570","1122","9","2","26"
"11571","1123","9","2","26"
"11572","1124","9","2","26"
"11573","1125","9","2","26"
"11574","16274","9","2","26"
"11575","28672","9","2","26"
"11576","28673","9","2","26"
"11577","28674","9","2","26"
"11578","-344","9","3","26"
"11579","23926","9","4","26"
"11580","23927","9","7","26"
"11581","-3175","9","8","26"
"11582","-12949","8","12","26"
"11583","-12942","8","17","26"
"11584","24714","9","23","26"
"11585","28715","9","25","26"
"11586","-12054","8","28","26"
"11587","-12885","8","34","26"
"11588","-12053","8","35","26"
"11589","31915","9","35","26"
"11590","31916","9","35","26"
"11591","31917","9","35","26"
"11592","23924","9","38","26"
"11593","24715","9","39","26"
"11594","-12099","8","40","26"
"11595","-2027","8","40","26"
"11596","-2026","8","40","26"
"11597","-2025","8","40","26"
"11598","-2024","8","40","26"
"11599","-12096","8","42","26"
"11600","-12095","8","42","26"
"11601","-30416","9","48","26"
"11602","2258","9","49","26"
"11603","-12080","8","50","26"
"11604","-1222","9","51","26"
"11605","18826","9","52","26"
"11606","18827","9","53","26"
"11607","20657","9","54","26"
"11608","-10621","8","58","26"
"11609","-10620","8","58","26"
"11610","-10618","8","58","26"
"11611","-10617","8","58","26"
"11612","-10616","8","58","26"
"11613","-10615","8","58","26"
"11614","-10614","8","58","26"
"11615","-10613","8","58","26"
"11616","-10612","8","58","26"
"11617","-10611","8","58","26"
"11618","-10610","8","58","26"
"11619","-10609","8","58","26"
"11620","-10608","8","58","26"
"11621","-10606","8","58","26"
"11622","-2048","8","61","26"
"11623","-2047","8","61","26"
"11624","-2046","8","61","26"
"11625","-2042","8","61","26"
"11626","-2041","8","61","26"
"11627","-2040","8","61","26"
"11628","-2038","8","61","26"
"11629","-2037","8","61","26"
"11630","-2036","8","61","26"
"11631","-2035","8","61","26"
"11632","-2034","8","61","26"
"11633","-10119","9","61","26"
"11634","-10118","9","61","26"
"11635","-1671","8","69","26"
"11636","-1670","8","69","26"
"11637","-1669","8","69","26"
"11638","-1668","8","69","26"
"11639","-1667","8","69","26"
"11640","-1666","8","69","26"
"11641","-1665","8","69","26"
"11642","-1664","8","69","26"
"11643","-1663","8","69","26"
"11644","-1662","8","69","26"
"11645","-1661","8","69","26"
"11646","-1660","8","69","26"
"11647","-1659","8","69","26"
"11648","-1658","8","69","26"
"11649","-1657","8","69","26"
"11650","-1656","8","69","26"
"11651","-1431","8","69","26"
"11652","-1430","8","69","26"
"11653","-1427","8","69","26"
"11654","-1426","8","69","26"
"11655","-4125","9","69","26"
"11656","-4124","9","69","26"
"11657","-1982","8","70","26"
"11658","-1981","8","70","26"
"11659","-1980","8","70","26"
"11660","-1977","8","70","26"
"11661","-1976","8","70","26"
"11662","-1975","8","70","26"
"11663","-1972","8","70","26"
"11664","-1971","8","70","26"
"11665","-1970","8","70","26"
"11666","2313","9","70","26"
"11667","2317","9","70","26"
"11668","2318","9","70","26"
"11669","2321","9","70","26"
"11670","2322","9","70","26"
"11671","24486","9","70","26"
"11672","24487","9","70","26"
"11673","24488","9","70","26"
"11674","24489","9","70","26"
"11675","24490","9","70","26"
"11676","24491","9","70","26"
"11677","24492","9","70","26"
"11678","24493","9","70","26"
"11679","24494","9","70","26"
"11680","24495","9","70","26"
"11681","24496","9","70","26"
"11682","24497","9","70","26"
"11683","24498","9","70","26"
"11684","24499","9","70","26"
"11685","24500","9","70","26"
"11686","24501","9","70","26"
"11687","24502","9","70","26"
"11688","24503","9","70","26"
"11689","24504","9","70","26"
"11690","24505","9","70","26"
"11691","-6739","9","70","26"
"11692","-6738","9","70","26"
"11693","-343","9","70","26"
"11694","-342","9","70","26"
"11695","-341","9","70","26"
"11696","-340","9","70","26"
"11697","-339","9","70","26"
"11698","-338","9","70","26"
"11699","-337","9","70","26"
"11700","-336","9","70","26"
"11701","-335","9","70","26"
"11702","-334","9","70","26"
"11703","-333","9","70","26"
"11704","-332","9","70","26"
"11705","-331","9","70","26"
"11706","-330","9","70","26"
"11707","-329","9","70","26"
"11708","-328","9","70","26"
"11709","-327","9","70","26"
"11710","-326","9","70","26"
"11711","-325","9","70","26"
"11712","-324","9","70","26"
"11713","-323","9","70","26"
"11714","-322","9","70","26"
"11715","-321","9","70","26"
"11716","-320","9","70","26"
"11717","-319","9","70","26"
"11718","-318","9","70","26"
"11719","-317","9","70","26"
"11720","-316","9","70","26"
"11721","-315","9","70","26"
"11722","-314","9","70","26"
"11723","-313","9","70","26"
"11724","-312","9","70","26"
"11725","-311","9","70","26"
"11726","-310","9","70","26"
"11727","-309","9","70","26"
"11728","-308","9","70","26"
"11729","-307","9","70","26"
"11730","-306","9","70","26"
"11731","-305","9","70","26"
"11732","-304","9","70","26"
"11733","-1995","8","83","26"
"11734","-1994","8","83","26"
"11735","-1993","8","83","26"
"11736","-1992","8","83","26"
"11737","-1991","8","83","26"
"11738","-1990","8","83","26"
"11739","-1988","8","83","26"
"11740","-1986","8","83","26"
"11741","-1985","8","83","26"
"11742","-1984","8","83","26"
"11743","-1983","8","83","26"
"11744","2287","9","83","26"
"11745","2288","9","83","26"
"11746","2289","9","83","26"
"11747","16373","9","83","26"
"11748","16374","9","83","26"
"11749","28666","9","85","26"
"11750","28667","9","86","26"
"11751","28668","9","87","26"
"11752","28669","9","88","26"
"11753","-1873","8","90","26"
"11754","-1872","8","90","26"
"11755","-1871","8","90","26"
"11756","-1870","8","90","26"
"11757","-1869","8","90","26"
"11758","-1868","8","90","26"
"11759","-1866","8","90","26"
"11760","-1865","8","90","26"
"11761","-1864","8","90","26"
"11762","-1863","8","90","26"
"11763","-1862","8","90","26"
"11764","-1861","8","90","26"
"11765","-1860","8","90","26"
"11766","-1859","8","90","26"
"11767","-1858","8","90","26"
"11768","-1857","8","90","26"
"11769","-1856","8","90","26"
"11770","2335","9","90","26"
"11771","2339","9","90","26"
"11772","24803","9","90","26"
"11773","24804","9","90","26"
"11774","24805","9","90","26"
"11775","24806","9","90","26"
"11776","24807","9","90","26"
"11777","24808","9","90","26"
"11778","24809","9","90","26"
"11779","24810","9","90","26"
"11780","24811","9","90","26"
"11781","24812","9","90","26"
"11782","-1193","8","91","26"
"11783","-1192","8","92","26"
"11784","-1191","8","93","26"
"11785","-1190","8","94","26"
"11786","4317","10","97","26"
"11787","4318","10","97","26"
"11788","4319","10","97","26"
"11789","4320","10","97","26"
"11790","-377","8","117","26"
"11791","-376","8","117","26"
"11792","-375","8","117","26"
"11793","-374","8","117","26"
"11794","-373","8","117","26"
"11795","-372","8","117","26"
"11796","-368","8","117","26"
"11797","-367","8","117","26"
"11798","-366","8","117","26"
"11799","-360","8","117","26"
"11800","-356","8","117","26"
"11801","-355","8","117","26"
"11802","-354","8","117","26"
"11803","2263","9","117","26"
"11804","2269","9","117","26"
"11805","2270","9","117","26"
"11806","2271","9","117","26"
"11807","2272","9","117","26"
"11808","2273","9","117","26"
"11809","2274","9","117","26"
"11810","2277","9","117","26"
"11811","2281","9","117","26"
"11812","2282","9","117","26"
"11813","2283","9","117","26"
"11814","2284","9","117","26"
"11815","24748","9","117","26"
"11816","24749","9","117","26"
"11817","24750","9","117","26"
"11818","24751","9","117","26"
"11819","24752","9","117","26"
"11820","24753","9","117","26"
"11821","24766","9","117","26"
"11822","28698","9","117","26"
"11823","28699","9","117","26"
"11824","28700","9","117","26"
"11825","28712","9","117","26"
"11826","-25755","9","117","26"
"11827","-25754","9","117","26"
"11828","-23138","9","117","26"
"11829","-20047","9","117","26"
"11830","-20046","9","117","26"
"11831","-20045","9","117","26"
"11832","-20044","9","117","26"
"11833","-20043","9","117","26"
"11834","-20042","9","117","26"
"11835","-20041","9","117","26"
"11836","-20040","9","117","26"
"11837","-20039","9","117","26"
"11838","-20038","9","117","26"
"11839","-20037","9","117","26"
"11840","-20036","9","117","26"
"11841","-20035","9","117","26"
"11842","-20034","9","117","26"
"11843","-20033","9","117","26"
"11844","-3173","9","120","26"
"11845","2290","9","122","26"
"11846","2292","9","122","26"
"11847","24773","9","122","26"
"11848","-9362","9","123","26"
"11849","-9361","9","123","26"
"11850","1135","9","128","26"
"11851","1136","9","128","26"
"11852","1137","9","128","26"
"11853","1131","9","130","26"
"11854","1133","9","131","26"
"11855","17204","9","134","26"
"11856","24599","9","134","26"
"11857","1134","9","135","26"
"11858","1132","9","136","26"
"11859","1926","9","139","26"
"11860","1927","9","139","26"
"11861","1948","9","140","26"
"11862","1949","9","140","26"
"11863","1950","9","140","26"
"11864","1951","9","140","26"
"11865","2294","9","141","26"
"11866","2296","9","141","26"
"11867","24774","9","141","26"
"11868","1944","9","142","26"
"11869","1946","9","142","26"
"11870","24775","9","142","26"
"11871","2311","9","153","26"
"11872","2312","9","153","26"
"11873","2298","9","154","26"
"11874","2299","9","154","26"
"11875","2300","9","154","26"
"11876","2301","9","154","26"
"11877","2302","9","154","26"
"11878","2303","9","154","26"
"11879","2304","9","154","26"
"11880","2305","9","154","26"
"11881","2306","9","154","26"
"11882","2307","9","154","26"
"11883","2308","9","154","26"
"11884","2309","9","154","26"
"11885","2310","9","154","26"
"11886","16520","9","154","26"
"11887","16521","9","154","26"
"11888","16522","9","154","26"
"11889","3688","9","155","26"
"11890","3689","9","155","26"
"11891","3690","9","155","26"
"11892","3691","9","155","26"
"11893","3692","9","155","26"
"11894","3693","9","155","26"
"11895","3694","9","155","26"
"11896","17205","9","158","26"
"11897","24600","9","158","26"
"11898","19107","9","159","26"
"11899","28670","9","159","26"
"11900","-11515","9","167","26"
"11901","14028","9","170","26"
"11902","24802","9","170","26"
"11903","15319","9","173","26"
"11904","31909","9","173","26"
"11905","15321","9","174","26"
"11906","15322","9","174","26"
"11907","15323","9","174","26"
"11908","15325","9","174","26"
"11909","15326","9","174","26"
"11910","31910","9","174","26"
"11911","15328","9","176","26"
"11912","15329","9","176","26"
"11913","15330","9","176","26"
"11914","15331","9","176","26"
"11915","15332","9","176","26"
"11916","15333","9","176","26"
"11917","15334","9","176","26"
"11918","15335","9","176","26"
"11919","15336","9","176","26"
"11920","15337","9","176","26"
"11921","15338","9","176","26"
"11922","15339","9","176","26"
"11923","15340","9","176","26"
"11924","28714","9","177","26"
"11925","15318","9","182","26"
"11926","16057","9","194","26"
"11927","16076","9","197","26"
"11928","16077","9","197","26"
"11929","16078","9","197","26"
"11930","16058","9","198","26"
"11931","16059","9","198","26"
"11932","16060","9","198","26"
"11933","16061","9","198","26"
"11934","16063","9","198","26"
"11935","24729","9","198","26"
"11936","16079","9","211","26"
"11937","16051","9","212","26"
"11938","16053","9","212","26"
"11939","16055","9","212","26"
"11940","16056","9","212","26"
"11941","16064","9","213","26"
"11942","16068","9","213","26"
"11943","16072","9","213","26"
"11944","16073","9","213","26"
"11945","24736","9","213","26"
"11946","24737","9","213","26"
"11947","24738","9","213","26"
"11948","24739","9","213","26"
"11949","24740","9","213","26"
"11950","24744","9","213","26"
"11951","-1220","9","213","26"
"11952","-1219","9","213","26"
"11953","-1218","9","213","26"
"11954","-1217","9","213","26"
"11955","17216","9","215","26"
"11956","17218","9","216","26"
"11957","17219","9","216","26"
"11958","17220","9","216","26"
"11959","17221","9","216","26"
"11960","17222","9","216","26"
"11961","17223","9","216","26"
"11962","17224","9","216","26"
"11963","17225","9","216","26"
"11964","17226","9","216","26"
"11965","17227","9","216","26"
"11966","17228","9","216","26"
"11967","17229","9","216","26"
"11968","17230","9","216","26"
"11969","17231","9","216","26"
"11970","17232","9","216","26"
"11971","17233","9","216","26"
"11972","17234","9","216","26"
"11973","17235","9","216","26"
"11974","17236","9","216","26"
"11975","17237","9","216","26"
"11976","17238","9","216","26"
"11977","17239","9","216","26"
"11978","17240","9","216","26"
"11979","17241","9","216","26"
"11980","17242","9","216","26"
"11981","17243","9","216","26"
"11982","17244","9","216","26"
"11983","17245","9","216","26"
"11984","17246","9","216","26"
"11985","17247","9","216","26"
"11986","17248","9","216","26"
"11987","17249","9","216","26"
"11988","17250","9","216","26"
"11989","17251","9","216","26"
"11990","17252","9","216","26"
"11991","17253","9","216","26"
"11992","17254","9","216","26"
"11993","17255","9","216","26"
"11994","17256","9","216","26"
"11995","17257","9","216","26"
"11996","17258","9","216","26"
"11997","17259","9","216","26"
"11998","17260","9","216","26"
"11999","17261","9","216","26"
"12000","17262","9","216","26"
"12001","17263","9","216","26"
"12002","17264","9","216","26"
"12003","17265","9","216","26"
"12004","17266","9","216","26"
"12005","17267","9","216","26"
"12006","17268","9","216","26"
"12007","17269","9","216","26"
"12008","17270","9","216","26"
"12009","17271","9","216","26"
"12010","17272","9","216","26"
"12011","17273","9","216","26"
"12012","17274","9","216","26"
"12013","17275","9","216","26"
"12014","17276","9","216","26"
"12015","17277","9","216","26"
"12016","17278","9","216","26"
"12017","17279","9","216","26"
"12018","17280","9","216","26"
"12019","17281","9","216","26"
"12020","17282","9","216","26"
"12021","17283","9","216","26"
"12022","17284","9","216","26"
"12023","17285","9","216","26"
"12024","17286","9","216","26"
"12025","17287","9","216","26"
"12026","17288","9","216","26"
"12027","17289","9","216","26"
"12028","17290","9","216","26"
"12029","17291","9","216","26"
"12030","17292","9","216","26"
"12031","17293","9","216","26"
"12032","17294","9","216","26"
"12033","17295","9","216","26"
"12034","17296","9","216","26"
"12035","17297","9","216","26"
"12036","17298","9","216","26"
"12037","17299","9","216","26"
"12038","17300","9","216","26"
"12039","17301","9","216","26"
"12040","17302","9","216","26"
"12041","17303","9","216","26"
"12042","17304","9","216","26"
"12043","17305","9","216","26"
"12044","17306","9","216","26"
"12045","17307","9","216","26"
"12046","17308","9","216","26"
"12047","17309","9","216","26"
"12048","-27686","9","219","26"
"12049","-6735","9","221","26"
"12050","-6734","9","222","26"
"12051","17206","9","225","26"
"12052","17208","9","225","26"
"12053","17209","9","225","26"
"12054","24717","9","225","26"
"12055","24718","9","225","26"
"12056","24719","9","225","26"
"12057","24720","9","225","26"
"12058","24721","9","225","26"
"12059","24727","9","225","26"
"12060","-27724","9","225","26"
"12061","30722","16","225","26"
"12062","30723","16","225","26"
"12063","30724","16","225","26"
"12064","19109","9","231","26"
"12065","21941","9","241","26"
"12066","21942","9","242","26"
"12067","21909","9","243","26"
"12068","21911","9","243","26"
"12069","21912","9","243","26"
"12070","21913","9","243","26"
"12071","21914","9","243","26"
"12072","21915","9","243","26"
"12073","21916","9","243","26"
"12074","28675","9","243","26"
"12075","28677","9","243","26"
"12076","-23152","9","243","26"
"12077","-23151","9","243","26"
"12078","-11075","9","243","26"
"12079","21922","9","251","26"
"12080","21923","9","251","26"
"12081","21924","9","251","26"
"12082","21925","9","251","26"
"12083","21926","9","251","26"
"12084","-24589","13","252","26"
"12085","21935","9","253","26"
"12086","21917","9","0","27"
"12087","21918","9","0","27"
"12088","21919","9","0","27"
"12089","21920","9","0","27"
"12090","21921","9","0","27"
"12091","-4122","9","1","27"
"12092","21928","9","2","27"
"12093","-2218","9","3","27"
"12094","21930","9","4","27"
"12095","21931","9","5","27"
"12096","21932","9","6","27"
"12097","21933","9","7","27"
"12098","21936","9","8","27"
"12099","-4121","9","9","27"
"12100","24255","9","11","27"
"12101","24256","9","11","27"
"12102","24248","9","14","27"
"12103","24249","9","14","27"
"12104","24250","9","14","27"
"12105","24251","9","14","27"
"12106","24252","9","14","27"
"12107","24253","9","14","27"
"12108","24254","9","14","27"
"12109","24776","9","15","27"
"12110","24777","9","15","27"
"12111","24778","9","15","27"
"12112","24779","9","15","27"
"12113","24780","9","15","27"
"12114","24781","9","15","27"
"12115","24782","9","15","27"
"12116","24783","9","15","27"
"12117","24784","9","15","27"
"12118","24785","9","15","27"
"12119","24786","9","15","27"
"12120","24787","9","15","27"
"12121","24788","9","15","27"
"12122","24789","9","15","27"
"12123","24790","9","15","27"
"12124","24791","9","15","27"
"12125","28687","9","33","27"
"12126","28688","9","33","27"
"12127","28690","9","33","27"
"12128","28691","9","33","27"
"12129","-27698","9","33","27"
"12130","-27697","9","33","27"
"12131","-2302","9","33","27"
"12132","-2301","9","33","27"
"12133","-2300","9","33","27"
"12134","-27740","9","42","27"
"12135","-27739","9","42","27"
"12136","-27738","9","42","27"
"12137","-27737","9","42","27"
"12138","-30436","9","48","27"
"12139","-30435","9","48","27"
"12140","-30434","9","48","27"
"12141","-30433","9","48","27"
"12142","-4999","14","49","27"
"12143","-30432","9","50","27"
"12144","-30431","9","50","27"
"12145","-30430","9","50","27"
"12146","-30429","9","50","27"
"12147","-30428","9","50","27"
"12148","-30427","9","50","27"
"12149","-30426","9","50","27"
"12150","-30425","9","50","27"
"12151","-30424","9","50","27"
"12152","-30423","9","50","27"
"12153","-29927","9","63","27"
"12154","-4128","9","63","27"
"12155","-27721","9","64","27"
"12156","-27720","9","64","27"
"12157","-27718","9","64","27"
"12158","-27717","9","64","27"
"12159","-27716","9","64","27"
"12160","-27715","9","64","27"
"12161","-27714","9","64","27"
"12162","-27713","9","64","27"
"12163","-27712","9","64","27"
"12164","2654","10","64","27"
"12165","2655","10","64","27"
"12166","2656","10","64","27"
"12167","2657","10","64","27"
"12168","-27725","9","68","27"
"12169","-5078","14","68","27"
"12170","-27742","9","72","27"
"12171","-27741","9","72","27"
"12172","-27685","9","76","27"
"12173","-27684","9","76","27"
"12174","-27683","9","76","27"
"12175","-27687","9","81","27"
"12176","-27694","9","82","27"
"12177","-27693","9","83","27"
"12178","-27726","9","85","27"
"12179","-27691","9","90","27"
"12180","-3174","9","90","27"
"12181","-27708","9","98","27"
"12182","-27707","9","98","27"
"12183","-27704","9","98","27"
"12184","-5077","14","98","27"
"12185","-5076","14","98","27"
"12186","-27736","9","99","27"
"12187","-27735","9","99","27"
"12188","-27734","9","99","27"
"12189","-27733","9","99","27"
"12190","-27732","9","99","27"
"12191","-27731","9","99","27"
"12192","-27730","9","99","27"
"12193","-27729","9","99","27"
"12194","-27728","9","99","27"
"12195","-27727","9","99","27"
"12196","-27202","9","101","27"
"12197","-27206","9","103","27"
"12198","-5044","14","106","27"
"12199","-27209","9","112","27"
"12200","-1224","9","112","27"
"12201","-1223","9","112","27"
"12202","-5233","14","112","27"
"12203","-27208","9","113","27"
"12204","-5046","14","114","27"
"12205","-27203","9","117","27"
"12206","-27204","9","121","27"
"12207","-25749","9","129","27"
"12208","-25772","9","136","27"
"12209","-25770","9","136","27"
"12210","-25769","9","136","27"
"12211","-25768","9","136","27"
"12212","-25767","9","136","27"
"12213","-25766","9","136","27"
"12214","-25765","9","136","27"
"12215","-25764","9","136","27"
"12216","-25763","9","136","27"
"12217","-5232","14","136","27"
"12218","-5231","14","136","27"
"12219","-5230","14","136","27"
"12220","-5229","14","136","27"
"12221","-25762","9","142","27"
"12222","-25761","9","142","27"
"12223","-25760","9","142","27"
