Id,Unknown0,Unknown1,Unknown2,Unknown3_0,Unknown3_1,Unknown3_2,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27_0,Unknown27_1,Unknown27_2,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34,Unknown35,Unknown36,Unknown37,Unknown38,Unknown39,Unknown40,Unknown41,Unknown42,Unknown43,Unknown44,Unknown45,Unknown46,Unknown47,Unknown48,Unknown49,Unknown50,Unknown51,Unknown52,Unknown53,Unknown54,Unknown55,Unknown56,Unknown57,Unknown58,Unknown59,Unknown60
"13207","35651585","34078721","8","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","-3.141593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","2454","0","0","0","0","1","-1","-1","-1","-1","1","0","0"
"13208","1645250575","33554432","8","0","0","0","0","7","19.29","2","2","0","0","0","7","19.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","4","4","0","0","0","0","4","4","4","-1","-1","-1","0","0","0","0","0","0","539","2","-1","-1","-1","-1","1","0","0"
"13209","33587209","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","-1","-1","-1","37","38","39","-1","-1","-1","0","1666","0","0","4535","0","0","12","17","-1","-1","-1","1","0","0"
"13211","33587215","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","91","128","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","19","-1","-1","-1","1","0","0"
"13212","34635791","33554432","8","-0.5","0","0.5","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","5","-1","-1","-1","-1","1","0","0"
"13213","33587215","33554432","0","15","0","14.5","0","7","0","0","0","0","0","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","193","193","-1","26","26","26","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","-1","-1","-1","-1","1","0","0"
"13214","33570817","33554432","0","0","0","2","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13215","33554433","33554432","128","0","0","2","0","15","19.29","0","0","1","2","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","-1","37","38","39","-1","-1","-1","2856","4597","0","0","0","0","0","0","-1","-1","-1","-1","1","0","0"
"13216","33587215","33554432","0","0.2","-0.1","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","-0.7853982","0.7853982","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","132","132","132","132","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","25","-1","-1","-1","-1","1","0","0"
"13217","1107331083","33554432","32","0","0","0","0","7","19.29","0","1","0","4","0","7","19.29","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"13219","33587337","33554432","0","1.25","1.15","0.25","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0.3490658","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","-1","-1","-1","37","38","39","-1","-1","-1","0","1666","0","0","4535","0","0","2","19","-1","-1","-1","1","0","0"
"13220","2181087247","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0.5235988","1.570796","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","38","38","38","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","34","-1","-1","-1","1","0","0"
"13221","34635791","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","39","-1","-1","-1","1","0","0"
"13222","2181087247","33554432","0","0","-1","-0.5","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","-0.5235988","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","38","38","38","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","34","-1","-1","-1","1","0","0"
"13223","2181087247","33554432","0","-0.25","0","-1","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","38","38","38","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","-1","-1","-1","-1","1","0","0"
"13224","34635791","33554432","8","-0.2","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","39","-1","-1","-1","1","0","0"
"13225","34635791","33554432","0","0.1","0","-0.4","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","39","-1","-1","-1","1","0","0"
"13226","1107331247","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","91","128","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","19","-1","-1","-1","1","0","0"
"13230","33587208","33554432","1024","0","0","8","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","19","-1","-1","-1","1","0","0"
"13231","34635791","33554432","0","-0.5","0","0.5","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","5","-1","-1","-1","-1","1","0","0"
"13233","33587215","33554432","8","0.4","0","0.9","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","17","17","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","5","-1","-1","-1","-1","1","0","0"
"13234","34635791","33554432","0","0.6","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","115","115","115","115","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","14","-1","-1","-1","-1","1","0","0"
"13235","34635791","33554432","0","-0.3","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","115","115","115","115","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","14","-1","-1","-1","-1","1","0","0"
"13236","34635791","33554432","0","0.5","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","115","115","115","115","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","15","-1","-1","-1","-1","1","0","0"
"13237","34635791","33554432","0","-0.5","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","115","115","115","115","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","15","-1","-1","-1","-1","1","0","0"
"13238","34635791","33554432","0","0.5","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","115","115","115","115","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","16","-1","-1","-1","-1","1","0","0"
"13239","34635791","33554432","0","-0.5","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","115","115","115","115","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","16","-1","-1","-1","-1","1","0","0"
"13240","1074823179","0","8","0","0","0","0","7","19.29","0","1","0","4","0","7","19.29","0","1","0","4","0","0","0","0","0","0","0","0","0","0","-15","0","0","0","0","0","0","534043","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"13241","1074823179","0","0","2","0","-0.75","0","14","19.29","0","1","4","4","0","7","19.29","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"13242","1611694095","33554432","8","0","0","0","0","7","19.29","1","1","0","0","0","7","19.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","4","4","115","115","115","115","4","4","4","-1","-1","-1","0","0","0","0","0","0","0","2","-1","-1","-1","-1","1","0","0"
"13246","38404109","33554432","0","0","0","-0.25","0","14","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","132","-1","132","37","38","39","-1","107","-1","0","0","0","680","0","0","0","3","-1","-1","-1","-1","1","0","0"
"13252","33587215","33555200","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","-1","91","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"13255","33718287","33554432","0","0","0","0","0","7","0","0","0","1","4","0","7","19.29","0","0","1","4","0","3.141593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","25","25","25","25","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13256","38305807","33554448","8","1","0","-4.75","0","7","19.29","0","0.5","1","4","1","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","-1","54","41","37","38","39","-1","-1","41","0","0","0","720","0","720","0","4","-1","-1","-1","-1","1","0","0"
"13257","49167","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","91","-1","27","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"13263","34603017","33554432","0","0.55","-0.3","0.01","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0.05235988","0.3141593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","34","-1","-1","-1","1","0","0"
"13264","34635785","33554432","0","0.8","0.2","-0.15","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0.5235988","-0.5235988","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","34","-1","-1","-1","1","0","0"
"13265","34635785","33554432","0","0.1","0.55","-0.35","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","-0.6981317","-1.48353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","34","-1","-1","-1","1","0","0"
"13266","34635785","33554432","0","0.7","-0.5","-0.8","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0.1745329","1.745329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","34","-1","-1","-1","1","0","0"
"13267","34635785","33554432","0","0.92","0.3","-0.8","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0.7853982","-1.570796","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","34","-1","-1","-1","1","0","0"
"13268","34635785","33554432","0","1.1","-0.05","-0.62","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","1.308997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","34","-1","-1","-1","1","0","0"
"13277","33718287","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","1.570796","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","25","25","25","25","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13278","33619985","33554432","32","-0.7","0","0.15","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","-1","-1","-1","37","38","39","-1","-1","-1","0","4710","0","0","0","0","0","1","-1","-1","-1","-1","1","0","0"
"13279","1073776782","35651584","0","0.1","0","0.45","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","26","-1","153","40","269","196","-1","-1","-1","0","0","0","0","0","0","0","9","-1","-1","-1","-1","0","0","0"
"13284","33587215","33554436","0","0.15","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","91","128","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","19","-1","-1","-1","1","0","0"
"13285","33587215","33554436","0","0.15","0.15","0.7","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","91","128","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","19","-1","-1","-1","1","0","0"
"13286","32777","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","-1","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13288","33587209","33554432","0","0","0","-0.5","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","5","5","37","38","39","-1","-1","5","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13290","33718287","33554432","0","0","0","0","0","7","0","0","0","1","4","0","7","19.29","0","0","1","4","0","3.141593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","4","4","4","4","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13308","40975","33554432","0","3.5","-0.2","0.2","0","14","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","474","-1","474","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","19","-1","-1","-1","1","0","0"
"13309","33587215","35651584","0","0.75","-0.2","0.4","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","-0.4363323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","-1","-1","-1","-1","1","0","0"
"13310","33587215","35651584","0","0.3","-0.1","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","-0.4363323","0.5235988","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","-1","-1","-1","-1","1","0","0"
"13311","33587215","33554432","0","0","-0.2","-0.2","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","-0.08726646","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","25","25","25","16","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","-1","-1","-1","-1","1","0","0"
"13312","33587215","33554432","0","-0.3","-0.1","-0.6","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","-0.4363323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","25","25","25","16","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","-1","-1","-1","-1","1","0","0"
"13313","33587209","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","1.570796","1.570796","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","-1","-1","-1","37","38","39","-1","-1","-1","0","4804","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13314","33587209","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","-1.919862","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","-1","-1","-1","37","38","39","-1","-1","-1","0","4806","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13315","33604617","33554432","0","0","0","2","0","14","19.29","0.5","1","1.5","2","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","-1","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","-1","-1","-1","-1","1","0","0"
"13317","33587209","33554432","0","0","0","1","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","5","5","37","38","39","-1","-1","5","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13318","33587209","33554432","0","0","0","2","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","-1","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13319","33587209","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","-1","-1","-1","37","38","39","-1","-1","-1","0","4815","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13320","33554433","33554432","8","0","0","2.5","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13321","33587215","37748736","0","-0.2","0","-0.2","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","38","39","484","484","484","484","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"13323","33685511","33554432","0","0","0","1.2","0","20","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0.3490658","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","132","132","132","132","37","38","39","-1","-1","225","0","0","0","0","0","0","0","1","34","-1","-1","-1","1","0","0"
"13324","33587214","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","132","132","132","132","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","5","-1","-1","-1","-1","1","0","0"
"13325","32783","33554448","0","0","0","10","0","7","19.29","1","1","1","4","0","7","19.29","1","1","1","4","0","-0.6981317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","99","100","121","225","350","269","121","-1","-1","-1","0","0","0","0","0","0","0","2","19","-1","-1","-1","1","0","0"
"13326","2181087375","37748736","8","-1.25","-1","0.5","0","7","19.29","1","1","1","4","0","15","19.29","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","0","0","0","0","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","0","-1","-1","-1","-1","1","0","0"
"13335","34373646","33554434","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","132","132","132","132","37","38","39","-1","53","-1","0","0","0","0","0","0","0","5","-1","-1","-1","-1","1","0","0"
"13336","34635785","33554432","0","0","-0.7","1.15","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","-1.396263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","-1","-1","-1","37","38","39","-1","-1","-1","0","4861","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13337","2181088265","35651840","0","-0.1","0","1.25","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","0","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","19","-1","-1","-1","1","0","0"
"13338","2181088459","33554434","0","0.25","0.2","1.25","0","7","19.29","0","0","1","20","0","7","19.29","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","0","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","19","-1","-1","-1","1","0","0"
"13339","2181088459","33554434","0","0.25","-0.2","1.25","0","7","19.29","0","0","1","10","0","7","19.29","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","0","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","19","-1","-1","-1","1","0","0"
"13342","34635791","33554432","0","0","0","-0.2","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","-1.047198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","503","-1","503","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13343","34635785","33554432","0","0","0","-1","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","-1","-1","-1","37","38","39","-1","-1","-1","0","4866","0","0","0","0","0","10","-1","-1","-1","-1","1","0","0"
"13344","33587215","33554432","0","0","0","3","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","3.141593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"13345","33554433","33554432","1024","0","0","0","0","7","19.29","0","0","1","4","0","0","0","0","0","1","4","0","1.48353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","19","-1","-1","-1","1","0","0"
"13346","2148294657","33554432","8","0","0","0","0","14","19.29","0","0","1","4","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","-1","-1","-1","37","38","39","-1","107","-1","0","4843","0","0","0","0","542","13","34","-1","-1","-1","1","0","0"
"13347","32783","33554432","8","-0.5","0","0","0","7","19.29","0.5","0.5","1","4","0","7","19.29","0","0","1","4","0","0","3.141593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","225","225","225","225","350","350","121","-1","-1","-1","0","0","0","0","0","0","0","4","-1","-1","-1","-1","1","0","0"
"13348","3792734223","33554432","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534036","37","38","91","91","91","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"13349","1108345383","33554432","8","0","0","0","0","7","19.29","0","0","0","0","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","39","-1","120","120","120","361","361","361","-1","-1","-1","0","0","0","0","0","0","543","13","-1","-1","-1","-1","1","0","0"
"13350","1074862099","0","8","0","0","0.3","0","15","19.29","0","1","0","4","0","17","19.29","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534041","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","0","0","0"
"13351","34603014","33554464","0","-0.5","0","1","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","91","-1","91","37","38","39","-1","-1","5","0","0","0","0","0","0","0","9","-1","-1","-1","-1","1","0","0"
"13352","33587214","33619968","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","14","-1","-1","-1","-1","1","0","0"
"13353","33587215","0","0","0","0","0.5","0","7","19.29","0","0","1","4","0","2","19.29","0","0","1","4","0","0","3.141593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","-1","-1","-1","-1","1","0","0"
"13354","33587369","33554436","0","0","0.5","1.25","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","-1.047198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","-1","-1","-1","-1","37","38","39","-1","-1","-1","0","4893","0","0","0","0","0","2","19","-1","-1","-1","1","0","0"
"13355","32783","33554448","0","5","18","10","0","7","19.29","1","1","1","4","0","7","19.29","1","1","2","4","0","-0.6981317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","99","100","121","225","350","269","121","-1","-1","-1","0","0","0","0","0","0","0","2","19","-1","-1","-1","1","0","0"
"13356","32783","33554448","0","-8","-22","10","0","7","19.29","1","1","1","4","0","7","19.29","1","1","4","4","0","-0.6981317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","99","100","121","225","350","269","121","-1","-1","-1","0","0","0","0","0","0","0","2","19","-1","-1","-1","1","0","0"
"13357","32783","33554448","0","40","0","30","0","7","19.29","1","1","1","4","0","7","19.29","1","1","5","5","0","-0.6981317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","38","99","100","121","225","350","269","121","-1","-1","-1","0","0","0","0","0","0","0","2","19","-1","-1","-1","1","0","0"
