Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown2,Unknown3
"19203","717","721","717","721","4","4","4","4","5","8"
"79513","717","721","717","721","4","4","4","4","5","8"
"79841","717","721","717","721","4","4","4","4","5","8"
"79601","716","716","716","720","3","2","1","1","5","4"
"77720","719","719","719","719","1","1","1","1","5","1"
"79602","719","719","719","719","1","1","1","1","5","1"
"101018","734","490","520","776","1","1","1","1","5","4"
"72641","683","735","736","737","1","1","1","1","0","10"
"101022","683","735","736","737","1","1","1","1","0","10"
"64601","738","739","735","736","1","1","1","1","0","8"
"101007","738","739","735","736","1","1","1","1","0","8"
"101026","738","739","735","736","1","1","1","1","0","8"
"72649","735","736","737","740","1","1","1","1","0","8"
"72652","735","736","737","740","1","1","1","1","0","8"
"72669","735","736","737","740","1","1","1","1","0","8"
"72676","735","736","737","740","1","1","1","1","0","8"
"101013","735","736","737","740","1","1","1","1","0","8"
"72657","121","766","767","735","1","1","1","1","0","10"
"101075","121","766","767","735","1","1","1","1","0","10"
"69516","242","244","243","575","1","1","1","1","0","10"
"128905","805","805","806","805","2","2","2","1","5","8"
"128906","805","803","804","806","2","2","2","1","5","8"
"19731","0","0","0","0","1","1","1","1","12","0"
"19732","0","0","0","0","1","1","1","1","12","0"
"19733","0","0","0","0","1","1","1","1","12","0"
"19734","0","0","0","0","1","1","1","1","12","0"
"19735","0","0","0","0","1","1","1","1","12","0"
"19736","0","0","0","0","1","1","1","1","12","0"
"19737","0","0","0","0","1","1","1","1","12","0"
"19738","0","0","0","0","1","1","1","1","12","0"
"19739","0","0","0","0","1","1","1","1","12","0"
"19864","0","0","0","0","1","1","1","1","12","0"
"59954","0","0","0","0","1","1","1","1","12","0"
"69447","0","0","0","0","1","1","1","1","12","0"
"69503","0","0","0","0","1","1","1","1","12","0"
"69885","0","0","0","0","1","1","1","1","12","0"
"69886","0","0","0","0","1","1","1","1","12","0"
"70337","0","0","0","0","1","1","1","1","12","0"
"70338","0","0","0","0","1","1","1","1","12","0"
"70343","0","0","0","0","1","1","1","1","12","0"
"70344","0","0","0","0","1","1","1","1","12","0"
"70704","0","0","0","0","1","1","1","1","12","0"
"70705","0","0","0","0","1","1","1","1","12","0"
"70737","0","0","0","0","1","1","1","1","12","0"
"70738","0","0","0","0","1","1","1","1","12","0"
"70739","0","0","0","0","1","1","1","1","12","0"
"70740","0","0","0","0","1","1","1","1","12","0"
"71467","0","0","0","0","1","1","1","1","12","0"
"71470","0","0","0","0","1","1","1","1","12","0"
"71471","0","0","0","0","1","1","1","1","12","0"
"71472","0","0","0","0","1","1","1","1","12","0"
"71473","0","0","0","0","1","1","1","1","12","0"
"71474","0","0","0","0","1","1","1","1","12","0"
"71475","0","0","0","0","1","1","1","1","12","0"
"71476","0","0","0","0","1","1","1","1","12","0"
"71480","0","0","0","0","1","1","1","1","12","0"
"71636","0","0","0","0","1","1","1","1","12","0"
"71670","0","0","0","0","1","1","1","1","12","0"
"71671","0","0","0","0","1","1","1","1","12","0"
"71672","0","0","0","0","1","1","1","1","12","0"
"71724","0","0","0","0","1","1","1","1","12","0"
"71725","0","0","0","0","1","1","1","1","12","0"
"71755","0","0","0","0","1","1","1","1","12","0"
"71764","0","0","0","0","1","1","1","1","12","0"
"71765","0","0","0","0","1","1","1","1","12","0"
"71766","0","0","0","0","1","1","1","1","12","0"
"72054","0","0","0","0","1","1","1","1","12","0"
"72112","0","0","0","0","1","1","1","1","12","0"
"72113","0","0","0","0","1","1","1","1","12","0"
"72141","0","0","0","0","1","1","1","1","12","0"
"72142","0","0","0","0","1","1","1","1","12","0"
"72143","0","0","0","0","1","1","1","1","12","0"
"72145","0","0","0","0","1","1","1","1","12","0"
"72165","0","0","0","0","1","1","1","1","12","0"
"72442","0","0","0","0","1","1","1","1","12","0"
"72443","0","0","0","0","1","1","1","1","12","0"
"72444","0","0","0","0","1","1","1","1","12","0"
"72445","0","0","0","0","1","1","1","1","12","0"
"72448","0","0","0","0","1","1","1","1","12","0"
"72449","0","0","0","0","1","1","1","1","12","0"
"72450","0","0","0","0","1","1","1","1","12","0"
"72466","0","0","0","0","1","1","1","1","12","0"
"72467","0","0","0","0","1","1","1","1","12","0"
"72468","0","0","0","0","1","1","1","1","12","0"
"72470","0","0","0","0","1","1","1","1","12","0"
"72471","0","0","0","0","1","1","1","1","12","0"
"72472","0","0","0","0","1","1","1","1","12","0"
"73767","0","0","0","0","1","1","1","1","12","0"
"73768","0","0","0","0","1","1","1","1","12","0"
"73905","0","0","0","0","1","1","1","1","12","0"
"73906","0","0","0","0","1","1","1","1","12","0"
"73907","0","0","0","0","1","1","1","1","12","0"
"73909","0","0","0","0","1","1","1","1","12","0"
"73913","0","0","0","0","1","1","1","1","12","0"
"74007","0","0","0","0","1","1","1","1","12","0"
"74012","0","0","0","0","1","1","1","1","12","0"
"74107","0","0","0","0","1","1","1","1","12","0"
"74184","0","0","0","0","1","1","1","1","12","0"
"74404","0","0","0","0","1","1","1","1","12","0"
"74419","0","0","0","0","1","1","1","1","12","0"
"74895","0","0","0","0","1","1","1","1","12","0"
"74896","0","0","0","0","1","1","1","1","12","0"
"74897","0","0","0","0","1","1","1","1","12","0"
"74914","0","0","0","0","1","1","1","1","12","0"
"74915","0","0","0","0","1","1","1","1","12","0"
"74916","0","0","0","0","1","1","1","1","12","0"
"74918","0","0","0","0","1","1","1","1","12","0"
"74919","0","0","0","0","1","1","1","1","12","0"
"74920","0","0","0","0","1","1","1","1","12","0"
"74963","0","0","0","0","1","1","1","1","12","0"
"74965","0","0","0","0","1","1","1","1","12","0"
"74966","0","0","0","0","1","1","1","1","12","0"
"74967","0","0","0","0","1","1","1","1","12","0"
"74968","0","0","0","0","1","1","1","1","12","0"
"74970","0","0","0","0","1","1","1","1","12","0"
"74987","0","0","0","0","1","1","1","1","12","0"
"74989","0","0","0","0","1","1","1","1","12","0"
"74990","0","0","0","0","1","1","1","1","12","0"
"74991","0","0","0","0","1","1","1","1","12","0"
"74992","0","0","0","0","1","1","1","1","12","0"
"74999","0","0","0","0","1","1","1","1","12","0"
"75000","0","0","0","0","1","1","1","1","12","0"
"75165","0","0","0","0","1","1","1","1","12","0"
"75166","0","0","0","0","1","1","1","1","12","0"
"75167","0","0","0","0","1","1","1","1","12","0"
"75169","0","0","0","0","1","1","1","1","12","0"
"75170","0","0","0","0","1","1","1","1","12","0"
"75171","0","0","0","0","1","1","1","1","12","0"
"75172","0","0","0","0","1","1","1","1","12","0"
"75173","0","0","0","0","1","1","1","1","12","0"
"75174","0","0","0","0","1","1","1","1","12","0"
"75175","0","0","0","0","1","1","1","1","12","0"
"75176","0","0","0","0","1","1","1","1","12","0"
"75177","0","0","0","0","1","1","1","1","12","0"
"75178","0","0","0","0","1","1","1","1","12","0"
"75180","0","0","0","0","1","1","1","1","12","0"
"75181","0","0","0","0","1","1","1","1","12","0"
"75182","0","0","0","0","1","1","1","1","12","0"
"75183","0","0","0","0","1","1","1","1","12","0"
"75187","0","0","0","0","1","1","1","1","12","0"
"75266","0","0","0","0","1","1","1","1","12","0"
"75267","0","0","0","0","1","1","1","1","12","0"
"75268","0","0","0","0","1","1","1","1","12","0"
"75269","0","0","0","0","1","1","1","1","12","0"
"75270","0","0","0","0","1","1","1","1","12","0"
"75271","0","0","0","0","1","1","1","1","12","0"
"75272","0","0","0","0","1","1","1","1","12","0"
"75273","0","0","0","0","1","1","1","1","12","0"
"75274","0","0","0","0","1","1","1","1","12","0"
"75276","0","0","0","0","1","1","1","1","12","0"
"75277","0","0","0","0","1","1","1","1","12","0"
"75278","0","0","0","0","1","1","1","1","12","0"
"75279","0","0","0","0","1","1","1","1","12","0"
"75452","0","0","0","0","1","1","1","1","12","0"
"75453","0","0","0","0","1","1","1","1","12","0"
"75454","0","0","0","0","1","1","1","1","12","0"
"75455","0","0","0","0","1","1","1","1","12","0"
"75456","0","0","0","0","1","1","1","1","12","0"
"75490","0","0","0","0","1","1","1","1","12","0"
"75491","0","0","0","0","1","1","1","1","12","0"
"75494","0","0","0","0","1","1","1","1","12","0"
"75495","0","0","0","0","1","1","1","1","12","0"
"75497","0","0","0","0","1","1","1","1","12","0"
"75498","0","0","0","0","1","1","1","1","12","0"
"75499","0","0","0","0","1","1","1","1","12","0"
"75504","0","0","0","0","1","1","1","1","12","0"
"75588","0","0","0","0","1","1","1","1","12","0"
"75589","0","0","0","0","1","1","1","1","12","0"
"75721","0","0","0","0","1","1","1","1","12","0"
"75723","0","0","0","0","1","1","1","1","12","0"
"75724","0","0","0","0","1","1","1","1","12","0"
"75726","0","0","0","0","1","1","1","1","12","0"
"75899","0","0","0","0","1","1","1","1","12","0"
"76039","0","0","0","0","1","1","1","1","12","0"
"76804","0","0","0","0","1","1","1","1","12","0"
"76806","0","0","0","0","1","1","1","1","12","0"
"76807","0","0","0","0","1","1","1","1","12","0"
"76808","0","0","0","0","1","1","1","1","12","0"
"76809","0","0","0","0","1","1","1","1","12","0"
"76810","0","0","0","0","1","1","1","1","12","0"
"76811","0","0","0","0","1","1","1","1","12","0"
"76813","0","0","0","0","1","1","1","1","12","0"
"76814","0","0","0","0","1","1","1","1","12","0"
"76815","0","0","0","0","1","1","1","1","12","0"
"76816","0","0","0","0","1","1","1","1","12","0"
"77835","0","0","0","0","1","1","1","1","12","0"
"77849","0","0","0","0","1","1","1","1","12","0"
"77980","0","0","0","0","1","1","1","1","12","0"
"77981","0","0","0","0","1","1","1","1","12","0"
"78183","0","0","0","0","1","1","1","1","12","0"
"78480","0","0","0","0","1","1","1","1","12","0"
"82862","0","0","0","0","1","1","1","1","12","0"
"82863","0","0","0","0","1","1","1","1","12","0"
"75500","743","744","745","746","4","4","4","1","12","6"
"77081","743","744","745","746","4","4","4","1","12","6"
"101017","734","732","715","4","1","1","1","1","0","10"
"96999","577","578","574","574","1","1","1","1","5","8"
"97000","578","577","574","574","1","1","1","1","5","8"
"97001","4","5","11","14","1","1","1","1","5","8"
"97002","576","575","574","574","1","1","1","1","6","8"
"22645","587","581","582","586","1","1","1","1","5","8"
"84262","587","581","582","586","1","1","1","1","5","8"
"84269","587","581","582","586","1","1","1","1","5","8"
"22240","104","105","103","101","1","1","1","1","0","8"
"22715","104","105","103","101","1","1","1","1","0","8"
"84258","584","583","582","584","1","1","1","1","6","8"
"84268","584","583","582","584","1","1","1","1","6","8"
"22268","594","593","592","369","1","1","1","1","0","8"
"22581","594","593","592","369","1","1","1","1","0","8"
"22667","594","593","592","369","1","1","1","1","0","8"
"22256","590","591","368","367","1","1","1","1","0","8"
"22269","590","591","368","367","1","1","1","1","0","8"
"22273","590","591","368","367","1","1","1","1","0","8"
"22580","590","591","368","367","1","1","1","1","0","8"
"22666","590","591","368","367","1","1","1","1","0","8"
"22670","590","591","368","367","1","1","1","1","0","8"
"30533","590","591","368","367","1","1","1","1","0","8"
"30539","590","591","368","367","1","1","1","1","0","8"
"22583","585","585","585","585","1","1","1","1","8","8"
"22375","67","68","580","579","1","1","1","1","0","8"
"22823","596","614","613","595","1","1","1","1","5","8"
"23361","596","614","613","595","1","1","1","1","5","8"
"23362","598","596","597","598","1","1","1","1","5","10"
"22790","603","609","203","206","1","1","1","1","5","12"
"22857","603","609","203","206","1","1","1","1","5","12"
"25737","603","609","203","206","1","1","1","1","5","12"
"26297","603","609","203","206","1","1","1","1","5","12"
"22791","602","193","603","601","1","1","1","1","5","12"
"22858","602","193","603","601","1","1","1","1","5","12"
"25550","602","193","603","601","1","1","1","1","5","12"
"26113","602","193","603","601","1","1","1","1","5","12"
"22938","620","621","620","621","1","1","1","1","0","2"
"23371","620","621","620","621","1","1","1","1","0","2"
"96976","620","621","620","621","1","1","1","1","0","2"
"130037","620","621","620","621","1","1","1","1","0","2"
"23446","642","582","642","655","1","1","1","1","5","9"
"96977","642","582","642","655","1","1","1","1","5","9"
"130039","642","582","642","655","1","1","1","1","5","9"
"23447","642","618","346","587","1","1","1","1","5","10"
"96978","642","618","346","587","1","1","1","1","5","10"
"130040","642","618","346","587","1","1","1","1","5","10"
"96980","109","110","315","313","1","1","1","1","7","1"
"130038","109","110","315","313","1","1","1","1","7","1"
"96981","315","313","314","110","1","1","1","1","7","1"
"130054","315","313","314","110","1","1","1","1","7","1"
"96983","346","630","56","372","1","1","1","1","5","10"
"130091","346","630","56","372","1","1","1","1","5","10"
"23546","315","110","313","314","1","1","1","1","7","1"
"96984","315","110","313","314","1","1","1","1","7","1"
"130036","315","110","313","314","1","1","1","1","7","1"
"26890","639","576","537","586","1","1","1","1","6","15"
"96985","639","576","537","586","1","1","1","1","6","15"
"130050","639","576","537","586","1","1","1","1","6","15"
"23367","648","645","652","648","1","1","1","1","5","20"
"26055","648","645","652","648","1","1","1","1","5","20"
"23510","109","110","412","109","1","1","1","1","7","1"
"23767","620","621","620","621","1","1","1","1","0","1"
"23853","620","621","620","621","1","1","1","1","0","1"
"24044","620","621","620","621","1","1","1","1","0","1"
"96988","620","621","620","621","1","1","1","1","0","1"
"96989","620","621","620","621","1","1","1","1","0","1"
"130052","620","621","620","621","1","1","1","1","0","1"
"130093","620","621","620","621","1","1","1","1","0","1"
"23809","598","595","597","614","1","1","1","1","5","10"
"96990","632","628","628","374","1","1","1","1","5","10"
"130094","632","628","628","374","1","1","1","1","5","10"
"24730","648","648","648","648","1","1","1","1","8","1"
"24731","648","648","648","648","1","1","1","1","8","1"
"25751","648","648","648","648","1","1","1","1","8","1"
"27052","654","653","654","653","1","1","1","1","0","4"
"85132","654","653","654","653","1","1","1","1","0","4"
"85133","653","654","653","654","1","1","1","1","0","8"
"31352","363","362","361","360","1","1","1","1","5","6"
"31355","313","314","315","313","1","1","1","1","7","3"
"31354","55","30","28","31","1","1","1","1","6","9"
"31888","663","663","663","663","1","1","1","1","5","10"
"31897","663","663","663","663","1","1","1","1","5","10"
"33013","667","667","667","667","1","1","1","1","5","7"
"34807","667","667","667","667","1","1","1","1","5","7"
"36850","686","686","686","681","1","1","1","1","5","1"
"36851","684","684","684","684","1","1","1","1","0","16"
"36844","684","681","684","681","1","1","1","1","5","16"
"36852","684","681","684","681","1","1","1","1","5","16"
"36862","684","681","684","681","1","1","1","1","5","16"
"36867","684","681","684","681","1","1","1","1","5","16"
"36873","684","681","684","681","1","1","1","1","5","16"
"36880","684","681","684","681","1","1","1","1","5","16"
"36886","684","681","684","681","1","1","1","1","5","16"
"36422","685","681","685","681","1","1","1","1","5","16"
"36856","685","681","685","681","1","1","1","1","5","16"
"36865","685","681","685","681","1","1","1","1","5","16"
"36893","685","681","685","681","1","1","1","1","5","16"
"33730","188","137","56","186","1","1","1","1","0","10"
"34168","590","591","368","367","1","1","1","1","0","6"
"36842","686","686","686","681","1","1","1","1","0","1"
"36860","686","686","686","681","1","1","1","1","0","1"
"36866","686","686","686","681","1","1","1","1","0","1"
"36871","686","686","686","681","1","1","1","1","0","1"
"36882","686","686","686","681","1","1","1","1","0","1"
"36884","686","686","686","681","1","1","1","1","0","1"
"36843","684","684","684","684","1","1","1","1","5","16"
"36864","684","684","684","684","1","1","1","1","5","16"
"36875","684","684","684","684","1","1","1","1","5","16"
"36885","684","684","684","684","1","1","1","1","5","16"
"41128","646","646","647","647","1","1","1","1","0","5"
"44669","0","0","0","0","1","1","1","1","11","0"
"128907","805","806","803","807","1","1","1","1","5","8"
"69933","770","768","770","770","1","1","1","1","0","6"
"74463","770","768","770","770","1","1","1","1","0","6"
"70261","510","511","512","511","1","1","1","1","6","0"
"70287","510","511","512","511","1","1","1","1","6","0"
"70291","510","511","512","511","1","1","1","1","6","0"
"70296","510","511","512","511","1","1","1","1","6","0"
"70300","510","511","512","511","1","1","1","1","6","0"
"70711","510","511","512","511","1","1","1","1","6","0"
"70262","760","760","761","761","1","1","1","1","9","0"
"70288","760","760","761","761","1","1","1","1","9","0"
"70292","760","760","761","761","1","1","1","1","9","0"
"70297","760","760","761","761","1","1","1","1","9","0"
"70301","760","760","761","761","1","1","1","1","9","0"
"70712","760","760","761","761","1","1","1","1","9","0"
"69832","764","764","764","764","4","4","4","4","5","4"
"96922","764","764","764","764","4","4","4","4","5","4"
"96923","764","764","764","764","4","4","4","4","5","4"
"96925","764","764","764","764","4","4","4","4","5","4"
"96926","764","764","764","764","4","4","4","4","5","4"
"69831","764","764","764","764","5","5","5","5","5","4"
"70282","351","350","350","351","2","2","1","1","0","0"
"70290","351","350","350","351","2","2","1","1","0","0"
"70295","351","350","350","351","2","2","1","1","0","0"
"70706","351","350","350","351","2","2","1","1","0","0"
"101028","777","771","772","773","1","1","1","1","5","3"
"101029","778","775","772","774","1","1","1","1","5","3"
"82016","722","724","726","728","1","1","1","1","5","0"
"73229","782","783","782","783","1","1","1","1","0","10"
"77256","782","783","782","783","1","1","1","1","0","10"
"78218","782","783","782","783","1","1","1","1","0","10"
"73018","778","775","772","774","1","1","1","1","0","10"
"72702","786","786","786","786","4","3","2","1","12","6"
"78217","782","783","782","783","2","2","2","2","0","10"
"73230","782","783","735","736","1","1","1","1","0","8"
"78191","782","783","735","736","1","1","1","1","0","8"
"78194","782","783","735","736","1","1","1","1","0","8"
"73613","782","783","782","783","1","1","1","1","0","5"
"80175","835","808","808","812","4","4","4","4","5","8"
"80820","782","783","782","783","3","1","1","1","0","3"
"80940","782","783","782","783","3","1","1","1","0","3"
"80180","810","810","810","810","1","1","1","1","5","1"
"91110","810","810","810","810","1","1","1","1","5","1"
"113017","818","819","820","818","1","1","1","1","0","1"
"121721","818","819","820","818","1","1","1","1","0","1"
"113018","700","700","700","700","1","1","1","1","2","3"
"121725","700","700","700","700","1","1","1","1","2","3"
"113019","793","789","792","794","1","1","1","1","2","2"
"121722","793","789","792","794","1","1","1","1","2","2"
"113020","792","792","819","793","1","2","2","2","0","2"
"121723","792","792","819","793","1","2","2","2","0","2"
"113022","821","822","815","814","1","1","1","1","0","1"
"127792","821","822","815","814","1","1","1","1","0","1"
"113023","821","822","821","813","1","1","1","1","0","1"
"127793","821","822","821","813","1","1","1","1","0","1"
"113024","813","826","816","826","1","1","1","1","8","2"
"127794","813","826","816","826","1","1","1","1","8","2"
"113025","823","823","826","823","1","1","1","1","5","2"
"127795","823","823","826","823","1","1","1","1","5","2"
"77149","816","817","816","823","2","2","2","2","5","8"
"113026","816","817","816","823","2","2","2","2","5","8"
"113029","816","817","816","823","2","2","2","2","5","8"
"127796","816","817","816","823","2","2","2","2","5","8"
"127799","816","817","816","823","2","2","2","2","5","8"
"77144","816","817","816","826","2","2","2","1","5","10"
"113027","816","817","816","826","2","2","2","1","5","10"
"113028","816","817","816","826","2","2","2","1","5","10"
"127797","816","817","816","826","2","2","2","1","5","10"
"127798","816","817","816","826","2","2","2","1","5","10"
"75903","711","784","711","736","8","4","2","1","9","8"
"76800","735","736","737","735","1","1","1","1","0","0"
"128971","735","736","737","735","1","1","1","1","0","0"
"128972","735","736","737","735","1","1","1","1","0","0"
"77058","741","742","745","745","1","1","1","1","8","0"
"77060","741","742","745","745","1","1","1","1","8","0"
"77061","741","742","745","745","1","1","1","1","8","0"
"130513","711","711","711","709","2","2","1","1","5","12"
"130550","716","716","716","719","8","8","8","1","5","8"
"130518","721","721","719","717","12","1","1","1","5","8"
"77590","154","155","151","157","1","1","1","1","0","8"
"78046","40","48","46","43","1","1","1","1","5","8"
"78061","40","48","46","43","1","1","1","1","5","8"
"78065","40","48","46","43","1","1","1","1","5","8"
"82251","711","711","709","709","1","1","1","1","5","12"
"82272","711","711","709","709","1","1","1","1","5","12"
"82282","711","711","709","709","1","1","1","1","5","12"
"91111","836","836","836","812","6","6","6","6","8","12"
"126533","70","767","844","458","1","1","1","1","0","5"
"81298","716","716","716","716","1","1","1","1","0","5"
"82244","716","716","716","716","1","1","1","1","0","5"
"96960","458","438","83","714","1","1","1","1","8","3"
"122317","458","438","83","714","1","1","1","1","8","3"
"80822","780","781","784","785","9","4","1","1","5","15"
"80942","780","781","784","785","9","4","1","1","5","15"
"80943","782","785","780","781","6","2","2","1","9","11"
"82287","716","716","716","736","1","1","1","1","0","5"
"101025","716","716","716","736","1","1","1","1","0","5"
"126002","853","854","853","854","3","3","3","3","8","1"
"126010","845","847","848","845","1","4","4","1","0","1"
"126007","853","854","846","852","1","1","5","1","0","1"
"126013","846","850","849","851","3","5","5","5","0","1"
"83972","694","695","694","695","1","1","1","1","0","4"
"126760","862","862","862","862","0","0","0","0","0","0"
"126766","862","862","862","862","0","0","0","0","0","0"
"126771","862","862","862","862","0","0","0","0","0","0"
"126777","862","862","862","862","0","0","0","0","0","0"
"126781","862","862","862","862","0","0","0","0","0","0"
"126786","862","862","862","862","0","0","0","0","0","0"
"126794","862","862","862","862","0","0","0","0","0","0"
"120296","856","857","858","860","6","1","2","1","5","12"
"120300","856","857","858","860","6","1","2","1","5","12"
"120304","856","857","858","860","6","1","2","1","5","12"
"120365","856","857","858","860","6","1","2","1","5","12"
"120374","856","857","858","860","6","1","2","1","5","12"
"120380","856","857","858","860","6","1","2","1","5","12"
"120423","856","857","858","860","6","1","2","1","5","12"
"120307","861","861","861","861","1","1","1","1","2","8"
"120370","861","861","861","861","1","1","1","1","2","8"
"120383","861","861","861","861","1","1","1","1","2","8"
"120386","861","861","861","861","1","1","1","1","2","8"
"120426","861","861","861","861","1","1","1","1","2","8"
"126787","861","861","861","861","1","1","1","1","2","8"
"126795","861","861","861","861","1","1","1","1","2","8"
"89067","865","866","867","868","7","7","1","1","5","5"
"89646","865","866","867","868","7","7","1","1","5","5"
"90922","865","866","867","868","7","7","1","1","5","5"
"91277","865","866","867","868","7","7","1","1","5","5"
"93618","865","866","867","868","7","7","1","1","5","5"
"89066","865","866","859","869","6","6","2","2","5","6"
"90923","865","866","859","869","6","6","2","2","5","6"
"91278","865","866","859","869","6","6","2","2","5","6"
"93617","865","866","859","869","6","6","2","2","5","6"
"99210","865","866","859","869","6","6","2","2","5","6"
"91280","865","865","871","876","5","5","1","5","8","6"
"94105","865","865","871","876","5","5","1","5","8","6"
"91281","863","715","876","877","1","1","1","1","8","6"
"94107","863","715","876","877","1","1","1","1","8","6"
"91585","860","856","855","857","1","1","1","1","0","1"
"94091","860","856","855","857","1","1","1","1","0","1"
"96659","860","856","855","857","1","1","1","1","0","1"
"96680","860","856","855","857","1","1","1","1","0","1"
"97916","860","856","855","857","1","1","1","1","0","1"
"98691","860","856","855","857","1","1","1","1","0","1"
"98715","860","856","855","857","1","1","1","1","0","1"
"112028","860","856","855","857","1","1","1","1","0","1"
"94090","855","857","859","858","10","3","5","2","6","10"
"96660","855","857","859","858","10","3","5","2","6","10"
"96681","855","857","859","858","10","3","5","2","6","10"
"97917","855","857","859","858","10","3","5","2","6","10"
"98692","855","857","859","858","10","3","5","2","6","10"
"98716","855","857","859","858","10","3","5","2","6","10"
"112029","855","857","859","858","10","3","5","2","6","10"
"91586","780","28","232","776","10","5","5","5","6","10"
"95855","780","28","232","776","10","5","5","5","6","10"
"96661","780","28","232","776","10","5","5","5","6","10"
"96682","780","28","232","776","10","5","5","5","6","10"
"97918","780","28","232","776","10","5","5","5","6","10"
"98693","780","28","232","776","10","5","5","5","6","10"
"98717","780","28","232","776","10","5","5","5","6","10"
"112030","780","28","232","776","10","5","5","5","6","10"
"85169","107","108","109","110","1","1","1","1","0","1"
"85170","107","108","109","110","1","1","1","1","0","1"
"85171","107","108","109","110","1","1","1","1","0","1"
"123872","107","108","109","110","1","1","1","1","0","1"
"123873","107","108","109","110","1","1","1","1","0","1"
"123874","107","108","109","110","1","1","1","1","0","1"
"126761","107","108","109","110","1","1","1","1","0","1"
"126762","107","108","109","110","1","1","1","1","0","1"
"126763","107","108","109","110","1","1","1","1","0","1"
"126764","107","108","109","110","1","1","1","1","0","1"
"126767","107","108","109","110","1","1","1","1","0","1"
"126768","107","108","109","110","1","1","1","1","0","1"
"126769","107","108","109","110","1","1","1","1","0","1"
"126772","107","108","109","110","1","1","1","1","0","1"
"126773","107","108","109","110","1","1","1","1","0","1"
"126774","107","108","109","110","1","1","1","1","0","1"
"126775","107","108","109","110","1","1","1","1","0","1"
"126778","107","108","109","110","1","1","1","1","0","1"
"126779","107","108","109","110","1","1","1","1","0","1"
"126782","107","108","109","110","1","1","1","1","0","1"
"126783","107","108","109","110","1","1","1","1","0","1"
"126784","107","108","109","110","1","1","1","1","0","1"
"126785","107","108","109","110","1","1","1","1","0","1"
"126789","107","108","109","110","1","1","1","1","0","1"
"126790","107","108","109","110","1","1","1","1","0","1"
"126791","107","108","109","110","1","1","1","1","0","1"
"126792","107","108","109","110","1","1","1","1","0","1"
"126796","107","108","109","110","1","1","1","1","0","1"
"126797","107","108","109","110","1","1","1","1","0","1"
"126798","107","108","109","110","1","1","1","1","0","1"
"126799","107","108","109","110","1","1","1","1","0","1"
"90489","177","162","176","19","2","1","1","1","7","1"
"95851","177","162","176","19","2","1","1","1","7","1"
"96662","177","162","176","19","2","1","1","1","7","1"
"96683","177","162","176","19","2","1","1","1","7","1"
"97919","177","162","176","19","2","1","1","1","7","1"
"98694","177","162","176","19","2","1","1","1","7","1"
"98718","177","162","176","19","2","1","1","1","7","1"
"112031","177","162","176","19","2","1","1","1","7","1"
"85678","990","991","994","995","4","4","4","4","0","8"
"85842","990","991","994","995","4","4","4","4","0","8"
"89210","990","991","994","995","4","4","4","4","0","8"
"91117","990","991","994","995","4","4","4","4","0","8"
"91152","990","991","994","995","4","4","4","4","0","8"
"91282","990","991","994","995","4","4","4","4","0","8"
"91286","990","991","994","995","4","4","4","4","0","8"
"93619","990","991","994","995","4","4","4","4","0","8"
"93869","990","991","994","995","4","4","4","4","0","8"
"94122","990","991","994","995","4","4","4","4","0","8"
"94545","990","991","994","995","4","4","4","4","0","8"
"94550","990","991","994","995","4","4","4","4","0","8"
"94553","990","991","994","995","4","4","4","4","0","8"
"95436","990","991","994","995","4","4","4","4","0","8"
"95781","990","991","994","995","4","4","4","4","0","8"
"95783","990","991","994","995","4","4","4","4","0","8"
"95841","990","991","994","995","4","4","4","4","0","8"
"99211","990","991","994","995","4","4","4","4","0","8"
"112376","990","991","994","995","4","4","4","4","0","8"
"113732","990","991","994","995","4","4","4","4","0","8"
"119020","990","991","994","995","4","4","4","4","0","8"
"121608","990","991","994","995","4","4","4","4","0","8"
"122932","990","991","994","995","4","4","4","4","0","8"
"123503","990","991","994","995","4","4","4","4","0","8"
"126649","990","991","994","995","4","4","4","4","0","8"
"127261","990","991","994","995","4","4","4","4","0","8"
"128228","990","991","994","995","4","4","4","4","0","8"
"85843","991","990","992","993","4","4","4","4","0","8"
"91283","991","990","992","993","4","4","4","4","0","8"
"93616","991","990","992","993","4","4","4","4","0","8"
"94102","991","990","992","993","4","4","4","4","0","8"
"99209","991","990","992","993","4","4","4","4","0","8"
"94119","905","906","907","907","4","4","4","4","5","8"
"96663","905","906","907","907","4","4","4","4","5","8"
"96684","905","906","907","907","4","4","4","4","5","8"
"97920","905","906","907","907","4","4","4","4","5","8"
"98695","905","906","907","907","4","4","4","4","5","8"
"98719","905","906","907","907","4","4","4","4","5","8"
"112032","905","906","907","907","4","4","4","4","5","8"
"87064","881","880","880","880","1","1","1","1","0","5"
"94131","881","880","880","880","1","1","1","1","0","5"
"96664","881","880","880","880","1","1","1","1","0","5"
"96685","881","880","880","880","1","1","1","1","0","5"
"97921","881","880","880","880","1","1","1","1","0","5"
"98696","881","880","880","880","1","1","1","1","0","5"
"98720","881","880","880","880","1","1","1","1","0","5"
"112033","881","880","880","880","1","1","1","1","0","5"
"87063","902","903","904","903","1","1","1","1","0","3"
"95856","902","903","904","903","1","1","1","1","0","3"
"96665","902","903","904","903","1","1","1","1","0","3"
"96686","902","903","904","903","1","1","1","1","0","3"
