Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10_0,Unknown10_1,Unknown10_2,Unknown11
"17807","134489","134490","1","1","0","3","6","18","0","0","0","0","0","0"
"17808","319908","319909","3","0","0","15","0","10","5","3","0","0","0","0"
"17809","319910","319911","3","0","0","15","0","10","5","5","0","0","0","0"
"17810","117561","117562","3","1","0","2","0","10","3","2","0","0","0","0"
"17811","319912","319913","3","0","0","15","9","8","12","1","0","0","0","0"
"17812","171402","171403","2","0","0","3","4","5","7","10","0","0","0","0"
"17813","136507","136508","6","1","0","10","2","7","2","1","0","0","0","0"
"17815","177559","177560","8","1","0","4","5","2","7","1","0","0","0","0"
"17816","174782","174783","4","0","0","4","2","3","4","0","0","0","0","0"
"17817","150518","150519","11","1","0","9","4","3","3","0","0","0","0","0"
"17818","115678","115679","6","0","0","5","3","3","0","0","0","0","0","0"
"17819","210782","210783","10","1","0","8","9","1","1","5","0","0","0","0"
"17820","164836","164837","1","0","0","2","2","2","2","2","0","0","0","0"
"17821","319914","319915","3","0","0","15","0","10","5","9","0","0","0","0"
"17822","319916","319917","3","0","0","15","0","7","5","2","0","0","0","0"
"17823","171400","171401","2","0","0","2","3","2","1","2","0","0","0","0"
"17824","164834","164835","1","0","0","1","3","2","1","2","0","0","0","0"
"17825","164832","164833","1","0","0","11","5","9","9","6","0","0","0","0"
"17826","210780","210781","10","1","0","5","8","7","7","4","0","0","0","0"
"17827","164830","164831","1","0","0","11","0","5","9","4","0","0","0","0"
"17828","319918","0","9","0","0","3","0","0","5","5","0","0","0","0"
"17829","319919","0","9","0","0","6","2","0","5","16","0","0","0","0"
"17830","319920","0","9","1","0","6","6","15","5","19","0","0","0","0"
"17831","319921","0","9","0","0","6","3","18","0","6","0","0","0","0"
"17832","319922","0","9","1","0","0","2","12","0","8","0","0","0","0"
"17833","319923","0","9","0","0","3","0","0","5","15","0","0","0","0"
"17834","319924","0","9","0","0","0","0","18","5","18","0","0","0","0"
"17835","164828","164829","1","0","0","7","3","6","6","5","0","0","0","0"
"17836","171398","171399","2","0","0","0","0","2","3","2","0","0","0","0"
"17837","210778","210779","10","1","0","3","0","3","4","2","0","0","0","0"
"17838","253953","0","16","0","0","4","0","3","3","2","0","0","0","0"
"17839","253952","0","16","0","0","2","0","0","4","1","0","0","0","0"
"17840","319925","319926","3","0","0","15","0","0","5","5","0","0","0","0"
"17841","117563","117564","3","1","0","2","6","6","4","5","0","0","0","0"
"17842","319927","319928","3","0","0","0","2","7","2","3","0","0","0","0"
"17844","319929","319930","3","0","0","2","4","4","1","6","0","0","0","0"
"17845","117565","117566","3","1","0","0","2","1","4","0","0","0","0","0"
"17846","115680","115681","6","0","0","12","0","11","1","3","0","0","0","0"
"17847","171396","171397","2","0","0","3","6","0","0","3","0","0","0","0"
"17848","158206","158207","8","0","0","3","4","2","0","0","0","0","0","0"
"17849","148120","148121","5","1","0","0","5","2","4","3","0","0","0","0"
"17850","319931","319932","3","0","0","0","9","6","0","9","0","0","0","0"
"17851","319933","0","19","0","0","0","0","0","0","2","0","0","0","0"
"17852","319934","0","17","0","0","1","0","3","3","5","0","0","0","0"
"17853","319935","0","17","0","0","1","0","1","0","6","0","0","0","0"
"17854","319936","0","17","0","0","3","0","6","3","3","0","0","0","0"
"17855","319937","0","17","0","0","3","0","2","6","1","0","0","0","0"
"17856","319938","0","17","0","0","4","0","5","2","2","0","0","0","0"
"17857","319939","0","17","0","0","4","0","6","4","1","0","0","0","0"
"17858","136509","136510","6","1","0","10","2","0","2","1","0","0","0","0"
"17859","319940","0","19","0","0","3","0","0","0","2","0","0","0","0"
"17860","319941","0","19","0","0","1","0","0","0","0","0","0","0","0"
"17861","136511","136512","6","1","0","2","2","3","2","4","0","0","0","0"
"17862","319942","0","19","0","0","2","0","0","0","1","0","0","0","0"
"17863","319943","0","19","0","0","0","0","0","0","1","0","0","0","0"
"17864","319944","0","19","0","0","2","0","0","0","0","0","0","0","0"
"17867","164826","164827","1","0","0","13","11","16","12","4","0","0","0","0"
"17869","177557","177558","8","1","0","11","0","0","1","3","0","0","0","0"
"17870","319945","0","19","0","0","1","0","0","0","1","0","0","0","0"
"17871","319946","0","19","0","0","3","0","0","0","1","0","0","0","0"
"17872","319947","0","19","0","0","0","0","0","0","0","0","0","0","0"
"17873","319948","0","19","0","0","2","0","0","0","2","0","0","0","0"
"17874","319949","0","19","0","0","1","0","0","0","2","0","0","0","0"
"17875","319950","0","17","0","0","1","0","4","1","0","0","0","0","0"
"17876","253951","0","16","0","0","4","0","3","3","5","0","0","0","0"
"17877","134491","134492","1","1","0","0","5","7","5","1","0","0","0","0"
"17878","253950","0","16","0","0","1","0","1","1","1","0","0","0","0"
"17879","253949","0","16","0","0","2","0","2","2","2","0","0","0","0"
"17880","253948","0","16","0","0","3","0","3","3","3","0","0","0","0"
"17881","253947","0","16","0","0","4","0","4","4","4","0","0","0","0"
"17882","253946","0","16","0","0","1","0","3","2","4","0","0","0","0"
"17883","253945","0","16","0","0","2","0","1","3","1","0","0","0","0"
"17884","131353","131354","11","0","0","16","9","11","9","0","0","0","0","0"
"17885","164824","164825","1","0","0","14","2","3","0","8","0","0","0","0"
"17886","148122","148123","5","1","0","5","10","0","0","0","0","0","0","0"
"17887","171394","171395","2","0","0","15","0","2","10","0","0","0","0","0"
"17889","164822","164823","1","0","0","0","0","0","0","0","0","0","0","0"
"17890","164820","164821","1","0","0","8","13","16","5","3","0","0","0","0"
"17892","164818","164819","1","0","0","0","0","0","0","0","0","0","0","0"
"17893","164813","164814","1","0","0","1","2","11","1","0","0","0","0","0"
"17894","210776","210777","10","1","0","12","0","5","11","11","0","0","0","0"
"17895","319951","0","9","0","0","3","1","0","0","13","0","0","0","0"
"17896","115682","115683","6","0","0","2","5","2","0","0","0","0","0","0"
"17897","253944","0","16","0","0","2","0","3","2","2","0","0","0","0"
"17898","253943","0","16","0","0","1","0","5","3","5","0","0","0","0"
"17899","164811","164812","1","0","0","12","0","9","12","8","0","0","0","0"
"17900","164809","164810","1","0","0","4","0","13","7","8","0","0","0","0"
"17901","164807","164808","1","0","0","2","0","9","10","1","0","0","0","0"
"17902","118924","118925","7","1","0","0","1","4","5","2","0","0","0","0"
"17904","164805","164806","1","0","0","4","8","5","8","4","0","0","0","0"
"17905","319952","0","21","0","0","0","0","4","3","0","0","0","0","0"
"17906","158204","158205","8","0","0","12","0","3","9","2","0","0","0","0"
"17907","144063","144064","4","1","0","9","0","3","4","9","0","0","0","0"
"17908","171392","171393","2","0","0","2","4","2","5","7","0","0","0","0"
"17909","174780","174781","4","0","0","0","6","2","4","1","0","0","0","0"
"17910","164803","164804","1","0","0","1","4","11","2","3","0","0","0","0"
"17911","115684","115685","6","0","0","2","2","8","0","1","0","0","0","0"
"17912","150520","150521","11","1","0","1","0","12","2","0","0","0","0","0"
"17913","210497","210499","10","0","0","1","0","10","9","0","0","0","0","0"
"17914","210494","210495","10","0","0","5","5","10","7","0","0","0","0","0"
"17915","210774","210775","10","1","0","3","4","18","4","10","0","0","0","0"
"17916","319953","319954","3","0","0","3","4","0","6","3","0","0","0","0"
"17917","164801","164802","1","0","0","14","2","15","12","0","0","0","0","0"
"17918","171390","171391","2","0","0","15","1","8","8","3","0","0","0","0"
"17919","144061","144062","4","1","0","11","7","8","11","1","0","0","0","0"
"17920","177555","177556","8","1","0","15","3","8","9","5","0","0","0","0"
"17921","158202","158203","8","0","0","11","2","4","4","0","0","0","0","0"
"17922","319955","0","20","0","0","0","0","0","0","0","0","0","0","0"
"17923","319956","0","20","0","0","0","0","0","0","0","0","0","0","0"
"17924","319957","0","20","0","0","0","0","0","0","0","0","0","0","0"
"17925","319958","0","9","0","0","0","3","0","5","14","0","0","0","0"
"17926","319959","0","9","0","0","6","1","0","5","18","0","0","0","0"
"17927","319960","0","9","1","0","0","0","16","0","7","0","0","0","0"
"17928","319961","0","9","1","0","3","0","6","0","6","0","0","0","0"
"17929","164799","164800","1","0","0","9","11","0","0","8","0","0","0","0"
"17930","131351","131352","11","0","0","16","9","11","9","0","0","0","0","0"
"17931","164797","164798","1","0","0","8","11","2","10","4","0","0","0","0"
"17932","319962","319963","3","0","0","4","0","11","6","5","0","0","0","0"
"17933","210490","210492","10","0","0","5","4","8","0","4","0","0","0","0"
"17934","210487","210489","10","0","0","11","6","13","1","10","0","0","0","0"
"17935","164795","164796","1","0","0","3","11","1","0","8","0","0","0","0"
"17936","210484","210486","10","0","0","11","2","12","7","10","0","0","0","0"
"17937","210481","210483","10","0","0","14","7","8","5","10","0","0","0","0"
"17938","210772","210773","10","1","0","13","0","18","0","11","0","0","0","0"
"17939","210770","210771","10","1","0","12","0","16","1","17","0","0","0","0"
"17940","210478","210480","10","0","0","1","3","5","7","2","0","0","0","0"
"17941","210475","210477","10","0","0","3","8","1","0","9","0","0","0","0"
"17942","210768","210769","10","1","0","0","1","10","0","9","0","0","0","0"
"17943","210766","210767","10","1","0","1","8","11","5","9","0","0","0","0"
"17944","210764","210765","10","1","0","13","0","15","0","11","0","0","0","0"
"17945","210762","210763","10","1","0","1","4","7","0","2","0","0","0","0"
"17946","210472","210473","10","0","0","4","4","8","2","4","0","0","0","0"
"17947","210468","210470","10","0","0","13","4","3","1","10","0","0","0","0"
"17948","210760","210761","10","1","0","0","7","13","3","0","0","0","0","0"
"17949","210758","210759","10","1","0","11","0","14","5","12","0","0","0","0"
"17950","210465","210467","10","0","0","7","2","2","0","0","0","0","0","0"
"17951","210756","210757","10","1","0","14","0","0","5","13","0","0","0","0"
"17952","164793","164794","1","0","0","2","0","9","1","5","0","0","0","0"
"17953","210462","210463","10","0","0","15","2","2","5","10","0","0","0","0"
"17954","210754","210755","10","1","0","3","8","18","0","0","0","0","0","0"
"17955","210460","210461","10","0","0","12","4","6","0","10","0","0","0","0"
"17956","210752","210753","10","1","0","7","2","0","1","0","0","0","0","0"
"17957","210458","210459","10","0","0","1","2","5","9","9","0","0","0","0"
"17958","210456","210457","10","0","0","13","6","13","4","10","0","0","0","0"
"17959","210454","210455","10","0","0","0","0","0","0","0","0","0","0","0"
"17960","253942","0","16","0","0","0","0","2","1","3","0","0","0","0"
"17961","253941","0","16","0","0","1","0","3","2","4","0","0","0","0"
"17962","253940","0","16","0","0","2","0","4","3","5","0","0","0","0"
"17963","253939","0","16","0","0","3","0","0","4","1","0","0","0","0"
"17964","113859","113860","2","1","0","9","0","10","1","6","0","0","0","0"
"17966","210750","210751","10","1","0","16","8","6","11","0","0","0","0","0"
"17967","164791","164792","1","0","0","14","0","5","0","8","0","0","0","0"
"17968","148124","148125","5","1","0","0","17","0","0","5","0","0","0","0"
"17969","319964","319965","3","0","0","21","0","0","12","9","0","0","0","0"
"17970","164789","164790","1","0","0","2","3","0","3","2","0","0","0","0"
"17971","319966","0","19","0","0","0","0","0","0","0","0","0","0","0"
"17972","319967","0","19","0","0","2","0","0","0","1","0","0","0","0"
"17973","319968","0","19","0","0","3","0","0","0","2","0","0","0","0"
"17974","319969","0","19","0","0","1","0","0","0","0","0","0","0","0"
"17975","319970","0","19","0","0","2","0","0","0","1","0","0","0","0"
"17976","319971","0","19","0","0","2","0","0","0","2","0","0","0","0"
"17977","319972","0","19","0","0","1","0","0","0","1","0","0","0","0"
"17978","319973","0","19","0","0","0","0","0","0","0","0","0","0","0"
"17979","319974","0","19","0","0","2","0","0","0","1","0","0","0","0"
"17980","164787","164788","1","0","0","12","0","6","3","2","0","0","0","0"
"17981","115686","115687","6","0","0","12","1","1","2","1","0","0","0","0"
"17982","164785","164786","1","0","0","9","11","0","0","3","0","0","0","0"
"17983","164783","164784","1","0","0","1","11","1","1","2","0","0","0","0"
"17984","164781","164782","1","0","0","3","8","1","4","5","0","0","0","0"
"17985","319975","0","19","0","0","0","0","0","0","2","0","0","0","0"
"17986","134493","134494","1","1","0","4","10","14","0","0","0","0","0","0"
"17987","164779","164780","1","0","0","1","2","5","3","7","0","0","0","0"
"17988","164777","164778","1","0","0","0","7","9","6","0","0","0","0","0"
"17989","319976","319977","3","0","0","2","0","3","4","4","0","0","0","0"
"17990","134495","134496","1","1","0","3","3","7","4","3","0","0","0","0"
"17991","164775","164776","1","0","0","3","0","7","1","1","0","0","0","0"
"17992","164773","164774","1","0","0","0","1","11","6","4","0","0","0","0"
"17993","134497","134498","1","1","0","4","7","11","0","4","0","0","0","0"
"17994","117567","117568","3","1","0","2","4","6","2","3","0","0","0","0"
"17995","164771","164772","1","0","0","3","0","1","0","8","0","0","0","0"
"17996","182770","182771","7","0","0","0","3","6","3","2","0","0","0","0"
"17997","118922","118923","7","1","0","0","3","9","5","4","0","0","0","0"
"17998","319978","319979","3","0","0","0","0","14","5","6","0","0","0","0"
"17999","182768","182769","7","0","0","2","0","11","6","4","0","0","0","0"
"18000","164769","164770","1","0","0","2","6","3","8","6","0","0","0","0"
"18003","319980","0","19","0","0","3","0","0","0","1","0","0","0","0"
"18004","319981","319982","3","0","0","15","7","3","5","4","0","0","0","0"
"18005","210748","210749","10","1","0","15","0","14","12","0","0","0","0","0"
"18006","164767","164768","1","0","0","1","4","14","6","6","0","0","0","0"
"18007","134499","134500","1","1","0","2","8","12","1","1","0","0","0","0"
"18008","210746","210747","10","1","0","15","0","14","12","0","0","0","0","0"
"18009","210744","210745","10","1","0","15","0","14","11","0","0","0","0","0"
"18010","134501","134502","1","1","0","2","4","22","4","0","0","0","0","0"
"18011","164765","164766","1","0","0","2","9","0","8","5","0","0","0","0"
"18012","319983","319984","3","0","0","6","6","13","4","3","0","0","0","0"
"18013","164763","164764","1","0","0","0","3","12","0","2","0","0","0","0"
"18014","319985","319986","3","0","0","2","0","12","0","6","0","0","0","0"
"18016","164761","164762","1","0","0","0","2","0","5","2","0","0","0","0"
"18017","164759","164760","1","0","0","4","5","0","0","8","0","0","0","0"
"18018","171388","171389","2","0","0","3","5","11","1","10","0","0","0","0"
"18019","134503","134504","1","1","0","0","12","14","8","1","0","0","0","0"
"18020","118920","118921","7","1","0","0","2","5","4","0","0","0","0","0"
"18021","177553","177554","8","1","0","0","1","1","0","4","0","0","0","0"
"18023","148126","148127","5","1","0","0","2","0","0","7","0","0","0","0"
"18025","319987","0","9","0","0","0","2","0","0","5","0","0","0","0"
"18026","253938","0","16","0","0","3","0","1","0","3","0","0","0","0"
"18031","253937","0","16","0","0","5","0","3","2","5","0","0","0","0"
"18034","319988","0","21","0","0","3","0","4","4","3","0","0","0","0"
"18036","319989","0","21","0","0","4","0","2","2","1","0","0","0","0"
"18042","319990","0","21","0","0","4","0","3","4","2","0","0","0","0"
"18043","319991","0","21","0","0","3","0","2","0","1","0","0","0","0"
"18044","319992","0","21","0","0","0","0","4","3","1","0","0","0","0"
"18045","319993","0","21","0","0","1","0","1","1","0","0","0","0","0"
"18046","319994","0","21","0","0","0","0","1","0","0","0","0","0","0"
"18047","319995","0","21","0","0","0","0","3","0","2","0","0","0","0"
"18048","319996","0","21","0","0","1","0","1","2","3","0","0","0","0"
"18049","319997","0","21","0","0","4","0","2","3","0","0","0","0","0"
"18050","319998","0","21","0","0","0","0","2","0","1","0","0","0","0"
"18051","319999","0","21","0","0","4","0","3","1","2","0","0","0","0"
"18055","320000","0","21","0","0","3","0","3","5","2","0","0","0","0"
"18056","320001","0","21","0","0","0","0","4","0","1","0","0","0","0"
"18057","320002","0","21","0","0","0","0","4","0","4","0","0","0","0"
"18058","320003","0","21","0","0","0","0","2","4","0","0","0","0","0"
"18059","320004","0","21","0","0","2","0","4","2","4","0","0","0","0"
"18060","320005","0","21","0","0","3","0","0","0","0","0","0","0","0"
"18061","320006","0","21","0","0","1","0","1","0","1","0","0","0","0"
"18062","320007","0","21","0","0","0","0","2","3","3","0","0","0","0"
"18063","320008","0","21","0","0","3","0","3","2","1","0","0","0","0"
"18064","320009","0","21","0","0","0","0","0","5","4","0","0","0","0"
"18065","320010","0","19","0","0","0","0","0","0","1","0","0","0","0"
"18066","320011","0","19","0","0","1","0","0","0","1","0","0","0","0"
"18067","320012","0","19","0","0","3","0","0","0","2","0","0","0","0"
"18068","164757","164758","1","0","0","0","7","5","0","8","0","0","0","0"
"18069","164755","164756","1","0","0","2","4","6","4","1","0","0","0","0"
"18070","164753","164754","1","0","0","5","11","1","0","4","0","0","0","0"
"18071","164751","164752","1","0","0","2","9","3","2","2","0","0","0","0"
"18072","134505","134506","1","1","0","0","5","3","3","0","0","0","0","0"
"18073","164749","164750","1","0","0","3","9","7","8","4","0","0","0","0"
"18074","164734","164735","1","0","0","5","2","3","0","0","0","0","0","0"
"18075","164732","164733","1","0","0","1","0","9","2","8","0","0","0","0"
"18076","118918","118919","7","1","0","7","0","2","8","4","0","0","0","0"
"18077","164730","164731","1","0","0","2","0","0","1","4","0","0","0","0"
"18079","320013","320014","3","0","0","2","2","0","1","4","0","0","0","0"
"18080","144059","144060","4","1","0","1","1","0","11","1","0","0","0","0"
"18081","118916","118917","7","1","0","0","0","8","7","3","0","0","0","0"
"18082","171386","171387","2","0","0","0","0","1","0","5","0","0","0","0"
"18083","177551","177552","8","1","0","0","0","4","0","4","0","0","0","0"
"18084","190473","190474","5","0","0","3","1","14","8","14","0","0","0","0"
"18085","136513","136514","6","1","0","6","1","7","1","3","0","0","0","0"
"18086","164728","164729","1","0","0","0","1","10","7","5","0","0","0","0"
"18087","320015","0","21","0","0","3","0","4","4","3","0","0","0","0"
"18088","164726","164727","1","0","0","3","0","0","0","4","0","0","0","0"
"18089","134507","134508","1","1","0","0","11","22","3","0","0","0","0","0"
"18090","177549","177550","8","1","0","11","0","7","4","3","0","0","0","0"
"18091","158198","158199","8","0","0","11","0","6","4","2","0","0","0","0"
"18092","134509","134510","1","1","0","3","4","0","0","0","0","0","0","0"
"18093","131349","131350","11","0","0","13","7","0","0","7","0","0","0","0"
"18094","113857","113858","2","1","0","0","0","0","0","0","0","0","0","0"
"18095","210452","210453","10","0","0","2","4","8","5","2","0","0","0","0"
"18096","117569","117570","3","1","0","2","6","0","0","0","0","0","0","0"
"18097","144057","144058","4","1","0","5","0","0","4","4","0","0","0","0"
"18098","148128","148129","5","1","0","2","8","12","8","7","0","0","0","0"
"18099","115689","115690","6","0","0","7","2","12","1","4","0","0","0","0"
"18100","158196","158197","8","0","0","0","0","0","0","10","0","0","0","0"
"18101","182766","182767","7","0","0","0","6","0","7","4","0","0","0","0"
"18102","158172","158173","8","0","0","0","0","0","0","6","0","0","0","0"
"18103","164724","164725","1","0","0","0","0","1","6","8","0","0","0","0"
"18104","144055","144056","4","1","0","8","4","6","0","3","0","0","0","0"
"18105","210450","210451","10","0","0","14","2","13","5","10","0","0","0","0"
"18106","113855","113856","2","1","0","2","2","2","1","4","0","0","0","0"
"18107","164722","164723","1","0","0","3","0","9","0","8","0","0","0","0"
"18108","164720","164721","1","0","0","1","1","1","6","8","0","0","0","0"
"18109","164718","164719","1","0","0","2","5","2","0","8","0","0","0","0"
"18110","164716","164717","1","0","0","0","7","5","0","8","0","0","0","0"
"18111","164714","164715","1","0","0","2","11","1","0","8","0","0","0","0"
"18112","171384","171385","2","0","0","5","0","0","0","3","0","0","0","0"
"18113","320016","0","9","1","0","3","5","6","0","6","0","0","0","0"
"18114","164712","164713","1","0","0","1","0","0","0","0","0","0","0","0"
"18115","253936","0","16","0","0","3","0","1","2","0","0","0","0","0"
"18116","253935","0","16","0","0","2","0","0","1","4","0","0","0","0"
"18117","253934","0","16","0","0","1","0","5","0","3","0","0","0","0"
"18118","253933","0","16","0","0","0","0","4","4","2","0","0","0","0"
"18119","164710","164711","1","0","0","1","3","8","8","6","0","0","0","0"
"18120","164708","164709","1","0","0","2","0","2","1","1","0","0","0","0"
"18121","164706","164707","1","0","0","0","11","7","1","2","0","0","0","0"
"18122","134511","134512","1","1","0","0","7","18","2","0","0","0","0","0"
"18123","164704","164705","1","0","0","1","1","6","3","2","0","0","0","0"
"18124","134513","134514","1","1","0","4","3","8","6","4","0","0","0","0"
"18125","134515","134516","1","1","0","3","6","5","6","2","0","0","0","0"
"18126","164702","164703","1","0","0","6","2","5","3","6","0","0","0","0"
"18127","164700","164701","1","0","0","2","4","3","1","3","0","0","0","0"
"18128","164698","164699","1","0","0","0","2","3","9","6","0","0","0","0"
"18129","320017","0","9","0","0","6","0","18","5","5","0","0","0","0"
"18130","158170","158171","8","0","0","11","2","9","8","3","0","0","0","0"
"18131","177547","177548","8","1","0","11","0","9","12","4","0","0","0","0"
"18132","134517","134518","1","1","0","0","13","3","8","3","0","0","0","0"
"18133","190471","190472","5","0","0","4","3","0","0","0","0","0","0","0"
"18134","134519","134520","1","1","0","0","5","0","0","0","0","0","0","0"
"18135","174778","174779","4","0","0","3","8","0","0","3","0","0","0","0"
"18136","253932","0","16","0","0","3","0","0","3","3","0","0","0","0"
"18137","131347","131348","11","0","0","0","4","0","0","4","0","0","0","0"
"18138","117571","117572","3","1","0","4","8","0","5","2","0","0","0","0"
"18139","158168","158169","8","0","0","0","4","0","0","2","0","0","0","0"
"18140","190469","190470","5","0","0","0","0","0","0","3","0","0","0","0"
"18141","210742","210743","10","1","0","3","2","0","0","1","0","0","0","0"
"18142","148130","148131","5","1","0","0","3","0","0","3","0","0","0","0"
"18143","164696","164697","1","0","0","0","0","0","0","0","0","0","0","0"
"18144","144053","144054","4","1","0","0","4","2","0","0","0","0","0","0"
"18145","150524","150525","11","1","0","0","8","7","0","0","0","0","0","0"
"18146","320018","320019","3","0","0","0","0","0","0","0","0","0","0","0"
"18147","190467","190468","5","0","0","1","3","1","0","0","0","0","0","0"
"18148","210448","210449","10","0","0","0","2","1","3","2","0","0","0","0"
"18149","148132","148133","5","1","0","0","1","2","1","0","0","0","0","0"
"18150","177545","177546","8","1","0","0","5","1","0","0","0","0","0","0"
"18151","131345","131346","11","0","0","6","9","0","3","1","0","0","0","0"
"18152","320020","0","21","0","0","4","0","2","0","0","0","0","0","0"
"18153","253931","0","16","0","0","4","0","2","3","4","0","0","0","0"
"18154","320021","0","21","0","0","3","0","3","1","3","0","0","0","0"
"18155","320022","0","21","0","0","4","0","3","1","0","0","0","0","0"
"18156","182764","182765","7","0","0","0","3","11","8","4","0","0","0","0"
"18157","113853","113854","2","1","0","2","3","0","1","4","0","0","0","0"
"18158","164677","164678","1","0","0","5","6","0","3","5","0","0","0","0"
"18159","171382","171383","2","0","0","4","3","1","1","1","0","0","0","0"
"18160","134521","134522","1","1","0","3","5","9","5","0","0","0","0","0"
"18161","134523","134524","1","1","0","3","4","9","0","5","0","0","0","0"
"18162","253930","0","16","0","0","4","0","0","1","2","0","0","0","0"
"18163","134525","134526","1","1","0","0","8","21","3","1","0","0","0","0"
"18164","253929","0","16","0","0","0","0","2","3","4","0","0","0","0"
"18165","253928","0","16","0","0","2","0","4","0","0","0","0","0","0"
"18166","253927","0","16","0","0","4","0","0","2","2","0","0","0","0"
"18167","171380","171381","2","0","0","2","2","8","0","6","0","0","0","0"
"18169","171378","171379","2","0","0","3","5","8","3","3","0","0","0","0"
"18170","113851","113852","2","1","0","5","6","6","4","3","0","0","0","0"
"18171","158166","158167","8","0","0","0","2","6","0","0","0","0","0","0"
"18172","320023","320024","3","0","0","0","8","12","0","0","0","0","0","0"
"18173","320025","320026","3","0","0","0","1","11","4","5","0","0","0","0"
"18174","117573","117574","3","1","0","0","0","18","0","0","0","0","0","0"
"18175","117575","117576","3","1","0","2","4","17","1","1","0","0","0","0"
"18177","320027","320028","3","0","0","0","8","12","6","6","0","0","0","0"
"18178","171376","171377","2","0","0","1","1","1","4","4","0","0","0","0"
"18179","171374","171375","2","0","0","4","5","5","2","7","0","0","0","0"
"18180","113849","113850","2","1","0","5","3","5","1","3","0","0","0","0"
"18181","113847","113848","2","1","0","7","7","3","4","0","0","0","0","0"
"18183","320029","0","21","0","0","3","0","3","1","3","0","0","0","0"
"18184","320030","0","21","0","0","3","0","3","1","3","0","0","0","0"
"18185","320031","0","21","0","0","0","0","2","1","4","0","0","0","0"
"18186","171372","171373","2","0","0","0","0","2","0","2","0","0","0","0"
"18189","320032","0","9","0","0","0","4","12","0","6","0","0","0","0"
"18190","253926","0","16","0","0","5","0","2","2","4","0","0","0","0"
"18194","320033","0","21","0","0","0","0","4","4","3","0","0","0","0"
"18195","320034","0","9","0","0","1","0","0","0","0","0","0","0","0"
"18196","320035","0","9","0","0","2","0","0","0","0","0","0","0","0"
"18197","320036","0","9","1","0","0","0","0","0","0","0","0","0","0"
"18198","171370","171371","2","0","0","4","2","1","0","7","0","0","0","0"
"18199","320037","0","21","0","0","3","0","4","3","2","0","0","0","0"
"18200","171368","171369","2","0","0","7","4","9","5","0","0","0","0","0"
"18201","113845","113846","2","1","0","4","0","9","3","4","0","0","0","0"
"18202","177543","177544","8","1","0","0","2","5","0","5","0","0","0","0"
"18203","320038","0","21","0","0","4","0","3","0","1","0","0","0","0"
"18204","134527","134528","1","1","0","2","4","0","0","5","0","0","0","0"
"18205","320039","320040","3","0","0","1","4","0","4","8","0","0","0","0"
"18206","113843","113844","2","1","0","10","0","6","1","0","0","0","0","0"
"18207","320041","0","9","0","0","2","0","0","0","0","0","0","0","0"
"18208","177541","177542","8","1","0","0","0","0","0","1","0","0","0","0"
"18209","131343","131344","11","0","0","13","7","0","1","1","0","0","0","0"
"18210","164675","164676","1","0","0","5","3","4","9","4","0","0","0","0"
"18211","210740","210741","10","1","0","18","0","0","12","0","0","0","0","0"
"18212","171366","171367","2","0","0","17","0","8","10","8","0","0","0","0"
"18213","253925","0","16","0","0","0","0","3","3","5","0","0","0","0"
"18214","253924","0","16","0","0","1","0","4","4","0","0","0","0","0"
"18215","253923","0","16","0","0","2","0","5","0","1","0","0","0","0"
"18216","113841","113842","2","1","0","4","6","2","3","5","0","0","0","0"
"18217","164673","164674","1","0","0","2","8","13","2","4","0","0","0","0"
"18218","134529","134530","1","1","0","2","4","17","3","1","0","0","0","0"
"18219","118914","118915","7","1","0","3","6","4","2","0","0","0","0","0"
"18220","182762","182763","7","0","0","1","2","4","0","1","0","0","0","0"
"18221","158164","158165","8","0","0","1","2","8","6","5","0","0","0","0"
"18222","177539","177540","8","1","0","4","0","3","9","1","0","0","0","0"
"18223","115691","115692","6","0","0","5","1","7","2","2","0","0","0","0"
"18224","136515","136516","6","1","0","10","3","8","1","1","0","0","0","0"
"18225","190465","190466","5","0","0","0","2","0","0","7","0","0","0","0"
"18226","190463","190464","5","0","0","5","6","0","0","12","0","0","0","0"
"18227","148134","148135","5","1","0","0","1","0","0","5","0","0","0","0"
"18228","148136","148137","5","1","0","2","9","0","0","4","0","0","0","0"
"18229","164671","164672","1","0","0","4","1","0","8","3","0","0","0","0"
"18230","177537","177538","8","1","0","1","2","0","0","3","0","0","0","0"
"18231","164669","164670","1","0","0","1","3","0","8","3","0","0","0","0"
"18232","136517","136518","6","1","0","3","3","5","1","3","0","0","0","0"
"18233","190461","190462","5","0","0","1","1","0","0","0","0","0","0","0"
"18234","158162","158163","8","0","0","0","0","7","0","0","0","0","0","0"
"18235","144051","144052","4","1","0","8","12","11","12","0","0","0","0","0"
"18237","177535","177536","8","1","0","0","0","2","0","0","0","0","0","0"
"18238","171364","171365","2","0","0","2","2","0","0","3","0","0","0","0"
"18239","171362","171363","2","0","0","6","7","0","2","5","0","0","0","0"
"18240","113839","113840","2","1","0","1","1","0","0","1","0","0","0","0"
"18241","113837","113838","2","1","0","3","3","0","0","2","0","0","0","0"
"18242","177533","177534","8","1","0","0","0","0","0","0","0","0","0","0"
"18243","174776","174777","4","0","0","11","0","11","10","0","0","0","0","0"
"18244","174774","174775","4","0","0","11","0","11","10","0","0","0","0","0"
"18245","144049","144050","4","1","0","8","7","8","12","9","0","0","0","0"
