Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13
"6513","-3269.24","-4303.16","165.71","0","9.731","10.09","15","0.4378","0","0","0","0","2285","1","1","0"
"6515","6164.08","-1940","566.984","35","0","0","0","0","1","0","0","0","2286","0","0","0"
"6516","6057.04","-924.856","414.302","15.2328","11.99","17.68","3","0","1","0","0","0","2287","0","0","0"
"6519","4731.07","-864.616","344.41","3.7445","0","0","0","0","1","0","0","0","2288","0","0","0"
"6521","-48.8212","816.155","191.018","65","0","0","0","0","754","0","0","0","2289","0","0","1"
"6522","6839.19","-371.892","-93.6409","41.4553","0","0","0","0","1","0","0","0","2290","0","0","0"
"6524","-9388.99","-959.061","113.764","0","38.28","30.31","40","0","1","0","0","0","2291","0","1","0"
"6525","-9388.78","-982.993","113.764","0","16.74","16.32","15","0","1","0","0","0","2292","0","1","0"
"6526","-9389.71","-934.7","113.764","0","15.86","17.16","15","0","1","0","0","0","2293","0","1","0"
"6529","-8325.48","793.608","152.545","12","6.762","6.028","6","5.95","1","0","0","0","2294","0","0","0"
"6530","-5750.6","-3804.69","-0.0709364","20","0","0","0","0","1","358","0","0","2295","0","0","0"
"6531","-5639.86","-3767.66","-0.07095","20","0","0","0","0","1","358","0","0","2296","0","0","0"
"6532","-5702.51","-3605.1","-0.0708957","20","0","0","0","0","1","358","0","0","2297","0","0","0"
"6533","-5906.28","-3541.53","-0.0157878","20","0","0","0","0","1","358","0","0","2298","0","0","0"
"6534","-5811.52","-3410.89","-0.015686","20","0","0","0","0","1","358","0","0","2299","0","0","0"
"6535","-5652.7","-3453.59","-0.0156047","20","0","0","0","0","1","358","0","0","2300","0","0","0"
"6536","-5550.29","-3588.78","-0.0156793","20","0","0","0","0","1","358","0","0","2301","0","0","0"
"6537","-5616.63","-4079.28","-0.0157199","20","0","0","0","0","1","358","0","0","2302","0","0","0"
"6538","-5689.52","-4212.93","-0.0156589","20","0","0","0","0","1","358","0","0","2303","0","0","0"
"6539","-5804.37","-4281.52","-0.0158318","20","0","0","0","0","1","358","0","0","2304","0","0","0"
"6540","-5902.94","-4249.99","-0.0155674","20","0","0","0","0","1","358","0","0","2305","0","0","0"
"6541","-5910.3","-4135.24","-0.0157064","20","0","0","0","0","1","358","0","0","2306","0","0","0"
"6542","-5790.86","-4119.62","-0.0157606","20","0","0","0","0","1","358","0","0","2307","0","0","0"
"6543","-5728.76","-4018.41","-0.0158013","20","0","0","0","0","1","358","0","0","2308","0","0","0"
"6544","-5821.45","-3943.53","-0.0156657","20","0","0","0","0","1","358","0","0","2309","0","0","0"
"6545","-5928.48","-3942.04","-0.0155843","20","0","0","0","0","1","358","0","0","2310","0","0","0"
"6546","-6026.53","-4033.07","-0.0156996","20","0","0","0","0","1","358","0","0","2311","0","0","0"
"6547","-6088.76","-4136.01","-0.0156996","20","0","0","0","0","1","358","0","0","2312","0","0","0"
"6548","-6212.62","-4190","-0.0157335","20","0","0","0","0","1","358","0","0","2313","0","0","0"
"6549","-6349.68","-4164.06","-0.0157267","20","0","0","0","0","1","358","0","0","2314","0","0","0"
"6550","-6457.77","-4091.09","-0.0157674","20","0","0","0","0","1","358","0","0","2315","0","0","0"
"6551","-6532.17","-3982.42","-0.0157199","20","0","0","0","0","1","358","0","0","2316","0","0","0"
"6552","-6559.83","-3836.05","-0.0157064","20","0","0","0","0","1","358","0","0","2317","0","0","0"
"6553","-6600.42","-3703.01","-0.0156996","20","0","0","0","0","1","358","0","0","2318","0","0","0"
"6554","-6581.8","-3567.89","-0.0157199","20","0","0","0","0","1","358","0","0","2319","0","0","0"
"6555","-6512.95","-3432.91","-0.0157199","20","0","0","0","0","1","358","0","0","2320","0","0","0"
"6556","-6323.62","-3449.52","-0.0157199","20","0","0","0","0","1","358","0","0","2321","0","0","0"
"6557","-6242.5","-3603.52","-0.0157335","20","0","0","0","0","1","358","0","0","2322","0","0","0"
"6558","-6381.79","-3703.62","-0.0157335","20","0","0","0","0","1","358","0","0","2323","0","0","0"
"6559","-6432.08","-3811.76","-0.0157606","20","0","0","0","0","1","358","0","0","2324","0","0","0"
"6560","-6419","-3925.46","-0.0157403","20","0","0","0","0","1","358","0","0","2325","0","0","0"
"6561","-6333.48","-3972.02","-0.0157199","20","0","0","0","0","1","358","0","0","2326","0","0","0"
"6562","-6265.91","-3957.74","0.236","20","0","0","0","0","1","358","0","0","2327","0","0","0"
"6563","-5903.42","-3712.59","-0.0707872","20","0","0","0","0","1","358","0","0","2328","0","0","0"
"6564","1689.78","1674.7","135.559","7.17117","0","0","0","0","0","0","0","0","2329","0","0","1"
"6565","-6236.68","-3948.07","-9.23595","0","30","30","30","4.917","1","358","0","0","2330","0","1","0"
"6566","1660.41","1662.97","145.849","0","9.323","7.264","10","0","0","0","0","0","2331","0","1","0"
"6567","1652.84","1678.18","124.485","0","7.042","8.636","7","0","0","0","0","0","2332","0","1","0"
"6568","-7889.66","1834.59","4.47698","15","0","0","0","0","648","384","0","0","2333","0","0","0"
"6569","-7851.75","1844.29","7.26213","0","0.914","6.846","4.996","5.223","648","384","0","0","2334","0","1","0"
"6570","-7851.19","1843.45","7.31927","0","0.872","6.934","4.996","5.223","648","384","0","0","2335","0","1","0"
"6571","-1248.06","-1156.41","39.6593","12","0","0","0","0","0","0","0","0","2336","0","0","0"
"6572","1330.61","-5760.15","137.653","0","7.713","2.894","5.748","0","609","0","367","0","2337","0","1","0"
"6573","1321.57","-5759.28","137.634","0","7.713","2.894","5.748","0","609","0","367","0","2338","0","1","0"
"6574","1685.5","1647.54","137.279","8.39392","0","0","0","0","0","0","0","0","2339","0","0","1"
"6575","1810.95","1590.61","101.006","0","11.87","11.87","10","6.138","0","0","0","0","2340","0","1","0"
"6576","1861.55","1603.55","94.7625","11.4405","0","0","0","0","0","0","0","0","2341","0","0","1"
"6577","-500.911","111.667","56.8404","15","13.83","38.68","10","0","0","0","0","0","2342","1","0","0"
"6578","-605.649","-1062.59","65.8856","25","0","0","0","0","0","0","0","0","2343","0","0","0"
"6580","-364.627","-225.043","211","0","10","40","40","0","669","0","0","0","2344","0","1","0"
"6581","-7542.91","-1184.93","482","0","10","18","25","1.92","0","0","0","0","2345","0","1","0"
"6583","-346.411","-224.767","200","0","10","20","20","0","669","0","0","0","2346","0","1","1"
"6587","-7555.5","-1307.66","249.046","0","21.21","21.21","17.58","0","0","0","0","0","2347","1","1","0"
"6588","-7572.5","-1311.73","245.534","0","8.788","19.7","17.86","0","0","0","0","0","2348","1","1","0"
"6589","-4856.41","-4812.1","196.616","0","19.88","19.17","14.3","1.047","0","0","0","0","2349","1","1","0"
"6590","-4162.02","-4734.76","126.792","0","8.91","6.218","18.54","0.1842","0","0","524","0","2350","0","1","0"
"6592","-2731.94","-6409.77","241.885","0","22.22","12","12.65","0.07915","0","0","0","0","2351","0","1","0"
"6593","543.49","908.484","179.562","0","9.152","29.98","26.15","0","645","0","0","0","2352","0","1","0"
"6594","299.573","814.679","113.551","0","9.152","29.98","26.15","0","645","0","0","0","2353","0","1","0"
"6595","-2802.71","-5288.04","162.758","0","27","27","13.78","0.5061","0","0","0","0","2354","0","1","0"
"6596","-2793.21","-5304.76","173.278","0","3.449","11.44","21.3","0.5061","0","0","0","0","2355","0","1","0"
"6597","196.889","581.885","76.0359","15.6729","9.152","29.98","26.15","0","645","0","0","0","2356","0","0","0"
"6598","-2782.33","-5311.31","173.837","0","25","10.55","21.3","0.5061","0","0","0","0","2357","0","1","0"
"6600","-3229.87","-5050.45","120.638","0","29.24","32.13","17.39","0.4021","0","0","0","0","2358","0","1","0"
"6601","252.028","564.637","82.1625","0","12.13","71.71","25.93","0","645","0","0","0","2359","0","1","0"
"6602","-3256.91","-5061.74","110.994","0","29.36","32.2","17.39","0.4021","0","0","0","0","2360","0","1","0"
"6603","-3667.88","-5263.36","42.1601","0","12.87","14.42","18.76","6.03","0","0","0","0","2361","0","1","0"
"6604","-3661.34","-5240.74","42.1379","0","32.38","32.65","24.02","6.03","0","0","0","0","2362","0","1","0"
"6605","-4220.54","-5646.11","12.4033","0","28.28","28","16.19","5.575","0","0","0","0","2363","1","1","0"
"6606","-4208.28","-5631.09","17.1005","0","3.75","10.75","23.65","5.575","0","0","0","0","2364","1","1","0"
"6607","-4205.71","-5618.59","23.4857","0","24.74","11.57","17.36","5.575","0","0","0","0","2365","1","1","0"
"6608","-4009.81","-6439.31","41.3414","0","11.62","8.48","25.56","0.1014","0","0","0","0","2366","0","1","0"
"6609","-4008.01","-6456.48","40.9147","0","29.2","26","43.35","0.1014","0","0","0","0","2367","0","1","0"
"6610","-326","27","634","0","22","9","20","5.498","657","0","0","0","2368","0","1","0"
"6612","-11522.1","-2317.43","616.5","0","20","4.9","18","5.393","1","0","0","0","2369","0","1","0"
"6613","10497.3","802.924","1397.27","6.62738","0","0","0","0","1","0","0","0","2370","0","0","0"
"6614","-4903.69","-6610.46","9.39342","0","37.27","13.76","18.3","0.6934","0","0","0","0","2371","0","1","0"
"6615","-4925.69","-6625.93","10.8316","0","16.32","18.44","15.46","0.6934","0","0","0","0","2372","0","1","0"
"6616","-4884.52","-6591.44","10.8316","0","16.51","18.5","15.46","0.6934","0","0","0","0","2373","0","1","0"
"6618","148.5","1337.05","175","0","8","24","12","0","757","0","0","0","2375","0","1","0"
"6620","-10688","-1309.1","17.6616","0","5","10","10","0.218","1","0","0","0","2376","1","1","0"
"6621","-5005.56","-6766.77","44.3865","7.16655","0","0","0","0","0","361","0","0","2377","0","0","0"
"6623","3527.96","-6518.18","60.5","0","24.82","11.46","10","6.264","1","0","0","0","2379","0","1","0"
"6624","3514.79","-6516.8","57.0779","0","0.7241","2.762","3","0","1","0","0","0","2380","0","1","0"
"6625","-845.196","-624.104","831.901","0","41.32","26.09","20","0.4967","671","0","0","0","2381","0","1","0"
"6626","-946.021","-575.495","831.903","0","13.17","41.5","15","0","671","0","0","0","2382","0","1","0"
"6627","-998.096","-584.276","831.901","0","13.17","130","15","0","671","0","0","0","2383","0","1","0"
"6628","-10677.7","-1306.3","22","0","14","20","12","0.2613","1","0","0","0","2384","1","1","0"
"6630","4872.72","-2804.44","1444.65","0","5.638","12.75","15","6.028","1","0","0","0","2386","1","1","0"
"6632","783.917","-492.819","100.052","0","14.8","29.23","32.69","6.175","30","0","0","0","2387","0","1","0"
"6633","-1374.07","-536.727","55.3057","0","14.8","29.23","32.69","0.7334","30","0","0","0","2388","0","1","0"
"6636","1120.59","-757.411","47.9772","0","49.88","232.3","159.1","0","628","0","0","0","2391","0","1","0"
"6638","1262.38","-642.365","51.9516","0","49.88","232.3","159.1","4.722","628","0","0","0","2392","0","1","0"
"6639","1262.95","-882.88","47.3193","0","49.88","232.3","159.1","4.722","628","0","0","0","2393","0","1","0"
"6640","437.4757","-861.4445","47.74292","0","49.88","232.3","159.1","3.142","628","0","0","0","2394","0","1","0"
"6642","301.799","-936.441","49.4384","0","49.88","232.3","159.1","4.722","628","0","0","0","2395","0","1","0"
"6643","301.793","-731.46","48.7065","0","49.88","232.3","159.1","4.722","628","0","0","0","2396","0","1","0"
"6646","-198.417","981.962","230.591","0","15.49","27.92","41.02","0","643","0","0","0","2397","0","1","0"
"6647","-4559.63","3877.19","0","0","527.9","652.7","30.41","0","0","0","0","0","2398","1","1","12"
"6648","-4559.63","3877.19","-22.2813","0","527.9","652.7","10.41","0","0","0","0","0","2399","1","1","12"
"6649","-4617.18","3978.04","-71.6005","0","27.9","13.7","10.41","0.3905","0","0","0","0","2400","1","1","12"
"6650","-4453.24","3808.79","-81.6626","0","27.9","12.7","10.41","0.4733","0","0","0","0","2401","1","1","12"
"6651","-945.635","-165.389","640","0","275","275","40","5.539","657","0","0","0","2402","0","1","0"
"6652","-1179.78","41.8299","676","0","500","375","30","5.539","657","0","0","0","2403","0","1","0"
"6653","-3472.56","-4324.42","212.067","0","9.334","11.75","15","5.944","0","0","0","0","2404","1","1","0"
"6654","-3408.22","-4242.84","222.319","12.7539","0","0","0","0","0","395","0","0","2405","0","0","0"
"6655","-3465.25","-4195.3","213.219","14.6066","0","0","0","0","0","395","0","0","2406","0","0","0"
"6656","-3481.69","-4242.23","214.668","10.9022","0","0","0","0","0","395","0","0","2407","0","0","0"
"6657","-1913.5","2282.79","44.4508","0","18","16","30","5.538","654","0","553","0","2408","0","1","0"
"6660","-1122.7","498.941","617","0","280","300","30","5.539","657","0","0","0","2409","0","1","0"
"6661","-929.373","619.988","682","0","280","275","30","5.539","657","0","0","0","2410","0","1","0"
"6662","529.566","842.741","36.2732","0","25.1","32.94","16.72","0","730","0","0","0","2411","0","1","0"
"6663","-726.688","469.625","628","0","300","300","30","5.539","657","0","0","0","2412","0","1","0"
"6664","-1274","1050.09","110","0","6","8","11","0.02163","732","0","0","0","2413","0","1","0"
"6665","-791.988","524.872","687","0","50","80","20","5.539","657","0","0","0","2414","0","1","0"
"6666","-1004.82","429.429","688","0","80","105","20","5.539","657","0","0","0","2415","0","1","0"
"6667","-1000","395","643.5","0","80","160","20","5.539","657","0","0","0","2416","0","1","0"
"6670","2078.99","-169.255","-175.279","0","34.74","44.96","25","0.2293","646","0","0","0","2417","0","1","0"
"6672","-11361.2","73.0295","723.901","0","22.35","8.082","40.35","0.3559","1","0","0","0","2418","0","1","0"
"6673","-322.891","815.91","199.489","0","6.448","20.84","34.05","6.278","754","0","0","0","2419","0","1","0"
"6676","-444.444","-360.786","217.911","32.6127","0","0","0","0","670","0","0","0","2421","0","0","0"
"6683","1333.95","-4631.2","24.2825","25","0","0","0","0","1","0","0","0","2425","0","0","0"
"6684","1333.96","-4631.16","24.2825","25","0","0","0","0","1","0","0","0","2426","0","0","0"
"6685","-1381.96","2918.73","73.2039","2","31.69","17.33","34.19","3.211","1","0","0","0","2427","0","0","0"
"6686","-2171.81","-1960.2","14.0273","7.58502","0","0","0","0","0","0","0","0","2428","0","0","0"
"6687","-2238.01","1428.29","-22.9394","5.16442","0","0","0","0","654","186","0","0","2429","0","0","0"
"6688","-2238.38","1370.45","-25.6965","5.16442","0","0","0","0","654","186","0","0","2430","0","0","0"
"6689","-2252.13","1478.67","-19.6097","5.16442","0","0","0","0","654","186","0","0","2431","0","0","0"
"6690","-6536.84","-2389.95","294.773","7.94493","0","0","0","0","0","0","0","0","2432","0","0","1"
"6701","-730.344","1.50168","-248.061","0","1","18","10","0","90","0","0","0","2434","0","1","0"
"6702","-326.789","-5.17325","-152.847","0","1","10","10","0","90","0","0","0","2435","0","1","0"
"6710","5255.1","-1505.62","1363.02","3.45056","0","0","0","0","1","0","0","0","2437","1","0","0"
"6713","-6626.41","-4670.07","12.0313","0","27.14","24.09","7","0.5392","0","0","0","0","2438","0","1","0"
"6733","4737.34","-4857.78","26.2892","0","13.4","10.54","13.06","0","571","0","0","0","2440","0","1","0"
"6769","-11916.7","-1204","95","0","20","35","30","0","859","0","0","0","2442","0","1","0"
"6774","-17.8021","802.064","807.684","0","7.625","34.67","73.91","0","643","0","0","0","2443","0","1","0"
"6775","-11916.2","-1218.47","100","0","6","4","17.5","0","0","0","601","0","2444","0","1","0"
"6781","-12067.3","-1785.23","68","0","58.43","19.57","15","0.7169","859","0","0","0","2445","0","1","0"
"6783","-12893.7","-1414.03","134.689","60.9349","0","0","0","0","0","424","0","0","2447","0","0","0"
"6800","4617.35","-1967.67","1193.22","20","0","0","0","0","1","431","0","0","2451","0","0","0"
"6801","4598.71","-2697.39","1140.15","25","0","0","0","0","1","431","0","0","2452","0","0","0"
"6802","4929.93","-1492.76","1327.94","32","0","0","0","0","1","431","0","0","2453","0","0","0"
"6803","1820.85","156.363","9","0","43","29","18","0","726","0","0","0","2454","0","1","0"
"6804","1879.68","442.125","0","13.6763","5.332","11.1","0","0","726","0","0","0","2455","0","0","0"
"6805","1552","212.507","18","0","57","37","12","1.608","726","0","0","0","2456","0","1","0"
"6806","2180","330","45","0","35","49","25","0.3152","726","0","0","0","2457","0","1","0"
"6809","5223.66","-1244.59","1405","0","130","130","80","0.915","1","425","0","0","2458","0","1","0"
"6810","1037.94","302.111","42.3317","0","6.706","1.025","15","0.294","861","0","0","0","2459","1","1","0"
"6814","4002.32","6545.22","268","0","41.61","31.3","32.06","0","571","0","0","0","2460","1","1","0"
"6823","3661.94","6911.14","354","0","60.32","46.31","32.73","0","571","0","0","0","2467","1","1","0"
"6824","1425.68","674.592","-50","0","336.9","371.8","130","0","861","0","0","0","2468","0","1","0"
"6828","1518.91","335.533","61.7052","60.9491","73.33","57.46","0","0","861","0","0","0","2470","0","0","0"
"6831","4032.1","7518.1","251.33","10","0","0","0","0","951","0","0","0","2471","0","0","0"
"6832","4057.34","7518.76","255.074","10","0","0","0","0","951","0","0","0","2472","0","0","0"
"6833","4079.61","7523.54","260.716","10","0","0","0","0","951","0","0","0","2473","0","0","0"
"6834","4100.08","7515.63","266.244","10","0","0","0","0","951","0","0","0","2474","0","0","0"
"6843","3709.11","7348.94","269.679","0","10","4","10","0","951","0","0","0","2475","1","1","0"
"6845","818.311","-58.9653","75","0","50","80","30","0","720","0","0","0","2476","0","1","0"
"6847","-11255.3","311.634","630.267","56.0786","0","0","0","0","1","0","0","0","2477","0","0","0"
"6850","3898.75","6985.52","69.4879","0","3.362","6.65","20","0.06263","571","0","0","0","2478","1","1","8"
"6852","4239.33","7167.57","260.63","10","0","0","0","0","951","0","0","0","2479","0","0","0"
"6853","-5664.69","-1567.51","383.204","7.41453","0.001953","0.1892","0","0","0","0","0","0","2480","0","0","0"
"6854","-5617.25","-1973.55","392.11","0","70","95.21","3.2","0","0","0","0","0","2481","0","1","0"
"6855","-4765.25","-1188.36","509.395","4.42723","0","0","0","0","0","0","0","0","2482","0","0","0"
"6857","1699.81","1708.01","136.08","2.54065","0","0","0","0","0","0","0","0","2484","0","0","1"
"6858","4199.64","7211.18","256.024","10","0","0","0","0","951","0","0","0","2485","0","0","0"
"6861","-204.34","-330.207","67.6068","60","21.21","21.21","1","0","720","0","0","0","2486","0","0","0"
"6862","-272.793","-416.733","102.393","30","21.21","21.21","1","0","720","0","0","0","2487","0","0","0"
"6863","-334.811","-412.915","103.564","30","21.21","21.21","1","0","720","0","0","0","2488","0","0","0"
"6864","3980.63","-2924.81","1017","0","18","40","32","5.135","1","0","0","0","2489","0","1","0"
"6866","-562.25","324.45","132","0","10","40","36","5.958","720","0","0","0","2490","0","1","0"
"6868","1145.93","281.672","16.7615","17.7076","0","0","0","0","861","428","0","0","2491","0","0","0"
"6869","1062.95","421.892","41.4536","17.7076","0","0","0","0","861","445","0","0","2492","0","0","0"
"6891","2302.69","1391.27","1197.77","3","0","0","0","0","968","0","0","0","2502","0","0","0"
"6892","2283.38","1748.98","1189.71","3","0","0","0","0","968","0","0","0","2503","0","0","0"
"6893","2046.33","1748.81","1190.03","3","0.2778","0.2778","0.2778","0","968","0","0","0","2504","0","0","0"
"6894","2050.46","1372.26","1194.56","3","0.2778","0.2778","0.2778","0","968","0","0","0","2505","0","0","0"
"6902","1308.79","248.497","26.6107","0","20.43","13.79","20","0","861","0","0","0","2508","0","1","0"
"6911","-8513.88","1305.05","6.10045","0","11.12","5","3.93","0","0","0","0","0","2509","1","1","0"
"6912","-8835.51","651.471","98.0269","0","0.07426","3.266","9.205","0.4006","0","0","0","0","2510","0","1","0"
"6913","1450.08","343.014","51.5926","5.61836","0","0","0","0","861","467","0","0","2511","0","0","0"
"6914","-8535.16","609.703","102.877","0","8.661","16.31","7.048","0.6894","0","0","0","0","2512","0","1","0"
"6915","1232.14","164.066","10.7211","17.4536","27.31","14.79","0","0","861","451","0","0","2513","0","0","0"
"6916","-8508.44","772.727","73.2745","0","6.668","1.122","8.32","3.855","0","0","0","0","2514","0","1","0"
"6920","1487.89","-4997.26","19.7","0","18.89","13.4","4","0.1549","1","0","0","0","2515","0","1","0"
"6921","1624.23","-4431.57","20.2148","0","9.455","2.609","9","0.7724","1","0","0","0","2516","0","1","0"
"6922","1922.74","-4508.72","29.4203","0","7.515","2.153","9.273","3.822","1","0","0","0","2517","0","1","0"
"6924","1584.25","61.3906","62.5365","23","25.07","9.326","0","0","0","0","0","0","2518","0","0","0"
"6927","1251","148","119.6","0","7","7","8","0","861","0","0","0","2519","0","1","0"
"6929","174.913","285.918","84.891","0","27.63","27.33","20","5.346","720","0","0","0","2521","0","1","0"
"6937","1028.24","333.17","44.1711","0","30.01","46.08","10","0.2498","861","0","606","0","2523","0","1","0"
"6945","3732.04","7359.03","269.679","10","0","0","0","0","951","0","0","0","2524","0","0","0"
"6951","-442.615","-1730.05","7.15333","17.1902","0","0","0","0","870","0","0","0","2526","0","0","0"
"6952","-480.597","-1677.92","12.0338","13.4879","0","0","0","0","870","0","0","0","2527","0","0","0"
"6954","-720.28","-1693.85","15.8618","12.5252","0","0","0","0","870","489","0","0","2528","0","0","0"
"6955","2937.29","71.691","5","0","110","99.24","20","4.693","938","0","0","0","2529","0","1","0"
"6956","-167.529","-273.998","-7.75557","0","10.64","49.96","18.16","4.783","545","0","0","0","2530","0","1","0"
"6958","1413.07","3535.35","86.4622","16.2252","0","0","0","0","860","0","0","0","2531","0","0","0"
"6959","-14.5966","0.20658","-1.8124","0","9.39","30.59","20","0","554","0","0","0","2532","0","1","0"
"6961","17.1383","-5.64121","-1.09698","0","16.08","7.515","10","0.811","553","0","0","0","2534","0","1","0"
"6962","166.074","326.997","-5.41998","0","26.35","8.777","10","0.2132","553","0","0","0","2535","0","1","0"
"6963","-95.9494","391.071","-17.9351","0","5.869","12.9","10","0","553","0","0","0","2536","0","1","0"
"6964","17.6082","0.578873","-0.205485","0","7.826","17.77","10","0","552","0","0","0","2537","0","1","0"
"6966","946.58","2954.65","78.496","0","112.1","100.9","15","5.203","860","0","0","0","2538","0","1","0"
"6967","221.567","-167.296","-7.92068","0","14.87","6.621","15","0","552","0","0","0","2539","0","1","0"
"6968","201.244","108.268","22.3204","0","18.3","4.115","10","0","552","0","0","0","2540","0","1","0"
"6973","2521.49","-1574.23","404.028","0","8.624","11.02","10","0.4226","870","0","0","0","2542","0","1","0"
"6976","209.7","-1501.84","85.5539","0","5.514","47.68","15","1.204","870","0","0","0","2543","0","1","0"
"6982","2553.45","-1454.72","410.115","0","15.35","30.44","10","0.03636","870","0","0","0","2544","0","1","0"
"6983","2833.22","-1188.15","329.258","0","31.28","38.19","10","5.164","870","0","0","0","2545","0","1","0"
"6984","-3815.97","6226.18","81.733","13.5187","0","0","0","0","974","0","0","0","2546","0","0","0"
"6985","994.503","2931.54","78.5","0","119.4","89.72","15","4.431","860","0","0","0","2547","0","1","0"
"6986","921.486","3343.02","116","0","108.4","86.9","5","5.048","860","0","0","0","2798","0","1","0"
"6987","968.771","3329.2","116","0","108.4","86.9","5","5.048","860","0","0","0","2798","0","1","0"
"6988","1004.4","3237.67","114.016","0","77.26","88.14","1.8","5.017","860","0","0","0","2799","0","1","0"
"6989","1041.94","3230.8","114.016","0","66.07","95.07","1.8","5.459","860","0","0","0","2799","0","1","0"
"6990","818.66","3014.97","83","0","62.95","66.75","9","5.312","860","0","0","0","2796","0","1","0"
"6991","852.851","2896.17","79.665","0","136.5","99.2","2","5.203","860","0","0","0","2795","0","1","0"
"6992","921.104","2836.86","79.8523","0","136.5","99.2","2","5.948","860","0","0","0","2795","0","1","0"
"6993","874.531","3063.12","96","0","110.1","67.79","5","5.312","860","0","0","0","2555","0","1","0"
"6995","-4011.98","6264.18","10.3331","11.0134","0","0","0","0","974","0","0","0","2557","0","0","0"
"6996","-4029.76","6282.43","10.1482","12.2244","0","0","0","0","974","0","0","0","2558","0","0","0"
"6997","-4083.43","6338.51","9.71107","9.71238","0","0","0","0","974","0","0","0","2559","0","0","0"
"6998","-4120.89","6343.39","9.82473","9.76533","0","0","0","0","974","0","0","0","2560","0","0","0"
"6999","-4183.86","6347.96","9.82423","10.3021","0","0","0","0","974","0","0","0","2561","0","0","0"
"7000","-4283.77","6329.81","10.0312","12.8586","0","0","0","0","974","0","0","0","2562","0","0","0"
"7008","-3991.55","6247.01","10.6775","13.0184","0","0","0","0","974","0","0","0","2564","0","0","0"
"7009","-4261.34","6346.44","10.5273","12.5227","0","0","0","0","974","0","0","0","2565","0","0","0"
"7011","852.802","3157.36","104","0","79.62","60.18","5","0.6855","860","0","0","0","2800","0","1","0"
"7012","884.556","3136.46","103.9","0","53.62","51.8","5","5.987","860","0","0","0","2800","0","1","0"
"7015","-4097.45","6351.13","10.0677","8.23055","0","0","0","0","974","0","0","0","2568","0","0","0"
"7016","-3982.11","6231.35","13.624","0","32.18","4.693","20","0.7907","974","0","0","0","2569","0","1","0"
"7017","-152.026","-2365.71","32.7927","14.6231","0","0","0","0","870","0","0","0","2570","0","0","0"
"7023","753.135","-1717.89","71.9089","85","0","0","0","0","972","516","0","0","2571","0","0","0"
"7024","723.901","-2012.95","72.5726","75","0","0","0","0","972","516","0","0","2572","0","0","0"
"7025","961.132","-1901.509","48.49658","70","0","0","0","0","972","516","0","0","2573","0","0","0"
"7028","728.7587","-2114.054","65.94735","0","85.51","50.08","33.77","0.1311","972","516","0","0","2574","0","1","0"
"7029","3217.27","-4975.21","191.558","0","28","52","8","5.478","939","0","0","0","2575","0","1","0"
"7037","542.628","4321.92","212.239","9.54989","0","0","0","0","860","0","0","0","2576","0","0","0"
"7039","3122.58","-5558.39","18.0208","0","54.04","53.04","20","4.467","939","0","0","0","2577","0","1","0"
"7040","-4395.61","6336.13","13.0368","9.76533","0","0","0","0","974","0","0","0","2578","0","0","0"
"7041","649.58","4222.01","202.909","14.905","0","0","0","0","860","0","0","0","2579","0","0","0"
"7042","599.971","4268.14","206.552","11.1058","0","0","0","0","860","0","0","0","2580","0","0","0"
"7045","-8435.02","322.313","151.791","0","6.703","9.229","15","5.321","0","0","0","0","2581","0","1","0"
"7046","-8344.34","270.083","155.347","11.8995","6.703","9.229","15","5.321","0","0","0","0","2582","0","0","0"
"7048","-8708.69","812.648","98.4159","0","3.534","1.824","6.846","2.242","0","0","0","0","2583","0","1","0"
"7049","796.535","620.62","412.372","0","6.497","31.05","15","0","650","0","0","0","2584","0","1","0"
"7053","1077.53","974.998","361.07","0","27.69","29.37","15","5.898","578","0","0","0","2585","0","1","0"
"7058","-1324.35","-5587.31","26.4","0","6.275","14","5.549","0.8409","1","0","0","0","2587","0","1","0"
"7061","4042.36","534.955","51.1024","113.347","0","0","0","0","940","0","0","0","2588","0","0","0"
"7062","287.479","-2124.32","62.1253","0","23.99","25.68","7.894","0","870","0","0","0","2589","0","1","0"
"7066","3193.86","-4927.22","193.562","0","35.03","11.63","8","6.277","939","0","0","0","2591","0","1","0"
"7074","3347.43","-4910.6","183","0","25","240","4","0.06997","939","0","0","0","2592","0","1","0"
"7075","3380.74","-4807.02","183.983","0","54.08","51.79","8","1.603","939","0","0","0","2593","0","1","0"
"7076","1502.32","-1292.28","250.249","0","61.9","93.27","42.95","0","870","0","0","0","2594","0","1","0"
"7078","2302.57","-1725.48","224.547","13.6051","11.75","0.5024","1","5.881","870","0","0","0","2595","0","0","0"
"7084","1059.927","-2501.193","174.7132","0","5.055","21.59","12","5.313","960","0","0","0","2597","0","1","0"
"7085","1052.405","-2543.109","170.2139","0","45","16","1.25","5.968","960","0","0","0","2598","0","1","0"
"7086","159.554","-272.319","235.621","0","28.58","49.53","20","0.5458","870","0","0","0","2599","0","1","0"
"7087","240.71","3843.14","73.5012","13.475","0","0","0","0","860","0","0","0","2600","0","0","0"
"7088","3660.67","3021.65","804.661","0","63.08","62","40","5.664","959","0","0","0","2601","0","1","0"
"7089","189.422","265.51","153.807","48.4524","0","0","0","0","870","0","0","0","2602","0","0","0"
