Id,Unknown0,Unknown1_0,Unknown1_1,Unknown2_0,Unknown2_1,Unknown3,Unknown4
"27648","120208","0","0","0","0","47","0"
"27650","120210","0","0","12","0","0","0"
"27651","120215","0","0","8","0","41","0"
"27655","120222","0","0","4104","0","45","0"
"27656","104737","0","0","0","0","13","0"
"27663","120264","0","0","268439567","0","13","0"
"27664","120266","0","0","0","0","13","0"
"27668","116161","1611137024","512","0","0","0","0"
"27669","116227","0","512","0","0","0","0"
"27670","120289","524288","0","0","0","0","0"
"27671","120298","0","0","0","0","63","0"
"27672","120300","0","0","12","0","41","0"
"27673","120304","0","0","0","0","63","0"
"27674","120310","0","0","0","0","63","0"
"27677","120112","0","0","0","0","13","0"
"27678","120320","0","0","0","0","13","0"
"27679","104960","524288","0","0","0","0","0"
"27685","117963","4718592","0","0","0","0","0"
"27686","120360","0","0","31748","0","8","0"
"27687","120361","0","0","0","0","8","0"
"27688","120362","4718592","0","0","0","0","0"
"27690","120373","0","0","0","0","41","0"
"27692","120384","268435456","0","0","0","0","0"
"27693","120388","536870912","0","0","0","9","0"
"27698","120395","0","0","0","0","31","0"
"27699","120394","0","0","0","0","1","0"
"27701","120418","4718592","0","0","0","0","0"
"27702","120401","268439555","0","0","0","0","0"
"27703","120429","0","0","0","0","13","0"
"27705","120431","0","0","0","0","13","0"
"27706","120436","0","0","0","0","40","0"
"27707","120440","0","0","0","0","40","0"
"27708","120442","4","0","0","0","30","0"
"27710","120454","4126","0","14382","0","15","0"
"27711","120455","536870912","0","0","0","9","0"
"27715","120467","0","0","0","0","13","0"
"27716","120471","0","0","0","0","45","0"
"27717","120476","524288","0","0","0","0","0"
"27722","120487","0","0","0","0","30","0"
"27723","120495","0","0","0","0","13","0"
"27724","114793","524288","128","0","0","0","0"
"27725","120501","0","0","0","0","31","0"
"27726","120502","0","0","0","0","15","0"
"27728","120503","0","0","0","0","13","0"
"27729","120507","0","0","0","0","31","0"
"27730","120509","0","0","0","0","63","0"
"27731","120512","0","0","0","0","9","0"
"27732","119921","524288","0","0","0","0","0"
"27733","120517","0","0","0","0","15","0"
"27734","120524","0","0","0","0","9","0"
"27735","120520","524288","0","0","0","0","0"
"27740","120549","4718592","0","0","0","0","0"
"27743","120557","541589504","0","0","0","0","0"
"27745","115834","15366","0","0","0","0","0"
"27746","120568","541589504","0","0","0","0","0"
"27747","120573","0","0","137226","1","9","0"
"27750","120595","0","0","0","0","15","0"
"27751","120596","0","0","268435456","0","9","0"
"27759","120637","0","0","0","0","41","0"
"27760","120639","0","0","0","0","41","0"
"27764","120670","0","0","0","0","45","0"
"27765","120672","0","0","0","0","9","0"
"27766","120669","0","0","0","0","9","0"
"27767","120683","4107","0","0","0","0","0"
"27768","120688","0","0","0","0","9","0"
"27769","120519","0","0","0","0","9","0"
"27770","120703","4107","0","0","0","0","0"
"27771","120719","8","0","0","0","27","0"
"27772","120492","0","0","0","0","63","0"
"27776","120754","0","0","4","0","6","0"
"27777","120759","0","0","4120","0","9","0"
"27778","120766","0","0","524298","0","27","0"
"27780","120770","0","0","4108","0","41","0"
"27783","120783","0","0","0","0","45","0"
"27784","120784","0","0","24","0","0","0"
"27785","120787","0","0","0","0","45","0"
"27786","120788","0","0","0","0","47","0"
"27788","120789","0","0","0","0","9","0"
"27793","120814","0","0","268963851","0","27","0"
"27796","120822","0","0","0","0","31","0"
"27797","120828","0","0","268963851","0","27","0"
"27798","120835","0","0","0","0","9","0"
"27800","120839","2147483648","0","0","0","0","0"
"27801","120845","0","0","268963851","0","27","0"
"27802","120846","0","0","268963851","0","27","0"
"27803","120847","0","0","268963851","0","27","0"
"27804","120848","0","0","524298","0","27","0"
"27805","120849","0","0","268439563","0","27","0"
"27806","120850","0","0","524298","0","27","0"
"27807","120851","0","0","268963851","0","27","0"
"27808","120852","0","0","524298","0","27","0"
"27809","120853","0","0","268963851","0","27","0"
"27810","120858","0","0","0","0","1","0"
"27811","120832","2147483648","0","0","0","0","0"
"27812","120860","2148007936","0","0","0","0","0"
"27816","120911","0","0","0","0","9","0"
"27819","120196","0","0","0","0","41","0"
"27820","120929","0","0","4104","0","45","0"
"27821","120932","0","0","0","0","45","0"
"27822","120946","0","0","0","0","9","0"
"27823","120955","0","0","0","0","9","0"
"27829","120936","4718592","0","0","0","0","0"
"27855","121068","3829923840","768","0","0","0","0"
"27856","121069","3829923840","49984","0","0","0","0"
"27857","121070","3829923840","768","0","0","0","0"
"27858","121071","3829923840","768","0","0","0","0"
"27859","121072","3829923840","768","0","0","0","0"
"27863","121087","0","0","0","0","9","0"
"27864","121089","3829923840","768","0","0","0","0"
"27865","121091","3829923840","768","0","0","0","0"
"27866","121093","0","0","0","0","15","0"
"27867","121095","0","0","0","0","9","0"
"27870","121100","0","0","0","0","45","0"
"27873","121111","3829923840","768","0","0","0","0"
"27874","121112","3829923840","768","0","0","0","0"
"27875","121114","0","0","4104","0","9","0"
"27896","66118","536870912","0","0","0","0","4"
"27897","66495","0","0","4096","0","0","5"
"27898","66495","0","0","4096","0","0","6"
"27899","72318","0","0","0","0","9","2"
"27900","72318","0","0","0","0","9","4"
"27901","72322","0","0","0","0","15","2"
"27902","72322","0","0","0","0","15","4"
"27903","93468","0","0","4108","0","9","2"
"27904","93468","0","0","4108","0","9","4"
"27907","107851","0","0","4096","0","1","5"
"27908","107851","0","0","4096","0","1","6"
"27909","112998","0","0","0","0","9","2"
"27911","121164","1703936","1024","0","0","0","0"
"27912","121165","0","0","0","0","15","0"
"27913","118602","0","0","0","0","33","0"
"27914","121166","0","0","0","0","9","0"
"27915","121168","0","0","31772","0","9","0"
"27916","121173","0","0","0","0","15","0"
"27917","121174","0","0","0","0","9","0"
"27918","121175","1703936","1024","0","0","0","0"
"27919","121176","1703936","1024","0","0","0","0"
"27920","121177","1703936","1024","0","0","0","0"
"27921","121182","524288","0","24","0","0","0"
"27922","121183","5145","0","0","0","1","0"
"27923","121185","0","0","0","0","9","0"
"27924","121192","0","0","0","0","15","0"
"27925","121193","0","0","0","0","15","0"
"27926","121194","0","0","0","0","15","0"
"27927","121195","0","0","0","0","15","0"
"27929","121238","0","0","4124","0","41","0"
"27930","121073","0","0","0","0","41","0"
"27931","121241","0","0","0","0","15","0"
"27932","121244","0","0","0","0","41","0"
"27933","121247","0","0","0","0","9","0"
"27934","121252","0","0","4108","0","40","0"
"27936","121263","0","0","0","0","13","0"
"27938","121264","0","0","0","0","63","0"
"27939","110744","0","0","0","0","14","0"
"27940","121282","0","0","8","0","9","0"
"27941","121284","0","0","8","0","9","0"
"27942","121285","0","0","4124","0","41","0"
"27944","121291","0","0","0","0","41","0"
"27945","121297","0","0","0","0","63","0"
"27946","121308","268435456","0","0","0","0","0"
"28004","121447","2152202240","0","0","0","0","0"
"28005","121448","2152202240","0","0","0","0","0"
"28006","121449","2152202240","0","0","0","0","0"
"28016","121468","0","0","0","0","9","0"
"28018","121479","0","0","0","0","9","0"
"28019","121484","0","0","0","0","13","0"
"28020","121483","524288","0","0","0","0","0"
"28026","121490","0","0","0","0","5","0"
"28027","121503","0","0","0","0","45","0"
"28028","121513","0","0","12","0","0","0"
"28029","116014","4718592","64","0","0","0","0"
"28032","121536","4718592","0","0","0","15","0"
"28033","121541","536870912","0","0","0","9","0"
"28034","117870","4718592","0","0","0","0","0"
"28035","117874","4718592","0","0","0","0","0"
"28036","117877","4718592","0","0","0","0","0"
"28037","121547","2","0","0","0","15","0"
"28051","121580","4718592","0","0","0","13","0"
"28055","121596","0","0","0","0","41","0"
"28056","121601","0","0","0","0","15","0"
"28057","103608","0","128","0","0","0","0"
"28058","103563","0","128","0","0","0","0"
"28059","103428","0","128","0","0","0","0"
"28060","103239","0","128","0","0","0","0"
"28061","104354","0","128","0","0","0","0"
"28062","104369","0","128","0","0","0","0"
"28063","104413","0","128","0","0","0","0"
"28064","104481","0","128","0","0","0","0"
"28065","106552","0","128","0","0","0","0"
"28067","121626","541589504","0","0","0","0","0"
"28068","121631","0","0","24","0","43","0"
"28072","113399","4718592","0","0","0","0","0"
"28073","114877","4718592","0","0","0","0","0"
"28591","66118","536870912","0","0","0","9","6"
"29937","121733","0","0","0","0","15","0"
"29949","121805","0","0","0","0","9","0"
"29950","121820","0","0","0","0","59","0"
"29960","121836","0","0","0","0","31","0"
"29961","121837","0","0","0","0","31","0"
"29962","121838","0","0","0","0","31","0"
"29963","121839","0","0","0","0","31","0"
"29964","121841","0","0","0","0","15","0"
"29965","121842","0","0","0","0","15","0"
"29966","121843","0","0","0","0","15","0"
"29967","121844","0","0","0","0","15","0"
"29976","121847","0","0","0","0","15","0"
"29977","121848","0","0","0","0","15","0"
"29978","121849","0","0","0","0","15","0"
"29979","121850","0","0","0","0","15","0"
"29980","121851","0","0","0","0","15","0"
"29981","121831","0","128","0","0","0","0"
"29982","121852","0","0","0","0","15","0"
"29983","121853","0","0","0","0","15","0"
"29984","121854","0","0","0","0","15","0"
"29985","121855","0","0","0","0","15","0"
"29986","121856","0","0","0","0","15","0"
"29987","121857","0","0","0","0","15","0"
"29988","121858","0","0","0","0","15","0"
"29989","121859","0","0","0","0","15","0"
"29990","121860","0","0","0","0","15","0"
"29991","121861","0","0","0","0","15","0"
"29992","121862","0","0","0","0","15","0"
"29993","121865","0","0","0","0","9","0"
"29994","121871","0","0","0","0","63","0"
"29998","121879","0","0","0","0","9","0"
"29999","121883","0","0","8","0","13","0"
"30000","121884","4718600","1024","4718600","1024","0","0"
"30001","121891","0","0","0","0","63","0"
"30002","121892","0","0","31788","0","15","0"
"30003","121896","536870912","0","0","0","45","0"
"30004","121900","0","0","0","0","62","0"
"30006","121875","0","0","0","0","4","0"
"30007","121925","0","0","8","0","5","0"
"30008","121931","0","0","28","0","9","0"
"30009","121870","0","0","0","0","9","0"
"30010","121937","0","0","31788","0","15","0"
"30011","121910","0","0","0","0","7","0"
"30012","121943","524288","0","0","0","0","0"
"30014","121961","0","0","12","0","9","0"
"30015","121965","0","0","0","0","9","0"
"30016","121979","0","0","0","0","30","0"
"30018","121988","0","0","0","0","15","0"
"30019","121994","0","0","4104","0","45","0"
"30020","121995","0","0","0","0","45","0"
"30021","122009","0","0","0","0","13","0"
"30022","122010","0","0","0","0","9","0"
"30025","122011","4107","0","0","0","0","0"
"30034","122025","0","0","268439563","0","0","0"
"30038","122034","0","0","0","0","15","0"
"30131","121951","524288","0","0","0","0","0"
"30132","122063","2148007936","0","0","0","0","0"
"30133","122071","0","0","268435456","0","0","0"
"30134","122078","1342701568","768","0","0","63","0"
"30136","122086","0","0","268439579","0","0","0"
"30139","122101","0","0","0","0","13","0"
"30144","122114","4718592","49216","0","0","0","0"
"30148","122118","0","0","0","0","15","0"
"30149","122119","1615331328","0","24","0","63","0"
"30150","122120","1615331328","0","24","0","63","0"
"30154","117945","0","0","0","0","41","0"
"30155","122142","0","0","12","0","0","0"
"30156","122145","0","0","12","0","0","0"
"30158","122153","0","0","0","0","1","0"
"30160","121974","0","0","0","0","63","0"
"30161","122165","536870912","0","0","0","1","0"
"30162","122177","0","0","0","0","1","0"
"30163","122187","0","0","0","0","1","0"
"30164","122188","0","0","0","0","1","0"
"30165","122190","0","0","0","0","15","0"
"30166","122194","524288","0","0","0","0","0"
"30167","122206","0","0","0","0","63","0"
"30170","118058","1682440192","768","0","0","0","0"
"30171","122193","0","0","0","0","13","0"
"30172","122149","2689073152","0","0","0","13","0"
"30174","122224","2","0","0","0","13","0"
"30175","122220","4718592","0","0","0","0","0"
"30183","121903","524288","0","0","0","63","0"
"30184","121930","608698368","0","0","0","0","0"
"30185","121909","0","0","0","0","9","0"
"30186","122278","524288","512","0","0","0","0"
"30189","122298","524288","0","0","0","0","0"
"30190","121833","0","0","0","0","5","0"
"30191","122335","0","0","285217855","768","63","0"
"30193","122370","2152202240","0","0","0","0","0"
"30194","122386","0","0","0","0","15","0"
"30195","122387","0","0","0","0","15","0"
"30196","122388","0","0","0","0","15","0"
"30197","122390","0","0","31788","0","15","0"
"30198","122392","0","0","0","0","15","0"
"30199","122393","0","0","0","0","15","0"
"30201","122399","0","0","0","0","13","0"
"30203","122408","0","0","0","0","9","0"
"30204","106555","128","2","0","0","0","0"
"30205","122411","0","0","8","0","1","0"
"30206","122423","0","0","0","0","13","0"
"30208","122440","24","0","24","0","41","0"
"30209","122444","8","0","8","0","41","0"
"30210","122448","8","0","8","0","41","0"
"30211","122454","8","0","8","0","41","0"
"30213","122474","24","0","24","0","41","0"
"30215","122477","2148007936","0","0","0","0","0"
"30216","122479","24","0","24","0","41","0"
"30217","122485","0","0","8","0","5","0"
"30218","122487","0","0","0","0","31","0"
"30220","122489","0","0","0","0","31","0"
"30221","122490","0","0","0","0","31","0"
"30222","122496","24","0","24","0","41","0"
"30223","122497","24","0","24","0","41","0"
"30224","122499","0","0","268435466","0","0","0"
"30225","111606","0","0","0","0","45","0"
"30226","122513","24","0","24","0","41","0"
"30227","122514","24","0","24","0","41","0"
"30229","122527","0","0","0","0","15","0"
"30231","122531","0","0","0","0","13","0"
"30232","122402","0","0","0","0","45","0"
"30235","122542","0","0","0","0","13","0"
"30236","122543","0","0","0","0","15","0"
"30237","122547","0","0","0","0","45","0"
"30238","122551","0","0","0","0","45","0"
"30241","122568","0","0","0","0","47","0"
"30242","122569","0","0","0","0","47","0"
"30243","122570","0","0","0","0","47","0"
"30244","122571","0","0","0","0","47","0"
"30245","122572","0","0","0","0","47","0"
"30246","122573","0","0","0","0","47","0"
"30247","122574","0","0","0","0","47","0"
"30248","122575","0","0","0","0","47","0"
"30249","122576","0","0","0","0","47","0"
"30250","122577","0","0","0","0","47","0"
"30251","122578","0","0","0","0","47","0"
"30252","122579","0","0","0","0","47","0"
"30253","122580","0","0","0","0","47","0"
"30254","122581","0","0","0","0","47","0"
"30255","122582","0","0","0","0","47","0"
"30256","122583","0","0","0","0","47","0"
"30257","122584","0","0","0","0","47","0"
"30258","122585","0","0","0","0","47","0"
"30259","122586","0","0","0","0","47","0"
"30260","122587","0","0","0","0","47","0"
"30261","122588","0","0","0","0","47","0"
"30262","122589","0","0","0","0","47","0"
"30263","122590","0","0","0","0","47","0"
"30264","122591","0","0","0","0","47","0"
"30265","122592","0","0","0","0","47","0"
"30266","122593","0","0","0","0","47","0"
"30267","122594","0","0","0","0","47","0"
"30268","122595","0","0","0","0","47","0"
"30269","122596","0","0","0","0","47","0"
"30270","122597","0","0","0","0","47","0"
"30271","122598","0","0","0","0","47","0"
"30272","122599","0","0","0","0","47","0"
"30273","122600","0","0","0","0","47","0"
"30274","122601","0","0","0","0","47","0"
"30275","122602","0","0","0","0","47","0"
"30276","122603","0","0","0","0","47","0"
"30277","122604","0","0","0","0","47","0"
"30278","122605","0","0","0","0","47","0"
"30279","122606","0","0","0","0","47","0"
"30280","122607","0","0","0","0","47","0"
"30281","122608","0","0","0","0","47","0"
"30282","122609","0","0","0","0","47","0"
"30283","122610","0","0","0","0","47","0"
"30284","122611","0","0","0","0","47","0"
"30285","122612","0","0","0","0","47","0"
"30286","122613","0","0","0","0","47","0"
"30287","122614","0","0","0","0","47","0"
"30288","122615","0","0","0","0","47","0"
"30289","122616","0","0","0","0","47","0"
"30290","122617","0","0","0","0","47","0"
"30291","122618","0","0","0","0","47","0"
"30292","122619","0","0","0","0","47","0"
"30293","122620","0","0","0","0","47","0"
"30294","122621","0","0","0","0","47","0"
"30295","122622","0","0","0","0","47","0"
"30296","122623","0","0","0","0","47","0"
"30297","122624","0","0","0","0","47","0"
"30298","122625","0","0","0","0","47","0"
"30299","122626","0","0","0","0","47","0"
"30300","122627","0","0","0","0","47","0"
"30301","122628","0","0","0","0","47","0"
"30302","122629","0","0","0","0","47","0"
"30303","122630","0","0","0","0","47","0"
"30304","122631","0","0","0","0","47","0"
"30305","122632","0","0","0","0","47","0"
"30306","122633","0","0","0","0","47","0"
"30308","122635","0","0","0","0","47","0"
"30309","122636","0","0","0","0","47","0"
"30310","122637","0","0","0","0","47","0"
"30311","122638","0","0","0","0","47","0"
"30312","122639","0","0","0","0","47","0"
"30313","122640","0","0","0","0","47","0"
"30314","122641","0","0","0","0","47","0"
"30315","122642","0","0","0","0","47","0"
"30316","122643","0","0","0","0","47","0"
"30317","122644","0","0","0","0","47","0"
"30318","122645","0","0","0","0","47","0"
"30319","122646","0","0","0","0","47","0"
"30320","122647","0","0","0","0","47","0"
"30321","122648","0","0","0","0","47","0"
"30322","122649","0","0","0","0","47","0"
"30323","122650","0","0","0","0","47","0"
"30324","122651","0","0","0","0","47","0"
"30325","122652","0","0","0","0","47","0"
"30326","122653","0","0","0","0","47","0"
"30327","122654","0","0","0","0","47","0"
"30330","122659","266251","2","0","0","0","0"
"30331","122660","0","0","0","0","15","0"
"30332","122661","0","0","0","0","15","0"
"30333","122662","0","0","0","0","15","0"
"30334","122663","0","0","0","0","15","0"
"30335","122664","0","0","0","0","15","0"
"30336","122665","0","0","0","0","15","0"
"30337","122666","0","0","0","0","15","0"
"30338","122667","0","0","0","0","15","0"
"30339","122668","0","0","0","0","15","0"
"30340","122669","0","0","0","0","15","0"
"30341","122670","0","0","0","0","15","0"
"30342","122671","0","0","0","0","15","0"
"30343","122672","0","0","0","0","15","0"
"30344","122673","0","0","0","0","15","0"
"30345","122674","0","0","0","0","15","0"
"30346","122675","0","0","0","0","15","0"
"30347","122676","0","0","0","0","15","0"
"30348","122677","0","0","0","0","15","0"
"30349","122678","0","0","0","0","15","0"
"30350","122679","0","0","0","0","15","0"
"30351","122680","0","0","0","0","15","0"
"30352","122681","0","0","0","0","15","0"
"30353","122682","0","0","0","0","15","0"
"30354","122683","0","0","0","0","15","0"
"30355","122684","0","0","0","0","15","0"
"30356","122685","0","0","0","0","15","0"
"30357","122708","0","0","0","0","31","0"
"30358","122714","524288","0","0","0","0","0"
"30359","122717","0","0","0","0","15","0"
"30360","122713","0","0","2147483656","512","41","0"
"30361","122720","4718592","0","0","0","0","0"
"30362","122726","0","0","0","0","15","0"
"30363","122718","0","0","0","0","41","0"
"30364","122744","0","0","0","0","9","0"
"30365","122747","0","0","0","0","47","0"
"30366","122748","0","0","0","0","31","0"
"30367","122752","0","0","0","0","9","0"
"30368","122753","0","0","0","0","9","0"
"30371","122760","0","0","0","0","41","0"
"30373","122765","524288","0","0","0","0","0"
"30374","122766","524288","0","0","0","0","0"
"30384","122783","524288","512","0","0","0","0"
"30385","122793","524288","0","0","0","0","0"
"30386","122796","0","0","0","0","5","0"
"30387","122800","0","0","0","0","15","0"
"30388","122801","0","0","31756","0","15","0"
"30389","122803","0","0","0","0","15","0"
"30390","122808","0","0","0","0","8","0"
"30392","122813","0","0","0","0","15","0"
"30393","122814","0","0","0","0","8","0"
"30394","122829","0","0","137226","1","9","0"
"30395","122761","0","0","8","512","41","0"
"30396","122830","524288","0","0","0","0","0"
"30397","122832","0","0","31788","0","15","0"
"30400","122844","0","0","0","0","8","0"
"30401","122845","0","0","0","0","41","0"
"30402","122847","0","0","0","0","8","0"
"30404","122850","0","0","0","0","33","0"
"30405","122862","0","0","0","0","6","0"
"30406","122865","4718592","0","0","0","0","0"
"30407","122866","4718592","0","0","0","0","0"
"30408","122867","4718592","0","0","0","0","0"
"30409","122868","4718592","0","0","0","0","0"
"30410","122869","4718592","0","0","0","0","0"
"30411","122870","4718592","0","0","0","0","0"
"30412","122874","0","0","0","0","45","0"
"30413","122878","0","0","0","0","15","0"
"30414","122879","134217728","0","0","0","0","0"
"30415","122880","134217728","0","0","0","0","0"
"30416","122882","4718592","0","0","0","0","0"
"30417","122883","0","0","27692","0","15","0"
"30418","122890","0","0","0","0","9","0"
"30419","122892","0","0","0","0","8","0"
"30420","122893","0","0","0","0","8","0"
"30422","122934","0","0","0","0","1","0"
"30423","122842","4104","0","0","0","33","0"
"30430","122947","0","0","268439563","0","59","0"
"30431","122950","0","0","0","0","15","0"
"30432","122955","0","0","4120","0","9","0"
"30436","122976","524288","0","0","0","0","0"
"30437","122997","0","0","268439567","0","0","0"
"30441","123013","524288","0","0","0","0","0"
"30442","123011","2152202240","512","0","0","0","0"
"30446","123033","0","0","0","0","9","0"
"30447","123034","0","0","0","0","9","0"
"30448","123036","0","0","0","0","9","0"
"30449","123047","524288","0","0","0","0","0"
"30451","123044","0","0","12","0","9","0"
"30452","123061","0","0","0","0","45","0"
"30453","123064","0","0","15374","0","47","0"
"30455","122557","524288","0","0","0","0","0"
"30456","122746","524288","0","0","0","0","0"
"30457","123071","0","0","0","0","15","0"
"30458","123073","0","0","0","0","15","0"
"30461","123131","0","0","0","0","8","0"
"30462","123121","0","0","0","0","8","0"
"30463","123137","536870912","0","0","0","63","0"
"30465","123145","0","0","0","0","8","0"
"30466","123160","0","0","0","0","31","0"
"30472","115811","524288","0","0","0","0","0"
"30473","115972","524288","0","0","0","0","0"
"30475","123182","0","0","0","0","31","0"
"30476","122797","0","0","0","0","47","0"
"30477","122516","2147483648","0","0","0","0","0"
"30479","123203","0","0","0","0","15","0"
"30480","123212","0","0","0","0","31","0"
"30481","123214","0","0","0","0","31","0"
"30482","123226","0","0","0","0","63","0"
"30483","123228","0","0","268439579","0","0","0"
"30484","123240","0","128","0","0","0","0"
"30485","123236","0","128","0","0","0","0"
"30486","123247","0","0","0","0","15","0"
"30488","123250","0","0","0","0","9","0"
"30489","121966","0","0","0","0","43","0"
"30490","123253","0","0","8","0","41","0"
"30492","123258","0","0","0","0","8","0"
"30493","123260","0","0","0","0","15","0"
"30495","122768","2152202240","0","0","0","0","0"
"30498","123270","0","0","0","0","15","0"
"30500","123277","0","0","0","0","63","0"
"30501","123283","0","0","0","0","63","0"
"30502","123284","0","0","0","0","63","0"
"30503","123285","0","0","0","0","63","0"
"30504","123302","0","0","0","0","31","0"
"30507","123306","524288","128","0","0","0","0"
"30508","123312","524288","128","0","0","0","0"
"30509","123318","0","0","15420","0","15","0"
"30510","123330","0","0","0","0","15","0"
"30511","123331","524288","0","0","0","0","0"
"30513","123353","0","0","0","0","9","0"
"30514","123355","0","0","0","0","9","0"
"30515","123356","0","0","0","0","9","0"
"30516","123361","0","0","0","0","9","0"
"30517","123362","0","0","0","0","9","0"
"30518","123366","0","0","0","0","9","0"
"30519","123367","0","0","0","0","13","0"
"30520","123375","0","0","0","0","9","0"
"30521","123380","0","0","0","0","9","0"
"30522","123351","524288","0","0","0","0","0"
"30523","123342","524288","0","0","0","0","0"
"30524","123282","524288","0","0","0","0","0"
"30525","123286","524288","0","0","0","0","0"
"30526","123388","0","0","0","0","9","0"
"30527","123389","0","0","0","0","9","0"
"30534","123407","0","0","0","0","15","0"
"30536","123429","0","0","0","0","15","0"
"30537","123301","0","0","0","0","45","0"
"30538","106499","0","0","0","0","41","0"
"30539","123439","0","0","0","0","41","0"
"30540","106500","0","0","0","0","41","0"
"30541","123440","0","0","0","0","41","0"
"30542","106489","536870912","0","0","0","41","0"
"30543","123445","0","0","0","0","9","0"
"30544","123451","0","0","0","0","9","0"
"30545","123463","524288","128","0","0","0","0"
"30546","123464","524288","128","0","0","0","0"
"30550","123461","0","0","28","0","9","0"
"30551","123476","536870912","0","0","0","8","0"
"30552","123480","268439579","0","268439579","0","45","0"
"30553","123485","0","0","0","0","9","0"
"30554","123486","0","0","0","0","9","0"
"30556","123490","0","0","0","0","41","0"
"30558","123499","0","0","0","0","41","0"
"30559","123511","0","0","0","0","15","0"
"30560","123516","0","0","0","0","9","0"
"30562","123522","0","0","0","0","9","0"
"30563","123524","0","0","0","0","9","0"
"30565","123535","0","0","0","0","9","0"
"30566","123537","0","0","0","0","9","0"
"30567","123542","0","0","0","0","19","0"
"30568","123544","0","0","0","0","19","0"
"30569","123545","0","0","0","0","19","0"
"30571","123548","0","0","0","0","9","0"
"30572","123549","0","0","0","0","9","0"
"30573","123559","268439579","0","268439579","0","45","0"
"30574","123565","0","0","0","0","9","0"
"30575","123566","0","0","0","0","9","0"
"30576","123567","0","0","0","0","9","0"
"30577","123568","0","0","0","0","9","0"
"30578","123570","0","0","0","0","9","0"
"30579","123571","0","0","0","0","9","0"
"30580","123586","0","0","0","0","8","0"
"30581","123589","0","0","0","0","19","0"
"30582","123590","0","0","0","0","19","0"
"30583","119388","2152202240","0","0","0","0","0"
"30584","119386","2152202240","0","0","0","0","0"
"30585","123597","0","0","0","0","9","0"
"30586","123602","4718592","0","0","0","27","0"
"30587","123615","285216771","0","285216771","0","0","0"
"30588","123630","524288","128","0","0","0","0"
"30589","123639","0","0","0","0","9","0"
"30590","123640","0","0","0","0","9","0"
"30591","123643","0","0","0","0","9","0"
"30592","123644","0","0","0","0","9","0"
"30593","123645","0","0","0","0","9","0"
"30594","123648","0","0","0","0","9","0"
"30595","123649","0","0","0","0","41","0"
"30596","123652","0","0","15420","0","9","0"
"30597","123654","0","0","0","0","15","0"
"30602","123685","0","0","0","0","31","0"
"30605","123691","0","0","0","0","15","0"
"30608","123032","4849664","0","0","0","0","0"
"30609","120778","4718592","0","0","0","0","0"
"30610","120270","4718592","0","0","0","0","0"
"30611","123710","524544","0","0","0","0","0"
"30612","123713","524288","0","0","0","0","0"
"30613","123707","524288","512","0","0","41","0"
"30615","123721","24","0","24","0","41","0"
"30616","123722","24","0","24","0","41","0"
"30617","123723","524288","0","0","0","0","0"
"30618","123725","0","0","0","0","7","0"
"30624","123729","0","0","0","0","27","0"
"30629","123771","0","0","0","0","9","0"
"30630","123772","0","0","0","0","9","0"
"30631","123773","0","0","0","0","9","0"
"30632","123774","0","0","0","0","9","0"
"30633","123775","0","0","0","0","9","0"
"30634","123776","0","0","0","0","9","0"
"30635","123777","0","0","0","0","9","0"
"30637","123778","0","0","0","0","31","0"
"30639","123780","0","0","0","0","63","0"
"30640","123781","0","0","0","0","47","0"
"30641","123784","0","0","0","0","31","0"
"30643","113720","810029056","0","0","0","0","0"
"30645","123791","2147483648","512","2147483656","512","59","0"
"30646","113749","0","0","268439560","0","0","0"
"30651","113797","541589504","0","0","0","0","0"
"30652","123081","71827456","768","0","0","0","0"
"30653","122835","4718592","768","0","0","0","0"
"30656","113798","0","0","268439566","0","0","0"
"30657","122933","0","0","0","0","41","0"
"30658","123627","2148007936","0","0","0","0","0"
"30659","123821","0","0","268439563","0","59","0"
"30660","123822","0","0","268439563","0","59","0"
"30661","123823","0","0","268439563","0","59","0"
"30662","123824","0","0","268439563","0","59","0"
"30663","123825","0","0","268439563","0","59","0"
"30664","123826","0","0","268439563","0","59","0"
"30665","123827","0","0","268439563","0","59","0"
"30666","123833","536870912","0","0","0","41","0"
"30667","123838","0","0","4126","0","9","0"
"30668","123845","524288","0","0","0","0","0"
"30669","113805","268439552","0","0","0","0","0"
"30670","113804","0","0","0","0","13","0"
"30671","113806","0","0","4108","0","0","0"
"30672","123864","12","0","0","0","9","0"
"30674","123799","0","0","0","0","13","0"
"30675","123886","0","0","0","0","31","0"
"30676","123782","0","0","0","0","13","0"
"30677","122442","541589504","1024","0","0","0","0"
"30678","122563","541589504","1024","0","0","0","0"
"30679","122468","541589504","1024","0","0","0","0"
"30680","122467","541589504","1024","0","0","0","0"
"30681","122463","541589504","1024","0","0","0","0"
"30682","122459","541589504","1024","0","0","0","0"
"30683","121675","541589504","1024","0","0","0","0"
"30684","121549","541589504","1024","0","0","0","0"
"30685","119621","524288","1024","0","0","0","0"
"30686","121876","0","0","0","0","13","0"
"30687","123890","0","0","0","0","13","0"
"30688","123891","0","0","0","0","13","0"
"30689","123892","0","0","0","0","9","0"
"30690","123893","0","0","0","0","9","0"
"30691","123894","0","0","0","0","9","0"
"30692","123895","0","0","0","0","9","0"
"30693","120922","537395200","1024","0","0","0","0"
"30694","123815","0","0","28","0","0","0"
"30695","123820","0","0","28","0","0","0"
"30697","123904","0","0","0","0","7","0"
"30698","118714","4718592","0","0","0","0","0"
