Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9
"627","0.678962","0.528688","Moragg","Cyanigosa has enlisted Moragg to help her annihilate Dalaran's renegade magi. This nightmarish demon once served the Burning Legion, eviscerating Sargeras's enemies with the baleful gaze of his seven eyes. Now he will show Azeroth's heroes that one does not simply walk into the Violet Hold...","52","536","7470","283","-1","0","2"
"628","0.556011","0.403688","Ichoron","A foolish apprentice summoned this revenant from the Elemental Plane, only to discover that disgruntled soldiers of the Old Gods make poor pets. Ichoron slew her would-be master and has rotted in the Violet Hold ever since, eager to wreak vengeance on her jailors.","52","536","7475","283","-1","0","3"
"629","0.330601","0.452869","Xevozz","Xevozz was an arcane weapons dealer... until the Kirin Tor discovered he was arming the Burning Legion. Now this hardnosed ethereal is executing a three-point business plan: destroy his enemies, escape incarceration, and get back to servicing his biggest client.","52","536","7482","283","-1","0","4"
"630","0.618852","0.75","Lavanthor","Cyanigosa in her cold cunning has unleashed the core hound's inferno. The magi imprisoned Lavanthor to stanch the two-headed terror's thirst for blood, and years of isolation have done nothing to improve its temper.","52","536","7488","283","-1","0","5"
"631","0.271858","0.336066","Zuramat the Obliterator","It took one hundred of Dalaran's finest to subdue Zuramat; it took twice as many to clear the carnage from the killing field. The Obliterator's malevolence gives pause even to mad Malygos, who considers the void lord's appetite for magic distasteful. But genocide makes strange bedfellows.","52","536","7492","283","-1","0","6"
"632","0.45082","0.551229","Cyanigosa","Malygos chose Cyanigosa to execute his machinations because of her unquestionable loyalty. She did not flinch when her master withdrew into madness; she did not falter when he commandeered Azeroth's ley lines; and she will not fail to eradicate all who defy him.","52","536","7497","283","-1","0","7"
"634","0.512295","0.526639","Grand Champions","The Lich King is relentless, his undead armies pouring forth to overwhelm his foes. To prepare would-be champions against him, Highlord Tirion Fordring presents a test of courage, endurance, and teamwork. His hardened veterans will weed out those who lack the stomach to face the ravening throngs of undead.","96","542","7502","284","-1","4","2"
"635","0.513661","0.52459","Eadric the Pure","Before heroes can challenge the forces of darkness, they must defeat agents of the Light. Highlord Tirion Fordring has selected a formidable paladin from the Argent Crusade to test combatants' mettle. Eadric will go to great lengths to cull those without the moral conviction to enter Icecrown Citadel.","96","542","7570","284","-1","0","3"
"636","0.512295","0.528688","Argent Confessor Paletress","Before heroes can challenge the forces of darkness, they must defeat agents of the Light. Highlord Tirion Fordring has selected a formidable priest from the Argent Crusade to test combatants' mettle. Paletress will do everything in her power to ensure that only those with strong faith will confront the Scourge.","96","542","7574","284","-1","0","4"
"637","0.513661","0.526639","The Black Knight","The Lich King is cunning and will use treachery to thwart his enemies. To that end, he has dispatched the Black Knight to eliminate promising candidates from Highlord Tirion Fordring's army. The undead's mere presence defiles the Crusaders' Coliseum, and those who prevail against him will prove their worthiness.","96","542","7582","284","-1","0","5"
"638","0.289618","0.627049","Prince Keleseth","The Lich King deployed Keleseth to Utgarde Keep in hopes of harnessing the vrykul's potential for destruction. Upon arriving, the ambassador found a people who were more than eager to assist the Scourge. The keep has proved to be an excellent staging point for terrorizing the Howling Fjord, and Keleseth has no intention of losing it to insolent trespassers.","1","523","7601","285","-1","0","1"
"639","0.587431","0.620901","Skarvald & Dalronn","It's a vrykul tradition to make unlikely partners work together. Some say it's to allow divergent abilities to complement each other; others say it's for the amusement of King Ymiron. Regardless, Skarvald and Dalronn are a perfect example of this custom. Between a vrykul's brawn and a human's necromantic arts, they will punish those who meddle with the Scourge.","2","523","7609","285","-1","0","2"
"640","0.724043","0.381148","Ingvar the Plunderer","Ingvar's brute strength is legendary even among the vrykul. Rumor has it that he once bested King Ymiron in a brawl. The truth is unknown, but purveyors of that tale usually don't live for a retelling. Ingvar has promised the Lich King that he'll use all measures of brutality to hold the keep, a promise that he dare not break.","41","523","7619","285","-1","0","3"
"641","0.363388","0.706967","Svala Sorrowgrave","Svala distinguished herself as Ingvar the Plunderer's lieutenant, leading perilous scouting missions in Horde and Alliance outposts. It was she who discovered the enemy's plans to invade Utgarde, giving the Lich King time to prepare. For her service, he has transformed her into a val'kyr, revered warrior maiden of the Scourge.","39","524","7660","286","-1","0","1"
"642","0.606558","0.688525","Gortok Palehoof","The vrykul keep many trophies at Utgarde Keep, and Gortok is among the most impressive. King Ymiron displays the frozen magnataur's cruel countenance as a reminder that even the most savage beasts are mere decorations for vrykul halls. This living statue will sow destruction if liberated, unleashing his wrath indiscriminately.","40","524","7669","286","-1","0","2"
"643","0.684426","0.362705","Skadi the Ruthless","The vrykul assign nicknames based on accomplishments. Cleansing a Drakkari bloodline or decapitating taunka might garner the appellation of ""dutiful,"" but it takes a true act of depravity to be called ""ruthless."" Skadi earned his title long ago for relentlessly hunting down vrykul who sheltered the malformed infants, predecessors of humanity, condemned by Ymiron.","40","524","7691","286","-1","0","3"
"644","0.415301","0.534836","King Ymiron","Proud Ymiron ruled the northern wastes until the vrykul's long slumber relegated him to insignificance. He regained consciousness to find that his wife had been murdered, his lands besieged by enemies. He has cast off his mortality and demands vengeance, eager to show the terrible resolve of an awakened giant.","40","524","7708","286","-1","0","4"
"649","0.441137","0.606901","Raigonn","This colossal mantid spearheads the assault against the gates. Acting as a living battering ram, Raigonn mercilessly hammers the pandaren defenses, seeking to decimate any and all obstacles barring the mantid's ruthless invasion of Pandaria.","649","875","5034","303","-1","0","4"
"654","0.618823","0.447748","Armsmaster Harlan","The weapons of the Scarlet Crusade are many, and new initiates must be indoctrinated in the use of blade, hammer, arrow, and shield--effective tools against the undead. Armsmaster Harlan has dedicated his life to the art of wielding these indelicate instruments, and he is pleased to provide a demonstration for the Crusade's blasphemous enemies.","640","871","6575","311","-1","0","2"
"655","0.461435","0.878891","Saboteur Kip'tilak","The mantid are no strangers to warfare, using technology to turn the tide of battle. The pandaren stand little chance against munitions experts such as Kip'tilak, who strike deep behind enemy lines and threaten to destroy the already weakening fortifications from within.","649","875","5390","303","-1","0","1"
"656","0.393775","0.156292","Flameweaver Koegler","Flameweaver Koegler trains the Scarlet Crusade's more magically minded adepts in the subtle applications of the arcane. Fire is his specialty, and he has used his skills to burn the order's historical tomes, erasing the Crusade's past failures. Apart from books, Koegler's flames have rendered many--undead, students, and trespassers alike--into piles of smoking ash.","640","871","5395","311","-1","0","2"
"657","0.295275","0.730071","Master Snowdrift","Master Snowdrift recognizes that the battles between the Horde and the Alliance have contributed to the monastery's dire state. Heroes seeking this wary pandaren's loyalty must first best his students. Only those who prevail can face Snowdrift himself, a paragon of martial arts who has dedicated his life to attaining perfection of body and mind.","0","877","5435","312","-1","0","2"
"658","0.480379","0.5318","Liu Flameheart","Since she was a cub, the priestess Liu Flameheart has studied the cycle of rebirth for the Jade Serpent, Yu'lon. When the Sha of Doubt attacked, Liu was the first to resist, but she was also the first to succumb to corruption. Now she is consumed with uncertainty, fearing she may not have the strength to ensure Yu'lon's rebirth.","633","867","5501","313","-1","0","3"
"659","0.652879","0.604144","Instructor Chillheart","Course: Introduction to the Dark Arts

Instructor Chillheart journeyed from Northrend to teach aspiring necromancers discipline, harshly punishing those who disappoint her. She commands the icy chill of the north and masterfully uses Scholomance's libraries to deadly effect.","642","898","5524","246","-1","0","1"
"660","0.548038","0.288227","Houndmaster Braun","The quickest and surest way to detect the undead is by the scent of rot they carry, and even the most veteran soldier cannot match the olfactory sense of a hound. Houndmaster Braun has bred and trained a savage pack of canines to aid the crusaders in hunting down their foes--living and undead.","639","871","5606","311","-1","0","1"
"663","0.599743","0.1831","Jandice Barov","Course: Advanced Illusions

Barov's spirit lurked in the recesses of Scholomance for years, but now she has taken a more active role in educating the next generation of magi. Her vast knowledge of illusions has made her both a valued educator and a dangerous opponent to anyone foolish enough to draw her ire.","643","898","5532","246","3","2","2"
"664","0.261164","0.751015","Lorewalker Stonestep","The Sha of Doubt's minions gleefully invaded the Temple of the Jade Serpent's library, creating twisted, destructive versions of heroes and other characters of pandaren lore. Despite his best efforts, Lorewalker Stonestep has been unable to restore these manifestations of the past to their uncorrupted forms.","633","867","5536","313","3","2","2"
"665","0.484438","0.26184","Rattlegore","Course: Reanimation 101

Rattlegore was thought to have been destroyed in Andorhal, but Gandling immediately began preparations to reanimate the clattering terror so he could guard against intruders. The Darkmaster sought to make Rattlegore more ferocious than ever, imbuing him with an insatiable desire to harvest raw materials from his enemies.","643","898","5552","246","3","2","3"
"666","0.518268","0.470907","Lilian Voss","Course: Reeducation

The undead Lilian Voss strangled her father--a high priest of the Scarlet Crusade--for treachery, and then started a rampage that eventually led her into the shadowy corridors of Scholomance. Rather than destroy the intruder, Darkmaster Gandling graciously decided to show Voss how to embrace her grim fate. The anger and runeblades she had once directed at the school are now turned toward Gandling's enemies.","643","898","5558","246","3","2","4"
"668","0.55751","0.491204","Ook-Ook","Even for a hozen, Ook-Ook has a reputation for being uncouth and raucous. The monstrous creature and his cronies recently broke into the Stormstout Brewery and cracked open its precious beer casks to throw the greatest party of all time: Ookapalooza!","636","876","5586","302","3","2","1"
"669","0.38295","0.456698","Hoptallus","Hoptallus is the bane of farmers throughout the Valley of the Four Winds - a virmen of mythic proportions that can consume entire fields of crops in a single night. Word has spread that the giant pest and his offspring have infested the brewery and begun devouring its stores of rice and barley.","637","876","5590","302","3","2","2"
"670","0.488498","0.517592","Yan-Zhu the Uncasked","In a desperate attempt to save the family brewery, Uncle Gao set about concocting what he believed would be the ultimate ale, a full-bodied elixir of depthless flavor. Yet his bold experiment resulted in a bitter and extremely volatile alemental creature, dubbed Yan-Zhu the Uncasked.","638","876","5595","302","3","2","3"
"671","0.493976","0.524096","Brother Korloff","Brother Korloff first learned of the monk's deadly arts from pandaren ambassadors as they journeyed through Azeroth. When the crusader demonstrated this martial style to his superiors, they unanimously ordered Korloff to train an entire generation of initiates in the ways of the monk.","648","874","5601","316","-1","0","2"
"672","0.445196","0.192828","Wise Mari","The revered jinyu waterspeaker Wise Mari has found knowledge and foresight countless times in the Fountain of the Everseeing. But when the Sha of Doubt corrupted the familiar currents, Mari was overwhelmed with limitless distrust and suspicion.","633","867","5612","313","-1","0","1"
"673","0.649845","0.691528","Gu Cloudstrike","Before the escape of the sha, Gu Cloudstrike was entrusted with training the elite Shado-Pan spellcasters. Now this formerly gentle and reserved pandaren revels in unleashing his astounding powers, with devastating consequences. He has asserted control over the mystical Azure Serpent, and his students are helpless in the wake of Cloudstrike's lethal attacks.","0","877","5621","312","-1","0","1"
"674","0.490964","0.804217","High Inquisitor Whitemane","At a young age, Sally Whitemane witnessed her family succumb to the horrific plague of undeath as they were traveling through northern Lordaeron. She was then forced to destroy her parents and siblings when they rose as mindless Scourge minions, leaving her racked by guilt and rage. Ever since that day, the fearsome priestess has found fulfillment and pleasure in only one thing: the destruction of undead.","648","874","5635","316","3","2","3"
"675","0.491204","0.271989","Striker Ga'dok","The strikers are an aerial component of the mantid empire's massive army. Among them are seasoned aces such as Ga'dok. Able to singlehandedly rain fiery devastation upon scores of enemies, Ga'dok and his minions seek to bring death from above to the gates' defenders.","650","875","5642","303","-1","0","2"
"676","0.462787","0.237483","Commander Ri'mok","Commander Ri'mok oversees the mantid ground forces relentlessly besieging the towering gates. Unimpressed by the defenders, Ri'mok calls upon countless reinforcements to vanquish those foolish enough to stand in his way.","649","875","5666","303","-1","0","3"
"677","0.688421","0.819389","Will of the Emperor","The core chamber of the vaults houses an army of stone soldiers who have been motionless for centuries. They are row upon row of warriors, statues armed for a battle that never began. What treasures do they guard? And what is their tie to the titanic power buried with them here in the shadows?","665","896","5670","317","-1","0","6"
"679","0.459311","0.641202","The Stone Guard","The first line of defense against those daring to enter the vaults is a stolid row of enchanted, bestial statues. Hard as granite and ceaseless in their vigil, the sentries of the Stone Guard present an insurmountable wall of flame, fangs, and claws.","663","896","5691","317","-1","0","1"
"682","0.778662","0.344856","Gara'jal the Spiritbinder","Leader of the Zandalar trolls' assault on the vaults, Gara'jal is determined to crack open this trove of ancient mystery and bring back whatever arcane power and knowledge he can find. Gifted with dark talents and surrounded by a loyal cadre of Zandalar mystics, he has broken through the outer walls and will not rest until the vaults belong to him.","664","896","5742","317","-1","0","3"
"683","0.7659","0.489175","Protectors of the Endless","When the Sha of Fear invaded the Terrace of Endless Spring, three venerated jinyu protectors were corrupted, and they betrayed the other mortal sentinels, slaying them all. The twisted guardians have now turned their attention to any intruders who might interrupt the sha's  attack on the area's last defenses.","0","886","5818","320","-1","0","1"
"684","0.501091","0.326169","Darkmaster Gandling","Course: Advanced Studies

The recent defeat in Andorhal has put Darkmaster Gandling in the foulest of moods. More than ever, all students of Scholomance are advised to impress him at every turn. Pupils who dissatisfy the headmaster will be removed from class to perform lab work... or become lab work.","645","898","5795","246","3","2","5"
"685","0.425896","0.292952","Sha of Violence","Bloodthirsty, ruthless, and savage, the Sha of Violence is unfettered within the Shado-Pan Monastery. Feeding on the Horde and Alliance's brutality, the entity gleefully ravages the monks who struggle to impede the monstrous onslaught.","0","877","5810","312","-1","0","3"
"686","0.721245","0.474967","Taran Zhu","The Sha of Hatred has tainted Taran Zhu, the Shado-Pan's pragmatic and mighty leader. Once devoted to protecting his beloved home, Zhu now burns with seething hatred for all life, twisting his perception of everything--and everyone--around him.","0","877","5827","312","-1","0","4"
"687","0.189445","0.515562","The Spirit Kings","Ancient records tell of these legendary rulers, powerful mogu who carved an empire from the very rock of Pandaria. Their names still cause the land to tremble: Zian of the Endless Shadow, Meng the Demented, Qiang the Merciless, and Subetai the Swift. Some say their spirits lurk in the vaults, lost in ghostly memories of battle and glory.","664","896","6714","317","-1","0","4"
"688","0.262048","0.456325","Thalnos the Soulrender","Thalnos earned repute in the Scarlet Crusade for the brutal torture methods he used to ""purify"" new recruits. Ultimately, the sadistic mage contracted the plague of undeath and arose as a fearsome skeletal being. The vengeful Thalnos now prowls the monastery's graveyard, commanding apparitions and zombified creatures to attack anyone who trespasses on his unholy domain.","641","874","5862","316","-1","0","1"
"689","0.319351","0.328823","Feng the Accursed","Long ago, Feng Shri was the Mogu'shan Vaults' caretaker, tasked with preserving the treasures kept within these shadowy halls. After years of faithful service, he was caught stealing from the shelves (although some say he was framed by a jealous underling) and the mogu ruler punished him with a fatal curse. The doomed spirit of Feng Shri has wandered the vaults ever since, communing with the shades of past mogu heroes and warlords.","663","896","5871","317","-1","0","2"
"690","0.447903","0.759134","Gekkan","As the mogu clans battle for supremacy, the cunning Gekkan leads his fearsome saurok raiding party into the palace's fabled treasure caches. Loyalty is not usually ascribed to these ruthless reptilian beings, but Gekkan's courage and tactical brilliance inspire a sense of honor in his soldiers.","655","885","5911","321","-1","0","2"
"691","0.67659","0.746956","Sha of Anger","The Sha of Anger, the physical manifestation of rage, has escaped from the Shado-pan Monastery in Kun-Lai Summit. Amid the brutal conflicts gripping Pandaria, the dark entity has grown ever more powerful. Recently, the sha has been seen wandering Kun-Lai, using negative energies to corrupt everything the being encounters.","0","809","5937","322","-1","0","1"
"692","0.553142","0.462788","General Pa'valak","The pragmatic General Pa'valak does not fear the pandaren or their allies, and he does not differentiate between using his own might and that of his mantid armies to defeat his enemies. Victory is the only honor he seeks, and Pa'valak will not tolerate failure should his minions fall short of their goal.","0","887","5955","324","-1","0","3"
"693","0.470491","0.521028","Vizier Jin'bak","Vizier Jin'bak roams just beyond the mantid's natural bridge, collecting the tree root's precious sap. Using his vast alchemical knowledge, this formidable being is transforming the substance into weapons and other tools that will help advance the siege on Niuzao Temple.","660","887","5957","324","-1","0","1"
"694","0.69273","0.650206","Adarogg","Ragefire Chasm's trogg population has rapidly declined in recent months for one reason: Adarogg. This ravenous flame hound was among the first of his kind ripped from the Firelands by dark shaman. Adarogg's handlers feed the unruly beast over twice his weight in trogg flesh per day to keep him appeased.","136","680","5961","226","-1","0","1"
"695","0.540467","0.300412","Dark Shaman Koranthal","Koranthal has always believed that brute force is the only way to control Azeroth's elementals. His extreme views led him to join the ranks of the sinister Twilight's Hammer. When the cult fell, the orc and other like-minded shaman secretly infiltrated Ragefire Chasm to continue practicing their dark arts.","136","680","5963","226","-1","0","2"
"696","0.40878","0.574074","Slagmaw","Unlike other lava worms enslaved by the dark shaman, Slagmaw has proven to be nearly impossible to control. The beast lives to dig through the depths of the earth, and it cares nothing for the consequences of its actions, or the damage it causes to anyone who stands in its way.","136","680","5965","226","-1","0","3"
"697","0.342936","0.816872","Lava Guard Gordoth","Hubris drove the brilliant shaman Gordoth to act as a living conduit for energies pulled from the Firelands. He and his allies had hoped to mimic the creation of elemental ascendants in the Twilight's Hammer cult. Instead, the explosive influx of power drove Gordoth insane and mutated his body into a hideous form.","136","680","5967","226","-1","0","4"
"698","0.402832","0.861004","Xin the Weaponmaster","The title of weaponmaster has many definitions among Azeroth's inhabitants. To Xin, it means that mogu weaponry obeys his every command. The king is more than willing to demonstrate his deadly skills to anyone who questions his right to rule Pandaria.","656","885","5970","321","3","2","3"
"708","0.401895","0.70433","Trial of the King","Ming the Cunning, Kuai the Brute, and Haiyan the Unstoppable have journeyed to the palace with their clans, vying to prove their worth to their king. Yet these mogu factions are plagued with bitter rivalries. Violence threatens to flood the palatial grounds unless the bickering clans can find a way to test their strength without coming to blows with one another.","654","885","6015","321","-1","0","0"
"709","0.308525","0.493234","Sha of Fear","The Sha of Fear is the physical manifestation of terror in Pandaria. Imprisoned by the legendary pandaren emperor Shaohao long ago, the entity has been newly strengthened by rising conflict across the island.","0","886","6086","320","-1","0","4"
"713","0.665428","0.167832","Garalon","It may be time to reconsider stepping on bugs. Don't make fun of this hulking behemoth's tiny wings; that'll just make him angry.","667","897","6122","330","-1","0","3"
"725","0.716849","0.644829","Salyis's Warband","The ruthless saurok roam Pandaria, stealing what they can and harassing the island's other inhabitants. The most infamous of these reptilian pillagers are Chief Salyis and his warband. For years, the saurok commander and his raiders have stormed through the Valley of the Four Winds atop Galleon, a colossal and well-armed mushan that is more a moving fortress than a simple mount.","0","807","6141","322","-1","0","1"
"726","0.207037","0.511502","Elegon","Dedicated to the advancement of their empire, the mogu salvaged and repurposed titan technology to generate untold power in the depths of this ancient complex. Why these energies have been focused into the cold will of a celestial dragon is a mystery that lies at the very heart of the vaults.","665","896","6171","317","-1","0","5"
"727","0.576454","0.219215","Wing Leader Ner'onok","Wing Leader Ner'onok's decisive blows have won a hundred battles. The small gains General Pa'valak has made are nothing compared to the victory Ner'onok believes he could achieve if he were in command. Although his aerial attacks have thus far devastated the temple's guardians, the winged terror still longs for a chance to prove his superiority over the general.","0","887","6477","324","-1","0","4"
"728","0.296846","0.146568","Blood Guard Porung","During the bloody siege of Shattrath, Porung stormed an enclave of draenei paladins who had barricaded themselves within a corner of the city. He single-handedly slaughtered the defenders, but suffered a grave injury that left him incapable of following the Horde when it later stormed Azeroth. Now recovered, Porung serves Warchief Kargath Bladefist in Hellfire Citadel, hoping to make up for the glorious battles he has missed and write his name in orcish history with the blood of his enemies.","222","710","6216","259","2","2","2"
"729","0.538566","0.493234","Lei Shi","For countless years, this friendly water spirit frolicked in the Fountains of Endless Spring with childlike wonder and glee. When fighting suddenly broke out in this peaceful place, Lei Shi saw the crystal-clear water turn cloudy and murky, and terror fell over her mind.","0","886","6493","320","-1","0","3"
"737","0.441137","0.736806","Amber-Shaper Un'sok","Eager to please his empress, Un'sok has produced several innovative concoctions. Yet this brilliant young alchemist's proximity to the mantid queen has allowed the sha's negative energies to take root in his mind. Now, Un'sok's overwhelming fear of failure drives him to create increasingly deadlier weapons.","667","897","6243","330","-1","0","5"
"738","0.362759","0.761788","Commander Vo'jak","What Commander Vo'jak lacks in strategic brilliance, he makes up for with raw ferocity. His devastating strikes were crucial to the mantid's exploitation of their insidious bridge, allowing them to infiltrate the island. Yet devising battle plans is for the mantid general; Vo'jak craves only blood.","0","887","6274","324","-1","0","2"
"741","0.665765","0.328823","Wind Lord Mel'jarak","Wind Lord Mel'jarak commands the mantid's numerous aerial forces. Although he exudes arrogance, the cunning insectoid is fiercely protective of his soldiers and enjoys fighting at their side. Mel'jarak believes the mantid are superior to all other races, convinced that his kind cannot be defeated.","667","897","6328","330","-1","0","4"
"742","0.690121","0.493234","Tsulong","Legends speak of a spiraling, golden serpent that can sometimes be seen high in the sky, basking in the sunlight above the clouds. The few who claim to have observed it themselves say the creature is fiercely protective of the terrace.","0","886","6310","320","-1","0","2"
"743","0.26793","0.736807","Grand Empress Shek'zeer","The ancient Klaxxi order has come to a mournful decision: the tainted grand empress Shek'zeer must be deposed. Traditionally, mantid rulers are displaced in their old age by a carefully chosen successor. However, Shek'zeer's intended replacement is still too young and weak to unseat her, leaving the Klaxxi with no choice but to kill the current empress. If action is not taken against her soon, all of Pandaria may crumble before the mantid's ravenous swarms.","667","897","6336","330","-1","0","6"
"744","0.600812","0.196888","Blade Lord Ta'yak","Ta'yak is known for his patience and intelligence. In battle, he is a master at discovering his opponent's weaknesses and awaiting the perfect opportunity to strike. Ta'yak's skill with a blade is unmatched, and he cherishes imparting his martial knowledge on young mantid warriors.","666","897","6345","330","-1","0","2"
"745","0.690122","0.744926","Imperial Vizier Zor'lok","Zor'lok shrieks his proclamations so they're heard throughout the sprawling mantid palace. He is the Voice of the Empress, and his words alone inspire the insectoid race's warriors to give their lives without question. Unwaveringly loyal, Zor'lok will stop at nothing to defend his beloved matriarch, regardless of the corruption within her.","666","897","6424","330","-1","0","1"
"748","0.289425","0.597403","Obsidian Sentinel","The Obsidian Sentinel was responsible for guarding Uldaman's secrets until it was corrupted by an unknown force. Originally crafted from the same stone as the halls of Uldaman itself, this keeper has had the majority of its body replaced with dark glass capable of reflecting spells. Whatever was responsible for the Obsidian Sentinel's transformation must be incredibly potent, for it is not easy to alter the enchanted stone of a titan construct.","171","692","6448","239","-1","0","4"
"749","0.29932","0.411874","Commander Malor","Malor and a handful of other courageous warriors risked everything to protect the Scarlet Bastion from being desecrated by the undead. Tragically, they failed. Balnazzar corrupted the fearless commander into one of his servants, transforming the zealot into a mockery of his former self.","155","765","6452","236","-1","0","3"
"814","0.605958","0.37335","Nalak, The Storm Lord","When Lei Shen discovered a rare clutch of thundering cloud serpents, he was awed, and set to subjugating them. The largest hatchling fiercely resisted, and when Lei Shen visited the handling pens, he laughed mightily at the charred mogu that lined the walls. He took the hatchling for his own, and for its obedience, granted it power over the storms and the sky.  For thousands of years following the death of the Thunder King, Nalak has guarded the walls of his hidden citadel, awaiting his return.","0","928","6860","322","-1","0","3"
"816","0.49969","0.191094","Council of Elders","The history of the troll tribes -- the Drakkari, the Farraki, the Amani, and the Gurubashi -- is awash with millennia of betrayal and conflict, but the Zandalari's promise of a new, unstoppable empire has finally united these disparate troll leaders.","751","930","7051","362","-1","0","3"
"817","0.34632","0.589981","Iron Qon","Legends speak of the brutality of Qon and his quilen champions. The fearless mogu commander was dubbed ""Iron Qon"" by the Thunder King for his unrelenting resolve to claim victory after victory for the empire regardless of the cost.","755","930","6869","362","-1","0","10"
"818","0.711193","0.339517","Durumu the Forgotten","Lei Shen commanded his sorcerers to mold an aberration that could peer into the hearts of his followers and detect betrayal. From this decree, Durumu was given life. The clever entity stubbornly obeyed its masters until the Thunder King's death, at which time it disappeared into the citadel's labyrinthine corridors. Only recently has Durumu, all but forgotten by the mogu, emerged from hiding.","754","930","6879","362","-1","0","7"
"819","0.268397","0.787498","Horridon","The Zandalari brought powerful creatures with them to the Isle of the Thunder King to use as engines of war. Led by the War-God Jalak, the dinomancers of the Zandalari Beast Ward use ancient tribal magics to strengthen the great beasts and command obedience. The horns of Horridon, the fabled mount of Jalak himself, can tear through the stone walls of a keep as a blade cuts silk.","751","930","7078","362","-1","0","2"
"820","0.572632","0.782899","Primordius","Deep within the bowels of Lei Shen's island citadel, mogu flesh-shapers formed the saurok out of a magical substance of unknown origin. When the citadel was abandoned, some experiments languished in the dark pools for far too long....","754","930","6947","362","-1","0","8"
"821","0.717377","0.252319","Megaera","Even the most callous among the mogu quaver at the thought of the dark experiments performed at the Thunder King's behest. Long ago, a young cloud serpent was twisted into a multi-headed hydra and left to languish beneath Lei Shen's throne. Now the twisted creature lurks deep in the Forgotten Depths, awaiting the moment it may finally inflict its terrible agony upon others.","752","930","7006","362","-1","0","5"
"824","0.426558","0.576073","Dark Animus","During his reign, Lei Shen labored to build a mechanical servant that would defend his citadel without fear. When his first attempt failed, rage took hold of the Thunder King. He poured this negative emotion into his next, and most successful, creation: the Dark Animus. To this day, the ornate construct observes its duty, empowered by the mysterious substance at the heart of all mogu flesh-shaping experiments.","754","930","7774","362","-1","0","9"
"825","0.315998","0.820793","Tortos","Over the millennia, small amounts of mogu flesh-shaping magic seeped into the caverns below the Thunder King's citadel. The dark energies warped one of the chamber's native dragon turtles, melding it to the surrounding crystalline walls. Known as Tortos, this amalgamation of flesh and stone has since feasted on the cave's rich mineral deposits and grown to a colossal size.","752","930","7128","362","-1","0","4"
"826","0.49957","0.540567","Oondasta","As the war against Lei Shen's island citadel began, Alliance and Horde scouts made an effort to intercept missives between the major Zandalari camps. One such exchange seemed to revolve around an unfamiliar Zandalari word, always surrounded by terms of conquest and power: Oondasta. Somewhere in Pandaria, the Zandalari Beast Ward raises their mighty beasts as engines of war, and is putting the finishing touches on this Loa-infused monstrosity. The exact location, however, remains unknown...","0","929","7146","322","-1","0","4"
"827","0.594929","0.25603","Jin'rokh the Breaker","When the Thunder King awoke, he rewarded the most loyal and ambitious Zandalari trolls with power beyond their wildest dreams. The berserker Jin'rokh was one of the first to receive the King's blessing, and even though Lei Shen's gifts nearly tore his body apart, the troll is now capable of calling the fury of the storm in battle.","750","930","7747","362","-1","0","1"
"828","0.493506","0.415584","Ji-Kun","Mogu flesh-shapers discarded their failed creations in an abyssal shaft beneath Lei Shen's keep. The reek of decay lured many scavengers to the refuse pit, including the great Ji-Kun. Ruthless and cunning, the monstrous bird devoured her rivals one-by-one until she held sole dominion over the shadowy tunnel.","753","930","7348","362","-1","0","6"
"829","0.779221","0.382189","Twin Consorts","The Twin Consorts are said to be greatest of the Thunder King's treasures. Rumored to be the only known female mogu in existence, Lei Shen keeps his trophies close and their combined arsenal against interlopers closer.","755","930","7641","362","-1","0","11"
"831","0.522925","0.810408","Ra-den","Lei Shen's life changed forever when he stumbled into a dark chamber below what are now the Mogu'shan Vaults. Legend has it he found an ancient titan keeper guarding a miraculous device known as the Engine of Nalak'sha. No one knows what transpired between the two beings, but Lei Shen later emerged from the site bristling with the power to forge an empire. The keeper's fate -- and his current whereabouts -- remain a mystery.","757","930","7176","362","12","2","13"
"832","0.507502","0.510046","Lei Shen","Tyrant. Dictator. Conqueror. Emperor. These titles of the Thunder King were earned by bringing absolute misery to every race of Pandaria. Resurrected into a world where his people no longer rule, Lei Shen is bent on ending the farce and bringing the land under his heel once more.","756","930","7237","362","-1","0","12"
"833","0.187159","0.506146","Commander Kolurg","Commander Kolurg sought dangerous treasures to add to the Horde armories. His anger at his misfortune in the Halls of Stasis will not be eased when he thaws to find Alliance adventurers stealing his thunder.","25","520","7428","281","2","6","1"
"834","0.512295","0.526639","Grand Champions","The Lich King is relentless, his undead armies pouring forth to overwhelm his foes. To prepare would-be champions against him, Highlord Tirion Fordring presents a test of courage, endurance, and teamwork. His hardened veterans will weed out those who lack the stomach to face the ravening throngs of undead.","96","542","7536","284","-1","8","2"
"846","0.416543","0.423929","Malkorok","Malkorok has been Garrosh's most loyal and trusted lieutenant throughout the Pandaria campaign. When the Warchief needed a volunteer to infuse with the power of Y'Shaarj, it was only natural that Malkorok would offer without hesitation.","797","953","10217","369","-1","0","9"
"849","0.258001","0.187593","The Fallen Protectors","The Golden Lotus and Shado-Pan guardians of the Vale of Eternal Blossoms were caught in the epicenter of the devastating blast that scarred the Vale, and torn apart by the dark energies. Their spirits linger in the place they once protected, confused and tormented by their failure.","0","953","7939","369","-1","0","2"
