Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown0_4,Unknown0_5,Unknown0_6,Unknown1
"679","110.3354","177.456","183.8923","183.8923","183.8923","183.8923","183.8923","679"
"680","111.4365","179.2272","185.7277","185.7277","185.7277","185.7277","185.7277","680"
"681","112.5378","180.9981","187.5628","187.5628","187.5628","187.5628","187.5628","681"
"682","113.6388","182.7693","189.3982","189.3982","189.3982","189.3982","189.3982","682"
"683","114.5199","184.1861","190.8664","190.8664","190.8664","190.8664","190.8664","683"
"684","115.6209","185.957","192.7016","192.7016","192.7016","192.7016","192.7016","684"
"685","116.722","187.728","194.5368","194.5368","194.5368","194.5368","194.5368","685"
"686","117.8232","189.4991","196.3721","196.3721","196.3721","196.3721","196.3721","686"
"687","118.9243","191.2701","198.2073","198.2073","198.2073","198.2073","198.2073","687"
"688","120.0256","193.0412","200.0427","200.0427","200.0427","200.0427","200.0427","688"
"689","121.1266","194.8121","201.8779","201.8779","201.8779","201.8779","201.8779","689"
"690","122.2279","196.5831","203.713","203.713","203.713","203.713","203.713","690"
"691","123.5492","198.7083","205.9154","205.9154","205.9154","205.9154","205.9154","691"
"692","124.6505","200.4795","207.7507","207.7507","207.7507","207.7507","207.7507","692"
"693","125.7515","202.2504","209.5859","209.5859","209.5859","209.5859","209.5859","693"
"694","127.0729","204.3757","211.7882","211.7882","211.7882","211.7882","211.7882","694"
"695","128.1741","206.1466","213.6234","213.6234","213.6234","213.6234","213.6234","695"
"696","129.2752","207.9177","215.4588","215.4588","215.4588","215.4588","215.4588","696"
"697","130.5967","210.043","217.6611","217.6611","217.6611","217.6611","217.6611","697"
"698","131.6978","211.8139","219.4963","219.4963","219.4963","219.4963","219.4963","698"
"699","133.0191","213.9392","221.6986","221.6986","221.6986","221.6986","221.6986","699"
"700","134.3406","216.0644","223.9009","223.9009","223.9009","223.9009","223.9009","700"
"701","135.4417","217.8354","225.7361","225.7361","225.7361","225.7361","225.7361","701"
"702","136.763","219.9606","227.9384","227.9384","227.9384","227.9384","227.9384","702"
"703","138.0845","222.0859","230.1408","230.1408","230.1408","230.1408","230.1408","703"
"704","139.4058","224.2111","232.3431","232.3431","232.3431","232.3431","232.3431","704"
"705","140.7273","226.3364","234.5454","234.5454","234.5454","234.5454","234.5454","705"
"706","142.0487","228.4616","236.7478","236.7478","236.7478","236.7478","236.7478","706"
"707","143.37","230.5867","238.9499","238.9499","238.9499","238.9499","238.9499","707"
"708","144.6913","232.7119","241.1522","241.1522","241.1522","241.1522","241.1522","708"
"709","146.0128","234.8372","243.3545","243.3545","243.3545","243.3545","243.3545","709"
"710","147.3341","236.9624","245.5569","245.5569","245.5569","245.5569","245.5569","710"
"711","148.6554","239.0877","247.7592","247.7592","247.7592","247.7592","247.7592","711"
"712","150.197","241.567","250.3285","250.3285","250.3285","250.3285","250.3285","712"
"713","151.5185","243.6923","252.5308","252.5308","252.5308","252.5308","252.5308","713"
"714","153.0601","246.1718","255.1003","255.1003","255.1003","255.1003","255.1003","714"
"715","154.3814","248.2969","257.3024","257.3024","257.3024","257.3024","257.3024","715"
"716","155.9232","250.7764","259.8719","259.8719","259.8719","259.8719","259.8719","716"
"717","157.2445","252.9017","262.0742","262.0742","262.0742","262.0742","262.0742","717"
"718","158.7861","255.381","264.6435","264.6435","264.6435","264.6435","264.6435","718"
"719","160.3276","257.8604","267.2128","267.2128","267.2128","267.2128","267.2128","719"
"720","161.8694","260.34","269.7823","269.7823","269.7823","269.7823","269.7823","720"
"721","163.1907","262.4652","271.9846","271.9846","271.9846","271.9846","271.9846","721"
"722","164.7323","264.9446","274.5539","274.5539","274.5539","274.5539","274.5539","722"
"723","166.2738","267.4239","277.1232","277.1232","277.1232","277.1232","277.1232","723"
"724","167.8156","269.9035","279.6927","279.6927","279.6927","279.6927","279.6927","724"
"725","169.5775","272.7372","282.6291","282.6291","282.6291","282.6291","282.6291","725"
"726","171.119","275.2165","285.1984","285.1984","285.1984","285.1984","285.1984","726"
"727","172.6606","277.6959","287.7676","287.7676","287.7676","287.7676","287.7676","727"
"728","174.2024","280.1754","290.3371","290.3371","290.3371","290.3371","290.3371","728"
"729","175.9642","283.0091","293.2736","293.2736","293.2736","293.2736","293.2736","729"
"730","177.5058","285.4884","295.8429","295.8429","295.8429","295.8429","295.8429","730"
"731","179.2676","288.3221","298.7793","298.7793","298.7793","298.7793","298.7793","731"
"732","180.8091","290.8015","301.3486","301.3486","301.3486","301.3486","301.3486","732"
"733","182.571","293.6351","304.285","304.285","304.285","304.285","304.285","733"
"734","184.3328","296.4686","307.2214","307.2214","307.2214","307.2214","307.2214","734"
"735","186.0948","299.3023","310.1579","310.1579","310.1579","310.1579","310.1579","735"
"736","187.8564","302.1357","313.0941","313.0941","313.0941","313.0941","313.0941","736"
"737","189.6183","304.9694","316.0305","316.0305","316.0305","316.0305","316.0305","737"
"738","191.3803","307.8031","318.967","318.967","318.967","318.967","318.967","738"
"739","193.1421","310.6367","321.9034","321.9034","321.9034","321.9034","321.9034","739"
"740","194.9039","313.4704","324.8399","324.8399","324.8399","324.8399","324.8399","740"
"741","196.6657","316.304","327.7763","327.7763","327.7763","327.7763","327.7763","741"
"742","198.6478","319.4918","331.0797","331.0797","331.0797","331.0797","331.0797","742"
"743","200.4096","322.3255","334.0161","334.0161","334.0161","334.0161","334.0161","743"
"744","202.3917","325.5133","337.3195","337.3195","337.3195","337.3195","337.3195","744"
"745","204.1535","328.347","340.256","340.256","340.256","340.256","340.256","745"
"746","206.1356","331.5347","343.5594","343.5594","343.5594","343.5594","343.5594","746"
"747","208.1177","334.7227","346.8629","346.8629","346.8629","346.8629","346.8629","747"
"748","210.0998","337.9105","350.1664","350.1664","350.1664","350.1664","350.1664","748"
"749","211.8616","340.7441","353.1028","353.1028","353.1028","353.1028","353.1028","749"
"750","213.8437","343.9319","356.4062","356.4062","356.4062","356.4062","356.4062","750"
"751","216.046","347.474","360.0767","360.0767","360.0767","360.0767","360.0767","751"
"752","218.0281","350.6617","363.3801","363.3801","363.3801","363.3801","363.3801","752"
"753","220.0101","353.8497","366.6837","366.6837","366.6837","366.6837","366.6837","753"
"754","221.9922","357.0375","369.9871","369.9871","369.9871","369.9871","369.9871","754"
"755","224.1945","360.5796","373.6577","373.6577","373.6577","373.6577","373.6577","755"
"756","226.1766","363.7674","376.961","376.961","376.961","376.961","376.961","756"
"757","228.379","367.3094","380.6316","380.6316","380.6316","380.6316","380.6316","757"
"758","230.5813","370.8515","384.3021","384.3021","384.3021","384.3021","384.3021","758"
"759","232.5634","374.0393","387.6055","387.6055","387.6055","387.6055","387.6055","759"
"760","234.7657","377.5814","391.2761","391.2761","391.2761","391.2761","391.2761","760"
"761","236.9678","381.1233","394.9464","394.9464","394.9464","394.9464","394.9464","761"
"762","239.1701","384.6653","398.6169","398.6169","398.6169","398.6169","398.6169","762"
"763","241.5927","388.5617","402.6547","402.6547","402.6547","402.6547","402.6547","763"
"764","243.795","392.1036","406.325","406.325","406.325","406.325","406.325","764"
"765","245.9974","395.6457","409.9955","409.9955","409.9955","409.9955","409.9955","765"
"766","248.4198","399.5419","414.0331","414.0331","414.0331","414.0331","414.0331","766"
"767","250.6221","403.084","417.7036","417.7036","417.7036","417.7036","417.7036","767"
"768","253.0449","406.9804","421.7413","421.7413","421.7413","421.7413","421.7413","768"
"769","255.4672","410.8766","425.7788","425.7788","425.7788","425.7788","425.7788","769"
"770","257.6696","414.4186","429.4493","429.4493","429.4493","429.4493","429.4493","770"
"771","260.0922","418.3148","433.4868","433.4868","433.4868","433.4868","433.4868","771"
"772","262.5145","422.211","437.5244","437.5244","437.5244","437.5244","437.5244","772"
"773","265.1573","426.4615","441.929","441.929","441.929","441.929","441.929","773"
"774","267.58","430.3577","445.9665","445.9665","445.9665","445.9665","445.9665","774"
"775","270.0023","434.2539","450.004","450.004","450.004","450.004","450.004","775"
"776","272.6451","438.5044","454.4087","454.4087","454.4087","454.4087","454.4087","776"
"777","275.0677","442.4008","458.4464","458.4464","458.4464","458.4464","458.4464","777"
"778","277.7106","446.6511","462.8508","462.8508","462.8508","462.8508","462.8508","778"
"779","280.3532","450.9016","467.2555","467.2555","467.2555","467.2555","467.2555","779"
"780","282.996","455.1521","471.6601","471.6601","471.6601","471.6601","471.6601","780"
"781","285.6389","459.4026","476.0648","476.0648","476.0648","476.0648","476.0648","781"
"782","288.2815","463.6529","480.4692","480.4692","480.4692","480.4692","480.4692","782"
"783","290.9243","467.9034","484.8739","484.8739","484.8739","484.8739","484.8739","783"
"784","293.7872","472.508","489.6455","489.6455","489.6455","489.6455","489.6455","784"
"785","296.4301","476.7585","494.0502","494.0502","494.0502","494.0502","494.0502","785"
"786","299.2932","481.3631","498.8218","498.8218","498.8218","498.8218","498.8218","786"
"787","301.9358","485.6136","503.2264","503.2264","503.2264","503.2264","503.2264","787"
"788","304.7989","490.2182","507.998","507.998","507.998","507.998","507.998","788"
"789","307.662","494.8228","512.7698","512.7698","512.7698","512.7698","512.7698","789"
"790","310.5248","499.4274","517.5414","517.5414","517.5414","517.5414","517.5414","790"
"791","313.3879","504.032","522.313","522.313","522.313","522.313","522.313","791"
"792","316.4711","508.9909","527.4518","527.4518","527.4518","527.4518","527.4518","792"
"793","319.3342","513.5955","532.2234","532.2234","532.2234","532.2234","532.2234","793"
"794","322.4173","518.5544","537.3622","537.3622","537.3622","537.3622","537.3622","794"
"795","325.2804","523.1591","542.1339","542.1339","542.1339","542.1339","542.1339","795"
"796","328.3635","528.118","547.2726","547.2726","547.2726","547.2726","547.2726","796"
"797","331.4467","533.0767","552.4111","552.4111","552.4111","552.4111","552.4111","797"
"798","334.53","538.0356","557.5499","557.5499","557.5499","557.5499","557.5499","798"
"799","337.8334","543.3486","563.0557","563.0557","563.0557","563.0557","563.0557","799"
"800","340.9167","548.3076","568.1944","568.1944","568.1944","568.1944","568.1944","800"
"801","343.9999","553.2665","573.3332","573.3332","573.3332","573.3332","573.3332","801"
"802","347.3033","558.5795","578.8389","578.8389","578.8389","578.8389","578.8389","802"
"803","350.6068","563.8925","584.3446","584.3446","584.3446","584.3446","584.3446","803"
"804","353.9102","569.2056","589.8503","589.8503","589.8503","589.8503","589.8503","804"
"805","357.2138","574.5188","595.3563","595.3563","595.3563","595.3563","595.3563","805"
"806","360.5172","579.8318","600.862","600.862","600.862","600.862","600.862","806"
"807","363.8206","585.1448","606.3677","606.3677","606.3677","606.3677","606.3677","807"
"808","367.3443","590.8121","612.2405","612.2405","612.2405","612.2405","612.2405","808"
"809","370.6479","596.1252","617.7463","617.7463","617.7463","617.7463","617.7463","809"
"810","374.1715","601.7925","623.6191","623.6191","623.6191","623.6191","623.6191","810"
"811","377.6951","607.4597","629.4918","629.4918","629.4918","629.4918","629.4918","811"
"812","381.2188","613.127","635.3647","635.3647","635.3647","635.3647","635.3647","812"
"813","384.7426","618.7943","641.2376","641.2376","641.2376","641.2376","641.2376","813"
"814","388.4865","624.8157","647.4774","647.4774","647.4774","647.4774","647.4774","814"
"815","392.01","630.4828","653.3501","653.3501","653.3501","653.3501","653.3501","815"
"816","395.7541","636.5045","659.5901","659.5901","659.5901","659.5901","659.5901","816"
"817","399.498","642.5259","665.83","665.83","665.83","665.83","665.83","817"
"818","403.2419","648.5474","672.0698","672.0698","672.0698","672.0698","672.0698","818"
"819","406.9857","654.5688","678.3096","678.3096","678.3096","678.3096","678.3096","819"
"820","410.7296","660.5903","684.5494","684.5494","684.5494","684.5494","684.5494","820"
"821","414.4735","666.6117","690.7892","690.7892","690.7892","690.7892","690.7892","821"
"822","418.4377","672.9875","697.3962","697.3962","697.3962","697.3962","697.3962","822"
"823","422.4019","679.3632","704.0032","704.0032","704.0032","704.0032","704.0032","823"
"824","426.366","685.7388","710.61","710.61","710.61","710.61","710.61","824"
"825","430.3302","692.1143","717.217","717.217","717.217","717.217","717.217","825"
"826","434.2943","698.4901","723.824","723.824","723.824","723.824","723.824","826"
"827","438.4787","705.2199","730.7979","730.7979","730.7979","730.7979","730.7979","827"
"828","442.4429","711.5955","737.4047","737.4047","737.4047","737.4047","737.4047","828"
"829","446.6273","718.3253","744.3787","744.3787","744.3787","744.3787","744.3787","829"
"830","450.8117","725.0554","751.3528","751.3528","751.3528","751.3528","751.3528","830"
"831","454.9961","731.7852","758.3267","758.3267","758.3267","758.3267","758.3267","831"
"832","459.4005","738.8692","765.6676","765.6676","765.6676","765.6676","765.6676","832"
"833","463.5849","745.5991","772.6415","772.6415","772.6415","772.6415","772.6415","833"
"834","467.9896","752.6832","779.9827","779.9827","779.9827","779.9827","779.9827","834"
"835","472.3943","759.7674","787.3237","787.3237","787.3237","787.3237","787.3237","835"
"836","476.7987","766.8513","794.6646","794.6646","794.6646","794.6646","794.6646","836"
"837","481.2033","773.9355","802.0057","802.0057","802.0057","802.0057","802.0057","837"
"838","485.8283","781.3738","809.7137","809.7137","809.7137","809.7137","809.7137","838"
"839","490.2327","788.4578","817.0547","817.0547","817.0547","817.0547","817.0547","839"
"840","494.8578","795.8962","824.7629","824.7629","824.7629","824.7629","824.7629","840"
"841","499.4825","803.3345","832.4709","832.4709","832.4709","832.4709","832.4709","841"
"842","504.1075","810.7728","840.179","840.179","840.179","840.179","840.179","842"
"843","508.9524","818.5651","848.254","848.254","848.254","848.254","848.254","843"
"844","513.5773","826.0034","855.962","855.962","855.962","855.962","855.962","844"
"845","518.4223","833.796","864.0372","864.0372","864.0372","864.0372","864.0372","845"
"846","523.2675","841.5884","872.1122","872.1122","872.1122","872.1122","872.1122","846"
"847","528.1124","849.381","880.1874","880.1874","880.1874","880.1874","880.1874","847"
"848","533.1778","857.5276","888.6296","888.6296","888.6296","888.6296","888.6296","848"
"849","538.243","865.6744","897.0718","897.0718","897.0718","897.0718","897.0718","849"
"850","543.0882","873.4669","905.147","905.147","905.147","905.147","905.147","850"
"851","548.3737","881.9677","913.9561","913.9561","913.9561","913.9561","913.9561","851"
"852","553.4388","890.1142","922.3983","922.3983","922.3983","922.3983","922.3983","852"
"853","558.5043","898.2609","930.8404","930.8404","930.8404","930.8404","930.8404","853"
"854","563.7897","906.7619","939.6497","939.6497","939.6497","939.6497","939.6497","854"
"855","569.0752","915.2627","948.4588","948.4588","948.4588","948.4588","948.4588","855"
"856","574.3609","923.7637","957.2681","957.2681","957.2681","957.2681","957.2681","856"
"857","579.8666","932.6188","966.4444","966.4444","966.4444","966.4444","966.4444","857"
"858","585.1521","941.1196","975.2535","975.2535","975.2535","975.2535","975.2535","858"
"859","590.6578","949.9747","984.4298","984.4298","984.4298","984.4298","984.4298","859"
"860","596.1637","958.8298","993.6061","993.6061","993.6061","993.6061","993.6061","860"
"861","601.8897","968.0392","1003.149","1003.149","1003.149","1003.149","1003.149","861"
"862","607.3954","976.8943","1012.326","1012.326","1012.326","1012.326","1012.326","862"
"863","613.1214","986.1036","1021.869","1021.869","1021.869","1021.869","1021.869","863"
"864","618.8474","995.313","1031.412","1031.412","1031.412","1031.412","1031.412","864"
"865","624.5733","1004.522","1040.956","1040.956","1040.956","1040.956","1040.956","865"
"866","630.5195","1014.086","1050.866","1050.866","1050.866","1050.866","1050.866","866"
"867","636.4658","1023.649","1060.776","1060.776","1060.776","1060.776","1060.776","867"
"868","642.412","1033.213","1070.687","1070.687","1070.687","1070.687","1070.687","868"
"869","648.3582","1042.776","1080.597","1080.597","1080.597","1080.597","1080.597","869"
"870","654.5247","1052.694","1090.875","1090.875","1090.875","1090.875","1090.875","870"
"871","660.6912","1062.612","1101.152","1101.152","1101.152","1101.152","1101.152","871"
"872","666.8577","1072.529","1111.429","1111.429","1111.429","1111.429","1111.429","872"
"873","673.0241","1082.447","1121.707","1121.707","1121.707","1121.707","1121.707","873"
"874","679.4109","1092.719","1132.351","1132.351","1132.351","1132.351","1132.351","874"
"875","685.5771","1102.637","1142.629","1142.629","1142.629","1142.629","1142.629","875"
"876","692.1841","1113.263","1153.64","1153.64","1153.64","1153.64","1153.64","876"
"877","698.5709","1123.535","1164.285","1164.285","1164.285","1164.285","1164.285","877"
"878","705.1776","1134.161","1175.296","1175.296","1175.296","1175.296","1175.296","878"
"879","711.7846","1144.787","1186.308","1186.308","1186.308","1186.308","1186.308","879"
"880","718.3916","1155.413","1197.319","1197.319","1197.319","1197.319","1197.319","880"
"881","724.9984","1166.039","1208.331","1208.331","1208.331","1208.331","1208.331","881"
"882","731.8256","1177.02","1219.709","1219.709","1219.709","1219.709","1219.709","882"
"883","738.6526","1188","1231.088","1231.088","1231.088","1231.088","1231.088","883"
"884","745.7001","1199.334","1242.833","1242.833","1242.833","1242.833","1242.833","884"
"885","752.5272","1210.315","1254.212","1254.212","1254.212","1254.212","1254.212","885"
"886","759.5747","1221.649","1265.958","1265.958","1265.958","1265.958","1265.958","886"
"887","766.8422","1233.338","1278.07","1278.07","1278.07","1278.07","1278.07","887"
"888","773.8897","1244.673","1289.816","1289.816","1289.816","1289.816","1289.816","888"
"889","781.1573","1256.361","1301.929","1301.929","1301.929","1301.929","1301.929","889"
"890","788.4248","1268.05","1314.041","1314.041","1314.041","1314.041","1314.041","890"
"891","795.9126","1280.093","1326.521","1326.521","1326.521","1326.521","1326.521","891"
"892","803.4004","1292.136","1339.001","1339.001","1339.001","1339.001","1339.001","892"
"893","810.8882","1304.179","1351.48","1351.48","1351.48","1351.48","1351.48","893"
"894","818.3762","1316.222","1363.96","1363.96","1363.96","1363.96","1363.96","894"
"895","826.0842","1328.619","1376.807","1376.807","1376.807","1376.807","1376.807","895"
"896","833.7923","1341.016","1389.654","1389.654","1389.654","1389.654","1389.654","896"
"897","841.7206","1353.767","1402.868","1402.868","1402.868","1402.868","1402.868","897"
"898","849.6489","1366.519","1416.081","1416.081","1416.081","1416.081","1416.081","898"
"899","857.5772","1379.27","1429.295","1429.295","1429.295","1429.295","1429.295","899"
"900","865.5055","1392.021","1442.509","1442.509","1442.509","1442.509","1442.509","900"
"901","873.6541","1405.127","1456.09","1456.09","1456.09","1456.09","1456.09","901"
"902","881.8026","1418.232","1469.671","1469.671","1469.671","1469.671","1469.671","902"
"903","890.1712","1431.692","1483.619","1483.619","1483.619","1483.619","1483.619","903"
"904","898.3198","1444.798","1497.2","1497.2","1497.2","1497.2","1497.2","904"
"905","906.9088","1458.612","1511.515","1511.515","1511.515","1511.515","1511.515","905"
"906","915.2776","1472.071","1525.463","1525.463","1525.463","1525.463","1525.463","906"
"907","923.8665","1485.885","1539.778","1539.778","1539.778","1539.778","1539.778","907"
"908","932.4555","1499.699","1554.092","1554.092","1554.092","1554.092","1554.092","908"
"909","941.2648","1513.867","1568.775","1568.775","1568.775","1568.775","1568.775","909"
"910","950.074","1528.036","1583.457","1583.457","1583.457","1583.457","1583.457","910"
"911","958.8831","1542.204","1598.139","1598.139","1598.139","1598.139","1598.139","911"
"912","967.9127","1556.726","1613.188","1613.188","1613.188","1613.188","1613.188","912"
"913","976.942","1571.248","1628.237","1628.237","1628.237","1628.237","1628.237","913"
"914","986.1916","1586.125","1643.653","1643.653","1643.653","1643.653","1643.653","914"
"915","995.4414","1601.002","1659.069","1659.069","1659.069","1659.069","1659.069","915"
"916","1004.691","1615.878","1674.485","1674.485","1674.485","1674.485","1674.485","916"
"917","1014.161","1631.109","1690.268","1690.268","1690.268","1690.268","1690.268","917"
"918","1023.631","1646.34","1706.051","1706.051","1706.051","1706.051","1706.051","918"
"919","1033.101","1661.571","1721.835","1721.835","1721.835","1721.835","1721.835","919"
"920","1042.791","1677.155","1737.985","1737.985","1737.985","1737.985","1737.985","920"
"921","1052.481","1692.74","1754.135","1754.135","1754.135","1754.135","1754.135","921"
"922","1062.391","1708.68","1770.652","1770.652","1770.652","1770.652","1770.652","922"
"923","1072.302","1724.619","1787.17","1787.17","1787.17","1787.17","1787.17","923"
"924","1082.432","1740.912","1804.054","1804.054","1804.054","1804.054","1804.054","924"
"925","1092.563","1757.205","1820.938","1820.938","1820.938","1820.938","1820.938","925"
"926","1102.693","1773.499","1837.823","1837.823","1837.823","1837.823","1837.823","926"
"927","1113.044","1790.146","1855.074","1855.074","1855.074","1855.074","1855.074","927"
"928","1123.616","1807.148","1872.693","1872.693","1872.693","1872.693","1872.693","928"
"929","1133.966","1823.796","1889.944","1889.944","1889.944","1889.944","1889.944","929"
"930","1144.758","1841.152","1907.929","1907.929","1907.929","1907.929","1907.929","930"
"931","1155.328","1858.154","1925.548","1925.548","1925.548","1925.548","1925.548","931"
"932","1166.12","1875.51","1943.533","1943.533","1943.533","1943.533","1943.533","932"
"933","1177.132","1893.22","1961.886","1961.886","1961.886","1961.886","1961.886","933"
"934","1188.143","1910.93","1980.238","1980.238","1980.238","1980.238","1980.238","934"
"935","1199.154","1928.64","1998.591","1998.591","1998.591","1998.591","1998.591","935"
"936","1210.386","1946.704","2017.31","2017.31","2017.31","2017.31","2017.31","936"
"937","1221.838","1965.123","2036.397","2036.397","2036.397","2036.397","2036.397","937"
"938","1233.29","1983.542","2055.484","2055.484","2055.484","2055.484","2055.484","938"
"939","1244.742","2001.96","2074.57","2074.57","2074.57","2074.57","2074.57","939"
"940","1256.414","2020.733","2094.024","2094.024","2094.024","2094.024","2094.024","940"
"941","1268.307","2039.86","2113.845","2113.845","2113.845","2113.845","2113.845","941"
"942","1279.979","2058.633","2133.299","2133.299","2133.299","2133.299","2133.299","942"
"943","1292.092","2078.114","2153.486","2153.486","2153.486","2153.486","2153.486","943"
"944","1304.204","2097.595","2173.674","2173.674","2173.674","2173.674","2173.674","944"
"945","1316.317","2117.077","2193.862","2193.862","2193.862","2193.862","2193.862","945"
"946","1328.65","2136.912","2214.417","2214.417","2214.417","2214.417","2214.417","946"
"947","1341.203","2157.102","2235.338","2235.338","2235.338","2235.338","2235.338","947"
"948","1353.756","2177.291","2256.26","2256.26","2256.26","2256.26","2256.26","948"
"949","1366.309","2197.481","2277.182","2277.182","2277.182","2277.182","2277.182","949"
"950","1379.083","2218.025","2298.471","2298.471","2298.471","2298.471","2298.471","950"
"951","1392.076","2238.923","2320.127","2320.127","2320.127","2320.127","2320.127","951"
"952","1405.07","2259.821","2341.783","2341.783","2341.783","2341.783","2341.783","952"
"953","1418.284","2281.073","2363.806","2363.806","2363.806","2363.806","2363.806","953"
"954","1431.498","2302.325","2385.829","2385.829","2385.829","2385.829","2385.829","954"
"955","1444.932","2323.932","2408.219","2408.219","2408.219","2408.219","2408.219","955"
"956","1458.366","2345.538","2430.61","2430.61","2430.61","2430.61","2430.61","956"
"957","1472.02","2367.499","2453.366","2453.366","2453.366","2453.366","2453.366","957"
"958","1485.895","2389.814","2476.491","2476.491","2476.491","2476.491","2476.491","958"
"959","1499.769","2412.128","2499.615","2499.615","2499.615","2499.615","2499.615","959"
"960","1513.864","2434.798","2523.106","2523.106","2523.106","2523.106","2523.106","960"
"961","1527.958","2457.467","2546.597","2546.597","2546.597","2546.597","2546.597","961"
"962","1542.273","2480.49","2570.456","2570.456","2570.456","2570.456","2570.456","962"
"963","1556.809","2503.867","2594.681","2594.681","2594.681","2594.681","2594.681","963"
"964","1571.344","2527.245","2618.906","2618.906","2618.906","2618.906","2618.906","964"
"965","1586.099","2550.976","2643.499","2643.499","2643.499","2643.499","2643.499","965"
"966","1600.855","2574.708","2668.091","2668.091","2668.091","2668.091","2668.091","966"
"967","1615.83","2598.794","2693.051","2693.051","2693.051","2693.051","2693.051","967"
"968","1631.026","2623.234","2718.377","2718.377","2718.377","2718.377","2718.377","968"
"969","1646.222","2647.674","2743.704","2743.704","2743.704","2743.704","2743.704","969"
"970","1661.638","2672.468","2769.397","2769.397","2769.397","2769.397","2769.397","970"
"971","1677.275","2697.617","2795.458","2795.458","2795.458","2795.458","2795.458","971"
"972","1692.911","2722.765","2821.519","2821.519","2821.519","2821.519","2821.519","972"
"973","1708.768","2748.268","2847.946","2847.946","2847.946","2847.946","2847.946","973"
"974","1724.844","2774.125","2874.741","2874.741","2874.741","2874.741","2874.741","974"
"975","1740.921","2799.982","2901.535","2901.535","2901.535","2901.535","2901.535","975"
"976","1757.218","2826.193","2928.697","2928.697","2928.697","2928.697","2928.697","976"
"977","1773.736","2852.758","2956.226","2956.226","2956.226","2956.226","2956.226","977"
"978","1790.253","2879.323","2983.755","2983.755","2983.755","2983.755","2983.755","978"
"979","1806.99","2906.243","3011.651","3011.651","3011.651","3011.651","3011.651","979"
"980","1823.948","2933.516","3039.914","3039.914","3039.914","3039.914","3039.914","980"
"981","1840.906","2960.79","3068.176","3068.176","3068.176","3068.176","3068.176","981"
"982","1858.304","2988.772","3097.173","3097.173","3097.173","3097.173","3097.173","982"
"983","1875.702","3016.754","3126.17","3126.17","3126.17","3126.17","3126.17","983"
"984","1893.1","3044.737","3155.167","3155.167","3155.167","3155.167","3155.167","984"
"985","1910.939","3073.427","3184.898","3184.898","3184.898","3184.898","3184.898","985"
"986","1928.778","3102.118","3214.63","3214.63","3214.63","3214.63","3214.63","986"
"987","1946.837","3131.162","3244.728","3244.728","3244.728","3244.728","3244.728","987"
"988","1965.116","3160.561","3275.193","3275.193","3275.193","3275.193","3275.193","988"
"989","1983.395","3189.96","3305.658","3305.658","3305.658","3305.658","3305.658","989"
"990","2002.115","3220.068","3336.858","3336.858","3336.858","3336.858","3336.858","990"
"991","2020.834","3250.175","3368.057","3368.057","3368.057","3368.057","3368.057","991"
"992","2039.774","3280.636","3399.623","3399.623","3399.623","3399.623","3399.623","992"
"993","2058.714","3311.098","3431.189","3431.189","3431.189","3431.189","3431.189","993"
"994","2078.094","3342.268","3463.49","3463.49","3463.49","3463.49","3463.49","994"
"995","2097.474","3373.438","3495.791","3495.791","3495.791","3495.791","3495.791","995"
"996","2117.075","3404.962","3528.458","3528.458","3528.458","3528.458","3528.458","996"
"997","2136.896","3436.84","3561.492","3561.492","3561.492","3561.492","3561.492","997"
"998","2156.937","3469.073","3594.894","3594.894","3594.894","3594.894","3594.894","998"
"999","2177.198","3501.659","3628.663","3628.663","3628.663","3628.663","3628.663","999"
"1000","2197.459","3534.246","3662.431","3662.431","3662.431","3662.431","3662.431","1000"
