Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30
"714","Siege of Orgrimmar","0","ORGRIMMARGATES","","0","0","90","90","1136","0","0","0","0","0","90","90","90","15","2","-1","4","0","45","0","0","0","0","0","0","2","0"
"715","Siege of Orgrimmar","0","ORGRIMMARGATES","","0","0","90","90","1136","0","0","0","0","0","90","90","90","14","2","-1","4","0","45","0","0","0","0","0","0","2","0"
"716","Vale of Eternal Sorrows","123","ORGRIMMARVALE","Venture through the scarred Vale of Eternal Blossoms, exploring unearthed mogu ruins to discover the source of the destruction.","22149","496","90","90","1136","0","0","867","0","0","90","90","90","17","1","-1","4","10","0","2","6","17","1","4","13","2","0"
"717","Gates of Retribution","123","ORGRIMMARGATES","War has come to the gates of Orgrimmar, as Alliance forces and the Darkspear Rebellion seek revenge against Garrosh Hellscream.","23017","496","90","90","1136","0","0","850","0","0","90","90","90","17","1","-1","4","11","0","2","6","17","1","4","13","2","0"
"724","The Underhold","123","ORGRIMMARUNDERHOLD","Within a secret Kor'kron base carved into the sweltering caverns beneath Orgrimmar, Garrosh is assembling his ultimate army.","23018","496","90","90","1136","0","0","851","0","0","90","90","90","17","1","-1","4","12","0","2","6","17","1","4","13","2","0"
"725","Downfall","123","ORGRIMMARDOWNFALL","Wielding the dark power that lay dormant beneath Pandaria, Garrosh seeks to bring a new order to Azeroth. He must be stopped!","23019","496","90","90","1136","0","0","869","0","0","90","90","90","17","1","-1","4","13","0","2","6","17","1","4","13","2","0"
"744","Random Timewalking Dungeon (Burning Crusade)","40967","","","36324","95","110","110","-1","0","0","0","0","95","71","0","71","2","6","-1","2","3","44","1","1","3","0","0","0","1","70"
"745","Finding the Secret Ingredient","1035","QUEST","Work with Sungshin Ironpaw to discover the secret ingredient of the Lin family's Secret Ingredient Soup.","22339","0","999","999","1157","0","269","0","0","0","90","90","90","12","1","-1","4","10","38","0","0","1","0","0","1","3","0"
"749","Noodle Time","1035","QUEST","Work with Sungshin Ironpaw to discover the secret ingredient of the Lin family's Secret Ingredient Soup.","22482","0","999","999","1157","0","278","0","0","0","90","90","90","11","1","-1","4","10","43","0","0","1","0","0","1","3","0"
"750","The Purge of Grommar","3075","QUEST","","0","0","0","0","1168","0","275","0","0","0","0","92","0","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"755","The Purge of Grommar","3075","QUEST","","0","0","0","0","1168","0","275","0","0","0","0","92","0","12","1","-1","0","10","38","0","0","3","0","0","3","3","0"
"765","Iron Horde Naval Base","3075","QUEST","","0","0","0","0","1195","0","320","0","0","0","0","95","0","12","1","-1","0","10","38","0","0","5","0","0","1","3","0"
"766","Siege of Orgrimmar","1","ORGRIMMARGATES","","0","0","90","90","1136","0","0","0","0","0","90","90","90","16","2","-1","4","0","45","0","0","0","0","0","0","2","0"
"767","Ordos","1","ORGRIMMARGATES","","0","0","90","90","870","0","0","0","0","0","90","90","90","4","2","-1","4","0","46","0","0","0","0","0","0","2","0"
"768","Celestials","1","ORGRIMMARGATES","","0","0","90","90","870","0","0","0","0","0","90","90","90","4","2","-1","4","0","46","0","0","0","0","0","0","2","0"
"770","Bonetown Scenario","1027","QUEST","","0","425","101","101","1200","0","323","0","0","0","101","100","101","12","1","-1","4","10","38","0","0","3","0","0","3","3","0"
"775","The Battle of Thunder Pass","3075","QUEST","","0","0","0","0","1203","0","324","0","0","0","0","95","0","12","1","-1","0","10","38","0","0","5","0","0","1","3","0"
"778","The Battle For Shattrath","3075","QUEST","","0","0","0","0","1207","0","331","0","0","0","0","95","0","12","1","-1","0","10","38","0","0","5","0","0","1","3","0"
"779","Skyreach","16643","Skyreach","","0","560","100","99","1209","788","0","968","0","0","97","98","97","1","1","-1","5","0","47","1","1","3","1","1","3","1","0"
"780","Skyreach","16387","Skyreach","","0","610","100","100","1209","789","0","968","0","0","100","100","100","2","1","-1","5","0","48","1","1","3","1","1","3","1","0"
"783","Shadowmoon Burial Grounds","16643","ShadowmoonBurialGrounds","","0","595","100","100","1176","788","0","1160","0","0","100","100","100","1","1","-1","5","0","47","1","1","3","1","1","3","1","0"
"784","Shadowmoon Burial Grounds","16387","ShadowmoonBurialGrounds","","0","610","100","100","1176","789","0","1160","0","0","100","100","100","2","1","-1","5","0","48","1","1","3","1","1","3","1","0"
"787","Bloodmaul Slag Mines","16643","BloodmaulSlagMines","","0","500","95","92","1175","788","0","889","0","0","90","91","90","1","1","-1","5","0","47","1","1","3","1","1","3","1","0"
"788","Random Warlords of Draenor Dungeon","16387","","","0","500","100","100","-1","0","0","0","0","0","90","0","90","1","6","-1","5","1","47","1","1","3","1","1","3","1","0"
"789","Random Warlords of Draenor Heroic","16387","","","15343","610","100","100","-1","0","0","0","0","0","100","0","100","2","6","-1","5","2","48","1","1","3","1","1","3","1","0"
"790","Greenstone Village","5123","QUEST","","17892","0","110","110","1024","0","40","0","0","0","91","0","91","12","1","-1","4","0","38","0","0","3","0","0","1","3","0"
"791","Unga Ingoo","5123","QUEST","Rescue Jungle Brew from the evil clutches of the hozen pirates of Unga Ingoo.","17890","0","110","110","1048","0","15","0","0","0","91","90","91","12","1","-1","4","10","38","0","0","3","0","0","1","3","0"
"792","Crypt of Forgotten Kings","5123","QUEST","Investigate an ancient mogu crypt that has become infested by the Sha.","17893","0","110","110","1030","0","39","0","0","0","91","90","91","12","1","-1","4","10","38","0","0","3","0","0","1","3","0"
"793","Arena of Annihilation","5123","QUEST","","17888","0","110","110","1031","0","58","0","0","0","91","90","91","12","1","-1","4","10","38","0","0","3","0","0","1","3","0"
"794","A Brewing Storm","5123","QUEST","Craft brew with lightning and save the monastery from a rampaging saurok.","17887","0","110","110","1005","0","65","0","0","0","91","90","91","12","1","-1","4","10","38","0","0","3","0","0","1","3","0"
"795","Assault on Zan'vess","5123","QUEST","Break the defenses of Zan'vess and recover the invaluable Mantid weapons.","17889","0","110","110","1050","0","181","0","0","0","91","90","91","12","1","0","4","10","38","0","0","3","0","0","1","3","0"
"796","Brewmoon Festival","5123","QUEST","","17891","0","110","110","1051","0","63","0","0","0","91","90","91","12","1","-1","4","10","38","0","0","3","0","0","1","3","0"
"797","Theramore's Fall","5123","QUEST","Lend aid to the citizens who yet remain in the destroyed remains of Theramore.","0","0","110","110","1000","0","71","0","0","0","91","90","91","12","1","1","4","10","38","0","0","3","0","0","1","3","0"
"798","Theramore's Fall","5123","QUEST","","0","0","110","110","999","0","72","0","0","0","91","90","91","12","1","0","4","10","38","0","0","3","0","0","1","3","0"
"799","Dagger in the Dark","5123","QUEST","Escort Vol'jin to discover the secrets that lie within a Saurok-infested cave.","19461","0","110","110","1095","0","179","0","0","0","91","90","91","12","1","0","4","10","38","0","0","3","0","0","1","3","0"
"800","Battle on the High Seas","5123","QUEST","Help the Alliance fend off enemy forces in the midst of a battle for naval supremacy on the High Seas.","19493","0","110","110","1099","0","182","0","0","0","91","90","91","11","1","1","4","10","43","0","0","3","0","0","1","3","0"
"801","A Little Patience","5123","QUEST","","0","0","110","110","1104","0","183","0","0","0","91","90","91","12","1","1","4","10","38","0","0","3","0","0","1","3","0"
"802","Lion's Landing","5123","QUEST","Defend Lion's Landing from a reinforced Horde assault!","20144","0","110","110","1103","0","184","0","0","0","91","90","91","12","1","1","0","10","38","0","0","3","0","0","1","3","0"
"803","Assault on Zan'vess","5123","QUEST","Break the defenses of Zan'vess and recover the invaluable Mantid weapons.","17889","0","110","110","1050","0","203","0","0","0","91","90","91","12","1","1","4","10","38","0","0","3","0","0","1","3","0"
"804","Domination Point","5123","QUEST","Defend Domination Point from a reinforced Lion's Landing assault!","17884","0","110","110","1102","0","201","0","0","0","91","90","91","12","1","0","0","10","38","0","0","3","0","0","1","3","0"
"805","Dagger in the Dark","5123","QUEST","Escort Vol'jin to discover the secrets that lie within a Saurok-infested cave.","19461","0","110","110","1095","0","179","0","0","0","91","90","91","12","1","1","4","10","38","0","0","3","0","0","1","3","0"
"806","A Little Patience","5123","QUEST","[PH] Patience Description","0","0","110","110","1104","0","183","0","0","0","91","90","91","12","1","0","4","10","38","0","0","3","0","0","1","3","0"
"807","Dark Heart of Pandaria","5123","QUEST","Grizzle Gearslip and his goblins have uncovered something terrifying in the Vale of Eternal Blossoms.","21549","0","110","110","1144","0","216","0","0","0","91","90","91","11","1","-1","4","10","43","0","0","3","0","0","1","3","0"
"808","The Secrets of Ragefire","5123","QUEST","","21286","0","110","110","1131","0","219","0","0","0","91","90","91","11","1","-1","4","10","43","0","0","3","0","0","1","3","0"
"809","Blood in the Snow","5123","QUEST","","20692","0","110","110","1130","0","210","0","0","0","91","90","91","11","1","-1","4","10","43","0","0","3","0","0","1","3","0"
"810","A Brewing Storm","5123","QUEST","Craft brew with lightning and save the monastery from a rampaging saurok.","17887","0","110","110","1005","0","65","0","0","0","91","90","91","11","1","-1","4","10","43","0","0","3","0","0","1","3","0"
"811","Blood in the Snow","5123","QUEST","","20692","0","110","110","1130","0","210","0","0","0","91","90","91","12","1","-1","4","10","38","0","0","3","0","0","1","3","0"
"812","Dark Heart of Pandaria","5123","QUEST","Grizzle Gearslip and his goblins have uncovered something terrifying in the Vale of Eternal Blossoms.","21549","0","110","110","1144","0","216","0","0","0","91","90","91","12","1","-1","4","10","38","0","0","3","0","0","1","3","0"
"813","Crypt of Forgotten Kings","5123","QUEST","Investigate an ancient mogu crypt that has become infested by the Sha.","17893","0","110","110","1030","0","39","0","0","0","91","90","91","11","1","-1","4","10","43","0","0","3","0","0","1","3","0"
"814","The Secrets of Ragefire","5123","QUEST","","21286","0","110","110","1131","0","219","0","0","0","91","90","91","12","1","-1","4","10","38","0","0","3","0","0","1","3","0"
"815","Battle on the High Seas","5123","QUEST","Help the Horde fend off enemy forces in the midst of a battle for naval supremacy on the High Seas.","19494","0","110","110","1099","0","239","0","0","0","91","90","91","11","1","0","4","10","43","0","0","3","0","0","1","3","0"
"816","Battle on the High Seas","5123","QUEST","Help the Horde fend off enemy forces in the midst of a battle for naval supremacy on the High Seas.","19494","0","110","110","1099","0","239","0","0","0","91","90","91","12","1","0","4","10","38","0","0","3","0","0","1","3","0"
"817","Battle on the High Seas","5123","QUEST","Help the Alliance fend off enemy forces in the midst of a battle for naval supremacy on the High Seas.","19493","0","110","110","1099","0","182","0","0","0","91","90","91","12","1","1","4","10","38","0","0","3","0","0","1","3","0"
"818","Defense of Karabor","3075","QUEST","Defense of Karabor","0","0","100","100","1277","0","449","0","0","0","90","100","90","12","1","-1","5","10","38","0","0","5","0","0","1","3","0"
"819","Fate of Karabor","7171","QUEST","Fate of Karabor","0","0","100","100","1277","0","450","0","0","0","100","100","100","12","1","-1","5","10","38","0","0","5","0","0","1","3","0"
"820","Auchindoun","16643","AuchindounWOD","","0","540","99","97","1182","788","0","1225","0","0","94","96","95","1","1","-1","5","0","47","1","1","3","1","1","3","1","0"
"821","Iron Docks","16643","IronDocks","","0","520","96","95","1195","788","0","1238","0","0","92","93","93","1","1","-1","5","0","47","1","1","3","1","1","3","1","0"
"822","Grimrail Depot","16643","GrimrailDepot","","0","595","100","100","1208","788","0","1133","0","0","100","100","100","1","1","-1","5","0","47","1","1","3","1","1","3","1","0"
"823","Blackhand's Crucible","123","BlackrockFoundryCrucible","Atop the Blackrock Foundry, Warlord Blackhand oversees his clan's ancestral home amidst searing heat that only he can bear.","31432","635","100","100","1205","0","0","959","0","0","100","100","100","17","1","-1","5","7","0","2","5","18","1","4","13","2","0"
"824","The Everbloom","16643","Everbloom","","0","595","100","100","1279","788","0","1210","0","0","100","100","100","1","1","-1","5","0","47","1","1","3","1","1","3","1","0"
"828","Upper Blackrock Spire","16391","UpperBlackrockSpire","The Ironmarch vanguard has set up a base of operations in Blackrock Spire, and must be stopped!","29914","510","90","90","1358","0","0","1228","0","0","90","90","90","19","1","-1","4","0","11","1","1","3","1","1","3","1","0"
"830","Guardians of Mogu'shan","5235","GUARDIANSOFMOGUSHAN","Long dormant, this ancient archive of the mogu has awakened, as have its protectors. Danger and mystery await within....","0","0","110","110","1008","0","0","682","0","0","91","90","91","7","1","-1","4","1","0","0","0","25","0","0","1","2","0"
"831","The Vault of Mysteries","5235","THEVAULTOFMYSTERIES","Buried deep in the mountainside, the heart of the ancient mogu repository holds a secret that may threaten all of Azeroth.","0","0","110","110","1008","0","0","677","0","0","91","90","91","7","1","-1","4","2","0","0","0","25","0","0","1","2","0"
"832","The Dread Approach","5235","THEDREADAPPROACH","Spurred on by the Klaxxi, the time has come to assault the heart of the mantid empire.","0","0","110","110","1009","0","0","713","0","0","91","90","91","7","1","-1","4","3","0","0","0","25","0","0","1","2","0"
"833","Nightmare of Shek'zeer","5235","NIGHTMAREOFSHEKZEER","The mantid Empress, consumed by paranoia and twisted by the Sha of Fear, rules from her seat deep within the Heart of Fear.","0","0","110","110","1009","0","0","743","0","0","91","90","91","7","1","-1","4","4","0","0","0","25","0","0","1","2","0"
"834","Terrace of Endless Spring","5235","ENDLESSSPRING","The Sha of Fear has fled to this tranquil haven to recover, corrupting the pure waters with its tainted blood.","0","0","110","110","996","0","0","709","0","0","91","90","91","7","1","-1","4","5","0","0","0","25","0","0","1","2","0"
"835","Last Stand of the Zandalari","5235","THUNDERLASTSTAND","The forces of the Zandalari have rallied in the ruins surrounding the Thunder King's island citadel.","0","0","110","110","1098","0","0","816","0","0","91","90","91","7","1","-1","4","6","0","0","0","25","0","0","1","2","0"
"836","Forgotten Depths","5235","THUNDERFORGOTTEN","Beneath the foundations of the Throne of Thunder lie vast caverns, teeming with ancient horrors.","0","0","110","110","1098","0","0","828","0","0","91","90","91","7","1","-1","4","7","0","0","0","25","0","0","1","2","0"
"837","Halls of Flesh-Shaping","5235","THUNDERHALLS","In the horrific chambers beneath Lei Shen's citadel, the mogu conducted terrible experiments into reshaping life.","0","0","110","110","1098","0","0","824","0","0","91","90","91","7","1","-1","4","8","0","0","0","25","0","0","1","2","0"
"838","Pinnacle of Storms","5235","THUNDERPINNACLE","From within his inner sanctum, the risen Thunder King plots the return of the great mogu empire.","0","0","110","110","1098","0","0","832","0","0","91","90","91","7","1","-1","4","9","0","0","0","25","0","0","1","2","0"
"839","Vale of Eternal Sorrows","5235","ORGRIMMARVALE","Venture through the scarred Vale of Eternal Blossoms, exploring unearthed mogu ruins to discover the source of the destruction.","0","0","110","110","1136","0","0","867","0","0","91","90","91","17","1","-1","4","10","0","0","0","25","0","0","1","2","0"
"840","Gates of Retribution","5235","ORGRIMMARGATES","War has come to the gates of Orgrimmar, as Alliance forces and the Darkspear Rebellion seek revenge against Garrosh Hellscream.","0","0","110","110","1136","0","0","850","0","0","91","90","91","17","1","-1","4","11","0","0","0","25","0","0","1","2","0"
"841","The Underhold","5235","ORGRIMMARUNDERHOLD","Within a secret Kor'kron base carved into the sweltering caverns beneath Orgrimmar, Garrosh is assembling his ultimate army.","0","0","110","110","1136","0","0","851","0","0","91","90","91","17","1","-1","4","12","0","0","0","25","0","0","1","2","0"
"842","Downfall","5235","ORGRIMMARDOWNFALL","Wielding the dark power that lay dormant beneath Pandaria, Garrosh seeks to bring a new order to Azeroth. He must be stopped!","0","0","110","110","1136","0","0","869","0","0","91","90","91","17","1","-1","4","13","0","0","0","25","0","0","1","2","0"
"843","The Siege of Wyrmrest Temple","5235","SIEGEOFWYRMRESTTEMPLE","Deathwing seeks to destroy Wyrmrest Temple and end the lives of the Dragon Aspects and Thrall.","0","0","110","110","967","0","0","0","0","0","86","85","86","7","1","-1","3","0","0","0","0","25","0","0","1","2","0"
"844","Fall of Deathwing","5235","FALLOFDEATHWING","Deathwing must be destroyed, or all is lost.","0","0","110","110","967","0","0","0","0","0","86","85","86","7","1","-1","3","0","0","0","0","25","0","0","1","2","0"
"845","Auchindoun","16387","AuchindounWOD","","0","610","100","100","1182","789","0","1225","0","0","100","100","100","2","1","-1","5","0","48","1","1","3","1","1","3","1","0"
"846","The Black Forge","123","BlackrockFoundryForge","Deep within the Blackrock Foundry, brutal and giant creatures temper and forge the machinery of war for the Iron Horde.","31433","635","100","100","1205","0","0","1162","0","0","100","100","100","17","1","-1","5","5","0","2","5","18","1","4","13","2","0"
"847","Slagworks","123","BlackrockFoundrySlagworks","Only the unnatural heat of the Foundry furnace can smelt the Blackrock ore, essential to the might of the Iron Horde.","31415","635","100","100","1205","0","0","1154","0","0","100","100","100","17","1","-1","5","4","0","2","5","18","1","4","13","2","0"
"848","Iron Assembly","123","BlackrockFoundryAssembly","The extent of the Iron Horde's arms and armaments is a terrible sight to behold.","31434","635","100","100","1205","0","0","1203","0","0","100","100","100","17","1","-1","5","6","0","2","5","18","1","4","13","2","0"
"849","Walled City","123","HighmaulCity","As ogres and Iron Horde leaders gather for a spectacle in the great arena of Highmaul, a destructive plot roils in the shadows.","30904","615","100","100","1228","0","0","1196","0","0","100","100","100","17","1","-1","5","1","0","2","5","18","1","4","13","2","0"
"850","Arcane Sanctum","123","HighmaulSanctum","Only a select few have seen the inside of the Gorthenon atop Highmaul; rumors abound of strange relics and sorcery within.","31172","615","100","100","1228","0","0","1153","0","0","100","100","100","17","1","-1","5","2","0","2","5","18","1","4","13","2","0"
"851","Imperator's Rise","123","HighmaulRise","Atop Highmaul, Imperator Mar'gok works to unlock ancient secrets so that ogres may reclaim their birthright as lords of Draenor.","31431","615","100","100","1228","0","0","1197","0","0","100","100","100","17","1","-1","5","3","0","2","5","18","1","4","13","2","0"
"855","The Might of the Alliance","3075","QUEST","","0","0","0","0","1329","0","508","0","0","0","0","95","0","12","1","-1","0","10","38","0","0","5","0","0","1","3","0"
"856","The Might of the Horde","3075","QUEST","","0","0","0","0","1329","0","509","0","0","0","0","95","0","12","1","-1","0","10","38","0","0","5","0","0","1","3","0"
"857","Iron Docks","16387","IronDocks","","0","610","100","100","1195","789","0","1238","0","0","100","100","100","2","1","-1","5","0","48","1","1","3","1","1","3","1","0"
"858","Grimrail Depot","16387","GrimrailDepot","","0","610","100","100","1208","789","0","1133","0","0","100","100","100","2","1","-1","5","0","48","1","1","3","1","1","3","1","0"
"859","Bloodmaul Slag Mines","16387","BloodmaulSlagMines","","0","610","100","100","1175","789","0","889","0","0","100","100","100","2","1","-1","5","0","48","1","1","3","1","1","3","1","0"
"860","Upper Blackrock Spire","16387","UpperBlackrockSpire","","0","610","100","100","1358","789","0","1234","0","0","100","100","100","2","1","-1","5","0","48","1","1","3","1","1","3","1","0"
"866","The Everbloom","16387","Everbloom","","0","610","100","100","1279","789","0","1210","0","0","100","100","100","2","1","-1","5","0","48","1","1","3","1","1","3","1","0"
"870","The Trial of Faith","7171","QUEST","The Trial of Faith","0","0","0","100","1374","0","0","0","0","0","100","100","100","12","1","-1","5","10","38","0","0","5","0","0","1","3","0"
"878","Gorgrond Finale","3075","QUEST","Gorgrond Finale","0","0","100","100","1402","0","723","0","0","0","90","100","90","12","1","-1","5","10","38","0","0","5","0","0","1","3","0"
"888","The Coliseum","3075","Highmaul","The Coliseum","31470","0","100","0","1431","0","736","0","0","0","100","95","0","20","1","-1","0","10","38","0","0","25","0","0","1","3","0"
"895","Highmaul","0","Highmaul","","0","0","100","100","1228","0","0","1197","0","0","100","100","100","14","2","-1","5","0","49","0","0","0","0","0","0","2","0"
"896","Highmaul","0","Highmaul","","0","0","100","100","1228","0","0","1197","0","0","100","100","100","15","2","-1","5","0","50","0","0","0","0","0","0","2","0"
"897","Highmaul","0","Highmaul","","0","0","100","100","1228","0","0","1197","0","0","100","100","100","16","2","-1","5","0","51","0","0","0","0","0","0","2","0"
"898","Blackrock Foundry","0","BlackrockFoundry","","0","0","100","100","1205","0","0","959","0","0","100","100","100","14","2","-1","5","0","49","0","0","0","0","0","0","2","0"
"899","Blackrock Foundry","0","BlackrockFoundry","","0","0","100","100","1205","0","0","959","0","0","100","100","100","15","2","-1","5","0","50","0","0","0","0","0","0","2","0"
"900","Blackrock Foundry","0","BlackrockFoundry","","0","0","100","100","1205","0","0","959","0","0","100","100","100","16","2","-1","5","0","51","0","0","0","0","0","0","2","0"
"906","The Legend of The Ashbringer","75795458","QUEST","You have embarked on a mission to rescue Highlord Tirion Fordring in the Broken Shore.","0","0","110","110","1500","0","775","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"907","Edge of Reality","35842","QUEST","","0","0","0","0","1455","0","776","0","0","0","0","95","0","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"908","The Battle for Broken Shore","205982723","QUEST","","40988","0","255","100","1460","0","786","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","20","0","0","0","3","0"
"932","Tides of Glory","12848131","QUEST","","0","0","0","0","1461","0","795","0","0","0","0","95","0","12","1","-1","0","10","38","0","0","40","0","0","1","3","0"
"969","Greymane's Gambit","3075","QUEST","","0","0","255","110","1475","0","826","0","0","0","98","100","100","12","1","1","6","10","38","0","0","1","0","0","1","3","0"
"982","Hellbreach","123","HellfireRaidHellbreach","Before the gates of Hellfire Citadel, fel-infused siege engines and monstrous beasts stand ready for an assault on Azeroth.","34443","650","100","100","1448","0","0","1392","0","0","100","100","100","17","1","-1","5","8","0","2","5","18","1","4","13","2","0"
"983","Halls of Blood","123","HellfireRaidHallsofBlood","Kilrogg was first to accept Gul'dan's twisted offer, but many orcs followed. Bloodthirsty and savage, they await in these halls.","34444","650","100","100","1448","0","0","1372","0","0","100","100","100","17","1","-1","5","9","0","2","5","18","1","4","13","2","0"
"984","Bastion of Shadows","123","HellfireRaidBastionofShadows","With Gul'dan's ascent to power, the Sargerei and other members of the Shadow Council now work openly in service of the Legion.","34445","650","100","100","1448","0","0","1394","0","0","100","100","100","17","1","-1","5","10","0","2","5","18","1","4","13","2","0"
"985","Destructor's Rise","123","HellfireRaidDestructorsRise","Atop the spires of the Citadel, demonic champions ready themselves, as Gul'dan begins a dark ritual....","34446","650","100","100","1448","0","0","1395","0","0","100","100","100","17","1","-1","5","11","0","2","5","18","1","4","13","2","0"
"986","The Black Gate","123","HellfireRaidBlackGate","On the grounds of the ruined Dark Portal, Archimonde himself comes forth to ensure that the Legion's plans do not fail.","34447","650","100","100","1448","0","0","1438","0","0","100","100","100","17","1","-1","5","12","0","2","5","18","1","4","13","2","0"
"987","Hellfire Citadel","0","HellfireRaid","","0","0","100","100","1448","0","0","1438","0","0","100","100","100","14","2","-1","5","0","49","0","0","0","0","0","0","2","0"
"988","Hellfire Citadel","0","HellfireRaid","","0","0","100","100","1448","0","0","1438","0","0","100","100","100","15","2","-1","5","0","50","0","0","0","0","0","0","2","0"
"989","Hellfire Citadel","0","HellfireRaid","","0","0","100","100","1448","0","0","1438","0","0","100","100","100","16","2","-1","5","0","51","0","0","0","0","0","0","2","0"
"990","Temple of Elune","3075","QUEST","Temple of Elune","0","0","100","100","1478","0","874","0","0","0","100","100","100","12","1","-1","6","10","38","0","0","5","0","0","1","3","0"
"995","Random Timewalking Dungeon (Wrath of the Lich King)","40967","","","26493","160","110","110","-1","0","0","0","0","160","81","0","81","2","6","-1","4","4","44","1","1","3","0","0","0","1","80"
"998","The Splintered Fleet","3075","QUEST","","0","0","255","110","1475","0","824","0","0","0","98","100","100","12","1","0","6","10","38","0","0","1","0","0","1","3","0"
"1003","The Everbloom","49155","Everbloom","","21439","670","100","100","1279","0","0","1210","0","0","100","100","100","23","1","-1","5","0","0","1","1","3","1","1","3","1","0"
"1004","Upper Blackrock Spire","49411","UpperBlackrockSpire","","21439","670","100","100","1358","0","0","1234","0","0","100","100","100","23","1","-1","5","0","0","1","1","3","1","1","3","1","0"
"1005","Bloodmaul Slag Mines","49155","BloodmaulSlagMines","","21439","670","100","100","1175","0","0","889","0","0","100","100","100","23","1","-1","5","0","0","1","1","3","1","1","3","1","0"
"1006","Grimrail Depot","49155","GrimrailDepot","","21439","670","100","100","1208","0","0","1133","0","0","100","100","100","23","1","-1","5","0","0","1","1","3","1","1","3","1","0"
"1007","Iron Docks","49155","IronDocks","","21439","670","100","100","1195","0","0","1238","0","0","100","100","100","23","1","-1","5","0","0","1","1","3","1","1","3","1","0"
"1008","Auchindoun","49155","AuchindounWOD","","21439","670","100","100","1182","0","0","1225","0","0","100","100","100","23","1","-1","5","0","0","1","1","3","1","1","3","1","0"
"1009","Shadowmoon Burial Grounds","49155","ShadowmoonBurialGrounds","","21439","670","100","100","1176","0","0","1160","0","0","100","100","100","23","1","-1","5","0","0","1","1","3","1","1","3","1","0"
"1010","Skyreach","49155","Skyreach","","21439","670","100","100","1209","0","0","968","0","0","100","100","100","23","1","-1","5","0","0","1","1","3","1","1","3","1","0"
"1011","The Arcatraz","1027","TEMPESTKEEP","","36324","0","110","110","552","744","0","551","0","105","71","70","71","2","1","-1","1","0","0","1","1","3","1","1","3","1","70"
"1012","Opening of the Dark Portal","1027","CAVERNSOFTIME","","36324","0","110","110","269","744","0","554","0","105","71","70","71","2","1","-1","1","0","0","1","1","3","1","1","3","1","70"
"1013","Mana-Tombs","1027","AUCHINDOUN","","36324","0","110","110","557","744","0","537","0","105","71","70","71","2","1","-1","1","0","0","1","1","3","1","1","3","1","70"
"1014","Shattered Halls","1027","HELLFIRECITADEL","","36324","0","110","110","540","744","0","569","0","105","71","70","71","2","1","-1","1","0","0","1","1","3","1","1","3","1","70"
"1015","Slave Pens","1027","COILFANG","","36324","0","110","110","547","744","0","572","0","105","71","70","71","2","1","-1","1","0","0","1","1","3","1","1","3","1","70"
"1016","Ahn'kahet: The Old Kingdom","1027","AHNKALET","","26493","0","110","110","619","995","0","584","0","175","81","80","81","2","1","-1","2","0","0","1","1","3","1","1","3","1","80"
"1017","Gundrak","1027","GUNDRAK","","26493","0","110","110","604","995","0","596","0","175","81","80","81","2","1","-1","2","0","0","1","1","3","1","1","3","1","80"
"1018","Halls of Lightning","1027","HALLSOFLIGHTNING","","26493","0","110","110","602","995","0","600","0","175","81","80","81","2","1","-1","2","0","0","1","1","3","1","1","3","1","80"
"1019","The Nexus","1027","THENEXUS","","26493","0","110","110","576","995","0","621","0","175","81","80","81","2","1","-1","2","0","0","1","1","3","1","1","3","1","80"
"1020","Utgarde Pinnacle","1027","UTGARDEPINNACLE","","26493","0","110","110","575","995","0","644","0","175","81","80","81","2","1","-1","2","0","0","1","1","3","1","1","3","1","80"
"1021","zzOLDThe Twinblades of the Deceiver","3075","QUEST","You are leading an elite force of demon hunters on a hunt to obtain the Warglaives of Kil'Jaeden.","0","0","100","100","1498","0","900","0","0","0","100","100","100","12","1","-1","0","10","38","0","0","5","0","0","1","3","0"
"1022","The Blades of the Fallen Prince","75795458","QUEST","You have been summoned to Icecrown to build a weapon of great power.","0","0","110","110","1480","0","901","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1027","Test Scenario Faction Criteria","71764994","QUEST","","0","0","255","100","1460","0","908","0","0","0","100","100","100","12","1","-1","0","10","38","0","0","40","0","0","1","3","0"
"1028","Legacy of the Icebreaker","75795458","QUEST","You have arrived at the tomb island of Magnar Icebreaker to discover his legacy.","0","0","110","110","1495","0","909","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1030","7.0 Artifacts - Sub Rog - Acquisition - Demonic Portal World","35842","QUEST","You've arrived in the portal world holding Sargeras' Hound, Malchezath, to slay him and obtain his fangs.","22984","0","100","100","1489","0","911","0","0","0","100","100","100","12","1","-1","6","11","38","0","0","1","0","0","1","3","0"
