Id,Unknown0,Unknown1,Unknown2_0,Unknown2_1,Unknown2_2,Unknown2_3
"60450","250881","160367","0","0","0.9997069","-0.02421557"
"60451","250881","160400","0","0","0.999715","-0.02387473"
"60452","250881","160433","0","0","0.9997231","-0.02353378"
"60453","250881","160467","0","0","0.999731","-0.02319282"
"60454","250881","160500","0","0","0.9997389","-0.02285184"
"60455","250881","160533","0","0","0.9997467","-0.0225109"
"60456","250881","160567","0","0","0.9997543","-0.02216989"
"60457","250881","160600","0","0","0.9997618","-0.02182892"
"60458","250881","160633","0","0","0.9997692","-0.02148792"
"60459","250881","160667","0","0","0.9997764","-0.02114707"
"60460","250881","160700","0","0","0.9997836","-0.0208061"
"60461","250881","160733","0","0","0.9997906","-0.02046511"
"60462","250881","160767","0","0","0.9997976","-0.02012411"
"60463","250881","160800","0","0","0.9998043","-0.01978314"
"60464","250881","160833","0","0","0.999811","-0.01944211"
"60465","250881","160867","0","0","0.9998176","-0.01910113"
"60466","250881","160900","0","0","0.999824","-0.01876025"
"60467","250881","160933","0","0","0.9998304","-0.01841912"
"60468","250881","160967","0","0","0.9998366","-0.01807828"
"60469","250881","161000","0","0","0.9998428","-0.01773724"
"60470","250881","161033","0","0","0.9998487","-0.01739627"
"60471","250881","161067","0","0","0.9998546","-0.01705524"
"60472","250881","161100","0","0","0.9998603","-0.01671425"
"60473","250881","161133","0","0","0.9998659","-0.0163732"
"60474","250881","161167","0","0","0.9998715","-0.0160322"
"60475","250881","161200","0","0","0.999877","-0.01569119"
"60476","250881","161233","0","0","0.9998823","-0.01535021"
"60477","250881","161267","0","0","0.9998874","-0.01500928"
"60478","250881","161300","0","0","0.9998924","-0.01466824"
"60479","250881","161333","0","0","0.9998974","-0.01432723"
"60480","250881","161367","0","0","0.9999022","-0.01398623"
"60481","250881","161400","0","0","0.999907","-0.0136452"
"60482","250881","161433","0","0","0.9999115","-0.01330416"
"60483","250881","161467","0","0","0.9999161","-0.01296315"
"60484","250881","161500","0","0","0.9999204","-0.01262209"
"60485","250881","161533","0","0","0.9999246","-0.01228108"
"60486","250881","161567","0","0","0.9999287","-0.01194003"
"60487","250881","161600","0","0","0.9999328","-0.01159914"
"60488","250881","161633","0","0","0.9999367","-0.0112581"
"60489","250881","161667","0","0","0.9999404","-0.01091705"
"60490","250881","161700","0","0","0.9999441","-0.01057602"
"60491","250881","161733","0","0","0.9999477","-0.01023498"
"60492","250881","161767","0","0","0.9999511","-0.009893969"
"60493","250881","161800","0","0","0.9999544","-0.009552896"
"60494","250881","161833","0","0","0.9999576","-0.009211838"
"60495","250881","161867","0","0","0.9999607","-0.008870825"
"60496","250881","161900","0","0","0.9999636","-0.008529752"
"60497","250881","161933","0","0","0.9999665","-0.008188859"
"60498","250881","161967","0","0","0.9999692","-0.007847697"
"60499","250881","162000","0","0","0.9999719","-0.007506773"
"60500","250881","162033","0","0","0.9999744","-0.007165701"
"60501","250881","162067","0","0","0.9999768","-0.006824657"
"60502","250881","162100","0","0","0.9999791","-0.0064836"
"60503","250881","162133","0","0","0.9999812","-0.006142542"
"60504","250881","162167","0","0","0.9999832","-0.005801484"
"60505","250881","162200","0","0","0.9999851","-0.005460575"
"60506","250881","162233","0","0","0.9999869","-0.005119503"
"60507","250881","162267","0","0","0.9999887","-0.00477843"
"60508","250881","162300","0","0","0.9999902","-0.004437402"
"60509","250881","162333","0","0","0.9999917","-0.004096344"
"60510","250881","162367","0","0","0.999993","-0.003755286"
"60511","250881","162400","0","0","0.9999942","-0.003414229"
"60512","250881","162433","0","0","0.9999953","-0.003073171"
"60513","250881","162467","0","0","0.9999963","-0.002732128"
"60514","250881","162500","0","0","0.9999971","-0.002391055"
"60515","250881","162533","0","0","0.9999979","-0.002050027"
"60516","250881","162567","0","0","0.9999986","-0.001708969"
"60517","250881","162600","0","0","0.9999992","-0.001367986"
"60518","250881","162633","0","0","0.9999995","-0.001026943"
"60519","250881","162667","0","0","0.9999998","-0.0006859004"
"60520","250881","162700","0","0","0.9999999","-0.0003448427"
"60521","250881","162733","0","0","1","-3.799796E-06"
"60522","250881","162767","0","0","1","0.0003372729"
"60523","250881","162800","0","0","0.9999998","0.0006781965"
"60524","250881","162833","0","0","0.9999995","0.001019254"
"60525","250881","162867","0","0","0.9999991","0.001360327"
"60526","250881","162900","0","0","0.9999986","0.001701504"
"60527","250881","162933","0","0","0.9999979","0.002042472"
"60528","250881","162967","0","0","0.9999972","0.0023835"
"60529","250881","163000","0","0","0.9999964","0.002724558"
"60530","250881","163033","0","0","0.9999954","0.003065601"
"60531","250881","163067","0","0","0.9999942","0.003406659"
"60532","250881","163100","0","0","0.999993","0.003747731"
"60533","250881","163133","0","0","0.9999917","0.004088656"
"60534","250881","163167","0","0","0.9999902","0.004429713"
"60535","250881","163200","0","0","0.9999887","0.004770741"
"60536","250881","163233","0","0","0.9999869","0.005111843"
"60537","250881","163267","0","0","0.9999852","0.005452901"
"60538","250881","163300","0","0","0.9999833","0.005793929"
"60539","250881","163333","0","0","0.9999813","0.006134973"
"60540","250881","163367","0","0","0.9995221","0.03091241"
"60541","250881","163400","0","0","0.9984493","0.05567082"
"60542","250881","163433","0","0","0.9967631","0.08039516"
"60543","250881","163467","0","0","0.9944649","0.10507"
"60544","250881","163500","0","0","0.9915559","0.1296804"
"60545","250881","163533","0","0","0.9880379","0.1542111"
"60546","250881","163567","0","0","0.9839132","0.1786471"
"60547","250881","163600","0","0","0.9791844","0.2029733"
"60548","250881","163633","0","0","0.973854","0.2271752"
"60549","250881","163667","0","0","0.9679255","0.2512372"
"60550","250881","163700","0","0","0.9614028","0.2751449"
"60551","250881","163733","0","0","0.9542896","0.2988839"
"60552","250881","163767","0","0","0.9465902","0.3224393"
"60553","250881","163800","0","0","0.9383096","0.3457965"
"60554","250881","163833","0","0","0.9294527","0.3689414"
"60555","250881","163867","0","0","0.920025","0.3918597"
"60556","250881","163900","0","0","0.9100323","0.4145374"
"60557","250881","163933","0","0","0.8994807","0.4369605"
"60558","250881","163967","0","0","0.8883766","0.4591155"
"60559","250881","164000","0","0","0.8767271","0.4809882"
"60560","250881","164033","0","0","0.8645391","0.5025654"
"60561","250881","164067","0","0","0.8518202","0.5238344"
"60562","250881","164100","0","0","0.8385781","0.5447814"
"60563","250881","164133","0","0","0.8248211","0.5653938"
"60564","250881","164167","0","0","0.8105574","0.5856592"
"60565","250881","164200","0","0","0.7957961","0.6055647"
"60566","250881","164233","0","0","0.7805459","0.6250985"
"60567","250881","164267","0","0","0.7648165","0.6442482"
"60568","250881","164300","0","0","0.7486173","0.6630024"
"60569","250881","164333","0","0","0.7319583","0.6813495"
"60570","250881","164367","0","0","0.7148499","0.6992779"
"60571","250881","164400","0","0","0.6973023","0.7167771"
"60572","250881","164433","0","0","0.6772901","0.7357161"
"60573","250881","164467","0","0","0.6567636","0.7540965"
"60574","250881","164500","0","0","0.6357384","0.7719047"
"60575","250881","164533","0","0","0.6142306","0.7891266"
"60576","250881","164567","0","0","0.5922566","0.8057494"
"60577","250881","164600","0","0","0.5698329","0.8217606"
"60578","250881","164633","0","0","0.5469767","0.8371479"
"60579","250881","164667","0","0","0.5237049","0.8518997"
"60580","250881","164700","0","0","0.5000359","0.8660047"
"60581","250881","164733","0","0","0.4759872","0.8794522"
"60582","250881","164767","0","0","0.4515771","0.8922321"
"60583","250881","164800","0","0","0.426824","0.9043347"
"60584","250881","164833","0","0","0.401747","0.9157507"
"60585","250881","164867","0","0","0.3763651","0.9264714"
"60586","250881","164900","0","0","0.3506975","0.9364889"
"60587","250881","164933","0","0","0.3247635","0.9457953"
"60588","250881","164967","0","0","0.2985829","0.9543837"
"60589","250881","165000","0","0","0.2721757","0.9622476"
"60590","250881","165033","0","0","0.245562","0.969381"
"60591","250881","165067","0","0","0.2187618","0.9757783"
"60592","250881","165100","0","0","0.1917955","0.981435"
"60593","250881","165133","0","0","0.1646834","0.9863465"
"60594","250881","165167","0","0","0.1374465","0.9905093"
"60595","250881","165200","0","0","0.1101052","0.99392"
"60596","250881","165233","0","0","0.0826802","0.9965761"
"60597","250881","165267","0","0","0.05519259","0.9984757"
"60598","250881","165300","0","0","0.0276631","0.9996173"
"60599","250881","165333","0","0","0.0001125783","1"
"60600","250881","165367","0","0","0.0001097172","1"
"60601","250881","165400","0","0","0.0001068562","1"
"60602","250881","165433","0","0","0.0001040101","1"
"60603","250881","165467","0","0","0.0001013726","1"
"60604","250881","165500","0","0","9.851158E-05","1"
"60605","250881","165533","0","0","9.563565E-05","1"
"60606","250881","165567","0","0","9.277463E-05","1"
"60607","250881","165600","0","0","8.992851E-05","1"
"60608","250881","165633","0","0","8.705258E-05","1"
"60609","250881","165667","0","0","8.442998E-05","1"
"60610","250881","165700","0","0","8.158386E-05","1"
"60611","250881","165733","0","0","7.872283E-05","1"
"60612","250881","165767","0","0","7.587671E-05","1"
"60613","250881","165800","0","0","7.322431E-05","1"
"60614","250881","165833","0","0","7.012486E-05","1"
"60615","250881","165867","0","0","6.751716E-05","1"
"60616","250881","165900","0","0","6.464124E-05","1"
"60617","250881","165933","0","0","6.178021E-05","1"
"60618","250881","165967","0","0","5.893409E-05","1"
"60619","250881","166000","0","0","5.628169E-05","1"
"60620","250881","166033","0","0","5.343556E-05","1"
"60621","250881","166067","0","0","5.058944E-05","1"
"60622","250881","166100","0","0","4.772841E-05","1"
"60623","250881","166133","0","0","4.48972E-05","1"
"60624","250881","166167","0","0","4.225969E-05","1"
"60625","250881","166200","0","0","3.938377E-05","1"
"60626","250881","166233","0","0","3.653765E-05","1"
"60627","250881","166267","0","0","3.364682E-05","1"
"60628","250881","166300","0","0","3.08156E-05","1"
"60629","250881","166333","0","0","2.795458E-05","1"
"60630","250881","166367","0","0","2.531707E-05","1"
"60631","250881","166400","0","0","2.244115E-05","1"
"60632","250881","166433","0","0","1.960993E-05","1"
"60633","250881","166467","0","0","1.6734E-05","1"
"60634","250881","166500","0","0","1.388788E-05","1"
"60635","250881","166533","0","0","1.126528E-05","1"
"60636","250881","166567","0","0","8.404255E-06","1"
"60637","250881","166600","0","0","5.498528E-06","1"
"60638","250881","166633","0","0","2.667308E-06","1"
"60639","250881","166667","0","0","0","-1"
"67055","251893","0","0","0","0","1"
"67056","251893","39467","0","0","0","1"
"67057","251893","43767","0","0","0.0602865","0.9981811"
"67058","251893","48367","0","0","0.4124159","0.9109957"
"67059","251893","53167","0","0","0.9202806","0.3912592"
"67060","251893","56300","0","0","0.9993829","0.03512764"
"67061","251893","56533","0","0","1","0"
"67062","251893","104800","0","0","1","0"
"67063","251893","107067","0","0","0.9916937","-0.1286215"
"67064","251893","114000","0","0","-0.4166304","0.909076"
"67065","251893","117467","0","0","-0.03572077","0.9993618"
"67066","251893","119500","0","0","0","1"
"67067","251893","122267","0","0","0","1"
"67068","251893","128333","0","0","0","1"
"109495","259032","0","0","0","0.8102956","0.5860213"
"109496","259032","37300","0","0","0.5561681","0.8310698"
"109497","259032","39033","0","0","0.6151849","0.7883828"
"109498","259032","40167","0","0","0.6035158","0.797351"
"109499","259032","40800","0","0","0.5712128","0.820802"
"109500","259032","41300","0","0","0.5236062","0.8519604"
"109501","259032","41767","0","0","0.4527476","0.8916388"
"109502","259032","42567","0","0","0.2682417","0.9633516"
"109503","259032","42667","0","0","0.2377582","0.9713244"
"109504","259032","42767","0","0","0.1993806","0.9799221"
"109505","259032","43067","0","0","0.07252182","0.9973668"
"109506","259032","43233","0","0","0.01103226","0.9999391"
"109507","259032","43400","0","0","-0.04245459","0.9990984"
"109508","259032","43600","0","0","-0.09497658","0.9954795"
"109509","259032","43867","0","0","-0.1492022","0.9888067"
"109510","259032","44367","0","0","-0.217388","0.9760852"
"109511","259032","45633","0","0","-0.2964871","0.9550369"
"109512","259032","47267","0","0","-0.3115458","0.9502311"
"109513","259032","47800","0","0","-0.2904087","0.9569027"
"109514","259032","48067","0","0","-0.2654419","0.9641269"
"109515","259032","48333","0","0","-0.2223504","0.9749668"
"109516","259032","48400","0","0","-0.2159403","0.9764066"
"109517","259032","52567","0","0","-0.2356336","0.971842"
"109518","259032","52833","0","0","-0.2487235","0.9685745"
"109519","259032","52933","0","0","-0.2485651","0.9686152"
"109520","259032","53033","0","0","-0.2574349","0.9662957"
"109521","259032","53067","0","0","-0.2634233","0.9646803"
"109522","259032","53400","0","0","-0.3524877","0.9358165"
"109523","259032","53700","0","0","-0.4177369","0.908568"
"109524","259032","54033","0","0","-0.473094","0.881012"
"109525","259032","54533","0","0","-0.5290081","0.8486168"
"109526","259032","55433","0","0","-0.5803662","0.8143556"
"109527","259032","59567","0","0","-0.5737876","0.8190041"
"109528","259032","65133","0","0","-0.4150069","0.9098183"
"109529","259032","65433","0","0","-0.4198562","0.9075906"
"109530","259032","65567","0","0","-0.4282594","0.9036558"
"109531","259032","65633","0","0","-0.4351794","0.9003438"
"109532","259032","65767","0","0","-0.4571251","0.8894024"
"109533","259032","84700","0","0","-0.484119","0.8750021"
"109534","259032","84967","0","0","-0.492792","0.8701471"
"109535","259032","86933","0","0","-0.6105555","0.7919735"
"109536","259032","100133","0","0","-0.7985793","0.6018895"
"109537","259032","101400","0","0","-0.8469799","0.5316249"
"109538","259032","101633","0","0","-0.8586945","0.5124877"
"109539","259032","116333","0","0","-0.8677537","0.4969944"
"109540","259032","129800","0","0","-0.7578489","0.6524301"
"109541","259032","131100","0","0","-0.7865825","0.6174852"
"109542","259032","131733","0","0","-0.819998","0.5723665"
"109543","259032","132067","0","0","-0.8456544","0.5337307"
"109544","259032","132467","0","0","-0.8840889","0.4673187"
"109545","259032","132833","0","0","-0.9181321","0.3962746"
"109546","259032","133100","0","0","-0.9322791","0.36174"
"109547","259032","133933","0","0","-0.9519154","0.306361"
"109548","259032","143033","0","0","-0.9665354","0.2565333"
"109549","259032","150800","0","0","-0.9633957","0.2680834"
"109550","259032","152133","0","0","-0.9774637","0.2111036"
"109551","259032","152600","0","0","-0.985707","0.1684688"
"109552","259032","152867","0","0","-0.9913846","0.130983"
"109553","259032","153000","0","0","-0.9942958","0.106658"
"109554","259032","153133","0","0","-0.9970381","0.07690834"
"109555","259032","153300","0","0","-0.9995727","0.02923068"
"109556","259032","153400","0","0","-0.9999804","-0.00625861"
"109557","259032","153500","0","0","-0.998824","-0.04848312"
"109558","259032","153567","0","0","-0.996774","-0.08025997"
"109559","259032","153833","0","0","-0.9760299","-0.2176363"
"109560","259032","153933","0","0","-0.965536","-0.2602695"
"109561","259032","154033","0","0","-0.955521","-0.2949228"
"109562","259032","154167","0","0","-0.9435168","-0.3313247"
"109563","259032","154300","0","0","-0.9330384","-0.3597768"
"109564","259032","154533","0","0","-0.9180473","-0.3964708"
"109565","259032","154967","0","0","-0.8979848","-0.4400264"
"109566","259032","156267","0","0","0.8658854","0.5002424"
"109567","259032","164333","0","0","0.8260162","0.5636463"
"109568","259032","164633","0","0","0.8279961","0.5607338"
"109569","259032","166667","0","0","0.8102955","0.5860214"
"109570","259033","0","0","0","0.4419274","0.8970509"
"109571","259033","533","0","0","0.3332946","0.9428228"
"109572","259033","1433","0","0","0.1987772","0.9800447"
"109573","259033","4400","0","0","-0.1341138","0.9909659"
"109574","259033","5033","0","0","-0.2327821","0.9725289"
"109575","259033","5100","0","0","-0.246304","0.9691926"
"109576","259033","5533","0","0","-0.3448188","0.9386693"
"109577","259033","5933","0","0","-0.4104429","0.9118863"
"109578","259033","6433","0","0","-0.4629582","0.8863801"
"109579","259033","7233","0","0","-0.4988996","0.8666598"
"109580","259033","8267","0","0","-0.4870016","0.8734011"
"109581","259033","9367","0","0","-0.4148331","0.9098975"
"109582","259033","10200","0","0","-0.32102","0.9470724"
"109583","259033","14633","0","0","-0.2218516","0.9750804"
"109584","259033","20367","0","0","-0.1692757","0.9855687"
"109585","259033","25367","0","0","-0.08198965","0.9966332"
"109586","259033","26333","0","0","-0.009743776","0.9999525"
"109587","259033","28100","0","0","0.006708661","0.9999775"
"109588","259033","29167","0","0","-0.0408288","0.9991661"
"109589","259033","29767","0","0","-0.1020694","0.9947773"
"109590","259033","30100","0","0","-0.1558286","0.9877841"
"109591","259033","30367","0","0","-0.2140263","0.9768279"
"109592","259033","30533","0","0","-0.2562342","0.9666147"
"109593","259033","31133","0","0","-0.3586732","0.9334632"
"109594","259033","33367","0","0","-0.6095061","0.7927814"
"109595","259033","33867","0","0","-0.6804413","0.7328026"
"109596","259033","34200","0","0","-0.7376769","0.6751539"
"109597","259033","34467","0","0","-0.7892934","0.6140162"
"109598","259033","34767","0","0","-0.8507083","0.525638"
"109599","259033","35533","0","0","-0.9723479","0.2335373"
"109600","259033","35567","0","0","-0.9750162","0.2221336"
"109601","259033","35600","0","0","-0.9769841","0.2133122"
"109602","259033","36233","0","0","-0.9902899","0.1390175"
"109603","259033","41633","0","0","-0.9733382","-0.2293745"
"109604","259033","45733","0","0","-0.9474314","-0.319959"
"109605","259033","46867","0","0","-0.9052984","-0.4247762"
"109606","259033","47467","0","0","0.8642687","0.5030305"
"109607","259033","49633","0","0","0.5718867","0.8203326"
"109608","259033","50333","0","0","0.4848336","0.8746064"
"109609","259033","50800","0","0","0.4459381","0.8950638"
"109610","259033","50833","0","0","0.4419112","0.8970588"
"109760","259112","0","0","0","-0.4283033","0.903635"
"109761","259112","433","0","0","-0.4385244","0.8987193"
"109762","259112","767","0","0","-0.4528989","0.8915619"
"109763","259112","71567","0","0","0.2234467","0.9747161"
"109764","259112","73267","0","0","0.3818688","0.9242166"
"109765","259112","74167","0","0","0.5071254","0.8618723"
"109766","259112","74767","0","0","0.6089554","0.7932045"
"109767","259112","75100","0","0","0.6655847","0.7463223"
"109768","259112","76333","0","0","0.8196689","0.5728377"
"109769","259112","76833","0","0","0.8554136","0.5179455"
"109770","259112","77067","0","0","-0.8661397","-0.499802"
"109771","259112","78000","0","0","-0.8840529","-0.467387"
"109772","259112","79067","0","0","-0.8767437","-0.4809579"
"109773","259112","79567","0","0","0.8654581","0.5009812"
"109774","259112","90133","0","0","0.8043283","0.5941852"
"109775","259112","91067","0","0","0.8262361","0.5633239"
"109776","259112","91600","0","0","0.8555093","0.5177874"
"109777","259112","91767","0","0","-0.8670863","-0.4981579"
"109778","259112","98700","0","0","-0.9799507","0.1992403"
"109779","259112","99333","0","0","-0.9579954","0.2867836"
"109780","259112","100800","0","0","-0.9272903","0.3743431"
"109781","259112","101033","0","0","-0.9110652","0.4122624"
"109782","259112","101133","0","0","-0.9059586","0.4233662"
"109783","259112","102700","0","0","-0.9380901","0.3463914"
"109784","259112","104200","0","0","-0.9851121","0.1719131"
"109785","259112","104400","0","0","-0.9898325","0.1422383"
"109786","259112","104567","0","0","-0.9939972","0.1094054"
"109787","259112","104733","0","0","-0.9961324","0.08786507"
"109788","259112","105367","0","0","-0.9980162","0.06295668"
"109789","259112","107600","0","0","-0.9872722","-0.1590394"
"109790","259112","109467","0","0","-0.9834448","-0.1812079"
"109791","259112","119833","0","0","-0.9917923","-0.1278597"
"109792","259112","123567","0","0","-0.9761503","-0.2170959"
"109793","259112","123833","0","0","-0.9715535","-0.2368201"
"109794","259112","123967","0","0","-0.9668851","-0.2552119"
"109795","259112","124133","0","0","-0.9596705","-0.2811271"
"109796","259112","124233","0","0","-0.9567855","-0.2907945"
"109797","259112","130233","0","0","-0.9641658","-0.2653004"
"109798","259112","130567","0","0","-0.9695895","-0.2447371"
"109799","259112","130967","0","0","-0.9807009","-0.1955144"
"109800","259112","131500","0","0","-0.9950804","-0.09907092"
"109801","259112","131600","0","0","-0.9962215","-0.0868487"
"109802","259112","131700","0","0","-0.9966084","-0.08229043"
"109803","259112","131767","0","0","-0.9964163","-0.08458482"
"109804","259112","131833","0","0","-0.9958177","-0.09136229"
"109805","259112","131900","0","0","-0.9947485","-0.1023495"
"109806","259112","132067","0","0","-0.9896988","-0.1431654"
"109807","259112","132333","0","0","-0.9763194","-0.2163339"
"109808","259112","132533","0","0","-0.9659256","-0.2588198"
"109809","259112","132833","0","0","-0.9534904","-0.3014234"
"109810","259112","133433","0","0","-0.9385342","-0.3451863"
"109811","259112","139100","0","0","-0.8867246","-0.462298"
"109812","259112","139433","0","0","-0.8789813","-0.4768562"
"109813","259112","140267","0","0","-0.898377","-0.4392252"
"109814","259112","140767","0","0","-0.9204815","-0.3907862"
"109815","259112","141167","0","0","-0.9441392","-0.329547"
"109816","259112","141500","0","0","-0.9664543","-0.2568386"
"109817","259112","142533","0","0","-0.9984969","0.0548086"
"109818","259112","142833","0","0","-0.9914581","0.1304256"
"109819","259112","143133","0","0","-0.9818193","0.1898181"
"109820","259112","143267","0","0","-0.9780603","0.2083218"
"109821","259112","143433","0","0","-0.975518","0.2199195"
"109822","259112","160633","0","0","-0.9704003","0.2415019"
"109823","259112","161167","0","0","-0.9633904","0.2681025"
"109824","259112","161467","0","0","-0.9542536","0.2989986"
"109825","259112","161667","0","0","-0.9432667","0.332036"
"109826","259112","161800","0","0","-0.931963","0.3625533"
"109827","259112","161900","0","0","-0.9203411","0.3911166"
"109828","259112","161967","0","0","-0.9106687","0.4131375"
"109829","259112","162067","0","0","-0.8924834","0.4510802"
"109830","259112","162167","0","0","-0.8693661","0.4941686"
"109831","259112","162267","0","0","-0.841117","0.5408531"
"109832","259112","162533","0","0","-0.7432154","0.6690522"
"109833","259112","162633","0","0","-0.7050272","0.7091802"
"109834","259112","162733","0","0","-0.6713504","0.7411401"
"109835","259112","162833","0","0","-0.6425856","0.7662139"
"109836","259112","162933","0","0","-0.618202","0.7860192"
"109837","259112","163133","0","0","-0.5794227","0.8150272"
"109838","259112","163433","0","0","-0.5386998","0.8424978"
"109839","259112","164333","0","0","-0.4738228","0.8806202"
"109840","259112","166667","0","0","-0.4283032","0.9036351"
"110117","254144","0","0","0","0.6831691","0.7302601"
"110118","254144","8400","0","0","0.6851637","0.7283891"
"110119","254144","8467","6.556156E-07","-6.925846E-07","0.6899335","0.7238727"
"110120","254144","8600","1.479036E-06","-1.554612E-06","0.6916544","0.7222286"
"110121","254144","8633","1.64172E-06","-1.728918E-06","0.6909517","0.7229009"
"110122","254144","8667","1.471738E-06","-1.561521E-06","0.6881716","0.725548"
"110123","254144","12666","-6.191174E-06","5.859697E-06","0.7262821","0.6873968"
"110124","254144","16867","-1.791589E-05","1.331541E-05","0.8026051","0.5965108"
"110125","254144","19833","-9.157448E-06","6.61495E-06","0.8106273","0.5855625"
"110126","254144","20667","-5.419804E-06","4.200935E-06","0.7903736","0.6126252"
"110127","254144","21900","9.805917E-06","-9.750243E-06","0.7113978","0.7027895"
"110128","254144","23467","2.221298E-05","-3.699798E-05","0.5175214","0.8556703"
"110129","254144","23833","2.58543E-05","-5.131387E-05","0.452865","0.8915791"
"110130","254144","24400","2.310855E-05","-5.64918E-05","0.3816162","0.9243209"
"110131","254144","25233","1.170211E-05","-3.480192E-05","0.3218024","0.9468068"
"110132","254144","28233","0","0","0.2108949","0.9775088"
"110133","254144","39367","0","0","0.1901359","0.9817578"
"110134","254144","44800","0","2.454215E-06","-0.0654294","0.9978572"
"110135","254144","44900","0","2.701516E-06","-0.07809998","0.9969456"
"110136","254144","45000","0","2.344612E-06","-0.09678923","0.9953049"
"110137","254144","45233","0","3.709095E-07","-0.1510762","0.9885221"
"110138","254144","45666","-2.679568E-07","-1.161593E-06","-0.2216732","0.975121"
"110139","254144","46600","0","5.953685E-07","-0.3056325","0.9521496"
"110140","254144","47067","3.874474E-07","1.078936E-06","-0.3379707","0.9411566"
"110141","254144","47933","-3.94924E-07","-8.680664E-07","-0.4111274","0.9115779"
"110142","254144","48633","0","4.139405E-07","-0.4301684","0.9027487"
"110143","254144","58267","0","0","-0.63061","0.7760999"
"110144","254144","59267","-3.280198E-07","-3.460903E-07","-0.6858385","0.7277538"
"110145","254144","59733","0","0","-0.7198336","0.6941466"
"110146","254144","61800","-5.841683E-07","-4.127277E-07","-0.8147482","0.5798149"
"110147","254144","65000","0","0","-0.9643262","0.2647168"
"110148","254144","66767","-2.592136E-06","-3.986977E-07","-0.9878727","0.1552663"
"110149","254144","72133","-2.133075E-06","0","-0.9944215","-0.1054793"
"110150","254144","73767","1.273672E-06","0","-0.9855927","-0.1691361"
"110151","254144","76100","8.963031E-07","-3.956354E-07","-0.9148395","-0.4038176"
"110152","254144","76467","0","0","-0.8893385","-0.4572494"
"110153","254144","76700","1.029157E-06","-6.016103E-07","0.8649184","0.5019125"
"110154","254144","76833","8.119241E-07","-5.002841E-07","0.8531073","0.5217355"
"110155","254144","79367","-3.438662E-07","3.03348E-07","0.7499064","0.661544"
"110156","254144","79467","0","0","0.7476355","0.6641093"
"110157","254144","79800","6.99418E-07","-6.483201E-07","0.7356078","0.6774077"
"110158","254144","81167","-3.741765E-07","3.920182E-07","0.6904539","0.7233764"
"110159","254144","81367","-1.407397E-06","1.464988E-06","0.6927902","0.7211393"
"110160","254144","81400","-2.31333E-06","2.394657E-06","0.6947885","0.7192141"
"110161","254144","81633","-2.15372E-06","2.312195E-06","0.6815858","0.7317382"
"110162","254144","81800","-1.713145E-06","1.858283E-06","0.6778115","0.7352358"
"110163","254145","0","0","0","0.8506651","0.525708"
"110164","254145","133","0","0","0.8507193","0.5256201"
"110165","254145","333","0","0","0.8507748","0.5255303"
"110166","254145","467","0","0","0.8508347","0.5254333"
"110167","254145","600","0","0","0.8508936","0.5253381"
"110168","254145","1067","0","0","0.8508065","0.5254791"
"110169","254145","1167","0","0","0.850716","0.5256256"
"110170","254145","1233","0","0","0.8506435","0.5257429"
"110171","254145","1300","0","0","0.8505631","0.525873"
"110172","254145","1367","0","0","0.8504748","0.5260159"
"110173","254145","1433","0","0","0.8503706","0.5261843"
"110174","254145","2567","0","0","0.8471051","0.5314254"
"110175","254145","3833","0","0","0.8395643","0.5432604"
"110176","254145","9800","0","0","0.8041105","0.5944798"
"110177","254145","10067","0","0","0.8032575","0.595632"
"110178","254145","10267","0","0","0.8033423","0.5955175"
"110179","254145","11167","0","0","0.8068097","0.5908114"
"110180","254145","11800","0","0","0.8111766","0.5848013"
"110181","254145","12167","0","0","0.8148383","0.5796883"
"110182","254145","12567","0","0","0.8204839","0.5716696"
"110183","254145","12767","0","0","0.8239071","0.5667249"
"110184","254145","12900","0","0","0.82661","0.5627751"
"110185","254145","13100","0","0","0.8313237","0.5557886"
"110186","254145","13367","0","0","0.8384192","0.5450259"
"110187","254145","13500","0","0","0.8423547","0.5389235"
"110188","254145","13600","0","0","0.8456665","0.5337117"
"110189","254145","13767","0","0","0.8518487","0.523788"
"110190","254145","14033","0","0","0.8621331","0.5066819"
"110191","254145","14167","0","0","-0.8669468","-0.4984008"
"110192","254145","14533","0","0","-0.880093","-0.4748013"
"110193","254145","14633","0","0","-0.8833432","-0.4687269"
"110194","254145","14733","0","0","-0.8862817","-0.4631467"
"110195","254145","14833","0","0","-0.8889056","-0.4580903"
"110196","254145","15200","0","0","-0.8973871","-0.441244"
"110416","254149","0","0","0","-0.4703953","0.8824558"
"110417","254149","5433","0","0","-0.4704837","0.8824087"
"110418","254149","5633","0","0","-0.4705788","0.882358"
"110419","254149","5800","0","0","-0.4706897","0.8822988"
"110420","254149","11700","0","0","-0.4715369","0.8818463"
"110421","254149","12233","0","0","-0.4707361","0.882274"
"110422","254149","12433","0","0","-0.4716269","0.8817982"
"110423","254149","13333","0","0","-0.4798523","0.8773493"
"110424","254149","13433","0","0","-0.481328","0.8765405"
"110425","254149","13533","0","0","-0.483415","0.8753913"
"110426","254149","13633","0","0","-0.4861422","0.8738797"
"110427","254149","13767","0","0","-0.4907582","0.8712958"
"110428","254149","13967","0","0","-0.4990455","0.8665758"
"110429","254149","14300","0","0","-0.5138171","0.8578997"
"110430","254149","14433","0","0","-0.518927","0.8548186"
"110431","254149","14600","0","0","-0.5243267","0.8515172"
