Id,Unknown0,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown1_4,Unknown1_5,Unknown2,Unknown3,Unknown4
"12326","532101","-0.0296868","-0.0368649","-1.09454","0.323422","0.0915431","0.0366807","0","0","0"
"12327","527968","-0.240414","-0.667361","-0.00460091","0.216171","0.736195","0.307366","0","0","0"
"12328","527974","-0.61677","-1.07966","-0.00202875","0.564634","1.13323","0.482172","0","0","0"
"12329","529165","-0.0431162","-0.325882","-1.91117","0.484728","0.32459","0.0366804","0","0","0"
"12330","529167","-0.0680851","-0.459235","-2.02748","0.589599","0.103839","0.0276388","0","0","0"
"12331","528758","-0.237279","-0.237279","0","0.23728","0.237279","0.319505","0","0","0"
"12332","305357","-4.676","-7.445","-0.07068","6.292","3.114","5.971","0","0","0"
"12333","575606","-1.74425","-1.82556","-0.109256","1.44465","1.62163","1.14955","0","0","0"
"12334","575608","-1.27807","-1.46127","-0.0479083","1.23783","1.31788","0.602612","0","0","0"
"12335","575598","-0.886461","-0.888094","-0.0445117","1.42432","1.02838","1.1307","0","0","0"
"12336","587665","-0.825025","-1.01902","-0.00148561","0.824899","1.03815","1.1634","0","0","0"
"12337","574765","-1.655941","-0.16446","-0.019545","1.711112","0.186147","0.254194","0","0","0"
"12361","534846","-0.757414","-0.462468","-0.0111626","0.792019","0.499475","0.393549","0","0","0"
"12365","533958","-423.8784","-410.5902","-0.7727559","399.7423","413.0305","136.1537","0","0","0"
"12366","615992","-0.25189","-0.313137","-0.052499","0.357916","0.293395","0.377635","0","0","0"
"12391","615990","-0.25189","-0.328122","-0.051033","0.361851","0.437368","0.369516","0","0","0"
"12392","615994","-0.061048","-0.049247","-0.030206","0.229884","0.188212","0.370693","0","0","0"
"12417","616355","-0.5773489","-0.7122732","-0.0355285","0.7922413","0.7202693","1.209305","0","0","0"
"12418","528633","-0.37631","-0.37631","-0.0987878","0.37631","0.37631","0.947347","0","0","0"
"12419","203198","-0.2705","-0.327","0","0.2891","0.3363","0.2778","0","0","0"
"12420","524460","-1.241554","-0.487291","-0.289834","0.186703","0.873578","3.118217","0","0","0"
"12421","521905","-0.500177","-2.68028","-0.420473","0.147833","2.752","2.78318","0","0","0"
"12422","628685","-0.678123","-0.778322","-1E-06","0.678123","0.780024","3.694279","0","0","0"
"12423","577458","-11.8576","-11.563","-9.95511E-07","12.9607","11.563","40.0355","0","0","0"
"12424","615506","-2.30891","-1.88706","-0.33159","1.67757","2.02602","3.90984","0","0","0"
"12425","576627","-0.206473","-0.147765","-0.0486914","0.210347","0.147765","0.0787007","0","0","0"
"12426","573960","-0.711599","-0.252619","-0.218023","1.32826","0.252618","0.222528","0","0","0"
"12427","628080","1.40825","-40.9561","-0.26732","8.1055","40.9561","43.5505","0","0","0"
"12428","521205","-0.0815397","-0.345834","-0.0601911","0.08154","0.345834","0.0601911","0","0","0"
"12429","614736","-0.700547","-0.804967","-0.280823","1.09459","0.892378","1.33934","0","0","0"
"12430","616846","-1.0525","-0.831504","-0.41607","1.09778","1.01833","4.45682","0","0","0"
"12431","615150","-0.514043","-0.534935","-0.183977","0.548951","0.627179","1.00967","0","0","0"
"12432","612918","-0.329089","-0.501958","-0.257132","0.655879","0.928249","1.42174","2","0","0"
"12433","613567","-0.806571","-0.922854","-0.35431","0.822311","0.838744","1.09219","0","0","0"
"12434","615309","-0.555588","-0.199619","-0.052829","0.555589","0.199619","0.052829","0","0","0"
"12435","625405","-0.741956","-0.826158","-0.131036","0.800603","0.774796","2.69959","0","0","0"
"12436","586230","-5.13386","-4.20182","-0.726166","3.95808","7.00964","2.42054","0","0","0"
"12437","593573","-5.03439","-5.52513","-1.95299","6.41472","5.82138","13.3997","0","0","0"
"12438","629723","-1.479104","-2.53117","-0.002875","1.433716","2.528445","3.035308","0","0","0"
"12439","630753","-0.945448","-0.839135","-0.065674","1.211686","0.701031","1.135344","0","0","0"
"12440","605795","-0.701354","-0.655804","-0.777074","0.918979","0.668244","0.682203","0","0","0"
"12441","629720","-2.34214","-1.77077","-0.0022885","0.968243","1.77953","2.85252","0","0","0"
"12442","605485","-0.728769","-1.09352","-0.980957","0.560592","1.09478","0.952462","0","0","0"
"12443","593212","-0.41926","-0.41926","0.9892001","0.4192603","0.4192603","1.82772","0","0","0"
"12444","623814","-0.542475","-0.526916","-0.001679","0.540303","0.549057","1.425869","0","0","0"
"12445","623820","-0.542475","-0.526916","-0.001679","0.540303","0.549057","1.425869","0","0","0"
"12446","623767","-0.542475","-0.526916","-0.001679","0.540303","0.549057","1.425869","0","0","0"
"12447","623817","-0.542475","-0.526916","-0.001679","0.540303","0.549057","1.425869","0","0","0"
"12448","631541","-5.88468","-5.91245","-1.19224","5.88468","5.86921","140.185","0","0","636"
"12470","629499","-11.6487","-10.4684","-2.81267","9.85629","11.7387","39.6799","0","0","0"
"12471","632685","-1.258819","-1.258819","0","1.258819","1.258819","0.005844","0","0","0"
"12472","627497","-1.33984","-1.18465","0.000415564","1.35907","1.23127","4.39785","0","0","0"
"12473","394512","-7.481","-8.235","-0.4044","47.01","11.61","33.82","0","0","0"
"12474","243623","-4.371","-0.9584","0.03388","3.574","0.965","4.307","0","0","0"
"12475","605385","-1.078301","-1.078301","-0.230606","1.078301","1.078301","2.328965","0","0","0"
"12476","613564","-4.368212","-13.4211","-0.026776","2.003745","0.05452","51.30561","0","0","0"
"12517","116308","-60.71075","-14.87571","-10.54534","50.15005","14.87571","62.63772","0","0","0"
"12518","348887","-55.64174","-26.31276","-9.282299","47.20727","16.55284","25.5621","0","0","0"
"12519","111513","-53.49501","-33.32744","-36.78624","43.7471","25.13638","25.76968","0","0","0"
"12520","115290","-20.09805","-57.18784","-6.878754","24.30751","45.61325","79.1182","0","0","0"
"12541","604439","-22.0856","-19.8403","-88.7058","18.0646","27.8857","95.003","0","0","0"
"12564","537092","-0.500683","-0.626908","-0.115845","0.819933","0.968821","2.11536","0","0","0"
"12565","536491","-0.213422","-0.999673","-0.00260699","1.04379","0.999673","1.61946","0","0","0"
"12566","243371","-1.348","-0.9824","-0.1653","1.269","0.9906","0.1219","0","0","0"
"12567","638681","-0.879579","-1.71004","-0.0128705","0.879315","1.71006","2.05822","0","0","0"
"12568","243370","-1.357","-1.001","-0.1852","1.261","0.9716","0.1021","0","0","0"
"12569","243369","-1.348","-0.9824","-0.1653","1.269","0.9906","0.1219","0","0","0"
"12570","243368","-1.348","-0.9824","-0.1653","1.269","0.9906","0.1219","0","0","0"
"12571","642550","-0.879579","-1.71004","-0.0128705","0.879315","1.71006","2.07024","0","0","0"
"12572","638672","-1.001022","-1.710042","-0.01287","0.99839","1.89077","2.134515","0","0","0"
"12573","642542","-1.032883","-1.710042","-0.01287","0.993422","1.876969","2.225695","0","0","0"
"12574","638674","-1.81065","-2.86066","-0.47565","1.43482","2.7324","4.43972","0","0","0"
"12575","642544","-1.421924","-1.710042","-0.01287","0.95753","1.710064","1.936398","0","0","0"
"12576","638676","-1.62075","-3.10705","-0.0128705","1.19443","3.1302","4.62984","0","0","0"
"12577","642546","-1.91641","-3.15338","-0.0128705","1.66947","3.09649","4.73185","0","0","0"
"12578","638678","-1.45693","-2.39528","-0.0128705","1.85129","2.1776","4.5044","0","0","0"
"12579","642548","-0.879579","-1.710042","-0.01287","0.879315","1.710064","2.104822","0","0","0"
"12580","638658","-1.5078","-2.26843","-0.0128705","1.52212","2.15748","4.24841","0","0","0"
"12581","642552","-1.63379","-3.16696","-0.0128705","1.46355","2.98648","4.21568","0","0","0"
"12582","576518","-1.32196","-0.732386","-0.196232","1.87733","1.10066","1.25046","0","0","0"
"12583","532109","-0.121625","-0.277637","-0.00214924","0.184058","0.372292","0.110598","0","0","0"
"12584","586964","-12.6309","-0.593078","-0.261249","14.0741","0.767853","0.861351","0","0","0"
"12585","621345","-1.95953","-2.025269","-0.106697","2.178779","2.009425","2.577193","0","0","0"
"12586","579540","-1.12925","-0.505574","-0.555721","1.28103","0.504035","0.453888","0","0","0"
"12587","147211","-0.955","-0.03384","-0.1388","1.238","0.04718","0.1366","0","0","0"
"12588","642640","-24.2859","-22.245","-25.0566","19.3852","22.3753","21.6974","0","0","0"
"12589","645190","-0.739213","-0.769325","-0.778018","0.815433","0.617738","0.908748","0","0","0"
"12590","645181","-0.276564","-0.219697","-0.268829","0.321038","0.265739","0.224184","0","0","0"
"12591","615306","-1.16976","-0.0402666","-0.123737","1.93504","0.0972459","0.313176","0","0","0"
"12592","615292","-0.59971","-0.0914303","-0.391139","1.65172","0.0918473","0.327623","0","0","0"
"12593","638928","-1.247029","-1.93621","-0.01287","0.967746","1.796262","2.05594","0","0","0"
"12594","642540","-1.8119","-3.20221","-0.0128705","1.74093","3.4273","4.63046","0","0","0"
"12595","631698","-0.873028","-0.868756","-0.015156","0.868705","0.872976","0.825554","0","0","0"
"12596","631020","-2.31157","-0.617044","-1.17778","1.26597","0.626528","4.25139","0","0","0"
"12597","534926","-0.7973","-1.01487","-0.00881528","0.816933","1.05063","0.278492","0","0","0"
"12598","621241","-4.81473","-4.81473","0.0128997","4.81473","4.81473","9.30205","0","0","0"
"12599","644393","-3.170973","-6.646635","-5.889871","3.058016","6.561023","6.524299","0","0","0"
"12600","615372","-0.805525","-0.233678","-0.067591","0.805421","0.233739","0.062739","0","0","0"
"12601","644372","-0.888963","-0.885867","-0.280823","0.919453","0.887377","1.91504","0","0","0"
"12602","643281","-7.112944","-4.052975","-4.00504","0.51033","4.052975","4.005042","0","0","0"
"12603","643279","-7.112944","-4.068814","-4.005044","0.492066","4.06882","4.005039","0","0","0"
"12604","643283","-7.112944","-3.999939","-4.005041","0.492066","3.999939","4.005041","0","0","0"
"12605","197973","-0.1607","-1.238","0","1.029","1.24","5.792","0","0","0"
"12626","604443","-22.2988","-10.2504","-33.8036","10.5005","11.8904","37.4125","0","0","0"
"12627","392110","-0.584372","-1.77377","-1.263343","0.767743","1.759422","2.250754","0","0","0"
"12628","511490","-2.363366","-2.363366","0.049364","2.363366","2.363366","8.571109","0","0","0"
"12629","622137","-2.98693","-2.61352","-2.99799","3.3297","2.50222","3.18064","0","0","0"
"12632","645200","-1.45917","-8.926249","-6E-06","1.13995","8.926248","31.41356","0","0","0"
"12633","613700","-1.39767","-1.26972","-1.26047","1.34332","0.76383","1.3812","0","0","0"
"12634","613696","-0.312005","-0.565367","-0.451526","0.26638","0.110705","0.559958","0","0","0"
"12635","613694","-0.409664","-0.399448","-0.462471","0.354281","0.188675","0.219816","0","0","0"
"12636","613692","-0.494227","-0.909537","-0.753614","0.58405","0.771106","0.839283","0","0","0"
"12637","613690","-1.19409","-1.50882","-0.356215","1.222","0.737784","1.81672","0","0","0"
"12638","613685","-0.51274","-0.0677132","-0.463162","0.384369","0.468182","1.11965","0","0","0"
"12639","613683","-0.327406","-0.199704","-0.677231","0.32391","0.505443","0.230876","0","0","0"
"12640","613681","-0.223349","-0.143869","-0.394259","0.204135","0.430571","0.539776","0","0","0"
"12641","613679","-1.29826","-0.975933","-1.3354","1.31169","1.31717","1.35202","0","0","0"
"12642","613675","-0.328655","-0.114799","-0.535837","0.296971","0.668553","0.563502","0","0","0"
"12643","613622","-0.299693","-0.111889","-0.38386","0.292858","0.526231","0.206764","0","0","0"
"12644","613620","-0.547935","-0.840642","-0.85176","0.533977","0.861049","0.658479","0","0","0"
"12645","613618","-1.16002","-0.665766","-0.356212","1.18885","1.47658","1.8607","0","0","0"
"12646","613702","-0.223349","-0.430571","-0.394259","0.204135","0.143869","0.539775","0","0","0"
"12647","613704","-0.614423","-2.36943","-0.976552","0.522099","0.326318","0.786072","0","0","0"
"12648","613707","-0.49948","-0.543245","-0.422586","0.44587","0.12916","1.19816","0","0","0"
"12649","645728","-0.432739","-0.790308","-0.396412","0.344501","0.0893603","0.536886","0","0","0"
"12650","645597","-2.06502","-3.15515","-1.99383","1.45036","3.15752","2.75564","0","0","0"
"12651","645664","-0.288265","-0.0856758","-0.376371","0.268871","0.474746","0.315234","0","0","0"
"12652","645732","-0.700977","-0.925376","-0.638846","0.556567","0.647274","0.996988","0","0","0"
"12653","645601","-1.66366","-2.50866","-1.97549","1.63104","1.67722","1.53218","0","0","0"
"12654","645666","-0.722717","-0.66615","-0.644175","0.543712","0.9056","1.01428","0","0","0"
"12655","645719","-0.484504","-0.810334","-0.448435","0.265816","0.0829611","0.754583","0","0","0"
"12656","645588","-0.611602","-1.27235","-0.508577","0.468393","0.539531","1.70523","0","0","0"
"12657","645655","-0.501151","-0.0829611","-0.437926","0.25652","0.808904","0.754588","0","0","0"
"12658","615883","-0.1831924","-0.6621519","1.172378","0.1735528","0.6626024","2.487763","0","0","0"
"12679","615298","-1.125714","-0.359381","-0.091639","1.125714","0.359381","0.091639","0","0","0"
"12681","603291","-1.622548","-0.9265602","-0.9304932","0.5418232","2.259929","7.093391","0","0","0"
"12682","588674","-1.833103","-4.288194","-0.6698462","2.812031","2.394949","7.363112","0","0","0"
"12684","193453","-1.197","-1.899","-1.304","1.501","1.825","5.648","0","0","0"
"12685","636358","-1.734708","-4.701614","-4.112609","1.734708","4.701614","10.07882","0","0","0"
"12686","616276","-5.10004","-5.10004","-4.10818","5.10004","5.10004","4.72534","0","0","0"
"12687","618850","-1.2355","-0.998458","-0.65047","1.27919","1.03689","2.38862","0","0","0"
"12688","623807","-0.483679","-0.608415","-0.099833","0.544486","0.28293","0.30234","0","0","0"
"12689","623805","-0.662866","-0.727286","-0.012923","0.515449","0.594971","0.284485","0","0","0"
"12690","198644","-0.1533","-0.08049","-1.086","0.3236","0.07256","0.7813","0","0","0"
"12692","623803","-0.25268","-0.283762","-0.022988","0.269928","0.222405","0.554068","0","0","0"
"12693","191745","-1.423","-2.339","-2.097","2.156","2.348","2.589","0","0","0"
"12694","367306","-5.137","-5.204","-3.341","5.137","5.07","6.933","0","0","0"
"12695","367356","-5.137","-5.204","-3.341","5.137","5.07","6.933","0","0","0"
"12697","629744","-20.0118","-19.8733","-1.13667","20.0715","20.0914","7.85055","0","0","0"
"12698","606379","-16.22865","-19.53132","-3.39167","16.22865","19.53132","28.61222","0","0","0"
"12699","199363","-0.2609","-0.3405","-0.001078","0.28","0.3715","0.6537","0","0","0"
"12700","589969","-0.741956","-1.78732","-0.131036","0.800603","2.17011","3.09262","0","0","0"
"12701","340846","-2.278722","-3.983408","-0.01021949","1.951702","3.981057","2.76945","0","0","0"
"12702","530690","-0.607723","-0.625432","-0.780483","0.592269","0.625435","3.48396","0","0","0"
"12703","648732","-0.546834","-3.618727","-0.206316","0.543403","3.626194","11.5913","0","0","0"
"12704","646469","-0.879579","-1.71004","-0.0128705","0.879315","1.71006","2.07024","0","0","0"
"12705","646461","-1.77266","-2.89851","-0.0128705","1.82628","2.96055","4.19106","0","0","0"
"12706","646463","-1.64751","-2.94677","-0.0624895","1.73294","2.81677","4.41852","0","0","0"
"12707","646465","-1.75442","-2.97095","-0.0128705","1.63941","3.34893","4.79271","0","0","0"
"12708","646467","-1.5745","-2.71584","-0.0128705","1.78895","2.69329","4.69972","0","0","0"
"12709","646471","-1.71576","-3.07563","-0.419744","1.62174","3.24842","4.06029","0","0","0"
"12710","646459","-1.57423","-3.53393","-0.0128705","1.52983","3.33926","4.27949","0","0","0"
"12711","646473","-1.65873","-3.3454","-0.0128705","1.37817","2.77518","4.34573","0","0","0"
"12712","646483","-0.879579","-1.71004","-0.0128705","0.879315","1.71006","2.05822","0","0","0"
"12713","646475","-1.79569","-2.79019","-0.0128705","1.58716","3.07795","4.27503","0","0","0"
"12714","646477","-1.91014","-2.76547","-0.0128705","1.51626","2.64906","4.61326","0","0","0"
"12715","646479","-1.47728","-3.22487","-0.0128705","1.31863","3.0322","4.35634","0","0","0"
"12716","646481","-1.51507","-1.94012","-0.0128705","1.88252","2.10219","4.39091","0","0","0"
"12717","646485","-1.69344","-2.25417","-0.0128705","1.60645","2.32549","4.23641","0","0","0"
"12718","613828","-1.94882","-1.61847","-0.393782","1.89211","1.82813","6.74136","0","0","0"
"12719","646791","-17.0601","-16.8136","-0.0254217","16.3917","16.4244","1.08881","0","0","0"
"12720","575516","-2.561342","-1.083989","-0.094233","0.228176","2.05904","0.742821","0","0","0"
"12721","534920","-0.797914","-1.01656","-0.00881528","0.816318","1.04895","0.303096","0","0","0"
"12742","243555","-2.282","-2.301","-0.05838","2.261","2.28","2.791","0","0","0"
"12763","644046","-0.537846","-0.570474","0","0.641707","0.284335","0.613033","0","0","0"
"12764","523319","-0.594271","-1.79296","-0.569524","0.629117","2.53212","7.45427","0","0","0"
"12765","576141","-0.895598","-0.75369","-0.178888","0.761087","0.972987","0.0477895","0","0","0"
"12766","589980","-0.14553","-0.0993549","0.000202656","0.14553","0.0993549","0.202158","0","0","0"
"12767","645270","-1E-06","-5.504454","-8.183652","2.751924","5.178633","5.150383","0","0","0"
"12768","642788","-0.607222","-0.633983","-0.0150309","0.643149","0.633983","1.80582","0","0","0"
"12769","643251","-0.758577","-0.76816","-0.0166688","0.776758","0.768107","1.83345","0","0","0"
"12770","623765","-0.542475","-0.526916","-0.001679","0.540303","0.549057","1.425869","0","0","0"
"12772","651003","-0.154652","-0.435036","-0.440092","1.01998","0.45002","0.524554","0","0","0"
"12773","651007","-0.955031","-0.0338387","-0.138812","1.23803","0.0471803","0.136605","0","0","0"
"12774","651009","-1.12925","-0.505574","-0.555721","1.28103","0.504035","0.453888","0","0","0"
"12775","643924","-1.21419","-1.85532","-0.130691","1.16905","1.78254","2.63735","0","0","0"
"12776","315405","-3.728","-0.1962","-0.001208","3.722","0.1896","1.298","0","0","0"
"12777","196549","-56.45","-54.95","-59.57","56.52","58.02","53.39","0","0","0"
"12782","119940","-0.7754943","-0.6228083","-0.01297497","0.2857083","0.6228084","2.127356","0","0","0"
"12783","122055","-1.187329","-1.216934","-0.008745034","0.9638634","1.216935","2.604356","0","0","0"
"12784","534965","-0.247194","-0.223791","0.000400649","0.209946","0.225178","0.953364","0","0","0"
"12785","589439","-0.828012","-1.77218","-0.0549691","0.833987","1.82229","1.60742","0","0","0"
"12786","618956","-4.88419","-6.99811","-4.17425","4.35136","7.12254","4.10902","0","0","0"
"12787","535177","-1.30592","-0.410093","0.000551846","1.30852","1.46831","0.783193","0","0","0"
"12788","534960","-0.629894","-1.06768","-0.0138642","0.62258","1.07268","0.279463","0","0","0"
"12789","534916","-0.798513","-1.04979","-0.00881527","0.815719","1.01571","0.303096","0","0","0"
"12790","535175","-1.23954","-0.415537","-0.00423393","1.2392","1.07631","0.60557","0","0","0"
"12791","619001","-4.36392","-3.1319","-2.3042","4.3679","3.1319","9.2476","0","0","0"
"12792","576146","-0.620778","-0.693248","-0.0405358","0.620778","0.693248","1.05245","0","0","0"
"12793","307721","-4.855","-3.319","-0.1002","5.366","3.145","6.888","0","0","0"
"12794","651301","-0.389868","-0.564001","0.001336","0.389868","0.44208","1.791148","0","0","0"
"12795","589298","-0.741956","-0.835657","-0.131036","0.800603","0.772739","3.09262","0","0","0"
"12797","623756","-0.4455194","-0.438751","0","0.4455194","0.438751","1.249187","0","0","0"
"12798","645176","-0.618307","-0.616397","-0.59595","0.706934","0.713787","0.952796","0","0","0"
"12799","535163","-0.398965","-0.448229","-0.0190549","0.400144","0.41547","2.45968","0","0","0"
"12800","535171","-0.425488","-0.400089","-0.000309017","0.446394","0.39902","2.61413","0","0","0"
"12801","537036","-0.592779","-0.555229","7.04659E-05","0.595494","0.555882","0.216749","0","0","0"
"12802","646601","-8.3436","-10.4786","-10.4736","12.5954","10.4604","10.4655","0","0","0"
"12803","575044","-0.710331","-0.675994","-0.0143591","0.662781","0.682342","0.952741","0","0","0"
"12804","242976","-0.0528175","-1.12892","-2.13224","0.623909","1.11415","1.24984","0","0","0"
"12805","648805","-0.935518","-2.02395","-0.00277456","1.01462","2.02395","2.2443","0","0","0"
"12806","616360","-2.538108","-2.546781","-0.005516","2.226403","2.564588","7.263219","0","0","0"
"12807","458030","-0.1831924","-0.6621519","1.172378","0.1735528","0.6626024","2.487763","0","0","0"
"12808","645372","-0.781799","-0.751017","-0.186514","0.74461","0.711321","2.05918","0","0","0"
"12809","630486","-2.36784","-4.42361","-3.30004","2.20131","1.84331","5.23752","0","0","0"
"12810","630488","-1.780254","-2.01541","-0.118697","1.737305","2.01541","3.610172","0","0","0"
"12811","630490","-2.9102","-4.51476","-3.33591","2.50672","1.84331","5.40836","0","0","0"
"12812","608303","-11.45608","-2.086643","-0.960391","0.637928","2.515305","3.124439","0","0","0"
"12813","531179","-0.82742","-0.818518","-0.00356377","0.821616","1.61684","2.74099","0","0","0"
"12814","610161","-4.594101","-4.860924","-0.004005","4.594101","4.860924","0.388521","0","0","0"
"12815","645264","-0.182417","-0.083099","-0.167047","0.420271","0.083099","0.167228","0","0","0"
"12816","534984","-0.539698","-0.59374","-0.028719","0.572576","0.508575","2.67704","0","0","0"
"12817","651014","-0.104535","-0.62921","-0.000313229","0.0834458","0.620192","1.41043","0","0","0"
"12818","112660","-53.27085","-73.12867","-46.59501","66.478","75.99802","44.1672","0","0","0"
"12819","198418","-1.197","-1.115","-0.0411","3.935","1.147","3.522","0","0","0"
"12820","347782","-11.1467","-4.12293","-4.19943","8.7002","4.07077","13.4089","0","0","0"
"12821","646576","-0.273871","-3.00624","-0.639952","0.376308","2.97745","6.089755","0","0","0"
"12822","632365","-1.15473","-0.797742","-0.0872251","1.15736","0.788812","1.6202","0","0","0"
"12823","359642","-0.1415","-0.2428","-0.1948","0.449","-0.02816","0.402","0","0","0"
"12824","359640","0.1345","-0.3505","-0.02204","0.3435","-0.1415","0.2107","0","0","0"
"12825","315767","-0.7211","-0.805","-0.02576","1.068","0.8155","1.058","0","0","0"
"12826","254420","-0.4424","-0.3704","0.006691","0.3938","0.4117","1.755","0","0","0"
"12827","306211","-63.2141","-66.092","-12.09","64.4306","58.0229","65.3188","0","0","0"
"12828","165599","-3.953","-5.29033","-3.63432","4.78605","7.64927","18.3081","0","0","0"
"12829","631536","-0.709176","-2.34157","-0.0651769","1.77024","1.64727","2.60084","0","0","0"
"12831","336473","-18.5142","-12.1668","-0.177605","10.4314","19.7856","12.3621","0","0","0"
"12838","613222","-0.546834","-3.618727","-0.206316","0.543403","3.626194","12.06233","0","0","0"
"12839","625178","-0.760313","-1.81764","-0.057966","2.15129","2.70707","6.01501","0","0","0"
"12840","625180","-3.60893","-1.09746","-0.0527344","3.16509","0.656541","0.858877","0","0","0"
"12841","631539","-4.303128","-5.986038","0.000434","3.101624","5.74503","10.99892","0","0","0"
"12842","194923","-0.3379","-1.256","0.09492","2.754","1.794","3.451","0","0","0"
"12843","652526","-59.71174","-20.89449","-16.88483","46.13419","20.64559","58.32896","0","0","0"
"12884","144922","-0.3068","-0.07202","-0.3343","1.092","0.05901","0.3642","0","0","0"
"12905","635342","-1.25","-1.25","-0.260525","1.25","1.25","1.102901","0","0","0"
"12906","635344","-1.258819","-1.258819","-0.260525","1.258819","1.258819","1.102901","0","0","0"
"12907","635337","-1.25","-1.25","-0.43201","1.25","1.25","1.274386","0","0","0"
"12908","652561","-2.633947","-0.948919","-0.012816","2.633947","0.948919","2.111287","0","0","0"
"12909","651861","-2.13101","-2.3412","-0.29354","2.81133","2.77591","1.77981","0","0","0"
"12961","219229","-1.016","-6.082","-5.971","0.7994","6.001","5.781","0","0","0"
"12982","243773","-20.94","-6.957","-7.71","10.29","6.773","7.872","0","0","0"
"12983","607022","-4.663764","-6.020738","-0.2858017","4.663764","6.020738","4.267739","0","0","0"
"12984","607277","-4.663764","-6.020738","-0.2858017","4.663764","6.020738","5.844107","0","0","0"
"12986","534613","-0.378169","-0.49053","-0.643141","0.286107","0.468568","0.218145","0","0","0"
"12987","465084","-2.687","-3.579","-0.1424","3.231","1.269","7.196","0","0","0"
"12988","465083","-2.686743","-2.565826","-0.1166014","1.715144","2.603648","0.9012087","0","0","0"
"12989","588452","-4.251941","-1.419338","-1.723609","1.313436","1.399839","4.898707","0","0","0"
"12990","203580","-18.44","-19.98","-2.007","15.87","13.81","69.22","0","0","0"
"12991","615757","-0.77872","-0.774979","-0.105618","0.77872","0.774979","3.327445","0","0","0"
"12992","327919","-2.372","-2.306","-0.09285","2.623","2.96","0.5666","0","0","0"
"12997","575563","-8.01604","-6.15328","-0.226511","0.944719","1.94914","1.90463","0","0","0"
"13038","529195","-2.59809","-2.83067","-0.0370524","1.99879","2.92435","5.25295","0","0","0"
"13039","526381","-1.28229","-1.42083","-0.0918324","0.786507","1.43657","3.21051","0","0","0"
"13040","655661","-1.42446","-0.57907","-0.436272","1.53796","0.352882","3.03334","0","0","0"
"13041","195782","-9.635","-13.8","-1.871","9.337","13.56","15.94","0","0","0"
"13042","466137","-17.02","-17.07","-6.806","17.02","16.93","6.933","0","0","658"
"13044","309383","-2.478","-2.78","-0.636","2.541","2.355","22.83","0","0","0"
"13045","326570","-2.358","-2.53","-0.636","2.301","2.585","23.67","0","0","0"
"13047","620837","-7.56382","-4.41995","-21.4734","5.24287","4.20874","5.6857","0","0","0"
"13068","655685","-20.22758","-13.4211","-0.026776","2.426122","13.51611","52.25593","0","0","0"
"13069","304698","-0.09456","-0.09351","0.0007862","0.09497","0.101","0.6264","0","0","0"
"13070","342407","-0.4378","-0.4374","-0.7373","0.4403","0.4407","0.4169","0","0","0"
"13072","577515","-3.60292","-6.15234","-0.647524","3.60292","5.79197","9.1349","0","0","0"
"13074","655687","0","0","0","0","0","0","0","0","0"
"13075","577339","-1.338485","-1.344551","0.003970623","1.350528","1.34339","2.369145","0","0","0"
"13138","651027","-1.134525","-2.33076","-0.127886","1.123194","2.00944","3.098714","0","0","0"
"13139","320482","-0.7927","-0.6666","-0.417","0.7797","0.9981","5.623","0","0","0"
"13140","195591","-3.427","-3.067","0","3.703","3.372","0.1456","0","0","0"
"13161","195587","-9.666","-7.646","0.02419","10.31","7.665","0.796","0","0","0"
"13162","199107","-1.626","-1.745","-0.01502","1.628","1.826","0.2671","0","0","0"
"13185","242977","-1.073","-0.8927","0.01493","0.8239","0.8807","6.363","0","0","0"
"13186","402205","-2.33273","-2.39465","-1.0196","2.3581","2.37262","8.76215","0","0","0"
"13187","242978","-0.0528175","-0.892694","-2.12873","0.620517","0.911465","1.17281","0","0","0"
"13188","534982","-0.387086","-0.427351","-0.00344477","0.379886","0.372378","2.65787","0","0","0"
"13189","651016","-0.0773578","-0.859498","-0.0019029","0.163154","0.85349","0.94503","0","0","0"
"13190","321849","-0.08758","-0.9076","-0.8682","0.08758","0.9076","0.8682","0","0","0"
"13191","604713","-1.41467","-2.95196","-0.00741393","2.77481","2.97385","4.41693","0","0","0"
"13192","531399","-0.28917","-0.800111","-0.132682","0.304064","0.803663","2.2014","0","0","0"
"13213","126009","-0.934045","-0.852837","-0.424595","1.09871","0.966252","3.41299","0","0","0"
"13215","656602","-7.45891","-18.781","-10.0132","24.2649","20.4241","14.8696","0","0","0"
"13257","189805","-0.6684","-0.6486","-0.0662","0.5903","0.7698","1.235","0","0","0"
"13259","409632","-0.5432","-0.5599","-0.004918","0.5563","0.5767","0.3922","0","0","0"
"13327","588284","-0.373621","-0.259751","-0.00244512","0.375168","0.243032","0.380029","0","0","0"
"13328","588287","-0.486388","-0.330378","-0.00244512","0.491899","0.32447","0.390238","0","0","0"
"13350","609830","-3.16908","-5.82254","-0.865085","1.01861","5.68297","3.63167","0","0","0"
"13361","378577","-2.399","-3.276","-0.475","2.449","3.349","4.577","0","0","0"
"13365","244059","-2.498","-3.393","-3.146","1.554","3.989","3.926","0","0","0"
"13366","240830","-0.2802818","-0.3353188","-0.0429737","0.280684","0.3968652","0.4934014","0","0","0"
"13367","198091","0.2023","-2.811","0","2.514","2.868","8.607","0","0","0"
"13370","364645","-0.935","-0.3888","-0.01352","0.935","0.3888","0.204","0","0","0"
