Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7_0,Unknown7_1,Unknown7_2,Unknown7_3,Unknown7_4,Unknown7_5,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27
"4580","1","18","12","1","0","0","0","-0.768711","-0.722571","0.305352","1.109712","0.854606","2.792001","1","1","0","0","0","0","0","0","1","0","12291","604721","0","3","5","0","0","0","0","0"
"4581","1","18","12","1","0","0","0","-0.591956","-0.774163","0.305352","0.504414","0.891763","3.204545","1","1","0","0","0","0","0","0","1","0","12291","604723","0","3","5","0","0","0","0","0"
"4582","1","18","12","1","0","0","0","-0.591956","-0.774163","0.305352","0.566278","0.891763","3.114615","1","1","0","0","0","0","0","0","1","0","12291","604725","0","3","5","0","0","0","0","0"
"4583","1","18","12","1","0","0","0","-0.7157","-0.751083","0.305352","0.556383","1.023561","2.776107","1","1","0","0","0","0","0","0","1","0","12291","604727","0","3","5","0","0","0","0","0"
"4585","1","18","12","1","0","0","0","-1.791548","-1.644874","-0.004181","1.793547","1.624379","0.669442","1","1","0","0","0","0","0","0","1","0","0","605598","0","3","4","0","0","0","0","0"
"4586","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","605596","0","3","4","0","0","0","0","0"
"4587","1","18","12","1","0.6111111","2.031278","0","0","0","0","0","0","0","1","1","0","0","0","0","5","0","1","0","12299","353152","0","17","4","0","0","0","0","0"
"4588","1","18","12","1","0.6111111","2.031278","0","0","0","0","0","0","0","1","1","0","0","0","0","1.5","0","1","0","12299","353152","0","17","4","0","0","0","0","0"
"4589","1","18","12","1","0.6111111","2.031278","0","-0.942843","-1.019609","1.571415","1.227109","1.019611","2.240655","1","1","0","0","0","0","0","0","1","0","4115","615450","1","9","4","0","0","0","194","0"
"4590","1","18","12","1","0.6111111","2.031278","-0.0128376","-1.256161","-1.208393","-0.000996","1.119093","1.211044","4.277266","1","1","0","0","0","0","0","0","1","0","2048","616005","1","17","5","0","0","0","4154","0"
"4591","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","394982","4","3","4","0","0","0","2519","0"
"4592","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","615503","4","3","4","0","0","0","0","0"
"4593","1","0","0","0","0","0","0","-0.255774","-0.383267","-0.244201","0.25721","0.374599","0.175734","1","1","0","0","0","0","0","0","1","2","0","617127","0","3","4","0","0","0","4361","0"
"4594","1","18","12","1","0.6111111","2.031278","0","-1.187925","-1.701141","0.696227","1.408945","1.778403","5.956542","1","1.5","0","0","0","0","2.5","0","1","0","12288","571878","0","3","4","0","0","0","4006","0"
"4596","1","18","12","1","0.425389","0.6073266","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","536480","0","3","4","0","0","0","0","0"
"4597","1","18","12","1","0.6111111","2.031278","0","-4.287974","-4.065543","-0.003253","4.37234","4.15826","8.181499","1","1","0","0","0","0","0","0","1","0","4129","635346","2","17","8","0","29","0","4152","0"
"4598","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","254568","4","3","4","0","0","0","0","0"
"4599","1","18","12","1","0.6111111","2.031278","0","-1.562996","-1.029944","-0.05619","1.530401","0.976417","3.411724","1","1","0","0","0","0","0","0","1","0","0","618789","0","17","4","0","0","0","4153","0"
"4600","1","3","3","1","0.6111111","2.031278","0.6986748","-1.237937","-1.149188","-0.01804299","1.373883","1.257003","1.507817","1","1","0","0","0","0","0","0","1","0","4096","463776","1","1","6","0","0","0","4146","0"
"4601","1","18","12","1","0.6111111","2.031278","0.987214","-0.652405","-1.005362","-0.019846","0.973032","1.000113","2.585702","1","1","0","0","0","0","0","0","1","0","0","577035","1","1","1","0","0","0","4118","38"
"4602","1","4","3","1","0","0","0","0","0","0","0","0","0","1","0.5","0","0","0","0","0","0","1","0","4096","588448","0","1","7","0","0","0","114","0"
"4603","1","18","12","1","0","0","0","-0.577349","-0.712273","-0.035528","0.792241","0.720269","1.209305","1","1","0","0","0","0","0","0","1","0","0","620837","0","17","4","0","0","0","0","0"
"4604","1","18","12","1","0.8302345","8.894171","0","-0.380648","-1.276011","-1.608563","0.37528","1.260872","1.597663","1","1","0","0","0","0","0","0","1","2","4115","193528","1","5","4","0","0","0","194","0"
"4605","1","18","12","1","0.6111111","2.031278","1.448125","-1.875814","-0.545239","-0.067016","0.92615","0.617317","2.073515","1","1","0","0","0","0","0","0","1","0","4096","576504","0","1","7","0","0","22","0","0"
"4606","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","621327","0","17","4","0","0","0","0","0"
"4607","1","18","12","1","8.447975","3.423145","0","-6.071256","-2.402501","-0.137982","2.746433","2.400948","3.421233","1","1","0","0","0","0","0","0","1","0","4099","614178","0","9","4","0","0","0","2587","0"
"4608","1","18","12","1","0.6111111","2.031278","0","-2.004332","-1.814779","-0.025013","1.763079","1.240432","2.565634","1","1","0","0","0","0","0","0","1","0","8192","612068","0","1","4","0","0","0","4083","0"
"4609","1","18","12","1","1.925153","1.061824","0","-0.943262","-0.943262","-0.000203","0.943262","0.943262","1.034785","1","1","0","0","0","0","0","0","1","0","0","536477","0","3","4","0","0","0","0","0"
"4610","1","18","12","2","0.6111111","2.031278","0","-9.12484","-6.441413","-0.2544889","5.032122","5.004902","5.683213","0.4","4","0","0","0","0","0","0","1","6","0","577443","2","3","5","0","0","0","4100","0"
"4611","1","18","12","1","1.248713","1.165268","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","532563","1","3","4","0","0","0","0","0"
"4612","1","18","12","1","1.651178","1.879525","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","614203","0","19","4","0","0","0","0","0"
"4613","1","18","12","1","0","0","0","-1.34668","-1.2932","-0.1206136","1.369947","1.35357","2.637594","1","1","0","0","0","0","0","0","1","0","0","201124","0","3","4","0","0","0","0","0"
"4614","1","18","12","1","0.6111111","2.031278","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","202390","0","3","4","0","0","0","0","0"
"4615","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","528647","0","3","4","0","0","0","0","0"
"4616","1","18","12","1","8.823069","4.206227","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","524458","1","3","4","0","0","0","2637","0"
"4617","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","528619","0","3","4","0","0","0","0","0"
"4618","1","18","12","1","0.6111111","2.031278","1.52217","-1.96699","-0.684804","-0.18596","0.92615","0.734819","2.073515","1","1","0","0","0","0","0","0","1","0","4098","645139","0","3","7","0","0","0","4255","0"
"4619","1","18","12","1","0.6111111","2.031278","1.435281","-1.813078","-0.652872","-4.3E-05","1.009431","0.665555","2.157734","1","1","0","0","0","0","0","0","1","0","4096","645135","0","1","7","0","0","0","4299","0"
"4620","1","7","6","1","0.6111111","2.031278","0","-0.297778","-0.462236","-9.2E-05","0.229526","0.462008","1.368407","1","1","0","0","0","0","0","0","0","0","0","625293","0","1","1","0","0","0","4012","0"
"4621","1","18","12","1","0.6111111","2.031278","1.44705","-4.192412","-4.299594","0.146475","3.932012","4.635801","3.57177","1","1","0","0","0","0","0","0","1","0","4096","371932","0","1","4","0","0","0","183","0"
"4622","1","18","12","1","10.34235","4.505191","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","8192","574858","0","3","4","0","0","0","2657","0"
"4623","1","18","12","1","0","0","0","-300.8483","-607.8962","-320.9034","110.4088","52.11564","56.61583","1","1","0","0","0","0","0","0","1","0","0","622881","3","1","4","0","0","23","0","0"
"4624","1","18","12","1","0","0","0","-300.8483","-52.11564","-320.9034","110.4088","607.8962","56.61583","1","1","0","0","0","0","0","0","1","0","0","622883","3","1","4","0","0","23","0","0"
"4625","1","18","12","1","2.898048","1.040415","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","533073","0","3","4","0","0","0","0","0"
"4626","1","18","12","1","0.6111111","2.031278","1.718876","-2.865254","-1.045714","-0.03449094","1.154115","1.042794","1.574784","1","1","0","0","0","0","0","0","1","0","4096","625899","3","3","6","0","0","0","171","0"
"4627","1","18","12","1","0.6111111","2.031278","0","-4.931448","-2.461579","-0.408011","2.832307","2.241957","2.851859","1","1","0","0","0","0","0","0","0.5","0","0","577134","0","3","1","0","0","0","4128","0"
"4629","1","18","12","1","0.5497703","0.5700862","0","-0.195205","-0.216234","-0.004005","0.195205","0.216234","0.230604","1","1","0","0","0","0","0","0","1","0","8192","610161","0","3","4","0","0","0","2657","0"
"4630","1","18","12","1","2.224293","1.242956","0","0","0","0","0","0","0","1","1","0","0","0","0","4.5","0","1","0","3","198708","1","3","4","0","0","0","1608","0"
"4631","1","18","12","1","3.955374","0.7613167","0","0","0","0","0","0","0","1","1","0","0","0","0","4.5","0","1","0","3","198711","1","3","4","0","0","0","1608","0"
"4632","1","18","12","1","4.554959","1.239392","0","0","0","0","0","0","0","1","1","0","0","0","0","4.5","0","1","0","3","198714","1","3","4","0","0","0","1608","0"
"4633","1","18","12","1","8.340094","1.655487","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","305603","0","3","4","0","0","0","0","0"
"4634","1","18","12","1","15.08972","8.592718","0","0","0","0","0","0","0","0.31","0.31","1","0","0","0","0","0","1","0","12288","242875","1","3","4","0","0","0","0","0"
"4635","1","18","12","1","0.6111111","2.031278","0","-77.08407","-60.71512","-76.14711","36.95852","63.64141","42.87707","1","1","10","0","0","0","0","0","1","0","12288","387851","4","3","4","0","0","0","3261","0"
"4636","1","18","12","1","0.6111111","2.031278","1.30095","0","0","0","0","0","0","1","1","3","0","0","0","4.5","0","1","0","3","124640","1","3","4","0","0","0","1608","0"
"4637","4.5","18","12","1","0.6111111","2.031278","-0.0128376","-0.739573","-1.071186","-0.000996","0.763305","0.696487","3.080006","1","1","0","0","0","0","0","0","1","0","0","657794","1","17","5","0","0","0","4162","171"
"4638","1","36","24","3","0.6111111","2.031278","1.30095","0","0","0","0","0","0","1","1","0","0","0","0","4.5","0","1","0","3","124640","1","3","3","0","0","0","1608","0"
"4639","1","18","12","1","0.6111111","2.031278","2.780033","-9.12484","-6.441413","-0.2544889","5.032122","5.004902","6.129944","1","1","0","0","0","0","0","0","1","4.5","4096","587703","0","3","5","0","0","0","4102","0"
"4641","1","18","12","1","0.6111111","2.031278","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","436512","0","3","4","0","0","0","2624","0"
"4642","1","18","12","1","2.797825","9.232997","0","-1.281492","-5.858614","-0.374373","1.281492","5.858614","8.181526","1","1","0","0","0","0","0","0","1","0","0","538759","0","3","4","0","0","0","0","0"
"4643","1","18","12","1","0.6111111","2.031278","0","-5.909508","-3.889476","0.115993","4.431607","3.889476","4.598958","1","1","2","2","-1","0","0","0","1","0","8227","574852","0","19","4","0","0","0","2951","0"
"4644","1","18","12","1","3.067385","3.00774","0","-1.465311","-2.445609","-0.015838","1.602847","2.435125","3.006897","1","1","2","2","-1","0","0","0","1","0","8227","577652","0","19","4","0","0","0","0","0"
"4645","1","18","12","1","0.6111111","2.031278","0","-0.947617","-1.487303","0.540702","0.623821","1.50391","2.378636","0.6","1","5","0","0","0","0","0","1","0","12298","357812","0","1","1","0","0","0","3146","0"
"4646","1","18","12","1","0.6111111","2.031278","2.766528","-9.124839","-6.441414","-0.2544879","5.14492","5.004901","6.129944","1","1","0","0","0","0","0","0","1","4.5","4096","651718","0","3","5","0","0","0","4102","0"
"4647","1","18","12","1","1.634504","1.807074","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","531170","0","3","4","0","0","0","0","0"
"4650","1","18","12","1","2.984725","51.06972","0","-4.368212","-13.4211","-0.026776","2.341697","13.51611","51.30561","1","1","0","0","0","0","0","0","1","0","12288","612922","4","3","4","0","0","0","0","0"
"4651","1","18","12","1","0.8603927","2.708448","0","-0.466639","-0.824103","-8.8E-05","0.414732","0.529248","2.70774","1","1","0","0","0","0","0","0","1","0","12288","608677","1","3","4","0","0","0","0","0"
"4652","1","18","12","1","0.8462352","2.825115","0","-0.507467","-0.442861","0","0.444233","0.443676","2.892464","1","1","0","0","0","0","0","0","1","0","12288","605453","1","3","4","0","0","0","0","0"
"4653","1","18","12","1","1.698726","2.665612","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","605456","1","3","4","0","0","0","0","0"
"4654","1","18","12","1","0.9671664","3.113532","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","607516","1","3","4","0","0","0","0","0"
"4655","1","18","12","1","18.93602","28.97275","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","571811","1","3","4","0","0","0","0","0"
"4656","1","18","12","1","1.634504","1.807074","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","531082","0","3","4","0","0","0","0","0"
"4658","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","200310","0","20","4","0","0","0","2595","0"
"4659","1","18","12","1","2.819556","5.997721","0","-1.371173","-1.371173","-3.865079","1.371173","1.371173","1.487032","1","1","0","0","0","0","0","0","1","0","0","627483","0","3","4","0","0","0","0","0"
"4660","1","18","12","1","4.236532","6.962101","0","-2.257707","-2.257706","-0.081861","2.257705","2.257707","8.017993","1","1","0","0","0","0","0","0","1","0","0","590698","0","19","4","0","0","0","0","0"
"4661","1","18","12","1","2.364688","23.581","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","604451","0","11","4","0","0","0","0","0"
"4664","1","18","12","1","0.6111111","2.031278","0","-1.767951","-1.325221","-0.125257","2.046106","1.329089","2.052677","1","1","0","0","0","0","0","0","1","0","4112","629121","1","1","7","0","0","0","3022","0"
"4665","1","18","12","1","0.6111111","2.031278","0","-1.778376","-1.325221","-0.168083","1.921261","1.32909","2.084555","1","1","0","0","0","0","0","0","1","0","4112","629136","1","1","7","0","0","0","3022","0"
"4666","1","18","12","1","0.6111111","2.031278","0","-1.767951","-1.325221","-0.074142","1.858239","1.329089","2.052678","1","1","0","0","0","0","0","0","1","0","4112","629150","1","1","7","0","0","0","3022","0"
"4667","1","18","12","1","0.6111111","2.031278","0","-1.767951","-1.325221","-0.125257","2.046106","1.329089","2.052678","1","1","0","0","0","0","0","0","1","0","4112","629107","1","1","7","0","0","0","3022","0"
"4668","1","18","12","1","0.6111111","2.031278","1.24137","-2.717952","-0.8991688","-0.03738788","1.264412","0.9690472","1.73478","1","1","0","0","0","0","0","0","1","0","4112","628202","1","1","7","0","0","0","5143","0"
"4669","1","18","12","1","0.6111111","2.031278","1.24137","-2.805408","-0.932815","-0.040336","1.264412","0.995817","1.670053","1","1","0","0","0","0","0","0","1","0","4096","628230","1","1","7","0","0","0","5143","0"
"4670","1","18","12","1","0.6111111","2.031278","1.24137","-2.717952","-0.899169","-0.040336","1.210592","0.969047","1.667147","1","1","0","0","0","0","0","0","1","0","4096","628243","1","1","7","0","0","0","5143","0"
"4671","1","18","12","1","0.6111111","2.031278","1.24137","-2.717952","-0.899169","-0.037387","1.264412","0.969047","1.781996","1","1","0","0","0","0","0","0","1","0","4096","628255","1","1","7","0","0","0","5143","0"
"4672","1","18","12","1","0.6111111","2.031278","1.34669","-1.140946","-1.811307","-0.070724","0.914397","1.81702","3.237709","1","1","0","0","0","0","0","0","1","0","128","629453","1","3","5","0","0","0","2096","0"
"4675","1","18","12","1","0.6111111","2.031278","1.34669","-1.140945","-1.811307","-0.070724","0.914397","1.81702","3.968976","1","1","0","0","0","0","0","0","1","0","128","629427","1","3","5","0","0","0","2095","0"
"4676","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","606698","2","3","4","0","0","0","2640","0"
"4678","1","18","12","1","1.397784","1.101719","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","201087","0","3","4","0","0","0","0","0"
"4679","1","18","12","1","0.6111111","2.031278","-0.0128376","-0.861033","-0.664188","-0.000996","0.692149","0.696487","2.786067","1","1","0","0","0","0","0","0","1","0","0","631025","1","17","5","0","0","0","4151","171"
"4680","1","6","4","1","0.6111111","2.031278","0","-2.11076","-2.206701","-0.01797873","3.884322","2.203924","2.05988","1","1","0","0","0","0","0","0","1","0","4098","234519","0","2","1","0","0","0","2780","0"
"4681","1","18","12","1","0.6111111","2.031278","0","-3.277308","-7.403505","-0.225688","6.351765","7.966017","13.94419","0.8","0.5","0","0","0","0","0","0","1","0","0","340028","0","3","1","0","0","0","2748","0"
"4682","1","18","12","1","8.823069","4.206227","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","629746","1","3","4","0","0","0","2637","0"
"4684","1","18","12","1","1.807074","1.634504","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","4","115","531103","1","3","4","0","0","0","0","0"
"4686","1","18","12","1","0.6111111","2.031278","0","-3.793034","-0.805057","0.175711","1.415302","0.769915","4.661267","1","1","0","0","0","0","0","0","1","0","4097","630614","0","1","4","0","0","0","0","0"
"4687","1","18","12","1","0.6111111","2.031278","0","-3.793034","-0.7479","0.522419","1.030252","0.507987","4.661272","1","1","0","0","0","0","0","0","1","0.75","4096","630609","0","3","5","0","0","0","4248","0"
"4688","1","18","12","1","0.6111111","2.031278","0","-3.793034","-0.805057","0.175711","1.415302","0.769915","4.661267","1","1","0","0","0","0","0","0","1","4.5","4096","630614","0","3","5","0","0","0","4249","0"
"4689","1","12","10","1","0.6111111","2.031278","0","-0.561973","-0.5819489","-0.01299056","0.3821452","0.566642","2.092667","1","1","0","0","0","0","0","0","1","0","2052","119940","1","1","1","0","0","0","0","0"
"4691","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","537743","0","3","4","0","0","0","2904","0"
"4692","1","18","12","1","0.6111111","2.031278","1.241372","-2.718545","-0.999087","-0.022025","1.065808","0.723356","1.445278","1","1","0","0","0","0","0","0","1","0","4112","632248","1","1","7","0","0","0","4093","0"
"4693","1","12","10","1","0.6111111","2.031278","1.00821","-0.233462","-0.392542","-0.003772","0.387415","0.400041","1.80739","1","1","0","0","0","0","0","0","1","0","2052","624385","1","7","1","0","0","0","58","0"
"4694","1","18","12","1","0.9350796","0.911459","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","198068","0","3","4","0","0","0","0","0"
"4696","3.5","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","4","0","1","0","12288","643257","2","11","4","0","0","0","0","0"
"4700","1","18","12","1","0.6111111","2.031278","0","-4.287974","-4.065543","-0.003253","4.37234","4.15826","8.181499","1","1","0","0","0","0","0","0","1","0","4129","635346","2","17","8","0","0","0","4152","0"
"4702","1","18","12","1","1.634504","1.807074","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","4","115","531170","1","3","4","0","0","0","0","0"
"4705","1","18","12","1","0.6111111","2.031278","1.375894","-0.544271","-0.862048","0.002603","0.641409","0.770093","2.538289","1","1","0","0","0","0","0","0","1","0","0","638542","0","1","5","0","0","0","4084","39"
"4706","1","18","12","1","0","0","1.375894","-0.544271","-0.779704","0.002603","0.758753","0.697824","2.481175","1","1","0","0","0","0","0","0","1","0","0","638032","0","1","5","0","0","0","4084","39"
"4707","1","18","12","1","0.6111111","2.031278","1.375894","-0.544271","-0.913854","0.002603","0.631582","0.794714","2.625324","1","1","0","0","0","0","0","0","1","0","0","637980","0","1","5","0","0","0","4084","39"
"4708","1","18","12","1","3.828304","8.275577","0","-2.090329","-3.033909","-0.525072","1.984207","3.208791","8.576377","1","1","0","0","0","0","0","0","1","4","115","532506","1","3","4","0","0","0","0","0"
"4711","1","18","12","2","0.6111111","2.031278","2.766528","-9.12484","-6.441413","-0.2544889","5.144922","5.004902","5.683213","0.4","4","0","0","0","0","0","0","1","4","0","643987","0","3","4","0","0","0","4238","0"
"4712","1","18","12","2","0.6111111","2.031278","2.766528","-9.12484","-6.441413","-0.2544889","5.144922","5.004902","5.683213","0.4","4","0","0","0","0","0","0","1","4","12288","643987","0","3","4","0","0","0","4100","0"
"4713","1","18","12","1","0.6111111","2.031278","0","-1.489279","-1.419095","-0.017864","1.507701","1.397357","2.984621","1","1","0","0","0","0","0","0","1","0","0","615501","0","11","4","0","0","0","0","0"
"4716","1","18","12","1","26.44498","0.9740149","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","586964","0","3","4","0","0","0","2595","0"
"4718","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","644363","0","9","4","0","0","0","0","0"
"4719","1","18","12","1","1.651178","2.767759","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","614205","0","19","4","0","0","0","0","0"
"4720","1","18","12","1","1.651178","1.879525","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","614203","0","11","4","0","0","0","0","0"
"4729","1","18","12","1","0.6111111","2.031278","0.575688","-1.5166","-0.876278","0.185626","1.685147","0.926877","2.234386","1","1","0","0","0","0","0","0","1","0","12315","646321","0","3","4","0","0","0","0","0"
"4730","1","18","12","1","3.138851","2.379862","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12291","307938","0","19","0","0","0","0","2606","0"
"4734","1","0","0","0","0.6111111","2.031278","2.83406","-2.525704","-3.53743","1.029646","2.41267","3.384172","6.908318","1","2","0","0","0","0","0","0","1","6","4099","123939","1","2","4","0","0","0","2297","0"
"4736","1","18","12","1","0.5555556","0.022848","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","591838","0","3","4","0","0","0","0","0"
"4737","1","18","12","1","4.085986","3.581741","0","-2.124322","-2.124322","-0.013076","2.124322","2.124322","3.638776","1","1","0","0","0","0","0","0","1","0","8192","628701","0","11","4","0","0","0","2657","0"
"4738","1","18","12","1","4.085986","3.581741","0","-4.858933","-4.858933","-3.847412","4.858933","4.858933","5.870454","1","1","0","0","0","0","0","0","1","0","8192","615618","0","11","4","0","0","0","2657","0"
"4739","0.5","18","12","1","4.085986","3.581741","0","-4.858933","-4.858933","-3.847412","4.858933","4.858933","5.870454","1","1","0","0","0","0","0","0","1","0","8192","615618","0","11","4","0","0","0","2657","0"
"4740","1","18","12","1","0.6111111","2.031278","1.74318","0","0","0","0","0","0","1","1","0","0","0","0","2.5","0","1","0","4096","309900","0","3","4","0","0","0","3015","0"
"4741","1","18","12","1","1.146107","1.571907","0","-0.542475","-0.526916","-0.001679","0.540303","0.549057","1.425869","1","1","0","0","0","0","0","0","1","0","12288","623767","0","3","4","0","0","0","2845","0"
"4742","1","18","12","1","1.146107","1.571907","0","-0.542475","-0.526916","-0.001679","0.540303","0.549057","1.425869","1","1","0","0","0","0","0","0","1","0","12288","623817","0","3","4","0","0","0","2845","0"
"4743","1","18","12","1","1.146107","1.571907","0","-0.542475","-0.526916","-0.001679","0.540303","0.549057","1.425869","1","1","0","0","0","0","0","0","1","0","12288","623814","0","3","4","0","0","0","2845","0"
"4744","1","18","12","1","0","0","0","-4.971565","-4.86136","-4.853104","4.769651","4.879862","4.888113","1","1","0","0","0","0","0","0","1","0","0","646976","0","3","4","0","0","0","0","0"
"4747","1","12","10","1","0.6111111","2.031278","1.00264","-0.228503","-0.340673","-0.000625","0.26098","0.351118","1.897873","1","1","0","0","0","0","0","0","1","0","0","646095","0","3","4","0","0","0","4511","0"
"4748","1","18","12","1","0.6111111","2.031278","0","-0.840845","-1.675394","0.251379","1.742877","1.699277","4.921566","1","1","0","0","0","0","0","0","1","0","3","647858","1","3","0","0","0","0","4171","0"
"4749","1","18","12","1","0.6111111","2.031278","0","-3.990919","-1.671837","-0.99806","3.08344","1.796351","4.067264","1","1","0","0","0","0","0","0","1","0","12288","400775","2","11","4","0","0","0","3205","0"
"4750","1","7","6","1","0.6111111","2.031278","0","-0.441762","-0.463103","0.01205","0.254777","0.46281","1.444261","1","1","0","0","0","0","0","0","0","0","0","647984","0","1","1","0","0","0","4229","0"
"4751","1","18","12","1","0.6111111","2.031278","0","-4.287975","-4.065543","-0.003254175","4.372341","4.158259","8.181499","1","1","15","5","5","0","0","0","1","0","4129","613599","2","17","8","0","0","0","4152","0"
"4752","1","18","12","1","0.6111111","2.031278","-0.0128376","-0.861033","-0.664188","-0.000996","0.692149","0.696487","2.786067","1","1","3","0","0","0","0","0","1","0","0","631025","1","17","5","0","0","0","4151","171"
"4754","1","18","12","1","0.6111111","2.031278","0.0821","-3.905596","-1.324702","-0.159038","2.958493","1.313752","2.411347","1","1","0","0","0","0","0","0","1","0","12315","646574","0","3","0","0","0","0","2579","0"
"4756","1","18","12","1","0.6111111","2.031278","0","-4.287975","-4.065544","0.051765","4.352874","4.148983","8.181499","1","1","0","0","0","0","0","0","1","0","4129","646055","0","17","8","0","0","0","4152","0"
"4757","1","18","12","1","0.6111111","2.031278","1.036183","-2.01273","-1.919257","-0.787446","1.812881","1.906353","3.050815","1","1","0","0","0","0","0","0","1","0","0","643354","1","1","4","0","0","0","0","0"
"4758","1","18","12","2","0.6111111","2.031278","0","-9.12484","-6.441413","-2.746536","6.966221","5.688228","8.552454","0.4","4","0","0","0","0","0","0","1","0","12288","648296","2","3","5","0","0","0","4101","0"
"4759","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","532115","4","3","4","0","0","0","2519","0"
"4760","1","18","12","1","0.6111111","2.031278","0","-0.864586","-1.019444","-0.002322","0.413579","0.940355","2.632638","1","1","0","0","0","0","0","0","1","0","8192","648647","1","1","1","0","0","0","4180","0"
"4761","1","18","12","1","0.6111111","2.031278","0.410099","-0.259919","-0.382034","-0.002125","0.165722","0.388049","1.020944","1","1","0","0","0","0","0","0","1","1","0","642361","0","3","4","0","0","0","2600","0"
"4762","1","18","12","1","0.6969731","9.903568","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","352999","1","3","4","0","0","0","0","0"
"4763","1","18","12","1","3.852333","2.485697","0","-2.548836","-1.283603","-0.001548","1.587501","1.281358","2.910843","1","1","0","0","0","1","0","0","1","0","8192","603500","0","19","4","0","0","0","2657","0"
"4764","1","18","12","1","0","0","0","-0.243129","-0.223422","-0.023603","0.248237","0.286076","0.601253","1","1","0","0","0","0","0","0","1","0","12288","244270","1","19","4","0","0","0","2994","0"
"4765","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","511116","1","19","4","0","0","0","2994","0"
"4766","1","18","12","1","0.6111111","2.031278","0","-14.24933","-4.836872","10.95317","0.906483","5.825404","21.27387","1","1","0","0","0","0","0","0","1","0","12288","593614","1","9","4","0","0","0","2963","0"
"4767","1","18","12","1","0.6111111","2.031278","1.375894","-1.286087","-1.039525","0.002602","0.724733","0.860822","2.829808","1.5","1","0","0","0","0","0","0","1","0","0","576676","0","1","6","0","0","0","4084","39"
"4768","1","18","12","1","0.6111111","2.031278","0","-0.8070936","-2.715202","-0.004214601","1.692165","2.492914","5.313182","1","1","0","0","0","0","0","0","1","0","0","125869","1","2","4","0","0","0","4289","0"
"4769","1","18","12","1","0.6111111","2.031278","1.375894","-1.286087","-1.039525","0.002602","0.724733","0.860822","2.829808","1","1","0","0","0","0","0","0","1","0","0","576676","0","1","5","0","24","23","4084","39"
