Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2
"6006","0","0","1645","0"
"6007","1","1","1645","1"
"6008","0","0.9893048","1646","0"
"6020","98","664","1648","0"
"6021","99","684","1648","1"
"6022","100","689","1648","2"
"6023","109","779","1648","3"
"6033","1","0.9625667","1646","1"
"6035","1","0.3262032","1649","0"
"6038","0","1","1650","0"
"6039","1","1.016043","1650","1"
"6041","0","1","1651","0"
"6042","1","1.016043","1651","1"
"6044","0","0","1652","0"
"6045","1","1","1652","1"
"6046","0","2.486631","1653","0"
"6047","0","0","1654","0"
"6048","0.3","0","1654","1"
"6049","0.7","1","1654","2"
"6050","1","1","1654","3"
"6051","0","0","1656","0"
"6052","0.09454545","0","1656","1"
"6053","1","1","1656","2"
"6054","0","1","1657","0"
"6055","0.8","1","1657","1"
"6056","1","0","1657","2"
"6057","0","1","1658","0"
"6058","0.8","1","1658","1"
"6059","1","0","1658","2"
"6060","0","1","1659","0"
"6061","0.8","1","1659","1"
"6062","1","0","1659","2"
"6063","0","1","1660","0"
"6064","0.8","1","1660","1"
"6065","1","0","1660","2"
"6066","0","1","1661","0"
"6067","0.8","1","1661","1"
"6068","1","0","1661","2"
"6069","0","1","1662","0"
"6070","0.8","1","1662","1"
"6071","1","0","1662","2"
"6072","0","0","1663","0"
"6073","0.01","0","1663","1"
"6074","1","1","1663","2"
"6075","0","0","1664","0"
"6076","0.02","0","1664","1"
"6077","1","1","1664","2"
"6078","0","0","1665","0"
"6079","0.03","0","1665","1"
"6080","1","1","1665","2"
"6081","0","0","1666","0"
"6082","0.04","0","1666","1"
"6083","1","1","1666","2"
"6084","0","0","1667","0"
"6085","0.05","0","1667","1"
"6086","1","1","1667","2"
"6087","0","0","1668","0"
"6088","0.06","0","1668","1"
"6089","1","1","1668","2"
"6090","0","1","1669","0"
"6091","0.66","1","1669","1"
"6092","1","1","1669","2"
"6093","0","0","1670","0"
"6094","1","1","1670","1"
"6095","0","0","1671","0"
"6096","0","0","1672","0"
"6097","1","1","1672","1"
"6098","0","0","1673","0"
"6099","0.1018182","0","1673","1"
"6100","1","1","1673","2"
"6101","1","1","1674","0"
"6102","50","3","1674","1"
"6103","80","5","1674","2"
"6104","90","7","1674","3"
"6105","94","10","1674","4"
"6106","1","1","1675","0"
"6107","94","5","1675","1"
"6108","0","1","1676","0"
"6109","0.33","2","1676","1"
"6110","1","2","1676","2"
"6111","0","1","1677","0"
"6112","0.33","2","1677","1"
"6113","1","2","1677","2"
"6114","0","0","1678","0"
"6116","0","1","1679","0"
"6117","0.1781818","0.1764706","1679","1"
"6118","0.1781818","0","1679","2"
"6119","1","0","1679","3"
"6120","0","1","1680","0"
"6121","0.18","0.18","1680","1"
"6122","0.18","0","1680","2"
"6123","1","0","1680","3"
"6124","0","0","1681","0"
"6125","0.5","1","1681","1"
"6126","1","1","1681","2"
"6127","0","-6.283185","1682","0"
"6128","0.125","6.283185","1682","1"
"6129","0.125","-6.283185","1682","2"
"6130","0.25","6.283185","1682","3"
"6131","0.25","-6.283185","1682","4"
"6132","0.375","6.21599","1682","5"
"6133","0.375","-6.283185","1682","6"
"6134","0.5","6.283185","1682","7"
"6135","0.5","-6.283185","1682","8"
"6136","0.625","6.283185","1682","9"
"6137","0.625","-6.283185","1682","10"
"6138","0.75","6.283185","1682","11"
"6139","0.75","-6.283185","1682","12"
"6140","0.865","6.283185","1682","13"
"6141","0.865","-6.283185","1682","14"
"6142","1","6.283185","1682","15"
"6143","0","0","1683","0"
"6144","0.3781818","1","1683","1"
"6145","0.5745454","1","1683","2"
"6146","1","0","1683","3"
"6147","0","1","1684","0"
"6148","700","0","1685","0"
"6149","799","0","1685","1"
"6150","800","0.9","1685","2"
"6151","1001","0","1685","3"
"6154","600","0","1686","0"
"6155","749","0","1686","1"
"6156","750","0.8","1686","2"
"6157","775","0.1910995","1686","3"
"6158","797.1591","0.052356","1686","4"
"6159","826.1364","0.01570678","1686","5"
"6167","0","0","1687","0"
"6168","0.5018182","0.3208556","1687","1"
"6169","1","0.9839572","1687","2"
"6170","98","668","1688","0"
"6171","99","688","1688","1"
"6172","100","693","1688","2"
"6173","109","783","1688","3"
"6183","0","1","1689","0"
"6185","1","6","1690","0"
"6186","57","62","1690","1"
"6187","58","79","1690","2"
"6188","67","105","1690","3"
"6189","68","139","1690","4"
"6190","80","187","1690","5"
"6191","81","279","1690","6"
"6192","85","333","1690","7"
"6193","86","384","1690","8"
"6194","90","582","1690","9"
"6195","100","715","1690","10"
"6196","110","815","1690","11"
"6200","0","-6.283185","1691","0"
"6201","0.125","6.283185","1691","1"
"6202","0.125","-6.283185","1691","2"
"6203","0.25","6.283185","1691","3"
"6204","0.25","-6.283185","1691","4"
"6205","0.375","6.283185","1691","5"
"6206","0.375","-6.283185","1691","6"
"6207","0.5","6.283185","1691","7"
"6208","0.5","-6.283185","1691","8"
"6209","0.625","6.283185","1691","9"
"6210","0.625","-6.21599","1691","10"
"6211","0.75","6.283185","1691","11"
"6212","0.75","-6.283185","1691","12"
"6213","0.875","6.283185","1691","13"
"6214","0.875","-6.283185","1691","14"
"6215","1","6.283185","1691","15"
"6216","0","-6.283185","1692","0"
"6217","0.125","6.283185","1692","1"
"6218","0.125","-6.283185","1692","2"
"6219","0.25","6.283185","1692","3"
"6220","0.25","-6.283185","1692","4"
"6221","0.375","6.283185","1692","5"
"6222","0.375","-6.283185","1692","6"
"6223","0.5","6.283185","1692","7"
"6224","0.5","-6.283185","1692","8"
"6225","0.625","6.283185","1692","9"
"6226","0.625","-6.283185","1692","10"
"6227","0.75","6.283185","1692","11"
"6228","0.75","-6.283185","1692","12"
"6229","0.875","6.283185","1692","13"
"6230","0.875","-6.283185","1692","14"
"6231","1","6.283185","1692","15"
"6232","0","-6.283185","1693","0"
"6233","0.125","6.283185","1693","1"
"6234","0.125","-6.283185","1693","2"
"6235","0.25","6.283185","1693","3"
"6236","0.25","-6.283185","1693","4"
"6237","0.375","6.283185","1693","5"
"6238","0.375","-6.283185","1693","6"
"6239","0.5","6.283185","1693","7"
"6240","0.5","-6.283185","1693","8"
"6241","0.625","6.283185","1693","9"
"6242","0.625","-6.283185","1693","10"
"6243","0.75","6.283185","1693","11"
"6244","0.75","-6.283185","1693","12"
"6245","0.875","6.283185","1693","13"
"6246","0.875","-6.283185","1693","14"
"6247","1","6.283185","1693","15"
"6248","0","-6.283185","1694","0"
"6249","0.125","6.283185","1694","1"
"6250","0.125","-6.283185","1694","2"
"6251","0.25","6.283185","1694","3"
"6252","0.25","-6.283185","1694","4"
"6253","0.375","6.283185","1694","5"
"6254","0.375","-6.283185","1694","6"
"6255","0.5","6.283185","1694","7"
"6256","0.5","-6.283185","1694","8"
"6257","0.625","6.283185","1694","9"
"6258","0.625","-6.283185","1694","10"
"6259","0.75","6.283185","1694","11"
"6260","0.75","-6.283185","1694","12"
"6261","0.875","6.283185","1694","13"
"6262","0.875","-6.283185","1694","14"
"6263","1","6.283185","1694","15"
"6264","0","-6.283185","1695","0"
"6265","0.125","6.283185","1695","1"
"6266","0.125","-6.21599","1695","2"
"6267","0.25","6.283185","1695","3"
"6268","0.25","-6.283185","1695","4"
"6269","0.375","6.283185","1695","5"
"6270","0.375","-6.283185","1695","6"
"6271","0.5","6.283185","1695","7"
"6272","0.5","-6.283185","1695","8"
"6273","0.625","6.283185","1695","9"
"6274","0.625","-6.21599","1695","10"
"6275","0.75","6.283185","1695","11"
"6276","0.75","-6.283185","1695","12"
"6277","0.875","6.283185","1695","13"
"6278","0.875","-6.283185","1695","14"
"6279","1","6.283185","1695","15"
"6287","1100","0","1685","4"
"6299","0","1","1696","0"
"6300","0","1","1697","0"
"6301","0","0","1698","0"
"6302","1","1","1698","1"
"6303","0","1","1699","0"
"6304","1","1","1568","2"
"6305","0.8285714","0.9793103","1636","4"
"6306","0.88","1","1636","5"
"6308","0","0","1700","0"
"6309","0.2727273","0.1336898","1700","1"
"6310","0.5272727","0.3529412","1700","2"
"6311","0.68","0.5828877","1700","3"
"6312","0.8254545","0.8235294","1700","4"
"6313","0.9090909","0.9251337","1700","5"
"6314","1","1","1700","6"
"6315","0","0","1701","0"
"6316","0.2872727","0.1122994","1701","1"
"6317","0.5272727","0.342246","1701","2"
"6318","0.6872727","0.5614973","1701","3"
"6319","0.8254545","0.8235294","1701","4"
"6320","0.9163637","0.9358289","1701","5"
"6321","1","1","1701","6"
"6322","0","-6.283185","1702","0"
"6323","1","6.283185","1702","1"
"6330","0","0","1704","0"
"6331","0.9","1","1704","1"
"6332","1","1","1704","2"
"6333","0","0","1705","0"
"6334","1","1","1705","1"
"6335","0","0","1706","0"
"6336","0.1","0.05","1706","1"
"6337","0.3","0.7","1706","2"
"6338","1","1","1706","3"
"6339","0","1","1707","0"
"6340","0.25","1","1707","1"
"6341","1","0.4","1707","2"
"6342","0","1","1708","0"
"6343","0.1102603","0.01379311","1708","1"
"6344","0.3078101","0.962069","1708","2"
"6345","0.482389","0.4068965","1708","3"
"6346","0.6921899","0.4068965","1708","4"
"6347","0.8116386","0","1708","5"
"6348","0.9372129","0","1708","6"
"6349","1","1","1708","7"
"6350","0","0","1709","0"
"6351","0.1781818","0","1709","1"
"6352","1","1","1709","2"
"6353","1","0.23","1710","0"
"6354","5","1.15","1710","1"
"6355","1","1","1711","0"
"6356","4","8","1711","1"
"6357","7","25","1711","2"
"6358","12","100","1711","3"
"6359","20","100","1711","4"
"6360","1","0.45","1712","0"
"6361","5","2.25","1712","1"
"6364","0","0","1714","0"
"6365","0.2727273","0.1336898","1714","1"
"6366","0.5272727","0.3529412","1714","2"
"6367","0.68","0.5828877","1714","3"
"6368","0.8254545","0.8235294","1714","4"
"6369","0.9090909","0.9251337","1714","5"
"6370","1","1","1714","6"
"6371","0","0","1715","0"
"6372","0.1781818","0","1715","1"
"6373","1","1","1715","2"
"6374","0","0","1716","0"
"6375","0.07636364","0.00534761","1716","1"
"6376","1","1","1716","2"
"6412","0","0","1717","0"
"6413","0.06746032","0","1717","1"
"6414","0.1482143","0.03103447","1717","2"
"6415","0.4767857","0.4758621","1717","3"
"6416","0.8285714","0.9793103","1717","4"
"6417","0.88","1","1717","5"
"6418","690","2","1718","0"
"6419","820","35","1718","1"
"6420","1200","146","1718","2"
"6423","0","-100","1720","0"
"6424","85","-100","1720","1"
"6425","86","0","1720","2"
"6426","100","0","1720","3"
"6427","0","0","1721","0"
"6428","0.1490909","0","1721","1"
"6429","1","1","1721","2"
"6434","0","0","1723","0"
"6435","0.007272727","1","1723","1"
"6436","1","1","1723","2"
"6438","600","0","1724","0"
"6439","624","0","1724","1"
"6440","625","0.7","1724","2"
"6441","725","0.7","1724","3"
"6442","726","0","1724","4"
"6443","900","0","1724","5"
"6444","600","0","1725","0"
"6445","749","0","1725","1"
"6446","750","0.8","1725","2"
"6447","875","0.8","1725","3"
"6448","876","0","1725","4"
"6449","900","0","1725","5"
"6450","876","0","1686","6"
"6451","900","0","1686","7"
"6456","0","0","1726","0"
"6457","0.05","0","1726","1"
"6458","0.15","1","1726","2"
"6459","1","1","1726","3"
"6460","0","10","1727","0"
"6461","1","10","1727","1"
"6462","0","0.05","1729","0"
"6463","0.85","1","1729","1"
"6464","1","1","1729","2"
"6465","1","2","1730","0"
"6486","0","0","1737","0"
"6487","0.007272727","0.5989305","1737","1"
"6488","1","1","1737","2"
"6501","0","0","1742","0"
"6502","0.007272727","0.5989305","1742","1"
"6503","1","1","1742","2"
"6504","0","0","1743","0"
"6505","261.8182","0.7326204","1743","1"
"6506","0","0","1744","0"
"6507","0.01454545","0.5989305","1744","1"
"6508","1","1","1744","2"
"6509","0","0","1745","0"
"6510","0.01454545","0.5989305","1745","1"
"6511","1","1","1745","2"
"6512","1","10","1746","0"
"6513","5","10","1746","1"
"6514","59","62","1746","2"
"6515","60","79","1746","3"
"6516","69","105","1746","4"
"6517","70","139","1746","5"
"6518","79","187","1746","6"
"6519","80","279","1746","7"
"6520","84","333","1746","8"
"6521","85","384","1746","9"
"6522","89","463","1746","10"
"6523","90","530","1746","11"
"6524","99","605","1746","12"
"6525","100","690","1746","13"
"6526","109","780","1746","14"
"6528","0","1","1747","0"
"6529","0.35","2","1747","1"
"6530","1","0.9625667","1747","2"
"6531","1","10","1748","0"
"6532","5","13","1748","1"
"6533","59","67","1748","2"
"6534","60","84","1748","3"
"6535","69","115","1748","4"
"6536","70","149","1748","5"
"6537","79","197","1748","6"
"6538","80","289","1748","7"
"6539","84","343","1748","8"
"6540","85","394","1748","9"
"6541","89","473","1748","10"
"6542","90","540","1748","11"
"6543","99","615","1748","12"
"6544","100","700","1748","13"
"6545","104","740","1748","14"
"6546","109","790","1748","15"
"6547","1","10","1749","0"
"6548","5","15","1749","1"
"6549","59","72","1749","2"
"6550","60","89","1749","3"
"6551","69","125","1749","4"
"6552","70","159","1749","5"
"6553","79","207","1749","6"
"6554","80","299","1749","7"
"6555","84","353","1749","8"
"6556","85","404","1749","9"
"6557","89","483","1749","10"
"6558","90","550","1749","11"
"6559","99","650","1749","12"
"6560","100","710","1749","13"
"6561","110","800","1749","14"
"6579","650","0","1751","0"
"6580","689","0","1751","1"
"6581","690","1","1751","2"
"6582","691","0","1751","3"
"6583","850","0","1751","4"
"6584","650","0","1752","0"
"6585","809","0","1752","1"
"6586","810","1","1752","2"
"6587","811","0","1752","3"
"6588","850","0","1752","4"
"6589","95","1","1753","0"
"6590","100","12","1753","1"
"6591","109","20","1753","2"
"6592","110","20","1753","3"
"6593","115","30","1753","4"
"6594","1200","1","1743","2"
"6597","0","0","1754","0"
"6598","815","0","1754","1"
"6599","0","0","1755","0"
"6600","815","0","1755","1"
"6601","98","674","1756","0"
"6602","99","694","1756","1"
"6603","100","699","1756","2"
"6604","109","789","1756","3"
"6614","98","684","1757","0"
"6615","99","704","1757","1"
"6616","100","709","1757","2"
"6617","109","799","1757","3"
"6627","98","670","1758","0"
"6628","99","690","1758","1"
"6629","100","695","1758","2"
"6630","109","785","1758","3"
"6640","98","680","1759","0"
"6641","99","700","1759","1"
"6642","100","705","1759","2"
"6643","109","795","1759","3"
"6653","98","678","1760","0"
"6654","99","698","1760","1"
"6655","100","703","1760","2"
"6656","109","793","1760","3"
"6666","98","688","1761","0"
"6667","99","708","1761","1"
"6668","100","713","1761","2"
"6669","109","803","1761","3"
"6679","0","1","1762","0"
"6680","0","0","1763","0"
"6681","0.09454545","0","1763","1"
"6682","1","1","1763","2"
"6683","98","0","1764","0"
"6684","100","0","1764","1"
"6685","104","0.5","1764","2"
"6686","110","1","1764","3"
"6687","0","0","1765","0"
"6688","0.09454545","0","1765","1"
"6689","1","1","1765","2"
"6690","0","0","1766","0"
"6691","0.09454545","0","1766","1"
"6692","1","1","1766","2"
"6693","0","0","1767","0"
"6694","0.09454545","0","1767","1"
"6695","1","1","1767","2"
"6696","0","0","1768","0"
"6697","0.09454545","0","1768","1"
"6698","1","1","1768","2"
"6699","0","0","1769","0"
"6700","0.09454545","0","1769","1"
"6701","1","1","1769","2"
"6702","679","0","1770","0"
"6703","680","646","1770","1"
"6704","685","1507","1770","2"
"6705","688","6642.86","1770","3"
"6706","689","8535.71","1770","4"
"6707","690","10049","1770","5"
"6708","691","8300","1770","6"
"6709","692","6642.86","1770","7"
"6711","694","0","1771","0"
"6712","695","210","1771","1"
"6713","700","490","1771","2"
"6714","703","2187.5","1771","3"
"6715","704","2670.45","1771","4"
"6716","705","3267","1771","5"
"6717","706","2642.05","1771","6"
"6718","707","2155","1771","7"
"6732","0","0","1773","0"
"6733","62.83018","0.1020942","1773","1"
"6734","88.1132","0.460733","1773","2"
"6735","100","1","1773","3"
"6736","800","0","1774","0"
"6737","804","0","1774","1"
"6738","805","58","1774","2"
"6739","825","101","1774","3"
"6740","0","5","1775","0"
"6741","0.65","10","1775","1"
"6742","1","10","1775","2"
"6747","0","0","1777","0"
"6748","1","0","1777","1"
"6749","1","1","1777","2"
"6750","724","0","1778","0"
"6751","725","9","1778","1"
"6752","730","90","1778","2"
"6753","735","802","1778","3"
"6762","0","0","1779","0"
"6763","0.01090909","0.3048128","1779","1"
"6764","0.06181818","1","1779","2"
"6766","1","1","1779","3"
"6768","0","0","1780","0"
"6769","0.007272727","0.5989305","1780","1"
"6770","1","1","1780","2"
"6779","0","-0.03359985","1783","0"
"6780","0","0","1784","0"
"6781","1","1","1784","1"
"6784","0","0","1785","0"
"6785","0.09454545","0","1785","1"
"6786","1","1","1785","2"
"6787","0","0","1786","0"
"6788","0.5018182","1","1786","1"
"6791","1","10","1787","0"
"6792","5","10","1787","1"
"6793","39","41","1787","2"
"6794","1","10","1788","0"
"6795","5","13","1788","1"
"6796","39","44","1788","2"
"6797","1","10","1789","0"
"6798","5","15","1789","1"
"6799","39","48","1789","2"
"6800","1","10","1790","0"
"6801","5","10","1790","1"
"6802","59","62","1790","2"
"6803","0","0","1791","0"
"6804","0.005","0","1791","1"
"6805","0.01","1","1791","2"
"6806","1","1","1791","3"
"6810","0","0","1793","0"
"6811","0.2","0.4973262","1793","1"
"6818","1","1","1793","2"
"6819","0","0","1795","0"
"6820","1","1","1795","1"
"6822","0","-0.03359985","1796","0"
"6823","0","0.0534758","1797","0"
"6824","0.2109091","0.9893048","1797","1"
"6825","1","1.229947","1797","2"
"6826","0","0","1798","0"
"6827","0.3127273","0.197861","1798","1"
"6828","1","1","1798","2"
"6829","0","0","1799","0"
"6830","0.2","0.4973262","1799","1"
"6831","1","1","1799","2"
"6832","0","0","1800","0"
"6833","1","1","1800","1"
"6834","0","0","1801","0"
"6835","1","0","1801","1"
"6836","0","0","1802","0"
"6837","1","1","1802","1"
"6838","0","0","1803","0"
"6839","1","1","1803","1"
"6841","0","0","1804","0"
"6842","1","1","1804","1"
"6844","0","0","1805","0"
"6845","1","1","1805","1"
"6846","0","1","1806","0"
"6847","0","1","1807","0"
"6848","0","0","1808","0"
"6849","1","1","1808","1"
"6850","0","1","1809","0"
"6851","0.5","4","1809","1"
"6852","1","1","1809","2"
"6853","0","1","1810","0"
"6854","0.5","2","1810","1"
"6855","1","1","1810","2"
"6856","0","0","1811","0"
"6857","1","1","1811","1"
"6858","0","0","1812","0"
"6859","1","1","1812","1"
"6860","1","0","1813","0"
"6861","110","100","1813","1"
"6862","0","0","1814","0"
"6863","1","1","1814","1"
"6864","0","0","1815","0"
"6865","1","1","1815","1"
"6869","0","1","1817","0"
"6870","0.25","4","1817","1"
"6871","0.75","4","1817","2"
"6872","0","1","1818","0"
"6873","0.25","4","1818","1"
"6874","0.75","4","1818","2"
"6875","0","-0.03359985","1819","0"
"6876","0","1","1820","0"
"6877","0.15","8","1820","1"
"6878","0.85","8","1820","2"
"6879","0","1","1821","0"
"6880","0.15","8","1821","1"
"6881","0.85","8","1821","2"
"6882","1","0","1818","3"
"6883","1","0","1817","3"
"6884","1","0","1821","3"
"6885","0","-6.283185","1822","0"
"6886","0.125","6.283185","1822","1"
"6887","0.125","-6.283185","1822","2"
"6888","0.25","6.283185","1822","3"
"6889","0.25","-6.283185","1822","4"
"6890","0.375","6.283185","1822","5"
"6891","0.375","-6.283185","1822","6"
"6892","0.5","6.283185","1822","7"
"6893","0.5","-6.283185","1822","8"
"6894","0.625","6.283185","1822","9"
"6895","0.625","-6.283185","1822","10"
"6896","0.75","6.283185","1822","11"
"6897","0.75","-6.283185","1822","12"
"6898","0.875","6.283185","1822","13"
"6899","0.875","-6.283185","1822","14"
"6900","1","6.283185","1822","15"
"6901","0","-6.283185","1823","0"
"6902","0.125","6.283185","1823","1"
"6903","0.125","-6.283185","1823","2"
"6904","0.25","6.283185","1823","3"
"6905","0.25","-6.283185","1823","4"
"6906","0.375","6.283185","1823","5"
"6907","0.375","-6.283185","1823","6"
"6908","0.5","6.283185","1823","7"
"6909","0.5","-6.283185","1823","8"
"6910","0.625","6.283185","1823","9"
"6911","0.625","-6.283185","1823","10"
"6912","0.75","6.283185","1823","11"
"6913","0.75","-6.283185","1823","12"
"6914","0.875","6.283185","1823","13"
"6915","0.875","-6.283185","1823","14"
"6916","1","6.283185","1823","15"
"6917","98","575","1824","0"
"6918","99","660","1824","1"
"6919","100","680","1824","2"
"6920","101","685","1824","3"
"6921","109","770","1824","4"
"6930","1","0","1820","3"
"6931","0","1","1825","0"
"6932","1","1.25","1825","1"
"6933","2","1.5","1825","2"
"6940","0","0","1828","0"
"6941","1","1","1828","1"
"6942","0","1","1829","0"
"6943","0.25","4","1829","1"
"6944","0.75","4","1829","2"
"6945","1","0","1829","3"
"6946","1","1","1443","2"
"6947","0","0","1830","0"
"6948","0.3272727","0.04812837","1830","1"
"6949","1","1","1830","2"
"6950","0","1","1831","0"
"6951","0.25","4","1831","1"
"6952","0.75","4","1831","2"
"6953","1","0","1831","3"
"6954","98","675","1832","0"
"6955","99","695","1832","1"
"6956","100","700","1832","2"
"6971","0","0","1834","0"
"6972","0.1054545","0.01069516","1834","1"
"6973","1","1","1834","2"
"6974","0","0","1835","0"
"6975","0.5019841","0.8","1835","1"
"6976","0.8988096","0.9034483","1835","2"
"6978","1","1","1835","3"
"6981","0","1.684492","1837","0"
"6982","0.2981818","0","1837","1"
"6983","0","0.25","1838","0"
"6984","0.01","1","1838","1"
"6985","1","1","1838","2"
"6986","0","0.5","1839","0"
"6987","0.05","1","1839","1"
"6988","1","1","1839","2"
"6989","0","1","1840","0"
"6990","0.2","1.016043","1840","1"
"6991","0.4181818","2.941176","1840","2"
"6992","0.8327273","1.042781","1840","3"
"6993","0","1","1841","0"
"6994","1","1","1841","1"
"6995","1","1.016043","1840","4"
"6996","0","1","1842","0"
"6997","1","1","1842","1"
"6999","0","0","1843","0"
"7000","0.09454545","0","1843","1"
"7001","1","1","1843","2"
"7002","0","0.05","1844","0"
"7003","0.02","1","1844","1"
"7004","1","1","1844","2"
"7005","0","1","1845","0"
"7006","1","1","1845","1"
"7008","0","0","1846","0"
"7009","1","1","1846","1"
"7010","0","0","1847","0"
"7011","0","0","1848","0"
"7012","0.1018182","0","1848","1"
"7013","1","1","1848","2"
"7015","0","1","1849","0"
"7016","0.1709091","0.3101604","1849","1"
"7017","0.4509091","0.08556151","1849","2"
"7018","1","0","1849","3"
"7019","0","1","1850","0"
"7020","0.2945454","0.1818182","1850","1"
"7023","0","1","1851","0"
"7024","0.2072727","0.2085562","1851","1"
"7027","1","0","1850","2"
"7028","1","0","1851","2"
"7029","0","1","1852","0"
"7030","0.1709091","0.3101604","1852","1"
"7031","0.4509091","0.08556151","1852","2"
"7032","1","0","1852","3"
"7033","0","0","1853","0"
"7034","0.01090909","0.5989305","1853","1"
"7035","1","1","1853","2"
"7036","1","5","1837","2"
"7037","0","0.5347595","1854","0"
"7038","0","0","1854","1"
"7039","1","5","1854","2"
"7040","0","1","1855","0"
"7041","0.1563636","0.8449198","1855","1"
"7042","0.3018182","0.1069519","1855","2"
"7043","1","0","1855","3"
"7044","0","0","1856","0"
"7045","0","0","1856","1"
"7046","0.3018182","0","1856","2"
"7047","0.3018182","0.1925133","1856","3"
"7048","1","0","1854","3"
"7049","1","0","1837","3"
"7050","0","1.684492","1857","0"
"7051","0.2981818","0","1857","1"
"7052","1","5","1857","2"
"7053","1","0","1857","3"
"7054","0","0","1858","0"
"7055","0.01090909","0.5989305","1858","1"
"7056","1","1","1858","2"
"7057","0","1","1859","0"
"7058","0.1563636","0.8449198","1859","1"
"7059","0.2509091","0","1859","2"
"7060","1","0","1859","3"
"7061","0","0","1860","0"
"7062","0.24","0","1860","1"
"7063","0.2509091","0.2245989","1860","2"
"7064","1","0","1860","3"
"7065","0","1","1861","0"
"7066","0.1563636","0.8449198","1861","1"
"7067","0.2509091","0","1861","2"
"7068","1","0","1861","3"
"7069","0","0","1862","0"
"7070","0.24","0","1862","1"
"7071","0.2545455","0.1871658","1862","2"
"7072","1","0","1862","3"
"7073","0","1","1863","0"
"7074","0.2618182","0.2032086","1863","1"
"7075","1","0","1863","2"
"7077","1","0","1856","4"
"7078","0","1","1864","0"
"7079","0.25","4","1864","1"
"7080","0.75","4","1864","2"
"7081","1","0","1864","3"
"7082","0","0","1865","0"
"7083","1","1","1865","1"
"7084","0","0","1866","0"
"7085","1","1","1866","1"
"7086","0","0","1867","0"
"7087","1","1","1867","1"
"7088","0","0","1868","0"
"7089","1","1","1868","1"
"7090","0","1","1869","0"
"7091","0.2","1.016043","1869","1"
"7092","0.4181818","2.941176","1869","2"
"7093","0.8327273","1.042781","1869","3"
"7094","1","1.016043","1869","4"
"7103","0","0.08021384","1872","0"
"7104","0.05090909","1","1872","1"
"7105","1","1","1872","2"
"7106","0","1","1873","0"
"7107","1","1","1873","1"
"7108","0","1","1874","0"
"7109","0.2","1.016043","1874","1"
"7110","0.4181818","2.941176","1874","2"
"7111","0.8327273","1.042781","1874","3"
"7112","1","1.016043","1874","4"
"7113","814","10","1875","0"
"7114","815","12993","1875","1"
"7115","820","31762","1875","2"
"7116","825","191152","1875","3"
"7117","830","31762","1875","4"
"7118","740","90","1778","4"
"7120","676","0","1876","0"
"7121","680","1","1876","1"
"7122","695","8","1876","2"
"7123","700","83","1876","3"
"7124","705","801","1876","4"
"7125","710","83","1876","5"
"7126","715","8","1876","6"
"7128","694","0","1877","0"
"7129","710","30","1877","1"
"7130","715","270","1877","2"
"7131","720","2400","1877","3"
"7132","725","180","1877","4"
"7133","730","72","1877","5"
"7134","745","10","1877","6"
"7136","1","0.2572192","1878","0"
"7137","5","1.375","1878","1"
"7138","1","1","1879","0"
"7139","4","8","1879","1"
"7140","7","25","1879","2"
"7141","12","100","1879","3"
"7142","20","100","1879","4"
"7159","0","0","1884","0"
"7160","0.3","1","1884","1"
"7161","0.9527273","1","1884","2"
"7162","1","0","1884","3"
"7166","835","12993","1875","5"
"7183","0","0","1887","0"
"7184","0.1490909","0","1887","1"
"7185","1","1","1887","2"
"7205","0","0","1890","0"
"7206","0.6","0.2","1890","1"
"7207","0.9","0.3","1890","2"
"7208","1","1","1890","3"
"7209","745","9","1778","5"
"7210","0","1","1891","0"
"7211","0.1709091","0.3101604","1891","1"
"7212","0.4509091","0.08556151","1891","2"
"7213","1","0","1891","3"
"7214","0","0","1892","0"
"7215","100","44.48276","1892","1"
"7219","50","50","1730","1"
"7220","0","1","1893","0"
"7221","0","1","1894","0"
"7222","0","1","1895","0"
"7223","0","0","1896","0"
"7224","0.09818182","0","1896","1"
"7225","1","1","1896","2"
"7226","0","1","1897","0"
"7234","0","0","1901","0"
"7235","0.702381","0","1901","1"
"7236","0","0","1902","0"
"7237","1","1","1902","1"
"7239","1","1","1901","2"
"7240","0","0","1903","0"
"7241","0.2","0","1903","1"
"7242","0.7","1","1903","2"
"7243","0","0","1904","0"
"7244","0.2","0","1904","1"
"7245","1","1","1904","2"
"7247","1","1","1903","3"
"7248","0","0","1905","0"
"7249","0.1054545","1","1905","1"
"7250","1","1","1905","2"
"7258","1","0","1786","2"
"7260","0","0","1908","0"
"7261","0.1054545","1","1908","1"
"7262","1","1","1908","2"
"7274","0","2","1913","0"
"7275","2","2","1913","1"
"7276","0","0","1914","0"
"7277","1","1","1914","1"
"7279","0","0","1915","0"
"7280","1","1","1915","1"
"7282","0","0","1916","0"
"7283","1","1","1916","1"
"7288","0","1","1918","0"
"7289","0.1","3","1918","1"
"7290","0.9","3","1918","2"
"7291","1","0","1918","3"
"7354","0","0.08021384","1943","0"
"7355","0.5","1","1943","1"
"7356","0.8","1","1943","2"
"7357","1","0","1943","3"
"7358","0","1","1944","0"
"7359","0.1709091","0.3101604","1944","1"
"7360","0.4509091","0.08556151","1944","2"
"7361","1","0","1944","3"
"7362","720","23864","1945","0"
"7363","725","1600","1945","1"
"7364","730","533","1945","2"
"7365","735","200","1945","3"
"7366","740","80","1945","4"
"7367","745","0","1945","5"
"7368","709","0","1946","0"
