Id,Unknown0,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown1_4,Unknown1_5,Unknown1_6,Unknown2,Unknown3,Unknown4,Unknown5
"94354","94414","277348352","8","8388608","2","16777216","134217728","0","14","6","98","110"
"94369","94429","403177574","0","0","524288","16777216","0","0","35","5","100","100"
"94453","94485","8912896","8","8388608","2","16777216","134217728","0","14","6","98","110"
"94471","94503","268959744","0","0","0","16777216","0","0","1768","6","110","110"
"94474","94506","268959848","0","0","0","16777216","134217728","0","14","6","98","110"
"94475","94507","8388608","32768","0","0","16777216","134217728","0","16","6","98","110"
"94523","94548","403177574","0","0","0","16777472","0","0","2635","6","100","100"
"94524","94549","403177574","0","0","0","16777472","0","0","2635","6","100","100"
"94527","94552","403177574","0","0","0","16777472","0","0","2635","6","100","100"
"94539","94564","403177574","0","0","0","16777472","0","0","2635","6","100","100"
"94540","94565","403177574","0","0","0","16777472","0","0","2635","6","100","100"
"94543","94568","268959840","0","0","0","16777472","0","0","35","6","100","100"
"94544","94569","268959748","0","0","0","16777216","0","0","35","5","99","99"
"94548","94573","268959848","0","0","0","16777472","0","0","35","-1","3","3"
"94554","94579","403177478","0","0","128","16777216","134217728","0","2788","6","98","110"
"94576","94601","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94585","94610","2424832096","8","16777216","2048","16777216","134217728","0","16","6","98","110"
"94586","94611","0","0","8192","0","16777216","0","0","35","0","1","1"
"94588","94613","0","0","8192","0","16777216","0","0","35","0","1","1"
"94614","94623","102","0","0","0","16777728","0","0","188","0","1","1"
"94630","94635","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94631","94636","277348352","8","8388608","2","16777216","134217728","0","14","6","98","110"
"94632","94637","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94633","94638","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94634","94639","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94635","94640","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94636","94641","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94637","94642","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94638","94643","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94639","94644","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94640","94645","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94641","94646","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94642","94647","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94643","94648","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94644","94649","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94645","94650","268959846","1024","0","0","16777216","0","0","190","5","25","25"
"94750","94687","268959744","0","512","33554432","16777216","134217728","0","14","6","98","110"
"94762","94699","268959780","0","263168","0","16777216","0","0","35","6","100","100"
"94775","94712","1384644608","88","16777216","1116736","285246464","256","0","14","5","102","102"
"94785","94722","277348352","0","0","0","16777216","0","0","190","-1","0","0"
"94805","94738","268959752","536870912","262144","0","16777216","0","0","35","5","100","100"
"94853","94774","0","0","0","0","16777216","4194304","0","35","4","1","1"
"94854","94775","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94855","94776","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94857","94778","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94859","94780","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94860","94781","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94861","94782","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94862","94783","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94863","94784","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94864","94785","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94865","94786","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94866","94787","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94867","94788","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94869","94790","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94870","94791","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94871","94792","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94872","94793","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94873","94794","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94874","94795","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94876","94797","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94877","94798","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94878","94799","0","0","0","0","16777216","4194304","0","35","0","1","1"
"94916","94836","277349384","72","25166848","67586","285212672","134217984","0","16","6","98","110"
"94952","94852","1048582","0","262144","0","16777216","0","0","90","5","100","100"
"94956","94856","268959744","0","0","0","16777216","134217728","0","16","6","98","110"
"94972","94864","524390","0","0","0","16777216","0","0","35","4","90","90"
"94979","94867","268959846","0","0","0","16777216","0","0","35","4","1","1"
"95004","94877","2155872256","8","8388608","2","16777216","134217728","0","16","6","98","110"
"95006","94879","278396934","0","0","0","16777216","0","0","124","5","1","1"
"95007","94880","0","0","8192","0","16777216","0","0","35","0","1","1"
"95008","94881","0","0","8192","0","16777216","0","0","35","0","1","1"
"95009","94882","0","0","8192","0","16777216","0","0","35","0","1","1"
"95010","94883","0","0","8192","0","16777216","0","0","35","0","1","1"
"95011","94884","0","0","8192","0","16777216","0","0","35","0","1","1"
"95012","94885","0","0","8192","0","16777216","0","0","35","0","1","1"
"95013","94886","0","0","8192","0","16777216","0","0","35","0","1","1"
"95014","94887","0","0","8192","0","16777216","0","0","35","0","1","1"
"95015","94888","0","0","8192","0","16777216","0","0","35","0","1","1"
"95016","94889","0","0","8192","0","16777216","0","0","35","0","1","1"
"95017","94890","0","0","8192","0","16777216","0","0","35","0","1","1"
"95018","94891","0","0","8192","0","16777216","0","0","35","0","1","1"
"95019","94892","0","0","8192","0","16777216","0","0","35","0","1","1"
"95020","94893","0","0","8192","0","16777216","0","0","35","0","1","1"
"95117","94898","268959744","0","0","0","16777216","0","0","7","6","100","100"
"95144","94925","9961478","72","16777216","65536","16777216","0","0","35","5","100","100"
"95146","94927","524390","0","0","0","16777216","0","0","7","0","1","1"
"95150","94931","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95151","94932","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95152","94933","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95153","94934","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95154","94935","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95155","94936","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95156","94937","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95157","94938","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95158","94939","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95159","94940","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95160","94941","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95161","94942","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95173","94946","268959744","536870912","0","0","16777216","0","0","2076","5","100","100"
"95184","94953","268959748","0","0","0","16777216","138412032","0","2846","6","98","110"
"95218","94983","524288","0","0","0","16777216","134217728","0","16","6","98","110"
"95252","95005","268959844","0","0","0","16777472","134217728","0","2839","6","98","110"
"95259","95011","268959844","0","0","0","16777472","134217728","0","2839","6","98","110"
"95260","95012","268959840","0","0","0","16777472","0","0","190","6","100","100"
"95263","95015","268959844","0","0","0","16777472","134217728","0","2839","6","98","110"
"95264","95016","2416443488","0","0","0","16777472","0","0","190","6","101","101"
"95267","95019","268959844","0","0","0","16777472","134217728","0","2839","6","98","110"
"95268","95020","268959844","0","0","0","16777472","134217728","0","2839","6","98","110"
"95273","95025","403177574","0","0","0","16777472","0","0","2635","6","100","100"
"95281","95033","268959844","0","0","0","16777472","134217728","0","2839","6","98","110"
"95343","95063","268959840","0","0","0","16777472","0","0","190","6","101","101"
"95351","95071","268959750","16384","0","0","16777216","134217728","0","16","6","98","110"
"95396","95096","268959840","0","0","0","16777216","138412032","0","2838","6","98","110"
"95423","95123","2424832000","72","25165824","2","16777216","135266304","0","14","6","98","110"
"95433","95133","268959844","0","0","0","16777472","134217728","0","2839","6","98","110"
"95438","95138","268959744","0","0","0","16777216","134217728","0","14","6","98","110"
"95452","95152","268959744","0","0","0","16777216","134217728","0","14","6","98","110"
"95460","95160","33557352","0","0","0","16777217","0","0","35","4","90","90"
"95461","95161","403177574","0","0","0","16777472","0","0","2635","6","100","100"
"95463","95163","403177574","0","0","0","16777472","0","0","2635","6","100","100"
"95478","95178","277348352","0","0","0","16777216","0","0","16","5","100","100"
"95508","95204","2424832000","72","25165824","169869442","16777216","0","0","14","6","110","110"
"95512","95208","268959844","0","0","0","16777472","134217728","0","2839","6","98","110"
"95520","95216","34603782","0","8192","0","16777216","0","0","14","-1","1","1"
"95525","95221","310902824","8","8388608","2","16777216","134217728","0","14","6","98","110"
"95549","95237","268959844","0","0","0","16777216","134217728","0","2839","6","98","110"
"95550","95238","268959840","0","0","0","16777216","134217730","0","2839","6","98","110"
"95552","95240","269025376","0","0","0","16777216","134217728","0","2839","6","98","110"
"95553","95241","268959840","0","0","0","16777216","134217728","0","2839","6","98","110"
"95554","95242","268959840","0","0","0","16777216","134217728","0","2839","6","98","110"
"95555","95243","268959840","0","0","0","16777216","134217728","0","2839","6","98","110"
"95556","95244","268959840","0","0","0","16777216","134217728","0","2839","6","98","110"
"95558","95246","268959840","0","0","0","16777216","134217728","0","2839","6","98","110"
"95582","95270","268959760","0","0","0","16777216","134217728","0","14","6","98","110"
"95596","95284","2416443392","0","0","0","16777216","134217728","0","16","6","98","110"
"95632","95308","2181562374","0","0","0","16777216","134217728","0","14","6","98","110"
"95634","95310","268959744","0","0","0","16777216","134217728","0","16","6","98","110"
"95646","95318","277348352","8","8388608","2","16777216","134217728","0","16","6","98","110"
"95658","95330","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95659","95331","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95660","95332","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95661","95333","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95662","95334","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95663","95335","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95664","95336","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95665","95337","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95666","95338","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95667","95339","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95668","95340","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95669","95341","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95670","95342","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95671","95343","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95672","95344","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95673","95345","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95674","95346","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95675","95347","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95676","95348","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95677","95349","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95678","95350","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95679","95351","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95680","95352","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95681","95353","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95682","95354","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95683","95355","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95684","95356","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95685","95357","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95686","95358","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95687","95359","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95688","95360","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95689","95361","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95690","95362","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95691","95363","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95692","95364","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95693","95365","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95694","95366","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95695","95367","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95696","95368","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95697","95369","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95698","95370","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95699","95371","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95700","95372","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95701","95373","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95702","95374","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95703","95375","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95704","95376","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95705","95377","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95707","95379","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95708","95380","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95709","95381","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95710","95382","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95711","95383","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95712","95384","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95713","95385","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95714","95386","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95715","95387","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95716","95388","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95717","95389","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95718","95390","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95745","95413","268959750","0","0","2147483648","16777216","0","0","954","5","99","99"
"95746","95414","1342767140","0","0","0","16777216","0","0","954","5","99","99"
"95781","95445","518","1048576","0","33554432","16777216","0","0","35","0","1","1"
"95782","95446","268959750","0","0","0","16777216","0","0","35","5","99","99"
"95783","95447","268959750","0","0","0","16777216","0","0","35","5","98","98"
"95785","95449","268959750","0","0","0","16777216","0","0","35","5","98","98"
"95786","95450","268959750","0","0","0","16777216","0","0","35","5","98","98"
"95809","95472","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95810","95473","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95811","95474","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95812","95475","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95813","95476","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95814","95477","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95815","95478","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95816","95479","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95817","95480","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95818","95481","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95819","95482","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95820","95483","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95821","95484","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95822","95485","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95823","95486","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95824","95487","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95825","95488","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95826","95489","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95827","95490","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95828","95491","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95829","95492","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95830","95493","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95831","95494","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95832","95495","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95833","95496","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95834","95497","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95835","95498","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95836","95499","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95837","95500","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95838","95501","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95839","95502","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95840","95503","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95841","95504","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95842","95505","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95843","95506","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95844","95507","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95845","95508","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95846","95509","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95847","95510","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95848","95511","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95849","95512","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95850","95513","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95851","95514","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95852","95515","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95853","95516","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95854","95517","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95855","95518","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95856","95519","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95857","95520","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95858","95521","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95859","95522","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95860","95523","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95861","95524","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95862","95525","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95863","95526","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95864","95527","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95865","95528","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95866","95529","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95867","95530","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95868","95531","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95869","95532","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95870","95533","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95871","95534","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95872","95535","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95873","95536","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95874","95537","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95875","95538","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95876","95539","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95877","95540","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95878","95541","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95879","95542","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95880","95543","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95881","95544","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95882","95545","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95883","95546","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95884","95547","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95885","95548","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95886","95549","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95887","95550","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95888","95551","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95889","95552","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95890","95553","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95891","95554","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95892","95555","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95893","95556","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95894","95557","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95895","95558","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95896","95559","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95897","95560","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95898","95561","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95899","95562","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95900","95563","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95901","95564","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95902","95565","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95903","95566","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95904","95567","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95905","95568","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95906","95569","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95907","95570","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95908","95571","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95909","95572","524390","0","0","0","16777216","0","0","7","0","1","1"
"95928","95579","0","0","0","0","16777216","4194304","0","35","0","1","1"
"95930","95581","277348352","0","16777216","2112","16777216","0","0","35","5","100","100"
"96010","95654","70","0","0","0","16777216","0","0","31","0","1","1"
"96077","95717","33554432","0","0","0","16777216","134217728","0","2785","6","98","110"
"96078","95718","2181038176","0","0","0","16777216","134217728","0","2785","6","98","110"
"96131","95771","2424832000","8","16777216","2048","16777216","134217728","0","16","6","98","110"
"96141","95777","110","0","0","0","16777216","0","0","2784","0","1","1"
"96257","95841","268959846","0","0","0","16777216","0","0","188","0","1","1"
"96258","95842","277348352","72","16778240","2048","16777216","134218752","0","16","6","98","110"
"96283","95855","0","0","0","0","16777216","4194304","0","35","0","1","1"
"96300","95872","277348352","8","8388608","2","16777216","134217728","0","16","6","98","110"
"96301","95873","0","0","0","0","16777216","134217728","0","16","6","98","110"
"96316","95888","2424832096","78","16777216","3213312","16777248","134217728","4","16","6","110","110"
"96328","95900","2554855430","536870912","8388608","0","16777216","134217728","0","2050","6","98","110"
"96332","95904","2554855430","536870912","8388608","0","16777216","134217728","0","2050","6","98","110"
"96352","95924","268959814","0","0","0","16777216","0","0","35","0","1","1"
"96361","95933","268959846","0","0","0","16777216","0","0","35","0","1","1"
"96369","95941","0","0","0","0","16777216","0","0","35","6","110","110"
"96374","95946","302579814","0","0","1048576","16777216","2","0","35","5","93","93"
"96379","95951","268959760","0","0","0","16777216","134217728","0","14","6","98","110"
"96383","95955","268959744","0","0","0","16777216","0","0","35","6","110","110"
"96434","95990","1351155712","94","16777216","1116480","16809984","0","0","14","5","103","103"
"96535","96057","50331950","0","33562624","1610612736","16783361","0","0","190","6","100","100"
"96548","96070","2424832000","8","8388608","2","16777216","0","0","16","6","111","111"
"96550","96072","277348352","8","25166848","2","16777216","0","0","16","6","112","112"
"96568","96086","268959752","536871936","262144","512","16777216","4194304","0","2110","5","100","100"
"96569","96087","268959744","536871936","262144","512","16777216","4194304","0","2110","5","100","100"
"96570","96088","268959752","536871936","262144","0","16777216","4194304","0","2110","5","100","100"
"96571","96089","33557352","0","0","0","16777217","0","0","35","4","90","90"
"96604","96114","268959744","536871936","262144","512","16777216","4194304","0","2110","5","100","100"
"96613","96123","102","0","0","0","16777728","0","0","188","0","1","1"
"96616","96126","102","0","0","0","16777216","0","0","188","0","1","1"
"96619","96129","277348352","0","16777216","0","16777216","134217728","0","16","6","98","110"
"96626","96136","0","0","0","0","16777216","4194304","0","35","0","1","1"
"96627","96137","0","0","0","0","16777216","4194304","0","35","0","1","1"
"96665","96175","8912904","8","8388608","2147483650","16777216","134217728","0","14","6","98","110"
"96684","96194","13172742","8","0","1048576","16777216","0","0","35","6","110","110"
"96689","96199","13172742","8","0","1048576","16777216","0","0","35","6","110","110"
"96692","96202","268959744","0","0","0","16777216","0","0","35","6","110","110"
"96694","96204","6","0","0","0","16777216","0","0","35","6","100","100"
"96700","96209","13172742","8","0","1048576","16777216","0","0","35","6","110","110"
"96705","96214","268959808","0","0","0","16777216","0","0","2598","6","110","110"
"96707","96216","268959750","0","0","0","16777216","0","0","35","5","99","99"
"96709","96218","273154080","0","0","0","16777216","0","0","2636","6","110","110"
"96710","96219","13172742","8","0","1048576","16777216","0","0","2784","6","100","100"
"96719","96228","268959750","0","0","0","16777216","0","0","35","5","98","98"
"96721","96230","268959750","0","0","0","16777216","0","0","35","5","98","98"
"96722","96231","268959750","0","0","0","16777216","0","0","35","5","98","98"
"96743","96252","268959750","0","0","0","16777216","0","0","35","5","98","98"
"96744","96253","268959750","0","0","0","16777216","0","0","35","5","98","98"
"96759","96268","268959760","0","0","0","16777216","134217728","0","2106","6","98","110"
"96761","96270","268959808","0","0","0","16777216","0","0","2785","6","110","110"
"96764","96273","268959808","0","0","0","16777216","0","0","2598","6","110","110"
"96766","96275","268959808","0","0","0","16777216","0","0","2598","6","110","110"
"96809","96318","302514278","0","0","0","16777472","0","0","2785","6","110","110"
"96894","96401","277348352","8","16777216","2","16777216","0","0","35","6","98","110"
"96896","96403","268959846","0","0","0","16777728","0","0","35","0","1","1"
"96897","96404","268959846","0","0","0","16777728","0","0","35","0","1","1"
"96898","96405","268959846","0","0","0","16777728","0","0","35","0","1","1"
"96903","96410","2416443408","0","8388608","0","16777216","134217728","0","16","6","98","110"
"96951","96458","268959808","0","0","0","16777216","0","0","2598","6","110","110"
"97016","96519","268959808","0","0","0","16777216","0","0","2598","6","110","110"
"97024","96527","277349478","536870984","16777217","2176","150995200","0","0","2361","-1","3","3"
"97046","96549","268959840","0","0","0","16777472","0","0","35","6","100","100"
"97047","96550","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97048","96551","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97049","96552","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97050","96553","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97051","96554","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97052","96555","268959840","0","0","0","16777216","0","0","35","6","100","100"
"97053","96556","268959840","0","0","0","16777216","0","0","35","6","100","100"
"97054","96557","268959840","0","0","0","16777216","0","0","35","6","100","100"
"97055","96558","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97056","96559","268959840","0","0","0","16777216","0","0","35","6","100","100"
"97057","96560","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97069","96572","2424832000","0","0","0","16777216","0","0","35","6","110","110"
"97086","96587","277348352","8","16777216","2048","16777216","0","0","16","6","110","110"
"97088","96589","2424832000","74","16777216","1116160","16777216","0","0","35","6","111","111"
"97093","96594","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97094","96595","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97095","96596","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97096","96597","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97097","96598","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97098","96599","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97099","96600","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97100","96601","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97101","96602","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97102","96603","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97103","96604","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97104","96605","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97105","96606","268959840","0","0","0","16777216","134217728","0","35","6","98","110"
"97120","96621","2416443392","0","8388608","0","16777216","134217728","0","16","6","98","110"
