Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7_0,Unknown7_1,Unknown7_2,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown21,Unknown22
"41517","4294967295","Felwort","","0","22500","38948","-1","0","0","0","182","75","18721","0","0","0","0","255","0","0","110","0","0","119"
"41518","4294967295","Felwort","","0","22501","38948","-1","0","0","0","182","75","18722","0","0","0","0","255","0","0","110","0","0","119"
"41519","4294967295","Felwort","","0","22502","38948","-1","0","0","0","182","75","18723","0","0","0","0","255","0","0","110","0","0","119"
"41520","4294967295","Felwort","","0","22503","38948","-1","0","0","0","182","75","18724","0","0","0","0","255","0","0","110","0","0","119"
"41521","4294967295","Felwort","","0","22504","38948","-1","0","0","0","182","75","18725","0","0","0","0","255","0","0","110","0","0","119"
"41522","4294967295","Felwort","","0","22505","38948","-1","0","0","0","182","75","18726","0","0","0","0","255","0","0","110","0","0","119"
"41523","4294967295","Felwort","","0","22506","38948","-1","0","0","0","182","75","18727","0","0","0","0","255","0","0","110","0","0","119"
"41524","4294967295","Felwort","","0","22507","38948","-1","0","0","0","182","75","18728","0","0","0","0","255","0","0","110","0","0","119"
"41525","4294967295","Wispy Foxflower","","0","22508","38948","-1","0","0","0","182","75","18729","0","0","0","0","255","0","0","110","0","0","119"
"41526","4294967295","Bushy Foxflower","","0","22509","38948","-1","0","0","0","182","75","18730","0","0","0","0","255","0","0","110","0","0","119"
"41527","4294967295","Lively Aethril","","0","22510","38948","-1","0","0","0","182","75","18732","0","0","0","0","255","0","0","110","0","0","119"
"41528","4294967295","Iridescent Aethril","","0","22511","38948","-1","0","0","0","182","75","18733","0","0","0","0","255","0","0","110","0","0","119"
"41529","4294967295","Bushy Aethril","","0","22512","38948","-1","0","0","0","182","75","18735","0","0","0","0","255","0","0","110","0","0","119"
"41530","4294967295","Lively Dreamleaf","","0","22513","38948","-1","0","0","0","182","75","18736","0","0","0","0","255","0","0","110","0","0","119"
"41531","4294967295","Iridescent Dreamleaf","","0","22514","38948","-1","0","0","0","182","75","18737","0","0","0","0","255","0","0","110","0","0","119"
"41532","4294967295","Bushy Dreamleaf","","0","22515","38948","-1","0","0","0","182","75","18738","0","0","0","0","255","0","0","110","0","0","119"
"41533","4294967295","Fragrant Dreamleaf","","0","22516","38948","-1","0","0","0","182","75","18739","0","0","0","0","255","0","0","110","0","0","119"
"41534","4294967295","Brambly Fjarnskaggl","","0","22517","38948","-1","0","0","0","182","75","18740","0","0","0","0","255","0","0","110","0","0","119"
"41535","4294967295","Prickly Fjarnskaggl","","0","22518","38948","-1","0","0","0","182","75","18741","0","0","0","0","255","0","0","110","0","0","119"
"41536","4294967295","Pungent Fjarnskaggl","","0","22519","38948","-1","0","0","0","182","75","18742","0","0","0","0","255","0","0","110","0","0","119"
"41537","4294967295","Lively Starlight Roses","","0","22672","38948","-1","0","0","0","182","75","18743","0","0","0","0","255","0","0","110","0","0","119"
"41538","4294967295","Iridescent Starlight Roses","","0","22521","38948","-1","0","0","0","182","75","18744","0","0","0","0","255","0","0","110","0","0","119"
"41539","4294967295","Sparkling Starlight Roses","","0","22520","38948","-1","0","0","0","182","75","18745","0","0","0","0","255","0","0","110","0","0","119"
"41544","4294967295","Foxflower Cluster","","0","22526","38948","-1","0","0","0","182","75","18746","0","0","0","0","255","0","0","110","0","0","119"
"41545","4294967295","Aethril Cluster","","0","22527","38948","-1","0","0","0","182","75","18747","0","0","0","0","255","0","0","110","0","0","119"
"41546","4294967295","Dreamleaf Cluster","","0","22530","38948","-1","0","0","0","182","75","18748","0","0","0","0","255","0","0","110","0","0","119"
"41547","4294967295","Fjarnskaggl Cluster","","0","22528","38948","-1","0","0","0","182","75","18749","0","0","0","0","255","0","0","110","0","0","119"
"41548","4294967295","Starlight Rose Cluster","","0","22529","38948","-1","0","0","0","182","75","18750","0","0","0","0","255","0","0","110","0","0","119"
"41549","4294967295","Slab of Bacon","","0","22531","38948","-1","0","0","0","185","75","18759","0","0","0","0","255","0","0","110","0","0","131"
"41550","4294967295","Slab of Bacon","","0","22532","38948","-1","0","0","0","185","75","18760","0","0","0","0","255","0","0","110","0","0","131"
"41551","4294967295","Slab of Bacon","","0","22533","38948","-1","0","0","0","185","75","18761","0","0","0","0","255","0","0","110","0","0","131"
"41552","4294967295","Slab of Bacon","","0","22534","38948","-1","0","0","0","185","75","18762","0","0","0","0","255","0","0","110","0","0","131"
"41553","4294967295","Slab of Bacon","","0","22535","38948","-1","0","0","0","185","75","18763","0","0","0","0","255","0","0","110","0","0","131"
"41554","4294967295","Slab of Bacon","","0","22536","38948","-1","0","0","0","185","75","18764","0","0","0","0","255","0","0","110","0","0","131"
"41555","4294967295","Slab of Bacon","","0","22537","38948","-1","0","0","0","185","75","18765","0","0","0","0","255","0","0","110","0","0","131"
"41556","4294967295","Slab of Bacon","","0","22538","38948","-1","0","0","0","185","75","18766","0","0","0","0","255","0","0","110","0","0","131"
"41557","4294967295","Slab of Bacon","","0","22539","38948","-1","0","0","0","185","75","18767","0","0","0","0","255","0","0","110","0","0","131"
"41558","4294967295","Slab of Bacon","","0","22540","38948","-1","0","0","0","185","75","18768","0","0","0","0","255","0","0","110","0","0","131"
"41560","4294967295","Felhide","","0","22543","38948","-1","0","0","0","393","75","18770","0","0","0","0","255","0","0","110","0","0","124"
"41561","4294967295","Felhide","","0","22544","38948","-1","0","0","0","393","75","18771","0","0","0","0","255","0","0","110","0","0","124"
"41562","4294967295","Felhide","","0","22545","38948","-1","0","0","0","393","75","18772","0","0","0","0","255","0","0","110","0","0","124"
"41563","4294967295","Felhide","","0","22546","38948","-1","0","0","0","393","75","18773","0","0","0","0","255","0","0","110","0","0","124"
"41564","4294967295","Felhide","","0","22547","38948","-1","0","0","0","393","75","18774","0","0","0","0","255","0","0","110","0","0","124"
"41565","4294967295","Felhide","","0","22548","38948","-1","0","0","0","393","75","18775","0","0","0","0","255","0","0","110","0","0","124"
"41566","4294967295","Felhide","","0","22549","38948","-1","0","0","0","393","75","18776","0","0","0","0","255","0","0","110","0","0","124"
"41567","4294967295","Felhide","","0","22550","38948","-1","0","0","0","393","75","18777","0","0","0","0","255","0","0","110","0","0","124"
"41568","4294967295","Felhide","","0","22551","38948","-1","0","0","0","393","75","18778","0","0","0","0","255","0","0","110","0","0","124"
"41569","4294967295","Felhide","","0","22552","38948","-1","0","0","0","393","75","18779","0","0","0","0","255","0","0","110","0","0","124"
"41570","4294967295","Felhide","","0","22553","38948","-1","0","0","0","393","75","18780","0","0","0","0","255","0","0","110","0","0","124"
"41571","4294967295","Felhide","","0","22554","38948","-1","0","0","0","393","75","18781","0","0","0","0","255","0","0","110","0","0","124"
"41572","4294967295","Felhide","","0","22555","38948","-1","0","0","0","393","75","18782","0","0","0","0","255","0","0","110","0","0","124"
"41573","4294967295","Felhide","","0","22556","38948","-1","0","0","0","393","75","18783","0","0","0","0","255","0","0","110","0","0","124"
"41582","4294967295","Smooth Sunrunner Hide","","0","22566","38948","-1","0","0","0","393","75","19478","0","0","0","0","255","0","0","110","0","0","124"
"41596","4294967295","Lively Highmountain Salmon","","0","22580","38948","-1","0","0","0","356","75","18804","0","0","0","0","255","0","0","110","0","0","130"
"41597","4294967295","Lively Highmountain Salmon","","0","22581","38948","-1","0","0","0","356","75","18805","0","0","0","0","255","0","0","110","0","0","130"
"41598","4294967295","Lively Cursed Queenfish","","0","22583","38948","-1","0","0","0","356","75","18806","0","0","0","0","255","0","0","110","0","0","130"
"41599","4294967295","Lively Cursed Queenfish","","0","22582","38948","-1","0","0","0","356","75","18807","0","0","0","0","255","0","0","110","0","0","130"
"41600","4294967295","Lively Mossgill Perch","","0","22584","38948","-1","0","0","0","356","75","18808","0","0","0","0","255","0","0","110","0","0","130"
"41601","4294967295","Lively Mossgill Perch","","0","22585","38948","-1","0","0","0","356","75","18809","0","0","0","0","255","0","0","110","0","0","130"
"41602","4294967295","Lively Stormrays","","0","22586","38948","-1","0","0","0","356","75","18810","0","0","0","0","255","0","0","110","0","0","130"
"41603","4294967295","Lively Stormrays","","0","22587","38948","-1","0","0","0","356","75","18811","0","0","0","0","255","0","0","110","0","0","130"
"41604","4294967295","Lively Runescale Koi","","0","22588","38948","-1","0","0","0","356","75","18812","0","0","0","0","255","0","0","110","0","0","130"
"41605","4294967295","Lively Runescale Koi","","0","22589","38948","-1","0","0","0","356","75","18813","0","0","0","0","255","0","0","110","0","0","130"
"41609","4294967295","Huge Highmountain Salmon","","0","22598","38948","-1","0","0","0","356","75","18816","0","0","0","0","255","0","0","110","0","0","130"
"41610","4294967295","Huge Cursed Queenfish","","0","22599","38948","-1","0","0","0","356","75","18817","0","0","0","0","255","0","0","110","0","0","130"
"41611","4294967295","Huge Cursed Queenfish","","0","22600","38948","-1","0","0","0","356","75","18818","0","0","0","0","255","0","0","110","0","0","130"
"41612","4294967295","Huge Mossgill Perch","","0","22601","38948","-1","0","0","0","356","75","18819","0","0","0","0","255","0","0","110","0","0","130"
"41613","4294967295","Huge Mossgill Perch","","0","22602","38948","-1","0","0","0","356","75","18820","0","0","0","0","255","0","0","110","0","0","130"
"41614","4294967295","Huge Stormrays","","0","22603","38948","-1","0","0","0","356","75","18821","0","0","0","0","255","0","0","110","0","0","130"
"41615","4294967295","Huge Stormrays","","0","22604","38948","-1","0","0","0","356","75","18822","0","0","0","0","255","0","0","110","0","0","130"
"41616","4294967295","Huge Runescale Koi","","0","22605","38948","-1","0","0","0","356","75","18823","0","0","0","0","255","0","0","110","0","0","130"
"41617","4294967295","Huge Runescale Koi","","0","22606","38948","-1","0","0","0","356","75","18824","0","0","0","0","255","0","0","110","0","0","130"
"41622","4294967295","Crawliac's Legacy","","0","22611","0","-1","41694","0","0","0","0","18843","0","0","0","0","255","0","0","110","0","0","109"
"41623","4294967295","Champions of Highmountain","","0","22613","39948","-1","0","0","0","0","0","18845","0","0","0","0","255","0","0","110","0","0","109"
"41624","4294967295","Rocko Needs a Shave","","0","22614","38948","-1","0","0","0","0","0","18846","0","0","0","0","255","0","0","110","0","0","115"
"41633","4294967295","Work Order: Leystone Greaves","","0","22623","38948","-1","0","0","0","164","75","18848","0","0","0","0","255","0","0","110","0","0","116"
"41634","4294967295","Work Order: Leystone Armguards","","0","22624","38948","-1","0","0","0","164","75","18849","0","0","0","0","255","0","0","110","0","0","116"
"41635","4294967295","Work Order: Leystone Boots","","0","22625","38948","-1","0","0","0","164","75","18850","0","0","0","0","255","0","0","110","0","0","116"
"41636","4294967295","Work Order: Leystone Breastplate","","0","22626","38948","-1","0","0","0","164","75","18851","0","0","0","0","255","0","0","110","0","0","116"
"41637","4294967295","Work Order: Leystone Pauldrons","","0","22627","45166","-1","0","0","0","164","75","18852","0","0","0","0","255","0","0","110","0","0","116"
"41638","4294967295","Work Order: Leystone Gauntlets","","0","22628","38948","-1","0","0","0","164","75","18853","0","0","0","0","255","0","0","110","0","0","116"
"41639","4294967295","Work Order: Battlebound Spaulders","","0","22629","38948","-1","0","0","0","165","75","18854","0","0","0","0","255","0","0","110","0","0","117"
"41640","4294967295","Work Order: Warhide Mask","","0","22630","38948","-1","0","0","0","165","75","18855","0","0","0","0","255","0","0","110","0","0","117"
"41641","4294967295","Work Order: Battlebound Armbands","","0","22673","38948","-1","0","0","0","165","75","18856","0","0","0","0","255","0","0","110","0","0","117"
"41642","4294967295","Work Order: Warhide Footpads","","0","22632","38948","-1","0","0","0","165","75","18857","0","0","0","0","255","0","0","110","0","0","117"
"41643","4294967295","Work Order: Battlebound Leggings","","0","22631","45166","-1","0","0","0","165","75","18858","0","0","0","0","255","0","0","110","0","0","117"
"41644","4294967295","Work Order: Warhide Gloves","","0","22633","38948","-1","0","0","0","165","75","18859","0","0","0","0","255","0","0","110","0","0","117"
"41645","4294967295","Work Order: Silkweave Epaulets","","0","22634","38948","-1","0","0","0","197","75","18860","0","0","0","0","255","0","0","110","0","0","121"
"41646","4294967295","Work Order: Silkweave Gloves","","0","22635","38948","-1","0","0","0","197","75","18861","0","0","0","0","255","0","0","110","0","0","121"
"41647","4294967295","Work Order: Silkweave Robe","","0","22636","38948","-1","0","0","0","197","75","18862","0","0","0","0","255","0","0","110","0","0","121"
"41648","4294967295","Work Order: Silkweave Bracers","","0","22637","38948","-1","0","0","0","197","75","18863","0","0","0","0","255","0","0","110","0","0","121"
"41649","4294967295","Work Order: Silkweave Slippers","","0","22638","45166","-1","0","0","0","197","75","18864","0","0","0","0","255","0","0","110","0","0","121"
"41650","4294967295","Work Order: Silkweave Hood","","0","22639","38948","-1","0","0","0","197","75","18865","0","0","0","0","255","0","0","110","0","0","121"
"41651","4294967295","Work Order: Azsunite Pendant","","0","22640","38948","-1","0","0","0","755","75","18866","0","0","0","0","255","0","0","110","0","0","125"
"41652","4294967295","Work Order: Deep Amber Loop","","0","22641","38948","-1","0","0","0","755","75","18867","0","0","0","0","255","0","0","110","0","0","125"
"41653","4294967295","Work Order: Skystone Pendant","","0","22642","38948","-1","0","0","0","755","75","18868","0","0","0","0","255","0","0","110","0","0","125"
"41654","4294967295","Work Order: Queen's Opal Loop","","0","22643","38948","-1","0","0","0","755","75","18869","0","0","0","0","255","0","0","110","0","0","125"
"41655","4294967295","Work Order: Queen's Opal Pendant","","0","22644","45166","-1","0","0","0","755","75","18870","0","0","0","0","255","0","0","110","0","0","125"
"41656","4294967295","Work Order: Azsunite Loop","","0","22645","38948","-1","0","0","0","755","75","18871","0","0","0","0","255","0","0","110","0","0","125"
"41657","4294967295","Work Order: Draughts of Raw Magic","","0","22646","38948","-1","0","0","0","171","75","18872","0","0","0","0","255","0","0","110","0","0","118"
"41658","4294967295","Work Order: Sylvan Elixirs","","0","22647","38948","-1","0","0","0","171","75","18873","0","0","0","0","255","0","0","110","0","0","118"
"41659","4294967295","Work Order: Avalanche Elixirs","","0","22648","38948","-1","0","0","0","171","75","18874","0","0","0","0","255","0","0","110","0","0","118"
"41660","4294967295","Work Order: Skaggldrynk","","0","22649","38948","-1","0","0","0","171","75","18875","0","0","0","0","255","0","0","110","0","0","118"
"41661","4294967295","Work Order: Skystep Potions","","0","22650","45166","-1","0","0","0","171","75","18876","0","0","0","0","255","0","0","110","0","0","118"
"41662","4294967295","Work Order: Ancient Rejuvenation Potions","","0","22651","38948","-1","0","0","0","171","75","18877","0","0","0","0","255","0","0","110","0","0","118"
"41663","4294967295","Vantus Rune Work Order: Elerethe Renferal","","0","22652","38948","-1","0","0","0","773","75","18878","0","0","0","0","255","0","0","110","0","0","126"
"41664","4294967295","Vantus Rune Work Order: Dragons of Nightmare","","0","22653","38948","-1","0","0","0","773","75","18879","0","0","0","0","255","0","0","110","0","0","126"
"41665","4294967295","Vantus Rune Work Order: Ursoc","","0","22654","38948","-1","0","0","0","773","75","18880","0","0","0","0","255","0","0","110","0","0","126"
"41666","4294967295","Vantus Rune Work Order: Nythendra","","0","22655","38948","-1","0","0","0","773","75","18881","0","0","0","0","255","0","0","110","0","0","126"
"41667","4294967295","Vantus Rune Work Order: Xavius","","0","22656","45166","-1","0","0","0","773","75","18882","0","0","0","0","255","0","0","110","0","0","126"
"41668","4294967295","Vantus Rune Work Order: Il'gynoth, The Heart of Corruption","","0","22657","38948","-1","0","0","0","773","75","18883","0","0","0","0","255","0","0","110","0","0","126"
"41669","4294967295","Work Order: Word of Critical Strike","","0","22658","38948","-1","0","0","0","333","75","18884","0","0","0","0","255","0","0","110","0","0","123"
"41670","4294967295","Work Order: Word of Agility","","0","22659","38948","-1","0","0","0","333","75","18885","0","0","0","0","255","0","0","110","0","0","123"
"41671","4294967295","Work Order: Word of Strength","","0","22660","38948","-1","0","0","0","333","75","18886","0","0","0","0","255","0","0","110","0","0","123"
"41672","4294967295","Work Order: Word of Haste","","0","22661","38948","-1","0","0","0","333","75","18887","0","0","0","0","255","0","0","110","0","0","123"
"41673","4294967295","Work Order: Word of Mastery","","0","22662","45166","-1","0","0","0","333","75","18888","0","0","0","0","255","0","0","110","0","0","123"
"41674","4294967295","Work Order: Word of Intellect","","0","22663","38948","-1","0","0","0","333","75","18889","0","0","0","0","255","0","0","110","0","0","123"
"41675","4294967295","Work Order: Blink-Trigger Headgun","","0","22664","38948","-1","0","0","0","202","75","18890","0","0","0","0","255","0","0","110","0","0","122"
"41676","4294967295","Work Order: Pump-Action Bandage Gun","","0","22665","38948","-1","0","0","0","202","75","18891","0","0","0","0","255","0","0","110","0","0","122"
"41677","4294967295","Work Order: Auto-Hammer","","0","22666","38948","-1","0","0","0","202","75","18892","0","0","0","0","255","0","0","110","0","0","122"
"41678","4294967295","Work Order: Gunpack","","0","22667","38948","-1","0","0","0","202","75","18893","0","0","0","0","255","0","0","110","0","0","122"
"41679","4294967295","Work Order: Deployable Bullet Dispenser","","0","22668","45166","-1","0","0","0","202","75","18894","0","0","0","0","255","0","0","110","0","0","122"
"41680","4294967295","Work Order: Failure Detection Pylon","","0","22669","38948","-1","0","0","0","202","75","18895","0","0","0","0","255","0","0","110","0","0","122"
"41685","4294967295","DANGER: Ala'washte","","0","22682","38948","-1","0","0","0","0","0","18902","0","0","0","0","255","0","0","110","0","0","136"
"41686","4294967295","DANGER: Olokk the Shipbreaker","","0","22683","38948","-1","0","0","0","0","0","18904","0","0","0","0","255","0","0","110","0","0","136"
"41687","4294967295","Snail Fight!","","0","22686","38948","-1","0","0","0","0","0","18905","0","0","0","0","255","0","0","110","0","0","115"
"41691","4294967295","Sea of Feathers","","0","22692","38948","-1","0","0","0","0","0","18908","0","0","0","0","255","0","0","110","0","0","109"
"41692","4294967295","Shipwreck Scavengers","","0","22693","38948","-1","0","0","0","0","0","18910","0","0","0","0","255","0","0","110","0","0","109"
"41693","4294967295","Swamprock Sorrows","","0","22694","38948","-1","0","0","0","0","0","18911","0","0","0","0","255","0","0","110","0","0","109"
"41695","4294967295","DANGER: Defilia","","0","22699","38948","-1","0","0","0","0","0","18909","0","0","0","0","255","0","0","110","0","0","136"
"41696","4294967295","DANGER: Mawat'aki","","0","22701","38948","-1","0","0","0","0","0","18914","0","0","0","0","255","0","0","110","0","0","136"
"41697","4294967295","DANGER: Colerian, Alteria, and Selenyi","","0","22702","38948","-1","0","0","0","0","0","18915","0","0","0","0","255","0","0","110","0","0","136"
"41699","4294967295","Crabby Crunchies","","0","22704","38948","-1","0","0","0","0","0","18917","0","0","0","0","255","0","0","110","0","0","109"
"41700","4294967295","DANGER: Shalas'aman","","0","22708","38948","-1","0","0","0","0","0","18922","0","0","0","0","255","0","0","110","0","0","136"
"41701","4294967295","Gettin' Tuffer","","0","22705","38948","-1","0","0","0","0","0","18921","0","0","0","0","255","0","0","110","0","0","109"
"41703","4294967295","DANGER: Ormagrogg","","0","22707","38948","-1","0","0","0","0","0","18923","0","0","0","0","255","0","0","110","0","0","136"
"41705","4294967295","Assault on Thunder Totem","","0","22719","0","-1","41694","0","0","0","0","18924","0","0","0","0","255","0","0","110","0","0","109"
"41706","4294967295","Briny Waters","","0","22723","38948","-1","0","0","0","0","0","18918","0","0","0","0","255","0","0","110","0","0","109"
"41757","4294967295","Echoes of the Earth-warder","","0","22766","38948","-1","0","0","0","0","0","18933","0","0","0","0","255","0","0","110","0","0","109"
"41758","4294967295","Obsidian Guardians","","0","22767","38948","-1","0","0","0","0","0","18934","0","0","0","0","255","0","0","110","0","0","109"
"41765","4294967295","[NYI] Hunting Wager","","0","22802","38948","-1","0","0","0","0","0","18936","0","0","0","0","255","0","0","110","0","0","109"
"41766","4294967295","Wildlife Protection Force","","0","22773","38948","-1","0","0","0","0","0","18935","0","0","0","0","255","0","0","110","0","0","115"
"41789","4294967295","Return to the Crag","","0","22812","38948","-1","0","0","0","0","0","18955","0","0","0","0","255","0","0","110","0","0","109"
"41794","4294967295","Drakestalker","","0","22821","38948","-1","0","0","0","0","0","21030","0","0","0","0","255","0","0","110","0","0","109"
"41816","4294967295","DANGER: Oubdob da Smasher","","0","22836","38948","-1","0","0","0","0","0","18966","0","0","0","0","255","0","0","110","0","0","136"
"41817","4294967295","Skull of the Taskmaster","","0","22837","38948","-1","0","0","0","0","0","18967","0","0","0","0","255","0","0","110","0","0","0"
"41818","4294967295","WANTED: Majestic Elderhorn","","0","22838","38948","-1","0","0","0","0","0","20552","0","0","0","0","255","0","0","110","0","0","109"
"41819","4294967295","WANTED: Gurbog da Basher","","0","22839","38948","-1","0","0","0","0","0","19940","0","0","0","0","255","0","0","110","0","0","109"
"41820","4294967295","Walk Without Rhythm","","0","22842","38948","-1","0","0","0","0","0","18972","0","0","0","0","255","0","0","110","0","0","0"
"41821","4294967295","WANTED: Shara Felbreath","","0","22841","38948","-1","0","0","0","0","0","19835","0","0","0","0","255","0","0","110","0","0","109"
"41822","4294967295","Following his Hoofsteps","","0","22843","38948","-1","0","0","0","0","0","18970","0","0","0","0","255","0","0","110","0","0","0"
"41823","4294967295","Ashes to Ashes","","0","22844","38948","-1","0","0","0","0","0","18973","0","0","0","0","255","0","0","110","0","0","0"
"41824","4294967295","WANTED: Arru","","0","22845","38948","-1","0","0","0","0","0","20555","0","0","0","0","255","0","0","110","0","0","109"
"41825","4294967295","Winged Menace","","0","22846","38948","-1","0","0","0","0","0","18975","0","0","0","0","255","0","0","110","0","0","0"
"41826","4294967295","WANTED: Crawshuk the Hungry","","0","22847","38948","-1","0","0","0","0","0","20576","0","0","0","0","255","0","0","110","0","0","109"
"41827","4294967295","The Cat's Meow","","0","26360","38948","-1","0","0","0","0","0","18976","0","0","0","0","255","0","0","110","0","0","0"
"41828","4294967295","WANTED: Bristlemaul","","0","22848","38948","-1","0","0","0","0","0","20571","0","0","0","0","255","0","0","110","0","0","109"
"41829","4294967295","The Darkfeather Scout","","0","22849","38948","-1","0","0","0","0","0","18979","0","0","0","0","255","0","0","110","0","0","0"
"41830","4294967295","Demon's Bite","","0","22850","38948","-1","0","0","0","0","0","18980","0","0","0","0","255","0","0","110","0","0","0"
"41832","4294967295","White Water Terror","","0","22850","38948","-1","0","0","0","0","0","18982","0","0","0","0","255","0","0","110","0","0","0"
"41833","4294967295","Grmlrml's Last Ride","","0","22852","38948","-1","0","0","0","0","0","18983","0","0","0","0","255","0","0","110","0","0","0"
"41835","4294967295","Deworming","","0","22853","38948","-1","0","0","0","0","0","18984","0","0","0","0","255","0","0","110","0","0","0"
"41836","4294967295","WANTED: Bodash the Hoarder","","0","22854","38948","-1","0","0","0","0","0","19946","0","0","0","0","255","0","0","110","0","0","109"
"41837","4294967295","Rockaway Bully","","0","26361","38948","-1","0","0","0","0","0","18986","0","0","0","0","255","0","0","110","0","0","0"
"41838","4294967295","WANTED: Slumber","","0","22858","38948","-1","0","0","0","0","0","20546","0","0","0","0","255","0","0","110","0","0","109"
"41842","4294967295","Bottom of the Food Chain","","0","22859","38948","-1","0","0","0","0","0","18988","0","0","0","0","255","0","0","110","0","0","0"
"41843","4294967295","Bad Luck, Puck","","0","22860","38948","-1","0","0","0","0","0","18989","0","0","0","0","255","0","0","110","0","0","0"
"41844","4294967295","WANTED: Sekhan","","0","26362","38948","-1","0","0","0","0","0","20549","0","0","0","0","255","0","0","110","0","0","109"
"41848","4294967295","Legion Invaders","","0","22863","33294","-1","0","0","0","0","0","0","0","0","0","0","255","0","0","10","0","0","0"
"41855","4294967295","Stand Up to Bullies","","0","22879","38948","-1","0","0","0","0","0","18991","0","0","0","0","255","0","0","110","0","0","115"
"41856","4294967295","Legion Portal","","0","22900","0","-1","0","0","0","0","0","0","0","0","0","0","255","0","0","100","0","0","0"
"41857","4294967295","Neltharion's Lair: Stonedark Slaves","","0","22910","42902","-1","0","0","0","0","0","19009","0","0","0","0","255","0","0","110","0","0","137"
"41859","4294967295","Rescue Efforts","","0","22905","39219","-1","0","0","0","0","0","0","0","0","0","0","255","0","0","10","0","0","0"
"41860","4294967295","Dealing with Satyrs","","0","22908","38948","-1","0","0","0","0","0","19002","0","0","0","0","255","0","0","110","0","0","115"
"41861","4294967295","Meet The Maw","","0","22909","38948","-1","0","0","0","0","0","19004","0","0","0","0","255","0","0","110","0","0","115"
"41862","4294967295","Only Pets Can Prevent Forest Fires","","0","22911","38948","-1","0","0","0","0","0","19007","0","0","0","0","255","0","0","110","0","0","115"
"41864","4294967295","Neltharion's Lair: Crystalline Crusher","","0","22913","42253","-1","0","0","0","0","0","19010","0","0","0","0","255","0","0","110","0","0","137"
"41865","4294967295","Neltharion's Lair: Mother of Stone","","0","22914","42253","-1","0","0","0","0","0","19011","0","0","0","0","255","0","0","110","0","0","137"
"41866","4294967295","Neltharion's Lair: Blighted Bat","","0","22915","42253","-1","0","0","0","0","0","19012","0","0","0","0","255","0","0","110","0","0","137"
"41881","4294967295","Fight Night: Heliosus","","0","22931","38948","-1","0","0","0","0","0","19018","0","0","0","0","255","0","0","110","0","0","115"
"41886","4294967295","Fight Night: Rats!","","0","22942","38948","-1","0","0","0","0","0","19019","0","0","0","0","255","0","0","110","0","0","115"
"41895","4294967295","The Master of Pets","","0","22951","41007","-1","0","0","0","0","0","19038","0","0","0","0","255","0","0","110","0","0","115"
"41896","4294967295","Operation Murloc Freedom","","0","26246","38948","-1","0","0","0","0","0","20198","0","0","0","0","255","0","0","110","0","0","113"
"41902","4294967295","Top of the Hill","","0","26357","21439","-1","0","0","0","0","0","0","0","0","0","0","255","0","0","110","0","0","0"
"41914","4294967295","Clear the Catacombs","","0","22968","38948","-1","0","0","0","0","0","19091","0","0","0","0","255","0","0","110","0","0","115"
"41925","4294967295","Razing Hel","","0","22986","39338","-1","0","0","0","0","0","19093","0","0","0","0","255","0","0","110","0","0","109"
"41926","4294967295","Returning Champion","","0","23022","0","-1","41694","0","0","0","0","19094","0","0","0","0","255","0","0","110","0","0","109"
"41927","4294967295","Ruining the Runewood","","0","23026","0","-1","41694","0","0","0","0","19095","0","0","0","0","255","0","0","110","0","0","109"
"41930","4294967295","Valor Calls","","0","22998","0","-1","41694","0","0","0","0","19097","0","0","0","0","255","0","0","110","0","0","109"
"41931","4294967295","Mana Tap","","0","22992","38948","-1","0","0","0","0","0","19096","0","0","0","0","255","0","0","110","0","0","115"
"41932","4294967295","Legion Portal","","0","22999","39219","-1","0","0","0","0","0","0","0","0","0","0","255","0","0","10","0","0","0"
"41933","4294967295","Legion Portal","","0","23000","39219","-1","0","0","0","0","0","0","0","0","0","0","255","0","0","10","0","0","0"
"41935","4294967295","Beasts of Burden","","0","23002","38948","-1","0","0","0","0","0","19109","0","0","0","0","255","0","0","110","0","0","115"
"41936","4294967295","You Have Been Challenged","","0","23013","38948","-1","0","0","0","0","0","19120","0","0","0","0","255","0","0","110","0","0","109"
"41938","4294967295","Brothers of Skovald","","0","23018","38948","-1","0","0","0","0","0","19128","0","0","0","0","255","0","0","110","0","0","109"
"41942","4294967295","Legion Portal","","0","23027","39219","-1","0","0","0","0","0","0","0","0","0","0","255","0","0","10","0","0","0"
"41944","4294967295","Jarrun's Ladder","","0","23028","38948","-1","0","0","0","0","0","19131","0","0","0","0","255","0","0","110","0","0","115"
"41947","4294967295","Legion Portal","","0","23032","39219","-1","0","0","0","0","0","0","0","0","0","0","255","0","0","10","0","0","0"
"41948","4294967295","All Pets Go to Heaven","","0","23033","38948","-1","0","0","0","0","0","19144","0","0","0","0","255","0","0","110","0","0","115"
"41949","4294967295","The Drekirjar Return","","0","23045","38948","-1","0","0","0","0","0","19134","0","0","0","0","255","0","0","110","0","0","109"
"41950","4294967295","Cry More Thunder!","","0","25514","47310","-1","0","0","0","0","0","19135","0","0","0","0","255","0","0","110","0","0","109"
"41951","4294967295","Legion Portal","","0","23046","39219","-1","0","0","0","0","0","0","0","0","0","0","255","0","0","10","0","0","0"
