Id,Unknown0,Unknown1,Unknown2_0,Unknown2_1,Unknown2_2,Unknown3
"357336","259807","80633","-37.7988","376.6825","0","0"
"357337","259807","80933","-37.18074","378.5558","0","0"
"357338","259807","81233","-36.60371","380.4124","0","0"
"357339","259807","81533","-36.06052","382.2487","0","0"
"357340","259807","81833","-35.544","384.0612","0","0"
"357341","259807","82133","-35.0475","385.847","0","0"
"357342","259807","82533","-34.40641","388.1814","0","0"
"357343","259807","82933","-33.77672","390.4569","0","0"
"357344","259807","83233","-33.30436","392.1209","0","0"
"357345","259807","83633","-32.66528","394.278","0","0"
"357346","259807","84033","-32.00507","396.3578","0","0"
"357347","259807","84433","-31.31462","398.3533","0","0"
"357348","259807","84766","-30.70999","399.9448","0","0"
"357349","259807","85033","-30.20304","401.1697","0","0"
"357350","259807","85333","-29.60669","402.4896","0","0"
"357351","259807","85666","-28.911","403.8796","0","0"
"357352","259807","86066","-28.02688","405.4344","0","0"
"357353","259807","86333","-27.41007","406.3974","0","0"
"357354","259807","86633","-26.69111","407.4062","0","0"
"357355","259807","86933","-25.95193","408.3319","0","0"
"357356","259807","87233","-25.19784","409.1728","0","0"
"357357","259807","87533","-24.43628","409.9279","0","0"
"357358","259807","87833","-23.67719","410.599","0","0"
"357359","259807","88166","-22.84785","411.248","0","0"
"357360","259807","88566","-21.88924","411.9011","0","0"
"357361","259807","88933","-21.06424","412.3902","0","0"
"357362","259807","89233","-20.43815","412.7171","0","0"
"357363","259807","89466","-19.98069","412.9237","0","0"
"357364","259807","89567","-19.7462","413.0183","0","0"
"357365","259807","89667","-19.46495","413.1233","0","0"
"357366","259807","89767","-19.14117","413.2334","0","0"
"357367","259807","89900","-18.64947","413.3777","0","0"
"357368","259807","90000","-18.2411","413.4784","0","0"
"357369","259807","90133","-17.64722","413.5964","0","0"
"357370","259807","90300","-16.8351","413.7047","0","0"
"357371","259807","90400","-16.31774","413.744","0","0"
"357372","259807","90533","-15.59467","413.7666","0","0"
"357373","259807","90666","-14.84025","413.7494","0","0"
"357374","259807","90767","-14.25564","413.7097","0","0"
"357375","259807","90900","-13.45787","413.6231","0","0"
"357376","259807","91067","-12.43462","413.4575","0","0"
"357377","259807","91200","-11.59888","413.2831","0","0"
"357378","259807","91367","-10.53784","413.0131","0","0"
"357379","259807","91533","-9.461968","412.6906","0","0"
"357380","259807","91700","-8.376763","412.3183","0","0"
"357381","259807","91900","-7.060384","411.8106","0","0"
"357382","259807","92100","-5.73839","411.2432","0","0"
"357383","259807","92333","-4.18476","410.5128","0","0"
"357384","259807","92500","-3.073947","409.951","0","0"
"357385","259807","92767","-1.287733","408.9889","0","0"
"357386","259807","93067","0.725396","407.8259","0","0"
"357387","259807","93400","2.966987","406.4493","0","0"
"357388","259807","93800","5.667535","404.6989","0","0"
"357389","259807","94200","8.381809","402.8657","0","0"
"357390","259807","94867","12.95795","399.6925","0","0"
"357391","259807","95400","16.70283","397.1335","0","0"
"357392","259807","95667","18.62706","395.8893","0","0"
"357393","259807","95833","19.85745","395.1424","0","0"
"357394","259807","95933","20.60929","394.7122","0","0"
"357395","259807","96067","21.63308","394.1716","0","0"
"357396","259807","97100","29.83377","390.2915","0","0"
"357397","259807","97600","33.83605","388.364","0","0"
"357398","259807","98400","40.28052","385.2207","0","0"
"357399","259807","98533","41.36","384.6894","0","0"
"357400","259807","99300","47.56963","381.6002","0","0"
"357401","259807","99633","50.27566","380.2318","0","0"
"357402","259807","100100","54.05642","378.2833","0","0"
"357403","259807","100133","54.32777","378.1411","0","0"
"357404","259807","100433","56.74739","376.849","0","0"
"357405","259807","100633","58.34481","375.9534","0","0"
"357406","259807","100733","59.15153","375.5189","0","0"
"357407","259807","100800","59.6751","375.2036","0","0"
"357408","259807","100833","59.9324","375.0385","0","0"
"357409","259807","100867","60.18498","374.8662","0","0"
"357410","259807","100933","60.67969","374.5066","0","0"
"357411","259807","101000","61.15698","374.127","0","0"
"357412","259807","101033","61.39196","373.928","0","0"
"357413","259807","101067","61.62202","373.7262","0","0"
"357414","259807","101133","62.06673","373.3082","0","0"
"357415","259807","101200","62.49935","372.8721","0","0"
"357416","259807","101266","62.91176","372.4217","0","0"
"357417","259807","101333","63.31166","371.9548","0","0"
"357418","259807","101400","63.69387","371.478","0","0"
"357419","259807","101433","63.88064","371.2325","0","0"
"357420","259807","101533","64.41537","370.4863","0","0"
"357421","259807","101633","64.92104","369.7151","0","0"
"357422","259807","101733","65.39651","368.9268","0","0"
"357423","259807","101800","65.69816","368.3942","0","0"
"357424","259807","101833","65.84511","368.1224","0","0"
"357425","259807","101967","66.40576","367.0292","0","0"
"357426","259807","102066","66.79967","366.1979","0","0"
"357427","259807","102200","67.29424","365.0722","0","0"
"357428","259807","102233","67.41417","364.787","0","0"
"357429","259807","102400","67.98038","363.3571","0","0"
"357430","259807","102533","68.40465","362.2016","0","0"
"357431","259807","102733","68.99918","360.4528","0","0"
"357432","259807","103033","69.8179","357.804","0","0"
"357433","259807","103433","70.81065","354.2402","0","0"
"357434","259807","103833","71.73438","350.655","0","0"
"357435","259807","104233","72.62573","347.0595","0","0"
"357436","259807","104633","73.51324","343.4614","0","0"
"357437","259807","105133","74.65199","338.9698","0","0"
"357438","259807","105533","75.60997","335.3882","0","0"
"357439","259807","105933","76.6276","331.8232","0","0"
"357440","259807","106233","77.43864","329.1639","0","0"
"357441","259807","106433","78.0048","327.3993","0","0"
"357442","259807","106633","78.59348","325.6423","0","0"
"357443","259807","106833","79.2063","323.8939","0","0"
"357444","259807","107166","80.28299","321.0029","0","0"
"357445","259807","107300","80.73448","319.854","0","0"
"357446","259807","107333","80.85013","319.5657","0","0"
"357447","259807","107633","81.9094","316.9991","0","0"
"357448","259807","108033","83.39568","313.6106","0","0"
"357449","259807","108233","84.17118","311.9318","0","0"
"357450","259807","108433","84.9694","310.2645","0","0"
"357451","259807","108633","85.79023","308.609","0","0"
"357452","259807","108933","87.06497","306.1495","0","0"
"357453","259807","109233","88.39292","303.7204","0","0"
"357454","259807","109433","89.30858","302.1193","0","0"
"357455","259807","109633","90.2487","300.5334","0","0"
"357456","259807","109833","91.21372","298.9635","0","0"
"357457","259807","110033","92.20386","297.4107","0","0"
"357458","259807","110233","93.2188","295.8752","0","0"
"357459","259807","110433","94.25898","294.3579","0","0"
"357460","259807","110633","95.32378","292.8592","0","0"
"357461","259807","110833","96.41319","291.3796","0","0"
"357462","259807","111033","97.52647","289.9193","0","0"
"357463","259807","111233","98.66238","288.4782","0","0"
"357464","259807","111433","99.81918","287.0554","0","0"
"357465","259807","111633","100.9943","285.6493","0","0"
"357466","259807","111833","102.1837","284.2568","0","0"
"357467","259807","112133","103.9772","282.1797","0","0"
"357468","259807","112333","105.1569","280.7835","0","0"
"357469","259807","112433","105.7301","280.0724","0","0"
"357470","259807","112533","106.2804","279.3439","0","0"
"357471","259807","112833","107.8126","277.076","0","0"
"357472","259807","113133","109.3429","274.8109","0","0"
"357473","259807","113433","110.8714","272.5486","0","0"
"357474","259807","113733","112.3979","270.2892","0","0"
"357475","259807","114033","113.9193","268.031","0","0"
"357476","259807","114333","115.4251","265.7667","0","0"
"357477","259807","114633","116.9288","263.5055","0","0"
"357478","259807","114933","118.4304","261.2477","0","0"
"357479","259807","115233","119.9298","258.993","0","0"
"357480","259807","115433","120.9269","257.4911","0","0"
"357481","259807","115533","121.4064","256.7288","0","0"
"357482","259807","115633","121.8585","255.9504","0","0"
"357483","259807","115733","122.285","255.158","0","0"
"357484","259807","115833","122.6873","254.3538","0","0"
"357485","259807","115933","123.0672","253.5393","0","0"
"357486","259807","116033","123.4262","252.7159","0","0"
"357487","259807","116133","123.7657","251.8846","0","0"
"357488","259807","116233","124.087","251.0467","0","0"
"357489","259807","116333","124.3906","250.2029","0","0"
"357490","259807","116533","124.9507","248.5003","0","0"
"357491","259807","116733","125.4545","246.7825","0","0"
"357492","259807","116933","125.9071","245.0524","0","0"
"357493","259807","117133","126.3149","243.3133","0","0"
"357494","259807","117333","126.6825","241.5674","0","0"
"357495","259807","117533","127.013","239.8161","0","0"
"357496","259807","117733","127.3105","238.0612","0","0"
"357497","259807","117933","127.578","236.3036","0","0"
"357498","259807","118133","127.818","234.5441","0","0"
"357499","259807","118333","128.0328","232.7837","0","0"
"357500","259807","118533","128.2241","231.0227","0","0"
"357501","259807","118833","128.4715","228.3815","0","0"
"357502","259807","119133","128.6758","225.7418","0","0"
"357503","259807","119433","128.8421","223.1044","0","0"
"357504","259807","119733","128.9743","220.4705","0","0"
"357505","259807","120033","129.0762","217.8406","0","0"
"357506","259807","120333","129.1515","215.2152","0","0"
"357507","259807","120633","129.2039","212.5948","0","0"
"357508","259807","120933","129.2376","209.9797","0","0"
"357509","259807","121233","129.2579","207.3701","0","0"
"357510","259807","121533","129.2636","204.7662","0","0"
"357511","259807","121833","129.2485","202.1682","0","0"
"357512","259807","122133","129.2092","199.5762","0","0"
"357513","259807","122433","129.1427","196.9909","0","0"
"357514","259807","122733","129.0463","194.4126","0","0"
"357515","259807","123033","128.9173","191.8419","0","0"
"357516","259807","123333","128.7528","189.2793","0","0"
"357517","259807","123633","128.549","186.726","0","0"
"357518","259807","123833","128.3898","185.0294","0","0"
"357519","259807","124133","128.1122","182.4937","0","0"
"357520","259807","124433","127.7842","179.9707","0","0"
"357521","259807","124733","127.4002","177.4624","0","0"
"357522","259807","124933","127.1091","175.7995","0","0"
"357523","259807","125133","126.7878","174.1455","0","0"
"357524","259807","125333","126.4333","172.5012","0","0"
"357525","259807","125533","126.0429","170.8683","0","0"
"357526","259807","125733","125.6122","169.2486","0","0"
"357527","259807","125933","125.1375","167.6445","0","0"
"357528","259807","126133","124.6147","166.0587","0","0"
"357529","259807","126333","124.0366","164.4958","0","0"
"357530","259807","126533","123.3989","162.9594","0","0"
"357531","259807","126633","123.0545","162.2037","0","0"
"357532","259807","126733","122.692","161.4572","0","0"
"357533","259807","126833","122.3105","160.7214","0","0"
"357534","259807","126933","121.9088","159.9972","0","0"
"357535","259807","127133","121.0521","158.5827","0","0"
"357536","259807","127333","120.1625","157.1923","0","0"
"357537","259807","127633","118.7896","155.1394","0","0"
"357538","259807","128033","116.9259","152.4385","0","0"
"357539","259807","128333","115.5382","150.4168","0","0"
"357540","259807","128733","113.7392","147.7009","0","0"
"357541","259807","129133","111.9349","145.0052","0","0"
"357542","259807","129433","110.5941","142.9862","0","0"
"357543","259807","129733","109.2929","140.9508","0","0"
"357544","259807","129933","108.4649","139.5749","0","0"
"357545","259807","130100","107.8127","138.4094","0","0"
"357546","259807","130233","107.324","137.4612","0","0"
"357547","259807","130433","106.6219","136.027","0","0"
"357548","259807","130633","105.9548","134.5802","0","0"
"357549","259807","130833","105.3226","133.1217","0","0"
"357550","259807","131133","104.4328","130.9173","0","0"
"357551","259807","131433","103.6014","128.6992","0","0"
"357552","259807","131733","102.817","126.473","0","0"
"357553","259807","132033","102.071","124.2428","0","0"
"357554","259807","132433","101.1247","121.2679","0","0"
"357555","259807","132833","100.2234","118.2955","0","0"
"357556","259807","133233","99.35894","115.3288","0","0"
"357557","259807","133633","98.52543","112.37","0","0"
"357558","259807","134133","97.52028","108.6856","0","0"
"357559","259807","134633","96.55009","105.0189","0","0"
"357560","259807","135133","95.61","101.372","0","0"
"357561","259807","135533","94.89163","98.46604","0","0"
"357562","259807","135933","94.22382","95.56623","0","0"
"357563","259807","136333","93.60516","92.67369","0","0"
"357564","259807","136733","93.03399","89.78988","0","0"
"357565","259807","137133","92.50685","86.91659","0","0"
"357566","259807","137633","91.90433","83.34155","0","0"
"357567","259807","138133","91.35508","79.788","0","0"
"357568","259807","138733","90.74712","75.5566","0","0"
"357569","259807","139233","90.26023","72.06181","0","0"
"357570","259807","139733","89.76109","68.60059","0","0"
"357571","259807","140133","89.32479","65.86057","0","0"
"357572","259807","140433","88.95583","63.82653","0","0"
"357573","259807","140733","88.53062","61.81562","0","0"
"357574","259807","140933","88.20406","60.4917","0","0"
"357575","259807","141133","87.83214","59.18547","0","0"
"357576","259807","141333","87.40325","57.90253","0","0"
"357577","259807","141500","86.99306","56.85704","0","0"
"357578","259807","141633","86.62362","56.04097","0","0"
"357579","259807","141733","86.31962","55.44358","0","0"
"357580","259807","141833","85.99006","54.86167","0","0"
"357581","259807","141933","85.63402","54.29701","0","0"
"357582","259807","142033","85.24923","53.75344","0","0"
"357583","259807","142133","84.83556","53.23332","0","0"
"357584","259807","142233","84.39805","52.73478","0","0"
"357585","259807","142400","83.6304","51.94365","0","0"
"357586","259807","142533","82.99217","51.33916","0","0"
"357587","259807","142733","82.00687","50.47004","0","0"
"357588","259807","143033","80.48746","49.23204","0","0"
"357589","259807","143433","78.41499","47.67356","0","0"
"357590","259807","143833","76.31489","46.19314","0","0"
"357591","259807","144333","73.67301","44.42653","0","0"
"357592","259807","144833","71.02846","42.73357","0","0"
"357593","259807","145433","67.86646","40.78038","0","0"
"357594","259807","146033","64.72819","38.89857","0","0"
"357595","259807","146633","61.62223","37.07766","0","0"
"357596","259807","147333","58.04739","35.02092","0","0"
"357597","259807","147933","55.03087","33.30987","0","0"
"357598","259807","148633","51.57294","31.36868","0","0"
"357599","259807","149333","48.18652","29.48234","0","0"
"357600","259807","150033","44.87679","27.64708","0","0"
"357601","259807","150733","41.64868","25.85995","0","0"
"357602","259807","151433","38.50716","24.11835","0","0"
"357603","259807","152133","35.46517","22.40557","0","0"
"357604","259807","152833","32.55154","20.67879","0","0"
"357605","259807","153533","29.76001","18.95828","0","0"
"357606","259807","154233","27.08415","17.26264","0","0"
"357607","259807","154933","24.51969","15.60664","0","0"
"357608","259807","155633","22.06459","14.0013","0","0"
"357609","259807","156333","19.71802","12.45592","0","0"
"357610","259807","157033","17.48047","10.97811","0","0"
"357611","259807","157733","15.35338","9.574735","0","0"
"357612","259807","158433","13.339","8.251384","0","0"
"357613","259807","159133","11.44059","7.013319","0","0"
"357614","259807","159833","9.662408","5.865207","0","0"
"357615","259807","160533","8.009142","4.810845","0","0"
"357616","259807","161233","6.486762","3.853814","0","0"
"357617","259807","161933","5.101698","2.997531","0","0"
"357618","259807","162633","3.861762","2.244005","0","0"
"357619","259807","163333","2.775553","1.595812","0","0"
"357620","259807","164033","1.852431","1.054633","0","0"
"357621","259807","164733","1.102512","0.6223958","0","0"
"357622","259807","165433","0.5370551","0.3011068","0","0"
"357623","259807","166133","0.1675618","0.09366862","0","0"
"357624","259807","166800","0.009141711","0.005126953","0","0"
"357625","259807","167000","8.138021E-05","2.712674E-05","0","0"
"357626","259808","0","0","0","0","0"
"357627","259808","3767","0.003363715","0.01622179","0","0"
"357628","259808","4200","0.03333876","0.1602512","0","0"
"357629","259808","4667","0.09874132","0.4746636","0","0"
"357630","259808","5167","0.2052138","0.9842936","0","0"
"357631","259808","5700","0.3585612","1.712016","0","0"
"357632","259808","6200","0.5381945","2.554281","0","0"
"357633","259808","6767","0.7816298","3.680847","0","0"
"357634","259808","7367","1.082981","5.054654","0","0"
"357635","259808","8067","1.48782","6.865865","0","0"
"357636","259808","8867","2.014865","9.171136","0","0"
"357637","259808","9867","2.758572","12.33531","0","0"
"357638","259808","14333","6.727051","27.93212","0","0"
"357639","259808","15233","7.532362","30.89318","0","0"
"357640","259808","15933","8.129096","33.05103","0","0"
"357641","259808","16533","8.611518","34.7737","0","0"
"357642","259808","17133","9.060004","36.35875","0","0"
"357643","259808","17633","9.403131","37.56044","0","0"
"357644","259808","18133","9.714057","38.6419","0","0"
"357645","259808","18633","9.988959","39.59182","0","0"
"357646","259808","19133","10.22396","40.39912","0","0"
"357647","259808","19633","10.41493","41.05249","0","0"
"357648","259808","20133","10.55808","41.5408","0","0"
"357649","259808","20600","10.6454","41.83757","0","0"
"357650","259808","21033","10.68376","41.96761","0","0"
"357651","259808","25300","10.70291","42.03261","0","0"
"357652","259808","26500","10.81955","42.42814","0","0"
"357653","259808","27667","11.04102","43.17554","0","0"
"357654","259808","28867","11.37907","44.31052","0","0"
"357655","259808","30067","11.82964","45.80968","0","0"
"357656","259808","31267","12.39339","47.66572","0","0"
"357657","259808","32467","13.07221","49.8709","0","0"
"357658","259808","33667","13.86873","52.41722","0","0"
"357659","259808","34867","14.78676","55.29628","0","0"
"357660","259808","36067","15.83149","58.49905","0","0"
"357661","259808","37267","17.01058","62.01571","0","0"
"357662","259808","38467","18.33567","65.83475","0","0"
"357663","259808","39600","19.73774","69.70649","0","0"
"357664","259808","40700","21.26587","73.69336","0","0"
"357665","259808","41767","22.93096","77.75769","0","0"
"357666","259808","42667","24.27417","81.41373","0","0"
"357667","259808","43667","25.64537","85.72846","0","0"
"357668","259808","44800","27.11583","90.90286","0","0"
"357669","259808","45967","28.6687","96.50176","0","0"
"357670","259808","46700","29.75746","100.13","0","0"
"357671","259808","47367","30.90156","103.476","0","0"
"357672","259808","47867","31.90712","105.9896","0","0"
"357673","259808","48233","32.75385","107.8185","0","0"
"357674","259808","48567","33.62381","109.4558","0","0"
"357675","259808","48833","34.40071","110.737","0","0"
"357676","259808","49066","35.14651","111.8269","0","0"
"357677","259808","49267","35.84145","112.7334","0","0"
"357678","259808","49467","36.58928","113.6049","0","0"
"357679","259808","49633","37.25475","114.3003","0","0"
"357680","259808","49800","37.95937","114.9635","0","0"
"357681","259808","49967","38.7031","115.5904","0","0"
"357682","259808","50133","39.48573","116.1764","0","0"
"357683","259808","50300","40.30482","116.7194","0","0"
"357684","259808","50433","40.98549","117.12","0","0"
"357685","259808","50566","41.68764","117.4859","0","0"
"357686","259808","50700","42.41965","117.7989","0","0"
"357687","259808","50766","42.79555","117.9336","0","0"
"357688","259808","50900","43.56386","118.1596","0","0"
"357689","259808","50966","43.95508","118.2508","0","0"
"357690","259808","51100","44.74837","118.3909","0","0"
"357691","259808","51233","45.55385","118.4765","0","0"
"357692","259808","51367","46.36507","118.5104","0","0"
"357693","259808","51500","47.17996","118.4965","0","0"
"357694","259808","51633","47.99607","118.4386","0","0"
"357695","259808","51733","48.60794","118.3698","0","0"
"357696","259808","51900","49.62478","118.206","0","0"
"357697","259808","52033","50.43514","118.0384","0","0"
"357698","259808","52233","51.64326","117.7295","0","0"
"357699","259808","52466","53.0395","117.2953","0","0"
"357700","259808","52733","54.62028","116.7147","0","0"
"357701","259808","53000","56.18389","116.0574","0","0"
"357702","259808","53367","58.31063","115.05","0","0"
"357703","259808","53800","60.7914","113.7331","0","0"
"357704","259808","54367","63.99751","111.8469","0","0"
"357705","259808","55167","68.485","108.9505","0","0"
"357706","259808","56467","75.81087","103.8999","0","0"
"357707","259808","57100","79.4808","101.4174","0","0"
"357708","259808","57433","81.4748","100.1613","0","0"
"357709","259808","57633","82.7047","99.44742","0","0"
"357710","259808","57767","83.54446","99.00031","0","0"
"357711","259808","59067","92.05301","94.96863","0","0"
"357712","259808","60367","100.7474","90.75596","0","0"
"357713","259808","61667","109.6161","86.36086","0","0"
"357714","259808","62667","116.5317","82.81966","0","0"
"357715","259808","63133","119.7618","81.07565","0","0"
"357716","259808","63233","120.448","80.68351","0","0"
"357717","259808","63333","121.1458","80.31011","0","0"
"357718","259808","63400","121.602","80.04349","0","0"
"357719","259808","63467","122.0474","79.75809","0","0"
"357720","259808","63533","122.4818","79.45535","0","0"
"357721","259808","63567","122.6959","79.29913","0","0"
"357722","259808","63633","123.1132","78.97176","0","0"
"357723","259808","63733","123.7185","78.45386","0","0"
"357724","259808","63833","124.2971","77.9044","0","0"
"357725","259808","63933","124.8478","77.3253","0","0"
"357726","259808","64033","125.372","76.72042","0","0"
"357727","259808","64133","125.8707","76.09268","0","0"
"357728","259808","64233","126.3448","75.44472","0","0"
"357729","259808","64333","126.7958","74.77882","0","0"
"357730","259808","64433","127.2229","74.09595","0","0"
"357731","259808","64567","127.7617","73.16467","0","0"
"357732","259808","64633","128.0177","72.69065","0","0"
"357733","259808","64800","128.6232","71.48479","0","0"
"357734","259808","64933","129.0759","70.50209","0","0"
"357735","259808","65133","129.7076","69.00285","0","0"
"357736","259808","65333","130.2906","67.47871","0","0"
"357737","259808","65533","130.8327","65.93445","0","0"
"357738","259808","65833","131.5844","63.58803","0","0"
"357739","259808","66333","132.7191","59.61674","0","0"
"357740","259808","67667","135.4438","48.79945","0","0"
"357741","259808","67733","135.5793","48.25293","0","0"
"357742","259808","68567","137.3433","41.39697","0","0"
"357743","259808","68633","137.4921","40.84717","0","0"
"357744","259808","69167","138.7409","36.44705","0","0"
"357745","259808","69233","138.9054","35.89724","0","0"
"357746","259808","69633","139.9336","32.60091","0","0"
"357747","259808","70033","141.0441","29.31405","0","0"
"357748","259808","70333","141.9368","26.85841","0","0"
"357749","259808","70633","142.886","24.41428","0","0"
"357750","259808","71033","144.2308","21.17226","0","0"
"357751","259808","71333","145.2933","18.75263","0","0"
"357752","259808","71733","146.7868","15.54633","0","0"
"357753","259808","72033","147.9665","13.15904","0","0"
"357754","259808","72333","149.1988","10.78893","0","0"
"357755","259808","72633","150.4856","8.438504","0","0"
"357756","259808","72933","151.829","6.110352","0","0"
"357757","259808","73233","153.2299","3.806831","0","0"
"357758","259808","73533","154.6901","1.530843","0","0"
"357759","259808","73833","156.2097","-0.7153659","0","0"
"357760","259808","74033","157.2566","-2.194899","0","0"
"357761","259808","74333","158.8763","-4.386366","0","0"
"357762","259808","74533","159.9883","-5.828288","0","0"
"357763","259808","74733","161.125","-7.255202","0","0"
"357764","259808","75033","162.8724","-9.369229","0","0"
"357765","259808","75733","167.0531","-14.25235","0","0"
"357766","259808","75833","167.6361","-14.96605","0","0"
"357767","259808","75933","168.2006","-15.69534","0","0"
"357768","259808","75967","168.3807","-15.94472","0","0"
"357769","259808","76033","168.7253","-16.45471","0","0"
"357770","259808","77667","177.2103","-29.04854","0","0"
"357771","259808","77733","177.5559","-29.56817","0","0"
"357772","259808","78800","183.1055","-37.91872","0","0"
"357773","259808","78900","183.602","-38.72157","0","0"
"357774","259808","79000","184.0684","-39.54312","0","0"
"357775","259808","79133","184.6489","-40.66197","0","0"
"357776","259808","79233","185.0551","-41.51653","0","0"
"357777","259808","79333","185.438","-42.38243","0","0"
"357778","259808","79433","185.7993","-43.25834","0","0"
"357779","259808","79533","186.1403","-44.14309","0","0"
"357780","259808","79633","186.4624","-45.03554","0","0"
"357781","259808","79800","186.9611","-46.53757","0","0"
"357782","259808","79933","187.3273","-47.75103","0","0"
"357783","259808","80133","187.8295","-49.58681","0","0"
"357784","259808","80333","188.2792","-51.43874","0","0"
"357785","259808","80533","188.6825","-53.30387","0","0"
"357786","259808","80733","189.0439","-55.17998","0","0"
"357787","259808","80933","189.3676","-57.06552","0","0"
"357788","259808","81133","189.6567","-58.95893","0","0"
"357789","259808","81333","189.9148","-60.85911","0","0"
"357790","259808","81533","190.1437","-62.76553","0","0"
"357791","259808","81733","190.3466","-64.67703","0","0"
"357792","259808","81933","190.5249","-66.59325","0","0"
"357793","259808","82133","190.6809","-68.51368","0","0"
"357794","259808","82333","190.8159","-70.43783","0","0"
"357795","259808","82533","190.9318","-72.36536","0","0"
"357796","259808","82833","191.0726","-75.26236","0","0"
"357797","259808","83033","191.1466","-77.19717","0","0"
"357798","259808","83233","191.2059","-79.1345","0","0"
"357799","259808","83633","191.2871","-83.01603","0","0"
"357800","259808","84033","191.3291","-86.90602","0","0"
"357801","259808","84433","191.3406","-90.80355","0","0"
"357802","259808","84833","191.3046","-94.70825","0","0"
"357803","259808","85033","191.2649","-96.66278","0","0"
"357804","259808","85233","191.2089","-98.6188","0","0"
"357805","259808","85433","191.1354","-100.5758","0","0"
"357806","259808","85733","190.9892","-103.5128","0","0"
"357807","259808","86133","190.7194","-107.43","0","0"
"357808","259808","86466","190.4201","-110.6909","0","0"
"357809","259808","86600","190.2789","-111.9952","0","0"
"357810","259808","86633","190.2414","-112.3232","0","0"
"357811","259808","86833","189.9993","-114.2775","0","0"
"357812","259808","87033","189.7245","-116.2289","0","0"
"357813","259808","87233","189.4132","-118.1762","0","0"
"357814","259808","87433","189.062","-120.1181","0","0"
"357815","259808","87500","188.9359","-120.7619","0","0"
"357816","259808","87533","188.8701","-121.0865","0","0"
"357817","259808","87766","188.3766","-123.3356","0","0"
"357818","259808","87900","188.0622","-124.6154","0","0"
"357819","259808","87933","187.9796","-124.9366","0","0"
"357820","259808","88133","187.4493","-126.842","0","0"
"357821","259808","88233","187.1598","-127.7881","0","0"
"357822","259808","88300","186.9574","-128.4138","0","0"
"357823","259808","88333","186.8526","-128.729","0","0"
"357824","259808","88467","186.413","-129.9737","0","0"
"357825","259808","88566","186.0604","-130.8969","0","0"
"357826","259808","88700","185.5541","-132.1171","0","0"
"357827","259808","88733","185.4202","-132.4212","0","0"
"357828","259808","88833","185.0037","-133.3206","0","0"
"357829","259808","88933","184.5605","-134.2075","0","0"
"357830","259808","89033","184.0888","-135.0797","0","0"
"357831","259808","89133","183.5857","-135.9346","0","0"
"357832","259808","89367","182.3505","-137.8933","0","0"
"357833","259808","89466","181.8065","-138.7213","0","0"
"357834","259808","89600","181.068","-139.8205","0","0"
"357835","259808","89633","180.8807","-140.096","0","0"
"357836","259808","89933","179.1881","-142.5502","0","0"
"357837","259808","90333","176.9464","-145.8367","0","0"
"357838","259808","90733","174.7467","-149.1558","0","0"
"357839","259808","90933","173.6374","-150.8105","0","0"
"357840","259808","91133","172.5384","-152.4729","0","0"
"357841","259808","91300","171.6422","-153.8693","0","0"
"357842","259808","91333","171.4647","-154.1527","0","0"
"357843","259808","91467","170.773","-155.288","0","0"
"357844","259808","91566","170.2738","-156.149","0","0"
"357845","259808","91667","169.7945","-157.0261","0","0"
"357846","259808","91733","169.4905","-157.6176","0","0"
"357847","259808","91966","168.4729","-159.7094","0","0"
"357848","259808","92100","167.9229","-160.9213","0","0"
"357849","259808","92133","167.7883","-161.2279","0","0"
"357850","259808","92366","166.8902","-163.3753","0","0"
"357851","259808","92500","166.4035","-164.6146","0","0"
"357852","259808","92533","166.2838","-164.9276","0","0"
"357853","259808","92733","165.5903","-166.8013","0","0"
"357854","259808","92933","164.9274","-168.6866","0","0"
"357855","259808","93133","164.2901","-170.5813","0","0"
"357856","259808","93333","163.6744","-172.4834","0","0"
"357857","259808","93733","162.496","-176.3056","0","0"
"357858","259808","93800","162.3061","-176.9425","0","0"
"357859","259808","93833","162.2108","-177.2642","0","0"
"357860","259808","94133","161.3738","-180.1461","0","0"
"357861","259808","94533","160.2953","-184.0002","0","0"
"357862","259808","94733","159.7697","-185.9314","0","0"
"357863","259808","94933","159.252","-187.8649","0","0"
"357864","259808","95133","158.7416","-189.8005","0","0"
"357865","259808","95433","157.9882","-192.7072","0","0"
"357866","259808","95833","157.0166","-196.5914","0","0"
"357867","259808","95900","156.8624","-197.2386","0","0"
"357868","259808","95933","156.7856","-197.5655","0","0"
"357869","259808","96233","156.1243","-200.4947","0","0"
"357870","259808","96533","155.5095","-203.4338","0","0"
"357871","259808","96733","155.1244","-205.3981","0","0"
"357872","259808","96933","154.7584","-207.3661","0","0"
"357873","259808","97133","154.4106","-209.3371","0","0"
"357874","259808","97533","153.7644","-213.2868","0","0"
"357875","259808","97933","153.1727","-217.2438","0","0"
"357876","259808","98333","152.6149","-221.2046","0","0"
"357877","259808","98400","152.5235","-221.8625","0","0"
"357878","259808","98433","152.4772","-222.1947","0","0"
"357879","259808","98633","152.1997","-224.1746","0","0"
"357880","259808","98833","151.9137","-226.1526","0","0"
"357881","259808","99033","151.6108","-228.1277","0","0"
"357882","259808","99233","151.2803","-230.098","0","0"
"357883","259808","99300","151.1619","-230.7509","0","0"
"357884","259808","99333","151.1003","-231.0801","0","0"
"357885","259808","99500","150.7708","-232.7112","0","0"
"357886","259808","99633","150.4734","-234.0086","0","0"
"357887","259808","99700","150.3113","-234.6517","0","0"
"357888","259808","99733","150.2253","-234.9753","0","0"
