Id,Unknown0,Unknown1_0,Unknown1_1,Unknown2_0,Unknown2_1
"2473","76181","0","0","162","0"
"2474","76182","0","0","162","0"
"2475","76258","0","0","162","0"
"2476","76259","0","0","162","0"
"2477","76260","0","0","162","0"
"2478","76261","0","0","162","0"
"2479","76262","0","0","162","0"
"2480","76263","0","0","162","0"
"2481","76264","0","0","162","0"
"2482","76265","0","0","162","0"
"2483","76266","0","0","162","0"
"2484","76267","0","0","162","0"
"2485","76269","0","0","162","0"
"2486","76270","0","0","162","0"
"2487","76280","0","0","162","0"
"2488","76281","0","0","162","0"
"2489","76283","0","0","162","0"
"2490","76285","0","0","162","0"
"2491","76286","0","0","162","0"
"2492","76287","0","0","162","0"
"2493","76288","0","0","162","0"
"2494","76289","0","0","162","0"
"2495","76291","0","0","162","0"
"2496","76293","0","0","162","0"
"2497","76433","0","0","162","0"
"2498","76434","0","0","162","0"
"2499","76435","0","0","162","0"
"2500","76436","0","0","162","0"
"2501","76437","0","0","162","0"
"2502","76438","0","0","162","0"
"2503","76439","0","0","162","0"
"2504","76440","0","0","162","0"
"2505","76441","0","0","162","0"
"2506","76442","0","0","162","0"
"2507","76443","0","0","162","0"
"2508","76444","0","0","162","0"
"2509","76445","0","0","162","0"
"2510","76446","0","0","162","0"
"2511","76447","0","0","162","0"
"2512","76448","0","0","162","0"
"2513","76449","0","0","162","0"
"2514","76450","0","0","162","0"
"2515","76451","0","0","162","0"
"2516","76452","0","0","162","0"
"2517","76453","0","0","162","0"
"2518","76454","0","0","162","0"
"2519","76455","0","0","162","0"
"2520","76456","0","0","162","0"
"2521","76457","0","0","162","0"
"2522","76458","0","0","162","0"
"2523","76459","0","0","162","0"
"2524","76461","0","0","162","0"
"2525","76462","0","0","162","0"
"2526","76463","0","0","162","0"
"2527","76464","0","0","162","0"
"2528","76465","0","0","162","0"
"2529","76466","0","0","162","0"
"2530","76467","0","0","162","0"
"2531","76468","0","0","162","0"
"2532","76469","0","0","162","0"
"2533","76470","0","0","162","0"
"2534","76471","0","0","162","0"
"2535","76472","0","0","162","0"
"2536","76474","0","0","162","0"
"2537","78866","0","0","12","0"
"2538","80237","0","0","12","0"
"2539","80243","0","0","12","0"
"2540","80244","0","0","12","0"
"2541","80245","0","0","12","0"
"2542","80246","0","0","12","0"
"2543","80247","0","0","12","0"
"2544","80248","0","0","12","0"
"2545","80250","0","0","12","0"
"2546","80251","0","0","12","0"
"2547","81418","0","0","4","0"
"2563","82200","0","0","14","0"
"2615","84403","0","0","162","0"
"2616","84406","0","0","15","0"
"2618","84408","0","0","162","15"
"2619","84409","0","0","15","0"
"2620","84410","0","0","15","0"
"2621","84411","0","0","162","15"
"2622","84412","0","0","210","162"
"2623","84413","0","0","210","14"
"2624","84415","0","0","162","210"
"2625","84416","0","0","162","0"
"2626","84417","0","0","162","15"
"2627","84418","0","0","162","210"
"2628","84420","0","0","162","14"
"2629","84421","0","0","162","14"
"2632","84424","0","0","14","0"
"2633","84425","0","0","14","0"
"2634","84427","0","0","14","0"
"2635","84428","0","0","162","15"
"2636","84429","0","0","210","14"
"2637","84430","0","0","14","15"
"2638","84431","0","0","162","14"
"2639","84432","0","0","162","14"
"2642","84973","61037","0","0","0"
"2644","85785","0","0","121","0"
"2645","86004","0","0","121","0"
"2646","86005","0","0","121","0"
"2647","86609","0","0","121","0"
"2648","86615","0","0","121","0"
"2649","86616","0","0","121","0"
"2650","86640","0","0","121","0"
"2651","86641","0","0","121","0"
"2652","86642","0","0","121","0"
"2653","86643","0","0","121","0"
"2654","86644","0","0","121","0"
"2655","86645","0","0","121","0"
"2656","86646","0","0","121","0"
"2658","86648","0","0","121","0"
"2659","86649","0","0","121","0"
"2661","86652","0","0","121","0"
"2662","86653","0","0","121","0"
"2663","86654","0","0","121","0"
"2684","89244","0","0","121","0"
"2686","89368","0","0","121","0"
"2687","89369","0","0","121","0"
"2688","89370","0","0","121","0"
"2689","89371","0","0","121","0"
"2690","89372","0","0","121","0"
"2691","89373","0","0","121","0"
"2693","90255","0","0","4","0"
"2701","92026","0","0","121","0"
"2706","93743","0","0","121","0"
"2717","94718","0","0","162","0"
"2718","94732","0","0","162","0"
"2719","94748","0","0","14","0"
"2737","95471","0","0","190","0"
"2738","95703","0","0","162","14"
"2739","95705","0","0","14","15"
"2740","95707","0","0","162","15"
"2741","81722","0","0","14","15"
"2742","81724","0","0","14","15"
"2743","81716","0","0","14","15"
"2744","81720","0","0","14","15"
"2745","81725","0","0","14","15"
"2746","81714","0","0","14","15"
"2747","81715","0","0","14","15"
"2749","95754","0","0","238","0"
"2750","95755","0","0","238","0"
"2751","95756","0","0","238","0"
"2763","96226","0","0","238","0"
"2764","96255","0","0","238","0"
"2765","96256","0","0","238","0"
"2766","96257","0","0","238","0"
"2767","96261","0","0","190","0"
"2768","96262","0","0","209","0"
"2769","96264","0","0","209","0"
"2785","96690","0","0","4","0"
"2916","99439","0","0","162","0"
"2917","99440","0","0","162","0"
"2918","99441","0","0","162","0"
"2919","99452","0","0","162","0"
"2920","99453","0","0","162","0"
"2921","99454","0","0","162","0"
"2925","99624","0","0","162","15"
"2926","99652","0","0","162","0"
"2927","99653","0","0","162","0"
"2928","99654","0","0","162","0"
"2929","99655","0","0","162","0"
"2930","99656","0","0","162","0"
"2931","99657","0","0","162","0"
"2932","99658","0","0","162","0"
"2933","99660","0","0","162","0"
"2941","100687","0","0","162","14"
"2944","100587","0","0","15","14"
"2945","101735","0","0","238","0"
"2946","101740","0","0","238","0"
"2947","101741","0","0","238","0"
"2948","101742","0","0","238","0"
"2949","101743","0","0","238","0"
"2950","101744","0","0","238","0"
"2951","101745","0","0","238","0"
"2952","101746","0","0","238","0"
"2953","101747","0","0","238","0"
"2954","101748","0","0","238","0"
"2955","101749","0","0","238","0"
"2956","101750","0","0","238","0"
"2957","101751","0","0","238","0"
"2958","101752","0","0","238","0"
"2959","101753","0","0","238","0"
"2960","101754","0","0","238","0"
"2961","101755","0","0","238","0"
"2962","101756","0","0","238","0"
"2963","101757","0","0","238","0"
"2964","101758","0","0","238","0"
"2965","101759","0","0","238","0"
"2966","101760","0","0","238","0"
"2967","101761","0","0","238","0"
"2968","101762","0","0","238","0"
"2969","101763","0","0","238","0"
"2970","101764","0","0","238","0"
"2971","101765","0","0","238","0"
"2972","101766","0","0","238","0"
"2973","101767","0","0","238","0"
"2974","101768","0","0","238","0"
"2975","101769","0","0","238","0"
"2976","101770","0","0","238","0"
"2977","101771","0","0","238","0"
"2978","101772","0","0","238","0"
"2979","101773","0","0","238","0"
"2980","101774","0","0","238","0"
"2981","101775","0","0","238","0"
"2982","101776","0","0","238","0"
"2983","101777","0","0","238","0"
"2984","101778","0","0","238","0"
"2985","101779","0","0","238","0"
"2986","101780","0","0","238","0"
"2987","101781","0","0","238","0"
"2988","101782","0","0","238","0"
"2989","101783","0","0","238","0"
"2990","101784","0","0","238","0"
"2991","101785","0","0","238","0"
"2992","101786","0","0","238","0"
"2993","101787","0","0","238","0"
"2994","101788","0","0","238","0"
"2995","101789","0","0","238","0"
"2996","101790","0","0","238","0"
"2997","101791","0","0","238","0"
"2998","101792","0","0","238","0"
"2999","101793","0","0","238","0"
"3000","101794","0","0","238","0"
"3001","101795","0","0","238","0"
"3002","101796","0","0","238","0"
"3003","101797","0","0","238","0"
"3004","101798","0","0","238","0"
"3005","101799","0","0","238","0"
"3006","101800","0","0","238","0"
"3007","101801","0","0","238","0"
"3008","101802","0","0","238","0"
"3009","101803","0","0","238","0"
"3010","101804","0","0","238","0"
"3017","101924","0","0","162","0"
"3018","101925","0","0","162","0"
"3019","101928","0","0","162","0"
"3020","101929","0","0","162","0"
"3021","101931","0","0","162","0"
"3022","101932","0","0","162","0"
"3073","104338","0","0","209","0"
"3074","104385","0","0","209","0"
"3076","104389","0","0","209","0"
"3077","104390","0","0","209","0"
"3078","104391","0","0","209","0"
"3079","104392","0","0","209","0"
"3080","104393","0","0","209","0"
"3081","104395","0","0","209","0"
"3082","104397","0","0","209","0"
"3083","104398","0","0","209","0"
"3084","104401","0","0","209","0"
"3085","104403","0","0","209","0"
"3086","104404","0","0","209","0"
"3088","104407","0","0","209","0"
"3089","104408","0","0","209","0"
"3090","104409","0","0","209","0"
"3091","104414","0","0","209","0"
"3092","104416","0","0","209","0"
"3093","104417","0","0","209","0"
"3094","104419","0","0","209","0"
"3095","104420","0","0","209","0"
"3096","104425","0","0","209","0"
"3097","104427","0","0","209","0"
"3098","104430","0","0","209","0"
"3099","104434","0","0","209","0"
"3100","104440","0","0","209","0"
"3101","104442","0","0","209","0"
"3102","104445","0","0","209","0"
"3114","104698","0","0","209","0"
"3134","106284","76362","0","0","0"
"3145","106947","0","0","238","0"
"3146","106948","0","0","238","0"
"3147","106949","0","0","238","0"
"3148","106950","0","0","238","0"
"3149","106953","0","0","238","0"
"3150","106954","0","0","238","0"
"3151","106955","0","0","238","0"
"3152","106956","0","0","238","0"
"3153","106957","0","0","238","0"
"3154","106958","0","0","238","0"
"3155","106960","0","0","238","0"
"3156","106961","0","0","238","0"
"3157","106962","0","0","238","0"
"3195","107694","0","0","238","0"
"3196","107695","0","0","238","0"
"3197","107696","0","0","238","0"
"3198","107697","0","0","238","0"
"3199","107698","0","0","238","0"
"3200","107699","0","0","238","0"
"3201","107700","0","0","238","0"
"3202","107701","0","0","238","0"
"3203","107702","0","0","238","0"
"3204","107703","0","0","238","0"
"3205","107704","0","0","238","0"
"3206","107705","0","0","238","0"
"3207","107706","0","0","238","0"
"3208","107707","0","0","238","0"
"3209","107708","0","0","238","0"
"3210","107709","0","0","238","0"
"3211","107710","0","0","238","0"
"3212","107711","0","0","238","0"
"3213","107712","0","0","238","0"
"3214","107713","0","0","238","0"
"3215","107714","0","0","238","0"
"3216","107715","0","0","238","0"
"3217","107716","0","0","238","0"
"3218","107717","0","0","238","0"
"3219","107718","0","0","238","0"
"3220","107719","0","0","238","0"
"3221","107720","0","0","238","0"
"3222","107721","0","0","238","0"
"3223","107722","0","0","238","0"
"3224","107723","0","0","238","0"
"3225","107724","0","0","238","0"
"3226","107725","0","0","238","0"
"3227","107726","0","0","238","0"
"3228","107727","0","0","238","0"
"3229","107728","0","0","238","0"
"3230","107729","0","0","238","0"
"3231","107730","0","0","238","0"
"3232","107731","0","0","238","0"
"3233","107732","0","0","238","0"
"3234","107733","0","0","238","0"
"3235","107734","0","0","238","0"
"3236","107735","0","0","238","0"
"3237","107736","0","0","238","0"
"3238","107737","0","0","238","0"
"3239","107738","0","0","238","0"
"3240","107739","0","0","238","0"
"3241","107740","0","0","238","0"
"3243","107742","0","0","238","0"
"3244","107743","0","0","238","0"
"3245","107744","0","0","238","0"
"3246","107745","0","0","238","0"
"3247","107746","0","0","238","0"
"3248","107753","0","0","238","0"
"3249","107754","0","0","238","0"
"3250","107756","0","0","238","0"
"3251","107757","0","0","238","0"
"3252","107758","0","0","238","0"
"3253","107759","0","0","238","0"
"3254","107760","0","0","238","0"
"3255","107762","0","0","238","0"
"3256","107763","0","0","238","0"
"3257","107764","0","0","238","0"
"3258","107765","0","0","238","0"
"3259","107766","0","0","238","0"
"3260","107767","0","0","238","0"
"3261","107768","0","0","238","0"
"3272","107907","0","0","121","0"
"3311","109099","0","0","14","0"
"3348","110764","0","0","190","0"
"3393","111627","0","0","121","0"
"3394","111645","0","0","121","0"
"3395","111646","0","0","121","0"
"3396","111830","0","0","121","0"
"3397","111908","0","0","121","0"
"3398","111909","0","0","121","0"
"3399","111910","0","0","121","0"
"3400","111917","0","0","121","0"
"3401","111918","0","0","121","0"
"3402","111919","0","0","121","0"
"3403","111920","0","0","121","0"
"3404","111921","0","0","121","0"
"3405","112045","0","0","121","0"
"3407","112059","0","0","190","0"
"3736","112429","0","0","121","0"
"3737","112430","0","0","121","0"
"3769","112462","0","0","121","0"
"3771","112464","0","0","121","0"
"3773","112466","0","0","121","0"
"3776","112469","0","0","121","0"
"3780","112996","0","0","121","0"
"3854","114766","0","0","12","0"
"3855","114767","0","0","12","0"
"3857","114776","0","0","12","0"
"3858","114777","0","0","12","0"
"3859","114778","0","0","12","0"
"3860","114780","0","0","12","0"
"3861","114781","0","0","12","0"
"3862","114940","0","0","12","0"
"3873","116266","0","0","162","0"
"3888","118237","0","0","209","0"
"3889","118238","0","0","209","0"
"3890","118239","0","0","209","0"
"4021","122568","0","0","162","0"
"4022","122569","0","0","162","0"
"4023","122570","0","0","162","0"
"4024","122571","0","0","162","0"
"4025","122572","0","0","162","0"
"4026","122573","0","0","162","0"
"4027","122574","0","0","162","0"
"4028","122575","0","0","162","0"
"4029","122576","0","0","162","0"
"4030","122577","0","0","162","0"
"4031","122578","0","0","162","0"
"4032","122579","0","0","162","0"
"4033","122580","0","0","162","0"
"4034","122581","0","0","162","0"
"4035","122582","0","0","162","0"
"4036","122583","0","0","162","0"
"4037","122584","0","0","162","0"
"4038","122585","0","0","162","0"
"4039","122586","0","0","162","0"
"4040","122587","0","0","162","0"
"4041","122588","0","0","162","0"
"4042","122589","0","0","162","0"
"4043","122590","0","0","162","0"
"4044","122591","0","0","162","0"
"4045","122592","0","0","162","0"
"4046","122593","0","0","162","0"
"4047","122594","0","0","162","0"
"4048","122595","0","0","162","0"
"4049","122596","0","0","162","0"
"4050","122597","0","0","162","0"
"4051","122598","0","0","162","0"
"4052","122599","0","0","162","0"
"4053","122600","0","0","162","0"
"4054","122601","0","0","162","0"
"4055","122602","0","0","162","0"
"4056","122603","0","0","162","0"
"4057","122604","0","0","162","0"
"4058","122605","0","0","162","0"
"4059","122606","0","0","162","0"
"4060","122607","0","0","162","0"
"4061","122608","0","0","162","0"
"4062","122609","0","0","162","0"
"4063","122610","0","0","162","0"
"4064","122611","0","0","162","0"
"4065","122612","0","0","162","0"
"4066","122613","0","0","162","0"
"4067","122614","0","0","162","0"
"4068","122615","0","0","162","0"
"4069","122616","0","0","162","0"
"4070","122617","0","0","162","0"
"4071","122618","0","0","162","0"
"4072","122619","0","0","162","0"
"4073","122620","0","0","162","0"
"4074","122621","0","0","162","0"
"4075","122622","0","0","162","0"
"4076","122623","0","0","162","0"
"4077","122624","0","0","162","0"
"4078","122625","0","0","162","0"
"4079","122626","0","0","162","0"
"4080","122627","0","0","162","0"
"4081","122628","0","0","162","0"
"4082","122629","0","0","162","0"
"4083","122630","0","0","162","0"
"4084","122631","0","0","162","0"
"4085","122632","0","0","162","0"
"4086","122633","0","0","162","0"
"4088","122635","0","0","162","0"
"4089","122636","0","0","162","0"
"4090","122637","0","0","162","0"
"4091","122638","0","0","162","0"
"4092","122639","0","0","162","0"
"4093","122640","0","0","162","0"
"4094","122641","0","0","162","0"
"4095","122642","0","0","162","0"
"4096","122643","0","0","162","0"
"4097","122644","0","0","162","0"
"4098","122645","0","0","162","0"
"4099","122646","0","0","162","0"
"4100","122647","0","0","162","0"
"4101","122648","0","0","162","0"
"4102","122649","0","0","162","0"
"4103","122650","0","0","162","0"
"4104","122651","0","0","162","0"
"4105","122652","0","0","162","0"
"4106","122653","0","0","162","0"
"4107","122654","0","0","162","0"
"4113","123270","84771","0","0","0"
"4116","123781","0","0","121","0"
"4144","124466","0","0","121","0"
"4156","126392","0","0","14","0"
"4158","126696","0","0","121","0"
"4162","126800","0","0","121","0"
"4164","126850","0","0","162","0"
"4165","126851","0","0","162","0"
"4166","126852","0","0","162","0"
"4167","126853","0","0","162","0"
"4168","126854","0","0","162","0"
"4169","126855","0","0","162","0"
"4173","126869","0","0","162","0"
"4174","126988","0","0","121","0"
"4175","126989","0","0","121","0"
"4176","126992","0","0","121","0"
"4177","126993","0","0","121","0"
"4178","126994","0","0","121","0"
"4179","126995","0","0","121","0"
"4180","126996","0","0","121","0"
"4181","126997","0","0","121","0"
"4186","127007","0","0","121","0"
"4187","127009","0","0","121","0"
"4188","127016","0","0","121","0"
"4189","127017","0","0","121","0"
"4190","127018","0","0","121","0"
"4191","127019","0","0","121","0"
"4192","127020","0","0","121","0"
"4193","127021","0","0","121","0"
"4194","127022","0","0","121","0"
"4195","127023","0","0","121","0"
"4196","127024","0","0","121","0"
"4198","127113","0","0","162","0"
"4200","127115","0","0","14","15"
"4201","127116","0","0","14","15"
"4202","127117","0","0","14","15"
"4203","127118","0","0","14","15"
"4204","127119","0","0","14","15"
"4205","127120","0","0","14","15"
"4206","127121","0","0","14","15"
"4207","127122","0","0","14","15"
"4208","127123","0","0","14","15"
"4209","127124","0","0","0","15"
"4212","127127","0","0","0","15"
"4213","127128","0","0","14","15"
"4214","127129","0","0","14","162"
"4215","127130","0","0","14","15"
"4216","127131","0","0","162","0"
"4217","127132","0","0","14","15"
"4219","127134","0","0","14","162"
"4220","127135","0","0","14","15"
"4221","127136","0","0","162","15"
"4222","127137","0","0","162","15"
"4223","127138","0","0","14","15"
"4224","127139","0","0","14","15"
"4228","127475","0","0","121","0"
"4269","128940","0","0","121","0"
"4286","129411","0","0","2","0"
"4290","108129","77281","0","0","0"
"4292","130326","0","0","12","0"
"4293","130407","0","0","121","0"
"4295","105794","0","0","0","0"
"4298","106041","0","0","0","0"
"4299","130575","0","0","0","0"
"4300","130657","0","0","238","0"
"4301","130658","0","0","238","0"
"4303","114784","0","0","12","0"
"4304","114783","0","0","12","0"
"4305","130749","0","0","209","0"
"4306","130758","0","0","209","0"
"4325","131152","0","0","121","0"
"4328","131211","0","0","162","0"
"4330","131212","0","0","162","0"
"4331","131213","0","0","162","0"
"4332","131214","0","0","162","0"
"4333","131215","0","0","162","0"
"4334","131216","0","0","162","0"
"4335","131217","0","0","162","0"
"4336","131218","0","0","162","0"
"4355","116499","0","0","6","0"
"4356","116498","0","0","6","0"
"4357","116497","0","0","6","0"
"4358","131563","0","0","15","14"
"4364","131928","0","0","162","0"
"4365","131929","0","0","162","0"
"4440","25255","0","0","238","0"
"4441","25493","0","0","238","0"
"4442","26925","0","0","238","0"
"4443","32259","0","0","238","0"
"4444","32801","0","0","238","0"
"4445","32807","0","0","238","0"
"4446","32808","0","0","238","0"
"4447","32809","0","0","238","0"
"4448","32810","0","0","238","0"
"4449","38068","0","0","238","0"
"4450","41420","0","0","238","0"
"4451","41429","0","0","238","0"
"4452","47280","0","0","238","0"
"4453","56530","0","0","238","0"
"4454","56531","0","0","238","0"
"4455","62242","0","0","238","0"
"4456","68253","0","0","238","0"
"4457","73478","0","0","238","0"
"4458","73494","0","0","238","0"
"4459","73495","0","0","238","0"
"4460","73496","0","0","238","0"
"4461","73497","0","0","238","0"
"4462","73498","0","0","238","0"
"4463","73502","0","0","238","0"
"4464","73503","0","0","238","0"
"4465","73504","0","0","238","0"
"4466","73505","0","0","238","0"
"4467","73506","0","0","238","0"
"4468","73520","0","0","238","0"
"4469","73521","0","0","238","0"
"4470","98921","0","0","238","0"
"4471","99539","0","0","238","0"
"4472","99540","0","0","238","0"
"4473","99541","0","0","238","0"
"4474","99542","0","0","238","0"
"4475","99543","0","0","238","0"
"4476","99544","0","0","238","0"
"4477","107598","0","0","238","0"
"4478","107599","0","0","238","0"
"4479","107600","0","0","238","0"
"4480","107601","0","0","238","0"
"4481","107602","0","0","238","0"
"4482","107604","0","0","238","0"
"4483","107605","0","0","238","0"
"4484","107606","0","0","238","0"
"4485","107607","0","0","238","0"
"4486","107608","0","0","238","0"
"4487","107609","0","0","238","0"
"4488","107610","0","0","238","0"
"4489","107611","0","0","238","0"
"4490","107612","0","0","238","0"
"4491","107613","0","0","238","0"
"4492","107614","0","0","238","0"
"4493","107615","0","0","238","0"
"4494","107616","0","0","238","0"
"4495","107617","0","0","238","0"
"4496","107619","0","0","238","0"
"4497","107620","0","0","238","0"
"4498","107621","0","0","238","0"
"4499","107622","0","0","238","0"
"4500","107623","0","0","238","0"
"4501","107624","0","0","238","0"
"4502","107625","0","0","238","0"
"4503","107626","0","0","238","0"
"4504","107627","0","0","238","0"
"4505","107628","0","0","238","0"
"4506","107630","0","0","238","0"
"4507","107631","0","0","238","0"
"4508","107632","0","0","238","0"
"4509","107633","0","0","238","0"
"4510","107634","0","0","238","0"
"4511","107635","0","0","238","0"
"4512","107636","0","0","238","0"
"4513","107637","0","0","238","0"
"4514","107638","0","0","238","0"
"4515","107639","0","0","238","0"
"4516","107640","0","0","238","0"
"4517","107641","0","0","238","0"
"4518","107642","0","0","238","0"
"4519","107643","0","0","238","0"
"4520","107644","0","0","238","0"
"4521","107645","0","0","238","0"
"4522","107646","0","0","238","0"
"4523","107647","0","0","238","0"
"4524","107648","0","0","238","0"
"4525","107649","0","0","238","0"
"4526","107650","0","0","238","0"
"4527","107651","0","0","238","0"
"4528","107652","0","0","238","0"
"4529","107653","0","0","238","0"
"4530","107654","0","0","238","0"
"4531","107655","0","0","238","0"
"4532","107656","0","0","238","0"
"4533","107657","0","0","238","0"
"4534","107658","0","0","238","0"
"4535","107659","0","0","238","0"
"4536","107660","0","0","238","0"
"4537","107661","0","0","238","0"
"4538","107662","0","0","238","0"
"4539","107663","0","0","238","0"
"4540","107665","0","0","238","0"
"4541","107666","0","0","238","0"
"4542","107667","0","0","238","0"
"4543","107693","0","0","238","0"
"4544","120045","0","0","238","0"
"4545","121841","0","0","238","0"
"4546","121842","0","0","238","0"
"4547","121843","0","0","238","0"
"4548","121844","0","0","238","0"
"4549","122661","0","0","238","0"
"4550","122662","0","0","238","0"
"4551","122663","0","0","238","0"
"4552","122664","0","0","238","0"
"4553","122665","0","0","238","0"
"4554","122666","0","0","238","0"
"4555","122667","0","0","238","0"
"4556","122668","0","0","238","0"
"4557","122669","0","0","238","0"
"4558","122670","0","0","238","0"
"4559","122671","0","0","238","0"
"4560","122672","0","0","238","0"
"4561","122673","0","0","238","0"
"4562","122674","0","0","238","0"
"4563","122675","0","0","238","0"
"4564","122676","0","0","238","0"
"4565","122677","0","0","238","0"
"4566","122678","0","0","238","0"
"4567","122679","0","0","238","0"
"4568","122680","0","0","238","0"
"4569","122681","0","0","238","0"
"4570","122682","0","0","238","0"
"4571","122683","0","0","238","0"
"4572","122684","0","0","238","0"
"4573","122685","0","0","238","0"
"4574","130655","0","0","238","0"
"4575","130656","0","0","238","0"
"4576","131593","0","0","238","0"
"4577","131686","0","0","238","0"
"4578","131688","0","0","238","0"
"4579","131690","0","0","238","0"
"4580","131691","0","0","238","0"
"4581","131695","0","0","238","0"
"4582","131759","0","0","238","0"
"4583","131897","0","0","238","0"
"4584","131898","0","0","238","0"
"4854","134871","0","0","41","0"
"4857","133979","92493","0","0","0"
"4866","136269","0","0","238","0"
"4867","136270","0","0","238","0"
"4869","136272","0","0","238","0"
"4870","136273","0","0","238","0"
"4871","136274","0","0","238","0"
"4872","136275","0","0","238","0"
"4910","137754","0","0","162","0"
"4911","137766","0","0","162","0"
"4912","137767","0","0","162","0"
"4913","137768","0","0","162","0"
"4914","137769","0","0","162","0"
"4915","137770","0","0","162","0"
"4916","137771","0","0","162","0"
"4917","137772","0","0","162","0"
"4918","137773","0","0","162","0"
"4919","137774","0","0","162","0"
"4920","137775","0","0","162","0"
"4921","137776","0","0","162","0"
"4922","137777","0","0","162","0"
"4923","137778","0","0","162","0"
"4924","137779","0","0","162","0"
"4925","137780","0","0","162","0"
"4926","137781","0","0","162","0"
"4927","137782","0","0","162","0"
"4928","137783","0","0","162","0"
"4929","137784","0","0","162","0"
"4930","137785","0","0","162","0"
"4931","137786","0","0","162","0"
"4932","137787","0","0","162","0"
"4933","137788","0","0","162","0"
"4934","137789","0","0","162","0"
"4935","137790","0","0","162","0"
"4936","137791","0","0","162","0"
"4937","137792","0","0","162","0"
"4938","137793","0","0","162","0"
"4939","137794","0","0","162","0"
"4940","137795","0","0","162","0"
"4941","137796","0","0","162","0"
"4942","137797","0","0","162","0"
"4965","138876","0","0","162","0"
"4966","138877","0","0","162","0"
"4967","138878","0","0","162","0"
"4968","138879","0","0","162","0"
"4969","138880","0","0","162","0"
"4970","138881","0","0","162","0"
"4971","138882","0","0","162","0"
"4972","138883","0","0","162","0"
"4973","138884","0","0","162","0"
"4974","138885","0","0","162","0"
"4975","138886","0","0","162","0"
"4976","138887","0","0","162","0"
"4977","138888","0","0","162","0"
"4978","138889","0","0","162","0"
"4979","138890","0","0","162","0"
"4980","138891","0","0","162","0"
"4981","138892","0","0","162","0"
"4982","138893","0","0","162","0"
"4985","138646","0","0","162","0"
"4987","139192","0","0","162","0"
"4988","139196","0","0","162","14"
"4989","139197","0","0","162","0"
"5018","139631","0","0","209","0"
"5051","140050","0","0","238","0"
"5052","140060","0","0","238","0"
"5075","140841","0","0","162","0"
"5076","140842","0","0","162","0"
"5077","140843","0","0","162","0"
"5078","140844","0","0","162","0"
"5079","140845","0","0","162","0"
"5080","140846","0","0","162","0"
"5109","141168","0","0","209","0"
"5110","141170","0","0","209","0"
"5111","141173","0","0","209","0"
"5112","141175","0","0","209","0"
"5113","141176","0","0","209","0"
"5114","141177","0","0","209","0"
"5119","141330","0","0","14","0"
"5121","141445","0","0","209","0"
"5130","141862","0","0","209","0"
"5131","141868","0","0","209","0"
"5153","141973","0","0","209","0"
"5154","141974","0","0","209","0"
"5155","141975","0","0","209","0"
"5156","141977","0","0","209","0"
"5157","141978","0","0","209","0"
"5158","141981","0","0","209","0"
"5159","141982","0","0","209","0"
"5160","141983","0","0","209","0"
"5161","141984","0","0","209","0"
"5177","142175","0","0","209","0"
"5178","142177","0","0","209","0"
"5179","142178","0","0","190","0"
"5188","142468","0","0","209","0"
"5189","142469","0","0","209","0"
"5194","142954","0","0","162","0"
"5195","142958","0","0","162","0"
"5196","142959","0","0","162","0"
"5197","142963","0","0","162","0"
"5198","142967","0","0","162","0"
"5199","142968","0","0","162","0"
"5205","143163","0","0","162","0"
"5206","143164","0","0","162","0"
"5207","143165","0","0","162","0"
"5208","143166","0","0","162","0"
"5209","143167","0","0","162","0"
"5210","143168","0","0","162","0"
"5211","143169","0","0","162","0"
"5212","143170","0","0","162","0"
"5213","143171","0","0","162","0"
"5214","143172","0","0","162","0"
"5215","143173","0","0","162","0"
"5216","143174","0","0","162","0"
"5217","143175","0","0","162","0"
"5218","143176","0","0","162","0"
"5219","143177","0","0","162","0"
"5220","143178","0","0","162","0"
"5221","143179","0","0","162","0"
"5222","143180","0","0","162","0"
"5223","143181","0","0","162","0"
"5224","143182","0","0","162","0"
"5225","143183","0","0","162","0"
"5226","143184","0","0","162","0"
"5227","143185","0","0","162","0"
"5228","143186","0","0","162","0"
"5229","143187","0","0","162","0"
"5230","143188","0","0","162","0"
"5231","143189","0","0","162","0"
"5232","143190","0","0","162","0"
"5233","143191","0","0","162","0"
"5234","143192","0","0","162","0"
"5235","143193","0","0","162","0"
"5236","143194","0","0","162","0"
"5237","143195","0","0","162","0"
"5238","143196","0","0","162","0"
"5239","143197","0","0","162","0"
"5244","143255","0","0","162","0"
"5258","143714","0","0","162","14"
"5280","144736","0","0","7","0"
"5283","144890","0","0","0","0"
"5330","139176","0","0","14","0"
"5331","146921","0","0","162","0"
"5380","148266","0","0","121","0"
"5384","148270","0","0","121","0"
"5385","148271","0","0","121","0"
"5388","148274","0","0","121","0"
"5390","148276","0","0","121","0"
"5392","148278","0","0","121","0"
"5395","148281","0","0","121","0"
"5396","148282","0","0","121","0"
"5406","148292","0","0","121","0"
"5478","150302","0","0","2","0"
"5778","153206","0","0","0","0"
"5814","153604","0","0","162","0"
"5815","153605","0","0","162","0"
"5816","153606","0","0","162","0"
"5817","153607","0","0","162","0"
"5818","153608","0","0","162","0"
"5819","153609","0","0","162","0"
"5820","153610","0","0","162","0"
"5821","153611","0","0","162","0"
"5822","153612","0","0","162","0"
"5824","153627","0","0","162","0"
"5825","153628","0","0","162","0"
"5826","153629","0","0","162","0"
"5827","153630","0","0","162","0"
"5828","153631","0","0","162","0"
"5830","153643","0","0","162","0"
"5831","153644","0","0","162","0"
