Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34
"28203","15038992","6642053","1924214","8669773","10710342","12488542","13871981","7555403","16762223","16751104","0","6641280","6641280","0","0","0","0","6118749","16000","0.06666667","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1770","2280"
"28204","10066566","5005426","2330","1840436","3819385","9280979","3156808","2570011","0","12825594","0","8221616","3156808","12124134","8912785","9019598","3748707","0","1000","0","0","12","0","0","0","0","0","0","0","0","0","0","0","1771","1440"
"28205","5793408","5526652","2330","1840436","3819385","9280979","3156808","795414","0","12825594","0","8221616","3156808","7333040","5328035","9019598","3748707","0","1000","0","0","18","0","0","0","0","0","0","0","0","0","0","0","1771","2870"
"28206","10523098","6643923","1116463","4404105","5851049","8679895","10193135","2693486","10148351","12825594","0","8221616","3156808","1972036","789288","0","0","0","9000","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","1772","1440"
"28213","5010338","2509948","3422079","2961770","9022","14932","18531","2303311","16773330","6653598","0","9030","9030","0","0","0","0","4342338","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1775","0"
"28214","16745984","4357026","12856","2196613","12949355","15708769","16767106","2589829","16750080","16745984","0","4357026","4357026","0","0","0","0","6513507","16000","0.1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1775","720"
"28215","16287238","4290975","77880","2590088","12883567","15314019","16306563","2654341","16774104","16746758","0","4357283","4357283","0","0","0","0","6381921","15541.67","0.09583333","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1775","750"
"28216","5934497","3819863","3086417","12296418","11703262","6238626","6238626","5187975","16775658","16767661","0","5805765","5805765","0","0","0","0","4342338","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1775","1440"
"28217","16219911","7757705","2321035","10442586","12746063","14522980","16103537","8868182","16774104","16738824","0","7824270","7824270","0","0","0","0","6381921","15541.67","0.09583333","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1775","2130"
"28218","16744192","7954828","2322318","10376276","12811336","14983265","16629615","9065556","16735488","16737536","0","7954828","7954828","0","0","0","0","6513507","16000","0.1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1775","2160"
"28219","14777626","7036297","2450827","9129559","10710342","12488542","13871981","7949395","16762223","16751104","0","6641280","6641280","0","0","0","0","6118749","15000","0.08333334","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1775","2280"
"28220","3351830","3560192","0","2627333","3416072","4204812","4204804","4533252","16756583","4604416","0","3675904","3480320","3620096","3620096","3620096","3620096","7631988","10000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1776","0"
"28221","9335899","4543804","11697944","10118912","10772761","13734198","8146711","11695128","16774104","13139768","0","3675904","3480320","10517778","5522450","0","14442752","5066061","2000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1776","1440"
"28222","6390434","1915988","0","3104","10318","1787504","3233403","3617","15266303","3301764","0","1194065","3031393","2178607","3096","1719326","2570031","6052956","18000","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1777","0"
"28223","6390434","1915988","0","3104","10318","1058888","3226723","3617","15266303","3825536","0","1262417","12875","2178607","3096","2572860","2374204","6052956","18000","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1777","360"
"28224","16738048","6127004","2312788","4492416","13793608","16755520","16763468","6126957","16765590","16757564","0","4498091","2116719","5982274","1323055","3095095","3033933","7237230","16000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1777","720"
"28225","16746496","6849178","8009","3842767","10083573","11524832","11842740","5077135","16775134","16762762","0","2845060","6390455","1133401","7465","5201172","3363413","5066061","18000","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1777","1440"
"28226","16741888","6711426","2043201","5927834","9803925","11703671","12620377","5656673","16771514","16764824","0","6971740","6115448","4278604","860208","3427118","2703940","6447714","17333.33","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1777","2160"
"28227","16739584","6708343","3093822","7036032","9729893","11891522","13074987","5979467","16769705","16766112","0","9067848","6115448","5916742","1385013","2572860","2374204","7237230","17000","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1777","2520"
"28228","6390434","1915988","0","3104","10318","1787504","3233403","3617","15266303","3301764","0","1194065","5065584","2178607","3096","1719326","2570031","6052956","17333.33","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1777","2640"
"28229","2780810","3951255","6996479","3508637","6733311","3497885","3497885","6001612","12812374","6768730","0","4078662","0","0","0","2638111","2077454","6579300","10000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1778","0"
"28230","14919292","5926322","7502834","13483519","16775882","16777215","16777215","14664880","12812374","6768730","0","4078662","0","0","0","2704160","2077454","6579300","10000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1778","1440"
"28231","13549470","9474200","7700130","14998184","15917222","15192982","14666383","10658434","16225069","14144968","0","5454869","0","1581582","1382949","1512203","1383206","6974058","11000","0.018","0.35","4.2","0","0","0","0","0","0","0","0","0","0","0","1718","960"
"28232","12757126","9603229","7029589","15118191","16104562","15581792","13275991","8874324","16225069","14144968","0","5454869","0","1123331","1382949","1512203","1383206","6974058","25000","0.15","0.35","3","0","0","0","0","0","0","0","0","0","0","0","1718","2040"
"28238","14908744","2505557","16760368","12888965","16750190","16742470","10137550","13080693","12812374","6768730","0","4078662","0","0","0","2638367","2077454","6579300","10000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1778","2160"
"28239","2780810","3951255","6996479","3508637","6733311","3497885","3497885","6001612","12812374","6768730","0","4078662","0","0","0","2638111","2077454","6579300","10000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1780","0"
"28240","13727560","1977923","12558964","12558964","12558964","12558964","12558964","12558964","12812374","6768730","0","4078662","0","0","0","2704160","2077454","6579300","10000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1780","1440"
"28241","14908744","2505557","16760368","12888965","16750190","16742470","8028296","13080693","12812374","6768730","0","4078662","0","0","0","2638367","2077454","6579300","10000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1780","2160"
"28253","7174302","7106204","2066","1317161","1251626","725797","1846339","3869","0","0","0","0","0","1778958","1382949","1512203","0","6974058","0","0.03","0","20","0","0","0","0","0","0","0","0","0","0","0","1782","660"
"28254","10393500","9997720","3943236","7360101","4861233","4861233","4861233","4861233","0","0","0","0","0","1647374","1382949","1512203","0","6974058","0","0.01","0","20","0","0","0","0","0","0","0","0","0","0","0","1782","720"
"28255","13678490","12955029","16760686","4873545","2306623","2306623","2306623","859434","0","0","0","0","0","1581582","1382949","1512203","0","6974058","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","1782","780"
"28256","13549470","10395561","11713476","3885110","1516841","1384738","1384738","530467","0","0","0","0","0","1581582","1382949","1512203","0","6974058","0","0.014","0","20","0","0","0","0","0","0","0","0","0","0","0","1782","960"
"28257","13485730","8755127","8370687","3291946","990491","792335","792335","333087","1578769","0","0","0","0","1581582","1382949","1512203","0","6974058","0","0.03","0","20","0","0","0","0","0","0","0","0","0","0","0","1782","1080"
"28258","13288352","8755127","8370687","3291946","990491","792335","792335","660506","6512455","0","0","0","0","1581582","1382949","1512203","0","6974058","0","0.03","0","20","0","0","0","0","0","0","0","0","0","0","0","1782","1440"
"28259","13288352","8755127","8370687","3291946","990491","792335","792335","791576","2565660","0","0","0","0","1254151","1382949","1512203","0","6974058","0","0.03","0","20","0","0","0","0","0","0","0","0","0","0","0","1782","1800"
"28260","13020806","9081786","12097938","2174248","988958","857113","857113","856861","0","0","0","0","0","1123331","1382949","1512203","0","6974058","0","0.03","0","25.71429","0","0","0","0","0","0","0","0","0","0","0","1782","2040"
"28261","12820340","9408702","14975552","1385255","987937","987937","987937","987937","0","0","0","0","0","992512","1382949","1512203","0","6974058","0","0.03","0","30","0","0","0","0","0","0","0","0","0","0","0","1782","2220"
"28262","7174302","7106204","2066","1317161","1185576","725797","3869","3869","0","0","0","0","0","1320963","1382949","1512203","0","6974058","0","0.03","0","20","0","0","0","0","0","0","0","0","0","0","0","1782","2340"
"28263","7169434","7106204","2065","1053728","1317677","1515055","1253167","3869","0","0","0","0","0","2963472","1382949","1512203","0","6974058","0","0.03","0","20","0","0","0","0","0","0","0","0","0","0","0","1782","2870"
"28264","10183214","9933715","460577","10057143","12229590","13476247","13080711","9592678","16771514","11439745","11033199","0","4537177","23378","665455","6519680","4478039","6710886","55000","0.15","0.5333334","4.5","0","0","0","0","0","0","0","0","0","0","0","1750","2160"
"28265","4350335","4802205","986914","1387592","1654627","2185087","2641523","725802","16775134","3687558","0","4278190080","1123901","38247","3229305","6519680","4478039","6052956","55000","0","0","8","0","0","0","0","0","0","0","0","0","0","0","1783","0"
"28266","7109764","5461429","986914","1387592","1654627","2185087","2641523","595252","16775134","4672887","921102","4278190080","793645","1150840","2572915","6519680","4478039","6052956","46250","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1783","360"
"28269","14259268","6186703","4012361","8741984","15565104","15379765","11757114","5324097","16775134","5723752","1842204","4278190080","529182","2329225","1982317","6519680","4478039","7237230","37500","0.3","0","6","0","0","0","0","0","0","0","0","0","0","0","1783","720"
"28271","15716247","6449312","989219","4820133","7453103","11195840","10794915","9339517","16775134","7825738","3815994","0","0","23635","396346","6519680","4478039","5789784","20000","0.4","0","6","0","0","0","0","0","0","0","0","0","0","0","1783","1440"
"28274","9731166","5527480","986914","1387592","1654627","2185087","2641523","595252","16775134","4212335","921102","0","793645","30044","1648214","6519680","4478039","7237230","46250","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1783","2520"
"28275","7959401","5263791","986914","1387592","1654627","2185087","2641523","4278785072","16775134","4015479","592137","0","925490","32863","2175073","6519680","4478039","6052956","49166.67","0","0","6.666667","0","0","0","0","0","0","0","0","0","0","0","1783","2640"
"28280","14259268","6186703","4012361","8741984","15565104","15379765","11757114","5324097","16775134","4671581","1710618","0","594976","23635","396346","6519680","4478039","6776679","38958.33","0.3","0","6","0","0","0","0","0","0","0","0","0","0","0","1783","2220"
"28281","10843224","4406624","131351","3287909","8939888","8941417","4404795","2036244","0","2429962","0","5854032","2893135","2132871","2113646","0","0","0","27310.35","0.09844592","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","1787","660"
"28282","10777689","4472416","131607","3287913","8677487","8744295","4536380","4795176","0","2495754","0","6051411","2893136","2329225","1982317","0","0","0","27517.24","0.1251724","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","1787","720"
"28283","10712153","4472672","66071","3353709","8480623","8612709","4602173","4663846","0","2496010","0","6248789","2892881","2591373","1916780","0","0","0","27724.14","0.09807472","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","1787","780"
"28284","10055520","5064288","1050","3030109","6118765","6970196","5850691","3743509","0","3022092","0","8550772","2695001","23635","396346","0","0","0","30000","0","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","1787","1440"
"28285","10843224","4406624","131351","4667484","7424328","8937039","4404795","4795176","0","2429962","0","5853776","2893135","23635","396346","0","0","0","27272.73","0","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","1787","2220"
"28286","11565650","3880801","262165","3156539","3813172","3813178","3222070","2035985","0","1969673","0","3617586","3156808","37734","3163255","0","0","0","25000","0","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","1787","2870"
"28287","4169156","3951255","6996479","3508637","6733311","3497885","3497885","6001612","12812374","6768730","0","4078662","0","0","0","2638111","6316128","6579300","30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1788","0"
"28288","15448943","9809871","6385593","14737601","12966322","11721166","11721163","10731446","12812374","6768730","0","4078662","0","0","0","1655372","6316128","6118749","30000","0.15","0","0","0","0","0","0","0","0","0","0","0","0","0","1788","1440"
"28289","15442041","2505557","16760368","12888965","16750190","16742470","16677950","13080693","12812374","6768730","0","4078662","0","0","0","2113845","6316128","6316128","30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1788","2160"
"28290","15053919","7369385","1846338","6128515","9022601","12501654","11903350","8942176","16775134","5393220","2829099","0","264463","23635","396346","6519680","4478039","6250335","28750","0.4","0","6","0","0","0","0","0","0","0","0","0","0","0","1783","1800"
"28291","14855245","7698093","2176077","6586744","9611389","12958857","12294759","8875351","16775134","5196363","2500134","0","330772","23635","396346","6519680","4478039","6381921","31666.67","0.4","0","6","0","0","0","0","0","0","0","0","0","0","0","1783","1920"
"28300","8421504","8421504","8421504","8421504","8421504","8421504","8421504","8421504","8421504","8421504","8421504","0","8421504","8421504","0","0","0","16777215","9999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1790","1440"
"28310","730710","5330355","986914","2829914","3158884","3422060","3289710","1774656","15266303","3687558","0","4278190080","1123901","2178607","3096","6519680","4478039","6052956","55000","0.05","0.55","0","0","0","0","0","0","0","0","0","0","0","0","1795","0"
"28311","4996158","7762847","2105411","5067403","6969998","8416392","5787787","4471659","15266303","5524333","4143669","4278190080","6115448","2178607","3096","6519680","4478039","6052956","55000","0.6928571","0.55","0","0","0","0","0","0","0","0","0","0","0","0","1795","360"
"28314","9458470","10326668","3289701","7370941","10912698","13607589","8417193","4285424535","16765590","7492693","8418923","4278190080","3810153","5982274","1323055","6519680","4478039","7237230","55000","0.15","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1795","720"
"28315","15181368","8023648","1447990","6520543","8165094","10663146","8425167","3883350","16774103","3954315","9273513","4278190080","262921","1526359","73257","536664","339285","5855577","55000","0.1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1795","1380"
"28316","15773242","7826268","1316402","6455267","7969003","10401521","8491475","4277080","16775134","3626897","9404847","0","0","1133401","7465","10837","10837","5789784","55000","0.1038462","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1795","1440"
"28317","11037227","9668735","328988","10057143","12229590","13476247","13080711","9788787","16771514","11439745","11033199","0","4537177","4278604","860208","4284273","2966870","6710886","55000","0.15","0.5333334","0","0","0","0","0","0","0","0","0","0","0","0","1795","2160"
"28318","9458470","10326668","21","11301545","13737423","14588793","14719854","7095394","16770223","14131836","11619930","0","6115448","5326920","1188147","5730683","3952470","7039851","55000","0.1166667","0.5444444","0","0","0","0","0","0","0","0","0","0","0","0","1795","2400"
"28319","6637637","7961759","197400","9200021","11109044","11829877","9725793","4283971673","16769705","11504254","8731203","0","6115448","5916742","1385013","6519680","4478039","7237230","55000","0.1","0.55","0","0","0","0","0","0","0","0","0","0","0","0","1795","2520"
"28320","3882598","5597108","460571","7098497","8480921","9005426","4731989","4282592337","15266303","8942464","5842733","0","6115448","2178607","3096","6519680","4478039","6052956","55000","0.08333334","0.55","0","0","0","0","0","0","0","0","0","0","0","0","1795","2640"
"28330","730710","5330355","986914","2829914","3158884","3422060","3289710","1774656","15266303","3687558","0","4278190080","1123901","2178607","3096","6519680","4478039","6052956","55000","0.05","0.55","0","0","0","0","0","0","0","0","0","0","0","0","1799","0"
"28331","4996158","7762847","2105411","5067403","6969998","8416392","5787787","4471659","15266303","5524333","4143669","4278190080","6115448","2178607","3096","6519680","4478039","6052956","55000","0.6928571","0.55","0","0","0","0","0","0","0","0","0","0","0","0","1799","360"
"28334","9458470","10326668","3289701","7370941","10912698","13607589","8417193","4285424535","16765590","7492693","8418923","4278190080","3810153","5982274","1323055","6519680","4478039","7237230","55000","0.15","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1799","720"
"28335","12094533","9083047","1908551","6520543","8165094","10663146","8425167","6058417","16774103","3954315","9273513","4278190080","262921","1526359","73257","536664","339285","5855577","55000","0.15","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1799","1380"
"28336","12358217","9017770","1842757","6455267","7969003","10401521","8491475","6320044","16775134","3626897","9404847","0","0","1133401","7465","10837","10837","5789784","55000","0.15","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1799","1440"
"28337","10183214","9933715","460577","10057143","12229590","13476247","13080711","9788787","16771514","11439745","11033199","0","4537177","4278604","860208","4284273","2966870","6710886","55000","0.15","0.5333334","0","0","0","0","0","0","0","0","0","0","0","0","1799","2160"
"28338","9458470","10326668","21","11301545","13737423","14588793","14719854","7095394","16770223","14131836","11619930","0","6115448","5326920","1188147","5730683","3952470","7039851","55000","0.1166667","0.5444444","0","0","0","0","0","0","0","0","0","0","0","0","1799","2400"
"28339","6637637","7961759","197400","9200021","11109044","11829877","9725793","4283971673","16769705","11504254","8731203","0","6115448","5916742","1385013","6519680","4478039","7237230","55000","0.1","0.55","0","0","0","0","0","0","0","0","0","0","0","0","1799","2520"
"28340","3882598","5597108","460571","7098497","8480921","9005426","4731989","4282592337","15266303","8942464","5842733","0","6115448","2178607","3096","6519680","4478039","6052956","55000","0.08333334","0.55","0","0","0","0","0","0","0","0","0","0","0","0","1799","2640"
"28341","9156577","3628449","986914","2829914","3158884","3422060","3289710","2892636","15266303","5456573","0","4278190080","1123901","38247","3229305","997205","1583677","6052956","55000","0.05","0.4","4.5","0","0","0","0","0","0","0","0","0","0","0","1800","0"
"28342","9274756","6911894","2105411","5067403","6969998","8416392","5787787","3221858","15266303","7823988","4143669","4279830587","6115448","40316","2572915","997205","1583677","6052956","55000","0.132067","0.4","4.5","0","0","0","0","0","0","0","0","0","0","0","1800","360"
"28345","9458470","10326668","3289701","7370941","10912698","13607589","8417193","9921389","16765590","10257450","8418923","4281602168","3810153","42387","1982317","997205","1583677","7237230","55000","0.3","0.5","6","0","0","0","0","0","0","0","0","0","0","0","1800","720"
"28346","12094533","9083047","8886202","6520543","8165094","10663146","8425167","6058417","16774080","7040577","8421801","4284752102","262921","25433","528446","997205","1583677","5855577","50000","0.3","0.5","6","0","0","0","0","0","0","0","0","0","0","0","1800","1380"
"28347","12358217","9017770","9478594","6455267","7969003","10401521","8491475","6058417","16775109","6778180","8487855","6890226","0","23635","396346","997205","1583677","5789784","50384.62","0.3","0.5","6","0","0","0","0","0","0","0","0","0","0","0","1800","1440"
"28349","9458470","11308413","21","11301545","13737423","14588793","14719854","6899308","16770220","14136444","11629134","2296657","5273720","27480","1388661","997205","1583677","7039851","54560.44","0.1928571","0.5444444","4.5","0","0","0","0","0","0","0","0","0","0","0","1800","2400"
"28350","8603963","9076622","197400","9200021","11109044","11829877","9725793","3025252","16769705","11966347","8738106","1706045","5661816","30044","1848950","997205","1583677","7237230","54670.33","0.1571429","0.55","4.5","0","0","0","0","0","0","0","0","0","0","0","1800","2520"
"28351","7749713","6844833","460571","7098497","8480921","9005426","4731989","4281149281","15266303","9796508","5847335","1180969","6115448","32863","2308983","997205","1583677","6052956","54780.22","0.1214286","0.55","4.5","0","0","0","0","0","0","0","0","0","0","0","1800","2640"
"28352","8496230","5993032","1384215","5134644","8225605","9607758","7895099","4214301","0","4800031","0","1317897","2893136","1775676","1048843","1905433","3416878","0","10000","0.004965517","0.2013793","4.5","0","0","0","0","0","0","0","0","0","0","0","1801","720"
"28353","8628071","6058824","1450008","5266486","8488519","9673551","8026685","4280349","5002041","4997153","0","1317640","2892881","1841213","1114122","1839898","3548206","0","10000","0.004551724","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1801","780"
"28354","9946995","6981197","2239276","7240268","10988389","10791781","9802321","5529890","5002041","7364408","0","1447173","2695001","2364489","1900548","1512231","5322799","0","10000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1801","1440"
"28355","8364133","5861447","1318165","4937265","7962434","9476428","7697977","4082717","5002041","4602653","0","1317897","2893135","1710138","917772","1970968","3285293","0","10000","0.005454545","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1801","2220"
"28356","8232292","5795399","1252371","4739887","7765055","9344842","7566391","3951388","0","4339739","0","1318153","2958927","1710393","852236","1970967","3088173","0","10000","0.005874126","0.1650349","4.5","0","0","0","0","0","0","0","0","0","0","0","1801","2280"
"28357","7111002","5004867","594690","3029276","5528357","8423991","5988134","2898969","0","2301191","0","1254157","3156808","1252655","197139","2364428","1576493","0","10000","0.01","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1801","2870"
"28358","15843730","7767733","2427904","8471552","10772761","13734198","8146711","8146193","16774104","13139768","0","3675904","3480320","7036169","4538377","2834733","4538377","5066061","13000","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1761","2160"
"28359","14855245","7698093","2176077","6586744","9611389","12958857","12294759","8875351","16775134","6380638","2500134","0","330772","1867133","1454430","6519680","4478039","6710886","31666.67","0.4","0","6","0","0","0","0","0","0","0","0","0","0","0","1783","960"
"28360","5594146","7701601","67111","6778921","6778921","6976299","6186534","5594146","0","4472942","0","2960718","2695001","23635","396346","0","0","0","5000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1802","1440"
"28361","5594146","7701601","196871","6778921","6778921","6976299","6186534","5594146","0","12825594","0","8221616","3156808","37734","3163255","0","0","0","10000","0.1","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1802","2870"
"28365","3687503","9276813","0","6724","996947","996947","929609","929609","15266303","3301764","0","1194065","3031393","2178607","3096","1719326","2570031","6052956","18000","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1806","0"
"28366","4540749","7773885","0","5952","732232","931158","931158","929609","15266303","3825536","0","1262417","12875","2178607","3096","2572860","2374204","6052956","18000","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1806","360"
"28367","10961664","8491682","2312788","4492416","13793608","16755520","16763468","6126957","16765590","16757564","0","4498091","2116719","5982274","1323055","3095095","3033933","7237230","16000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1806","720"
"28368","3813156","8361386","8009","3842767","10083573","11524832","11842740","5077135","16775134","16762762","0","2845060","6390455","1133401","7465","2706513","1715763","5066061","60000","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1806","1440"
"28369","5978658","9343397","2043201","5927834","9803925","11703671","12620377","5656673","16771514","16764824","0","6971740","6115448","4278604","860208","2573635","2110776","6447714","31333.33","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1806","2160"
"28370","7094561","9932963","3093822","7036032","9729893","11891522","13074987","5979467","16769705","16766112","0","9067848","6115448","5916742","1385013","2572860","2374204","7237230","17000","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1806","2520"
"28371","3028799","7834781","0","6469","1063513","1063513","996432","929609","15266303","3301764","0","1194065","5065584","2178607","3096","1719326","2570031","6052956","17333.33","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1806","2640"
"28379","8244702","9145777","2066","1643561","2236737","2437197","1846339","7422772","0","0","0","0","0","2132871","2113646","1512203","0","6974058","5164.383","0.001","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1810","660"
"28380","10928828","10984611","464425","5979721","7754579","11371886","12819842","7685421","0","0","0","0","0","2329225","1982317","1512203","0","6974058","5000","0.001","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1810","720"
"28381","13678490","12955029","3222594","11164721","16772763","16773559","16774328","7685421","0","0","0","0","0","2591373","1916780","1512203","0","6974058","1000","0.015","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1810","780"
"28382","13549470","10987438","1319237","7033967","15917216","15192982","14666383","3104600","16225069","0","0","0","0","1867133","1454430","1512203","0","6974058","12400","0.012","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1810","960"
"28383","13485730","9675711","138056","4280218","15390884","14139264","13283189","29046","14520373","0","0","0","0","1406322","1189717","1512203","0","6974058","20000","0.01","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1810","1080"
"28384","14341496","10063024","138056","4280218","5537186","5865944","6790655","39843","9472592","0","0","0","0","23635","396346","1512203","0","6974058","5000","0.001","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1810","1440"
"28385","11970132","9675711","138056","4280218","15390884","14139264","13283189","5401217","13471547","0","0","0","0","23635","396346","1512203","0","6974058","20000","0.02","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1810","1800"
"28386","14008447","10788784","3346997","10773087","16109702","15583630","13738350","6573913","16225069","0","0","0","0","23635","396346","1512203","0","6974058","20000","0.01428571","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1810","2040"
"28387","15586721","11705509","5770279","15692083","16763505","16765337","14194794","7551804","0","0","0","0","0","23635","396346","1512203","0","6974058","20000","0.01","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1810","2220"
"28388","9494998","9145777","2066","1643561","2236737","2437197","1846339","7027016","0","0","0","0","0","26198","857669","1512203","0","6974058","17600","0.008338462","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1810","2340"
"28389","3901892","9145777","2066","1118240","1513259","1515055","1253167","4731522","0","0","0","0","0","37734","3163255","1512203","0","6974058","7000","0.001","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1810","2870"
"28390","13678490","12955029","5074323","13529925","11104070","11687988","14064235","7817271","16225069","0","12690590","12758662","5813706","2132871","2113646","6336163","0","6974058","2304.302","0.08490606","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","1811","660"
"28392","13613980","11971232","5074323","13602145","12291424","12350794","13803629","7621180","16225069","0","12364204","12499608","5483466","2591373","1916780","4559260","0","6974058","6342.581","0.05574363","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","1811","780"
"28393","13484447","10593714","5074323","13743500","14137736","13410666","13478258","7425603","16225069","0","11907777","12111028","5021130","1867133","1454430","1795218","0","6974058","12400","0.012","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","1811","960"
"28394","13485730","9675711","5074323","13881769","15390884","14139264","13283189","10332291","15112511","0","11581392","11851974","4691146","1406322","1189717","18316","0","6974058","20000","0.01","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","1811","1080"
"28395","6980920","6981825","665933","3042950","6526152","10200265","9017813","7903084","11841143","0","10668539","11075070","3700938","23635","396346","18316","14446","6974058","20000","0.025","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","1811","1440"
"28396","13288352","9675711","5074323","13881769","15390884","14139264","13283189","8689516","14458186","0","11646926","11851715","4691402","23635","396346","18316","0","6974058","20000","0.01916413","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","1811","1800"
"28397","12691333","10261413","2502216","13669737","12621160","12549456","13738350","7492422","16225069","0","12299183","12434844","5417418","23635","396346","4032922","660802","6974058","20000","0.01428571","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","1811","2040"
"28398","12292722","10782611","655377","13527098","10642235","11422764","14194794","7686715","0","0","12821145","12888703","6011338","23635","396346","7125926","1254773","6974058","14137.93","0.01167488","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","1811","2220"
"28399","7174302","7106204","524560","4004418","7287366","13869470","2116721","7882806","0","0","1705791","2103312","4104619","26198","857669","7581097","1910390","6974058","10000","0.01","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","1811","2340"
"28400","8780268","6587088","1549","1118240","1513259","1515055","1253167","2301005","0","0","1184551","0","2636622","37734","3163255","9860283","5057916","6974058","300","0.01","0.5","7.466","0","0","0","0","0","0","0","0","0","0","0","1811","2870"
"28417","9733511","7957392","2886172","7547426","9715752","13003075","13791316","4205356","0","9591320","0","8335384","0","1123841","1382949","1512203","1383206","6974058","17961.54","0.125","0.35","3","0","0","0","0","0","0","0","0","0","0","0","1718","2280"
