Id,Unknown0,Unknown1_0,Unknown1_1,Unknown1_2,Unknown2_0,Unknown2_1,Unknown2_2,Unknown3_0,Unknown3_1,Unknown3_2,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8
"479","Transmog-Orc-Male-Robe","2.263158","0.09868561","-1.473685","-0.5876911","-0.3111109","0.204444","0","0","0","0","15","0","0","0"
"480","Transmog-Orc-Male-Shirt","2.69079","0.1578986","-1.657894","-0.5275478","-0.3911112","0.2577777","0","0","0","0","15","0","0","0"
"481","Transmog-Orc-Male-Tabard","2.690789","0.05263196","-1.434209","-0.06544549","-0.4049313","0.03414112","0","0","0","0","15","0","0","0"
"482","Transmog-Orc-Male-Wrist","2.67763","-0.4802609","-1.177633","-0.5980184","0","0","0","0","0","0","15","0","0","0"
"483","Transmog-Orc-Male-Hands","2.361842","-0.4671059","-1.013157","-0.4451854","0","0","0","0","0","0","15","0","0","0"
"484","Transmog-Orc-Male-Waist","3.006578","0.03289596","-1.276314","-0.1108306","-0.198602","0.02713867","0","0","0","0","15","0","0","0"
"485","Transmog-Orc-Male-Legs","2.046052","0.03289387","-0.7894727","0.08537251","-0.1333334","0.05333436","0","0","0","0","15","0","0","0"
"486","Transmog-Orc-Male-Feet","2.171052","-0.07894673","-0.3223674","-1.289718","-0.0397652","0.03555477","0","0","0","0","15","0","0","0"
"487","Transmog-Orc-Female-Head","3.493422","0.08552739","-1.907895","-0.4824637","-0.09777801","0.08888792","0","0","0","0","15","0","0","0"
"488","Transmog-Orc-Female-Shoulder","2.980262","-0.2631557","-1.74342","-0.3896487","-0.02666657","0","0","0","0","0","15","0","0","0"
"489","Transmog-Orc-Female-Back","2.874998","0.01973989","-1.184211","-3.047769","0","-0.08141355","0","0","0","1445","15","0","0","0"
"490","Transmog-Orc-Female-Robe","3.151315","0.07236818","-1.407894","-0.4660419","-0.05333359","0.05333252","0","0","0","0","15","0","0","0"
"491","Transmog-Orc-Female-Shirt","3.30921","0.07895017","-1.513157","-0.4819427","-0.0799997","0.07111206","0","0","0","0","15","0","0","0"
"492","Transmog-Orc-Female-Tabard","3.322368","0.04605333","-1.374997","-0.2135393","-0.02713776","0.02713745","0","0","0","0","15","0","0","0"
"493","Transmog-Orc-Female-Wrist","3.30263","-0.2499979","-1.217106","-0.5980184","0","0","0","0","0","0","15","0","0","0"
"494","Transmog-Orc-Female-Hands","3.203947","-0.2697379","-1.052632","-0.5944445","0","0","0","0","0","1280","15","0","0","0"
"495","Transmog-Orc-Female-Waist","3.302632","0.03289596","-1.243419","-0.1679015","-0.05333328","0.04070679","0","0","0","0","15","0","0","0"
"496","Transmog-Orc-Female-Legs","2.782894","0.03947393","-0.8223684","-0.1600002","0","0","0","0","0","0","15","0","0","0"
"497","Transmog-Orc-Female-Feet","3.006579","0.0657904","-0.3026302","-1.55503","0.02035276","0.0610614","0","0","0","0","15","0","0","0"
"498","Transmog-Tauren-Male-Head","2.296051","0.2236862","-1.796051","-0.3402396","-0.1511114","0.04444275","0","0","0","0","15","0","0","0"
"499","Transmog-Tauren-Male-Shoulder","1.967106","-0.6118435","-1.736842","-0.02099575","0","0","0","0","0","0","15","0","0","0"
"500","Transmog-Tauren-Male-Back","2.256579","-0.03289431","-1.184209","-2.7811","0","0","0","0","0","620","15","0","0","0"
"501","Transmog-Tauren-Male-Robe","2.203947","0.1315803","-1.401317","-0.435387","-0.373334","0.1422229","0","0","0","0","15","0","0","0"
"502","Transmog-Tauren-Male-Shirt","2.328948","0.1513164","-1.598683","-0.385797","-0.3200002","0.2044446","0","0","0","0","15","0","0","0"
"503","Transmog-Tauren-Male-Tabard","2.546053","0.01973991","-1.263157","0.08777107","-0.24","0.01262635","0","0","0","0","15","0","0","0"
"504","Transmog-Tauren-Male-Wrist","2.269736","-0.3815768","-1.072369","-0.5980184","0","0","0","0","0","0","15","0","0","0"
"505","Transmog-Tauren-Male-Hands","2.480263","-0.6184185","-0.967107","0.2420385","0","0.01777771","0","0","0","1765","15","0","0","0"
"506","Transmog-Tauren-Male-Waist","2.855263","6.528571E-07","-1.065788","0.1123353","-0.1066666","0","0","0","0","0","15","0","0","0"
"507","Transmog-Tauren-Male-Legs","2.276314","0.05263433","-0.7236847","-0.2245773","-0.008888698","0","0","0","0","0","15","0","0","0"
"508","Transmog-Tauren-Male-Feet","2.493419","0.01315906","-0.4671057","-0.325499","-0.1055046","0","0","0","0","1663","15","0","0","0"
"509","Transmog-Tauren-Female-Head","2.828946","0.1513152","-2.032894","-0.2869068","-0.1155556","0.03555603","0","0","0","0","15","0","0","0"
"510","Transmog-Tauren-Female-Shoulder","2.809211","-0.3552608","-1.875001","-0.04763029","0","0","0","0","0","0","15","0","0","0"
"511","Transmog-Tauren-Female-Back","2.953947","-0.02631442","-1.210525","-2.950241","0","0","0","0","0","1103","15","0","0","0"
"512","Transmog-Tauren-Female-Robe","2.848685","0.0723674","-1.434211","-0.31","-0.1066666","0","0","0","0","0","15","0","0","0"
"513","Transmog-Tauren-Female-Shirt","2.842105","0.08552721","-1.526316","-0.3111675","-0.09777786","0.06222229","0","0","0","0","15","0","0","0"
"514","Transmog-Tauren-Female-Tabard","2.907895","0.006580664","-1.36842","-0.02357415","0","0","0","0","0","0","15","0","0","0"
"515","Transmog-Tauren-Female-Wrist","3.164473","-0.2302628","-1.223684","-0.5980184","0","0","0","0","0","0","15","0","0","0"
"516","Transmog-Tauren-Female-Hands","2.907895","-0.3815803","-1.065789","-0.2117997","0","0","0","0","0","1714","15","0","0","0"
"517","Transmog-Tauren-Female-Waist","3.046052","0.006579663","-1.184209","-0.0206121","-0.2133334","0.06095276","0","0","0","0","15","0","0","0"
"518","Transmog-Tauren-Female-Legs","2.75","0.01315814","-0.8026316","-0.1155557","-0.115556","0","0","0","0","0","15","0","0","0"
"519","Transmog-Tauren-Female-Feet","2.914473","-0.006580702","-0.3618408","-0.1666678","0","0","0","0","0","1765","15","0","0","0"
"520","Transmog-Troll-Male-Head","2.322369","0.0921048","-2.105264","-0.3846845","-0.1244441","0.05333313","0","0","0","0","15","0","0","0"
"521","Transmog-Troll-Male-Shoulder","2.486842","-0.4934214","-1.986842","0.2007055","-0.3555564","-0.03555562","0","0","0","0","15","0","0","0"
"522","Transmog-Troll-Male-Back","2.006578","-0.1578937","-1.519735","-2.959128","0","-0.0677246","0","0","0","781","15","0","0","0"
"523","Transmog-Troll-Male-Robe","2.328947","-0.01973674","-1.664474","-0.3988885","-0.1866668","0.1866663","0","0","0","0","15","0","0","0"
"524","Transmog-Troll-Male-Shirt","2.598683","-0.05921004","-1.750001","-0.5457956","-0.3733332","0.2222223","0","0","0","0","15","0","0","0"
"525","Transmog-Troll-Male-Tabard","3.052631","-0.08552611","-1.486841","-0.2695","-0.3466668","0.1532288","0","0","0","0","15","0","0","0"
"526","Transmog-Troll-Male-Wrist","2.776315","-0.5855246","-1.144737","-0.1980184","0","0","0","0","0","0","15","0","0","0"
"527","Transmog-Troll-Male-Hands","2.223685","-0.5789481","-0.9999999","-0.3370898","0","0.08000001","0","0","0","730","15","0","0","0"
"528","Transmog-Troll-Male-Waist","3.223685","-0.065789","-1.36842","-0.02230584","-0.1955557","-0.02708985","0","0","0","0","15","0","0","0"
"529","Transmog-Troll-Male-Legs","2.013158","-0.04605343","-0.9342107","-0.08761876","0.05333283","0","0","0","0","0","15","0","0","0"
"530","Transmog-Troll-Male-Feet","2.032894","-0.1118425","-0.407894","-0.6589435","-0.07111115","0","0","0","0","959","15","0","0","0"
"531","Transmog-Troll-Female-Head","3.243421","0.09210582","-2.217105","-0.3935744","-0.04444427","0","0","0","0","0","15","0","0","0"
"532","Transmog-Troll-Female-Shoulder","3.065789","-0.1907916","-1.980261","-0.2490586","0.04444427","0.04444459","0","0","0","0","15","0","0","0"
"533","Transmog-Troll-Female-Back","2.927631","-0.03289244","-1.276315","-2.664101","0","0","0","0","0","537","15","0","0","0"
"534","Transmog-Troll-Female-Robe","3.065789","0.09210414","-1.657894","-0.31","0","0","0","0","0","0","15","0","0","0"
"535","Transmog-Troll-Female-Shirt","3.171052","0.1052632","-1.736841","-0.3680193","0","0","0","0","0","0","15","0","0","0"
"536","Transmog-Troll-Female-Tabard","3.111842","0.07236819","-1.67763","-0.03246395","-0.01777786","0","0","0","0","0","15","0","0","0"
"537","Transmog-Troll-Female-Wrist","3.171052","-0.1578935","-1.361842","-0.5980184","0","0","0","0","0","0","15","0","0","0"
"538","Transmog-Troll-Female-Hands","2.947369","-0.1315801","-1.236843","-0.7049208","0","0","0","0","0","0","15","0","0","0"
"539","Transmog-Troll-Female-Waist","3.263158","0.06579078","-1.447367","-0.01595634","-0.05333374","0.05418091","0","0","0","0","15","0","0","0"
"540","Transmog-Troll-Female-Legs","2.598684","0.04605297","-0.9671057","3.762543E-07","-0.01777726","0","0","0","0","0","15","0","0","0"
"541","Transmog-Troll-Female-Feet","2.624999","0.07236928","-0.4210525","-0.4066671","-0.2044441","0.04444455","0","0","0","0","15","0","0","0"
"542","Transmog-Undead-Male-Head","3.210525","0.2105259","-1.664475","-0.257701","-0.1244444","0.03132324","0","0","0","0","15","0","0","0"
"543","Transmog-Undead-Male-Shoulder","3.236842","-0.2236821","-1.532894","0.6255727","0.02142898","0.005222164","0","0","0","1866","15","3","0","0"
"544","Transmog-Undead-Male-Back","2.986842","-0.07236783","-1.105262","-2.085902","0","0","0","0","0","1002","15","0","0","0"
"545","Transmog-Undead-Male-Robe","2.927631","0.09868419","-1.263157","0.7655568","0.01777776","0.07111084","0","0","0","0","15","0","0","0"
"546","Transmog-Undead-Male-Shirt","3.164473","0.05263387","-1.401315","0.6719806","0","-0.1333331","0","0","0","0","15","0","0","0"
"547","Transmog-Undead-Male-Tabard","3.480263","0.1184228","-1.217103","0.6968479","-0.3733331","-0.1955554","0","0","0","1155","15","0","0","0"
"548","Transmog-Undead-Male-Wrist","3.407894","-0.3749989","-0.9013171","0.3442039","0","-0.008889439","0","0","0","0","15","0","0","0"
"549","Transmog-Undead-Male-Hands","3.355263","-0.414472","-1.065788","0.4750575","0.088889","0","0","0","0","799","15","1","0","0"
"550","Transmog-Undead-Male-Waist","3.584795","0.07237216","-1.098683","0.409864","0","0.07449646","0","0","0","722","15","0","0","0"
"551","Transmog-Undead-Male-Legs","3.006578","0.09868622","-0.8157878","1.117462","0","0","0","0","0","0","15","0","0","0"
"552","Transmog-Undead-Male-Feet","2.973684","0.006580113","-0.2368415","-0.6111116","0","0","0","0","0","0","15","0","0","0"
"553","Transmog-Undead-Female-Head","3.092104","0.08552799","-1.717106","-0.4409819","-0.1244446","0.05333314","0","0","0","0","15","0","0","0"
"554","Transmog-Undead-Female-Shoulder","3.072369","-0.256579","-1.519737","0.02132233","-0.0800003","6.081536E-07","0","0","0","0","15","0","0","0"
"555","Transmog-Undead-Female-Back","2.921053","-0.006579206","-1.111842","-2.808018","0","0","0","0","0","579","15","0","0","0"
"556","Transmog-Undead-Female-Robe","2.80921","0.04605192","-1.269737","-0.3641797","0","0","0","0","0","0","15","0","0","0"
"557","Transmog-Undead-Female-Shirt","2.953947","0.05263461","-1.342104","-0.3680193","0","0","0","0","0","0","15","0","0","0"
"558","Transmog-Undead-Female-Tabard","3.144736","0.01973791","-1.24342","-0.01172301","-0.2383071","-0.005078725","0","0","0","0","15","0","0","0"
"559","Transmog-Undead-Female-Wrist","3.11842","-0.1973668","-1.006579","-0.5980184","0","0","0","0","0","0","15","0","0","0"
"560","Transmog-Undead-Female-Hands","2.815789","-0.3618425","-0.8881577","-1.070562","0","-0.1767078","0","0","0","322","15","1","0","0"
"561","Transmog-Undead-Female-Waist","3.31579","0.01973668","-1.065788","0.06234993","0.1066663","0.0338617","0","0","0","0","15","0","0","0"
"562","Transmog-Undead-Female-Legs","2.861842","0.01973519","-0.8092093","0.01777809","0","0","0","0","0","522","15","0","0","0"
"563","Transmog-Undead-Female-Feet","2.736842","0.01973618","-0.2697364","-0.5755558","0","0","0","0","0","0","15","0","0","0"
"570","Artifact-PriestShadow-Base","1.190787","-0.04605712","-0.09832679","-13.99768","-2.787088","2.747055","0","0","0","-1","14","-1","0","0"
"571","Default-PitLord-R","0.5855237","-1.269736","-3.631574","0.3518605","0","0","0","0","0","-1","9","-1","0","0"
"572","Default-PitLord-L","0.5592085","1.282894","-3.605259","-0.3062296","0","0","0","0","0","-1","9","-1","0","0"
"574","Default-Nightfallen-Male-L","3.184212","0.04605596","-2.249998","-0.2838347","0","0","0","0","0","-1","9","-1","0","0"
"575","Default-Nightfallen-Male-R","3.184212","-0.0263136","-2.249997","0.2788908","0","0","0","0","0","-1","9","-1","0","0"
"576","Default-Nightfallen-Female-R","3.236843","0.03947704","-2.078945","0.3590152","0","0","0","0","0","-1","9","-1","0","0"
"577","Default-Nightfallen-Female-L","3.236843","0.09868684","-2.078946","-0.2922928","0","0","0","0","0","-1","9","-1","0","0"
"578","Default-Drake-L","-0.75","1.967109","-2.394737","-0.4029763","0","0","0","0","0","-1","9","-1","0","0"
"579","Default-Drake-R","-0.75","-1.914473","-2.368418","0.3780087","0","0","0","0","0","-1","9","-1","0","0"
"580","Default-Malfurion-L","3.105259","0.157895","-2.190787","-0.4444579","0","0","0","0","0","-1","9","-1","0","0"
"581","Default-Malfurion-R","3.032892","-0.03947439","-2.184208","0.3289706","0","0","0","0","0","-1","9","-1","0","0"
"582","Default-DemonFormVengeance-Female-L","1.980261","0.3618406","-3.111842","-0.4342047","0","0","0","0","0","-1","9","-1","0","0"
"583","Default-DemonFormVengeance-Female-R","1.980261","-0.1776331","-3.105263","0.2374567","0","0","0","0","0","-1","9","-1","0","0"
"584","Default-Satyr-Male-L","3.046055","0.4539472","-2.171052","-0.5297493","0","0","0","0","0","-1","9","-1","0","0"
"585","Default-Satyr-Male-R","3.046055","-0.3157899","-2.144736","0.3793652","0","0","0","0","0","-1","9","-1","0","0"
"586","Default-Thrall-L","2.164472","0.1447378","-2.38158","-0.1866354","0","0","0","0","0","-1","9","-1","0","0"
"587","Default-Thrall-R","2.131577","-0.04605243","-2.394739","0.3493356","0","0","0","0","0","-1","9","-1","0","0"
"588","Default-Xuen-R","1.940789","-0.6052642","-0.6842108","0.4613428","0","0","0","0","0","-1","9","-1","0","0"
"589","Default-Xuen-L","1.940789","0.7171046","-0.6710531","-0.5766773","0","0","0","0","0","-1","9","-1","0","0"
"590","Default-LiLi-L","2.809201","0.03618439","-1.13815","-0.2542703","0","0","0","0","0","-1","9","-1","0","0"
"591","Default-LiLi-R","2.809201","-0.0296054","-1.13815","0.3020547","0","0","0","0","0","-1","9","-1","0","0"
"592","Default-FelLord-L","1.203947","0.4013172","-4.427633","-0.2917297","0","0","0","0","0","-1","9","-1","0","0"
"593","Default-FelLord-R","1.203947","-0.243421","-4.427631","0.3527943","0","0","0","0","0","-1","9","-1","0","0"
"594","Default-Tol'Vir-L","1.078947","0.6052629","-2.335526","-0.4613428","0","0","0","0","0","-1","9","-1","0","0"
"595","Default-Tol'Vir-R","1.046053","-0.2631592","-2.342105","0.2035339","0","0","0","0","0","-1","9","-1","0","0"
"596","Default-Djinn-L","1.486842","0.2828965","-3.499999","-0.3718787","0","0","0","0","0","-1","9","-1","0","0"
"597","Default-Djinn-R","1.486842","-0.2171038","-3.506579","0.1569461","0","0","0","0","0","-1","9","-1","0","0"
"598","Default-Titan-Male-R","-1.138157","-0.4473691","-6.322366","0.2781627","0","0","0","0","0","-1","9","-1","0","0"
"599","Default-Titan-Male-L","-1.388157","0.539474","-6.210523","-0.2035341","0","0","0","0","0","-1","9","-1","0","0"
"600","Default-TreeFace-L","-1.513161","-0.0789481","-4.467108","-0.2442403","0","0","0","0","0","-1","9","-1","0","0"
"601","Default-TreeFace-R","-1.743423","0.1513159","-4.355267","0.1085514","0","0","0","0","0","-1","9","-1","0","0"
"602","Default-Skovald-L","2.006572","0.3651339","-3.953943","-0.233889","0","0","0","0","0","-1","9","-1","0","0"
"603","Default-Skovald-R","1.934203","-0.5624973","-3.921048","0.3710785","0","0","0","0","0","-1","9","-1","0","0"
"604","Default-Val'kyr-L","2.098677","0.4506609","-3.84868","-0.5260405","0","0","0","0","0","-1","9","-1","0","0"
"605","Default-Val'kyr-R","2.098677","-0.06249561","-3.874996","0.2473859","0","0","0","0","0","-1","9","-1","0","0"
"606","Default-Sylvanas-R","3.269738","0.05263193","-1.723681","0.2286916","0","0","0","0","0","-1","9","-1","0","0"
"607","Default-Sylvanas-L","3.164474","0.07236942","-1.717103","-0.4294016","0","0","0","0","0","-1","9","-1","0","0"
"608","Default-Doomlord-L","-40.88158","4.967107","-22.31588","-0.2300157","0","0","0","0","0","-1","9","-1","0","0"
"609","Default-Doomlord-R","-40.88158","-4.539462","-22.6185","0.2008653","0","0","0","0","0","-1","9","-1","0","0"
"610","Default-Jaina-L","3.335527","0.006580228","-1.664472","-0.4108822","0","0","0","0","0","-1","9","-1","0","0"
"611","Default-Jaina-R","3.335527","0.006580228","-1.664472","0.4507438","0","0","0","0","0","-1","9","-1","0","0"
"612","Default-Mekkatorque-L","3.111839","0.03289462","-0.8092088","-0.3496781","0","0","0","0","0","-1","9","-1","0","0"
"613","Default-Mekkatorque-R","3.111839","-0.03947374","-0.8092088","0.4373184","0","0","0","0","0","-1","9","-1","0","0"
"614","Default-Mekkatorque-L","3.065786","0.0197369","-0.7697353","-0.3836007","0","0","0","0","0","-1","9","-1","0","0"
"615","Default-Gul'dan-L","2.348684","0.4605273","-1.651317","-0.2884024","0","0","0","0","0","-1","9","-1","0","0"
"616","Default-Gul'dan-R","2.190788","0.07236879","-1.63158","0.3764744","0","0","0","0","0","-1","9","-1","0","0"
"617","Default-DemonFormHavoc-Male-R","2.085527","-0.4934227","-3.177629","0.3060688","0","0","0","0","0","-1","9","-1","0","0"
"618","Default-DemonFormHavoc-Male-L","2.118422","0.4342126","-3.124998","-0.2167186","0","0","0","0","0","-1","9","-1","0","0"
"619","Default-Helya-L","1.256579","0.2828948","-2.032894","-0.1424725","0","0","0","0","0","-1","9","-1","0","0"
"620","Default-Helya-R","1.256579","-0.263158","-1.921052","0.5563263","0","0","0","0","0","-1","9","-1","0","0"
"621","Default-Mimiron-L","3.006575","0.006579182","-0.7763139","-0.3496781","0","0","0","0","0","-1","9","-1","0","0"
"623","Default-Mimiron-R","2.907893","-0.0263164","-0.7631556","0.5069167","0","0","0","0","0","-1","9","-1","0","0"
"624","Transmog-Weapon-Glaive","-0.2500004","0.04605109","-0.07236656","1.601131","-0.9633913","0","0","0","0","-1","16","-1","1","0"
"625","Default-DruidBear2_Artifact1-R","1","-0.2960519","-0.9013171","0.1983987","0","0","0","0","0","-1","9","-1","0","0"
"626","Default-DruidBear2_Artifact1-L","1","0.4605277","-0.9605266","-0.288001","0","0","0","0","0","-1","9","-1","0","0"
"627","Default-Inquisitor-R","2.5","-0.01315715","-2.374999","0.377599","0","0","0","0","0","-1","9","-1","0","0"
"628","Default-Inquisitor-L","2.5","0.04605347","-2.401314","-0.5376012","0","0","0","0","0","-1","9","-1","0","0"
"629","Artifact-MonkWindwalker-Base","1.789475","0.09210896","0.07237145","-1.454391","3.689953","-3.954763","0","0","0","-1","14","-1","0","0"
"630","Artifact-MonkWindwalker-Base (Offhand)","-1.019734","-0.7075688","0.5123995","-8.11204","7.33883","3.685627","0","0","0","-1","14","-1","0","0"
"631","Artifact-DruidBalance-Base","0.6513138","-0.2160576","-0.4340193","2.77496","-1.23725","-1.472719","0","0","0","-1","14","-1","0","0"
"632","Artifact-ShamanEnhancement-Empowered","1.842106","0.1741067","-0.1763513","-1.788107","-0.9621052","3.301348","0","0","0","-1","14","-1","0","0"
"633","Artifact-ShamanEnhancement-FelTouched","1.217106","-0.01098334","-0.1324621","-1.598929","-0.9415109","3.301348","0","0","0","-1","14","-1","0","0"
"634","Artifact-ShamanEnhancement-Molten","1.473685","0.07454346","-0.208363","-1.53641","-0.9914375","3.201792","0","0","0","-1","14","-1","0","0"
"635","Artifact-ShamanEnhancement-Typhoon","0.9276341","0.02849072","-0.1969709","-1.514633","-0.9767714","3.201792","0","0","0","-1","14","-1","0","0"
"636","Artifact-DruidFeral-Base","2.000001","-0.2091828","-0.1537459","-5.140726","-0.5878941","3.016903","0","0","0","-1","14","-1","0","0"
"637","Artifact-DruidFeral-Base (Offhand)","-0.07237053","0.1091363","-0.4719088","-17.40288","12.18236","9.949951","0","0","0","-1","14","-1","0","0"
"638","Artifact-DruidGuardian-Base (Offhand)","0.2500014","0.2975801","0.06512202","-0.1705876","-3.768457","2.048435","0","0","0","-1","14","-1","0","0"
"639","Artifact-WarriorFury-Base","-0.105261","0.3148094","0.0413246","-4.12357","-3.751628","10.00547","0","0","0","-1","14","-1","0","0"
"640","Artifact-WarriorFury-Base (Offhand)","-0.9407901","-0.3470577","0.08893199","-5.135455","-4.997368","9.463396","0","0","0","-1","14","-1","0","0"
"641","Artifact-WarriorArms-Base","0.7499995","-0.127245","0.01757426","-2.019009","-6.78089","6.809114","0","0","0","-1","14","-1","0","0"
"646","Artifact-WarlockAffliction-Base","1.894737","0.2235679","-0.5150003","2.361086","-1.755836","-0.4274207","0","0","0","-1","14","-1","0","0"
"647","Artifact-WarlockAffliction-Empowered","1.249998","0.2732756","-0.3299162","2.33264","-1.734503","-0.4274207","0","0","0","-1","14","-1","0","0"
"648","Artifact-WarlockAffliction-Siphon","1.355262","0.04998678","-0.7541026","2.104375","-1.523548","-0.4274207","0","0","0","-1","14","-1","0","0"
"649","Artifact-WarlockAffliction-Executioner","1.67763","0.006100202","-0.5202202","2.563463","-1.567103","-0.4274207","0","0","0","-1","14","-1","0","0"
"650","Artifact-WarlockAffliction-DeathsHand","0.8815781","-0.106227","-0.7325119","2.367915","-1.582655","-0.4274207","0","0","0","-1","14","-1","0","0"
"658","Artifact-DeathKnightUnholy-Famine","0.1381593","0.138726","-0.226732","-1.497417","0.6623784","4.100352","0","0","0","-1","14","-1","0","0"
"659","Artifact-DeathKnightUnholy-Upgrade","0.993423","0.05183643","-0.1047793","-1.474741","0.5579569","3.643035","0","0","0","-1","14","-1","0","0"
"660","Artifact-DeathKnightUnholy-Death","1.38158","0.02326639","-0.3789324","-1.623999","0.585095","3.480208","0","0","0","-1","14","-1","0","0"
"661","Artifact-DeathKnightUnholy-Pestilence","0.421054","0.1623957","-0.3368094","-1.63757","0.6258016","3.398793","0","0","0","-1","14","-1","0","0"
"662","Artifact-DeathKnightFrost-Frozen","1.822368","-0.01973245","-0.1578959","-5.269022","-5.516095","5.671333","0","0","0","-1","14","-1","0","0"
"663","Artifact-DeathKnightFrost-Frozen (Offhand)","0.6710538","0.3484047","-0.31045","-6.049238","-4.993696","5.277832","0","0","0","-1","14","-1","0","0"
"664","Artifact-DeathKnightFrost-SoulHarvest","1.881577","0.1250019","-0.2894749","-5.004433","-5.36684","5.820591","0","0","0","-1","14","-1","0","0"
"665","Artifact-DeathKnightFrost-SoulHarvest (Offhand)","0.4342114","0.4405071","-0.3442041","-6.1103","-4.932635","5.230339","0","0","0","-1","14","-1","0","0"
"666","Artifact-DeathKnightFrost-Sindragosa (Offhand)","0.7105284","0.3781501","-0.2499043","-6.117085","-5.149737","5.277832","0","0","0","-1","14","-1","0","0"
"667","Artifact-DeathKnightFrost-Sindragosa","2.164473","0.01316452","-0.1118424","-5.112991","-5.502529","5.929141","0","0","0","-1","14","-1","0","0"
"668","Default-Serpent-R","0.25","-1.092104","-2.625003","0.4927991","0","0","0","0","0","-1","9","-1","0","0"
"669","Default-Serpent-L","0.25","1.039474","-2.539477","-0.4160015","0","0","0","0","0","-1","9","-1","0","0"
"670","Default-KingMrglMrgl-R","2","-0.4934202","-1.815793","0.4927991","0","0","0","0","0","-1","9","-1","0","0"
"671","Default-KingMrglMrgl-L","2","0.5197365","-1.802636","-0.7680012","0","0","0","0","0","-1","9","-1","0","0"
"672","Default-Drogbar-R","1","-0.5197384","-2.460531","0.3839978","0","0","0","0","0","-1","9","-1","0","0"
"673","Default-Drogbar-L","1","0.5789465","-2.480267","-0.4800025","0","0","0","0","0","-1","9","-1","0","0"
"674","Transmog-Human-Male-Chest","2.868423","0.04605367","-1.453947","-0.3235687","0","0","0","0","0","0","15","0","0","0"
"675","Transmog-Pandaren-Male-Chest","2.092105","0.07894777","-1.401314","-0.3366669","0.008888864","0.01777771","0","0","0","0","15","0","0","0"
"676","Transmog-Pandaren-Female-Chest","2.539474","0.05921127","-1.342104","-0.1055554","-0.01777771","0","0","0","0","0","15","0","0","0"
"677","Transmog-Draenei-Male-Chest","1.973684","0.3750032","-1.822368","-0.897393","-0.06222229","0.07999939","0","0","0","0","15","0","0","0"
"678","Default-FelGuard-R","2.25","-0.2960548","-2.427633","0.4927975","0","0","0","0","0","-1","9","-1","0","0"
"679","Default-FelGuard-L","2.25","0.2565758","-2.427633","-0.3840025","0","0","0","0","0","-1","9","-1","0","0"
"680","Default-Odyn-R","-1.25","-0.6184224","-6.526311","0.4223982","0","0","0","0","0","-1","9","-1","0","0"
"681","Default-Odyn-L","-1.25","0.5592099","-6.585522","-0.3328027","0","0","0","0","0","-1","9","-1","0","0"
"682","Default-MoargBrute-R","-4.5","-1.065789","-12.22368","0.3135969","0","0","0","0","0","-1","9","-1","0","0"
"683","Default-MoargBrute-L","-3.25","1.125","-12.22368","-0.5056033","0","0","0","0","0","-1","9","-1","0","0"
"684","Default-CordanaFelsong-R","2.75","-0.1315797","-2.019737","0.2687992","0","0","0","0","0","-1","9","-1","0","0"
"686","Default-CordanaFelsong-L","2.75","0.1381571","-2.026316","-0.2176003","0","0","0","0","0","-1","9","-1","0","0"
"687","Default-Cenarius2-R","1","-0.8092123","-3.335527","0.4800013","0","0","0","0","0","-1","9","-1","0","0"
"688","Default-Cenarius2-L","1","0.8881564","-3.335526","-0.4928002","0","0","0","0","0","-1","9","-1","0","0"
"689","Transmog-Troll-Male-Chest","2.269736","0.05920781","-1.789475","-0.432811","-0.1866668","0.1866663","0","0","0","0","15","0","0","0"
"690","Transmog-Undead-Male-Chest","3.026316","0.08552647","-1.374999","0.7723414","-0.1857553","-0.1527772","0","0","0","0","15","0","0","0"
"691","Artifact-MonkWindwalker-Empowered","1.539475","0.0723727","0.09475861","-1.780541","3.831421","-3.759717","0","0","0","-1","14","-1","0","0"
"692","Artifact-MonkWindwalker-Empowered (Offhand)","-1.98026","-0.8133132","0.5522382","-8.21918","7.530644","3.672163","0","0","0","-1","14","-1","0","0"
"693","Artifact-MonkWindwalker-Chi Focused (Offhand)","-1.263154","-0.7193555","0.5126784","-8.504509","14.34787","3.135244","0","0","0","-1","14","-1","0","0"
"694","Artifact-MonkWindwalker-Chi Focused","2.559212","0.2438269","0.01276332","-1.476806","3.743352","-4.126182","0","0","0","-1","14","-1","0","0"
"695","Artifact-MonkWindwalker-Shado Pan (Offhand)","0.07237209","-0.4346946","0.4031738","-8.406399","14.82723","3.135244","0","0","0","-1","14","-1","0","0"
"696","Artifact-MonkWindwalker-Shado Pan","2.848686","0.2163151","0.09259143","-1.540191","3.737765","-4.380245","0","0","0","-1","14","-1","0","0"
"697","Artifact-MonkWindwalker-Stormfist (Offhand)","-0.743419","-0.5301631","0.1379896","-8.291572","2.288214","2.191577","0","0","0","-1","14","-1","0","0"
"698","Artifact-MonkWindwalker-Stormfist","1.63816","0.2009944","-0.2298042","-1.836195","2.311295","-3.848158","0","0","0","-1","14","-1","0","0"
"699","Artifact-DeathKnightFrost-Gravekeeper (Offhand)","0.3947389","0.3663261","-0.158657","-6.585208","-5.095461","5.04038","0","0","0","-1","14","-1","0","0"
"700","Artifact-DeathKnightFrost-Gravekeeper","2.092103","0.03947582","-0.1644741","-5.065493","-5.47539","5.915571","0","0","0","-1","14","-1","0","0"
