Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5_0,Unknown5_1,Unknown6_0,Unknown6_1,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28
"817","10800","0","99.0 [reuse me]","99.0 [reuse me]","Broken Shore","696","386","0","0","760","0","0","218","1220","0","110","0","3","0","70","4","0","0","3","0","20","0","100","7534","26"
"818","14400","0","Freya's Spring: Ice Furies","This high on the mountain, the elements themselves are our greatest enemy. Elementals of wind and ice roam the peaks. Defeat them and press on!","Highmountain","512","246","2630.709","3467.91","760","248","41425","125","1220","0","108","0","3","0","70","4","0","0","3","0","50","0","1800","7503","89"
"821","28800","0","The Fel Pits","We have lost an important set of missives in the Fel Pits of Faronaar.  Retrieve them.","Aszuna","311","400","-267.4795","7246.91","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","50","0","2000","7334","0"
"822","3600","0","Higher Learning","The academy at Narthalas once held a great library with a wealth of knowledge.  See if you can find it.","Aszuna","379","442","-1063.061","5968.299","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","50","0","2000","7334","0"
"823","10800","0","Fel Bombardment","The enemy has established an array of casters and are bombarding us with terrible balls of Fel energy.  We need help to counter these attacks!","Aszuna","332","362","442.8599","6849.12","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","50","0","2000","7334","0"
"825","1","0","Test - Followers Max Level","Use to max level followers","Aszuna","696","386","0","0","760","0","5703","128","1220","0","110","0","3","0","54","4","100","0","3","0","1","64","65000","7334","0"
"827","120","0","Information at Any Cost","The Burning Legion's minions might have information about where the missing council members are being held. It must be obtained at any cost.","Azsuna","374","402","-295.895","6053.54","760","246","39925","127","1220","0","100","0","1","0","70","4","0","0","3","0","20","128","100","7334","0"
"829","14400","0","The Harpies' Curse","Harpies are spreading their foul curse throughout Highmountain. Death is the only way to ensure the curse won't continue.","Highmountain","454","93","5500.489","4547.62","760","248","45186","129","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7503","89"
"830","14400","0","Bradensbrook Under Attack","Black Rook Assassins are attacking Bradensbrook, killing livestock and stealing crops. Defend the village from these ruthless attackers.","Val'sharah","320","270","2176.089","7076.43","760","252","45185","129","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7558","89"
"831","14400","0","Cleansing the Vale","Nightmare imps have taken over Moonclaw Vale, corrupting the once serene glade. Help restore balance by ridding the area of imps.","Val'sharah","350","217","3170.57","6508.16","760","252","45184","129","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7558","89"
"832","14400","0","Pesky Pest Problem","Dalaran's underbelly has a bit of a rodent problem. Exterminate the pests before they make their way out of the sewers.","Dalaran","463","444","-1091.471","4377.141","760","247","45183","129","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7502","89"
"833","14400","0","Hunting the Hunters","A group of poachers are threatening the wildlife in Highmountain. Show them what it's like to be hunted!","Highmountain","462","167","4108.22","4405.55","760","248","39768","129","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7503","89"
"834","14400","0","Unseen Protection: Defending Dalaran","Archmage Khadgar is concerned for the safety of Dalaran's citizens. He's asked the Unseen Path to provide protection for the city, discreetly.","Dalaran","460","444","-1091.471","4433.971","760","247","40614","162","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7502","89"
"835","14400","0","Unseen Protection: The Mother of Imps","An imp mother has made Bradensbrook her breeding grounds, birthing countless imps into the nearby fields. Defeat the imp mother before her brood grows.","Val'sharah","359","229","2943.26","6337.68","760","252","44449","162","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7558","89"
"836","14400","0","Unseen Protection: Infernal Waves","A wave of infernals have crashed upon the shores of Suramar. They must be stopped before they march inland.","Suramar","482","314","1352.1","4036.18","760","251","44446","162","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7637","89"
"837","14400","0","Unseen Protection: Coastal Invasion","The Legion has launched an invasion on the eastern coast of Stormheim. Our hunters can attack at range from the cliffs, protecting the infantry below.","Stormheim","615","226","3000.09","1535.79","760","250","44448","162","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7541","89"
"838","14400","0","Unseen Protection: Drogbar Delicacy","A clan of cave-dwelling drogbar are pilfering eagle eggs to feed to their fledgling worms. They must be stopped before the great eagle becomes extinct!","Highmountain","470","154","4363.939","4263.49","760","248","44447","162","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7503","89"
"839","3600","0","Searching the Archives","The Black Harvest archives contain a vast amount of magical knowledge collected over time. It's possible that within its walls we will find something.","Dalaran","468","450","-1205.131","4291.9","760","247","39771","131","1220","0","100","0","3","0","70","4","0","0","3","0","50","0","300","7502","0"
"840","7200","0","Shinfel's Staff of Torment","The staff Shinfel used in battle against Cho'gall would be powerful enough to create the soul link, but first we'll need to find it.","Dalaran","454","432","-864.1675","4547.62","760","247","5703","132","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7502","89"
"841","14400","0","One Who's Worthy","We need to find a warlock who excels at summoning greater demons. Scout the city of Dalaran, keeping an eye out for anyone with potential.","Dalaran","459","439","-1006.231","4462.379","760","247","39773","133","1220","0","108","0","3","0","70","4","0","0","3","0","50","0","1800","7502","89"
"842","5400","0","Fel Smell","Theres a foul smell in the air.","Aszuna","365","334","982.7197","6224.019","700","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7334","0"
"843","14400","0","Cleanse the Wicked","The enemies are continually encroaching on Azsuna.  Seek them out, and destroy them.","Aszuna","382","460","-1404.021","5911.471","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","50","0","2000","7334","0"
"844","7200","0","Hazardous Roads","We must find our way into Faronaar, but the roads are covered in demons.  Let us see if we can scout out an alternate route.","Aszuna","306","430","-835.752","7332.15","700","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7334","0"
"845","3600","0","Mind Your Ears","Theres a Deathscreamer up in the mountains thats keeping us up at night.  Can you help out?","Highmountain","473","101","5358.419","4206.66","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7503","0"
"846","3600","0","Meat for the troops","The troops are in need of a feast to reward them for their efforts.  Lets get some Goat on the menu.","Stormheim","612","265","2261.33","1592.609","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7541","0"
"847","3600","0","The Mysterious Manascale","The hides of the Manascale Basilisks in Suramar hold some... interesting properties.  Recover some for research.","Suramar","436","255","2460.229","4888.58","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7637","0"
"848","7200","0","Assault on Black Rook","Black Rook must fall, send our forces to weaken their defenses.","Val'sharah","323","243","2687.54","7019.599","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7558","0"
"849","1","0","Test - Followers Max Level","Test","Aszuna","696","386","0","0","760","0","5703","26","1220","0","110","0","3","0","54","4","100","0","3","0","1","0","100","7334","0"
"850","10800","0","Hill Kings","The Ettin need to be erradicated.","Highmountain","507","157","4307.109","3553.15","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7503","0"
"851","10800","0","Assault on Snowmane","Snowmane Village is under attack!  Send reinforcements immediately.","Highmountain","457","143","4562.839","4490.8","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7503","0"
"852","10800","0","Yes, We Take Candle","Send some troops toe Candle Rock, and clear out the Bluewax miners there.  We need the resources in that mine.","Highmountain","471","196","3568.359","4235.07","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7503","0"
"853","28800","0","Claim the Drakes","If we can take control of some drakes, we can take away some air superiority from the Tideskorns.","Stormheim","577","287","1863.539","2246.13","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7541","0"
"854","18000","0","Cave Mushrooms","Deep in a cave on Blackbeak Overlook can be found some very powerful Mushrooms that creates a soothing balm.","Stormheim","634","244","2659.12","1166.409","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7541","0"
"855","21600","0","Interrupt the Reclaimers","Reclaimers in Suramar are performing some curious rituals.  Interrupt them, and try to discover their intentions.","Suramar","491","294","1721.47","3865.7","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7637","0"
"856","21600","0","Sablehorn Hides","The hides of the Sablehorn provide valuable materials for our troops.","Suramar","430","320","1238.439","5002.24","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7637","0"
"857","21600","0","The Dreadroot","Cleanse the Dreadroot of its Twisted Keepers.","Val'sharah","392","217","3170.57","5712.58","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7558","0"
"858","10800","0","Flowers in the Dark","Deep under the trees roots near Shalda'Nir grow some powerful flowers.","Val'sharah","344","253","2488.64","6621.811","800","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7558","0"
"859","43200","0","Demon Overlords","The enemies are continually encroaching on Azsuna.  Seek them out, and destroy them.","Aszuna","284","415","-551.6162","7758.349","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","3000","7334","0"
"860","28800","0","Feltotem Fiends","The Feltotem, led by a vicious Crawliac, are mustering troops.  Hit them before they can strike us.","Highmountain","473","90","5557.31","4206.66","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7503","0"
"861","28800","0","Goremaster and May Hem","Bosses are on the loose, stop them.","Stormheim","571","217","3170.57","2359.78","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7541","0"
"862","3600","0","The Mysterious Manascale","The hides of the Manascale Basilisks in Suramar hold some... interesting properties.  Recover some for research.","Suramar","447","256","2431.81","4689.69","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7637","0"
"863","7200","0","Assault on Black Rook","Black Rook must fall, send our forces to weaken their defenses.","Val'sharah","358","166","4136.63","6366.09","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7558","0"
"864","14400","0","Invasion Overwhelming","A mass of armies are preparing for battle.  Crush them.","Aszuna","385","397","-210.6523","5854.651","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","3000","7334","0"
"865","28800","0","Slippery Scales","Slithering Sliss has eluded our capture for too long.  We have her cornered.","Aszuna","380","329","1067.959","5939.89","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","3000","7334","0"
"866","86400","0","Demon Overlords","This trio of terrors needs to be dealt with, but it will take everything we can muster.","Aszuna","326","473","-1631.33","6962.77","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","50","3","3000","7334","0"
"867","21600","0","High in the Mountain","Its time to take Stili the Salty down.","Highmountain","497","187","3738.84","3752.04","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7503","0"
"868","14400","0","Treacherous Paths","The paths along the cliffs of Highmountain are beseiged with dangers.","Highmountain","429","148","4477.589","5030.65","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7503","0"
"869","28800","0","Raid on High","The paths along the cliffs of Highmountain are beseiged with dangers.","Highmountain","468","72","5898.279","4291.9","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","50","3","1000","7503","0"
"870","3600","0","Meat for the troops","The troops are in need of a feast to reward them for their efforts.  Lets get some Goat on the menu.","Stormheim","587","172","4022.979","2047.23","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7541","0"
"871","3600","0","Meat for the troops","The troops are in need of a feast to reward them for their efforts.  Lets get some Goat on the menu.","Stormheim","587","259","2374.989","2047.23","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7541","0"
"872","3600","0","The Mysterious Manascale","The hides of the Manascale Basilisks in Suramar hold some... interesting properties.  Recover some for research.","Suramar","463","337","925.8926","4377.141","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7637","0"
"873","3600","0","The Mysterious Manascale","The hides of the Manascale Basilisks in Suramar hold some... interesting properties.  Recover some for research.","Suramar","483","315","1323.679","4007.77","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7637","0"
"874","7200","0","Assault on Black Rook","Black Rook must fall, send our forces to weaken their defenses.","Val'sharah","297","211","3284.219","7502.629","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7558","0"
"875","7200","0","Assault on Black Rook","Black Rook must fall, send our forces to weaken their defenses.","Val'sharah","385","197","3539.949","5854.651","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","20","0","1000","7558","0"
"876","3600","0","Storm the Gates","Take the gates in Stormheim.","Stormheim","627","226","3000.09","1308.48","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","50","3","1000","7541","0"
"877","43200","0","Fight them in the streets","We will fight them, no matter where they hide.","Suramar","486","340","869.064","3950.939","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","50","3","1000","7637","0"
"878","64800","0","Burn down the Rook","Black Rook must fall, send our forces to weaken their defenses.","Val'sharah","355","184","3795.669","6422.919","900","0","5703","218","1220","0","110","0","3","0","54","4","75","0","3","0","50","3","1000","7558","0"
"879","64800","0","Zone Support - Aszuna","Send a follower on this mission to have extra support while in Azsuna.","Aszuna","391","344","783.8218","5740.99","700","15","5703","218","1220","0","110","0","1","0","57","4","0","0","3","0","0","16","0","7334","0"
"880","64800","0","Zone Support - Highmountain","Send a follower on this mission to have extra support while in High Mountain.","Highmountain","479","99","5386.829","4093.01","700","0","5703","218","1220","0","110","0","1","0","57","4","0","0","3","0","0","16","0","7503","0"
"881","64800","0","Zone Support - Stormheim","Send a follower on this mission to have extra support while in Stormheim.","Stormheim","572","253","2488.64","2331.37","700","0","5703","218","1220","0","110","0","1","0","57","4","0","0","3","0","0","16","0","7541","0"
"882","64800","0","Zone Support - Suramar","Send a follower on this mission to have extra support while in Suramar","Suramar","444","323","1181.62","4746.52","700","0","5703","218","1220","0","110","0","1","0","57","4","0","0","3","0","0","16","0","7637","0"
"883","64800","0","Zone Support - Val'Sharah","Send a follower on this mission to have extra support while in Val'sharah.","Val'sharah","327","262","2318.16","6934.36","700","0","5703","218","1220","0","110","0","1","0","57","4","0","0","3","0","0","16","0","7558","0"
"884","3600","0","Elemental Diplomacy","The Earthen Ring must send representatives to Skywall to negotiate with the elementals of air. Since the death of Al'Akir, Skywall has been in turmoil.","Skywall","450","442","-1063.061","4632.859","760","249","39963","147","1220","0","100","0","3","0","70","4","0","0","3","0","50","0","300","8093","0"
"885","14400","0","Investigating Deepholm","There are rumors of a new threat in Deepholm and Therazane has not been present in negotiations with the Elemental Lords. We should investigate.","Deepholm","456","444","-1091.471","4519.21","760","249","39992","208","1220","0","102","0","3","0","70","4","0","0","3","0","100","0","600","5042","89"
"886","14400","0","Return to the Firelands","The death of Ragnaros has left the Firelands in chaos. Uniting the elemental plane of fire to our cause will not be easy. We should send an envoy.","Firelands","459","441","-1034.649","4462.379","760","249","41343","149","1220","0","108","0","3","0","70","4","0","0","3","0","50","0","1800","8125","89"
"887","14400","0","Scrolls of Knowledge","Number Nine Jia is a lorekeeper of much renown. Unfortunately, during the attack on the Peak of Serenity, many of her scrolls were left behind.","Peak of Serenity","457","441","-1034.649","4490.8","760","249","40036","153","1220","0","100","0","3","0","70","4","0","0","3","0","20","128","100","6732","0"
"900","120","0","Morn Needs Help","Our Class Hall is established, but we are going to need help. Summoner Morn, a renowned Elemental Summoner just sent word that he has been attacked!","Dalaran","456","439","-1006.231","4519.21","760","247","40253","127","1220","0","100","0","1","0","70","4","0","0","3","0","20","128","100","7502","0"
"901","14400","0","Troops in the Field","It appears that we will need those troops sooner than we thought. The Hydraxian Waterlords just sent a distress call from Azsuna.","Azsuna","332","397","-210.6523","6849.12","760","246","40254","153","1220","0","100","0","3","0","70","4","0","0","3","0","20","128","100","7334","0"
"905","1","0","Test Mission 01","One boss only.","Aszuna","696","386","-0.0009765625","0","825","164","40311","154","1220","0","110","0","3","0","54","4","0","0","3","0","1","0","3000","6101","4"
"906","1","0","Test Mission 02","One boss, one army.","Aszuna","696","386","-0.0009765625","0","830","101","40311","154","1220","0","110","0","3","0","54","4","0","0","3","0","1","0","3000","6101","4"
"907","1","0","Test Mission 03","One boss, one army, one spell.","Aszuna","696","386","-0.0009765625","0","835","203","40311","154","1220","0","110","0","3","0","54","4","0","0","3","0","1","0","3000","6101","4"
"908","1","0","Test Mission 04","One boss, one hazard.","Aszuna","696","386","-0.0009765625","0","840","106","40311","154","1220","0","110","0","3","0","54","4","0","0","3","0","1","0","3000","6101","4"
"909","1","0","Test Mission 05","One boss, spell, hazard.","Aszuna","696","386","-0.0009765625","0","850","205","40311","154","1220","0","110","0","3","0","54","4","0","0","3","0","1","0","3000","6101","4"
"912","36000","0","Dire Research","The research samples from Shaladrassil are ready. Let us assign Naralex to study them. He will need time to focus and examine them closely.","The Dreamgrove","139","483","-1830.221","10486.1","760","0","40360","218","1220","0","100","0","3","0","70","4","0","0","3","0","50","2","100","7881","26"
"913","14400","0","Gathering the Dreamweavers: Celestine of the Harvest","The Temple of Elune is beset by satyr and the minions of the Legion. Celestine of the Harvest is helping, but we will need her here.","Val'sharah","341","223","3056.909","6678.64","760","252","40361","156","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7558","89"
"914","14400","0","Gathering the Dreamweavers: Thisalee Crow","Thisalee Crow is in over her head. Sea giants have captured her, and she is being forced to battle in their underground fighting ring. We need to get her out!","Azsuna","327","506","-2256.431","6934.36","760","246","41778","156","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7334","89"
"915","14400","0","Gathering the Dreamweavers: Matoclaw","Matoclaw led a team of druids into Highmountain to deal with harpies, but she's been cornered. Defeat Nest Matron Subonn and bring Matoclaw back!","Highmountain","476","143","4562.839","4149.83","760","248","41779","156","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7503","89"
"916","14400","0","Gathering the Dreamweavers: Talza","We haven't heard from Talza and his scouts in Stormheim. Considering the hostile vrykul in that area, it's likely they've been waylaid.","Stormheim","568","214","3227.4","2416.61","760","250","41777","156","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7541","89"
"917","14400","0","Powering the Portal: Azsuna","Satyr warbands have been spotted near the northern shores of Azsuna. They are using Shards of Nightmare to expand Xavius's influence.","Azsuna","320","330","1039.55","7076.43","760","246","40362","157","1220","0","108","0","3","0","70","4","0","0","3","0","50","0","1800","7334","89"
"918","14400","0","Powering the Portal: Val'sharah","Shala'nir, the druid grove at the base of the world tree, has been overrun by the satyr and their leader, Banehoof. Send our champions to kill Banehoof.","Val'sharah","361","182","3824.079","6309.26","760","252","40362","157","1220","0","108","0","3","0","70","4","0","0","3","0","50","0","1800","7558","89"
"919","14400","0","Powering the Portal: Sylvan Falls","We've received a call for aid from the tauren tribes who live along the Sylvan Falls. Satyr scouting camps have begun raiding their villages.","Highmountain","426","157","4307.109","5087.48","760","248","40362","157","1220","0","108","0","3","0","70","4","0","0","3","0","50","0","1800","7503","89"
"921","3600","0","Ancient Magic","The Broken Isles harbor many arcane secrets. We should send out our mages and discover as many as we can!","The Broken Isles","337","379","130.3105","6763.88","760","249","40429","158","1220","0","100","0","3","0","70","4","0","0","3","0","50","0","300","7334","0"
"922","14400","0","Archmage Vargoth's Travels: The Nightborne Vault","The Nightborne Vault is located deep within the Legion incursion area of Suramar. If Archmage Vargoth has been there, we should find signs of him.","Suramar","438","288","1835.129","4860.17","760","251","40430","159","1220","0","102","0","3","0","70","4","0","0","3","0","50","0","600","7637","89"
"923","120","0","Sister Lilith","The Dreamgrove is established, but we are going to need help. Sister Lilith, a renowned troop trainer, sent word that she is en route but has been attacked!","Dalaran","459","436","-949.4053","4462.379","760","247","40524","127","1220","0","100","0","1","0","70","4","0","0","3","0","20","128","100","7502","0"
"924","14400","0","A Glade Defense","Sundersong Glade is under attack by the Legion's forces. This is a perfect opportunity to test our new troops in the field, and to unlock vital knowledge.","Val'sharah","353","243","2687.54","6451.33","760","252","40525","153","1220","0","100","0","3","0","70","4","0","0","3","0","20","128","100","7558","0"
"926","120","0","Captain Stahlstrom","Odyn has chosen you to command his armies, but we are going to need to train a combat-ready force. Send Ragnvald to find the greatest vrykul captain.","Dalaran","459","442","-1063.061","4462.379","760","247","40560","127","1220","0","100","0","1","0","70","4","0","0","3","0","20","128","100","7502","0"
"927","14400","0","Troops in the Field","Now that we have recruited some troops, we can use them to bolster our efforts. This will allow us to free a prisoner held at a village loyal to Helya.","Stormheim","578","181","3852.499","2217.71","760","250","40561","153","1220","0","100","0","3","0","70","4","0","0","3","0","20","128","100","7541","0"
"928","14400","0","Troops in Training","Now that we have recruited some troops, we can use them to bolster our champions' efforts.  The extra forces will allow us to free a prisoner held captive.","Dreadscar Rift","457","441","-1034.649","4490.8","760","249","40583","153","1220","0","100","0","3","0","70","4","0","0","3","0","20","128","100","7875","0"
"929","120","0","Lenara Needs Help","We've watched for hunters who might contribute to the order. Recruiter Lenara, a renowned troop trainer, has been attacked!  Send Loren Stormhoof to her aid.","Highmountain","473","134","4733.319","4206.66","760","248","40597","127","1220","0","100","0","1","0","70","4","0","0","3","0","20","128","100","7503","0"
"930","14400","0","Troops in the Field","Now that we've recruited some troops, it's time to put them in the field. Hostile Feltotem have been kidnapping our allies, and need to be taught a lesson.","Highmountain","459","157","4307.109","4462.379","760","248","40600","153","1220","0","100","0","3","0","70","4","0","0","3","0","20","128","100","7503","0"
"931","3600","0","Scouting Reports","Our scouts in the field will have the information we need to help determine where to focus our efforts. We need to gather their reports.","Dalaran","466","451","-1233.551","4320.311","760","247","40609","161","1220","0","100","0","3","0","70","4","0","0","3","0","50","2","300","7502","0"
"932","14400","0","Requesting Reinforcements","We need reinforcements in order to defeat Hakkar! Most have answered our call, but Shandris Feathermoon remains mired in battle with the naga. Help her, so she will help us in return.","Azsuna","275","408","-409.5391","7928.831","760","246","40611","163","1220","0","108","0","3","0","70","4","0","0","3","0","50","0","1800","7334","89"
"953","120","0","Things Gaardoun Needs","To train new broken warriors how to deal with the new Burning Legion, Battlelord Gaardoun is requesting that you gather demonic implements.","Broken Shore","525","424","-722.1055","3212.189","760","249","43443","127","1220","0","100","0","1","0","70","4","0","0","3","0","20","128","100","7796","0"
"954","14400","0","Loramus, Is That You?","The dead dreadlord, Razelikh the Defiler, has returned to the world. Strangely, he sometimes goes around killing other demons.","Azsuna","350","380","101.8955","6508.16","760","246","40713","153","1220","0","100","0","3","0","70","4","0","0","3","0","20","128","100","7334","0"
"955","14400","0","Troops in the Field","Now that we have recruited some troops, we can use them to bolster our champions' efforts. The Hatecoil naga have disturbed a massive water elemental.","Azsuna","327","430","-835.752","6934.36","760","246","40743","153","1220","0","100","0","3","0","70","4","0","0","3","0","20","128","100","7334","0"
"956","28800","0","Test - Mission 06","One army only.","Aszuna","851","221","3100","-2900","850","0","40311","154","1220","0","110","0","3","0","54","4","0","0","3","0","1","0","1000","7334","57"
"957","1","0","Test Mission 07","One hazard only.","Aszuna","792","269","2200","-1800","855","0","40311","154","1220","0","110","0","3","0","54","4","0","0","3","0","1","0","3000","7334","0"
"958","1","0","Test Mission 08","One spell only.","Aszuna","851","269","2200","-2900","860","0","40311","154","1220","0","110","0","3","0","54","4","0","0","3","0","1","0","3000","7334","0"
"959","1","0","Test Mission 09","Boss, minion, hazard.","Aszuna","792","317","1300","-1800","865","0","40311","154","1220","0","110","0","3","0","54","4","0","0","3","0","1","0","3000","7334","0"
"960","1","0","Test Mission 10","Minion, hazard, spell.","Aszuna","851","317","1300","-2900","870","0","40311","154","1220","0","110","0","3","0","54","4","0","0","3","0","1","0","3000","7334","0"
"989","0","0","Combat Ally","Assign a champion here to be your combat ally.","Broken Isles","105","137","4676.489","11111.2","760","0","40989","171","1220","0","100","0","1","0","57","4","0","0","3","0","50","24","0","0","0"
"1024","1","0","Test Mission 12","Boss only, above con","Aszuna","851","364","400","-2900","880","0","40311","154","1220","0","110","0","3","0","54","4","0","0","3","0","1","0","3000","7334","0"
"1025","1","0","Test Mission 11","Boss, minion, hazard, above con.","Aszuna","792","364","400","-1800","875","0","40311","154","1220","0","110","0","3","0","54","4","0","0","3","0","1","0","3000","7334","0"
"1026","1","0","Test Mission 13","Boss, minion, hazard, below con.","Aszuna","792","412","-500","-1800","850","0","40311","154","1220","0","110","129","3","0","54","4","0","0","3","0","1","0","3000","7334","0"
"1041","7200","129600","Unwelcome Visitors","At night, our camps are beset with the howls and cries of the local wildlife, namely the prowlers that come out of the woods to seek easy prey.","Azsuna","364","408","-409.5479","6252.439","760","246","44632","164","1220","0","103","0","3","0","71","4","0","0","3","0","100","0","800","7334","90"
"1042","18000","129600","Let Sleeping Bears...","A nearby cave has been taken over by a massive, slumbering bear. Clear out the cave, so we can rest easier ourselves.","Azsuna","302","397","-210.6523","7417.391","760","246","44641","164","1220","0","103","0","3","0","71","4","0","0","3","0","100","0","800","7334","245"
"1043","28800","129600","From Her Tower","The Garden of Elune has fallen to terrifying shadow-creatures, including a night elf sorceress now known only as The Oracle.","Azsuna","302","400","-267.4795","7417.391","760","246","44644","165","1220","0","106","0","3","0","71","4","0","0","3","0","150","0","1400","7334","245"
"1044","14400","129600","Rally the Nightwatchers","For centuries, the Nightwatchers kept Nar'thalas safe and beautiful. Now, it's fallen to the naga, and even their own spirits turn against them.","Azsuna","320","323","1181.62","7076.43","760","246","44633","165","1220","0","104","0","3","0","71","4","0","0","3","0","250","0","1000","7334","92"
"1045","7200","129600","Weary Traveler","It's one thing to have to camp in the middle of the woods, and it's another to wake full of tiny darts and surrounded by evil sprites.","Val'sharah","291","145","4534.419","7616.291","760","252","44633","165","1220","0","104","0","3","0","71","4","0","0","3","0","100","0","1000","7558","90"
"1046","14400","129600","To Sleep, To Scream","Our sentries are terrified. At night, some great creature screeches and howls at them from the darkness. Seek out the terror that flaps in the night.","Val'sharah","352","178","3909.319","6479.74","760","252","44645","165","1220","0","107","0","3","0","71","4","0","0","3","0","100","0","1600","7558","245"
"1047","28800","129600","Scouting Faronaar","Faronaar is one of the Legion's most well-protected bastions in Azsuna. If we can take out some of their powerful demons, we will have the advantage.","Azsuna","382","386","-0.0009765625","5911.471","760","246","0","166","1220","0","110","0","3","0","72","4","0","0","3","0","150","0","3000","7334","112"
"1048","14400","129600","Diggin' Song","The drogbar have burrowed their way out of the hills of Suramar, and are causing structural instability to the buildings in the area. We should root them out.","Suramar","442","259","2374.989","4774.93","760","251","0","166","1220","0","110","0","3","0","72","4","0","0","3","0","100","0","3000","7637","112"
"1049","57600","129600","Guarding the Moon","Outside the Moon Guard Stronghold, a siegemaster is blocking the way with a massive arcane siege weapon.","Suramar","453","329","1067.959","4576.04","760","251","0","166","1220","0","110","0","3","0","72","4","0","0","3","0","150","0","3000","7637","112"
"1050","120","0","Omniara Needs Help","The Hall of the Guardian is established, but we are going to need more help. Archmage Omniara, a renowned Elemental Summoner, was just attacked!","Dalaran","473","450","-1205.131","4206.66","760","247","40837","127","1220","0","100","0","1","0","70","4","0","0","3","0","20","128","100","7502","0"
