Id,Unknown0,Unknown1_0,Unknown1_1,Unknown1_2,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8
"1641","Stand - Alliance Chopper","0","0","0","1164","2","0","1","0","0","44168"
"1642","Walk Run - Alliance Chopper","0","0","0","1165","2","0","1","0","0","44164"
"1643","Walk Run - Alliance Gears","0","0","0","1166","2","0","1","0","0","44170"
"1644","Transform","0","0","0","1167","1","0","1","0","0","44174"
"1645","Jump Start","0","0","0","1168","2","0","1","0","0","44175"
"1646","JumpEnd","0","0","0","1169","2","0","1","0","0","44176"
"1647","High_Arakkoa_Walk","0","0","0","1170","2","0","1","20","0","44195"
"1648","High_Arakkoa_FlightTakeOff","0","0","0","1171","1","0","1","20","0","44194"
"1649","IronHorde_ShatteredHand_Trap_Open","0","0","0","1172","1","0","1","0","0","44286"
"1650","Movement - Shackles","0","0","0","1173","2","0","1","0","0","44350"
"1651","Movement - Chuffs","0","0","0","1173","2","0","1","0","0","44347"
"1653","Mountspecial","0","0","0","1174","1","0","1","0","0","44349"
"1654","Chains - Start","0","0","0","1175","1","0","1","0","0","44354"
"1655","Foley - Start","0","0","0","1175","1","0","1","0","0","44356"
"1656","Jump","0","0","0","1176","1","0","1","0","0","44354"
"1657","Chimera_Walk_Chuffs","0","0","0","1177","2","0","1","0","0","42715"
"1658","Movement - Chains","0","0","0","1173","2","0","1","0","0","44348"
"1660","Jump Growl","0","0","0","1176","1","0","1","0","0","44570"
"1661","Stand V2","0","0","0","1178","2","0","1","0","0","45122"
"1662","OPen","0","0","0","1179","1","0","1","0","0","41095"
"1663","Close","0","0","0","1180","1","0","1","0","0","41096"
"1664","OneShots","0","0","0","1181","2","0","1","0","0","45852"
"1665","Eating","0","0","0","1182","2","0","1","0","0","45907"
"1667","Walk","0","0","0","1183","2","0","1","0","0","43118"
"1668","run","0","0","0","1184","2","0","1","0","0","45966"
"1669","Arakkoa_Sundial_Movement_loop","0","0","0","1185","2","0","1","0","0","45990"
"1670","Walk","0","0","0","1186","2","0","1","0","0","46100"
"1671","Work_Metal","0","0","0","1187","2","0","1","0","0","45173"
"1672","High_Arakkoa_FlyStand_periodic","0","0","0","1188","2","0","1","20","0","46837"
"1673","Outcasts_Arakkoa_Running_Scared","0","0","0","1189","2","0","1","20","0","46853"
"1674","BKRaid_Train_TrainEngine_Flavor","0","0","0","1190","2","0","1","0","0","46889"
"1675","Idle_Vocalization","0","0","0","1191","2","0","1","0","0","46897"
"1676","Walking","0","0","0","1192","2","0","1","0","0","46903"
"1677","Stand idle","0","0","0","1193","2","0","1","0","0","40977"
"1678","Test","0","0","0","1194","1","0","1","0","0","46900"
"1679","Chuffs","0","0","0","1195","2","0","1","0","0","46906"
"1680","Draenor_Wolf_Idle","0","0","0","1196","1","0","1","20","0","46919"
"1681","Draenor_Wolf_Stand_Var2","0","0","0","1197","1","0","1","20","0","46920"
"1682","Special","0","0","0","1198","1","0","1","0","0","46922"
"1683","Everbloom_Spider_Tentacles_Periodic","0","0","0","1199","2","0","1","0","0","47024"
"1685","Everbloom_Spider_Tentacles_Periodic","0","0","0","1204","2","0","1","0","0","47025"
"1686","Death","0","0","0","1205","1","0","1","0","0","12758"
"1687","roar","0","0","0","1206","2","0","1","0","0","47121"
"1690","new test effect","0","0","0","1019","1","0","1","0","0","40028"
"1691","Alliance_Garrison_Armory_Cannon_Fire","0","0","0","1210","1","0","1","0","0","47186"
"1692","IronHorde_Clefthoof_JumpFoley","0","0","0","1211","1","0","1","0","0","47227"
"1693","IronHorde_Clefthoof_Jump_Chuff","0","0","0","1211","1","0","1","0","0","47225"
"1694","IronHorde_Clefthoof_Movement_Foley","0","0","0","1212","2","0","1","0","0","47230"
"1695","IronHorde_Clefthoof_Movement_Chuff","0","0","0","1212","1","0","1","0","0","47225"
"1696","IronHorde_Clefthoof_MountSpecial","0","0","0","1213","1","0","1","0","0","47231"
"1697","IronHorde_Clefthoof_Mountspecial_Start","0","0","0","1213","1","0","1","20","0","47232"
"1698","IronHorde_Clefthoof_Foley","0","0","0","1213","1","0","1","0","0","47227"
"1699","Ironhorde_Elekk_Foley","0","0","0","1214","1","0","1","0","0","47234"
"1700","Ironhorde_Elekk_Mountspecial_Start","0","0","0","1214","1","0","1","20","0","47235"
"1701","Ironhorde_Elekk_Movement_Chuff","0","0","0","1215","3","0","1","0","0","47236"
"1702","Ironhorde_Elekk_Movement_Foley","0","0","0","1215","2","0","1","0","0","47237"
"1703","Ironhorde_Elekk_Movement_Start","0","0","0","1216","1","0","1","0","0","47238"
"1704","Ironhorde_Elekk_Movement_Start_Foley","0","0","0","1216","1","0","1","0","0","47234"
"1705","Mount_IronhordeWolf_Stand_VAR2","0","0","0","1217","1","0","1","0","0","47239"
"1706","Mount_IronhordeWolf_Stand_VAR3","0","0","0","1218","1","0","1","0","0","47240"
"1707","Mount_IronhordeWolf_Stand_VAR2_Foley","0","0","0","1217","1","0","1","0","0","47241"
"1708","Mount_IronhordeWolf_Stand_VAR1_Chuff","0","0","0","1219","1","0","1","0","0","47242"
"1709","Mount_IronhordeWolf_Stand_VAR1_Foley","0","0","0","1219","1","0","1","0","0","47241"
"1710","Mount_IronhordeWolf_Stand_VAR1_Scratch","0","0","0","1219","1","0","1","0","0","47243"
"1711","Mount_IronhordeWolf_Stand_VAR2_Chuff","0","0","0","1217","1","0","1","0","0","47244"
"1712","Rockworm Emerge","0","0","0","1220","1","0","1","0","0","40944"
"1713","Rockworm Submerge","0","0","0","1221","1","0","1","0","0","41022"
"1714","Screech","0","0","0","1222","2","0","1","0","0","47264"
"1715","Magnaron_StandV2_idle","0","0","0","1223","1","0","1","20","0","47291"
"1716","Magnaron_Walk_periodic","0","0","0","1224","2","0","1","20","0","47299"
"1717","BLACKHAND_STARTP2_IRONSTAR_OPEN","0","0","0","1225","1","0","1","0","0","47437"
"1718","6FX_BLACKHAND_FLOOR1__DESTRUCTION_FXWRAP_OPEN_CHAINS","0","0","0","1226","1","0","1","0","0","47439"
"1719","6IH_SiegeWeapon03_Obliterator_CustomSpell01","0","0","0","1227","1","0","1","0","0","47453"
"1720","6IH_SiegeWeapon03_Obliterator_Death_BombingRun","0","0","0","1228","1","0","1","0","0","47457"
"1721","6IH_SiegeWeapon03_AttackUnarmedVar2_BombingRun","0","0","0","1229","1","0","1","0","0","47458"
"1722","6IH_SiegeWeapon03_Obliterator_CustomSpell01_BombingRun","0","0","0","1230","1","0","1","0","0","47459"
"1723","6IH_SiegeWeapon03_Custom0 Walk/Run","0","0","0","1231","2","0","1","0","0","47460"
"1724","6IH_SiegeWeapon03_Obliterator_Custom0_Stop (Walk/Run)","0","0","0","1231","3","0","1","0","0","47461"
"1725","6IH_SiegeWeapon03_AttackUnarmed_BombingRun","0","0","0","1232","1","0","1","0","0","47462"
"1726","6IH_SiegeWeapon03_AttackUnarmedVar1_BombingRun","0","0","0","1233","1","0","1","0","0","47463"
"1727","6IH_SiegeWeapon03_AttackUnarmedVar2_Normal","0","0","0","1234","1","0","1","0","0","40930"
"1728","6IH_SiegeWeapon03_AttackUnarmedVar1_Normal","0","0","0","1235","1","0","1","0","0","40929"
"1729","6IH_SiegeWeapon03_AttackUnarmed_Normal","0","0","0","1236","1","0","1","0","0","40928"
"1730","6IH_SiegeWeapon03_Stand (Idle)","0","0","0","1237","2","0","1","0","0","47464"
"1731","6IH_SiegeWeapon02_Stand (Idle)","0","0","0","1238","2","0","1","0","0","47465"
"1732","6IH_SiegeWeapon02_CustomSpell01_Normal","0","0","0","1239","1","0","1","0","0","47466"
"1733","6IH_SiegeWeapon02_CustomSpell02_Normal","0","0","0","1240","1","0","1","0","0","47467"
"1734","6IH_SiegeWeapon01_CustomSpell01_Normal","0","0","0","1241","1","0","1","0","0","47468"
"1735","6IH_SiegeWeapon01_Stand (Idle)","0","0","0","1242","2","0","1","0","0","47469"
"1736","6IH_SiegeWeapon01_Death_Normal","0","0","0","1243","1","0","1","0","0","47470"
"1737","IronHorde_Warmachine02_Death_BombingRun","0","0","0","1244","1","0","1","0","0","47471"
"1738","IronHorde_Warmachine02_CustomSpell01_BombingRun","0","0","0","1245","1","0","1","0","0","47472"
"1739","MON_Gronn_New_Custom_04_Attack","0","0","0","1246","1","0","1","0","0","47485"
"1740","ChannelDome_State","0","0","0","1247","2","0","1","0","0","47502"
"1741","Metal Work","0","0","0","1248","2","0","1","0","0","47510"
"1742","Work - Enter State","0","0","0","1249","1","0","1","0","0","45173"
"1743","Pet_Stonegrinder_Standvar1","0","0","0","1250","1","0","1","0","0","47551"
"1744","GO_CastingCircle_Stand","0","0","0","1251","2","0","1","0","0","47557"
"1745","Wind","0","0","0","1252","2","0","1","0","0","47590"
"1748","Idle Call","0","0","0","1256","2","0","1","0","0","47639"
"1749","Fire Loop","0","0","0","1257","2","0","1","0","0","35127"
"1750","Fire Whoosh","0","0","0","1257","1","0","1","0","0","47654"
"1751","Draenor Kaliri Fly Fly periodic","0","0","0","1258","2","0","1","0","0","47665"
"1752","Draenor_Boar_Walk","0","0","0","1259","2","0","1","0","0","48373"
"1753","Draenor_Wolf_Stand_Var1_Chuff","0","0","0","1260","1","0","1","0","0","47775"
"1754","Draenor_Wolf_Stand_Var1_Scratch","0","0","0","1260","1","0","1","0","0","47776"
"1755","Draenor_Wolf_Stand_Var1_Sniff","0","0","0","1261","1","0","1","0","0","47777"
"1756","Draenor_Wolf_Stand_Var1_SniffChuff","0","0","0","1261","1","0","1","0","0","47778"
"1757","Pale_Orc_Eating_Emote","0","0","0","1262","2","0","1","0","0","47803"
"1758","Draenor_Wolf_Run_Periodic","0","0","0","1263","2","0","1","0","0","47806"
"1759","Clefthoof_Idle_Stand","0","0","0","1264","2","0","1","0","0","47807"
"1760","Draenor_Wolf_Walk_Periodic","0","0","0","1265","2","0","1","0","0","47808"
"1761","Deathstrike","0","0","0","1266","1","0","1","0","0","47810"
"1762","Pale_Orc_Run_periodic","0","0","0","1267","2","0","1","0","0","47897"
"1763","Birth","0","0","0","1268","1","0","1","0","0","47944"
"1764","Submerge","0","0","0","1269","1","0","1","0","0","47953"
"1765","Mage_Portal_Blank_Stand","0","0","0","1270","2","0","1","0","0","40396"
"1766","Work - Metal","0","0","0","1271","2","0","1","0","0","48029"
"1768","Attack","0","0","0","1272","2","0","1","0","0","43358"
"1769","Fel_Bat_Periodic_Fly","0","0","0","1273","2","0","1","0","0","48106"
"1770","Oregorger_Roll_Loop","0","0","0","1274","2","0","1","0","0","48141"
"1771","Oregorger_Roll_End","0","0","0","1275","3","0","1","0","0","48142"
"1772","Oregorger_Roll_End (Rock)","0","0","0","1275","3","0","1","0","0","48143"
"1773","Oregorger_Roll_Start (Rock)","0","0","0","1276","1","0","1","0","0","48144"
"1774","Oregorger_Roll_Start","0","0","0","1276","1","0","1","0","0","48145"
"1775","Gronnling_Periodic_Walk","0","0","0","1277","2","0","1","0","0","48148"
"1776","Gronnling_Periodic_Sprint","0","0","0","1278","2","0","1","0","0","48156"
"1777","Ravager_Small_Walk_periodic","0","0","0","1279","1","0","1","0","0","48157"
"1778","HippoMount_Foley_Walk","0","0","0","1280","1","0","1","0","0","48183"
"1779","HippoMount_Chuffs_Stand","0","0","0","1281","1","0","1","0","0","48184"
"1781","MON_Magnaron_CustomeSpell04","0","0","0","1283","1","0","1","0","0","48189"
"1782","MON_Magnaron_CustomSpell04","0","0","0","1282","1","0","1","0","0","48189"
"1783","Boar_Foley_Sprint","0","0","0","1284","1","0","1","0","0","48193"
"1784","Draenor_Wolf_Kneel_Periodic","0","0","0","1285","2","0","1","0","0","48223"
"1785","FrostFire_Condor_Stand_Periodic","0","0","0","1286","2","0","1","0","0","48237"
"1786","Frostfire_Worm_Boss_ShuiHalad_Stand_Periodic","0","0","0","1287","2","0","1","0","0","48238"
"1787","Boar_Piglet_Walk_Periodic","0","0","0","1288","2","0","1","0","0","48242"
"1788","magicTower_Pool_Stand","0","0","0","1289","2","0","1","0","0","48250"
"1789","Open","0","0","0","1290","1","0","1","0","0","47546"
"1790","Close","0","0","0","1291","1","0","1","0","0","47547"
"1791","Garrison_SalvageYard_SalvageForge_Fire","0","0","0","1292","2","0","1","0","0","48254"
"1792","IronChimera_Mount_Stand_Periodic","0","0","0","1293","2","0","1","0","0","48328"
"1793","Test Effect NEW","0","0","0","1294","1","0","1","0","0","0"
"1794","Splash","0","0","0","1295","1","0","1","0","0","48345"
"1795","Aggro","0","0","0","1295","1","0","1","0","0","48346"
"1796","Growl","0","0","0","1295","1","0","1","0","0","18255"
"1797","Death","0","0","0","1296","1","0","1","0","0","48347"
"1799","test","0","0","0","1299","1","0","1","0","0","43024"
"1801","tesdt","0","0","0","1302","2","0","1","0","0","1024"
"1804","Ravager_Walk_periodic","0","0","0","1305","2","0","1","0","0","48372"
"1805","Draenor_BoarBOSS_SPRINT","0","0","0","1306","2","0","1","0","0","48374"
"1806","Ravager_Jump","0","0","0","1307","1","0","1","0","0","48375"
"1807","Ogron_Emote_Work_Periodic","0","0","0","1308","2","0","1","0","0","48388"
"1808","Lava_Horse_Mount_Chuff_Sprint","0","0","0","1309","2","0","1","0","0","48577"
"1809","Lava_Horse_Mount_Chuff_Idle","0","0","0","1310","2","0","1","0","0","48350"
"1810","Lava_Horse_Mount_Foley_Enter_Sprint","0","0","0","1311","1","0","1","0","0","48357"
"1811","Lava_Horse_Mount_Foley_TakeOff","0","0","0","1312","1","0","1","0","0","48357"
"1812","Lava_Horse_Mount_Chuff_Fly","0","0","0","1313","2","0","1","0","0","48577"
"1813","Lava_Horse_Mount_Chuff_Fly_Start","0","0","0","1314","1","0","1","0","0","48356"
"1814","6IH_SiegeWeapon03_Idle","0","0","0","1315","2","0","1","0","0","47464"
"1815","Jabberjaw_emerge","0","0","0","1316","1","0","1","0","0","48649"
"1816","Jabberjaw_submerge","0","0","0","1317","1","0","1","0","0","48651"
"1817","becon opened","0","0","0","1318","2","0","1","0","0","48689"
"1818","Enter","0","0","0","1318","1","0","1","0","0","48690"
"1819","offset","0","0","0","1318","1","0","1","0","0","48692"
"1820","test rock","0","0","0","1319","1","0","1","0","0","21930"
"1821","CharTheBurning - CreatureLoop(Fire)","0","0","0","1320","2","0","1","0","0","48688"
"1822","IronChimera_Mount_Swim_Periodic","0","0","0","1321","2","0","1","0","0","48703"
"1823","Gorgrond_Gronn_Chained_CrushfangsEnd","0","0","0","1322","2","0","1","0","0","48769"
"1824","Fire","0","0","0","1323","1","0","1","0","0","39793"
"1825","Goren_Stand_Idle","0","0","0","1324","2","0","1","0","0","48794"
"1826","Stand - Sparkle","0","0","0","1325","2","0","1","0","0","48803"
"1827","MON_DarktideRoost_GreatRylak_Wound","0","0","0","1326","2","0","1","0","0","48834"
"1828","OGRaid_Lever_Open","0","0","0","1327","1","0","1","0","0","48848"
"1829","test5555","0","0","0","1328","2","0","1","0","0","24029"
"1830","Gronn_New_Small_BattleRoar","0","0","0","1329","1","0","1","0","0","41615"
"1831","Gronn_Large_Custom_04_Attack","0","0","0","1330","1","0","1","0","0","48960"
"1832","Gronn_Small_Custom_04_Attack","0","0","0","1331","1","0","1","0","0","48961"
"1833","Gronn_Massive_Custom_04_Attack","0","0","0","1332","1","0","1","0","0","48962"
"1834","Gronn_Magnaron_Huge_Custom_04_Attack","0","0","0","1333","1","0","1","0","0","48963"
"1835","Gronn_Large_BattleRoar","0","0","0","1334","1","0","1","0","0","41606"
"1836","Gronn_Massive_BattleRoar","0","0","0","1335","1","0","1","0","0","48462"
"1837","Gronn_Magnaron_Huge_BattleRoar","0","0","0","1336","1","0","1","0","0","48425"
"1838","Gronn_Magnaron_Huge_StandVar2","0","0","0","1337","1","0","1","0","0","48423"
"1839","Gronn_Large_StandVar2","0","0","0","1338","1","0","1","0","0","41608"
"1840","Gronn_Small_StandVar2","0","0","0","1339","2","0","1","0","0","41617"
"1841","Gronn_Massive_StandVar2","0","0","0","1340","1","0","1","0","0","48416"
"1842","Chuffs","0","0","0","1341","2","0","1","0","0","48966"
"1843","chuff","0","0","0","1342","2","0","1","0","0","48967"
"1844","Chuff","0","0","0","1343","2","0","1","0","0","48968"
"1845","Chuffs","0","0","0","1344","2","0","1","0","0","48964"
"1846","Chuffs","0","0","0","1345","2","0","1","0","0","48965"
"1847","Foley","0","0","0","1341","1","0","1","0","0","48969"
"1848","foley","0","0","0","1342","1","0","1","0","0","48969"
"1849","foley","0","0","0","1343","1","0","1","0","0","48969"
"1850","foley","0","0","0","1344","1","0","1","0","0","48969"
"1851","foley","0","0","0","1345","1","0","1","0","0","48969"
"1852","Chuff","0","0","0","1346","2","0","1","0","0","48968"
"1853","saddle","0","0","0","1346","1","0","1","0","0","48969"
"1854","Frog_Darkhide_Leaper_stand_idle","0","0","0","1347","2","0","1","0","0","49109"
"1855","FX_Frog_Darkhide_Leaper_StandVar1","0","0","0","1348","1","0","1","0","0","49110"
"1856","FOA_Chest_Open","0","0","0","1349","1","0","1","0","0","49125"
"1857","Varasha_Hydra_Run","0","0","0","1350","2","0","1","0","0","49155"
"1858","RavenLord_FlyStand_Periodic","0","0","0","1351","2","0","1","0","0","49156"
"1859","Ravager_Stand_Periodic","0","0","0","1352","2","0","1","0","0","49157"
"1860","Plant_Hydra_Stand","0","0","0","1353","2","0","1","0","0","49158"
"1861","Draenor_BoarBOSS_Stand","0","0","0","1354","2","0","1","0","0","49159"
"1862","Draenor_Ancient_Walk","0","0","0","1355","2","0","1","0","0","49160"
"1863","Plant_Hydra_Stand_Var1","0","0","0","1356","1","0","1","0","0","49163"
"1864","BKFoundry_Elevator_Movement_C","0","0","0","1357","2","0","1","0","0","49231"
"1865","BKFoundry_Elevator_Stop","0","0","0","1358","3","0","1","0","0","49232"
"1866","Oshir_RavenousWolf","0","0","0","1359","2","0","1","0","0","49297"
"1867","IHDocks_Oshir_Saberon_StealthStand","0","0","0","1360","2","0","1","0","0","49298"
"1868","6IH_SiegeWeapon03_Obliterator_Custom0_Stop (Walk/Run)","0","0","0","1361","3","0","1","0","0","47461"
"1869","6IH_SiegeWeapon03_Small_Custom0 Walk/Run","0","0","0","1361","2","0","1","0","0","49361"
"1870","Jeremy's Test Effect","0","0","0","1362","1","0","1","19","0","44339"
"1872","Thunderbluff_Elevator_Moving","0","0","0","1364","2","0","1","0","0","7174"
"1873","Undead_Elevator_Moving","0","0","0","1365","2","0","1","0","0","7177"
"1876","TestEffect1234","0","0","0","1368","1","0","1","0","0","45145"
"1877","TestEffect333","0","0","0","1369","1","0","1","0","0","45145"
"1880","Music Notes","0","0","0","1372","2","0","1","34","0","0"
"1888","Saber (Playermount) - Chuffs-ExitState","0","0","0","1377","3","0","1","0","0","49729"
"1889","Saber (Playermount) - Chuffs-EnterState","0","0","0","1378","1","0","1","0","0","49729"
"1890","Saber (Playermount) - Foley","0","0","0","1379","1","0","1","0","0","49733"
"1891","Saber (Playermount) - Foley - Exit","0","0","0","1380","3","0","1","0","0","49737"
"1892","TestEffect444","0","0","0","1381","2","0","1","0","0","33118"
"1893","Open","0","0","0","1382","2","0","1","0","0","47182"
"1894","Close","0","0","0","1383","3","0","1","0","0","47184"
"1895","Charge Up Start","0","0","0","1384","2","0","1","0","0","50167"
"1896","Iron Reaver - Attack Unarmed","0","0","0","1385","1","0","1","0","0","50168"
"1897","Iron Reaver - Custom 01 Loop","0","0","0","1386","1","0","1","0","0","50180"
"1898","Door Close","0","0","0","1387","1","0","1","0","0","42678"
"1899","Corrupt Construct - Attack 1H","0","0","0","1388","1","0","1","0","0","50254"
"1900","Vicious War Mechanostrider - Jumpstart","0","0","0","1389","1","0","1","0","0","50277"
"1901","Vicious War Mechanostrider - JumpLandrun","0","0","0","1390","1","0","1","0","0","50278"
"1902","Vicious War Mechanostrider - Mount Special","0","0","0","1391","1","0","1","0","0","50279"
"1903","Vicious War Mechanostrider - Servo Movement","0","0","0","1392","1","0","1","0","0","50280"
"1904","Fel Reaver Mount - Stand - Idle","0","0","0","1393","2","0","1","0","0","50708"
"1905","Fel Iron Reaver Mount - Flight Start","0","0","0","1394","1","0","1","0","0","50759"
"1906","Fel Iron Reaver Mount - Flight","0","0","0","1395","2","0","1","0","0","50761"
"1907","Fel Iron Reaver Mount - Flight Idle","0","0","0","1396","2","0","1","0","0","50851"
"1908","Fel Iron Reaver Mount - Flight Start - Rocket","0","0","0","1397","1","0","1","0","0","50852"
"1909","Fel Iron Reaver Mount - Stop Flight","0","0","0","1398","3","0","1","0","0","50856"
"1910","Fel Iron Reaver Mount - MountSpecial","0","0","0","1399","1","0","1","0","0","50857"
"1911","Fel Iron Reaver Mount - MountSpecial - Rocket","0","0","0","1399","1","0","1","0","0","50858"
"1912","Fel Iron Reaver Mount - MountSpecial - End","0","0","0","1399","1","0","1","0","0","50859"
"1914","Fel Iron Reaver Mount - Flight Start - Metal","0","0","0","1394","1","0","1","0","0","50860"
"1916","Fel Iron Reaver Mount - Jump","0","0","0","1400","1","0","1","0","0","50862"
"1917","Fel Iron Reaver Mount - Jump - Metal","0","0","0","1400","1","0","1","0","0","50857"
"1918","Fel Iron Reaver Mount - Shuffle","0","0","0","1401","3","0","1","0","0","50860"
"1919","Fel Iron Reaver Mount - Swim","0","0","0","1402","2","0","1","0","0","50898"
"1920","Mannoroth - Assemble","0","0","0","1403","3","0","1","0","0","51054"
"1921","Vicious War Kodo (PLAYER MOUNT) - Walk","0","0","0","1404","2","0","1","12","0","51307"
"1922","Infernal V2 - BattleRoar","0","0","0","1405","1","0","1","0","0","51211"
"1923","6IH_SiegeWeapon03_Obliterator_CustomSpell01_62","0","0","0","1406","1","0","1","0","0","51414"
"1924","6td_demonportal_01 - Stand","0","0","0","1407","2","0","1","0","0","51471"
"1925","Felstalker, Mount (PLAYER MOUNT) - Run","0","0","0","1408","1","0","1","0","0","51489"
"1926","Felstalker, Mount (PLAYER MOUNT) - Walk","0","0","0","1409","1","0","1","0","0","51489"
"1927","Moose, Mount (Emerald Dream) (PLAYER MOUNT) - JumpEnd","0","0","0","1410","1","0","1","0","0","51495"
"1928","Keg Placement","0","0","0","1411","1","0","1","0","0","51806"
"1929","Run","0","0","0","1412","2","0","1","0","0","53238"
"1933","Eagle V2 Flying Idles","0","0","0","1416","2","0","1","0","0","53895"
"1934","Eagle_V2_Taxi_Saddle_Foley_Idles","0","0","0","1417","2","0","1","0","0","53905"
"1935","InfiniteDrake_Mount_TakeOff","0","0","0","1418","1","0","1","0","0","56691"
"1936","InfiniteDrake_Mount_Run_Foley","0","0","0","1419","1","0","1","0","0","56692"
"1937","InfiniteDrakeMount_Idle_Chuffs","0","0","0","1420","2","0","1","0","0","56693"
"1938","InfiniteDrakeMount_Foley_Start","0","0","0","1421","1","0","1","0","0","56692"
"1939","InfiniteDrake_FoleyStop","0","0","0","1421","3","0","1","0","0","56692"
"1940","InfiniteDrake_Mount_Foley_FlyBackwards","0","0","0","1422","1","0","1","0","0","56692"
"1941","InfiniteDrake_Mount_Foley_WalkBackwards","0","0","0","1423","1","0","1","0","0","56692"
"1942","InfiniteDrakeMount_Shuffle_Right","0","0","0","1424","1","0","1","0","0","56692"
"1943","InfiniteDrakeMount_Shuffle_Left","0","0","0","1425","1","0","1","0","0","56692"
"1944","FelSaber_Mount_Sprint","0","0","0","1426","1","0","1","0","0","56702"
"1945","Felsaber_Mount_WalkBackwards","0","0","0","1427","1","0","1","0","0","56702"
"1946","FelSaber_Mount_ShuffleLeft","0","0","0","1428","1","0","1","0","0","56702"
"1947","FelSaber_Mount_ShuffleRight","0","0","0","1429","1","0","1","0","0","56702"
"1948","FelSaber_Mount_Idle","0","0","0","1430","2","0","1","0","0","56714"
"1949","Naga V2 - Foley Movements - DH Mardum 7.0 - Armor","0","0","0","1431","2","0","1","0","0","57178"
"1950","Naga V2 - Foley Movements - DH Mardum 7.0 - Leather","0","0","0","1431","2","0","1","0","0","57179"
"1951","Open","0","0","0","1432","1","0","1","0","0","57842"
"1952","Attack","0","0","0","1433","1","0","1","0","0","62751"
"1953","Wound","0","0","0","1434","1","0","1","0","0","62752"
"1954","Death","0","0","0","1435","1","0","1","0","0","62754"
"1955","7LG_Mon_Felsaber_Chuff","0","0","0","1436","2","0","1","20","0","56714"
"1957","7LG_Mon_Felsaber_Saddle_Mvts","0","0","0","1437","1","0","1","12","0","63340"
"1958","Attack","0","0","0","1438","1","0","1","0","0","58690"
"1959","BloodfangWidow_Spider_Mount_Walk_Chuffs","0","0","0","1439","2","0","1","0","0","71484"
"1960","BloodfangWidow_Spider_Mount_Jump_Sound","0","0","0","1440","1","0","1","0","0","71488"
"1961","Attack","0","0","0","1443","1","0","1","0","0","72331"
"1962","Krosus - Broken Shore 7.0 (Boss) - Channel Cast Omni","0","0","0","1444","2","0","1","34","0","72896"
"1963","Krosus - Broken Shore 7.0 (Boss) - Custom 04","0","0","0","1445","1","0","1","34","0","72899"
"1964","Krosus - Broken Shore 7.0 (Boss) - Custom 05","0","0","0","1446","1","0","1","34","0","72900"
"1965","Krosus - Broken Shore 7.0 (Boss) - Custom 06","0","0","0","1447","1","0","1","34","0","72897"
"1966","Krosus - Broken Shore 7.0 (Boss) - Death","0","0","0","1448","1","0","1","34","0","72895"
"1967","Azgalor - Broken Shore 7.0 (Boss) - BattleRoar","0","0","0","1449","1","0","1","34","0","72965"
"1968","DreadLord V2 - Broken Shore 7.0 Death","0","0","0","1450","1","0","1","20","0","73034"
"1970","Test - Ken - Object Effect 01 - KJD","0","0","0","1451","2","0","1","0","0","0"
"1971","Corruption Horrors (Nightmare SHA) - Birth","0","0","0","1452","1","0","1","34","0","73730"
"1972","Dark Devourers (Nightmare SHA) - Small - Birth","0","0","0","1453","1","0","1","34","0","73778"
"1973","Cage Open","0","0","0","1454","1","0","1","0","0","42923"
"1975","Cursed Guardian 7.0 DR Artifact Acq Emerge","0","0","0","1455","1","0","1","34","0","73854"
"1976","Cursed Guardian 7.0 DR Artifact Acq Emerge Dirt","0","0","0","1455","1","0","1","34","0","73856"
"1977","Xavius - Nightmare Raid Boss - BattleRoar","0","0","0","1456","1","0","1","34","0","73900"
"1978","Unattended Cannon - 7LG Legion Cannon 01 - Walk","0","0","0","1457","2","0","1","12","0","74204"
"1979","Corstilax - BOSS - AttackUnarmed","0","0","0","1458","1","0","1","34","0","73457"
"1980","Bloodfang_Widow_Shuffle_Foley","0","0","0","1459","1","0","1","0","0","71488"
"2001","Dread Abomination - Nightmare Raid - Crushing Shadows","0","0","0","1476","1","0","1","34","0","74892"
"2002","Jagganoth - Warlock Artifact 7.0 (Boss) - EmoteRoar","0","0","0","1477","1","0","1","34","0","72965"
"2008","Dreadscar Raider - Salute","0","0","0","1480","1","0","1","34","0","75342"
"2010","StormDragonMount_Movement","0","0","0","1482","1","0","1","0","0","75695"
"2011","Hippogryph_Mount_Saddle","0","0","0","1483","1","0","1","0","0","75991"
"2025","FingerSnaps 1","0","0","0","1496","2","0","1","0","0","78718"
"2031","Mount_Test_Chuffs","0","0","0","1499","2","0","1","0","0","31098"
"2039","Gondolier Water Loop","0","0","0","1502","2","0","1","0","0","79360"
"2040","Wood Creaks","0","0","0","1502","2","0","1","0","0","79363"
"2044","Krosus - Suramar Raid (7.1 Boss) - Emerge","0","0","0","1506","1","0","1","34","0","79552"
"2045","Krosus - Suramar Raid (7.1 Boss) - Water Explo","0","0","0","1507","1","0","1","34","0","79553"
"2046","StormDragonMount_Movement","0","0","0","1508","1","0","1","0","0","75695"
"2048","Nether Dragon Saddle Movement ","0","0","0","1509","1","0","1","0","0","79588"
"2049","FlameSaber_Chuff","0","0","0","1510","2","0","1","20","0","79417"
"2052","FlameSaber_Saddle_Mvmnts","0","0","0","1514","1","0","1","12","0","79643"
"2053","FlameSaber_Chuff_EnterState","0","0","0","1515","1","0","1","20","0","79417"
