Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4_0,Unknown4_1,Unknown4_2,Unknown4_3,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12
"2687","Stonard","357","308","38","75","0","0","0","297","258","329","432","397","510","0","0"
"2688","TheHarborage","266","284","38","657","0","0","0","161","79","172","238","258","340","0","0"
"2689","TheShiftingMire","292","360","38","1798","0","0","0","331","24","0","0","0","0","0","0"
"2690","DeathwingScar","328","313","17","5322","5564","0","0","175","178","309","281","394","399","0","0"
"2691","CrimsonExpanse","462","400","640","5302","0","0","0","540","12","212","695","334","794","0","0"
"2692","DeathwingsFall","454","343","640","5358","5328","5329","0","549","297","351","584","431","675","0","0"
"2693","NeedlerockChasm","378","359","640","5350","0","0","0","20","0","163","210","274","327","0","0"
"2694","NeedlerockSlag","370","285","640","5349","0","0","0","0","146","280","169","358","267","0","0"
"2695","ScouredReach","516","287","640","5292","0","0","0","448","0","0","0","0","0","0","0"
"2696","StoneHearth","371","354","640","5330","0","0","0","0","314","426","212","505","314","0","0"
"2697","StormsFuryWreckage","292","285","640","5313","0","0","0","458","383","466","515","544","602","0","0"
"2698","TempleOfEarth","355","345","640","5303","0","0","0","287","177","250","440","388","545","0","0"
"2699","ThePaleRoost","467","273","640","5295","0","0","0","85","0","72","311","178","487","0","0"
"2700","TherazanesThrone","274","156","640","5296","0","0","0","434","0","34","519","113","614","0","0"
"2701","TheShatteredField","430","230","640","5357","0","0","0","141","438","504","311","570","396","0","0"
"2702","TwilightOverlook","411","248","640","5354","5355","0","0","570","420","485","635","556","734","0","0"
"2703","TwilightTerrace","237","198","640","5394","0","0","0","297","384","431","344","494","441","0","0"
"2704","Mazthoril","350","259","37","103","0","0","0","488","364","443","567","519","666","0","0"
"2705","BaeldunDigsite","218","192","9","404","0","0","0","226","220","306","291","371","357","0","0"
"2706","BloodhoofVillage","302","223","9","222","0","0","0","319","273","357","443","425","516","0","0"
"2707","PalemaneRock","172","205","9","818","0","0","0","248","321","392","333","427","380","0","0"
"2708","RavagedCaravan","187","165","9","224","0","0","0","435","224","305","523","338","563","0","0"
"2709","RedCloudMesa","446","264","9","220","221","0","0","286","401","0","0","0","0","0","0"
"2710","RedRocks","186","185","9","225","0","0","0","514","43","102","560","164","641","0","0"
"2711","StonetalonPass","237","184","9","4836","0","0","0","201","0","51","278","108","381","0","0"
"2712","TheGoldenPlains","186","216","9","820","0","0","0","448","101","0","0","0","0","0","0"
"2713","TheRollingPlains","260","243","9","821","0","0","0","527","291","0","0","0","0","0","0"
"2714","TheVentureCoMine","208","300","9","360","0","0","0","530","138","236","582","335","675","0","0"
"2715","ThunderBluff","373","259","9","1638","0","0","0","208","62","155","333","221","482","0","0"
"2716","ThunderhornWaterWell","201","167","9","397","0","0","0","333","202","267","417","315","482","0","0"
"2717","WildmaneWaterWell","190","172","9","398","0","0","0","331","0","71","405","122","460","0","0"
"2718","WindfuryRidge","222","202","9","819","4835","0","0","400","0","0","0","0","0","0","0"
"2719","WinterhoofWaterWell","174","185","9","396","0","0","0","449","340","423","507","470","570","0","0"
"2720","AltarofStorms","182","360","29","255","0","0","0","0","0","152","58","217","129","0","0"
"2721","BlackrockMountain","281","388","29","254","0","0","0","79","0","134","140","258","274","0","0"
"2722","BlackrockPass","298","410","29","2417","5677","0","0","419","258","0","0","0","0","0","0"
"2723","BlackrockStronghold","320","385","29","252","5653","0","0","235","0","217","284","272","363","0","0"
"2724","Dracodar","362","431","29","2421","5650","5652","5651","0","237","0","0","0","0","0","0"
"2725","DreadmaulRock","274","263","29","249","0","0","0","568","151","233","641","311","756","0","0"
"2726","MorgansVigil","383","413","29","2418","5677","0","0","615","255","423","691","487","780","0","0"
"2727","PillarofAsh","274","413","29","253","0","0","0","253","255","336","435","368","476","0","0"
"2728","RuinsofThaurissan","324","354","29","250","0","0","0","421","0","227","525","274","609","0","0"
"2729","TerrorWingPath","0","0","29","2420","0","0","0","0","0","0","0","0","0","0","0"
"2730","AzurelodeMine","180","182","24","288","0","0","0","287","399","472","319","515","362","0","0"
"2731","ChillwindPoint","447","263","24","1684","280","1678","0","555","68","182","637","261","729","0","0"
"2732","CorrahnsDagger","135","160","24","1679","0","0","0","426","224","281","477","345","518","0","0"
"2733","CrushridgeHold","134","124","24","282","281","0","0","463","101","0","0","0","0","0","0"
"2734","DalaranCrater","316","238","24","279","0","0","0","102","137","203","263","283","347","0","0"
"2735","DandredsFold","258","113","24","1682","0","0","0","341","0","42","428","82","470","0","0"
"2736","DarrowHill","147","160","24","1056","0","0","0","425","279","0","0","0","0","0","0"
"2737","DunGarok","269","258","24","290","0","0","0","542","410","532","595","599","678","0","0"
"2738","DurnholdeKeep","437","451","24","275","0","0","0","565","217","367","640","435","728","0","0"
"2739","GallowsCorner","155","147","24","1357","0","0","0","451","140","0","0","0","0","0","0"
"2740","GavinsNaze","116","129","24","1677","0","0","0","344","254","296","380","341","423","0","0"
"2741","GrowlessCave","171","136","24","1683","0","0","0","359","191","240","403","276","464","0","0"
"2742","HillsbradFields","302","175","24","287","0","0","0","191","302","0","0","0","0","0","0"
"2743","LordamereInternmentCamp","250","167","24","278","5604","0","0","194","216","296","317","326","360","0","0"
"2744","MistyShore","158","169","24","1681","0","0","0","321","42","0","0","0","0","0","0"
"2745","NethanderSteed","204","244","24","289","5603","0","0","502","373","475","560","513","615","0","0"
"2746","PurgationIsle","144","139","24","896","0","0","0","200","505","543","231","602","309","0","0"
"2747","RuinsOfAlterac","189","181","24","281","0","0","0","347","85","161","400","228","506","0","0"
"2748","SlaughterHollow","148","120","24","283","281","0","0","413","55","0","0","0","0","0","0"
"2749","SoferasNaze","148","146","24","1678","0","0","0","484","166","240","542","274","573","0","0"
"2750","SouthpointTower","312","254","24","285","0","0","0","59","310","400","274","451","317","0","0"
"2751","Southshore","229","219","24","271","0","0","0","383","352","433","458","505","533","0","0"
"2752","Strahnbrad","275","193","24","280","0","0","0","505","44","137","553","177","617","0","0"
"2753","TarrenMill","165","203","24","272","0","0","0","494","226","287","530","341","606","0","0"
"2754","TheHeadland","105","148","24","1680","0","0","0","390","255","296","425","353","460","0","0"
"2755","TheUplands","212","160","24","284","0","0","0","441","0","62","488","108","563","0","0"
"2756","BlackcharCave","375","307","28","1957","0","0","0","0","361","504","169","567","257","0","0"
"2757","BlackrockMountain","304","244","28","1445","0","0","0","243","424","500","330","609","469","0","0"
"2758","DustfireValley","392","355","28","1959","0","0","0","588","0","139","654","221","784","0","0"
"2759","FirewatchRidge","365","393","28","1442","0","0","0","0","75","150","177","278","302","0","0"
"2760","GrimsiltWorksite","441","266","28","247","5629","0","0","531","241","0","0","0","0","0","0"
"2762","TheCauldron","481","360","28","246","0","0","0","232","171","290","439","374","617","0","0"
"2763","ThoriumPoint","429","301","28","1446","0","0","0","255","38","153","335","235","420","0","0"
"2764","Everlook","194","229","281","2255","0","0","0","482","195","304","567","351","635","0","0"
"2765","FrostfireHotSprings","376","289","281","2246","0","0","0","93","118","312","296","349","343","0","0"
"2766","FrostsaberRock","332","268","281","2241","0","0","0","304","0","72","415","137","495","0","0"
"2767","FrostwhisperGorge","317","183","281","2249","0","0","0","424","474","551","542","593","656","0","0"
"2768","IceThistleHills","249","217","281","2247","0","0","0","581","314","389","648","472","712","0","0"
"2769","LakeKeltheril","271","258","281","2251","0","0","0","372","268","337","465","401","559","0","0"
"2770","Mazthoril","257","238","281","2245","0","0","0","399","340","400","508","443","590","0","0"
"2771","OwlWingThicket","254","150","281","2250","0","0","0","556","439","476","616","556","678","0","0"
"2772","StarfallVillage","367","340","281","2253","0","0","0","229","33","235","434","290","523","0","0"
"2773","TheHiddenGrove","333","255","281","2242","0","0","0","500","17","128","592","203","665","0","0"
"2774","TimbermawPost","362","252","281","2243","0","0","0","92","302","356","327","404","403","0","0"
"2775","WinterfallVillage","221","209","281","2244","0","0","0","588","181","300","653","348","711","0","0"
"2776","CrowleyOrchard","210","166","545","4807","0","0","0","261","427","478","355","515","396","0","0"
"2777","Duskhaven","286","178","545","4786","0","0","0","272","333","407","324","471","407","0","0"
"2778","EmberstoneMine","281","351","545","4732","0","0","0","639","43","163","737","220","813","0","0"
"2779","Greymanemanor","244","241","545","4817","4786","0","0","141","202","279","233","368","310","0","0"
"2780","HammondFarmstead","194","236","545","4793","0","0","0","167","352","437","245","479","296","0","0"
"2781","HaywardFishery","177","219","545","4808","0","0","0","293","449","551","338","595","393","0","0"
"2782","Keelharbor","280","342","545","4726","0","0","0","298","95","220","377","283","467","0","0"
"2783","KorothsDen","222","268","545","4794","0","0","0","393","386","524","441","600","490","0","0"
"2784","NorthernHeadlands","267","314","545","4728","0","0","0","387","0","70","435","204","565","0","0"
"2785","NorthgateWoods","282","298","545","4729","0","0","0","482","14","141","570","250","692","0","0"
"2786","StormglenVillage","321","203","545","4731","0","0","0","516","465","545","580","629","692","0","0"
"2787","TempestsReach","350","345","545","4788","0","0","0","652","290","422","722","520","864","0","0"
"2788","TheBlackwald","280","224","545","4730","0","0","0","504","394","447","574","524","706","0","0"
"2789","TheHeadlands","328","336","545","4725","0","0","0","160","0","127","240","278","370","0","0"
"2790","CrowleyOrchard","210","166","678","4807","0","0","0","261","427","478","355","515","396","0","0"
"2791","Duskhaven","286","178","678","4786","0","0","0","272","333","407","324","471","407","0","0"
"2792","EmberstoneMine","281","351","678","4732","0","0","0","639","43","163","737","220","813","0","0"
"2793","Greymanemanor","244","241","678","4817","4786","0","0","141","202","279","233","368","310","0","0"
"2794","HammondFarmstead","194","236","678","4793","0","0","0","167","352","0","0","0","0","0","0"
"2795","HaywardFishery","177","219","678","4808","0","0","0","293","449","551","338","595","393","0","0"
"2796","Keelharbor","280","342","678","4726","0","0","0","298","95","220","377","283","467","0","0"
"2797","KorothsDen","222","268","678","4794","0","0","0","393","386","524","441","600","490","0","0"
"2798","NorthernHeadlands","267","314","678","4728","0","0","0","387","0","70","435","204","565","0","0"
"2799","NorthgateWoods","250","298","678","4729","0","0","0","482","14","0","0","0","0","0","0"
"2800","StormglenVillage","321","203","678","4731","0","0","0","516","465","545","580","629","692","0","0"
"2801","TempestsReach","350","345","678","4788","0","0","0","652","290","422","722","520","864","0","0"
"2802","TheBlackwald","280","224","678","4730","0","0","0","504","394","447","574","524","706","0","0"
"2803","TheHeadlands","328","336","678","4725","0","0","0","160","0","116","243","278","372","0","0"
"2804","CrowleyOrchard","210","166","679","4807","0","0","0","261","427","0","0","0","0","0","0"
"2805","Duskhaven","286","178","679","4786","0","0","0","272","333","0","0","0","0","0","0"
"2806","EmberstoneMine","281","351","679","4732","0","0","0","639","43","159","728","230","816","0","0"
"2807","Greymanemanor","244","241","679","4817","4786","0","0","141","202","279","233","368","310","0","0"
"2808","HammondFarmstead","194","236","679","4793","0","0","0","167","352","0","0","0","0","0","0"
"2809","HaywardFishery","177","219","679","4808","0","0","0","293","449","0","0","0","0","0","0"
"2810","Keelharbor","280","342","679","4726","0","0","0","298","95","220","377","283","467","0","0"
"2811","KorothsDen","222","268","679","4794","0","0","0","393","386","524","441","600","490","0","0"
"2812","NorthernHeadlands","267","314","679","4728","0","0","0","387","0","70","435","204","565","0","0"
"2813","NorthgateWoods","282","298","679","4729","0","0","0","482","14","141","570","250","692","0","0"
"2814","StormglenVillage","321","203","679","4731","0","0","0","516","465","545","580","629","692","0","0"
"2815","TempestsReach","350","345","679","4788","0","0","0","652","290","422","722","520","864","0","0"
"2816","TheBlackwald","280","224","679","4730","0","0","0","504","394","447","574","524","706","0","0"
"2817","TheHeadlands","328","336","679","4725","0","0","0","160","0","127","240","278","370","0","0"
"2818","","694","290","605","4767","0","0","0","163","148","189","332","262","550","0","0"
"2819","","351","301","605","4771","0","0","0","180","367","462","334","545","444","0","0"
"2820","","376","343","605","4770","0","0","0","98","325","420","250","477","332","0","0"
"2821","","303","452","605","4768","0","0","0","0","41","185","120","314","212","0","0"
"2822","","354","360","605","4766","0","0","0","586","308","470","649","614","783","0","0"
"2823","","250","307","605","4822","0","0","0","383","260","345","444","451","520","0","0"
"2824","KEZANMAP","1002","664","605","4765","0","0","0","0","4","490","534","604","634","0","0"
"2825","","168","213","605","4773","0","0","0","317","232","0","0","0","0","0","0"
"2826","","592","202","605","4772","0","0","0","219","108","0","0","0","0","0","0"
"2827","Alliancebeachhead","177","172","544","4783","0","0","0","129","348","401","165","457","261","0","0"
"2828","BilgewaterLumberyard","248","209","544","4951","0","0","0","462","43","108","512","168","602","0","0"
"2829","GallywixDocks","173","180","544","4954","0","0","0","351","21","57","395","132","468","0","0"
"2830","HordeBaseCamp","222","190","544","4779","0","0","0","244","458","510","354","559","433","0","0"
"2831","KTCOilPlatform","156","142","544","4952","0","0","0","433","11","40","478","107","550","0","0"
"2832","landingSite","142","133","544","4870","0","0","0","377","359","371","425","427","479","0","0"
"2834","OoomlotVillage","221","211","544","4886","0","0","0","508","345","452","582","505","672","0","0"
"2835","Oostan","210","258","544","4903","0","0","0","492","161","252","556","362","631","0","0"
"2836","RaptorRise","168","205","544","4873","0","0","0","416","368","426","444","533","528","0","0"
"2837","RuinsOfVashelan","212","216","544","4876","0","0","0","440","452","518","480","646","596","0","0"
"2838","ScorchedGully","305","288","544","4874","0","0","0","323","185","0","0","0","0","0","0"
"2839","ShipwreckShore","172","175","544","4721","0","0","0","189","408","476","217","550","303","0","0"
"2840","SkyFalls","190","186","544","4923","0","0","0","416","131","205","469","265","537","0","0"
"2841","TheSavageGlen","231","216","544","4782","0","0","0","213","325","0","0","0","0","0","0"
"2842","TheSlavePits","212","193","544","4956","0","0","0","279","68","149","353","204","432","0","0"
"2843","WarchiefsLookout","159","230","544","4912","0","0","0","264","144","264","292","319","387","0","0"
"2844","Alliancebeachhead","177","172","681","4783","0","0","0","129","348","401","165","457","261","0","0"
"2845","BilgewaterLumberyard","248","209","681","4951","0","0","0","462","43","108","512","168","602","0","0"
"2846","GallywixDocks","173","180","681","4954","0","0","0","351","21","57","395","132","468","0","0"
"2847","HordeBaseCamp","222","190","681","4779","0","0","0","244","458","510","354","559","433","0","0"
"2848","KTCOilPlatform","156","142","681","4952","0","0","0","433","11","40","478","107","550","0","0"
"2849","landingSite","142","133","681","4870","0","0","0","377","359","0","0","0","0","0","0"
"2851","OoomlotVillage","221","211","681","4886","0","0","0","508","345","452","582","505","672","0","0"
"2852","Oostan","210","258","681","4903","0","0","0","492","161","252","556","362","631","0","0"
"2853","RaptorRise","168","205","681","4873","0","0","0","416","368","426","444","533","528","0","0"
"2854","RuinsOfVashelan","212","216","681","4876","0","0","0","440","452","518","480","646","596","0","0"
"2855","ScorchedGully","305","288","681","4874","0","0","0","323","185","0","0","0","0","0","0"
"2856","ShipwreckShore","172","175","681","4721","0","0","0","189","408","476","217","550","303","0","0"
"2857","SkyFalls","190","186","681","4923","0","0","0","416","131","205","469","265","537","0","0"
"2858","TheSavageGlen","231","216","681","4782","0","0","0","213","325","0","0","0","0","0","0"
"2859","TheSlavePits","212","193","681","4956","0","0","0","279","68","149","353","204","432","0","0"
"2860","WarchiefsLookout","159","230","681","4912","0","0","0","264","144","264","292","319","387","0","0"
"2861","Alliancebeachhead","177","172","682","4783","0","0","0","129","348","401","165","457","261","0","0"
"2862","BilgewaterLumberyard","248","209","682","4951","0","0","0","462","43","108","512","168","602","0","0"
"2863","GallywixDocks","173","180","682","4954","0","0","0","351","21","57","395","132","468","0","0"
"2864","HordeBaseCamp","222","190","682","4779","0","0","0","244","458","510","354","559","433","0","0"
"2865","KTCOilPlatform","156","142","682","4952","0","0","0","433","11","40","478","107","550","0","0"
"2866","landingSite","142","133","682","4870","0","0","0","377","359","0","0","0","0","0","0"
"2868","OoomlotVillage","221","211","682","4886","0","0","0","508","345","0","0","0","0","0","0"
"2869","Oostan","210","258","682","4903","0","0","0","492","161","0","0","0","0","0","0"
"2870","RaptorRise","168","205","682","4873","0","0","0","416","368","426","444","533","528","0","0"
"2871","RuinsOfVashelan","212","216","682","4876","0","0","0","440","452","518","480","656","596","0","0"
"2872","ScorchedGully","305","288","682","4874","0","0","0","323","185","0","0","0","0","0","0"
"2873","ShipwreckShore","172","175","682","4721","0","0","0","189","408","476","217","550","303","0","0"
"2874","SkyFalls","190","186","682","4923","0","0","0","416","131","205","469","265","537","0","0"
"2875","TheSavageGlen","231","216","682","4782","0","0","0","213","325","0","0","0","0","0","0"
"2876","TheSlavePits","212","193","682","4956","0","0","0","279","68","142","349","202","431","0","0"
"2877","WarchiefsLookout","159","230","682","4912","0","0","0","264","144","264","292","319","387","0","0"
"2878","","0","0","709","5546","0","0","0","0","0","507","529","546","570","0","0"
"2879","","0","0","709","5545","0","0","0","0","0","369","732","416","771","0","0"
"2880","","0","0","708","5657","0","0","0","0","0","237","412","269","446","0","0"
"2881","","0","0","708","5658","0","0","0","0","0","315","596","348","629","0","0"
"2882","","0","0","708","5659","0","0","0","0","0","452","419","483","453","0","0"
"2883","TannerCamp","571","308","28","1444","0","0","0","413","360","436","516","523","674","0","0"
"2884","Bloodgulch","215","157","700","5138","0","0","0","416","205","259","503","314","580","0","0"
"2885","CrucibleOfCarnage","203","208","700","5527","5489","0","0","387","268","344","466","417","550","0","0"
"2886","Crushblow","182","195","700","5471","0","0","0","370","447","495","425","537","500","0","0"
"2887","DragonmawPass","283","206","700","5461","0","0","0","76","120","225","212","281","315","0","0"
"2888","DragonmawPort","251","207","700","5136","0","0","0","631","245","308","706","403","818","0","0"
"2889","DunwaldRuins","197","218","700","5483","0","0","0","395","367","431","456","490","538","0","0"
"2890","FirebeardsPatrol","215","181","700","5141","0","0","0","499","265","354","582","404","645","0","0"
"2891","GlopgutsHollow","174","190","700","5639","0","0","0","291","89","162","349","228","417","0","0"
"2892","GorshakWarCamp","194","170","700","5488","0","0","0","543","220","287","603","329","652","0","0"
"2893","GrimBatol","230","276","700","1037","0","0","0","83","223","290","143","399","234","0","0"
"2894","Highbank","220","227","700","5140","0","0","0","697","403","473","763","556","854","0","0"
"2895","HighlandForest","239","232","700","5594","0","0","0","482","330","0","0","0","0","0","0"
"2896","HumboldtConflaguration","143","141","700","5640","0","0","0","344","89","0","0","0","0","0","0"
"2897","Kirthaven","308","267","700","5143","0","0","0","482","0","72","542","119","616","0","0"
"2898","ObsidianForest","342","288","700","5595","0","0","0","436","380","465","587","590","702","0","0"
"2899","RuinsOfDrakgor","206","182","700","5439","0","0","0","296","0","105","418","140","456","0","0"
"2900","SlitheringCove","198","201","700","5479","0","0","0","622","169","0","0","0","0","0","0"
"2901","TheBlackBreach","211","210","700","5609","0","0","0","498","121","177","552","230","609","0","0"
"2902","TheGullet","175","180","700","5139","0","0","0","269","179","235","355","269","406","0","0"
"2903","TheKrazzworks","226","232","700","5137","0","0","0","654","0","52","720","144","821","0","0"
"2904","TheTwilightBreach","199","212","700","5641","0","0","0","312","192","281","372","342","429","0","0"
"2905","TheTwilightCitadel","361","354","700","5473","0","0","0","151","314","426","267","544","361","0","0"
"2906","Thundermar","238","229","700","5142","0","0","0","374","93","164","461","228","546","0","0"
"2907","TwilightShore","260","202","700","5425","0","0","0","610","345","0","0","0","0","0","0"
"2908","VermillionRedoubt","324","264","700","5155","0","0","0","71","16","92","177","190","330","0","0"
"2909","VictoryPoint","177","159","700","5470","0","0","0","302","306","359","365","411","444","0","0"
"2910","WyrmsBend","191","198","700","5462","0","0","0","205","232","0","0","0","0","0","0"
"2911","WeepingWound","214","190","700","5438","0","0","0","358","0","38","431","106","528","0","0"
"2912","Bloodgulch","215","157","770","5138","0","0","0","416","205","259","503","314","580","0","0"
"2913","CrucibleOfCarnage","203","208","770","5527","5489","0","0","387","268","344","466","417","550","0","0"
"2914","Crushblow","182","195","770","5471","0","0","0","370","447","495","425","537","500","0","0"
"2915","DragonmawPass","283","206","770","5461","0","0","0","76","120","225","212","281","315","0","0"
"2916","DragonmawPort","251","207","770","5136","0","0","0","631","245","308","706","403","818","0","0"
"2917","DunwaldRuins","197","218","770","5483","0","0","0","395","367","431","456","490","538","0","0"
"2918","FirebeardsPatrol","215","181","770","5141","0","0","0","499","265","0","0","0","0","0","0"
"2919","GlopgutsHollow","174","190","770","5639","0","0","0","291","89","162","349","228","417","0","0"
"2920","GorshakWarCamp","194","170","770","5488","0","0","0","543","220","287","603","329","652","0","0"
"2921","GrimBatol","230","276","770","1037","0","0","0","83","223","290","143","399","234","0","0"
"2922","Highbank","220","227","770","5140","0","0","0","697","403","473","763","556","854","0","0"
"2923","HighlandForest","239","232","770","5594","0","0","0","482","330","0","0","0","0","0","0"
"2924","HumboldtConflaguration","143","141","770","5640","0","0","0","344","89","0","0","0","0","0","0"
"2925","Kirthaven","308","267","770","5143","0","0","0","482","0","72","542","119","616","0","0"
"2926","ObsidianForest","342","288","770","5595","0","0","0","436","380","465","587","590","702","0","0"
"2927","RuinsOfDrakgor","206","182","770","5439","0","0","0","296","0","105","418","140","456","0","0"
"2928","SlitheringCove","198","201","770","5479","0","0","0","622","169","0","0","0","0","0","0"
"2929","TheBlackBreach","211","210","770","5609","0","0","0","498","121","177","552","230","609","0","0"
"2930","TheGullet","175","180","770","5139","0","0","0","269","179","235","355","269","406","0","0"
"2931","TheKrazzworks","226","232","770","5137","0","0","0","654","0","52","720","144","821","0","0"
"2932","TheTwilightBreach","199","212","770","5641","0","0","0","312","192","281","372","342","429","0","0"
"2933","TheTwilightCitadel","361","354","770","5473","0","0","0","151","314","426","267","544","361","0","0"
"2934","TheTwilightGate","165","199","770","5472","0","0","0","327","356","415","373","502","429","0","0"
"2935","Thundermar","238","229","770","5142","0","0","0","374","93","164","461","228","546","0","0"
"2936","TwilightShore","260","202","770","5425","0","0","0","610","345","0","0","0","0","0","0"
"2937","VermillionRedoubt","324","264","770","5155","0","0","0","71","16","92","177","190","330","0","0"
"2938","VictoryPoint","177","159","770","5470","0","0","0","302","306","359","365","411","444","0","0"
"2939","WeepingWound","214","190","770","5438","0","0","0","358","0","38","431","106","528","0","0"
"2940","WyrmsBend","191","198","770","5462","0","0","0","205","232","0","0","0","0","0","0"
"2941","AkhenetFields","164","185","720","5499","0","0","0","471","277","325","515","374","574","0","0"
"2942","CradelOfTheAncient","202","169","720","5596","0","0","0","341","402","443","389","497","488","0","0"
"2943","HallsOfOrigination","269","242","720","5582","5689","5701","5613","599","184","0","0","0","0","0","0"
"2944","KhartutsTomb","203","215","720","5455","0","0","0","542","0","65","610","152","683","0","0"
"2945","LostCityOfTheTolVir","233","321","720","5599","0","0","0","527","291","424","583","557","698","0","0"
"2946","Marat","160","193","720","5498","0","0","0","406","174","230","469","283","512","0","0"
"2947","Nahom","237","194","720","5467","0","0","0","583","162","255","651","289","695","0","0"
"2948","Neferset","209","254","720","5663","0","0","0","407","384","510","460","588","567","0","0"
"2949","ObeliskOfTheMoon","400","224","720","5668","5671","0","0","110","0","124","382","184","435","0","0"
"2950","ObeliskOfTheStars","196","170","720","5423","0","0","0","551","121","179","605","246","690","0","0"
"2951","ObeliskOfTheSun","269","203","720","5597","0","0","0","340","282","345","413","407","500","0","0"
"2952","Orsis","249","243","720","5465","0","0","0","264","136","223","370","308","438","0","0"
"2953","Ramkahen","228","227","720","5466","0","0","0","411","67","188","512","246","586","0","0"
"2954","RuinsOfAhmtul","278","173","720","5647","0","0","0","365","0","84","433","125","491","0","0"
"2955","RuinsOfAmmon","203","249","720","5606","0","0","0","217","289","392","287","485","356","0","0"
"2956","Schnottzslanding","312","289","720","5602","0","0","0","28","221","380","160","448","256","0","0"
"2957","TahretGrounds","150","159","720","5642","0","0","0","545","193","0","0","0","0","0","0"
"2958","TempleofUldum","296","209","720","5669","0","0","0","132","127","177","303","239","374","0","0"
"2959","TheCursedlanding","237","316","720","5612","0","0","0","752","170","288","808","419","890","0","0"
"2960","TheGateofUnendingCycles","161","236","720","5420","0","0","0","647","15","0","0","0","0","0","0"
"2961","TheTrailOfDevestation","206","204","720","5614","5696","0","0","657","349","0","0","0","0","0","0"
"2962","TheVortexPinnacle","213","195","720","5583","0","0","0","656","473","514","706","640","832","0","0"
"2963","VirnaalDam","151","144","720","5666","0","0","0","479","215","0","0","0","0","0","0"
"2964","AkhenetFields","164","185","748","5499","0","0","0","471","277","325","515","374","574","0","0"
"2965","CradelOfTheAncient","202","169","748","5596","0","0","0","341","402","443","389","497","488","0","0"
"2966","HallsOfOrigination","269","242","748","5582","5613","5701","0","599","184","0","0","0","0","0","0"
"2967","KhartutsTomb","203","215","748","5455","0","0","0","542","0","65","610","152","683","0","0"
"2968","LostCityOfTheTolVir","233","321","748","5599","0","0","0","527","291","424","583","557","698","0","0"
"2969","Marat","160","193","748","5498","0","0","0","406","174","230","469","283","512","0","0"
"2970","Nahom","237","194","748","5467","0","0","0","583","162","255","651","289","695","0","0"
"2971","Neferset","209","254","748","5663","0","0","0","407","384","510","462","588","567","0","0"
"2972","ObeliskOfTheMoon","400","224","748","5668","5671","0","0","110","0","124","382","184","435","0","0"
"2973","ObeliskOfTheStars","196","170","748","5423","0","0","0","551","121","179","605","246","690","0","0"
"2974","ObeliskOfTheSun","269","203","748","5597","0","0","0","340","282","345","413","407","500","0","0"
"2975","Orsis","249","243","748","5465","0","0","0","264","136","223","370","308","438","0","0"
"2976","Ramkahen","228","227","748","5466","0","0","0","411","67","188","512","246","586","0","0"
"2977","RuinsOfAhmtul","278","173","748","5647","0","0","0","365","0","84","433","125","491","0","0"
"2978","RuinsOfAmmon","203","249","748","5606","0","0","0","217","289","392","287","485","356","0","0"
"2979","Schnottzslanding","312","289","748","5602","0","0","0","28","221","380","166","448","256","0","0"
"2980","TahretGrounds","150","159","748","5642","0","0","0","545","193","0","0","0","0","0","0"
"2981","TempleofUldum","296","209","748","5669","0","0","0","132","127","177","303","239","374","0","0"
"2982","TheCursedlanding","237","316","748","5612","0","0","0","752","170","288","808","419","890","0","0"
"2983","TheGateofUnendingCycles","161","236","748","5420","0","0","0","647","15","0","0","0","0","0","0"
"2984","TheTrailOfDevestation","206","204","748","5614","5696","0","0","657","349","0","0","0","0","0","0"
"2985","TheVortexPinnacle","213","195","748","5583","0","0","0","656","473","514","706","640","832","0","0"
"2986","ThroneOfTheFourWinds","270","229","748","5684","0","0","0","229","433","490","286","637","424","0","0"
"2987","VirnaalDam","151","144","748","5666","0","0","0","479","215","0","0","0","0","0","0"
"2988","ThroneOfTheFourWinds","270","229","720","5684","0","0","0","229","433","490","286","637","424","0","0"
"2989","TheGapingChasm","184","217","39","5290","918","219","0","294","168","254","348","326","437","0","0"
"2990","HillsbradFields","302","175","24","286","5604","0","0","191","302","373","346","432","407","0","0"
"2992","TheTwilightGate","165","199","700","5472","0","0","0","327","356","415","373","502","429","0","0"
"2993","TheTwilightGate","165","199","770","5472","0","0","0","327","356","0","0","0","0","0","0"
"2994","CampBoff","274","448","17","5524","0","0","0","407","220","326","476","363","549","0","0"
"2995","ApocryphansRest","252","353","17","5565","340","0","0","0","66","261","118","317","214","0","0"
"2996","TerrorWingPath","350","341","29","2419","0","0","0","646","7","177","800","225","857","0","0"
"2997","PillarofAsh","274","413","29","5652","0","0","0","253","255","329","302","388","422","0","0"
"2998","HardwrenchHideaway","356","221","673","1739","0","0","0","208","116","176","299","259","385","0","0"
"2999","TheAccursedReef","340","225","610","5030","5057","0","0","365","162","0","0","0","0","0","0"
"3000","DarkwhisperGorge","220","189","610","5054","0","0","0","528","228","0","0","0","0","0","0"
"3003","Lostpeak","350","517","544","4911","4909","0","0","581","21","256","671","351","772","0","0"
"3004","Lostpeak","350","517","681","4911","4909","0","0","581","21","256","671","351","772","0","0"
"3005","Lostpeak","350","517","682","4911","4909","0","0","581","21","0","0","0","0","0","0"
"3006","GalardellValley","178","186","41","186","0","0","0","466","237","309","528","377","585","0","0"
