Id,Unknown0,Unknown1,Unknown2,Unknown3_0,Unknown3_1,Unknown3_2,Unknown4_0,Unknown4_1,Unknown4_2,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown14,Unknown15
"5739","0","300","516","0","0","0","0","0","0","5237","18432","0","0","750","2898","17","19","0","0"
"5740","0","300","532","0","0","0","0","0","0","5238","6096","0","0","750","13","34","34","0","0"
"5741","0","0","512","0","0","0","0","0","0","5239","3778","0","0","750","38","19","34","40048","0"
"5742","0","300","516","0.5","0","0.5","0","0","0","5240","10981","0","0","750","3266","1","34","0","0"
"5743","0","300","516","0","0","0","0","0","0","5241","5960","0","0","750","3275","34","19","0","0"
"5744","0","300","516","0","0","0","0","0","0","5242","15878","0","0","750","3274","34","19","0","0"
"5745","100","300","516","0","0","0","0","0","0","5243","6034","0","0","750","13","21","34","14342","0"
"5746","0","300","516","0","0","0","0","0","0.5","5244","6287","0","0","750","3245","19","34","703","0"
"5747","0","300","516","0","0.3","1","0","0","0","5245","18585","0","0","750","3273","34","34","40094","0"
"5750","0","300","516","0","0","0","0","0","0","5247","5533","0","0","750","38","21","17","43324","0"
"5751","0","300","66053","0","0","1","0","0","0","5248","18455","0","0","700","3004","19","19","13589","0"
"5752","0","300","16900","0","0","4.75","0","0","4.75","5249","5246","0","0","750","0","-1","34","3015","0"
"5753","0","300","516","0","0","0","0","0","0","5250","18466","0","0","750","3047","34","19","19747","0"
"5754","100","300","512","0","0","1.5","0","0","0","5251","6979","0","0","750","3268","19","19","0","0"
"5755","0","300","532","-1","0","7.75","0","0","0","5252","9251","0","0","750","2955","-1","19","14342","0"
"5756","0","300","516","0","0","0","0","0","0","5250","3908","0","0","750","3047","-1","34","0","0"
"5760","0","300","516","0","0","0","0","0","0","5253","15862","0","0","750","3270","19","34","3013","0"
"5761","0","300","516","0","0","0","0","0","0","5253","15862","0","0","750","3269","19","34","0","0"
"5762","0","300","516","0","0","0","0","0","0","5255","9751","0","0","750","501","17","34","47072","0"
"5763","0","300","516","0","0","0","0","0","0","5256","5960","0","0","750","0","17","34","41211","0"
"5764","0","300","8708","0","0","0","0","0","0","5257","18219","0","0","750","3271","2","34","25520","0"
"5767","0","300","516","0.7","0","0","0","0","0","5203","7210","0","0","750","0","1","34","0","0"
"5768","0","300","16900","0","0","5","0","0","0","5260","9798","0","0","750","0","20","20","0","0"
"5769","0","300","516","0","0","0","0","0","0","5261","4458","0","0","750","621","-1","34","0","0"
"5770","0","300","516","0","0","0","0","0","0","5262","6376","0","0","750","2934","-1","34","0","0"
"5771","0","300","516","0","0","0","0","0","0","5263","18010","0","0","750","621","-1","34","0","0"
"5772","0","300","516","0","0","0","0","0","0","5264","1178","0","0","750","0","21","19","0","0"
"5773","0","300","516","0","0","0","0","0","0","5265","12770","0","0","750","0","-1","34","0","0"
"5774","0","300","516","0","0","0","0","0","0","5266","9180","0","0","750","2955","12","19","0","0"
"5775","0","300","540","0","0","0","0","0","0.3","5267","18534","0","0","750","2893","20","19","3014","0"
"5776","0","300","516","0","0","0","0","0","0","5241","6199","0","0","750","3276","34","19","5894","0"
"5778","0","300","512","0","0","0","0","0","0.25","5268","17974","0","0","750","2990","2","19","0","0"
"5779","0","300","512","0","0","0","0","0","0.25","5268","15339","0","0","750","2990","2","19","0","0"
"5780","0","300","8708","0","0","0","0","0","0","5269","17955","0","0","750","3277","-2","19","0","0"
"5781","0","300","8708","0","0","0","0","0","0","5270","4194","0","0","750","3277","-2","19","0","0"
"5782","0","300","8708","0","0","0","0","0","0","5271","18546","0","0","750","3277","-2","19","0","0"
"5783","0","300","532","0","0.5","1","0","0","0","5272","5741","0","0","750","501","1","34","23402","0"
"5784","0","300","516","0","0","0","0","0","-0.5","5273","18557","0","0","750","2784","22","34","24128","0"
"5785","100","300","516","0","0","0","0","0","0","5274","11008","0","0","750","3224","-1","19","3011","0"
"5786","0","300","512","0","0","0","0","0","0","5275","18560","0","0","750","3263","19","19","0","0"
"5787","0","300","532","0","0","0","0","0","0","5276","9597","0","0","750","13","17","34","0","0"
"5788","100","300","516","0","0","0","0","0","0","5277","8908","0","0","750","23","-1","34","34739","0"
"5789","0","300","516","0","0","0","0","0","0","5278","18619","0","0","750","3278","-1","34","0","0"
"5790","0","300","519","0","0","0","0","0","0","5279","3403","0","0","750","1422","-1","34","0","0"
"5791","0","300","517","0","0","0","0","0","0","5279","5741","0","0","750","1422","-1","34","0","0"
"5792","0","300","516","0","0","0","0","0","-1.5","5280","20265","0","0","750","3361","34","34","31137","0"
"5793","0","300","525","0","0","0","0","0","0","5281","11008","0","0","750","13","-1","19","12986","0"
"5794","0","300","516","0","0","0","0","0","0","5282","4332","0","0","750","3033","-1","19","0","0"
"5795","0","300","516","0.5","0","0","0","0","0","5283","5491","0","0","750","2965","-1","34","0","0"
"5796","0","300","516","0","0","0","0","0","0","5284","18627","0","0","750","3279","21","34","0","0"
"5797","0","300","516","0","0","0","0","0","0","5285","18586","0","0","750","3272","-1","34","0","0"
"5798","0","15000","517","0","0","0","0","0","0.25","5286","14793","0","0","900","3024","1","19","0","0"
"5800","0","300","516","0","0","0","0","0","0","5287","18655","0","0","750","2344","22","34","0","0"
"5801","0","300","516","0","0","0","0","0","0","5288","4615","0","0","750","1542","2","19","0","0"
"5802","100","300","516","0","0","0","0","0","0","5289","7017","0","0","750","0","-1","34","3011","0"
"5803","0","300","516","0","0","0","0","0","0","5290","18328","0","0","750","0","-1","34","0","0"
"5804","0","300","516","0","0","0","0","0","0","5291","18678","0","0","750","362","22","34","0","0"
"5808","0","300","516","0","0","0","0","0","1","5294","7936","0","0","750","3282","-1","34","0","0"
"5809","0","300","516","0","0","0","0","0","0","5295","18696","0","0","750","3283","-1","34","0","0"
"5810","0","300","516","0","0","0","0","0","0","5296","146","0","0","750","13","34","34","23454","0"
"5811","0","300","516","0","0","0","0","0","0","5297","18703","0","0","750","2784","17","34","29973","0"
"5812","0","300","516","0","0","0","0","0","0","5298","14793","0","0","750","13","22","19","33278","0"
"5813","0","300","516","0","0","-0.5","0","0","0","5299","12662","0","0","750","3224","34","34","23381","0"
"5814","0","300","516","0","0","0","0","0","0","5300","3220","0","0","750","3052","-1","34","3011","0"
"5815","100","300","516","0","0","0","0","0","0","5301","18775","0","0","750","224","-1","34","3011","0"
"5816","0","300","516","0","0","0","0","0","0","5302","3074","0","0","750","3052","-1","34","39405","0"
"5817","0","300","516","0","0","0","0","0","0","5303","5960","0","0","750","1481","-1","34","17263","0"
"5818","0","300","512","0","0","0","0","0","0","5304","18586","0","0","750","13","-1","34","0","0"
"5819","0","300","516","0","0","0","0","0","0","5305","11395","0","0","750","0","-1","34","0","0"
"5822","0","300","512","0","0","0","0","0","0","5306","7667","0","0","750","3284","-1","34","41518","0"
"5823","0","300","516","0","0","0","0","0","0","5307","7329","0","0","750","40","22","34","0","0"
"5824","0","300","516","0","0","0","0","0","0","5308","18695","0","0","750","40","22","34","42358","0"
"5825","0","300","532","-1","0","1","0","0","0","5309","18586","0","0","750","13","16","34","40230","0"
"5826","0","300","516","0","0","0","0","0","0","5310","18936","0","0","750","3129","1","34","41216","0"
"5827","0","300","512","0","0","0","0","0","0","5311","18171","0","0","750","3263","19","19","0","0"
"5828","0","300","516","0","0","0","0","0","0","5312","18763","0","0","750","13","34","34","23388","0"
"5829","0","300","516","0","0","0","0","0","0","5313","9597","0","0","750","501","1","19","0","0"
"5830","0","300","532","0","0","8","0","0","0","5314","18774","0","0","750","501","19","19","0","0"
"5831","0","300","512","0","0","0","0","0","0","5315","18765","0","0","750","3263","19","19","0","0"
"5832","0","300","516","0","0","0","0","0","0","5316","3088","0","0","750","3285","34","34","14336","0"
"5833","0","300","516","0","0","0","0","0","0","5317","192","0","0","750","0","-1","34","9842","0"
"5835","0","300","516","0","0","0","0","0","0","5318","8905","0","0","750","521","-1","20","7140","0"
"5836","0","300","516","0","0","0","0","0","0","5319","18586","0","0","750","501","17","34","0","0"
"5837","0","300","516","1","0","0","0","0","0","5320","18623","0","0","750","0","19","34","19492","0"
"5838","0","300","516","0","0","0","0","0","0","5321","18792","0","0","750","1865","12","19","0","0"
"5839","0","300","516","0","0","0","0","0","0","5322","3901","0","0","750","125","22","34","0","0"
"5840","0","300","516","0","0","0","0","0","0","5323","11528","0","0","750","1825","-1","34","0","0"
"5841","0","300","512","0","0","0","0","0","0","5324","15937","0","0","750","13","20","34","41150","0"
"5842","0","300","516","0","0","0","0","0","0","5325","6355","0","0","750","3270","19","19","0","0"
"5843","0","300","516","1","0","0","0","0","0","5326","3406","0","0","750","2824","19","19","0","0"
"5844","0","300","516","0.9","0","0","0","0","0","5327","15863","0","0","750","3239","1","19","0","0"
"5845","0","300","512","0","0","0","0","0","0","5328","18792","0","0","750","362","-1","19","0","0"
"5846","0","300","516","0","0","0","0","0","0","5329","5617","0","0","750","3286","-1","34","3015","0"
"5848","0","300","516","-1","-1","2","0","0","0","5330","18996","0","0","750","0","19","34","0","0"
"5849","0","300","516","0","0","0","0","0","0","5331","7330","0","0","750","13","-1","34","23165","0"
"5851","3000","0","8704","0","0","0.75","0","0","1.5","5332","16010","0","0","750","3123","34","19","0","0"
"5852","0","300","8708","0","0","0","0","0","0","5333","17998","0","0","750","3222","19","19","0","0"
"5853","0","300","516","0","0","0","0","0","0","5334","12995","0","0","750","3272","-1","19","0","0"
"5854","0","300","516","0","0","0","0","0","0","5335","20536","0","0","750","3272","-1","19","0","0"
"5855","0","300","8708","0","0","0","0","0","0","5336","20033","0","0","750","3288","19","19","23381","0"
"5856","0","300","516","0","0","0","0","0","0","5337","19818","0","0","750","2344","-1","19","0","0"
"5857","0","300","516","0","0","0","0","0","0","5338","19691","0","0","750","3291","-1","19","0","0"
"5858","0","300","516","0","0","0","0","0","0","5339","19691","0","0","750","3290","-1","34","0","0"
"5859","0","300","8708","0","0","0","0","0","0","5340","20031","0","0","750","3222","19","19","10037","0"
"5860","0","300","516","0","0","0","0","0","0","5341","6376","0","0","750","441","-1","17","0","0"
"5861","0","300","516","0","0","0","0","0","0","5342","5803","0","0","750","441","34","34","0","0"
"5862","0","300","516","0","0","0","0","0","0","5343","18886","0","0","750","2927","34","34","0","0"
"5863","0","300","516","0.8","0","0","0","-5","0","5344","12071","0","0","750","2955","22","19","47179","0"
"5864","0","300","516","0","0","0","0","0","0","5345","18895","0","0","750","2927","34","34","0","0"
"5865","0","300","516","0","0","0","0","0","0","5346","18623","0","0","750","0","-1","34","41218","0"
"5866","0","300","516","0","0","0","0","0","0","5347","18896","0","0","750","13","22","19","0","0"
"5867","0","300","516","0","0","0","0","0","0","5348","8905","0","0","750","362","1","34","24128","0"
"5868","0","300","516","0.8","0","0","0","0","0","5349","18898","0","0","750","0","22","34","3087","0"
"5869","0","300","516","0","0","0","0","0","0","5350","14971","0","0","750","3292","22","34","3015","0"
"5870","0","300","516","0","0","0","0","0","0","5351","18619","0","0","750","3293","-1","34","0","0"
"5871","0","300","516","0","0","0","0","0","0","5352","8593","0","0","750","3294","34","19","0","0"
"5872","0","300","516","0","0","0","0","0","0","5353","18937","0","0","750","3296","17","34","38238","0"
"5873","0","300","8708","0","0","0","0","0","0","5354","20034","0","0","750","3295","19","19","23381","0"
"5874","0","300","8708","0","0","0","0","0","0","5354","20035","0","0","750","3295","19","19","0","0"
"5875","0","300","516","1","0","-0.2","0","0","0","5355","19818","0","0","750","501","19","34","0","0"
"5877","0","300","516","0","0","0","0","0","0","5356","5737","0","0","750","0","-1","20","0","0"
"5878","0","300","516","0","0","0","0","0","0","5357","19503","0","0","750","13","-1","34","0","0"
"5879","0","300","8708","0","0","0","0","0","0","5358","17576","0","0","750","0","-1","34","0","0"
"5880","0","300","516","0","0","0","0","0","0","5359","19251","0","0","750","3298","21","34","42783","0"
"5882","0","300","516","0","0","0","0","0","0","5360","9798","0","0","750","501","17","19","0","0"
"5883","0","300","516","0","0","2","0","0","0","5361","18894","0","0","750","2824","19","34","0","0"
"5884","0","300","516","0","0","0","0","0","0","5362","11737","0","0","750","3300","-1","34","0","0"
"5885","0","300","516","0","0","0","0","0","0","5363","11039","0","0","750","224","25","19","0","0"
"5886","0","300","516","0.5","0.4","0.5","0","0","1","5364","15121","0","0","750","3419","12","19","0","0"
"5887","0","300","516","0","0","0","0","0","0","5365","8905","0","0","750","1865","1","34","24128","0"
"5888","0","300","516","-1","1","2","0","0","0","5330","18996","0","0","750","0","19","34","41222","0"
"5889","0","300","516","0","0","0","0","0","0","5366","5022","0","0","750","81","19","34","37660","0"
"5890","0","300","516","0","0","0","0","0","0","5367","4681","0","0","750","224","-1","34","3011","0"
"5891","0","300","8708","0","0","0","0","0","0","5368","16808","0","0","750","0","-1","34","0","0"
"5892","0","300","516","0","0","0","0","0","0","5369","5960","0","0","750","3301","-1","34","42493","0"
"5893","0","300","518","0","0","0","0","0","0","5370","16309","0","0","750","0","-1","34","0","0"
"5894","0","300","533","0","0","0","0","0","0","5371","19009","0","0","750","24","19","19","0","0"
"5895","0","300","516","1","0","0","0","0","0","5372","13539","0","0","750","225","1","34","0","0"
"5896","0","300","516","0","0","0","0.85","0","0","5373","19017","0","0","750","3302","1","1","0","0"
"5897","0","300","516","0","0","2","0","0","0","5374","8211","0","0","750","0","19","34","0","0"
"5898","0","300","516","0","0","0","0","0","0","5375","11074","0","0","750","2954","19","34","0","0"
"5899","0","300","516","0","0","0","0","0","0","5376","8991","0","0","750","501","17","34","38238","0"
"5901","0","300","16916","0","0","0","0","0","0","5378","6096","0","0","750","501","34","34","0","0"
"5902","100","300","516","0","0","0","0","0","0","5379","8908","0","0","750","224","-1","34","34739","0"
"5903","0","300","532","0","0","0","0","0","0","5380","6178","0","0","750","2932","25","19","0","0"
"5904","0","300","516","0","0","0","0","0","0","5381","18894","0","0","750","2824","19","34","0","0"
"5905","0","300","516","0","0","-0.25","0","0","0","5382","19030","0","0","750","1161","0","19","0","0"
"5907","0","300","516","0","0","0","0","0","0","5383","19034","0","0","750","1141","-1","34","1980","0"
"5908","100","300","516","0","0","0","0","0","0","5384","8905","0","0","750","521","22","34","3011","0"
"5909","0","300","516","0","0","0","0","0","0","5385","13299","0","0","750","224","-1","34","0","0"
"5910","0","300","516","0","0","0","0","0","0","5379","3474","0","0","750","224","-1","34","0","0"
"5911","0","300","516","0","0","0","0","0","0","5386","15000","0","0","750","2997","-1","20","0","0"
"5912","100","300","512","4","0","13","0","0","0","5387","19041","0","0","750","38","-1","19","14342","0"
"5915","0","300","516","0","0","0","0","0","0","5388","192","0","0","750","0","-1","34","0","0"
"5916","0","300","516","0","0","-2","0","0","0","5389","3406","0","0","750","482","19","34","41004","0"
"5917","0","300","516","0","3","-2","0","0","0","5390","3406","0","0","750","482","19","34","0","0"
"5918","0","300","516","2","-3","-2","0","0","0","5391","3406","0","0","750","482","19","34","0","0"
"5919","0","300","516","0","0","0","0","0","0","5392","19463","0","0","750","224","17","34","23383","0"
"5920","0","300","516","0","0","0","0","0","0","5393","19063","0","0","750","13","-1","34","0","0"
"5921","0","300","516","0","0","-0.25","0","0","0","5382","19068","0","0","750","13","0","34","0","0"
"5923","0","300","8708","0","0","0","0","0","0","5394","17576","0","0","750","3295","19","19","42159","0"
"5924","0","300","516","0","0","0","0","0","0","5395","7329","0","0","750","3052","-1","34","3011","0"
"5925","100","300","66052","0","0","0","0","0","0","5396","8905","0","0","750","2879","-1","34","3011","0"
"5927","0","300","516","0","0","2","0","0","0","5398","18894","0","0","750","3224","19","34","0","0"
"5928","100","300","532","0","0","1","0","0","0","5399","16867","0","0","750","501","17","34","3011","0"
"5929","0","300","516","0","0","0","0","0","0","5400","19620","0","0","750","224","17","19","0","0"
"5930","0","300","516","0","0","1.5","0","0","0","5397","19097","0","0","750","123","20","34","0","0"
"5931","0","300","516","0","0","1.5","0","0","0","5397","10918","0","0","750","3015","20","34","0","0"
"5932","0","300","8708","0","0","0","0","0","0","5401","19880","0","0","750","3307","19","19","23381","0"
"5934","0","300","512","0","0","0","0","0","0","5402","19101","0","0","750","501","17","19","37670","0"
"5935","0","300","516","0","0","0","0","0","0","5403","3455","0","0","750","1041","34","19","0","0"
"5936","0","300","516","0","0","0","0","0","0","5404","14971","0","0","750","501","-1","34","0","0"
"5937","0","300","516","0","0","0","0","0","0","5405","9751","0","0","750","501","-1","34","47072","0"
"5938","0","300","516","0","0","0","0","0","0","5406","523","0","0","750","0","-1","34","3011","0"
"5939","0","300","534","0","0","0","0","0","0","5407","523","0","0","750","0","-1","17","3013","0"
"5940","0","300","516","0","0","0","0","0","0","5408","8890","0","0","750","3052","-1","34","41008","0"
"5941","0","300","516","0","0","0","0","0","0","5408","6359","0","0","750","3052","-1","34","0","0"
"5942","0","300","532","-2.5","0","2.5","0","0","0","5409","19143","0","0","750","3030","0","19","48047","0"
"5943","0","300","517","1","0","0","0","0","0","5410","19238","0","0","750","0","19","19","47992","0"
"5944","0","300","516","0","0","0","0","0","0","5411","11039","0","0","750","3239","1","19","35259","0"
"5945","0","300","8708","0","0","0","0","0","0","5412","17144","0","0","750","3309","-1","34","0","0"
"5946","0","300","516","0","0","0","0","0","0","5413","8868","0","0","750","3223","2","34","0","0"
"5947","0","300","516","0","0","0","0","0","0","5413","8868","0","0","750","3223","2","34","0","0"
"5948","0","300","516","0","0","0","0","0","0","5413","8868","0","0","750","3223","2","34","0","0"
"5949","0","300","516","0","0","0","0","0","0","5414","19175","0","0","750","1621","-1","19","0","0"
"5950","0","300","516","-225","0","100","0","0","0","5415","18627","0","0","750","3310","34","19","40230","0"
"5951","100","300","532","0","0","1","0","0","0","5416","18585","0","0","750","501","17","34","3011","0"
"5954","0","300","532","0","0","0","0","0","0","5417","29332","0","0","750","3312","2","19","24086","0"
"5955","0","300","8708","0","0","0","0","0","0","5418","503","0","0","750","3311","19","34","0","0"
"5956","0","300","516","0","0","0","0","0","0","5419","19202","0","0","750","2864","36","34","39095","0"
"5957","0","300","516","0","0","0","0","0","0","5420","503","0","0","750","501","-1","34","47072","0"
"5958","0","300","541","0","0","0","0","0","0","5421","22334","0","0","750","3540","19","19","0","0"
"5959","0","300","516","0","0","0","0","0","0","5422","8638","0","0","750","224","21","34","0","0"
"5960","0","300","516","0","0","0","0","0","0","5423","8905","0","0","750","23","-1","34","15229","0"
"5961","0","300","516","0","0","0","0","0","0","5379","18177","0","0","750","224","-1","34","0","0"
"5962","0","300","516","0","0","0","0","0","0","5424","10310","0","0","750","2955","-1","34","0","0"
"5963","0","300","516","0.8","0","0","0","0","0","5425","4839","0","0","750","0","17","19","0","0"
"5964","0","300","516","0","0","0","0","0","0","5426","14254","0","0","750","0","1","34","0","0"
"5965","0","300","516","0","0","0","0","0","0","5427","9751","0","0","750","3313","-1","34","0","0"
"5966","0","300","516","0","0","0","0","0","0","5428","19246","0","0","750","224","-1","34","0","0"
"5967","0","300","16900","0","0","0","0","0","0","5429","13185","0","0","750","2824","34","34","23390","0"
"5968","0","300","516","0","0","0","0","0","0","5430","5266","0","0","750","3273","-1","19","47992","0"
"5969","0","300","512","0","0","0","-2","0","0","5431","21074","0","0","0","0","19","19","0","0"
"5970","0","300","516","0","0","0","0","0","0","5432","19247","0","0","750","224","34","19","0","0"
"5972","0","300","516","0","0","0","0","0","0","5433","11590","0","0","750","3315","-1","34","0","0"
"5973","3000","300","516","0","0","0","0","0","0","5434","19251","0","0","750","3314","-1","34","3012","0"
"5974","0","300","8724","0","0","0","0","0","0","5435","7152","0","0","750","13","-1","34","37669","0"
"5975","0","300","516","0","0","0","0","0","0","5436","21364","0","0","750","1984","-1","34","0","0"
"5976","0","300","516","0","0","0","0","0","0","5437","14969","0","0","750","2344","-1","34","0","0"
"5977","0","300","516","0.8","0","0","0","0","0","5438","4839","0","0","750","0","23","19","0","0"
"5978","0","300","516","0.8","0","0","0","0","0","5439","4839","0","0","750","3319","-1","19","0","0"
"5979","100","300","516","0","0","0","0","0","0","5440","14793","0","0","750","501","22","34","0","0"
"5980","100","300","516","0","0","0","0","0","0","5441","19305","0","0","750","2874","-1","34","7140","0"
"5981","0","300","516","0","0","0","0","0","0","5441","19306","0","0","750","0","-1","34","0","0"
"5983","0","300","512","0","0","0","0","0","0","5443","18096","0","0","750","13","17","19","48129","0"
"5985","0","300","516","0","0","0","0","0","0","5445","19320","0","0","750","3273","-1","34","0","0"
"5986","0","300","516","0","0","0","0","0","0","5446","9751","0","0","750","3323","-1","34","0","0"
"5987","0","300","516","0","0","0","0","0","0","5447","11431","0","0","750","3324","34","19","48994","0"
"5988","0","300","516","0","0","0","0","0","0","5448","16741","0","0","750","125","-1","34","0","0"
"5990","0","300","516","0","0","0","0","0","0","5449","19329","0","0","750","0","-1","34","0","0"
"5991","0","300","525","0","0","0","0","0","0","5450","19330","0","0","750","362","-1","34","0","0"
"5992","0","300","516","0","0","-0.5","0","0","0","5451","9751","0","0","750","3325","-1","34","0","0"
"5993","0","300","516","0","0","0","0","0","0","5452","17800","0","0","750","2955","34","19","0","0"
"5994","0","300","516","0.5","0","0","0","0","0","5453","9510","0","0","750","3326","1","34","0","0"
"5995","0","300","516","0.5","0","0","0","0","0","5453","18936","0","0","750","3326","1","34","0","0"
"5996","0","300","516","0","0","0","0","0","0","5454","19232","0","0","750","2024","-1","34","0","0"
"5997","0","300","532","0","0","0","0","0","0","5455","1863","0","0","750","3327","22","19","49981","0"
"5998","0","300","516","0","0","0","0","0","0","5456","21819","0","0","750","501","17","34","48137","0"
"5999","0","300","516","0","0","-0.5","0","0","0","5457","20057","0","0","750","501","20","34","0","0"
"6000","0","300","516","0","0","0","0","0","0","5458","7611","0","0","750","0","22","34","4294","0"
"6001","0","300","512","0","0","0","0","0","0","5459","4934","0","0","750","0","19","19","0","0"
"6002","0","300","532","0","0","0","0","0","0","5460","21591","0","0","750","501","22","19","3011","0"
"6003","0","300","516","0","0","4","0","0","0","5461","22808","0","0","750","3328","19","19","48018","0"
"6004","0","300","516","0","0","0","0","0","0","5462","19370","0","0","750","3224","-1","34","3015","0"
"6005","0","300","516","0","0","0","0","0","0","5463","20230","0","0","750","1041","0","34","48062","0"
"6006","0","300","516","0","0","0","0","0","0","5464","2865","0","0","750","501","-1","34","0","0"
"6007","1500","300","516","0","0","0","0","0","0","5465","6665","0","0","500","3209","-1","34","0","0"
"6008","0","300","516","0","0","0","0","0","0","5466","19041","0","0","750","3337","17","19","0","0"
"6009","0","300","528","0","0","0","0","0","0","5467","9374","0","0","0","13","22","19","12739","0"
"6010","0","300","516","0","0","1","0","0","0","5468","23449","0","0","750","501","19","19","0","0"
"6011","0","300","516","0","0","0","0","0","0","5469","8905","0","0","750","3167","-1","34","47570","0"
"6012","0","300","516","0","0","0","0","0","0","5469","7688","0","0","750","0","-1","34","0","0"
"6013","0","300","512","0","0","0","0","0","0","5470","192","0","0","750","0","-1","34","48073","0"
"6014","0","300","516","0","0","0","0","0","0","5471","14969","0","0","750","3272","1","19","0","0"
"6015","0","300","516","0","0","0","0","0","0","5472","192","0","0","750","0","19","19","47395","0"
"6016","0","300","516","0","0","0","0","0","0","5473","192","0","0","750","0","19","19","0","0"
"6017","0","300","512","0","0","0","0","0","0","5474","19409","0","0","750","3283","-1","34","0","0"
"6018","0","300","516","0","0","0","0","0","0","5475","5081","0","0","750","2919","34","34","0","0"
"6019","100","300","516","0","0","0","0","0","0","5476","18586","0","0","750","13","22","19","47566","0"
"6020","0","300","516","0","0","0","0","0","0","5477","19444","0","0","750","3053","-1","34","0","0"
"6021","0","50000","512","0","0","0","0","0","0","5478","22023","0","0","1000","3485","36","34","48975","0"
"6022","0","300","532","4.3","0","-2.4","0","0","0","5479","18855","0","0","750","13","18","34","32028","0"
"6023","0","300","516","-100","0","70","0","0","0","5480","19444","0","0","750","3053","34","19","0","0"
"6024","0","300","516","0","0","0","0","0","0","5481","362","0","0","750","0","22","17","0","0"
"6025","0","300","516","0","0","0","0","0","0","5482","7017","0","0","750","3272","-1","34","48979","0"
"6026","0","300","516","0","0","0","0","0","0","5483","16818","0","0","750","1422","-1","34","0","0"
"6027","0","300","516","0","0","0","0","0","0","5484","18774","0","0","750","542","19","19","0","0"
"6028","0","300","516","0","0","0","0","0","0","5485","19463","0","0","750","224","17","34","23383","0"
"6029","0","300","516","0","0","0","0","0","0","5486","4839","0","0","750","2825","-1","34","0","0"
"6032","0","300","516","0","0","0","0","0","0","5487","23184","0","0","750","0","-1","34","0","0"
"6035","0","300","25092","0","0","0","0","0","0","5488","19481","0","0","750","3230","19","19","0","0"
"6036","0","300","532","4.3","0","-2.4","0","0","0","5479","19238","0","0","750","13","18","34","0","0"
"6043","0","300","516","0","0","0","0","0","0","5487","19479","0","0","750","0","-1","34","47442","0"
"6044","0","300","516","0","0","0","0","0","0","5490","19494","0","0","750","1361","-1","19","25520","0"
"6048","0","300","516","0","0","0","0","0","0","5491","19494","0","0","750","1361","-1","19","42994","0"
"6049","0","300","516","0","0","0","0","0","1","5492","20003","0","0","750","3446","22","19","42955","0"
"6065","0","300","532","0","0","0","0","0","0","5493","20003","0","0","750","3494","19","19","7695","0"
"6066","0","300","516","0","0","0","0","0","0","5494","22793","0","0","750","224","34","34","48111","0"
"6067","0","300","516","0","0","0","0","0","0","5495","4332","0","0","750","2344","19","19","0","0"
"6068","0","300","516","0","0","0","0","0","0","5496","4586","0","0","750","0","-1","34","0","0"
"6069","0","300","512","0","0","0","0","0","0","5497","19463","0","0","750","3330","19","19","0","0"
"6070","0","300","516","0","0","0","0","0","0","5498","15863","0","0","750","40","-1","34","0","0"
"6071","100","300","512","0","0","0","0","0","0","5499","4469","0","0","750","2957","21","53","3011","0"
"6072","0","300","512","0","0","0","0","0","0","5499","4469","0","0","750","2664","22","53","0","0"
"6073","0","300","516","0","0","0","0","0","0","5500","10292","0","0","750","224","-1","34","0","0"
"6074","0","300","517","0","0","0","0","0","0","5501","7204","0","0","750","0","-1","34","0","0"
"6075","0","300","516","0","0","0","0","0","0","5502","19271","0","0","750","1621","-1","34","0","0"
"6076","0","300","8704","0","0","0","0","0","0","5503","16808","0","0","750","3308","19","19","0","0"
"6077","0","300","516","0","0","0","0","0","0","5504","19560","0","0","750","3320","-1","34","0","0"
"6078","0","300","516","0","0","0","0","0","0","5505","19503","0","0","750","0","15","34","42994","0"
"6079","0","0","512","0","0","0","0","0","0","5506","10340","0","0","0","3129","21","34","47486","0"
"6080","0","300","516","0","0","0","0","0","0","5507","15863","0","0","750","40","-1","34","0","0"
"6081","0","300","516","0","0","0","0","0","0","5508","10292","0","0","750","13","-1","34","0","0"
"6082","0","300","516","0","0","0","0","0","0","5509","16988","0","0","750","2784","-1","34","12220","0"
"6084","0","300","516","0","0","0","0","0","0","5510","19587","0","0","750","3333","34","34","16539","0"
"6085","0","300","518","0","0","0","0","0","0","5511","23039","0","0","750","0","0","34","0","0"
"6086","0","300","516","0","0","0","0","0","0","5512","19463","0","0","750","0","37","19","9937","0"
"6087","0","300","532","0","0","0","0","0","0","5513","19546","0","0","750","3272","22","19","0","0"
"6088","0","300","516","0","0","0","0","0","0","5514","322","0","0","750","0","-1","34","0","0"
"6089","0","300","516","0","0","0","0","0","0","5515","6600","0","0","750","2967","-1","34","0","0"
"6090","0","300","516","0","0","0","0","0","0","5515","15862","0","0","750","2968","-1","34","0","0"
"6091","0","300","516","0","0","0","0","0","0","5515","16318","0","0","750","2969","-1","34","0","0"
"6092","0","300","516","0","0","0","0","0","0","5516","5877","0","0","750","3224","38","34","0","0"
"6093","0","300","512","0","0","0","0","0","0","5517","19630","0","0","750","0","-1","34","49273","0"
"6094","3000","0","8704","0","0","0.35","0","0","0.35","5518","19658","0","0","750","3334","19","19","0","0"
"6095","0","300","516","0","0","0","0","0","0","5519","20832","0","0","750","0","-1","34","32409","0"
